osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction
35359716,True,1,Rue Sadi Carnot,residential,30,False,79.00399999999999,"LINESTRING (2.2036719 48.889061, 2.2036151 48.8890775, 2.2035374 48.8890992, 2.2031697 48.8891869, 2.2028833 48.8892479, 2.2026502 48.8892903)",,
"[744866476, 744866477, 744098175]",True,2,Avenue Frédéric et Irène Joliot-Curie,secondary,50,False,44.138000000000005,"LINESTRING (2.2036719 48.889061, 2.2035367 48.888983, 2.2033911 48.8889024, 2.2033374 48.8888729, 2.2032083 48.8888069)",D 131,
17475789,True,1,Rue de la Côte,residential,30,False,54.944,"LINESTRING (2.2026502 48.8892903, 2.2027051 48.8892529, 2.2027507 48.8892098, 2.2028524 48.8891178, 2.2028777 48.8890949, 2.202937 48.8890433, 2.2031046 48.8888973)",,
58177877,True,,Rue de la Côte,unclassified,,False,10.826,"LINESTRING (2.2032083 48.8888069, 2.2032963 48.8887286)",,
58177880,True,2,Avenue Frédéric et Irène Joliot-Curie,secondary,50,False,109.544,"LINESTRING (2.2032083 48.8888069, 2.2031047 48.8887465, 2.2029088 48.8886317, 2.2025791 48.8884447, 2.2020897 48.8881516)",D 131,
35678132,True,,Allée Georges Politzer,residential,30,False,180.254,"LINESTRING (2.2095197 48.8931612, 2.2095298 48.8930784, 2.2092523 48.8928982, 2.2092472 48.8928515, 2.2092312 48.8928267, 2.2091998 48.892778, 2.20907 48.8926794, 2.208858 48.8926067, 2.2087153 48.8926216, 2.2084079 48.892861, 2.208217 48.8930096, 2.2082055 48.8930183, 2.2081879 48.8930317, 2.208016 48.8931622, 2.2079773 48.8931916, 2.2079419 48.8931963)",,
17478061,True,,Allée Georges Politzer,residential,30,False,67.555,"LINESTRING (2.2100913 48.8926839, 2.210067 48.892703, 2.2100319 48.8927315, 2.2099312 48.8928127, 2.209856 48.8928764, 2.2095197 48.8931612)",,
"[330679323, 304979678]",True,"['1', '2']",Avenue Frédéric et Irène Joliot-Curie,secondary,50,False,573.5060000000001,"LINESTRING (2.2100913 48.8926839, 2.2099951 48.8926327, 2.2096638 48.8924409, 2.2093541 48.8922673, 2.2086182 48.8918628, 2.2085197 48.8918064, 2.2083042 48.8916862, 2.2078531 48.8914275, 2.2077856 48.8913891, 2.2075926 48.8912752, 2.2071678 48.8910364, 2.2070874 48.8909928, 2.2065309 48.8906608, 2.2064284 48.8906007, 2.2054806 48.8900531, 2.2051666 48.8898655, 2.2049525 48.8897421, 2.204313 48.8893903, 2.2042719 48.889381, 2.2042503 48.8893725, 2.2041424 48.8893277)",D 131,
58177881,True,2,Avenue Pablo Picasso,tertiary,50,False,8.197,"LINESTRING (2.2121268 48.8937458, 2.212053 48.8938013)",,
129709306,True,2,Avenue Frédéric et Irène Joliot-Curie,secondary,50,False,9.36,"LINESTRING (2.2120266 48.8936934, 2.2121268 48.8937458)",D 131,
"[884343496, 884343497, 129709307, 884343494]",True,2,Avenue Pablo Picasso,tertiary,50,False,94.39200000000001,"LINESTRING (2.2120266 48.8936934, 2.2120727 48.8936578, 2.212176 48.8935793, 2.2123935 48.8934183, 2.212615 48.8932518, 2.2127122 48.8931822, 2.212881 48.893057)",,
