osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge
241948225,True,Rue du Guide,unclassified,False,75.268,"LINESTRING (4.4261443 46.8068109, 4.4261368 46.8068802, 4.4261237 46.807024, 4.4261343 46.8070825, 4.4261505 46.8071114, 4.4261813 46.8071377, 4.426264 46.8071808, 4.4263801 46.8072203, 4.4264859 46.8072501, 4.4266063 46.8073094)",,,,,
286141447,False,Rue du Maréchal Leclerc,secondary,False,54.417,"LINESTRING (4.4261443 46.8068109, 4.4263919 46.806837, 4.4265997 46.8068498, 4.4267662 46.8068566, 4.4268552 46.8068582)",2,D 984,,,
286141447,False,Rue du Maréchal Leclerc,secondary,True,190.16,"LINESTRING (4.4261443 46.8068109, 4.4260511 46.8067985, 4.425834 46.8067645, 4.4256092 46.8067226, 4.4253163 46.8066626, 4.4249758 46.8065958, 4.4245143 46.8065038, 4.4240285 46.8064018, 4.4237448 46.8063369)",2,D 984,,,
241948224,True,Rue du Centre,residential,False,50.861000000000004,"LINESTRING (4.4268552 46.8068582, 4.4268482 46.8069303, 4.4268201 46.8072561, 4.4268157 46.8073148)",,,,,
286141447,False,Rue du Maréchal Leclerc,secondary,False,57.747,"LINESTRING (4.4268552 46.8068582, 4.4270329 46.8068572, 4.4271978 46.8068514, 4.427336 46.8068443, 4.4274725 46.8068353, 4.4276108 46.8068196)",2,D 984,,,
286141447,False,Rue du Maréchal Leclerc,secondary,True,54.417,"LINESTRING (4.4268552 46.8068582, 4.4267662 46.8068566, 4.4265997 46.8068498, 4.4263919 46.806837, 4.4261443 46.8068109)",2,D 984,,,
243713990,False,Boulevard Henri-Paul Schneider,residential,False,46.123,"LINESTRING (4.4282291 46.8067107, 4.428253 46.8068066, 4.4283471 46.8071175)",,,,,
"[243713976, 286141447]",False,"['Espace François Mitterrand', 'Rue du Maréchal Leclerc']",secondary,False,74.09400000000001,"LINESTRING (4.4282291 46.8067107, 4.4283838 46.8066696, 4.4285416 46.8066332, 4.4286565 46.8066043, 4.4287482 46.8065744, 4.4288327 46.8065396, 4.4289384 46.8064905, 4.4290913 46.8064125)",2,D 984,20,,
286141447,False,Rue du Maréchal Leclerc,secondary,True,48.692,"LINESTRING (4.4282291 46.8067107, 4.4280698 46.8067498, 4.4279274 46.8067764, 4.4277598 46.8068021, 4.4276108 46.8068196)",2,D 984,,,
789035216,False,Boulevard Henri-Paul Schneider,residential,True,46.095,"LINESTRING (4.4282291 46.8067107, 4.4281958 46.8065772, 4.4281159 46.8063035)",,,,,
300346414,False,Rue des Martyrs de la Libération,secondary,True,17.649,"LINESTRING (4.4344033 46.8071206, 4.4341842 46.8071726)",,D 43,,,
544226068,True,Avenue de l'Europe,unclassified,False,26.1,"LINESTRING (4.4286436 46.8085655, 4.428429 46.8086132, 4.4283267 46.8086525)",,,,,
544226075,False,Avenue de l'Europe,unclassified,False,249.204,"LINESTRING (4.4286436 46.8085655, 4.4287846 46.8085316, 4.4288653 46.8085113, 4.4289832 46.8084838, 4.4291924 46.8084124, 4.4294003 46.8083208, 4.429603 46.8082008, 4.4298225 46.8080083, 4.4300702 46.807757, 4.4302414 46.8075832, 4.4307358 46.8070816, 4.4307813 46.8070429, 4.4308567 46.806995)",2,,,,
584426122,False,Rue des Martyrs de la Libération,secondary,False,54.278,"LINESTRING (4.4325856 46.8073884, 4.4326508 46.8073917, 4.4327244 46.8073942, 4.4327706 46.8073957, 4.4332959 46.8073602)",,D 43,,,
1198467872,True,Place Charles de Gaulle,secondary,False,24.556,"LINESTRING (4.4325856 46.8073884, 4.4325643 46.8074118, 4.432533 46.8074292, 4.4324951 46.8074387, 4.4324548 46.8074393, 4.4324164 46.8074308, 4.4323841 46.8074143, 4.4323613 46.8073916, 4.4323506 46.8073649)",,,50,roundabout,
132270504,True,Rue Clemenceau,tertiary,False,14.326,"LINESTRING (4.4280948 46.8041948, 4.4281319 46.8041903, 4.428169 46.8041943, 4.4282024 46.8042063, 4.4282284 46.8042249, 4.4282442 46.8042483)",1,,,roundabout,
132270504,True,Rue Clemenceau,tertiary,False,8.59,"LINESTRING (4.428021 46.8042496, 4.4280363 46.8042261, 4.4280618 46.8042071, 4.4280948 46.8041948)",1,,,roundabout,
132270501,True,Rue Clemenceau,tertiary,False,35.015,"LINESTRING (4.4282442 46.8042483, 4.428587 46.8044583)",,,,,
132270504,True,Rue Clemenceau,tertiary,False,10.370000000000001,"LINESTRING (4.4282442 46.8042483, 4.4282484 46.8042714, 4.4282425 46.8042944, 4.4282271 46.8043152, 4.4282035 46.804332)",1,,,roundabout,
132270500,True,Rue Clemenceau,residential,False,36.650000000000006,"LINESTRING (4.428038 46.8043145, 4.4277118 46.8043433, 4.4275594 46.8043375)",,,,,
132270504,True,Rue Clemenceau,tertiary,False,7.538,"LINESTRING (4.428038 46.8043145, 4.4280232 46.8042943, 4.4280174 46.8042721, 4.428021 46.8042496)",1,,,roundabout,
132270499,True,Rue Clemenceau,tertiary,False,32.392,"LINESTRING (4.428587 46.8044583, 4.4282035 46.804332)",,,,,
132270492,False,Rue Clemenceau,tertiary,False,71.135,"LINESTRING (4.428587 46.8044583, 4.4287957 46.8045604, 4.4289762 46.8046789, 4.4291043 46.8047725, 4.4291776 46.8048386, 4.4292406 46.804908)",2,,,,
132270493,False,Rue Clemenceau,residential,True,38.903999999999996,"LINESTRING (4.4260381 46.8053675, 4.4260073 46.8052618, 4.4259989 46.805147, 4.4260104 46.8050201)",,,,,
171995514,False,Pont de la Direction,secondary,False,42.144,"LINESTRING (4.4323506 46.8073649, 4.4322498 46.8073785, 4.4319749 46.8073942, 4.4318005 46.8073831)",,D 984,50,,
1198467872,True,Place Charles de Gaulle,secondary,False,18.407,"LINESTRING (4.4323506 46.8073649, 4.4323531 46.8073374, 4.4323685 46.8073119, 4.4323952 46.8072912, 4.4324303 46.8072776, 4.4324699 46.8072725, 4.4325098 46.8072764)",,,50,roundabout,
286141447,False,Rue du Maréchal Leclerc,secondary,False,125.93699999999998,"LINESTRING (4.4221292 46.8061112, 4.4222724 46.8061178, 4.4223126 46.8061211, 4.4226059 46.8061448, 4.4229308 46.8061812, 4.4231329 46.8062084, 4.4232988 46.80624, 4.4237448 46.8063369)",2,D 984,,,
141083684,False,Route de Saint-Sernin,tertiary,True,25.939,"LINESTRING (4.4338112 46.8075073, 4.4337419 46.8072789)",,D 138,,,
213519808,True,Route de Saint-Sernin,tertiary,False,45.522999999999996,"LINESTRING (4.4338112 46.8075073, 4.433758 46.8074477, 4.4337023 46.8074114, 4.4336479 46.8073885, 4.4335931 46.8073777, 4.4332959 46.8073602)",,D 138,,,
171995505,True,,secondary,False,37.334,"LINESTRING (4.4307733 46.8068446, 4.4308013 46.8068216, 4.4308379 46.8068051, 4.4308799 46.8067966, 4.4309237 46.8067968, 4.4309655 46.8068058, 4.4310017 46.8068227, 4.4310301 46.8068471, 4.4310463 46.8068762, 4.4310489 46.8069073, 4.4310377 46.8069375, 4.4310136 46.806964)",,,20,roundabout,
"[243713976, 243713991]",False,"['Avenue François Mitterrand', 'Espace François Mitterrand']",secondary,True,96.153,"LINESTRING (4.4307733 46.8068446, 4.4306464 46.8067729, 4.4299879 46.8063971, 4.4298034 46.8062905)",,D 984,20,,
1231062377,False,,residential,False,11.225,"LINESTRING (4.4343916 46.8056537, 4.4343643 46.8057529)",,,,,
1105255876,False,Rue du Maréchal Foch,secondary,True,36.434,"LINESTRING (4.4343916 46.8056537, 4.4342695 46.8056519, 4.4341193 46.8056749, 4.4340914 46.80568, 4.4339235 46.8057107)",,D 984,50,,
171995505,True,,secondary,False,20.524,"LINESTRING (4.4308567 46.806995, 4.4308163 46.8069816, 4.4307835 46.8069605, 4.4307614 46.8069337, 4.430752 46.8069037, 4.4307561 46.806873, 4.4307733 46.8068446)",,,20,roundabout,
544226075,False,Avenue de l'Europe,unclassified,True,249.204,"LINESTRING (4.4308567 46.806995, 4.4307813 46.8070429, 4.4307358 46.8070816, 4.4302414 46.8075832, 4.4300702 46.807757, 4.4298225 46.8080083, 4.429603 46.8082008, 4.4294003 46.8083208, 4.4291924 46.8084124, 4.4289832 46.8084838, 4.4288653 46.8085113, 4.4287846 46.8085316, 4.4286436 46.8085655)",2,,,,
171995505,True,,secondary,False,13.106,"LINESTRING (4.4310136 46.806964, 4.4309811 46.8069833, 4.4309419 46.8069955, 4.4308993 46.8069995, 4.4308567 46.806995)",,,20,roundabout,
"[924422193, 235247282, 924422195, 924422194, 235247281, 924422196, 171995514]",False,Pont de la Direction,secondary,True,75.99900000000001,"LINESTRING (4.4310136 46.806964, 4.4310696 46.8070004, 4.4311916 46.8070686, 4.4312885 46.8071228, 4.4313803 46.8071741, 4.4314574 46.8072172, 4.4315492 46.8072685, 4.4315672 46.8072786, 4.4316539 46.8073184, 4.4316786 46.8073298, 4.4318005 46.8073831)",,D 984,"['20', '50']",,yes
154278319,True,,unclassified,False,17.801,"LINESTRING (4.428283 46.8085054, 4.4283293 46.8085483, 4.4283449 46.8086006, 4.4283267 46.8086525)",,,,roundabout,
191265959,True,Avenue de l'Europe,unclassified,False,28.555,"LINESTRING (4.428283 46.8085054, 4.4284156 46.8085397, 4.4285255 46.8085636, 4.4286436 46.8085655)",,,,,
132270504,True,Rue Clemenceau,tertiary,False,14.193999999999999,"LINESTRING (4.4282035 46.804332, 4.4281707 46.8043441, 4.4281339 46.8043485, 4.4280971 46.8043446, 4.428064 46.8043329, 4.428038 46.8043145)",1,,,roundabout,
553265135,False,Rue Hélène Boucher,residential,False,60.519,"LINESTRING (4.4280357 46.8090582, 4.4279002 46.8090907, 4.4272869 46.8092414)",,,,,
"[243713976, 243713991]",False,"['Avenue François Mitterrand', 'Espace François Mitterrand']",secondary,False,96.153,"LINESTRING (4.4298034 46.8062905, 4.4299879 46.8063971, 4.4306464 46.8067729, 4.4307733 46.8068446)",,D 984,20,,
243713976,False,Espace François Mitterrand,secondary,True,58.301,"LINESTRING (4.4298034 46.8062905, 4.429679 46.8062769, 4.4295703 46.8062706, 4.4294516 46.8062794, 4.4293443 46.8063069, 4.4292189 46.8063514, 4.4290913 46.8064125)",,D 984,20,,
154278319,True,,unclassified,False,24.018,"LINESTRING (4.4280087 46.8085363, 4.4280637 46.8084961, 4.4281172 46.8084794, 4.4281757 46.8084753, 4.428233 46.8084843, 4.428283 46.8085054)",,,,roundabout,
154278319,True,,unclassified,False,31.107,"LINESTRING (4.4283267 46.8086525, 4.4282922 46.8086857, 4.4282438 46.8087094, 4.4281875 46.8087209, 4.4281286 46.8087195, 4.4280736 46.8087051, 4.4280298 46.8086806, 4.4279993 46.808648)",,,,roundabout,
154278315,True,Avenue de l'Europe,unclassified,False,13.272,"LINESTRING (4.4279993 46.808648, 4.4279242 46.808606, 4.4278524 46.8085862)",,,,,
154278319,True,,unclassified,False,12.884,"LINESTRING (4.4279993 46.808648, 4.427987 46.8086203, 4.4279844 46.8085914, 4.4279918 46.8085628, 4.4280087 46.8085363)",,,,roundabout,
132270493,False,Rue Clemenceau,residential,False,5.518,"LINESTRING (4.4275594 46.8043375, 4.4274883 46.8043472)",,,,,
194112712,True,Rue Clemenceau,residential,False,36.467,"LINESTRING (4.4275594 46.8043375, 4.4277027 46.8043103, 4.428021 46.8042496)",,,,,
243713989,True,Boulevard Henri-Paul Schneider,residential,False,88.883,"LINESTRING (4.4275594 46.8043375, 4.4275798 46.8044017, 4.427778 46.805063, 4.4277957 46.8051203)",,,,,
191318755,False,Rue du Guide,unclassified,False,118.799,"LINESTRING (4.4283471 46.8071175, 4.4281957 46.8071368, 4.4278734 46.8071846, 4.4271313 46.8072968, 4.4269913 46.8073106, 4.4268157 46.8073148)",,,,,
