osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction,bridge,ref,access,tunnel
36976344,True,Place de la Tourbie,secondary,30,False,44.333,"LINESTRING (-4.1015764 47.9998086, -4.1016356 47.9997499, -4.101671 47.9997145, -4.1017112 47.999673, -4.1017353 47.9996502, -4.1017614 47.9996297, -4.1017899 47.9996083, -4.1018213 47.9995876, -4.1018474 47.9995751, -4.1018721 47.9995662, -4.1018971 47.9995601, -4.101903 47.9995586, -4.1019458 47.9995497, -4.1019905 47.9995435)",1,,,,,
1168515431,False,Rue de Kerfeunteun,secondary,50,False,66.071,"LINESTRING (-4.1015764 47.9998086, -4.1015179 47.9999089, -4.1014313 48.0000478, -4.1013429 48.0002047, -4.1012953 48.0002873, -4.1012537 48.0003621)",2,,,,,
151230190,True,Rue des Douves,secondary,30,False,21.197,"LINESTRING (-4.100471 47.997225, -4.1005641 47.9972728, -4.1006837 47.9973513)",,,,,,
590278208,True,Place Alexandre Massé,secondary,30,False,12.855,"LINESTRING (-4.100471 47.997225, -4.1005219 47.9972069, -4.1005622 47.9971794, -4.1005881 47.997145)",,roundabout,,,,
24515922,False,Rue Julien Furic du Run,residential,30,True,33.094,"LINESTRING (-4.1012537 48.0003621, -4.1012116 48.0003489, -4.1011863 48.000341, -4.1011222 48.0003195, -4.101046 48.0002932, -4.1009806 48.000269, -4.1009235 48.0002453, -4.1008937 48.0002316, -4.1008671 48.0002165)",,,,,,
1168515431,False,Rue de Kerfeunteun,secondary,50,True,66.071,"LINESTRING (-4.1012537 48.0003621, -4.1012953 48.0002873, -4.1013429 48.0002047, -4.1014313 48.0000478, -4.1015179 47.9999089, -4.1015764 47.9998086)",2,,,,,
590278208,True,Place Alexandre Massé,secondary,30,False,3.085,"LINESTRING (-4.1002283 47.9970732, -4.1002218 47.9971006)",,roundabout,,,,
31263093,False,Rue de Pen-Ar-Stang,tertiary,,False,95.334,"LINESTRING (-4.0990245 47.9935793, -4.0990475 47.9935136, -4.0990551 47.9934929, -4.0990612 47.9934771, -4.0990727 47.9934609, -4.0990863 47.9934457, -4.0991032 47.9934289, -4.0991181 47.9934152, -4.0991429 47.9933941, -4.0993646 47.9932415, -4.0993931 47.9932224, -4.0996797 47.9930265, -4.0998258 47.9929283)",2,,,,,
141001966,True,Rue Jean Jaurès,tertiary,30,False,36.837,"LINESTRING (-4.0990245 47.9935793, -4.0990917 47.9935908, -4.0991654 47.9936031, -4.0992583 47.9936176, -4.0995048 47.9936595)",2,,,,,
38580995,False,Rue Aristide Briand,residential,30,True,62.333999999999996,"LINESTRING (-4.0970597 47.9960491, -4.0970654 47.9960312, -4.0970619 47.9960088, -4.0970512 47.9959826, -4.0968614 47.9955856, -4.0968496 47.9955688, -4.096835 47.9955543, -4.0968187 47.99554, -4.0968029 47.995521)",,,,,,
"[96103545, 38555090]",True,Rue du Parc,secondary,30,False,119.682,"LINESTRING (-4.10437 47.9945822, -4.1044702 47.9945561, -4.1046909 47.9945012, -4.105327 47.9943305, -4.1054464 47.9942999, -4.1055127 47.9942839, -4.105567 47.9942701, -4.1056472 47.9942529, -4.1057227 47.9942351, -4.1057819 47.9942187, -4.1058312 47.9942038, -4.1058676 47.9941909)",2,,,,,
109096970,False,Rue Henri de Bournazel,residential,30,False,36.039,"LINESTRING (-4.1059154 48.0001238, -4.1058401 47.9999861, -4.1057439 47.9998207)",,,,,,
30785341,False,Rue Pen ar Steïr,residential,30,False,39.257,"LINESTRING (-4.1057439 47.9998207, -4.1055641 47.9995243, -4.1055409 47.999495)",,,,,,
30785342,False,Rue Rouget de l'Isle,residential,,False,77.367,"LINESTRING (-4.1057439 47.9998207, -4.1058076 47.9998034, -4.1065189 47.9996064, -4.1067067 47.999558)",,,,,,
109096970,False,Rue Henri de Bournazel,residential,30,True,36.039,"LINESTRING (-4.1057439 47.9998207, -4.1058401 47.9999861, -4.1059154 48.0001238)",,,,,,
"[969800491, 38457732, 24392158]",False,Rue Étienne Gourmelen,residential,30,True,247.84400000000002,"LINESTRING (-4.0999558 47.9968473, -4.0999263 47.9968541, -4.0998787 47.996856, -4.0998098 47.9968545, -4.0997185 47.9968476, -4.0992823 47.9968158, -4.0987616 47.9967734, -4.098427 47.9967479, -4.0982888 47.9967405, -4.0980411 47.996724, -4.0979 47.9967181, -4.0974683 47.9967068, -4.0970573 47.9967041, -4.09683 47.9966999, -4.0967033 47.9966968, -4.0966385 47.9966944)",,,yes,,,
39597671,True,Rue Luzel,secondary,30,False,32.42,"LINESTRING (-4.0999558 47.9968473, -4.0999789 47.9968708, -4.1000038 47.9968954, -4.1000464 47.9969342, -4.1000793 47.996963, -4.10012 47.9969995, -4.1001556 47.997027, -4.1001804 47.9970457, -4.100217 47.9970646, -4.1002283 47.9970732)",1,,,,,
24392162,True,Rue Saint-Yves,residential,30,False,114.81400000000001,"LINESTRING (-4.1043774 48.000189, -4.1047385 48.0001814, -4.1051533 48.0001677, -4.1057618 48.0001456, -4.1058199 48.0001395, -4.1058673 48.000132, -4.1059154 48.0001238)",,,,,,
29052804,True,Rue Créac'h-al-Lan,residential,30,False,93.768,"LINESTRING (-4.0994649 47.9982767, -4.0993554 47.9981664, -4.0992726 47.9980922, -4.09924 47.9980642, -4.0992088 47.9980452, -4.0991821 47.9980313, -4.0991425 47.9980147, -4.0991047 47.9980034, -4.0990686 47.9979981, -4.099034 47.997997, -4.0989966 47.9979978, -4.0984012 47.9980332)",,,,,,
1271176825,True,Rue de Creac'h Al Lan,residential,30,False,112.17600000000002,"LINESTRING (-4.0994649 47.9982767, -4.0994721 47.998287, -4.0994765 47.998304, -4.0995099 47.9988275, -4.0995259 47.9989672, -4.0995308 47.999067, -4.0995306 47.9992047, -4.0995293 47.9992377, -4.0995223 47.999283)",,,,,,
96829333,False,Allée de Pen Ruic,residential,,True,78.042,"LINESTRING (-4.0994362 47.9996793, -4.0995101 47.9996848, -4.0995444 47.9996915, -4.0995715 47.999703, -4.0996062 47.9997239, -4.0996513 47.9997631, -4.0999875 48.0000876, -4.1000978 48.000196)",,,,,,
405210104,False,Rue de Creac'h Al Lan,residential,30,False,44.594,"LINESTRING (-4.0994362 47.9996793, -4.0994257 47.9998744, -4.0994238 47.9999729, -4.0994227 48.0000802)",,,,,,
405210104,False,Rue de Creac'h Al Lan,residential,30,True,44.763,"LINESTRING (-4.0994362 47.9996793, -4.0994457 47.9995175, -4.0994491 47.9994844, -4.0994571 47.9994521, -4.0994713 47.9994117, -4.0994882 47.9993726, -4.0995006 47.9993424, -4.099514 47.9993102, -4.0995223 47.999283)",,,,,,
24515922,False,Rue Julien Furic du Run,residential,30,False,33.094,"LINESTRING (-4.1008671 48.0002165, -4.1008937 48.0002316, -4.1009235 48.0002453, -4.1009806 48.000269, -4.101046 48.0002932, -4.1011222 48.0003195, -4.1011863 48.000341, -4.1012116 48.0003489, -4.1012537 48.0003621)",,,,,,
38457731,False,Rue Frédéric Le Guyader,residential,30,True,121.89999999999999,"LINESTRING (-4.1008671 48.0002165, -4.1008335 48.0001927, -4.1008014 48.0001678, -4.1007734 48.0001443, -4.1007502 48.0001208, -4.1007325 48.0001007, -4.1007247 48.0000791, -4.1007229 48.0000608, -4.1007256 48.0000356, -4.1007353 48.0000051, -4.1007486 47.9999705, -4.1007658 47.9999294, -4.1008663 47.9997238, -4.1009227 47.9996, -4.1009481 47.9995488, -4.1009647 47.9995247, -4.1009761 47.9995165, -4.1009882 47.9995118, -4.101011 47.9995048, -4.1012799 47.9994291, -4.10131 47.9994209, -4.1013432 47.9994191, -4.1013744 47.9994243, -4.1014432 47.9994421)",,,,,,
"[28693382, 760072974, 760072975]",False,Rue Julien Coïc,"['unclassified', 'residential']",30,True,109.42500000000001,"LINESTRING (-4.0964003 47.9967615, -4.0964426 47.9969957, -4.0964471 47.9970281, -4.0964575 47.9970809, -4.096471 47.9971243, -4.0964799 47.9971515, -4.0964926 47.9971748, -4.0965165 47.9972111, -4.0968073 47.9976995)",,,yes,,,
969800492,False,Rue Étienne Gourmelen,residential,30,False,6.013,"LINESTRING (-4.0964003 47.9967615, -4.0964281 47.9967384, -4.0964563 47.9967229)",,,,,,
590278208,True,Place Alexandre Massé,secondary,30,False,20.629,"LINESTRING (-4.1005881 47.997145, -4.1005968 47.9971146, -4.1005942 47.9970837, -4.1005804 47.9970542, -4.1005563 47.9970279, -4.1005232 47.9970063, -4.1004833 47.9969907)",,roundabout,,,,
96103541,True,Rue Verdelet,residential,30,False,2.831,"LINESTRING (-4.100626 47.9964575, -4.1006639 47.9964597)",,,,,,
"[30409445, 25606326]",True,"['Rue Toul al Laër', 'Rue du Frout']",residential,30,False,115.533,"LINESTRING (-4.100626 47.9964575, -4.1006407 47.9964011, -4.1006513 47.9963426, -4.100654 47.9963047, -4.1006568 47.9962486, -4.1006658 47.9961098, -4.1006752 47.9959854, -4.1006757 47.9959592, -4.1006728 47.9959353, -4.1004447 47.9959553, -4.100312 47.9959648, -4.1002038 47.9959726, -4.1001051 47.9959782, -4.1000268 47.9959827, -4.0999732 47.9959875, -4.0999081 47.9959932)",,,,,,
"[25606328, 38630782, 1115562430]",True,"['Rue Verdelet', 'Rue Élie Fréron']",residential,30,False,343.5630000000001,"LINESTRING (-4.1011618 47.9965344, -4.1011986 47.9965449, -4.1012145 47.9965496, -4.1013103 47.9965831, -4.1013883 47.996616, -4.101449 47.9966406, -4.1015336 47.9966758, -4.101743 47.9967571, -4.1018308 47.9967946, -4.1018613 47.9968073, -4.1018935 47.9968207, -4.1019283 47.9968286, -4.1019652 47.9968318, -4.1021628 47.9968347, -4.1024045 47.9968383, -4.1027398 47.9968407, -4.1027227 47.9968852, -4.1026154 47.9972671, -4.10254 47.9975437, -4.1025212 47.997623, -4.1025093 47.9976885, -4.1025055 47.9977097, -4.1024938 47.9977741, -4.1024693 47.9978628, -4.1024577 47.9979115, -4.1024285 47.9980199, -4.1023538 47.9983194, -4.1022976 47.998526, -4.1022761 47.9986092, -4.1022664 47.9986511, -4.1022622 47.9986922, -4.1022601 47.9987195, -4.102261 47.9987374, -4.1022624 47.9987456, -4.1022708 47.9987659)",,,,,,
96103539,False,Place Toul-Al-Laër,residential,30,False,24.227,"LINESTRING (-4.1011618 47.9965344, -4.1011726 47.9965066, -4.1011806 47.9964781, -4.1011826 47.99645, -4.1011848 47.9964041, -4.101184 47.9963802, -4.1011807 47.9963568, -4.1011759 47.996337, -4.1011681 47.9963191)",,,,,,
96103539,False,Place Toul-Al-Laër,residential,30,True,24.226999999999997,"LINESTRING (-4.1011681 47.9963191, -4.1011759 47.996337, -4.1011807 47.9963568, -4.101184 47.9963802, -4.1011848 47.9964041, -4.1011826 47.99645, -4.1011806 47.9964781, -4.1011726 47.9965066, -4.1011618 47.9965344)",,,,,,
"[760072974, 28693382, 760072975]",False,Rue Julien Coïc,"['residential', 'unclassified']",30,False,109.42500000000001,"LINESTRING (-4.0968073 47.9976995, -4.0965165 47.9972111, -4.0964926 47.9971748, -4.0964799 47.9971515, -4.096471 47.9971243, -4.0964575 47.9970809, -4.0964471 47.9970281, -4.0964426 47.9969957, -4.0964003 47.9967615)",,,yes,,,
45355989,False,Rue de Brest,secondary,30,True,48.298,"LINESTRING (-4.0968073 47.9976995, -4.0968603 47.9976851, -4.0969425 47.9976696, -4.0970248 47.9976567, -4.0971145 47.9976467, -4.0972227 47.9976363, -4.0974428 47.9976183)",2,,,,,
633741925,True,Route de Brest,secondary,30,False,65.357,"LINESTRING (-4.0968073 47.9976995, -4.0966784 47.9977182, -4.0966311 47.9977282, -4.0965267 47.9977599, -4.096393 47.997799, -4.096345 47.9978133, -4.0962683 47.9978382, -4.0962116 47.9978576, -4.0961482 47.9978841, -4.0960165 47.997945)",,,,,,
28786949,False,Rue Sell-War-Ker,residential,,True,75.806,"LINESTRING (-4.0990222 47.9930224, -4.0990635 47.9929901, -4.099111 47.9929529, -4.0991379 47.992935, -4.0991734 47.992913, -4.0992573 47.9928685, -4.099353 47.9928286, -4.0994154 47.9928066, -4.0994589 47.9927923, -4.0994978 47.9927819, -4.0995374 47.9927784, -4.0995596 47.9927792, -4.0995811 47.9927801, -4.0996167 47.9927934, -4.0996497 47.992812, -4.0996818 47.9928315, -4.0997708 47.992892, -4.0998258 47.9929283)",,,,,,
28787563,True,Rue de Stang-ar-C'hoat,residential,30,False,210.122,"LINESTRING (-4.0981513 47.9980556, -4.0981504 47.99807, -4.0981442 47.9980948, -4.0981326 47.9981191, -4.0981216 47.9981381, -4.0979951 47.9982878, -4.0977391 47.998606, -4.097672 47.9986841, -4.0976364 47.9987229, -4.0975982 47.9987555, -4.0975404 47.9987969, -4.0974418 47.9988517, -4.0968018 47.9991676, -4.0966896 47.999224, -4.0966442 47.999244, -4.0965957 47.9992634, -4.0963676 47.9993388, -4.0962593 47.9993748)",,,,,,
45355989,False,Rue de Brest,secondary,30,False,48.298,"LINESTRING (-4.0974428 47.9976183, -4.0972227 47.9976363, -4.0971145 47.9976467, -4.0970248 47.9976567, -4.0969425 47.9976696, -4.0968603 47.9976851, -4.0968073 47.9976995)",2,,,,,
"[704785264, 45355989]",False,Rue de Brest,secondary,30,True,186.031,"LINESTRING (-4.0974428 47.9976183, -4.0975227 47.9976115, -4.0976603 47.9975999, -4.0978679 47.997584, -4.0980912 47.9975645, -4.0986714 47.9975134, -4.0987603 47.9975056, -4.0990047 47.9974845, -4.0993294 47.9974566, -4.0998561 47.9974118, -4.0999221 47.9974034)",2,,,,,
1068671182,False,Rue de Stang-ar-C'hoat,residential,30,False,66.622,"LINESTRING (-4.0974428 47.9976183, -4.0974517 47.9976652, -4.097462 47.9976888, -4.0974775 47.9977098, -4.0974988 47.9977281, -4.0975262 47.997742, -4.0975743 47.9977574, -4.0976338 47.997773, -4.0977134 47.9977924, -4.0977867 47.9978099, -4.0978892 47.9978375, -4.0979419 47.9978534, -4.0979864 47.9978684, -4.0980349 47.9978885, -4.0980756 47.9979077, -4.0981032 47.9979287, -4.0981253 47.9979489)",,,,,,
28787565,False,Allée du Verger,residential,30,False,177.67299999999997,"LINESTRING (-4.0964839 48.0004832, -4.0967851 48.0002247, -4.0968085 48.0002071, -4.0968254 48.0001982, -4.0968585 48.0001914, -4.0969112 48.0001879, -4.096951 48.0001778, -4.0969857 48.0001597, -4.0971144 48.0000479, -4.097267 47.999918, -4.097305 47.9999036, -4.0973533 47.9998968, -4.0973994 47.9998914, -4.0975543 47.9998762, -4.0975847 47.9998724, -4.0976186 47.9998625, -4.0976401 47.9998508, -4.0977109 47.999774, -4.0976813 47.9996102, -4.0976731 47.9995833, -4.0976436 47.9995659, -4.0976093 47.9995545, -4.0975657 47.9995516, -4.0974349 47.9995624, -4.0973972 47.9995717, -4.0973736 47.9995909, -4.0973808 47.9996337)",,,,,,
28787567,False,Rue Virginie Hériot,residential,30,True,242.839,"LINESTRING (-4.0964839 48.0004832, -4.0965616 48.000549, -4.0965942 48.0005736, -4.096625 48.0005957, -4.0966639 48.0006127, -4.0966894 48.0006203, -4.0967125 48.0006268, -4.0967615 48.0006325, -4.096842 48.0006318, -4.096945 48.0006236, -4.0973921 48.0005696, -4.0974709 48.0005593, -4.0975128 48.0005544, -4.0975598 48.0005391, -4.0976061 48.0005127, -4.0976577 48.0004808, -4.098066 48.0002186, -4.0980915 48.000202, -4.0981204 48.0001898, -4.0981579 48.0001804, -4.0981935 48.000173, -4.0982508 48.0001677, -4.098347 48.000158, -4.0985072 48.0001434, -4.0986888 48.0001299, -4.0993371 48.0000833, -4.0994227 48.0000802)",,,,,,
28787565,False,Allée du Verger,residential,30,True,5.897,"LINESTRING (-4.0973897 47.9996864, -4.0973808 47.9996337)",,,,,,
