osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,access,bridge
18890625,True,1,Rue Réaumur,tertiary,30,False,42.5,"LINESTRING (-1.1565847 46.1581851, -1.156598 46.1581506, -1.1566021 46.15814, -1.1567269 46.1578158)",,,
293018007,False,2,Rue Réaumur,tertiary,30,True,49.024,"LINESTRING (-1.1565847 46.1581851, -1.1565552 46.1582418, -1.1564674 46.1584666, -1.1564117 46.1586092)",,,
293018008,False,2,Rue Léonce Vieljeux,secondary,30,False,80.359,"LINESTRING (-1.1565847 46.1581851, -1.1566338 46.1581938, -1.1567066 46.1582079, -1.1575496 46.1583716, -1.1575896 46.1583794)",,,
304762331,False,2,Rue La Noue,tertiary,30,True,10.369,"LINESTRING (-1.1556964 46.160412, -1.1556617 46.1605021)",,,
304762331,False,2,Rue La Noue,tertiary,30,False,40.226,"LINESTRING (-1.1556964 46.160412, -1.1557105 46.1603737, -1.1557943 46.1601185, -1.1558211 46.1600609)",,,
18886558,True,1,Rue Aufrédi,residential,30,False,28.047,"LINESTRING (-1.1553159 46.161046, -1.1549649 46.1609788)",,,
18890627,True,1,Rue Saint-Côme,residential,30,False,121.943,"LINESTRING (-1.1553159 46.161046, -1.1553013 46.1610725, -1.1550124 46.1615982, -1.1547775 46.1620255, -1.1547647 46.1620481, -1.1547518 46.1620707)",,,
18886558,True,1,Rue Aufrédi,residential,30,False,49.209999999999994,"LINESTRING (-1.15452 46.1609086, -1.1539822 46.160829, -1.1538944 46.1608189)",,,
18886571,True,1,Rue Pernelle,residential,30,False,58.41499999999999,"LINESTRING (-1.1538944 46.1608189, -1.1539411 46.1607325, -1.1541047 46.1603145)",,,
354634246,True,1,Rue Chaudrier,tertiary,30,False,60.019,"LINESTRING (-1.1532557 46.1607409, -1.1532732 46.1606923, -1.1534123 46.1603048, -1.1534438 46.1602171)",,,
449128418,True,1,Rue Aufrédi,residential,30,False,50.01,"LINESTRING (-1.1532557 46.1607409, -1.1533473 46.1607528, -1.1537259 46.1608073, -1.1538017 46.1608146, -1.1538944 46.1608189)",,,
18886560,True,1,Rue des Augustins,residential,30,False,171.98999999999998,"LINESTRING (-1.1511186 46.1603037, -1.1511722 46.1603216, -1.1517197 46.1604733, -1.1528742 46.1606693, -1.1531904 46.1607286, -1.1532557 46.1607409)",,,
"[18886563, 18898621]",True,1,"['Rue de la Grille', 'Rue Saint-Yon']",residential,30,False,107.678,"LINESTRING (-1.1511186 46.1603037, -1.1513148 46.1600034, -1.1514002 46.1598728, -1.1507295 46.1597008)",3.3,,
"[304487700, 18891447]",True,1,Rue de la Ferté,residential,30,False,126.55600000000001,"LINESTRING (-1.1507295 46.1597008, -1.1504027 46.1595465, -1.1502464 46.1594681, -1.1501984 46.1594288, -1.1501679 46.1593977, -1.1501381 46.1593573, -1.1500936 46.1592969, -1.1500295 46.1591745, -1.1498828 46.1588577, -1.1498533 46.1587956)",,,
18899756,True,1,Rue des Merciers,residential,30,False,107.089,"LINESTRING (-1.1507295 46.1597008, -1.1506857 46.1597421, -1.1505475 46.1598725, -1.1504351 46.1600949, -1.1503975 46.1601668, -1.150212 46.1605855)",,,
289724587,True,1,Quai Duperré,living_street,30,False,49.69,"LINESTRING (-1.1528082 46.1581208, -1.1530263 46.1581126, -1.1530997 46.1581073, -1.1533487 46.1580813, -1.153448 46.1580681)",,no,
