osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,width,tunnel
"[265482611, 924059318]",2,D 980,Route de la Roseraie,primary,50,False,False,338.362,"LINESTRING (4.661968 46.4380618, 4.6620021 46.4380274, 4.6621049 46.4379258, 4.6622103 46.4378125, 4.662441 46.4375482, 4.6626958 46.4372469, 4.6629345 46.436916, 4.6631062 46.4366406, 4.6632411 46.4363912, 4.6635261 46.4358409, 4.6635409 46.435806, 4.6635923 46.4356955, 4.6636189 46.4356366, 4.6636936 46.4354641, 4.6637608 46.4352986)",,,,
36699735,2,D 980,Route de la Digue,primary,50,False,False,9.34,"LINESTRING (4.6629193 46.4301, 4.6629162 46.4300513, 4.6629189 46.4300161)",,,,
36699735,2,D 980,Route de la Digue,primary,50,False,True,24.325000000000003,"LINESTRING (4.6629193 46.4301, 4.6629187 46.4301256, 4.6629232 46.4301681, 4.6629463 46.4302488, 4.6629695 46.4303152)",,,,
996662960,,,Place des Fossés,residential,,False,False,12.699000000000002,"LINESTRING (4.6629193 46.4301, 4.6627947 46.430086, 4.662756 46.4300807)",,,,
"[38773107, 333553935]",,,"['Rue Équivallée', 'Rue Porte de Paris']",unclassified,30,True,False,68.589,"LINESTRING (4.6628202 46.4356239, 4.6628629 46.4356059, 4.662885 46.4355812, 4.662885 46.4355204, 4.6628767 46.4354605, 4.6628891 46.4353702, 4.6629017 46.4352919, 4.6629126 46.4352505, 4.6629623 46.4352089, 4.6629962 46.435196, 4.6630383 46.4351895, 4.6630942 46.4351888, 4.6631981 46.4351957)",,,,
291156258,,,Rue Porte de Paris,residential,30,False,True,263.215,"LINESTRING (4.6628202 46.4356239, 4.6626583 46.4356609, 4.6603631 46.4363039, 4.6598716 46.4364494, 4.6596449 46.4365248)",,,,
24809125,,,Chemin des Trépassés,residential,,False,False,179.88,"LINESTRING (4.6596449 46.4365248, 4.6594803 46.4365396, 4.6594023 46.4365672, 4.6593372 46.4366023, 4.6592642 46.4366499, 4.6581418 46.4375747, 4.6580976 46.4376052, 4.6580654 46.4376219, 4.6580144 46.4376413)",,,,
"[265230565, 333553932, 344078809, 344078810, 344078811]",,,"['Rue du 11 Août 1944', 'Rue Porte des Prés']",residential,20,False,True,260.161,"LINESTRING (4.6596449 46.4365248, 4.6594155 46.4360262, 4.6591084 46.4354334, 4.6590763 46.4353768, 4.6589884 46.4352215, 4.6588882 46.4350568, 4.6585991 46.4351228, 4.6585335 46.4349923, 4.6585015 46.4349274, 4.6584285 46.4348401, 4.6580483 46.4348094)",,,,
291156258,,,Rue Porte de Paris,residential,30,False,False,263.21500000000003,"LINESTRING (4.6596449 46.4365248, 4.6598716 46.4364494, 4.6603631 46.4363039, 4.6626583 46.4356609, 4.6628202 46.4356239)",,,,
279524202,,,Place des Fossés,residential,,False,False,7.207,"LINESTRING (4.6619279 46.4299078, 4.6620206 46.4299187)",,,,
23075376,,,Rue Porte de Mâcon,tertiary,,False,False,79.06,"LINESTRING (4.6619279 46.4299078, 4.6619163 46.4300036, 4.6618908 46.4301003, 4.6617498 46.4304388, 4.661704 46.4305264, 4.6616468 46.4305858)",,,,
51546435,,,Chemin de la Chaîne,residential,,False,False,124.333,"LINESTRING (4.6619279 46.4299078, 4.6618368 46.4299065, 4.6611624 46.4298978, 4.6603058 46.4298903)",,,,
23075376,,,Rue Porte de Mâcon,tertiary,,False,True,79.05999999999999,"LINESTRING (4.6616468 46.4305858, 4.661704 46.4305264, 4.6617498 46.4304388, 4.6618908 46.4301003, 4.6619163 46.4300036, 4.6619279 46.4299078)",,,,
36137730,,,Impasse Prud'Hon,residential,,True,False,106.56400000000001,"LINESTRING (4.6616468 46.4305858, 4.6617579 46.4305765, 4.6621128 46.4304942, 4.6623209 46.4304147, 4.6624343 46.4303844, 4.6629174 46.4303219, 4.6629695 46.4303152)",,,,
36139958,,,Rue Prud'Hon,tertiary,20,True,False,97.533,"LINESTRING (4.6616468 46.4305858, 4.6616259 46.4308485, 4.6616439 46.4313208, 4.661646 46.4313793, 4.661612 46.4314174, 4.6615576 46.4314253)",,,,
305521427,,,Rue Anne-Marie Javouhey,tertiary,20,False,False,245.90799999999996,"LINESTRING (4.6587738 46.4320908, 4.6587293 46.4320649, 4.6586946 46.4320235, 4.6586852 46.4319954, 4.658656 46.4319076, 4.6586238 46.4318122, 4.6585947 46.4316255, 4.6585854 46.4314795, 4.6585885 46.431385, 4.658596 46.4312799, 4.6586053 46.4311824, 4.658643 46.4308056, 4.6586801 46.4304338, 4.6586846 46.4302954, 4.6586806 46.4302196, 4.6586633 46.4301505, 4.6586175 46.4300754, 4.6585706 46.4300243, 4.658521 46.4299848, 4.6584682 46.4299561)",,,,
305521430,,,Rue Stanislas Aucaigne,tertiary,20,False,True,50.296,"LINESTRING (4.6587738 46.4320908, 4.6588366 46.4321105, 4.6589064 46.4321197, 4.658978 46.4321198, 4.6590502 46.4321162, 4.6591057 46.4321073, 4.6591546 46.4320881, 4.6591892 46.4320615, 4.6592134 46.4320279, 4.6592276 46.4319836, 4.6592433 46.4319247)",,,,
36699772,,,Rue Léo Lagrange,residential,30,False,False,353.154,"LINESTRING (4.6582555 46.4298782, 4.6582085 46.4298597, 4.6581582 46.4298443, 4.6580845 46.4298293, 4.6580227 46.4298254, 4.6578091 46.4298242, 4.6574972 46.4298231, 4.657314 46.4298203, 4.6571368 46.4298137, 4.656968 46.4298055, 4.656866 46.4297852, 4.6567598 46.4297552, 4.6566037 46.4296803, 4.6564695 46.4296002, 4.6563941 46.4295533, 4.6562599 46.42947, 4.6561409 46.4294044, 4.6560357 46.429357, 4.6559031 46.4293101, 4.6557734 46.4292794, 4.6556751 46.4292685, 4.6556058 46.429266, 4.655521 46.4292669, 4.6553908 46.429274, 4.655246 46.4292999, 4.655097 46.4293522, 4.6548657 46.4294418, 4.6546459 46.4295269, 4.6540897 46.4297597)",,,,
75299164,,,,tertiary,,True,False,12.514999999999999,"LINESTRING (4.6582555 46.4298782, 4.6582794 46.4298548, 4.6583134 46.4298384, 4.6583535 46.4298309, 4.6583921 46.4298332)",roundabout,,,
36699771,,,Rue du 19 Mars 1962,residential,20,True,False,334.43600000000004,"LINESTRING (4.6535096 46.4300159, 4.6536327 46.4302196, 4.6537721 46.4304673, 4.6537796 46.43048, 4.6539143 46.4307077, 4.6539677 46.430775, 4.6540081 46.4308186, 4.6540676 46.4308628, 4.6541422 46.4309052, 4.6542563 46.4309415, 4.6543877 46.4309702, 4.6546384 46.4310374, 4.6548101 46.4311088, 4.6549572 46.4311875, 4.6555585 46.4315662, 4.6557274 46.4316717, 4.6559339 46.4317793, 4.656448 46.4320332, 4.6564951 46.4320565)",,,,
36699772,,,Rue Léo Lagrange,residential,30,False,True,53.043,"LINESTRING (4.6535096 46.4300159, 4.6535844 46.4299645, 4.6536856 46.4299175, 4.6540897 46.4297597)",,,,
38772744,,,Rue Salvador Allende,residential,30,False,True,104.869,"LINESTRING (4.6535096 46.4300159, 4.6533912 46.4301152, 4.6532739 46.4301937, 4.6531203 46.4302741, 4.6529426 46.4303471, 4.6524025 46.430555)",,,,
36699757,,,Rue Joséphine Desbois,residential,20,False,True,88.714,"LINESTRING (4.65522 46.433333, 4.6557838 46.4340298)",,,,
75299173,,,Promenade du Fouettin,tertiary,,False,True,71.317,"LINESTRING (4.65522 46.433333, 4.6554056 46.4332283, 4.6555385 46.433128, 4.6557948 46.4329087, 4.6558481 46.432863)",,,,
286615128,,,Avenue du Fouettin,tertiary,,False,False,153.893,"LINESTRING (4.65522 46.433333, 4.6541449 46.4339446, 4.653866 46.43411, 4.6536954 46.4342323)",,,,
36699770,,D 15.1,Place du Champ de Foire,tertiary,,False,False,31.645000000000003,"LINESTRING (4.6536954 46.4342323, 4.653585 46.4343282, 4.6535213 46.4343984, 4.6534704 46.4344696)",,,,
38772743,,,Rue du Commandant Laurent Bazot,residential,,False,False,18.487000000000002,"LINESTRING (4.6536954 46.4342323, 4.6535517 46.4341615, 4.6535133 46.4341257)",,,,
286615128,,,Avenue du Fouettin,tertiary,,False,True,153.893,"LINESTRING (4.6536954 46.4342323, 4.653866 46.43411, 4.6541449 46.4339446, 4.65522 46.433333)",,,,
36699770,,D 15.1,Place du Champ de Foire,tertiary,,False,True,11.027,"LINESTRING (4.6534178 46.4345619, 4.6534704 46.4344696)",,,,
1234933107,,,Rue de l'Étoile,residential,20,False,True,19.248,"LINESTRING (4.6534178 46.4345619, 4.6536575 46.4346136)",,,,
36699770,,D 15.1,Place du Champ de Foire,tertiary,,False,False,92.55699999999999,"LINESTRING (4.6534178 46.4345619, 4.6533684 46.4346692, 4.6532981 46.4348172, 4.6531883 46.4350564, 4.6531561 46.4351264, 4.6530511 46.435355)",,,,
24809125,,,Chemin des Trépassés,residential,,False,True,179.88,"LINESTRING (4.6580144 46.4376413, 4.6580654 46.4376219, 4.6580976 46.4376052, 4.6581418 46.4375747, 4.6592642 46.4366499, 4.6593372 46.4366023, 4.6594023 46.4365672, 4.6594803 46.4365396, 4.6596449 46.4365248)",,,,
24809141,,,Rue de la Chanaise,residential,20,False,True,119.878,"LINESTRING (4.6580144 46.4376413, 4.658002 46.4376, 4.6579822 46.4374888, 4.6579634 46.4373298, 4.6579433 46.4371542, 4.6579272 46.4370368, 4.6578897 46.4368732, 4.6578035 46.4366309, 4.6577737 46.4365797)",,,,
"[286615197, 305521423]",,,"['Chemin des Trépassés', 'Avenue Pierre le Vénérable']",residential,,False,False,300.663,"LINESTRING (4.6580144 46.4376413, 4.6579406 46.4376533, 4.6578696 46.4376699, 4.657659 46.4377254, 4.6572969 46.4378344, 4.6561221 46.438315, 4.6559692 46.4383547, 4.6557989 46.438401, 4.6554663 46.438473, 4.6553943 46.4384895, 4.6553104 46.438499, 4.6552474 46.4385002, 4.655186 46.4384942, 4.6551264 46.4384758, 4.6550771 46.4384597, 4.6550382 46.4384329, 4.6547306 46.4380539)",,,,
36699776,,,Rue Saint-Odile,residential,20,True,False,8.994,"LINESTRING (4.6564951 46.4320565, 4.6565903 46.4321038)",,,,
75299173,,,Promenade du Fouettin,tertiary,,False,False,103.844,"LINESTRING (4.6564951 46.4320565, 4.6564463 46.4321256, 4.6564154 46.432182, 4.656398 46.4322349, 4.6563712 46.4323271, 4.6563261 46.4324072, 4.6562501 46.4324884, 4.6558481 46.432863)",,,,
75299173,,,Promenade du Fouettin,tertiary,,False,True,269.21999999999997,"LINESTRING (4.6564951 46.4320565, 4.6565408 46.4320072, 4.6567645 46.4317659, 4.6569492 46.4315668, 4.6573452 46.4311134, 4.6574567 46.4309858, 4.6576418 46.4307738, 4.6576768 46.4307352, 4.6582782 46.4300708, 4.6583333 46.4299939)",,,,
36699742,,,Rue de la République,unclassified,20,False,False,54.916,"LINESTRING (4.656673 46.4350833, 4.6568757 46.435557)",,,,
36699742,,,Rue de la République,unclassified,20,False,True,38.63,"LINESTRING (4.656673 46.4350833, 4.6565472 46.4348633, 4.6564785 46.4347962, 4.6564543 46.4347727)",,,,
"[266587440, 296946827]",,,"['Place du Marché', 'Place du 11 Août 1944']",residential,20,False,False,109.712,"LINESTRING (4.656673 46.4350833, 4.6573099 46.4349537, 4.6573642 46.4349426, 4.6575093 46.4349131, 4.6577201 46.4348702, 4.6580483 46.4348094)",,,,
36699742,,,Rue de la République,unclassified,20,False,True,4.938,"LINESTRING (4.6568962 46.4355991, 4.6568757 46.435557)",,,,
1234932113,,,Rue de la République,unclassified,20,True,False,49.254,"LINESTRING (4.6570788 46.4360238, 4.6568962 46.4355991)",,,,
24809141,,,Rue de la Chanaise,residential,20,False,False,82.41199999999999,"LINESTRING (4.6570788 46.4360238, 4.6572031 46.4360776, 4.6576325 46.4364188, 4.6577016 46.4364872, 4.6577737 46.4365797)",,,,
38751406,,,Rue Saint-Mayeul,residential,20,False,False,94.21900000000001,"LINESTRING (4.6570788 46.4360238, 4.6570866 46.4361735, 4.6571686 46.4363517, 4.6571822 46.4364935, 4.6571245 46.4367317, 4.6570606 46.4368508)",,,,
24809141,,,Rue de la Chanaise,residential,20,False,False,119.878,"LINESTRING (4.6577737 46.4365797, 4.6578035 46.4366309, 4.6578897 46.4368732, 4.6579272 46.4370368, 4.6579433 46.4371542, 4.6579634 46.4373298, 4.6579822 46.4374888, 4.658002 46.4376, 4.6580144 46.4376413)",,,,
24809141,,,Rue de la Chanaise,residential,20,False,True,82.41199999999999,"LINESTRING (4.6577737 46.4365797, 4.6577016 46.4364872, 4.6576325 46.4364188, 4.6572031 46.4360776, 4.6570788 46.4360238)",,,,
38751405,,,Rue du Fresne,residential,20,False,True,63.434,"LINESTRING (4.6577737 46.4365797, 4.6577438 46.4366062, 4.657139 46.43685, 4.6570606 46.4368508)",,,,
33878849,,,Rue Mercière,residential,20,True,False,36.854,"LINESTRING (4.6576941 46.4339615, 4.6575956 46.4340435, 4.6574041 46.4342257)",,,,
517357762,,,Rue du 11 Août 1944,residential,20,False,False,26.936,"LINESTRING (4.6576941 46.4339615, 4.6577244 46.4340234, 4.6578066 46.434191)",,,,
33878849,,,Rue Mercière,residential,20,True,False,48.94100000000001,"LINESTRING (4.658144 46.4336499, 4.6580888 46.4336791, 4.6579359 46.4337837, 4.6578176 46.433872, 4.6576941 46.4339615)",,,,
"[36699768, 294298139]",,,"['Rue Saint-Odile', 'Place Petit Marché']",residential,20,False,False,77.642,"LINESTRING (4.658144 46.4336499, 4.6580213 46.433479, 4.657781 46.4329992)",,,,
38772750,,,Rue du Merle,residential,20,True,False,29.866,"LINESTRING (4.6564543 46.4347727, 4.6561478 46.4349386)",,,,
36699742,,,Rue de la République,unclassified,20,False,False,38.63,"LINESTRING (4.6564543 46.4347727, 4.6564785 46.4347962, 4.6565472 46.4348633, 4.656673 46.4350833)",,,,
36699757,,,Rue Joséphine Desbois,residential,20,False,False,97.574,"LINESTRING (4.6564543 46.4347727, 4.6562617 46.4346122, 4.6560215 46.4343339, 4.6557838 46.4340298)",,,,
"[36139956, 51702909]",,,"['Rue Filaterie', 'Place du Commerce']",residential,20,True,False,65.508,"LINESTRING (4.6609204 46.432289, 4.6605851 46.4324096, 4.6605403 46.4324309, 4.6601927 46.432596)",,,,
36699734,,,Rue Bellepierre,residential,20,True,False,77.881,"LINESTRING (4.6609204 46.432289, 4.6607145 46.432032, 4.6606344 46.4319309, 4.6604844 46.4317544, 4.6603927 46.4316945)",,,,
36137726,,,Rue du Prado,unclassified,,False,False,137.825,"LINESTRING (4.6640642 46.4329676, 4.6640155 46.4329718, 4.6639172 46.4329847, 4.6638262 46.4330025, 4.6635753 46.4330625, 4.6634199 46.4331009, 4.6634079 46.433104, 4.663202 46.4331594, 4.6631638 46.4331697, 4.6623672 46.4333724)",,,,
"[224126637, 224126638]",,D 980,Route de la Roseraie,primary,50,False,True,226.645,"LINESTRING (4.6640642 46.4329676, 4.6640828 46.433125, 4.6640919 46.433353, 4.6640906 46.4336969, 4.6640729 46.4340332, 4.6640649 46.4340703, 4.6639789 46.4346027, 4.6638874 46.434931, 4.6638678 46.4349939)",,yes,,
"[606130272, 434708258, 606130270]",,D 980,Route de la Roseraie,primary,"['50', '30']",False,False,83.71799999999999,"LINESTRING (4.6640642 46.4329676, 4.6640414 46.4328093, 4.6640329 46.4327504, 4.6640026 46.4326041, 4.6639699 46.4324657, 4.6639387 46.432343, 4.6639042 46.4322233)",,,,
51702910,,,Rue de la Petite Rivière,residential,20,True,False,80.062,"LINESTRING (4.6612999 46.4314567, 4.6613306 46.4321764)",,,,
36139959,,,Rue du 4e Bataillon de Choc,tertiary,20,True,False,76.643,"LINESTRING (4.6612999 46.4314567, 4.6606269 46.4315582, 4.6603689 46.4316198, 4.6603335 46.4316295)",,,,
51702907,,,Place du Commerce,residential,20,True,False,33.838,"LINESTRING (4.6613306 46.4321764, 4.6609204 46.432289)",,,3,
36699735,2,D 980,Route de la Digue,primary,50,False,False,24.325000000000003,"LINESTRING (4.6629695 46.4303152, 4.6629463 46.4302488, 4.6629232 46.4301681, 4.6629187 46.4301256, 4.6629193 46.4301)",,,,
