osmid,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,ref,access,lanes,width,tunnel,junction
30473745,Rue Pierre Corneille,tertiary,False,False,25.565,,"LINESTRING (-3.3474712 47.7681296, -3.34713 47.7681459)",,,,,,,
30473741,Place Commerciale,tertiary,False,True,12.739,,"LINESTRING (-3.3474712 47.7681296, -3.3475709 47.7681211, -3.3476403 47.7681152)",,,,,,,
30473742,Rue Arthur Rimbaud,residential,False,False,102.024,,"LINESTRING (-3.347466 47.767649, -3.3473626 47.7676346, -3.3461061 47.7676928)",,,,,,,
30473749,Place Commerciale,residential,True,False,53.944,,"LINESTRING (-3.347466 47.767649, -3.3474337 47.7677104, -3.3474381 47.7677669, -3.347451 47.7679321, -3.3474587 47.7680303, -3.3474712 47.7681296)",,,,,,,
638719967,Rue Marcel Sembat,tertiary,False,False,17.667,,"LINESTRING (-3.3450153 47.7677334, -3.3449934 47.7678916)",,,,,,,
30473742,Rue Arthur Rimbaud,residential,False,True,81.657,,"LINESTRING (-3.3450153 47.7677334, -3.3450652 47.7677333, -3.34509 47.7677332, -3.3461061 47.7676928)",,,,,,,
638719967,Rue Marcel Sembat,tertiary,False,True,53.988,,"LINESTRING (-3.3450153 47.7677334, -3.3450295 47.7676415, -3.345081 47.7672499)",,,,,,,
30473741,Place Commerciale,tertiary,False,True,13.342,,"LINESTRING (-3.3476403 47.7681152, -3.3478159 47.7680936)",,,,,,,
30473741,Place Commerciale,tertiary,False,False,12.739,,"LINESTRING (-3.3476403 47.7681152, -3.3475709 47.7681211, -3.3474712 47.7681296)",,,,,,,
30473745,Rue Pierre Corneille,tertiary,False,True,25.565,,"LINESTRING (-3.34713 47.7681459, -3.3474712 47.7681296)",,,,,,,
30473745,Rue Pierre Corneille,tertiary,False,False,148.13899999999998,,"LINESTRING (-3.34713 47.7681459, -3.3459877 47.7681929, -3.3454142 47.7683485, -3.3453456 47.7683499, -3.3452097 47.7683935)",,,,,,,
30473749,Place Commerciale,residential,True,False,29.762,,"LINESTRING (-3.3477627 47.7677241, -3.347753 47.767669, -3.3476926 47.767631, -3.3475625 47.7676256, -3.347466 47.767649)",,,,,,,
30473757,Rue Alphonse de Lamartine,residential,False,False,65.679,,"LINESTRING (-3.3477627 47.7677241, -3.3478193 47.7677516, -3.3478884 47.7677608, -3.348624 47.7677169)",,,,,,,
30473757,Rue Alphonse de Lamartine,residential,False,True,52.292,,"LINESTRING (-3.3502027 47.7676757, -3.3495041 47.7677017)",,,,,,,
30473757,Rue Alphonse de Lamartine,residential,False,False,52.292,,"LINESTRING (-3.3495041 47.7677017, -3.3502027 47.7676757)",,,,,,,
30473757,Rue Alphonse de Lamartine,residential,False,True,65.875,,"LINESTRING (-3.3495041 47.7677017, -3.3494045 47.7676944, -3.348624 47.7677169)",,,,,,,
30473758,Rue Paul Verlaine,residential,False,False,61.484,,"LINESTRING (-3.3495041 47.7677017, -3.3494673 47.767638, -3.3490748 47.7672315)",,,,,,,
30473761,Rue Crebillon,residential,False,False,93.21600000000001,,"LINESTRING (-3.3466807 47.7664571, -3.3465982 47.7665529, -3.3463017 47.7672527)",,,,,,,
30473761,Rue Crebillon,residential,False,True,205.108,,"LINESTRING (-3.3466807 47.7664571, -3.3469253 47.7663433, -3.3471711 47.7662796, -3.3474706 47.7662595, -3.3477511 47.7662625, -3.3479983 47.7663138, -3.3482701 47.766436, -3.3485536 47.7667058, -3.3488533 47.7669953)",,,,,,,
30476457,Rue Stéphane Mallarmé,residential,False,False,65.314,,"LINESTRING (-3.3466807 47.7664571, -3.3466947 47.7662685, -3.3468577 47.7658853)",,,,,,,
30473761,Rue Crebillon,residential,False,True,51.074,,"LINESTRING (-3.3461061 47.7676928, -3.3463017 47.7672527)",,,,,,,
30473742,Rue Arthur Rimbaud,residential,False,False,81.657,,"LINESTRING (-3.3461061 47.7676928, -3.34509 47.7677332, -3.3450652 47.7677333, -3.3450153 47.7677334)",,,,,,,
30473742,Rue Arthur Rimbaud,residential,False,True,102.024,,"LINESTRING (-3.3461061 47.7676928, -3.3473626 47.7676346, -3.347466 47.767649)",,,,,,,
30473758,Rue Paul Verlaine,residential,False,True,26.418,,"LINESTRING (-3.3488666 47.7670395, -3.3490748 47.7672315)",,,,,,,
30473761,Rue Crebillon,residential,False,False,5.014,,"LINESTRING (-3.3488666 47.7670395, -3.3488533 47.7669953)",,,,,,,
30473759,Rue Anatole Le Braz,residential,False,False,59.00299999999999,,"LINESTRING (-3.3488666 47.7670395, -3.3487755 47.7670593, -3.3481264 47.7670782, -3.3480849 47.767088)",,,,,,,
30473759,Rue Anatole Le Braz,residential,False,True,59.00299999999999,,"LINESTRING (-3.3480849 47.767088, -3.3481264 47.7670782, -3.3487755 47.7670593, -3.3488666 47.7670395)",,,,,,,
30473763,Rue Docteur Grosse,residential,False,False,133.451,,"LINESTRING (-3.3480849 47.767088, -3.3478369 47.7668532, -3.3476844 47.7667893, -3.3474856 47.7667583, -3.3473163 47.7667847, -3.3471951 47.7668327, -3.3470577 47.7669447, -3.3469428 47.7672322)",,,,,,,
30473763,Rue Docteur Grosse,residential,False,True,82.292,,"LINESTRING (-3.3480849 47.767088, -3.3486307 47.7676385, -3.348624 47.7677169)",,,,,,,
30473757,Rue Alphonse de Lamartine,residential,False,False,65.875,,"LINESTRING (-3.348624 47.7677169, -3.3494045 47.7676944, -3.3495041 47.7677017)",,,,,,,
30473757,Rue Alphonse de Lamartine,residential,False,True,65.679,,"LINESTRING (-3.348624 47.7677169, -3.3478884 47.7677608, -3.3478193 47.7677516, -3.3477627 47.7677241)",,,,,,,
30473763,Rue Docteur Grosse,residential,False,False,82.292,,"LINESTRING (-3.348624 47.7677169, -3.3486307 47.7676385, -3.3480849 47.767088)",,,,,,,
30473765,Rue Émile Souvestre,residential,False,False,47.969,,"LINESTRING (-3.3469428 47.7672322, -3.3463017 47.7672527)",,,,,,,
30473765,Rue Émile Souvestre,residential,False,True,49.039,,"LINESTRING (-3.3469428 47.7672322, -3.3475975 47.767203)",,,,,,,
30473763,Rue Docteur Grosse,residential,False,True,133.451,,"LINESTRING (-3.3469428 47.7672322, -3.3470577 47.7669447, -3.3471951 47.7668327, -3.3473163 47.7667847, -3.3474856 47.7667583, -3.3476844 47.7667893, -3.3478369 47.7668532, -3.3480849 47.767088)",,,,,,,
30473765,Rue Émile Souvestre,residential,False,False,49.039,,"LINESTRING (-3.3475975 47.767203, -3.3469428 47.7672322)",,,,,,,
30473761,Rue Crebillon,residential,False,False,51.074,,"LINESTRING (-3.3463017 47.7672527, -3.3461061 47.7676928)",,,,,,,
30473765,Rue Émile Souvestre,residential,False,True,47.969,,"LINESTRING (-3.3463017 47.7672527, -3.3469428 47.7672322)",,,,,,,
30473761,Rue Crebillon,residential,False,True,93.21600000000001,,"LINESTRING (-3.3463017 47.7672527, -3.3465982 47.7665529, -3.3466807 47.7664571)",,,,,,,
446526039,Rue Ernest Renan,residential,False,False,57.23,,"LINESTRING (-3.351042 47.7684474, -3.3509802 47.7679344)",,,,,,,
30473744,Avenue Georges Guieysse,tertiary,False,False,129.026,,"LINESTRING (-3.3495381 47.7680129, -3.3478159 47.7680936)",,,,,,,
638723735,Rue Paul Verlaine,residential,True,False,34.697,,"LINESTRING (-3.3495381 47.7680129, -3.3495041 47.7677017)",,,,,,,
30473744,Avenue Georges Guieysse,tertiary,False,True,108.328,,"LINESTRING (-3.3495381 47.7680129, -3.3496503 47.7680081, -3.3509132 47.7679506, -3.3509802 47.7679344)",,,,,,,
30473753,Avenue du Cheval Blanc,residential,False,True,43.48,,"LINESTRING (-3.3502595 47.7668206, -3.3499753 47.7665329, -3.3499318 47.7664978)",30,,,,,,
30473783,Rue Pierre Semard,unclassified,False,False,124.269,,"LINESTRING (-3.3509903 47.7656775, -3.3505801 47.765685, -3.3502594 47.7657304, -3.3499277 47.7658111, -3.3496118 47.7659332, -3.349441 47.7660123)",,,,,,,
30473753,Avenue du Cheval Blanc,residential,False,False,65.397,,"LINESTRING (-3.349441 47.7660123, -3.3495783 47.7661542, -3.3498743 47.7664598, -3.3499318 47.7664978)",30,,,,,,
30473783,Rue Pierre Semard,unclassified,False,True,124.269,,"LINESTRING (-3.349441 47.7660123, -3.3496118 47.7659332, -3.3499277 47.7658111, -3.3502594 47.7657304, -3.3505801 47.765685, -3.3509903 47.7656775)",,,,,,,
"[240376549, 1031105606]","['Avenue du Cheval Blanc', 'Rue François Mauriac']",residential,False,True,226.54400000000004,,"LINESTRING (-3.349441 47.7660123, -3.3491003 47.7656649, -3.3489781 47.7655455, -3.3489082 47.7654823, -3.3488346 47.7654117, -3.3487596 47.7653592, -3.3487456 47.7653536, -3.348681 47.7653277, -3.3486105 47.7653165, -3.3484032 47.7652903, -3.3482349 47.7652739, -3.3481653 47.7652732, -3.3481358 47.7652729, -3.3481052 47.7652726, -3.3477991 47.7652944, -3.3475285 47.7653318, -3.3472331 47.7653666, -3.347125 47.7653794, -3.3470957 47.7653829, -3.3470011 47.7653841, -3.3469516 47.7653798)",,,,,,,
30473787,Rue François Mauriac,residential,False,False,115.338,,"LINESTRING (-3.345298 47.7654937, -3.3453428 47.7654946, -3.3454157 47.7654978, -3.345767 47.765513, -3.3458662 47.7655173, -3.3460343 47.7655113, -3.3461897 47.7654829, -3.3464501 47.7654434, -3.346656 47.7654104, -3.3467843 47.7653884, -3.3468167 47.7653828)",,,,,,,
638719967,Rue Marcel Sembat,tertiary,False,False,81.67099999999999,,"LINESTRING (-3.345298 47.7654937, -3.3452919 47.765529, -3.3452392 47.7658328, -3.3452366 47.7658574, -3.34521 47.7661098, -3.3451927 47.7662246)",,,,,,,
638719967,Rue Marcel Sembat,tertiary,False,True,30.024,,"LINESTRING (-3.345298 47.7654937, -3.3453124 47.7654004, -3.3453343 47.7652248)",,,,,,,
30473788,Rue Marc Helder,residential,True,False,92.931,,"LINESTRING (-3.345107 47.7670214, -3.3451768 47.7670321, -3.3454382 47.7670834, -3.3454607 47.7670878, -3.3456452 47.767124, -3.3463017 47.7672527)",,,,,,,
638719967,Rue Marcel Sembat,tertiary,False,False,25.482999999999997,,"LINESTRING (-3.345107 47.7670214, -3.3450889 47.7671687, -3.345081 47.7672499)",,,,,,,
638719967,Rue Marcel Sembat,tertiary,False,True,88.834,,"LINESTRING (-3.345107 47.7670214, -3.3451259 47.7668539, -3.3451777 47.7663943, -3.3451927 47.7662246)",,,,,,,
30473753,Avenue du Cheval Blanc,residential,False,False,43.48,,"LINESTRING (-3.3499318 47.7664978, -3.3499753 47.7665329, -3.3502595 47.7668206)",30,,,,,,
30473753,Avenue du Cheval Blanc,residential,False,True,65.397,,"LINESTRING (-3.3499318 47.7664978, -3.3498743 47.7664598, -3.3495783 47.7661542, -3.349441 47.7660123)",30,,,,,,
30473789,Rue Joseph Rollo,residential,False,False,97.765,,"LINESTRING (-3.3499318 47.7664978, -3.3498602 47.7665325, -3.3488533 47.7669953)",,,,,,,
30473761,Rue Crebillon,residential,False,True,5.014,,"LINESTRING (-3.3488533 47.7669953, -3.3488666 47.7670395)",,,,,,,
30473761,Rue Crebillon,residential,False,False,205.108,,"LINESTRING (-3.3488533 47.7669953, -3.3485536 47.7667058, -3.3482701 47.766436, -3.3479983 47.7663138, -3.3477511 47.7662625, -3.3474706 47.7662595, -3.3471711 47.7662796, -3.3469253 47.7663433, -3.3466807 47.7664571)",,,,,,,
30473789,Rue Joseph Rollo,residential,False,True,97.765,,"LINESTRING (-3.3488533 47.7669953, -3.3498602 47.7665325, -3.3499318 47.7664978)",,,,,,,
30476459,Rue Gérard de Nerval,residential,False,True,45.834,,"LINESTRING (-3.3468577 47.7658853, -3.3474702 47.7658651)",,,destination,,,,
30476457,Rue Stéphane Mallarmé,residential,False,True,65.314,,"LINESTRING (-3.3468577 47.7658853, -3.3466947 47.7662685, -3.3466807 47.7664571)",,,,,,,
664675863,Rue Gérard de Nerval,residential,False,False,77.133,,"LINESTRING (-3.3468577 47.7658853, -3.3463398 47.7658984, -3.3462285 47.7659002, -3.3461211 47.765902, -3.345998 47.7658978, -3.345959 47.7658451, -3.3459495 47.7657889)",,,,,,,
30476459,Rue Gérard de Nerval,residential,False,False,45.834,,"LINESTRING (-3.3474702 47.7658651, -3.3468577 47.7658853)",,,destination,,,,
1031573382,Rue Théodore Sujet,residential,False,False,21.624000000000002,,"LINESTRING (-3.3461225 47.7650511, -3.3461319 47.7650366, -3.3461419 47.765017, -3.3461562 47.764954, -3.3461659 47.7648833, -3.3461691 47.7648602)",,,,,,,
30476463,Avenue Pierre Mendès France,residential,True,False,80.928,,"LINESTRING (-3.3465736 47.7643003, -3.3464502 47.7642901, -3.3457424 47.7642315, -3.3456062 47.7642202, -3.3455576 47.7642162, -3.3454986 47.7642143)",,,,,,,
326921183,Rue Louis Aragon,residential,False,False,56.672,,"LINESTRING (-3.3465736 47.7643003, -3.3468161 47.7641924, -3.3469218 47.7641195, -3.346998 47.7640029, -3.3470176 47.7639189)",30,,,2,5,,
638719967,Rue Marcel Sembat,tertiary,False,False,8.091,,"LINESTRING (-3.3454986 47.7642143, -3.3454878 47.7642867)",,,,,,,
638719967,Rue Marcel Sembat,tertiary,False,True,12.111,,"LINESTRING (-3.3454986 47.7642143, -3.3455109 47.7641057)",,,,,,,
638719967,Rue Marcel Sembat,tertiary,False,False,46.995,,"LINESTRING (-3.3454154 47.7647372, -3.3453604 47.7650457, -3.3453428 47.765157)",,,,,,,
638719967,Rue Marcel Sembat,tertiary,False,True,37.391,,"LINESTRING (-3.3454154 47.7647372, -3.34546 47.764469, -3.3454676 47.7644028)",,,,,,,
"[169227952, 1031573380, 1257322839]",Rue Lucien Le Boulch,residential,False,True,59.684999999999995,,"LINESTRING (-3.3454154 47.7647372, -3.3455541 47.7647465, -3.3456462 47.7647527, -3.3459243 47.7647716, -3.3460589 47.7648469, -3.3461691 47.7648602)",,,,,,building_passage,
30477278,Rue Marcel Sembat,tertiary,False,False,112.41000000000001,,"LINESTRING (-3.3469806 47.7604284, -3.3470508 47.7604943, -3.3471045 47.7605763, -3.3471206 47.7606701, -3.3471128 47.7607502, -3.3468774 47.7613967)",50,,,,,,
30477278,Rue Marcel Sembat,tertiary,False,True,108.831,,"LINESTRING (-3.3469806 47.7604284, -3.3469261 47.7603825, -3.3467287 47.7602153, -3.346584 47.7600951, -3.3465238 47.7600273, -3.3464834 47.759955, -3.346414 47.7597296, -3.3463838 47.7595653)",50,,,,,,
658760771,Rue Albert Thomas,tertiary,False,True,72.122,,"LINESTRING (-3.3469806 47.7604284, -3.3470943 47.7603828, -3.3478092 47.7600961)",,,,,,,
658760766,Rue Raymond Guillemot,residential,False,False,174.098,,"LINESTRING (-3.3463838 47.7595653, -3.3451048 47.7608738)",30,,,,,,
30477278,Rue Marcel Sembat,tertiary,False,False,108.831,,"LINESTRING (-3.3463838 47.7595653, -3.346414 47.7597296, -3.3464834 47.759955, -3.3465238 47.7600273, -3.346584 47.7600951, -3.3467287 47.7602153, -3.3469261 47.7603825, -3.3469806 47.7604284)",50,,,,,,
30477278,Rue Marcel Sembat,tertiary,False,True,112.41000000000001,,"LINESTRING (-3.3468774 47.7613967, -3.3471128 47.7607502, -3.3471206 47.7606701, -3.3471045 47.7605763, -3.3470508 47.7604943, -3.3469806 47.7604284)",50,,,,,,
300506013,Rue Marcel Sembat,tertiary,True,False,29.887999999999998,,"LINESTRING (-3.3468774 47.7613967, -3.3467853 47.7615548, -3.3467541 47.7616317, -3.3467465 47.7616503)",,,,,,,
30477279,Rue Jean-Marie Le Hen,residential,False,True,181.573,,"LINESTRING (-3.3485651 47.759794, -3.3498573 47.7611767)",30,,,,,,
658760771,Rue Albert Thomas,tertiary,False,False,65.735,,"LINESTRING (-3.3485651 47.759794, -3.3478092 47.7600961)",,,,,,,
30477279,Rue Jean-Marie Le Hen,residential,False,False,181.573,,"LINESTRING (-3.3498573 47.7611767, -3.3485651 47.759794)",30,,,,,,
30477279,Rue Jean-Marie Le Hen,residential,False,True,142.613,,"LINESTRING (-3.3498573 47.7611767, -3.3501934 47.7615675, -3.3503901 47.7617961, -3.3504491 47.7618647, -3.3507693 47.7622369, -3.3508131 47.7622867)",30,,,,,,
30477280,Rue Général Petit,residential,False,False,117.724,,"LINESTRING (-3.3498573 47.7611767, -3.3491948 47.7612785, -3.3489046 47.7613231, -3.3488218 47.7613364, -3.3487037 47.7611654, -3.3486116 47.7610222)",,,,,,,
30477280,Rue Général Petit,residential,False,False,178.21800000000002,,"LINESTRING (-3.3486116 47.7610222, -3.3479661 47.761108, -3.3477403 47.7611381, -3.3476456 47.7612073, -3.3476175 47.7612882, -3.3476281 47.7613291, -3.3477563 47.7614514, -3.3479784 47.761614, -3.3480095 47.761704, -3.3479952 47.7618016, -3.3479365 47.7618462, -3.3478779 47.7618908, -3.3478527 47.76191, -3.3478177 47.7619366, -3.3477872 47.7619559, -3.3477649 47.7619657)",,,,,,,
30477280,Rue Général Petit,residential,False,True,117.724,,"LINESTRING (-3.3486116 47.7610222, -3.3487037 47.7611654, -3.3488218 47.7613364, -3.3489046 47.7613231, -3.3491948 47.7612785, -3.3498573 47.7611767)",,,,,,,
30477284,Rue Général Petit,residential,False,False,64.461,,"LINESTRING (-3.3486116 47.7610222, -3.3484754 47.7607838, -3.3484905 47.7607305, -3.3488502 47.7606102)",,,,,,,
30477280,Rue Général Petit,residential,False,True,178.218,,"LINESTRING (-3.3477649 47.7619657, -3.3477872 47.7619559, -3.3478177 47.7619366, -3.3478527 47.76191, -3.3478779 47.7618908, -3.3479365 47.7618462, -3.3479952 47.7618016, -3.3480095 47.761704, -3.3479784 47.761614, -3.3477563 47.7614514, -3.3476281 47.7613291, -3.3476175 47.7612882, -3.3476456 47.7612073, -3.3477403 47.7611381, -3.3479661 47.761108, -3.3486116 47.7610222)",,,,,,,
662849221,Avenue François Billoux,secondary,True,False,69.111,,"LINESTRING (-3.3477649 47.7619657, -3.3475068 47.7618607, -3.3473676 47.7618127, -3.3472116 47.7617699, -3.3470161 47.7617301, -3.3469697 47.761726, -3.3469232 47.7617218)",,,,,,,
30477284,Rue Général Petit,residential,False,True,64.461,,"LINESTRING (-3.3488502 47.7606102, -3.3484905 47.7607305, -3.3484754 47.7607838, -3.3486116 47.7610222)",,,,,,,
30479153,Impasse Albert Thomas,residential,False,True,93.494,,"LINESTRING (-3.3482558 47.7595491, -3.3479428 47.7596704, -3.3476224 47.7598208, -3.3475861 47.7598422, -3.3475807 47.7598782, -3.3478092 47.7600961)",,,,,,,
658760771,Rue Albert Thomas,tertiary,False,True,65.735,,"LINESTRING (-3.3478092 47.7600961, -3.3485651 47.759794)",,,,,,,
30479153,Impasse Albert Thomas,residential,False,False,93.494,,"LINESTRING (-3.3478092 47.7600961, -3.3475807 47.7598782, -3.3475861 47.7598422, -3.3476224 47.7598208, -3.3479428 47.7596704, -3.3482558 47.7595491)",,,,,,,
658760771,Rue Albert Thomas,tertiary,False,False,72.122,,"LINESTRING (-3.3478092 47.7600961, -3.3470943 47.7603828, -3.3469806 47.7604284)",,,,,,,
48772984,Avenue de Stalingrad,tertiary,False,False,37.435,,"LINESTRING (-3.3420741 47.7598997, -3.3421077 47.7602356)",,,,,,,
445915215,Impasse Stalingrad,residential,False,False,54.811,,"LINESTRING (-3.3420741 47.7598997, -3.3419599 47.7599008, -3.3417025 47.7599033, -3.3414155 47.7600512)",,,,,,,
48772984,Avenue de Stalingrad,tertiary,False,True,81.651,,"LINESTRING (-3.3421618 47.760969, -3.3421077 47.7602356)",,,,,,,
37974191,Rue Docteur Laennec,unclassified,False,False,99.113,,"LINESTRING (-3.3421618 47.760969, -3.3422521 47.7609599, -3.3427389 47.760948, -3.3430155 47.7609219, -3.3434486 47.7608023)",,,,,,,
48772984,Avenue de Stalingrad,tertiary,False,False,105.921,,"LINESTRING (-3.3421618 47.760969, -3.3421848 47.761326, -3.3422069 47.761669, -3.3422122 47.7617508, -3.3422126 47.7617565, -3.3422166 47.7618182, -3.3422222 47.7619207)",,,,,,,
48772984,Avenue de Stalingrad,tertiary,False,True,105.92099999999999,,"LINESTRING (-3.3422222 47.7619207, -3.3422166 47.7618182, -3.3422126 47.7617565, -3.3422122 47.7617508, -3.3422069 47.761669, -3.3421848 47.761326, -3.3421618 47.760969)",,,,,,,
"[48772993, 634361017, 30438718]","['Avenue Lénine', 'Avenue du Colonel Fabien']",secondary,False,False,111.639,yes,"LINESTRING (-3.3422222 47.7619207, -3.342432 47.7619146, -3.3425212 47.761912, -3.3425831 47.7619102, -3.3431091 47.761895, -3.3436201 47.7618754, -3.3437139 47.7618713)",,,,,,,
"[634361018, 633952782]",Avenue du Colonel Fabien,secondary,False,True,77.541,,"LINESTRING (-3.3422222 47.7619207, -3.3420934 47.7619227, -3.3420242 47.7619238, -3.341963 47.7619248, -3.3411851 47.761937)",,,,,,,
30481024,Rue Charles Ihuello,residential,False,True,30.246000000000002,,"LINESTRING (-3.344276 47.7608299, -3.3443566 47.7608166, -3.3446169 47.7606896)",,,,,,,
30481026,Rue Docteur Calmette,residential,False,False,133.905,,"LINESTRING (-3.344276 47.7608299, -3.3441349 47.7607965, -3.3439421 47.7605991, -3.3438307 47.7603677, -3.3437041 47.7601838, -3.3436292 47.7601421, -3.3435164 47.760113, -3.3432072 47.7601131, -3.3431072 47.7601131)",,,,,,,
30481026,Rue Docteur Calmette,residential,False,True,92.061,,"LINESTRING (-3.344276 47.7608299, -3.344255 47.7609585, -3.344071 47.7610534, -3.3434627 47.761208, -3.3433391 47.761273)",,,,,,,
30481026,Rue Docteur Calmette,residential,False,False,92.061,,"LINESTRING (-3.3433391 47.761273, -3.3434627 47.761208, -3.344071 47.7610534, -3.344255 47.7609585, -3.344276 47.7608299)",,,,,,,
30481024,Rue Charles Ihuello,residential,False,False,30.246000000000002,,"LINESTRING (-3.3446169 47.7606896, -3.3443566 47.7608166, -3.344276 47.7608299)",,,,,,,
30481025,Impasse Charles Ihuello,residential,False,False,44.705,,"LINESTRING (-3.3446169 47.7606896, -3.344347 47.760427, -3.3443584 47.7603445)",,,,,,,
30481025,Impasse Charles Ihuello,residential,False,True,44.705,,"LINESTRING (-3.3443584 47.7603445, -3.344347 47.760427, -3.3446169 47.7606896)",,,,,,,
30481026,Rue Docteur Calmette,residential,False,False,76.044,,"LINESTRING (-3.3431072 47.7601131, -3.3429274 47.7601374, -3.3422173 47.7602332, -3.3421077 47.7602356)",,,,,,,
30481026,Rue Docteur Calmette,residential,False,True,133.90499999999997,,"LINESTRING (-3.3431072 47.7601131, -3.3432072 47.7601131, -3.3435164 47.760113, -3.3436292 47.7601421, -3.3437041 47.7601838, -3.3438307 47.7603677, -3.3439421 47.7605991, -3.3441349 47.7607965, -3.344276 47.7608299)",,,,,,,
48772984,Avenue de Stalingrad,tertiary,False,False,81.651,,"LINESTRING (-3.3421077 47.7602356, -3.3421618 47.760969)",,,,,,,
48772984,Avenue de Stalingrad,tertiary,False,True,37.435,,"LINESTRING (-3.3421077 47.7602356, -3.3420741 47.7598997)",,,,,,,
30481026,Rue Docteur Calmette,residential,False,True,76.044,,"LINESTRING (-3.3421077 47.7602356, -3.3422173 47.7602332, -3.3429274 47.7601374, -3.3431072 47.7601131)",,,,,,,
633952782,Avenue du Colonel Fabien,secondary,False,True,37.953,,"LINESTRING (-3.3385471 47.7620727, -3.3380435 47.7621163)",,,,,,,
30481033,Rue Professeur Sourdille,residential,False,False,49.339,,"LINESTRING (-3.3385471 47.7620727, -3.3385234 47.7620234, -3.33842 47.7618088, -3.3383596 47.7616475)",,,,,,,
633952782,Avenue du Colonel Fabien,secondary,False,False,68.407,,"LINESTRING (-3.3385471 47.7620727, -3.3387269 47.762059, -3.3391837 47.7620241, -3.3394565 47.7620036)",,,,,,,
