osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,width
32612702,Rue Samuel Lubin,residential,50,False,True,69.33,"LINESTRING (-52.3236946 4.9407616, -52.3237015 4.9407839, -52.3237107 4.9408169, -52.3238548 4.9413643)",,,,
"[616025914, 616025915]",Avenue de l'Amiral Jean d'Estrées,secondary,30,False,False,179.412,"LINESTRING (-52.3236946 4.9407616, -52.3236615 4.9407687, -52.3236278 4.940776, -52.3235716 4.9407898, -52.3230089 4.9409301, -52.3227961 4.9409809, -52.3222933 4.9411039, -52.3221215 4.9411449)",2,,,
"[616025915, 616025916]",Avenue de l'Amiral Jean d'Estrées,secondary,30,False,True,157.55700000000002,"LINESTRING (-52.3236946 4.9407616, -52.3237747 4.9407422, -52.3243637 4.9406002, -52.3248852 4.9404707, -52.3250748 4.9404199)",2,,,
"[616025914, 616025919]",Avenue de l'Amiral Jean d'Estrées,secondary,30,False,False,63.81,"LINESTRING (-52.3221215 4.9411449, -52.3218045 4.941222, -52.3216831 4.9412522, -52.3215627 4.941284)",2,,,
"[616025914, 616025915]",Avenue de l'Amiral Jean d'Estrées,secondary,30,False,True,179.412,"LINESTRING (-52.3221215 4.9411449, -52.3222933 4.9411039, -52.3227961 4.9409809, -52.3230089 4.9409301, -52.3235716 4.9407898, -52.3236278 4.940776, -52.3236615 4.9407687, -52.3236946 4.9407616)",2,,,
32612705,Rue Madame Pichevin,residential,50,False,False,69.543,"LINESTRING (-52.3250748 4.9404199, -52.3250834 4.9404521, -52.3250899 4.9404752, -52.3252327 4.9410252)",,,,
"[616025915, 616025916]",Avenue de l'Amiral Jean d'Estrées,secondary,30,False,False,157.55700000000002,"LINESTRING (-52.3250748 4.9404199, -52.3248852 4.9404707, -52.3243637 4.9406002, -52.3237747 4.9407422, -52.3236946 4.9407616)",2,,,
"[32613649, 616025916, 616025917]",Avenue de l'Amiral Jean d'Estrées,secondary,30,False,True,176.518,"LINESTRING (-52.3250748 4.9404199, -52.325265 4.9403722, -52.325798 4.9402336, -52.3259507 4.9401954, -52.3265103 4.9400659, -52.3266224 4.9400429)",2,,,
32844602,Rue du Lieutenant Goinet,residential,50,True,False,5.344,"LINESTRING (-52.3267831 4.9406471, -52.3268303 4.9406372)",1,,,
1239666002,Boulevard Nelson Madiba Mandela,tertiary,50,True,False,71.00800000000001,"LINESTRING (-52.3267831 4.9406471, -52.3267976 4.9407116, -52.3269018 4.9411676, -52.3269243 4.94127)",1,,,
32612705,Rue Madame Pichevin,residential,50,False,False,70.95700000000001,"LINESTRING (-52.3252327 4.9410252, -52.3253672 4.9415457, -52.3253846 4.9416129, -52.3253919 4.9416433)",,,,
32612705,Rue Madame Pichevin,residential,50,False,True,69.543,"LINESTRING (-52.3252327 4.9410252, -52.3250899 4.9404752, -52.3250834 4.9404521, -52.3250748 4.9404199)",,,,
32612707,Rue Vermont Polycarpe,residential,50,True,False,176.82999999999998,"LINESTRING (-52.3252327 4.9410252, -52.3266582 4.9406753, -52.3267831 4.9406471)",1,,,
1266845772,Rue Vermont Polycarpe,residential,50,True,False,157.234,"LINESTRING (-52.3238548 4.9413643, -52.3252327 4.9410252)",1,,,
32612702,Rue Samuel Lubin,residential,50,False,False,69.33,"LINESTRING (-52.3238548 4.9413643, -52.3237107 4.9408169, -52.3237015 4.9407839, -52.3236946 4.9407616)",,,,
1239610038,Avenue de l'Amiral Jean d'Estrées,secondary,30,False,True,6.875,"LINESTRING (-52.3266224 4.9400429, -52.3266828 4.9400287)",2,,,
"[32613649, 616025916, 616025917]",Avenue de l'Amiral Jean d'Estrées,secondary,30,False,False,176.518,"LINESTRING (-52.3266224 4.9400429, -52.3265103 4.9400659, -52.3259507 4.9401954, -52.325798 4.9402336, -52.325265 4.9403722, -52.3250748 4.9404199)",2,,,
1239666002,Boulevard Nelson Madiba Mandela,tertiary,50,True,False,69.503,"LINESTRING (-52.3266224 4.9400429, -52.3266493 4.9401413, -52.3267647 4.9405762, -52.3267831 4.9406471)",1,,,
969875882,Avenue François Voltaire,residential,50,True,False,174.764,"LINESTRING (-52.3269243 4.94127, -52.3268245 4.9412938, -52.3255134 4.9416119, -52.3253919 4.9416433)",2,,,
32612705,Rue Madame Pichevin,residential,50,False,True,70.95700000000001,"LINESTRING (-52.3253919 4.9416433, -52.3253846 4.9416129, -52.3253672 4.9415457, -52.3252327 4.9410252)",,,,
606414681,Rue Roland Barrat,residential,,False,True,17.133,"LINESTRING (-52.3262136 4.9381294, -52.3260686 4.9380758)",,,,
974376684,Rue Roland Barrat,residential,,True,False,14.07,"LINESTRING (-52.3262136 4.9381294, -52.3261116 4.9382048)",,,,
32893343,Rue Roland Barrat,residential,50,False,False,74.48899999999999,"LINESTRING (-52.3262136 4.9381294, -52.3262504 4.9381148, -52.3263068 4.9381024, -52.3268077 4.937971, -52.3268629 4.9379566)",2,,,
606459763,Boulevard Nelson Madiba Mandela,secondary,50,True,False,101.023,"LINESTRING (-52.3262136 4.9381294, -52.326142 4.9378154, -52.326122 4.9377259, -52.3260754 4.9374932, -52.3260567 4.9373888, -52.3260513 4.9373235, -52.3260498 4.9373103, -52.3260298 4.9372404)",2,,,
"[761529000, 1240489056, 32728381]",Carrefour Ket Taï,secondary,50,True,False,23.35,"LINESTRING (-52.326046 4.9372035, -52.3260549 4.9371577, -52.3260502 4.9370983, -52.3260277 4.9370431, -52.3260009 4.9370079)",2,roundabout,yes,
32785717,Avenue Élie Castor,tertiary,50,True,False,68.134,"LINESTRING (-52.326046 4.9372035, -52.3261122 4.9371809, -52.3266413 4.9370505)",2,,,
32728381,Carrefour Ket Taï,secondary,50,True,False,32.691,"LINESTRING (-52.3257734 4.9373206, -52.3258294 4.9373377, -52.3258752 4.9373391, -52.3259202 4.9373299, -52.3259542 4.9373151, -52.3259849 4.9372941, -52.3260098 4.9372692, -52.3260298 4.9372404)",2,roundabout,,
961956574,Boulevard Nelson Madiba Mandela,secondary,50,True,False,90.85000000000001,"LINESTRING (-52.3257734 4.9373206, -52.3257883 4.9373711, -52.3258395 4.9374598, -52.3258795 4.9375314, -52.3259077 4.9375774, -52.3259403 4.9376337, -52.3259617 4.9376745, -52.3260686 4.9380758)",2,,,
32760464,Rond-Point République,tertiary,50,True,False,18.129,"LINESTRING (-52.3226517 4.9378241, -52.3226203 4.9378335, -52.3225915 4.937849, -52.3225665 4.93787, -52.3225463 4.9378956, -52.3225317 4.9379248)",1,roundabout,,
353012780,Avenue de l'Abolition de l'Esclavage,tertiary,50,True,False,23.956000000000003,"LINESTRING (-52.3226517 4.9378241, -52.3225246 4.9377902, -52.3224455 4.9377601)",,,,
32760464,Rond-Point République,tertiary,50,True,False,20.637999999999998,"LINESTRING (-52.3228144 4.9378914, -52.3227976 4.9378707, -52.3227777 4.9378531, -52.3227552 4.9378391, -52.3227306 4.9378289, -52.3227047 4.9378229, -52.3226781 4.9378213, -52.3226517 4.9378241)",1,roundabout,,
32760464,Rond-Point République,tertiary,50,True,False,15.915000000000001,"LINESTRING (-52.3226386 4.9381347, -52.3226856 4.9381405, -52.3227322 4.9381325, -52.3227758 4.9381102)",1,roundabout,,
32760464,Rond-Point République,tertiary,50,True,False,3.532,"LINESTRING (-52.3225317 4.9379248, -52.3225235 4.9379555)",1,roundabout,,
606414681,Rue Roland Barrat,residential,,False,False,17.133,"LINESTRING (-52.3260686 4.9380758, -52.3262136 4.9381294)",,,,
974376685,Boulevard Nelson Madiba Mandela,secondary,50,True,False,15.118,"LINESTRING (-52.3260686 4.9380758, -52.3260941 4.9381471, -52.3261116 4.9382048)",2,,,
35013397,Rue Justin Catayée,residential,50,True,False,104.753,"LINESTRING (-52.3298156 4.9361938, -52.3300101 4.9370501, -52.3300253 4.9371124)",1,,,
