osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,width,junction
26327902,Rue Parmentier,residential,50,False,False,6.207,,,"LINESTRING (-0.6508661 44.8898948, -0.6508876 44.8898411)",,
1086182307,Avenue du Médoc,primary,50,True,False,12.841,1,D 2215,"LINESTRING (-0.6508661 44.8898948, -0.6510226 44.8899271)",,
769081820,Avenue de la Pompe,tertiary,,True,False,14.042000000000002,,,"LINESTRING (-0.6465909 44.8890006, -0.6466391 44.8890354, -0.6466689 44.8890724, -0.6466731 44.8891072)",,
771019739,Avenue du Médoc,primary,50,False,False,23.803,2,D 2215,"LINESTRING (-0.6465909 44.8890006, -0.6466818 44.8890328, -0.6468611 44.8890964)",,
771019739,Avenue du Médoc,primary,50,False,True,345.08799999999997,2,D 2215,"LINESTRING (-0.6465909 44.8890006, -0.6465307 44.8889771, -0.6456177 44.8886259, -0.6452698 44.8884846, -0.6450276 44.8883891, -0.6445042 44.8881883, -0.6442663 44.888097, -0.6441061 44.8880356, -0.6436684 44.8878677, -0.643414 44.8877632, -0.6430165 44.8875998, -0.6429423 44.8875693, -0.6427611 44.8874948)",,
746758786,Avenue de la Pompe,tertiary,30,False,False,36.075,2,,"LINESTRING (-0.6426293 44.8899496, -0.642854 44.8899391, -0.6430854 44.8899214)",,
746758786,Avenue de la Pompe,tertiary,30,False,False,16.722,2,,"LINESTRING (-0.6430854 44.8899214, -0.6432918 44.8898863)",,
746758786,Avenue de la Pompe,tertiary,30,False,True,36.075,2,,"LINESTRING (-0.6430854 44.8899214, -0.642854 44.8899391, -0.6426293 44.8899496)",,
433015155,Avenue de la Pompe,tertiary,30,False,False,108.71,2,,"LINESTRING (-0.6451061 44.8895386, -0.646429 44.8892604)",,
174414962,Avenue de la Pompe,tertiary,30,True,False,65.937,1,,"LINESTRING (-0.6451061 44.8895386, -0.6447011 44.8895882, -0.6442917 44.8896716)",3,
433015155,Avenue de la Pompe,tertiary,30,False,True,108.71,2,,"LINESTRING (-0.646429 44.8892604, -0.6451061 44.8895386)",,
174414961,Avenue de la Pompe,tertiary,,True,False,49.88199999999999,,,"LINESTRING (-0.646429 44.8892604, -0.6465698 44.8892407, -0.6466755 44.8892161, -0.6467771 44.8891816, -0.6468427 44.8891594, -0.6469257 44.8891448, -0.6470332 44.8891432)",,
898068670,Avenue du Médoc,primary,50,False,True,14.522,2,D 2215,"LINESTRING (-0.6470332 44.8891432, -0.6468611 44.8890964)",,
898068671,Avenue du Médoc,primary,50,False,False,77.17099999999999,2,D 2215,"LINESTRING (-0.6470332 44.8891432, -0.6473952 44.889215, -0.6474871 44.8892324, -0.6475313 44.8892407, -0.6477989 44.8892913, -0.6479785 44.8893252)",,
26330981,Rue Seguin,residential,,False,True,137.981,,,"LINESTRING (-0.6550388 44.883221, -0.654947 44.8832466, -0.654776 44.8832942, -0.6547262 44.8832996, -0.6546869 44.8833003, -0.6546506 44.8832944, -0.6546204 44.8832887, -0.6539641 44.882993, -0.6534811 44.8828333)",,
769081821,Avenue du Taillan-Médoc,tertiary,50,False,False,116.83600000000001,2,,"LINESTRING (-0.6550388 44.883221, -0.654911 44.8830115, -0.6547647 44.8828019, -0.6545775 44.8825132, -0.6544172 44.8822672)",,
26327961,Rue Lucien Piet,residential,,True,False,105.876,,,"LINESTRING (-0.6455996 44.8824846, -0.6455677 44.8825311, -0.6455577 44.8825518, -0.6453722 44.8829358, -0.6453669 44.8829468, -0.6451331 44.8833771)",,
602241249,Avenue de Picot,tertiary,50,True,False,194.84700000000004,1,,"LINESTRING (-0.6455996 44.8824846, -0.6457264 44.8825287, -0.6460942 44.8826669, -0.6465874 44.8828488, -0.6469018 44.8829646, -0.647076 44.8830287, -0.6473704 44.8831322, -0.6476056 44.8832085, -0.6476318 44.883217, -0.6476971 44.8832367, -0.6478091 44.8832705)",,
770228230,Avenue de Picot,tertiary,50,True,False,28.019,,,"LINESTRING (-0.6478091 44.8832705, -0.6481409 44.8833612)",,
770228233,,unclassified,,False,True,7.4190000000000005,,,"LINESTRING (-0.6478091 44.8832705, -0.6478263 44.8832399, -0.6478439 44.8832085)",,
26327941,Rue du Lieutenant Villemeur,residential,,False,True,84.196,2,,"LINESTRING (-0.6481409 44.8833612, -0.6481156 44.883414, -0.6480941 44.8834589, -0.6479268 44.8837445, -0.6477377 44.8840622)",,
708330255,Avenue de Picot,tertiary,50,True,False,198.662,,,"LINESTRING (-0.6481409 44.8833612, -0.6482871 44.8833981, -0.6485698 44.8834672, -0.648815 44.883527, -0.6489452 44.883567, -0.6490432 44.8836039, -0.6491536 44.8836554, -0.6493808 44.8837749, -0.6494858 44.8838261, -0.6498103 44.8839898, -0.6501533 44.8841701, -0.6503115 44.8842408)",,
770228235,,unclassified,,False,True,7.266,,,"LINESTRING (-0.6481409 44.8833612, -0.6481569 44.8833287, -0.6481713 44.8832995)",,
26327889,Avenue de la Libération,tertiary,30,False,True,165.757,,,"LINESTRING (-0.6515298 44.8840837, -0.6520929 44.8826474)",,
