osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
"[648513672, 648507529]",False,2,D 928,Avenue François Mitterrand,secondary,"['50', '30']",True,263.483,"LINESTRING (1.3606349 48.712401, 1.361142 48.7132538, 1.36161 48.7140671, 1.3618781 48.714546, 1.3619146 48.7146149)",,
"[648507538, 648507532, 139302262, 648507535]",False,"['2', '3']",D 928,Avenue François Mitterrand,secondary,"['50', '30']",False,289.795,"LINESTRING (1.3644587 48.7190021, 1.3643885 48.7188817, 1.3639324 48.7180825, 1.3634391 48.7172346, 1.3631488 48.7167357, 1.3631198 48.7166859, 1.3630507 48.7165671)",,
139302262,False,3,D 928,Avenue François Mitterrand,secondary,50,True,103.941,"LINESTRING (1.3644587 48.7190021, 1.364517 48.7191012, 1.3649898 48.7198687)",,
957132474,False,2,,Rue Armand Dupont,tertiary,50,False,213.695,"LINESTRING (1.3644587 48.7190021, 1.364366 48.7190421, 1.3631785 48.7195544, 1.3621204 48.7199601, 1.3619825 48.720013)",,
957132474,False,2,,Rue Armand Dupont,tertiary,50,True,132.482,"LINESTRING (1.3644587 48.7190021, 1.3645898 48.7189424, 1.3654996 48.7185284, 1.3656713 48.7184378, 1.3657142 48.7184039, 1.3657534 48.7183553, 1.3658351 48.7182561)",,
22944873,True,,,,tertiary,50,False,10.936000000000002,"LINESTRING (1.3657972 48.7181523, 1.3658221 48.7181415, 1.3658509 48.7181364, 1.3658807 48.7181377, 1.3659083 48.7181451, 1.3659309 48.7181579)",roundabout,
957132476,False,,,Avenue Hector Berlioz,residential,30,False,97.63900000000001,"LINESTRING (1.3657972 48.7181523, 1.3657489 48.7181015, 1.3657014 48.7180266, 1.3656913 48.7179587, 1.3656665 48.7178344, 1.3656039 48.7175759, 1.3655418 48.7174991, 1.365403 48.7173275)",,
46983837,True,1,D 828,,primary,80,False,111.26599999999999,"LINESTRING (1.3642134 48.7132162, 1.3653314 48.7135968, 1.3653642 48.7136043, 1.3654097 48.7136107, 1.3655859 48.7136234)",,
22943979,True,,,,primary,80,False,63.707,"LINESTRING (1.3671297 48.7133659, 1.3671375 48.7133184, 1.3671568 48.7132724, 1.3671872 48.7132291, 1.3672278 48.7131896, 1.3672775 48.7131549, 1.3673351 48.713126, 1.367399 48.7131036, 1.3674676 48.7130883, 1.367539 48.7130806, 1.3676114 48.7130806, 1.3676828 48.7130883, 1.3677513 48.7131036)",roundabout,
1052321413,True,,N 154,,primary,,False,9.602,"LINESTRING (1.3661216 48.7138007, 1.3661156 48.7138238, 1.3661028 48.7138544, 1.366083 48.7138827)",roundabout,
1160051215,True,,,,primary,80,False,19.896,"LINESTRING (1.3677513 48.7131036, 1.3678114 48.7131243, 1.367866 48.7131508, 1.3679138 48.7131825, 1.3679539 48.7132186)",roundabout,
138448631,True,,,Rue André Marie Ampère,unclassified,,False,24.307,"LINESTRING (1.3680203 48.7133588, 1.3682987 48.7134773)",,
1160051214,True,,,,primary,80,False,16.755,"LINESTRING (1.3680203 48.7133588, 1.3680195 48.7133965, 1.3680114 48.7134338, 1.3679962 48.7134701, 1.3679741 48.7135048)",roundabout,
1265170484,True,,,,primary,80,False,18.402,"LINESTRING (1.3674762 48.7136604, 1.3674162 48.7136484, 1.3673593 48.7136309, 1.3673068 48.7136084, 1.3672595 48.7135812)",roundabout,
313926961,True,,N 154,,primary,90,False,90.43300000000002,"LINESTRING (1.3672595 48.7135812, 1.3672021 48.7135667, 1.3671628 48.7135594, 1.3671123 48.7135545, 1.3670551 48.7135527, 1.3669796 48.7135599, 1.3668907 48.7135726, 1.3664163 48.7136785, 1.3663201 48.7137035, 1.3662584 48.713723, 1.3661933 48.7137509, 1.3661507 48.7137761, 1.3661216 48.7138007)",,
1265170483,True,,,,primary,80,False,26.621,"LINESTRING (1.3672595 48.7135812, 1.3672218 48.7135556, 1.3671972 48.7135345, 1.3671703 48.7135052, 1.3671518 48.7134726, 1.3671398 48.7134388, 1.3671317 48.7134021, 1.3671297 48.7133659)",roundabout,
957132474,False,2,,Rue Armand Dupont,tertiary,50,False,132.482,"LINESTRING (1.3658351 48.7182561, 1.3657534 48.7183553, 1.3657142 48.7184039, 1.3656713 48.7184378, 1.3654996 48.7185284, 1.3645898 48.7189424, 1.3644587 48.7190021)",,
1265111242,True,,,,tertiary,50,False,14.381,"LINESTRING (1.3658351 48.7182561, 1.3658096 48.7182485, 1.3657886 48.7182362, 1.3657743 48.7182204, 1.3657677 48.7182024, 1.3657696 48.718184, 1.3657798 48.7181667, 1.3657972 48.7181523)",roundabout,
1265111241,True,,,,tertiary,50,False,7.068,"LINESTRING (1.3659247 48.718241, 1.3658982 48.7182529, 1.365867 48.7182582, 1.3658351 48.7182561)",roundabout,
