osmid,name,highway,oneway,reversed,length,geometry,junction,ref,maxspeed,lanes
49707916,Allée Dordins,residential,False,False,277.591,"LINESTRING (-0.7154398 44.8918048, -0.7152607 44.891708, -0.715061 44.8916393, -0.7147481 44.8916131, -0.7145099 44.8916022, -0.7143085 44.8915722, -0.7141308 44.8915227, -0.71294 44.8910399, -0.7128626 44.8914129, -0.7128387 44.8914934, -0.7128198 44.8915671)",,,,
49707916,Allée Dordins,residential,False,True,132.653,"LINESTRING (-0.7154398 44.8918048, -0.7157689 44.8919826, -0.7160722 44.8921096, -0.7163684 44.8921992, -0.7166511 44.8922788, -0.7169225 44.8923541)",,,,
49707917,Allée Dordins,residential,False,False,68.667,"LINESTRING (-0.7154398 44.8918048, -0.715062 44.8922717, -0.7150033 44.8923393)",,,,
25738292,Place de la République,tertiary,True,False,89.441,"LINESTRING (-0.7150033 44.8923393, -0.714973 44.8924116, -0.7149649 44.8924866, -0.7149697 44.8925747, -0.7149775 44.8927169, -0.7149826 44.8928308, -0.7149867 44.8929675, -0.7149745 44.8930755, -0.7149404 44.893135)",,,,
49707917,Allée Dordins,residential,False,True,68.667,"LINESTRING (-0.7150033 44.8923393, -0.715062 44.8922717, -0.7154398 44.8918048)",,,,
"[693971756, 598212717]",Rue Jean Dupérier,tertiary,False,False,76.43700000000001,"LINESTRING (-0.7150033 44.8923393, -0.71514 44.8923817, -0.7151898 44.8923968, -0.7154876 44.8924867, -0.7157792 44.8925713, -0.715898 44.8926053)",,,50,2
"[1203922827, 693971756, 693971757]",Rue Jean Dupérier,tertiary,False,True,187.087,"LINESTRING (-0.7150033 44.8923393, -0.71492 44.8923147, -0.714869 44.8923003, -0.7140922 44.8920806, -0.7137704 44.8919666, -0.7130171 44.8916516, -0.7128817 44.8915927)",,,50,2
49930282,Place de la Pompe,residential,False,False,21.686,"LINESTRING (-0.7181887 44.8951111, -0.7179259 44.895053)",,,30,
49707916,Allée Dordins,residential,False,False,132.653,"LINESTRING (-0.7169225 44.8923541, -0.7166511 44.8922788, -0.7163684 44.8921992, -0.7160722 44.8921096, -0.7157689 44.8919826, -0.7154398 44.8918048)",,,,
"[52341256, 598212717]",Rue Jean Dupérier,tertiary,False,False,112.752,"LINESTRING (-0.715898 44.8926053, -0.7160622 44.8926475, -0.7163174 44.892717, -0.7165943 44.8927891, -0.7168893 44.8928612, -0.7170108 44.8928899, -0.7171632 44.8929154, -0.7172541 44.892923)",,,50,2
"[693971756, 598212717]",Rue Jean Dupérier,tertiary,False,True,76.437,"LINESTRING (-0.715898 44.8926053, -0.7157792 44.8925713, -0.7154876 44.8924867, -0.7151898 44.8923968, -0.71514 44.8923817, -0.7150033 44.8923393)",,,50,2
26446308,Allée Joseph Cruchon,residential,False,True,116.011,"LINESTRING (-0.7127871 44.8925674, -0.7128359 44.892436, -0.7128212 44.8924064, -0.7127032 44.8922914, -0.7126538 44.8922608, -0.7128628 44.8916605, -0.7128694 44.8916367, -0.7128817 44.8915927)",,,,
1203922827,Rue Jean Dupérier,tertiary,False,False,5.646,"LINESTRING (-0.7128198 44.8915671, -0.7128817 44.8915927)",,,50,2
49707916,Allée Dordins,residential,False,True,277.59099999999995,"LINESTRING (-0.7128198 44.8915671, -0.7128387 44.8914934, -0.7128626 44.8914129, -0.71294 44.8910399, -0.7141308 44.8915227, -0.7143085 44.8915722, -0.7145099 44.8916022, -0.7147481 44.8916131, -0.715061 44.8916393, -0.7152607 44.891708, -0.7154398 44.8918048)",,,,
56976677,Rue des Martyrs de la Résistance et de la Déportation,residential,False,False,12.604,"LINESTRING (-0.7147149 44.8953424, -0.7147452 44.8952311)",,,,
56976675,Rue des Martyrs de la Résistance et de la Déportation,residential,True,False,44.497,"LINESTRING (-0.7147943 44.8957386, -0.7147149 44.8953424)",,,30,
49106484,Rue François Mitterrand,residential,False,False,43.734,"LINESTRING (-0.7172109 44.8945549, -0.7172655 44.8949463)",,,30,
172327739,Rue Jean Dupérier,tertiary,False,True,79.336,"LINESTRING (-0.7185206 44.8929966, -0.7190211 44.8930249, -0.7193363 44.8930201, -0.7195259 44.8930143)",,,,2
263949094,Rue Jean Dupérier,tertiary,True,False,34.124,"LINESTRING (-0.7185206 44.8929966, -0.7182477 44.892952, -0.7181596 44.8929408, -0.718097 44.8929328)",,,,
49258574,,tertiary,True,False,7.711,"LINESTRING (-0.7180251 44.8930572, -0.718067 44.8930386, -0.7180969 44.8930116)",roundabout,,,
26446322,Rue Albert Menaut,residential,True,False,206.02500000000003,"LINESTRING (-0.7178181 44.8930191, -0.71778 44.8930395, -0.717763 44.8930679, -0.7177539 44.8931037, -0.717765 44.8932256, -0.7177682 44.8933046, -0.7177829 44.8934843, -0.717725 44.8937102, -0.7177161 44.8937451, -0.7176975 44.8939915, -0.7176933 44.8940312, -0.7177131 44.8941798, -0.7177689 44.8942967, -0.7179776 44.8946324, -0.7180374 44.8947287, -0.7180728 44.8947986)",,,,
49258574,,tertiary,True,False,17.675,"LINESTRING (-0.7178181 44.8930191, -0.7178434 44.8930375, -0.7178792 44.893051, -0.7179192 44.8930577, -0.7179716 44.8930613, -0.7180251 44.8930572)",roundabout,,,
49258574,,tertiary,True,False,9.584,"LINESTRING (-0.7178208 44.8929083, -0.7178054 44.8929289, -0.7177953 44.8929508, -0.7177926 44.8929712, -0.717797 44.8929903)",roundabout,,,
66113398,Rue Jean Dupérier,tertiary,True,False,44.748999999999995,"LINESTRING (-0.7178208 44.8929083, -0.7176467 44.8929238, -0.7172541 44.892923)",,,,
"[52341256, 598212717]",Rue Jean Dupérier,tertiary,False,True,112.752,"LINESTRING (-0.7172541 44.892923, -0.7171632 44.8929154, -0.7170108 44.8928899, -0.7168893 44.8928612, -0.7165943 44.8927891, -0.7163174 44.892717, -0.7160622 44.8926475, -0.715898 44.8926053)",,,50,2
66113396,Rue Jean Dupérier,tertiary,True,False,43.422000000000004,"LINESTRING (-0.7172541 44.892923, -0.7176484 44.8929689, -0.7177589 44.8929848, -0.717797 44.8929903)",,,,
49396602,Allée Georges Clemenceau,residential,False,False,146.496,"LINESTRING (-0.7212118 44.8929787, -0.7212068 44.8929322, -0.7212245 44.8928894, -0.7212429 44.8928662, -0.7213728 44.8927614, -0.7222643 44.8919099)",,,,
"[172327745, 598212771]",Rue Georges Clemenceau,tertiary,False,True,133.085,"LINESTRING (-0.7212118 44.8929787, -0.7208652 44.892975, -0.7206611 44.8929705, -0.7203216 44.8929631, -0.7195259 44.8930143)",,,,2
"[598212769, 598212770, 173784883]",Rue Maizonnobe,tertiary,False,True,145.203,"LINESTRING (-0.7212118 44.8929787, -0.7214005 44.8929898, -0.7218795 44.8930836, -0.7227595 44.8931402, -0.7228587 44.8931554, -0.7229326 44.8931707, -0.7230257 44.8931836)",,,,2
171860245,Rue Jean Jaurès,residential,False,False,78.611,"LINESTRING (-0.7195259 44.8930143, -0.7195347 44.8931041, -0.7195023 44.8932076, -0.7192965 44.8936973)",,,,
172327739,Rue Jean Dupérier,tertiary,False,False,79.336,"LINESTRING (-0.7195259 44.8930143, -0.7193363 44.8930201, -0.7190211 44.8930249, -0.7185206 44.8929966)",,,,2
"[172327745, 598212771]",Rue Georges Clemenceau,tertiary,False,False,133.085,"LINESTRING (-0.7195259 44.8930143, -0.7203216 44.8929631, -0.7206611 44.8929705, -0.7208652 44.892975, -0.7212118 44.8929787)",,,,2
49258574,,tertiary,True,False,25.652,"LINESTRING (-0.718097 44.8929328, -0.7180888 44.8929164, -0.7180709 44.8929007, -0.7180449 44.8928887, -0.7180153 44.8928804, -0.7179765 44.8928744, -0.7179324 44.8928734, -0.7178998 44.892876, -0.7178913 44.8928767, -0.7178659 44.892883, -0.7178476 44.8928918, -0.7178208 44.8929083)",roundabout,,,
26446347,Rue Paul Berninet,residential,False,True,221.076,"LINESTRING (-0.7230257 44.8931836, -0.7231105 44.8931082, -0.723133 44.8930852, -0.7231954 44.8930145, -0.7235089 44.8928402, -0.7236815 44.892755, -0.7237063 44.8927004, -0.7222643 44.8919099)",,,,
49539778,Rue Armand Berlan,residential,False,False,120.152,"LINESTRING (-0.7230257 44.8931836, -0.7229751 44.8932681, -0.7228474 44.893353, -0.7227358 44.893393, -0.72188 44.8936594, -0.7217328 44.8937052)",,,,
"[598212769, 598212770, 173784883]",Rue Maizonnobe,tertiary,False,False,145.203,"LINESTRING (-0.7230257 44.8931836, -0.7229326 44.8931707, -0.7228587 44.8931554, -0.7227595 44.8931402, -0.7218795 44.8930836, -0.7214005 44.8929898, -0.7212118 44.8929787)",,,,2
772920849,Avenue Montesquieu,secondary,False,True,10.045,"LINESTRING (-0.7161054 44.8954441, -0.7162311 44.8954593)",,D 6,30,
49106482,Rue Francis Poulenc,residential,True,False,76.57399999999998,"LINESTRING (-0.7161054 44.8954441, -0.7161294 44.8953871, -0.7161721 44.8952651, -0.7159835 44.894885, -0.716016 44.8947871)",,,30,
"[221251409, 772920849]",Avenue Montesquieu,secondary,False,False,109.757,"LINESTRING (-0.7161054 44.8954441, -0.7160103 44.8954292, -0.7151744 44.8953025, -0.7149034 44.8952517, -0.7148613 44.8952462, -0.7147452 44.8952311)",,D 6,30,
221251409,Avenue Montesquieu,secondary,False,False,27.042,"LINESTRING (-0.7139814 44.8950952, -0.7136582 44.8950132)",,D 6,30,
221251409,Avenue Montesquieu,secondary,False,True,62.038,"LINESTRING (-0.7139814 44.8950952, -0.7143567 44.8951648, -0.7145105 44.8951925, -0.7147452 44.8952311)",,D 6,30,
56976677,Rue des Martyrs de la Résistance et de la Déportation,residential,False,True,12.604,"LINESTRING (-0.7147452 44.8952311, -0.7147149 44.8953424)",,,,
221251409,Avenue Montesquieu,secondary,False,False,62.038,"LINESTRING (-0.7147452 44.8952311, -0.7145105 44.8951925, -0.7143567 44.8951648, -0.7139814 44.8950952)",,D 6,30,
"[221251409, 772920849]",Avenue Montesquieu,secondary,False,True,109.757,"LINESTRING (-0.7147452 44.8952311, -0.7148613 44.8952462, -0.7149034 44.8952517, -0.7151744 44.8953025, -0.7160103 44.8954292, -0.7161054 44.8954441)",,D 6,30,
