osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,junction,access,width,bridge
529425146,True,Rue de la Maladrerie,residential,False,68.034,"LINESTRING (1.0825954 44.1014724, 1.081759 44.1013558)",,,,,,,
41734072,False,Rue Louis d'Anjou,residential,False,112.22000000000001,"LINESTRING (1.0825954 44.1014724, 1.0826788 44.101465, 1.0832596 44.1011715, 1.0835965 44.1011003, 1.0838524 44.1010674)",,,,,,,
59171440,False,Rue du Pont,primary,True,60.57299999999999,"LINESTRING (1.0825954 44.1014724, 1.0826056 44.1015466, 1.08267 44.1020145)",D 813,50,,,,,
153185345,False,Boulevard de Brienne,secondary,False,8.094,"LINESTRING (1.0836787 44.1046961, 1.0835962 44.1046538)",,50,,,,,
59186428,False,Allées Marengo,residential,False,44.88,"LINESTRING (1.0836787 44.1046961, 1.0837799 44.1047292, 1.0838056 44.1050045, 1.0838444 44.1050434)",,30,,,,,
153185345,False,Boulevard de Brienne,secondary,True,194.02599999999998,"LINESTRING (1.0836787 44.1046961, 1.0836969 44.1047457, 1.0836898 44.1051282, 1.0836905 44.1055146, 1.0836888 44.1055718, 1.0836867 44.105642, 1.0836894 44.1057208, 1.0837374 44.1060214, 1.0837455 44.1060737, 1.0837818 44.1063313, 1.0837606 44.1064345)",,50,,,,,
34660895,False,Boulevard Léon Cladel,tertiary,False,11.435,"LINESTRING (1.0837606 44.1064345, 1.0838946 44.1064708)",,50,,,,,
153185345,False,Boulevard de Brienne,secondary,False,194.026,"LINESTRING (1.0837606 44.1064345, 1.0837818 44.1063313, 1.0837455 44.1060737, 1.0837374 44.1060214, 1.0836894 44.1057208, 1.0836867 44.105642, 1.0836888 44.1055718, 1.0836905 44.1055146, 1.0836898 44.1051282, 1.0836969 44.1047457, 1.0836787 44.1046961)",,50,,,,,
203936118,False,Côte Saint-Laurent,secondary,True,117.975,"LINESTRING (1.0837606 44.1064345, 1.0836741 44.1065058, 1.0827679 44.1069761, 1.082582 44.1070706)",D 7,50,2,,,,
34660895,False,Boulevard Léon Cladel,tertiary,True,43.062,"LINESTRING (1.0844096 44.1065858, 1.0838946 44.1064708)",,50,,,,,
41732901,False,Côte Saint-Michel,unclassified,False,156.332,"LINESTRING (1.0844096 44.1065858, 1.0844799 44.1067101, 1.0847059 44.1068352, 1.0849071 44.106845, 1.0852425 44.1068018, 1.0854376 44.1068273, 1.0856292 44.1068779, 1.0859031 44.1069504, 1.0859967 44.1069994, 1.0859946 44.107095)",,,,,,,
106166492,False,Rue Raymond de la Tailhède,residential,True,57.483000000000004,"LINESTRING (1.0844096 44.1065858, 1.0842947 44.1067362, 1.0841029 44.1068513, 1.0838843 44.1069051)",,,,,,,
"[153186984, 121934192, 41732559]",False,"['Boulevard Camille Delthil', 'Boulevard Léon Cladel']",tertiary,"[False, True]",264.562,"LINESTRING (1.0844096 44.1065858, 1.0847648 44.106617, 1.0853535 44.1065116, 1.0854018 44.106503, 1.0856411 44.1064603, 1.0859113 44.1064636, 1.0872567 44.106529, 1.0873869 44.1064624, 1.0874317 44.1064154, 1.0874505 44.106388, 1.0874604 44.1063655, 1.0874851 44.1062817)",,50,2,,,,
34660897,True,,primary,False,7.75,"LINESTRING (1.0879573 44.1041047, 1.0879869 44.1040954, 1.0880188 44.1040917, 1.0880511 44.1040938)",,50,,roundabout,,,
38914696,True,Boulevard Camille Delthil,primary,False,60.693,"LINESTRING (1.0879573 44.1041047, 1.0879436 44.1040422, 1.0879331 44.1039812, 1.0878971 44.1038749, 1.0878428 44.1037976, 1.0877525 44.1037124, 1.0876796 44.1036066)",,50,,,,,
34660897,True,,primary,False,11.1,"LINESTRING (1.0881399 44.1042267, 1.0881204 44.1042474, 1.088094 44.1042636, 1.0880625 44.1042742, 1.0880283 44.1042784)",,50,,roundabout,,,
61217344,False,Rue du Général Gras,primary,False,28.509999999999998,"LINESTRING (1.0881399 44.1042267, 1.0882177 44.1042728, 1.0883485 44.1043331, 1.088433 44.1043725)",D 927,50,2,,,,
34660901,False,Sente du Calvaire,residential,False,130.899,"LINESTRING (1.082582 44.1070706, 1.0825895 44.1070027, 1.0828816 44.1064528, 1.0828692 44.1064292, 1.0828207 44.1064281, 1.0827739 44.1064595, 1.0826978 44.1065652, 1.0826338 44.1065909, 1.0824196 44.1065227, 1.0823265 44.1064896)",,,,,no,,
203936118,False,Côte Saint-Laurent,secondary,False,117.97500000000001,"LINESTRING (1.082582 44.1070706, 1.0827679 44.1069761, 1.0836741 44.1065058, 1.0837606 44.1064345)",D 7,50,2,,,,
34660901,False,Sente du Calvaire,residential,True,130.899,"LINESTRING (1.0823265 44.1064896, 1.0824196 44.1065227, 1.0826338 44.1065909, 1.0826978 44.1065652, 1.0827739 44.1064595, 1.0828207 44.1064281, 1.0828692 44.1064292, 1.0828816 44.1064528, 1.0825895 44.1070027, 1.082582 44.1070706)",,,,,no,,
34660897,True,,primary,False,4.444,"LINESTRING (1.0879167 44.1041317, 1.087935 44.1041166, 1.0879573 44.1041047)",,50,,roundabout,,,
34661813,True,Rue Malaveille,residential,False,17.462,"LINESTRING (1.0879167 44.1041317, 1.0878235 44.1041171, 1.0877028 44.104099)",,30,,,,,
34661813,True,Rue Malaveille,residential,False,61.799,"LINESTRING (1.0875963 44.1040869, 1.0872814 44.1040458, 1.087074 44.1040429, 1.0868281 44.104055)",,30,,,,,
41732551,True,Rue Dérua,residential,False,95.09700000000001,"LINESTRING (1.0875963 44.1040869, 1.0874378 44.104672, 1.0873335 44.1049201)",,30,,,,2,
41732552,True,Rue Victor Hugo,residential,False,65.147,"LINESTRING (1.0868281 44.104055, 1.0868832 44.1037157, 1.0870541 44.1036017, 1.0870467 44.1035251)",,30,,,,,
45567803,True,Rue Malaveille,residential,False,35.894,"LINESTRING (1.0868281 44.104055, 1.0867598 44.1040592, 1.0863799 44.1040799)",,30,,,,,
38914695,False,Place des Récollets,residential,False,74.391,"LINESTRING (1.0858605 44.1041086, 1.085849 44.1040679, 1.0859454 44.1038735, 1.0860111 44.103759, 1.0860962 44.1036231, 1.0861091 44.1036011, 1.0861742 44.1034858)",,30,,,,,
45567803,True,Rue Malaveille,residential,False,85.37599999999999,"LINESTRING (1.0858605 44.1041086, 1.0855599 44.1040956, 1.0854957 44.1040898, 1.0854312 44.1040731, 1.0849111 44.1039187, 1.0848656 44.1038786)",,30,,,,,
107085822,False,Place des Récollets,residential,True,80.736,"LINESTRING (1.0848656 44.1038786, 1.0849227 44.1037623, 1.0850185 44.1036146, 1.0851061 44.1034796, 1.0851955 44.1033417, 1.0852771 44.1032159)",,30,,,,,
38914694,True,Place des Récollets,residential,False,77.664,"LINESTRING (1.0852771 44.1032159, 1.0861742 44.1034858)",,30,,,,,
107085822,False,Place des Récollets,residential,False,80.736,"LINESTRING (1.0852771 44.1032159, 1.0851955 44.1033417, 1.0851061 44.1034796, 1.0850185 44.1036146, 1.0849227 44.1037623, 1.0848656 44.1038786)",,30,,,,,
45567812,True,Rue Jean Moura,residential,False,23.319,"LINESTRING (1.086327 44.1022112, 1.0862065 44.1022974, 1.0861278 44.1023643)",,30,,,,,
104010607,False,Boulevard Alsace-Lorraine,primary,False,81.107,"LINESTRING (1.086327 44.1022112, 1.0862271 44.1021816, 1.0854758 44.1020542, 1.0853405 44.1020466)",,50,2,,,,
310533086,False,Boulevard Camille Delthil,primary,True,86.30199999999999,"LINESTRING (1.086327 44.1022112, 1.086361 44.1022379, 1.0864166 44.1022803, 1.0865317 44.1023912, 1.0866865 44.1025403, 1.0868527 44.1028772)",,50,2,,,,
290384055,True,Rue Guileran,residential,False,31.152,"LINESTRING (1.0857406 44.1054925, 1.0861195 44.1055593)",,30,,,,,
41744872,True,Boulevard Camille Delthil,residential,False,12.003,"LINESTRING (1.0874188 44.1057568, 1.0875653 44.105781)",,,,,,,
41732560,True,Boulevard Camille Delthil,residential,False,83.063,"LINESTRING (1.0874188 44.1057568, 1.0874332 44.1057148, 1.0876485 44.1050866, 1.0876836 44.1050357)",,30,,,,,
41734095,False,Rue Perdue,residential,True,33.627,"LINESTRING (1.0869854 44.1035344, 1.0866763 44.103329)",,30,,,,,
45565868,False,Rue de Paris,residential,False,5.003,"LINESTRING (1.0869854 44.1035344, 1.0870467 44.1035251)",,30,,,,,
