osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,ref
25723301,primary,50,roundabout,True,False,30.879000000000005,"LINESTRING (-0.5647249 44.7750248, -0.5648005 44.7750104, -0.5648669 44.7749811, -0.5649184 44.7749393, -0.5649504 44.7748886, -0.5649603 44.7748335)",,,
25723301,primary,50,roundabout,True,False,12.805,"LINESTRING (-0.5649603 44.7748335, -0.5649461 44.7747768, -0.5649085 44.7747258)",,,
25723301,primary,50,roundabout,True,False,31.403999999999996,"LINESTRING (-0.5645643 44.7746738, -0.5644643 44.7747416, -0.5644427 44.7747845, -0.5644324 44.7748306, -0.5644449 44.7748983, -0.5644568 44.7749205)",,,
25723301,primary,50,roundabout,True,False,25.614,"LINESTRING (-0.5644568 44.7749205, -0.5645032 44.7749677, -0.5645676 44.7750028, -0.5646438 44.7750224, -0.5647249 44.7750248)",,,
503339961,secondary,50,,True,False,26.407,"LINESTRING (-0.5644568 44.7749205, -0.5644729 44.7749638, -0.5644779 44.7750048, -0.5644761 44.7750589, -0.5644794 44.7751563)",Rue de Montrignac,,
25724619,primary,50,roundabout,True,False,19.692,"LINESTRING (-0.5641174 44.7715925, -0.5641606 44.7716102, -0.5642096 44.771617, -0.564259 44.7716122, -0.5643035 44.7715962, -0.5643383 44.7715708)",,1,
"[1204643488, 503359806]",primary,50,,True,False,88.889,"LINESTRING (-0.5641174 44.7715925, -0.5641732 44.7716471, -0.5641846 44.7716617, -0.5641944 44.7716742, -0.5642022 44.771708, -0.5643077 44.7722325, -0.5643307 44.7723684)",Avenue des Pyrénées,,D 1113
1204643487,primary,50,roundabout,True,False,7.225,"LINESTRING (-0.5643383 44.7715708, -0.5643584 44.7715416, -0.5643653 44.7715095)",,1,
"[384677241, 25994060]",tertiary,50,,True,False,205.671,"LINESTRING (-0.5643653 44.7715095, -0.5643924 44.7714474, -0.5644181 44.7714239, -0.5644522 44.7713979, -0.564528 44.7713327, -0.5652645 44.7700314, -0.565317 44.7698448, -0.5653214 44.7698028)",Rue Fernand Soors,1,
1204643487,primary,50,roundabout,True,False,19.906000000000002,"LINESTRING (-0.5643653 44.7715095, -0.5643568 44.7714742, -0.5643325 44.7714428, -0.564295 44.7714189, -0.5642485 44.771405, -0.5641982 44.7714027)",,1,
1204643486,primary,50,roundabout,True,False,27.958000000000002,"LINESTRING (-0.5641982 44.7714027, -0.5641556 44.7714104, -0.5641179 44.7714264, -0.5640883 44.7714495, -0.5640693 44.7714776, -0.5640625 44.7715084, -0.5640684 44.7715394, -0.5640873 44.7715686, -0.5641174 44.7715925)",,1,
"[1204643489, 25724759]",primary,50,,False,False,77.027,"LINESTRING (-0.5641982 44.7714027, -0.5641826 44.7713055, -0.5641103 44.7708731, -0.5641028 44.7708324, -0.5640821 44.7707149)",Avenue des Pyrénées,2,D 1113
62126812,residential,,,False,False,267.043,"LINESTRING (-0.5567164 44.7724396, -0.556796 44.7724397, -0.5600638 44.7720968)",Rue du Maréchal Lyautey,,
62126815,residential,50,,False,False,95.595,"LINESTRING (-0.5567164 44.7724396, -0.5568237 44.7726452, -0.5571386 44.7731353, -0.5571981 44.7732279)",Rue Mal Gallieni,,
62126815,residential,50,,False,True,104.41499999999999,"LINESTRING (-0.5567164 44.7724396, -0.556695 44.7723602, -0.5564898 44.7715804, -0.5564289 44.771532)",Rue Mal Gallieni,,
62126812,residential,,,False,True,267.043,"LINESTRING (-0.5600638 44.7720968, -0.556796 44.7724397, -0.5567164 44.7724396)",Rue du Maréchal Lyautey,,
62126819,residential,,,False,False,105.405,"LINESTRING (-0.5600638 44.7720968, -0.5599136 44.7717388, -0.55986 44.7715865, -0.5598054 44.7711709)",Rue du Commandant Marchand,,
62126819,residential,,,False,True,86.369,"LINESTRING (-0.5600638 44.7720968, -0.5601818 44.7723482, -0.560387 44.7727881, -0.5604084 44.772834)",Rue du Commandant Marchand,,
62126813,residential,,,False,False,86.321,"LINESTRING (-0.5613284 44.7735145, -0.561325 44.7734599, -0.5611749 44.7727987, -0.5611628 44.7727475)",Place de Pontac,,
393511991,residential,50,,False,False,105.812,"LINESTRING (-0.5613284 44.7735145, -0.56081 44.7735903, -0.5600155 44.7737065)",Rue Maurice Utrillo,,
393511991,residential,50,,False,True,251.474,"LINESTRING (-0.5613284 44.7735145, -0.5614275 44.7735045, -0.5620313 44.7734178, -0.5643741 44.7730708, -0.5644068 44.7730659, -0.5644494 44.773062)",Rue Maurice Utrillo,,
62126818,residential,,,False,False,60.323,"LINESTRING (-0.5611628 44.7727475, -0.5604084 44.772834)",Rue du Professeur Jean Auriac,,
62126813,residential,,,False,True,86.321,"LINESTRING (-0.5611628 44.7727475, -0.5611749 44.7727987, -0.561325 44.7734599, -0.5613284 44.7735145)",Place de Pontac,,
62126818,residential,,,False,True,253.61299999999997,"LINESTRING (-0.5611628 44.7727475, -0.5613817 44.7727188, -0.5628401 44.7725521, -0.5639782 44.77241, -0.5640527 44.7724007, -0.5642878 44.7723714, -0.5643307 44.7723684)",Rue du Professeur Jean Auriac,,
62126814,residential,,,False,False,90.618,"LINESTRING (-0.5600155 44.7737065, -0.5600006 44.7736511, -0.5598422 44.7729653, -0.55983 44.7729023)",Place de Pontac,,
393511991,residential,50,,False,False,186.594,"LINESTRING (-0.5600155 44.7737065, -0.5599442 44.773716, -0.5594922 44.7737828, -0.557783 44.7740355, -0.557701 44.7740476)",Rue Maurice Utrillo,,
393511991,residential,50,,False,True,105.812,"LINESTRING (-0.5600155 44.7737065, -0.56081 44.7735903, -0.5613284 44.7735145)",Rue Maurice Utrillo,,
62126818,residential,,,False,True,46.285,"LINESTRING (-0.55983 44.7729023, -0.5604084 44.772834)",Rue du Professeur Jean Auriac,,
62126814,residential,,,False,True,90.618,"LINESTRING (-0.55983 44.7729023, -0.5598422 44.7729653, -0.5600006 44.7736511, -0.5600155 44.7737065)",Place de Pontac,,
62126818,residential,,,False,False,210.96300000000002,"LINESTRING (-0.55983 44.7729023, -0.5596987 44.7729157, -0.5593476 44.7729584, -0.5586739 44.7730403, -0.5572645 44.7732116, -0.5571981 44.7732279)",Rue du Professeur Jean Auriac,,
62126815,residential,50,,False,False,55.777,"LINESTRING (-0.557701 44.7740476, -0.5577679 44.7741609, -0.5579834 44.7745074)",Rue Mal Gallieni,,
62126815,residential,50,,False,True,99.417,"LINESTRING (-0.557701 44.7740476, -0.5576565 44.7739751, -0.5571981 44.7732279)",Rue Mal Gallieni,,
393511991,residential,50,,False,True,186.594,"LINESTRING (-0.557701 44.7740476, -0.557783 44.7740355, -0.5594922 44.7737828, -0.5599442 44.773716, -0.5600155 44.7737065)",Rue Maurice Utrillo,,
62126815,residential,50,,False,True,55.777,"LINESTRING (-0.5579834 44.7745074, -0.5577679 44.7741609, -0.557701 44.7740476)",Rue Mal Gallieni,,
62126816,residential,,,False,False,174.826,"LINESTRING (-0.5561263 44.7707715, -0.5562168 44.770762, -0.556416 44.7707411, -0.5573816 44.770642, -0.5574782 44.7706192, -0.5575426 44.7705659, -0.5575464 44.7705358, -0.5575533 44.7704821, -0.5574718 44.7700408)",Rue Édouard Branly,,
62126820,residential,50,,False,False,65.07900000000001,"LINESTRING (-0.5561263 44.7707715, -0.5559351 44.7702527, -0.5559176 44.7702053)",Rue René Laennec,,
62126820,residential,50,,False,True,87.943,"LINESTRING (-0.5561263 44.7707715, -0.5561453 44.7708348, -0.5562359 44.7711006, -0.5563087 44.7712742, -0.5564289 44.771532)",Rue René Laennec,,
62126823,residential,,,False,False,124.047,"LINESTRING (-0.5574718 44.7700408, -0.5559176 44.7702053)",Rue Émile Lalanne,,
62126816,residential,,,False,True,174.826,"LINESTRING (-0.5574718 44.7700408, -0.5575533 44.7704821, -0.5575464 44.7705358, -0.5575426 44.7705659, -0.5574782 44.7706192, -0.5573816 44.770642, -0.556416 44.7707411, -0.5562168 44.770762, -0.5561263 44.7707715)",Rue Édouard Branly,,
62126823,residential,,,False,True,509.077,"LINESTRING (-0.5574718 44.7700408, -0.557971 44.7699879, -0.5585292 44.7699288, -0.5585604 44.7699255, -0.5594678 44.7698295, -0.560758 44.7696929, -0.5608114 44.7696872, -0.5608597 44.7696821, -0.5615126 44.769613, -0.5618261 44.7695798, -0.5619856 44.7695629, -0.5621116 44.7695496, -0.5623707 44.7695221, -0.5624584 44.7695128, -0.5627308 44.769484, -0.5628845 44.7694677, -0.5630657 44.7694486, -0.5637815 44.7693721, -0.56385 44.7693655)",Rue Émile Lalanne,,
25724759,primary,50,,False,False,151.16400000000002,"LINESTRING (-0.5640821 44.7707149, -0.5640635 44.7706089, -0.5640088 44.770289, -0.563988 44.7701697, -0.5639543 44.7699767, -0.5639364 44.7698732, -0.5638629 44.7694587, -0.56385 44.7693655)",Avenue des Pyrénées,2,D 1113
"[1204643489, 25724759]",primary,50,,False,True,77.027,"LINESTRING (-0.5640821 44.7707149, -0.5641028 44.7708324, -0.5641103 44.7708731, -0.5641826 44.7713055, -0.5641982 44.7714027)",Avenue des Pyrénées,2,D 1113
62126817,residential,,,False,False,341.406,"LINESTRING (-0.5640821 44.7707149, -0.5640101 44.7707191, -0.5628928 44.7708427, -0.5621423 44.7709225, -0.5598054 44.7711709)",Rue du Haut Pontac,,
62126817,residential,,,False,False,269.55,"LINESTRING (-0.5598054 44.7711709, -0.5565594 44.7715161, -0.5564289 44.771532)",Rue du Haut Pontac,,
62126817,residential,,,False,True,341.406,"LINESTRING (-0.5598054 44.7711709, -0.5621423 44.7709225, -0.5628928 44.7708427, -0.5640101 44.7707191, -0.5640821 44.7707149)",Rue du Haut Pontac,,
62126819,residential,,,False,True,105.405,"LINESTRING (-0.5598054 44.7711709, -0.55986 44.7715865, -0.5599136 44.7717388, -0.5600638 44.7720968)",Rue du Commandant Marchand,,
62126815,residential,50,,False,False,104.41499999999999,"LINESTRING (-0.5564289 44.771532, -0.5564898 44.7715804, -0.556695 44.7723602, -0.5567164 44.7724396)",Rue Mal Gallieni,,
62126817,residential,,,False,True,269.55,"LINESTRING (-0.5564289 44.771532, -0.5565594 44.7715161, -0.5598054 44.7711709)",Rue du Haut Pontac,,
62126820,residential,50,,False,False,87.94300000000001,"LINESTRING (-0.5564289 44.771532, -0.5563087 44.7712742, -0.5562359 44.7711006, -0.5561453 44.7708348, -0.5561263 44.7707715)",Rue René Laennec,,
62126818,residential,,,False,False,253.613,"LINESTRING (-0.5643307 44.7723684, -0.5642878 44.7723714, -0.5640527 44.7724007, -0.5639782 44.77241, -0.5628401 44.7725521, -0.5613817 44.7727188, -0.5611628 44.7727475)",Rue du Professeur Jean Auriac,,
503359806,primary,50,,True,False,77.691,"LINESTRING (-0.5643307 44.7723684, -0.5643813 44.7726643, -0.5643963 44.7727517, -0.564446 44.7730418, -0.5644494 44.773062)",Avenue des Pyrénées,,D 1113
62126818,residential,,,False,False,46.285,"LINESTRING (-0.5604084 44.772834, -0.55983 44.7729023)",Rue du Professeur Jean Auriac,,
62126818,residential,,,False,True,60.323,"LINESTRING (-0.5604084 44.772834, -0.5611628 44.7727475)",Rue du Professeur Jean Auriac,,
62126819,residential,,,False,False,86.369,"LINESTRING (-0.5604084 44.772834, -0.560387 44.7727881, -0.5601818 44.7723482, -0.5600638 44.7720968)",Rue du Commandant Marchand,,
62126815,residential,50,,False,False,99.417,"LINESTRING (-0.5571981 44.7732279, -0.5576565 44.7739751, -0.557701 44.7740476)",Rue Mal Gallieni,,
62126815,residential,50,,False,True,95.595,"LINESTRING (-0.5571981 44.7732279, -0.5571386 44.7731353, -0.5568237 44.7726452, -0.5567164 44.7724396)",Rue Mal Gallieni,,
62126818,residential,,,False,True,210.96300000000002,"LINESTRING (-0.5571981 44.7732279, -0.5572645 44.7732116, -0.5586739 44.7730403, -0.5593476 44.7729584, -0.5596987 44.7729157, -0.55983 44.7729023)",Rue du Professeur Jean Auriac,,
62126823,residential,,,False,True,124.047,"LINESTRING (-0.5559176 44.7702053, -0.5574718 44.7700408)",Rue Émile Lalanne,,
62126820,residential,50,,False,False,55.503,"LINESTRING (-0.5559176 44.7702053, -0.5557731 44.7697852, -0.5557508 44.7697204)",Rue René Laennec,,
62126820,residential,50,,False,True,65.07900000000001,"LINESTRING (-0.5559176 44.7702053, -0.5559351 44.7702527, -0.5561263 44.7707715)",Rue René Laennec,,
62126820,residential,50,,False,True,55.503,"LINESTRING (-0.5557508 44.7697204, -0.5557731 44.7697852, -0.5559176 44.7702053)",Rue René Laennec,,
25724759,primary,50,,False,True,151.164,"LINESTRING (-0.56385 44.7693655, -0.5638629 44.7694587, -0.5639364 44.7698732, -0.5639543 44.7699767, -0.563988 44.7701697, -0.5640088 44.770289, -0.5640635 44.7706089, -0.5640821 44.7707149)",Avenue des Pyrénées,2,D 1113
62126823,residential,,,False,False,509.077,"LINESTRING (-0.56385 44.7693655, -0.5637815 44.7693721, -0.5630657 44.7694486, -0.5628845 44.7694677, -0.5627308 44.769484, -0.5624584 44.7695128, -0.5623707 44.7695221, -0.5621116 44.7695496, -0.5619856 44.7695629, -0.5618261 44.7695798, -0.5615126 44.769613, -0.5608597 44.7696821, -0.5608114 44.7696872, -0.560758 44.7696929, -0.5594678 44.7698295, -0.5585604 44.7699255, -0.5585292 44.7699288, -0.557971 44.7699879, -0.5574718 44.7700408)",Rue Émile Lalanne,,
"[841298867, 172359380]",unclassified,,,False,True,205.13199999999998,"LINESTRING (-0.5630013 44.7772356, -0.5630602 44.777281, -0.5631303 44.7772946, -0.5633258 44.7773327, -0.563637 44.7773099, -0.56453 44.7773401, -0.5651176 44.7773518, -0.5651926 44.7773365, -0.5653133 44.7773118, -0.5653812 44.7772675, -0.565437 44.7772189, -0.5654556 44.7771802)",Chemin Baillou,,
"[841298867, 172359380]",unclassified,,,False,False,205.13199999999998,"LINESTRING (-0.5654556 44.7771802, -0.565437 44.7772189, -0.5653812 44.7772675, -0.5653133 44.7773118, -0.5651926 44.7773365, -0.5651176 44.7773518, -0.56453 44.7773401, -0.563637 44.7773099, -0.5633258 44.7773327, -0.5631303 44.7772946, -0.5630602 44.777281, -0.5630013 44.7772356)",Chemin Baillou,,
841298866,secondary,50,,False,False,244.30299999999997,"LINESTRING (-0.5654556 44.7771802, -0.5653818 44.7771546, -0.5653105 44.7771211, -0.5652353 44.7770664, -0.5651777 44.7770046, -0.5651444 44.77695, -0.5648948 44.7763995, -0.5647072 44.77588, -0.5646106 44.7754973, -0.5644727 44.7752934, -0.5644634 44.775217, -0.5644794 44.7751563)",Rue de Montrignac,,
503339962,secondary,50,,True,False,24.63,"LINESTRING (-0.5644794 44.7751563, -0.5645699 44.7750859, -0.5646291 44.7750574, -0.5647249 44.7750248)",Rue de Montrignac,,
841298866,secondary,50,,False,True,244.30300000000003,"LINESTRING (-0.5644794 44.7751563, -0.5644634 44.775217, -0.5644727 44.7752934, -0.5646106 44.7754973, -0.5647072 44.77588, -0.5648948 44.7763995, -0.5651444 44.77695, -0.5651777 44.7770046, -0.5652353 44.7770664, -0.5653105 44.7771211, -0.5653818 44.7771546, -0.5654556 44.7771802)",Rue de Montrignac,,
25723301,primary,50,roundabout,True,False,30.266,"LINESTRING (-0.5649085 44.7747258, -0.5648545 44.7746871, -0.5647872 44.774661, -0.5647122 44.7746497, -0.5646358 44.7746541, -0.5645643 44.7746738)",,,
"[172359377, 1221968519]",primary,50,,True,False,357.20099999999996,"LINESTRING (-0.5649085 44.7747258, -0.5647917 44.774611, -0.5647783 44.7745903, -0.5647637 44.7745646, -0.5647577 44.7745229, -0.5647495 44.7744654, -0.5646934 44.7740812, -0.5646659 44.7738832, -0.5646591 44.7738494, -0.5646313 44.7736613, -0.5646187 44.7735452, -0.5646029 44.773466, -0.5645171 44.7730363, -0.5644584 44.772734, -0.5644249 44.7725454, -0.5643955 44.7723626, -0.5643695 44.772227, -0.5643397 44.7720207, -0.5642992 44.7717392, -0.5642907 44.7716805, -0.564296 44.7716392, -0.5643176 44.7716019, -0.5643383 44.7715708)",Avenue des Pyrénées,,D 1113
393511991,residential,50,,False,False,251.47400000000002,"LINESTRING (-0.5644494 44.773062, -0.5644068 44.7730659, -0.5643741 44.7730708, -0.5620313 44.7734178, -0.5614275 44.7735045, -0.5613284 44.7735145)",Rue Maurice Utrillo,,
"[1221968518, 503359806]",primary,50,,True,False,182.704,"LINESTRING (-0.5644494 44.773062, -0.5645405 44.7735516, -0.5645534 44.7736301, -0.5645571 44.773668, -0.5645723 44.7738281, -0.5645757 44.7738561, -0.5645797 44.7738896, -0.5646514 44.7744524, -0.5646611 44.7745287, -0.5646609 44.7745709, -0.5646542 44.7745929, -0.5646426 44.7746102, -0.5645643 44.7746738)",Avenue des Pyrénées,,D 1113
