osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,width,bridge,junction
60819298,Rue Ernest Loyer,residential,30,False,False,5.307,,,"LINESTRING (2.9803619 50.6448668, 2.9803856 50.6448215)",,,
924406680,Avenue de Dunkerque,primary,50,True,False,10.459,1,M 933,"LINESTRING (2.9803619 50.6448668, 2.9802156 50.6448513)",,,
52060404,,trunk_link,50,True,False,30.279,1,,"LINESTRING (2.9834525 50.6500044, 2.9834841 50.6499562, 2.9835029 50.6499112, 2.9835102 50.6498764, 2.9835063 50.6498393, 2.9834922 50.6498006, 2.9834723 50.6497762, 2.9834385 50.6497497)",,,
372061363,,tertiary,50,True,False,21.482,2,,"LINESTRING (2.9834525 50.6500044, 2.9835815 50.6499041, 2.9836451 50.6498547)",,,
157894227,,tertiary,50,True,False,18.079,3,,"LINESTRING (2.9836451 50.6498547, 2.9837974 50.6497239)",,,
893062061,,trunk_link,50,True,False,18.669,,,"LINESTRING (2.9836451 50.6498547, 2.9835925 50.6498269, 2.9834385 50.6497497)",,,
157894247,,trunk_link,50,True,False,31.229,,,"LINESTRING (2.9821686 50.6492244, 2.9820122 50.6491878, 2.9817514 50.6491301)",,,
"[893062061, 157894247]",,trunk_link,50,True,False,107.501,,,"LINESTRING (2.9834385 50.6497497, 2.9833273 50.6496843, 2.9832199 50.6496297, 2.9831048 50.6495726, 2.9829984 50.6495199, 2.9829115 50.64948, 2.982804 50.6494333, 2.9827076 50.6493959, 2.9826444 50.6493714, 2.9825333 50.6493346, 2.9824339 50.6493011, 2.9823187 50.6492666, 2.9821686 50.6492244)",,,
162830584,,tertiary,50,True,False,17.43,2,,"LINESTRING (2.9842415 50.6501312, 2.9840483 50.6500334)",,,
60302543,Rue Pierre Fosfer,residential,30,False,True,107.95400000000001,,,"LINESTRING (2.987018 50.6412672, 2.9871574 50.6413075, 2.9873036 50.6413486, 2.9874189 50.6413807, 2.987561 50.6414181, 2.9876724 50.641447, 2.9877796 50.6414712, 2.9879085 50.6415001, 2.9880197 50.6415235, 2.9881369 50.6415468, 2.9882611 50.6415703, 2.988359 50.6415873, 2.9884525 50.6416012)",,,
107981722,Rue Roger Marcon,residential,30,False,True,149.947,,,"LINESTRING (2.987018 50.6412672, 2.9869775 50.6413263, 2.9862112 50.6424456, 2.9861692 50.6425036)",,,
60302553,Rue Marcel Hénaux,residential,,False,False,45.903,,,"LINESTRING (2.9809134 50.6419452, 2.9811935 50.6420177, 2.9813504 50.6420568, 2.9815187 50.642097)",,,
60819302,Rue Bossuet,residential,,False,True,61.513000000000005,,,"LINESTRING (2.9809134 50.6419452, 2.9809474 50.6419106, 2.9809813 50.641876, 2.9812237 50.6416414, 2.9812418 50.6416137, 2.9812539 50.6415848, 2.9812606 50.6415516, 2.9812718 50.641454)",,,
60819324,Rue Corneille,residential,,False,True,90.284,,,"LINESTRING (2.9809134 50.6419452, 2.9808827 50.641976, 2.9808519 50.6420069, 2.9802031 50.6426207)",,,
60302553,Rue Marcel Hénaux,residential,,False,False,34.447,,,"LINESTRING (2.9815187 50.642097, 2.9818897 50.6421777, 2.9819805 50.642198)",,,
60302553,Rue Marcel Hénaux,residential,,False,True,45.903,,,"LINESTRING (2.9815187 50.642097, 2.9813504 50.6420568, 2.9811935 50.6420177, 2.9809134 50.6419452)",,,
