osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes,ref
252752435,Chemin du Champ du Roy,residential,False,False,201.342,"LINESTRING (4.9002955 45.826964, 4.9005164 45.8270634, 4.9007509 45.8271337, 4.9011153 45.8272346, 4.9015222 45.8273542, 4.9026139 45.8277735)",,,,
"[806960208, 279397021, 992229086, 806960207]",Chemin du Champ du Roy,residential,False,True,204.86599999999999,"LINESTRING (4.9002955 45.826964, 4.8997911 45.8266178, 4.8994651 45.8264132, 4.8992345 45.8262463, 4.8991667 45.8261976, 4.8991322 45.8261669, 4.8987077 45.8258634, 4.898426 45.8257072, 4.8983976 45.8256845)",30,,,
9636651,,secondary,True,False,11.391,"LINESTRING (4.9020446 45.8227755, 4.902042 45.8228011, 4.9020284 45.8228249, 4.902005 45.8228446, 4.901974 45.8228583)",,roundabout,,
9645976,Route du Mas Rillier,secondary,False,False,65.38,"LINESTRING (4.9020446 45.8227755, 4.9022123 45.8228008, 4.9025264 45.822849, 4.9028626 45.8229181)",50,,2,
592332963,Route de Strasbourg,secondary,False,False,9.0,"LINESTRING (4.9018402 45.8227262, 4.9017576 45.8226693)",50,,,D 483
9636651,,secondary,True,False,10.827000000000002,"LINESTRING (4.9018402 45.8227262, 4.9018677 45.8227111, 4.9019002 45.8227023, 4.901935 45.8227004, 4.9019691 45.8227057)",,roundabout,,
9636651,,secondary,True,False,24.999,"LINESTRING (4.901974 45.8228583, 4.9019345 45.8228651, 4.901894 45.8228621, 4.9018574 45.8228497, 4.9018289 45.8228294, 4.9018122 45.8228042, 4.9018085 45.8227764, 4.9018182 45.8227494, 4.9018402 45.8227262)",,roundabout,,
256349202,Route de Strasbourg,secondary,False,True,83.36699999999999,"LINESTRING (4.901974 45.8228583, 4.9020617 45.8229518, 4.902563 45.8234857)",50,,,D 483
329506571,Route de Strasbourg,secondary,False,True,61.607,"LINESTRING (4.8938692 45.8191049, 4.8939922 45.8191957, 4.8943008 45.8194235, 4.8944085 45.8195118)",50,,,D 483
89447816,Chemin des Nobles,residential,False,False,70.213,"LINESTRING (4.8934271 45.8235129, 4.8936368 45.8228986)",,,,
1159158491,Rue du Capitaine Julien,tertiary,False,False,177.194,"LINESTRING (4.8934271 45.8235129, 4.8937475 45.8235355, 4.8946267 45.8236276, 4.8950526 45.8236677, 4.8953736 45.823701, 4.895506 45.8237148, 4.8955331 45.8237176, 4.8956846 45.8237535)",50,,2,
40840611,Rue de la République,tertiary,False,True,142.466,"LINESTRING (4.8991745 45.8224743, 4.8991292 45.8225715, 4.8990901 45.8227423, 4.8989719 45.8229986, 4.8988956 45.8231703, 4.8988576 45.8233002, 4.8988602 45.8234168, 4.8988745 45.8234802, 4.8988836 45.8235209, 4.898905 45.8236542, 4.8989023 45.8237226)",30,,2,
89434927,Rue de la République,unclassified,True,False,134.13299999999998,"LINESTRING (4.8991745 45.8224743, 4.8991096 45.8224168, 4.898942 45.8221397, 4.8988875 45.822023, 4.8987224 45.8216903, 4.8985611 45.8214341, 4.8984854 45.8213768)",30,,,
