osmid,lanes,name,highway,oneway,reversed,length,geometry,width,maxspeed
26187126,2,Avenue Jules Guesde,tertiary,False,False,25.554,"LINESTRING (-0.5490007 44.8082447, -0.5489907 44.808015)",,
26187126,2,Avenue Jules Guesde,tertiary,False,True,43.57,"LINESTRING (-0.5490007 44.8082447, -0.5490075 44.8086058, -0.5490081 44.8086365)",,
159390356,,,unclassified,False,False,57.254000000000005,"LINESTRING (-0.5490007 44.8082447, -0.5490651 44.8082452, -0.5496986 44.8083799)",,
26187126,2,Avenue Jules Guesde,tertiary,False,False,168.52799999999996,"LINESTRING (-0.5491174 44.8113089, -0.5491245 44.8112194, -0.5491126 44.8110698, -0.5490993 44.8109024, -0.5490908 44.8107957, -0.5490794 44.8106478, -0.5490714 44.810371, -0.549064 44.8101165, -0.5490546 44.8097945)",,
"[750521825, 584669375]",,"['Rue de La Belle Rose', 'Rue La Belle Rose']",residential,False,True,60.242000000000004,"LINESTRING (-0.5491174 44.8113089, -0.549191 44.8113053, -0.5492804 44.8112943, -0.5493566 44.8112882, -0.5494204 44.8112926, -0.5498712 44.8113514)",,
589701050,,Rue du Maréchal Foch,residential,False,False,37.607,"LINESTRING (-0.5491174 44.8113089, -0.5490141 44.8113138, -0.5486936 44.8113564, -0.5486473 44.8113626)",,
25938689,,Rue Calixte Camelle,tertiary,False,False,88.345,"LINESTRING (-0.5489001 44.8074817, -0.5487691 44.8075037, -0.548614 44.8075292, -0.5478104 44.8076648)",6,
25938690,2,Place du Quatorze Juillet,tertiary,False,False,69.99600000000001,"LINESTRING (-0.5489001 44.8074817, -0.5488795 44.8073997, -0.5488895 44.8072377, -0.5489189 44.8070991, -0.5489494 44.8070046, -0.5490047 44.806863)",,
26186034,,Rue Léon Gambetta,tertiary,False,True,71.543,"LINESTRING (-0.5489001 44.8074817, -0.5489792 44.8074711, -0.5497252 44.8075086, -0.5498035 44.8075125)",,30
26187126,2,Avenue Jules Guesde,tertiary,False,True,59.767,"LINESTRING (-0.5489001 44.8074817, -0.5489244 44.8075725, -0.5489352 44.8076201, -0.5489499 44.8077241, -0.5489677 44.8078601, -0.5489754 44.8079121, -0.5489907 44.808015)",,
25945763,,Rue Abadie,residential,False,False,253.15700000000004,"LINESTRING (-0.5509499 44.8043633, -0.5502266 44.8042992, -0.5494153 44.8042273, -0.5490345 44.8041936, -0.5482319 44.8041225, -0.5479591 44.8040983, -0.547881 44.8041065, -0.5478298 44.8041211, -0.5478108 44.8041314, -0.5477816 44.8041472)",,
256059306,,Rue du Maréchal Joffre,residential,True,False,128.588,"LINESTRING (-0.5509499 44.8043633, -0.5510085 44.8042096, -0.5510573 44.8040163, -0.55119 44.8032917, -0.5511996 44.8032219)",,30
25938689,,Rue Calixte Camelle,tertiary,False,False,37.158,"LINESTRING (-0.5457629 44.8080413, -0.5457053 44.8080524, -0.5453084 44.808129)",6,
25938689,,Rue Calixte Camelle,tertiary,False,True,166.87099999999998,"LINESTRING (-0.5457629 44.8080413, -0.5461031 44.8079791, -0.546353 44.8079333, -0.546516 44.8079035, -0.5468391 44.8078444, -0.5471423 44.8077889, -0.5473905 44.8077425, -0.5475113 44.8077179, -0.547623 44.8076972, -0.5477343 44.8076779, -0.5478104 44.8076648)",6,
25946024,,Rue Paul Vaillant Couturier,residential,False,False,57.55900000000001,"LINESTRING (-0.5457629 44.8080413, -0.5457911 44.8081089, -0.545822 44.8081866, -0.5458457 44.8083328, -0.5458811 44.8085506)",,
49899727,,Avenue du Professeur Bergonié,residential,False,False,203.713,"LINESTRING (-0.5511996 44.8032219, -0.5510927 44.8032073, -0.550729 44.8031675, -0.550463 44.8031399, -0.5504107 44.8031345, -0.5497801 44.803074, -0.5486433 44.802965)",,30
49899727,,Avenue du Professeur Bergonié,residential,False,True,46.976,"LINESTRING (-0.5511996 44.8032219, -0.5512937 44.8032362, -0.5515984 44.8032637, -0.5516938 44.8032723, -0.551789 44.8032803)",,30
49899727,,Avenue du Professeur Bergonié,residential,False,False,89.155,"LINESTRING (-0.5549039 44.8040579, -0.5548659 44.804048, -0.5548019 44.8040314, -0.5543759 44.8039368, -0.5543454 44.8039298, -0.5542722 44.8039129, -0.5540181 44.8038589, -0.5538253 44.8038192)",,30
25945259,,Rue Pierre et Marie Curie,residential,False,False,33.629,"LINESTRING (-0.5541363 44.8086185, -0.5540053 44.8083307)",,
25945259,,Rue Pierre et Marie Curie,residential,False,True,13.209,"LINESTRING (-0.5541363 44.8086185, -0.5541913 44.8087307)",,
25945366,,Rue du Général Kléber,residential,False,False,184.775,"LINESTRING (-0.5541363 44.8086185, -0.5540694 44.8086334, -0.5537526 44.808704, -0.5536614 44.8087243, -0.5527925 44.8089181, -0.5526611 44.8089473, -0.5521195 44.8090681, -0.5519787 44.8090995, -0.5519322 44.809099, -0.5518981 44.8090987)",,
25945259,,Rue Pierre et Marie Curie,residential,False,False,54.41,"LINESTRING (-0.5551186 44.8101165, -0.555058 44.8100403, -0.5548096 44.8097276, -0.55478 44.8096902)",,
25945259,,Rue Pierre et Marie Curie,residential,False,False,13.209,"LINESTRING (-0.5541913 44.8087307, -0.5541363 44.8086185)",,
25945259,,Rue Pierre et Marie Curie,residential,False,True,116.369,"LINESTRING (-0.5541913 44.8087307, -0.5545008 44.8092482, -0.554527 44.8092908, -0.5546951 44.8095611, -0.55478 44.8096902)",,
25945402,,Rue Louis Alfred Blanchard,residential,False,False,91.986,"LINESTRING (-0.5537889 44.8067432, -0.5537156 44.8067451, -0.5526988 44.8068843, -0.5526559 44.806911)",,
256582944,,Rue Francis de Préssensé,residential,True,False,31.289,"LINESTRING (-0.5537889 44.8067432, -0.5537898 44.8066791, -0.5537956 44.8066221, -0.5538082 44.8065651, -0.5538312 44.8065186, -0.5538648 44.8064711)",,
256582944,,Rue Francis de Préssensé,residential,True,False,88.328,"LINESTRING (-0.5542576 44.8055387, -0.5544646 44.8050613, -0.5545616 44.8048334, -0.5545925 44.804781)",,
256582944,,Rue Francis de Préssensé,residential,True,False,84.08,"LINESTRING (-0.5545925 44.804781, -0.5546916 44.8045472, -0.5547386 44.8044363, -0.5548582 44.8041541, -0.5548785 44.8041114, -0.5549039 44.8040579)",,
25945259,,Rue Pierre et Marie Curie,residential,False,False,116.369,"LINESTRING (-0.55478 44.8096902, -0.5546951 44.8095611, -0.554527 44.8092908, -0.5545008 44.8092482, -0.5541913 44.8087307)",,
25945259,,Rue Pierre et Marie Curie,residential,False,True,54.41,"LINESTRING (-0.55478 44.8096902, -0.5548096 44.8097276, -0.555058 44.8100403, -0.5551186 44.8101165)",,
25945373,,Passage Deysson,residential,True,False,89.899,"LINESTRING (-0.55478 44.8096902, -0.5540358 44.8099467, -0.5537402 44.810018)",,20
256582944,,Rue Francis de Préssensé,residential,True,False,66.727,"LINESTRING (-0.5538103 44.8073431, -0.5537889 44.8067432)",,
25945338,,Rue André Lapelleterie,residential,False,False,110.03199999999998,"LINESTRING (-0.5539363 44.8109529, -0.5533945 44.8108745, -0.5530242 44.8108212, -0.5527798 44.8107832, -0.5527112 44.8107753, -0.5525687 44.810759)",,
25945338,,Rue André Lapelleterie,residential,False,True,27.555,"LINESTRING (-0.5539363 44.8109529, -0.5542143 44.8109819, -0.5542823 44.8109773)",,
25945385,,Rue Julien Belloc,residential,False,False,106.415,"LINESTRING (-0.5539363 44.8109529, -0.5539653 44.8108968, -0.5539037 44.8104184, -0.5537941 44.8101453, -0.5537402 44.810018)",,
25945338,,Rue André Lapelleterie,residential,False,False,27.555,"LINESTRING (-0.5542823 44.8109773, -0.5542143 44.8109819, -0.5539363 44.8109529)",,
25945359,,Rue Marcel Bouc,residential,False,False,107.85499999999999,"LINESTRING (-0.5542823 44.8109773, -0.5543108 44.811039, -0.5543701 44.8110997, -0.554548 44.8112791, -0.5546758 44.8113971, -0.5550627 44.81177)",,
26187368,,Rue Marc Sangnier,residential,False,True,71.206,"LINESTRING (-0.551829 44.8115987, -0.5519145 44.8115965, -0.5520704 44.8115976, -0.5521739 44.8116009, -0.5522293 44.8116054, -0.5525502 44.8116758, -0.5527088 44.8117104)",,
159390365,,Rue de La Belle Rose,residential,False,False,48.57,"LINESTRING (-0.551829 44.8115987, -0.5517635 44.8116012, -0.5516576 44.8116092, -0.5515727 44.811609, -0.5514897 44.8116022, -0.5512217 44.8115579)",,30
186518362,,Rue Marc Sangnier,residential,True,False,103.374,"LINESTRING (-0.551829 44.8115987, -0.5518251 44.8115381, -0.5518075 44.8114966, -0.5517228 44.8113407, -0.5516248 44.8111444, -0.5515621 44.8109358, -0.5515601 44.8108889, -0.5515591 44.8108667, -0.5515572 44.8108135, -0.5515592 44.8106988)",,
25945366,,Rue du Général Kléber,residential,False,True,184.775,"LINESTRING (-0.5518981 44.8090987, -0.5519322 44.809099, -0.5519787 44.8090995, -0.5521195 44.8090681, -0.5526611 44.8089473, -0.5527925 44.8089181, -0.5536614 44.8087243, -0.5537526 44.808704, -0.5540694 44.8086334, -0.5541363 44.8086185)",,
26186947,,Rue Ambroise Croizat,residential,True,False,165.725,"LINESTRING (-0.5518981 44.8090987, -0.5518949 44.8089891, -0.5518673 44.8088364, -0.5517564 44.8084356, -0.5517081 44.808261, -0.5515746 44.8077642, -0.5515613 44.807715, -0.5515406 44.8076317)",,
26186947,,Rue Ambroise Croizat,residential,True,False,117.256,"LINESTRING (-0.5515928 44.8101216, -0.5516077 44.8098551, -0.5516301 44.809739, -0.5516682 44.8096387, -0.5518014 44.8094054, -0.5518488 44.8092984, -0.5518855 44.8091685, -0.5518981 44.8090987)",,
26187567,,Place de la Liberté,residential,False,True,19.853,"LINESTRING (-0.553818 44.8075983, -0.5538163 44.807687, -0.5538137 44.8077419, -0.5538128 44.8077768)",,30
256582944,,Rue Francis de Préssensé,residential,True,False,28.383,"LINESTRING (-0.553818 44.8075983, -0.5538164 44.8075465, -0.5538103 44.8073431)",,
25945400,2,Rue Delphin Loche,residential,False,False,19.975,"LINESTRING (-0.5504205 44.8056838, -0.5504724 44.8057027, -0.5504839 44.8057056, -0.5506561 44.8057488)",,
184573008,,Rue du Maréchal Joffre,residential,False,True,102.222,"LINESTRING (-0.5504205 44.8056838, -0.5502928 44.8058176, -0.5499706 44.806111, -0.5496992 44.8063344, -0.5496156 44.8064032)",,
256059308,,Rue du Maréchal Joffre,residential,True,False,152.70499999999998,"LINESTRING (-0.5504205 44.8056838, -0.5504944 44.8055389, -0.550525 44.8054599, -0.5506055 44.8052524, -0.5507595 44.8048556, -0.5509499 44.8043633)",,
