osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction
25491375,Avenue de la Libération,residential,50,False,False,264.35999999999996,"LINESTRING (-0.6146242 44.7718916, -0.6145169 44.7718611, -0.6142348 44.7717808, -0.6138894 44.7716899, -0.6137203 44.7716465, -0.6123532 44.7712773, -0.6117349 44.7711103, -0.6115657 44.7710716, -0.6114866 44.7710686)",,,
"[614071121, 291881938]",Cours du Général de Gaulle,primary,50,False,False,122.03399999999999,"LINESTRING (-0.6146242 44.7718916, -0.6146734 44.7718185, -0.6147233 44.7717467, -0.6149112 44.7714929, -0.6151351 44.771176, -0.61533 44.7709153)",D 1010,,
291881938,Cours du Général de Gaulle,primary,50,False,True,97.57899999999998,"LINESTRING (-0.6146242 44.7718916, -0.6145797 44.7719703, -0.614485 44.7721538, -0.6144621 44.7722031, -0.6144411 44.7722569, -0.6144134 44.772328, -0.6143941 44.7723815, -0.6143691 44.7724539, -0.6143058 44.7726373, -0.6142737 44.7727318)",D 1010,,
529634746,Place des Augustins,residential,30,False,True,43.248,"LINESTRING (-0.6146242 44.7718916, -0.6147317 44.7719201, -0.6147998 44.7719385, -0.6149049 44.7719617, -0.6150613 44.7719683, -0.6151547 44.771965)",,,
25870515,Allée des Platanes,residential,,False,False,98.59100000000001,"LINESTRING (-0.6115084 44.7756906, -0.6114171 44.7756395, -0.6107694 44.7749798)",,,
221251418,Cours du Général de Gaulle,primary,50,False,False,183.411,"LINESTRING (-0.6115084 44.7756906, -0.6115829 44.7755829, -0.6116953 44.7754107, -0.6118542 44.7752102, -0.6120991 44.7749508, -0.6122939 44.7747744, -0.6126017 44.7745008, -0.6126591 44.7744497, -0.6127964 44.7743257)",D 1010,,
"[221251419, 590541123]",Cours du Général de Gaulle,primary,50,False,True,84.166,"LINESTRING (-0.6115084 44.7756906, -0.6114528 44.7757769, -0.611391 44.7758797, -0.6113608 44.7759343, -0.611221 44.7761787, -0.6111322 44.7763381, -0.6111024 44.7763904)",D 1010,,
25908805,Rue de la Clairière,residential,,False,False,133.14200000000002,"LINESTRING (-0.6108989 44.7767266, -0.6109731 44.7767466, -0.6110061 44.7767552, -0.6112393 44.7768201, -0.6113134 44.7768326, -0.6121821 44.7768615, -0.6122798 44.7766038)",,,
221251419,Cours du Général de Gaulle,primary,50,False,False,40.688,"LINESTRING (-0.6108989 44.7767266, -0.6110582 44.7764635, -0.6111024 44.7763904)",D 1010,,
"[749297195, 221251419]",Cours du Général de Gaulle,primary,50,False,True,118.40899999999999,"LINESTRING (-0.6108989 44.7767266, -0.6107064 44.7770585, -0.6106639 44.7771308, -0.6104636 44.7774482, -0.6104447 44.7774818, -0.6103127 44.7777067)",D 1010,,
25491472,Rue du Professeur Bernard,residential,,True,False,344.77199999999993,"LINESTRING (-0.61533 44.7709153, -0.6152887 44.7708946, -0.6151544 44.7708273, -0.615028 44.7707711, -0.6149593 44.7707382, -0.6148976 44.7707086, -0.6147203 44.7706484, -0.6145466 44.7706067, -0.6144095 44.770579, -0.6138854 44.7704875, -0.6135947 44.7704419, -0.6133777 44.7704277, -0.6131565 44.7704102, -0.612713 44.7703752, -0.6120489 44.7703178, -0.6113257 44.7702956, -0.6112306 44.7703062, -0.6112042 44.7703143, -0.6111264 44.7703316)",,,
"[614071121, 291881938]",Cours du Général de Gaulle,primary,50,False,True,122.034,"LINESTRING (-0.61533 44.7709153, -0.6151351 44.771176, -0.6149112 44.7714929, -0.6147233 44.7717467, -0.6146734 44.7718185, -0.6146242 44.7718916)",D 1010,,
25760924,Route de Léognan,tertiary,,False,True,55.735,"LINESTRING (-0.609937 44.7706455, -0.6104323 44.7703577, -0.6104852 44.7703297)",,2,
506288977,Route de Léognan,tertiary,,True,False,29.207,"LINESTRING (-0.609937 44.7706455, -0.6097699 44.7707474, -0.6097264 44.7707612, -0.6096301 44.7707852)",,,
25491536,Allée Gaston Rodrigues,residential,,False,True,259.83599999999996,"LINESTRING (-0.6078709 44.7751315, -0.6079495 44.7750607, -0.6080361 44.7749836, -0.60811 44.7749179, -0.6083075 44.7747229, -0.6083393 44.7746845, -0.6084923 44.7745129, -0.6085965 44.7743742, -0.6086623 44.7742738, -0.6087501 44.7741343, -0.6087989 44.7740495, -0.6088267 44.7740013, -0.6088963 44.7738811, -0.6089484 44.7737505, -0.6089973 44.7736139, -0.6090361 44.7734698, -0.6090869 44.773275, -0.6091133 44.7731751, -0.6091506 44.7730187)",,,
25491538,Allée Gaston Rodrigues,residential,,True,False,37.99899999999999,"LINESTRING (-0.6078709 44.7751315, -0.6078454 44.775132, -0.6078216 44.7751383, -0.6078019 44.7751498, -0.6077886 44.7751652, -0.6077831 44.7751828, -0.607786 44.7752007, -0.6077969 44.7752169, -0.6078146 44.7752298, -0.6078372 44.7752378, -0.6078622 44.7752402, -0.607887 44.7752368, -0.6079089 44.7752278, -0.6079255 44.7752143, -0.6079351 44.7751976, -0.6079365 44.7751797, -0.6079297 44.7751624, -0.6079153 44.7751476, -0.607895 44.775137, -0.6078709 44.7751315)",,,roundabout
"[506558088, 590224846]",Route de Léognan,tertiary,,True,False,32.467999999999996,"LINESTRING (-0.6097222 44.7708944, -0.6098133 44.7707822, -0.6098262 44.7707673, -0.6098485 44.7707414, -0.609937 44.7706455)",,,
620651083,,tertiary,,True,False,14.652000000000001,"LINESTRING (-0.6097222 44.7708944, -0.6097127 44.7708602, -0.6096917 44.7708287, -0.6096604 44.7708018, -0.6096301 44.7707852)",,,roundabout
25746196,,tertiary,,True,False,9.446000000000002,"LINESTRING (-0.609475 44.7707679, -0.60942 44.7707846, -0.6093745 44.7708122)",,,roundabout
129082107,Chemin du Gay,residential,,False,False,85.149,"LINESTRING (-0.609475 44.7707679, -0.6094663 44.7707184, -0.609408 44.7703884, -0.6093953 44.7703168, -0.609381 44.7702357, -0.60937 44.7701738, -0.6093407 44.7700081)",,,
620651085,,tertiary,,True,False,14.058,"LINESTRING (-0.6093745 44.7708122, -0.6093422 44.7708489, -0.6093271 44.7708908, -0.609328 44.7709307)",,,roundabout
620651082,,tertiary,,True,False,22.756,"LINESTRING (-0.6095601 44.7710426, -0.6096147 44.7710295, -0.6096616 44.7710057, -0.609697 44.7709734, -0.6097178 44.7709352, -0.6097222 44.7708944)",,,roundabout
977842981,Allée Gaston Rodrigues,residential,,False,False,69.82300000000001,"LINESTRING (-0.6095601 44.7710426, -0.6095654 44.7711271, -0.6095683 44.7712195, -0.609557 44.771303, -0.6094644 44.7716641)",,,
"[620651084, 977842983]",,tertiary,,True,False,24.391000000000002,"LINESTRING (-0.609328 44.7709307, -0.6093526 44.7709742, -0.6093905 44.7710079, -0.609441 44.7710318, -0.6094994 44.7710438, -0.6095601 44.7710426)",,,roundabout
25491375,Avenue de la Libération,residential,50,False,True,264.36,"LINESTRING (-0.6114866 44.7710686, -0.6115657 44.7710716, -0.6117349 44.7711103, -0.6123532 44.7712773, -0.6137203 44.7716465, -0.6138894 44.7716899, -0.6142348 44.7717808, -0.6145169 44.7718611, -0.6146242 44.7718916)",,,
25876891,Route de Léognan,tertiary,50,False,False,126.845,"LINESTRING (-0.6114866 44.7710686, -0.6116232 44.7713789, -0.6116796 44.7715229, -0.6117015 44.7715818, -0.6117126 44.771637, -0.611767 44.7720976, -0.6117652 44.7721233, -0.6117634 44.7721489, -0.6117578 44.7721846)",,,
