osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,ref,access,tunnel
1188231065,True,1,Boulevard Léon Malfreyt,primary,30,False,11.3,"LINESTRING (3.0867212 45.7738173, 3.0866478 45.7737932, 3.0865909 45.7737719)",,,,
1209787277,True,1,Avenue Vercingétorix,primary,30,False,11.457999999999998,"LINESTRING (3.0867212 45.7738173, 3.0867072 45.7737934, 3.0867034 45.7737695, 3.0867083 45.7737431, 3.086723 45.7737186)",,,,
"[139165386, 1197734547]",True,2,"['Rue Ballainvilliers', 'Boulevard Lafayette']",primary,30,False,8.01,"LINESTRING (3.0869828 45.7738003, 3.0869694 45.7738207, 3.0869499 45.7738384, 3.0869192 45.7738553)",,,,
39043386,False,2,Rue du Maréchal de Lattre de Tassigny et de la Première Armée,residential,30,False,104.292,"LINESTRING (3.085492 45.7737772, 3.0854871 45.773865, 3.085485 45.7739024, 3.0854653 45.774664, 3.0854651 45.7747149)",,,,
168442351,True,,Rue Meyrand des Pradeaux,residential,30,False,73.142,"LINESTRING (3.085492 45.7737772, 3.0854899 45.7736795, 3.0854776 45.7731195)",,,,
"[1188231064, 225029915]",False,2,Boulevard Léon Malfreyt,primary,30,"[False, True]",85.26299999999999,"LINESTRING (3.085492 45.7737772, 3.0855677 45.7737769, 3.0856207 45.7737767, 3.0863483 45.773765, 3.0864192 45.7737654, 3.0865909 45.7737719)",,,,
"[225029912, 280851514]",False,2,Boulevard Léon Malfreyt,primary,30,False,40.741,"LINESTRING (3.085492 45.7737772, 3.0853806 45.7737764, 3.0850943 45.7737761, 3.0849773 45.7737406)",,,,
"[225029912, 280851514]",False,2,Boulevard Léon Malfreyt,primary,30,True,40.741,"LINESTRING (3.0849773 45.7737406, 3.0850943 45.7737761, 3.0853806 45.7737764, 3.085492 45.7737772)",,,,
"[4082851, 934373324, 934373323]",False,2,Rue Georges Clemenceau,secondary,30,False,239.06,"LINESTRING (3.0849773 45.7737406, 3.0849451 45.7738308, 3.0849159 45.7739103, 3.0848727 45.7741576, 3.0848181 45.774499, 3.0848103 45.7745477, 3.084755 45.7748931, 3.0847307 45.7750446, 3.0846941 45.775273, 3.0846577 45.7755005, 3.0846127 45.775782, 3.0846008 45.7758729)",,,,
1188231067,False,2,Rue Lagarlaye,primary,30,True,186.655,"LINESTRING (3.0849773 45.7737406, 3.084813 45.7737076, 3.084148 45.7737035, 3.0837015 45.7737215, 3.0834537 45.7737208, 3.0826778 45.7737201, 3.0825781 45.773719)",,,,
"[1188231066, 492654722]",True,1,Rue Lagarlaye,primary,30,False,14.443,"LINESTRING (3.0825781 45.773719, 3.082498 45.7737187, 3.0824685 45.7737184, 3.082444 45.7737177, 3.0823919 45.7737179)",,,,
1188231067,False,2,Rue Lagarlaye,primary,30,False,186.655,"LINESTRING (3.0825781 45.773719, 3.0826778 45.7737201, 3.0834537 45.7737208, 3.0837015 45.7737215, 3.084148 45.7737035, 3.084813 45.7737076, 3.0849773 45.7737406)",,,,
242807705,True,2,Rue Lagarlaye,primary,30,False,67.637,"LINESTRING (3.0823919 45.7737179, 3.0823298 45.7737188, 3.0815899 45.7737126, 3.0815199 45.7737114)",,,,
253009686,False,,Rue Barrière de Jaude,residential,30,True,54.36,"LINESTRING (3.0815199 45.7737114, 3.0815175 45.7737412, 3.0815152 45.7737732, 3.0814507 45.7740926, 3.0814695 45.7741962)",,,,
486450167,True,2,Rue Eugène Gilbert,primary,30,False,114.712,"LINESTRING (3.0815199 45.7737114, 3.0801983 45.7736893, 3.0801415 45.7736866, 3.0800425 45.7736761)",,,,
170104592,False,,Rue Bonnabaud,secondary,30,True,134.225,"LINESTRING (3.0800425 45.7736761, 3.0800241 45.7737304, 3.0800066 45.7737681, 3.0799895 45.773802, 3.0797315 45.7744245, 3.0797118 45.7744777, 3.0795718 45.7747849, 3.0795494 45.7748329)",,,,
"[37043313, 486450166]",True,2,Rue Eugène Gilbert,primary,30,False,94.073,"LINESTRING (3.0800425 45.7736761, 3.079954 45.7736665, 3.079943 45.7736662, 3.0796896 45.7736582, 3.0788311 45.7736448)",,,,
37043313,True,2,Rue Eugène Gilbert,primary,30,False,55.745,"LINESTRING (3.0784483 45.7736383, 3.0778321 45.7736259, 3.0777298 45.7736258)",,,,
37043313,True,2,Rue Eugène Gilbert,primary,30,False,93.694,"LINESTRING (3.0777298 45.7736258, 3.0765222 45.7736028)",,,,
4312418,True,,Rue Colbert,residential,30,False,49.315,"LINESTRING (3.0765222 45.7736028, 3.076519 45.7736571, 3.0764972 45.7739899, 3.0764958 45.7740459)",,,,
4082846,True,2,Avenue Julien,secondary,30,False,74.16,"LINESTRING (3.0755967 45.7738189, 3.076315 45.7740011, 3.0764958 45.7740459)",,,,
4082846,True,2,Avenue Julien,secondary,30,False,102.83500000000001,"LINESTRING (3.0764958 45.7740459, 3.0776281 45.7743448, 3.0777373 45.7743705)",,,,
4312418,True,,Rue Colbert,residential,30,False,193.908,"LINESTRING (3.0764958 45.7740459, 3.0766205 45.7741467, 3.0766389 45.7742261, 3.0768647 45.774896, 3.0769579 45.7752944, 3.0770411 45.7756936, 3.0770483 45.7757283)",,,,
4082846,True,2,Avenue Julien,secondary,30,False,68.391,"LINESTRING (3.0777373 45.7743705, 3.0785097 45.774559, 3.0785696 45.7745737)",,,,
8324819,True,,Rue Beaumarchais,residential,30,False,83.297,"LINESTRING (3.0777373 45.7743705, 3.077735 45.7742882, 3.0777603 45.7736806, 3.0777492 45.773655, 3.0777298 45.7736258)",,,,
253009686,False,,Rue Barrière de Jaude,residential,30,False,54.36000000000001,"LINESTRING (3.0814695 45.7741962, 3.0814507 45.7740926, 3.0815152 45.7737732, 3.0815175 45.7737412, 3.0815199 45.7737114)",,,,
"[4082852, 170734989]",True,3,"['Boulevard Desaix', 'Rue Georges Clemenceau']",secondary,30,False,154.092,"LINESTRING (3.0846008 45.7758729, 3.0845819 45.7759696, 3.0845552 45.7760869, 3.084543 45.7761213, 3.0845239 45.7761513, 3.0844977 45.7761806, 3.0844537 45.776209, 3.0844103 45.7762268, 3.0843532 45.7762416, 3.0842567 45.7762601, 3.0841238 45.7762869, 3.0840314 45.7763168, 3.0839529 45.7763554, 3.0839097 45.7763832, 3.0838771 45.7764052, 3.083838 45.7764401, 3.0838064 45.7764748, 3.0837642 45.776539, 3.0837263 45.7766134, 3.0837106 45.7766945, 3.0836915 45.7767918, 3.0836809 45.776825, 3.0836431 45.7769433)",,,,
"[934373323, 934373324, 4082851]",False,2,Rue Georges Clemenceau,secondary,30,True,239.06,"LINESTRING (3.0846008 45.7758729, 3.0846127 45.775782, 3.0846577 45.7755005, 3.0846941 45.775273, 3.0847307 45.7750446, 3.084755 45.7748931, 3.0848103 45.7745477, 3.0848181 45.774499, 3.0848727 45.7741576, 3.0849159 45.7739103, 3.0849451 45.7738308, 3.0849773 45.7737406)",,,,
"[4082848, 934373326]",False,4,Rue du Maréchal Juin,secondary,30,False,66.692,"LINESTRING (3.0846008 45.7758729, 3.0847374 45.775892, 3.0848039 45.7758896, 3.0849605 45.775864, 3.085044 45.7758503, 3.0851161 45.7758366, 3.0852839 45.7758095, 3.0853403 45.7758016, 3.0854412 45.7757875)",,,,
"[4082848, 934373326]",False,4,Rue du Maréchal Juin,secondary,30,True,66.69200000000001,"LINESTRING (3.0854412 45.7757875, 3.0853403 45.7758016, 3.0852839 45.7758095, 3.0851161 45.7758366, 3.085044 45.7758503, 3.0849605 45.775864, 3.0848039 45.7758896, 3.0847374 45.775892, 3.0846008 45.7758729)",,,,
"[27631875, 40121583]",False,3,"['Rue du Maréchal de Lattre de Tassigny et de la Première Armée', 'Rue Saint-Genès']",residential,30,"[False, True]",131.07899999999998,"LINESTRING (3.0854412 45.7757875, 3.0854403 45.7758765, 3.0854399 45.7759233, 3.0854378 45.7761671, 3.0854025 45.7762419, 3.0853875 45.7762837, 3.0853797 45.7763251, 3.0853788 45.77652, 3.0853834 45.7768347, 3.0853818 45.7769607)",,,,
"[40550773, 40128286]",False,4,Rue Maréchal Joffre,secondary,30,False,102.797,"LINESTRING (3.0854412 45.7757875, 3.0855291 45.7757861, 3.0855905 45.7757852, 3.0860803 45.7757921, 3.0861752 45.7757932, 3.0864606 45.7757959, 3.0866357 45.7758003, 3.0867037 45.7758065, 3.0867653 45.775812)",,,,
"[39043386, 934373327]",False,"['2', '3']",Rue du Maréchal de Lattre de Tassigny et de la Première Armée,residential,30,True,48.242,"LINESTRING (3.0854412 45.7757875, 3.0854415 45.7756985, 3.0854426 45.7756469, 3.0854402 45.7755903, 3.0854361 45.7754957, 3.0854436 45.7754205, 3.0854427 45.7753539)",,,,
4082844,True,,Rue Louis Renon,unclassified,30,False,63.477999999999994,"LINESTRING (3.0854651 45.7747149, 3.0855297 45.7747136, 3.0861538 45.7747258, 3.0862794 45.7747478)",,,,
39043386,False,2,Rue du Maréchal de Lattre de Tassigny et de la Première Armée,residential,30,False,71.08,"LINESTRING (3.0854651 45.7747149, 3.0854635 45.7749157, 3.0854445 45.7753007, 3.0854427 45.7753539)",,,,
39043386,False,2,Rue du Maréchal de Lattre de Tassigny et de la Première Armée,residential,30,True,104.292,"LINESTRING (3.0854651 45.7747149, 3.0854653 45.774664, 3.085485 45.7739024, 3.0854871 45.773865, 3.085492 45.7737772)",,,,
"[39043386, 934373327]",False,"['2', '3']",Rue du Maréchal de Lattre de Tassigny et de la Première Armée,residential,30,False,48.242,"LINESTRING (3.0854427 45.7753539, 3.0854436 45.7754205, 3.0854361 45.7754957, 3.0854402 45.7755903, 3.0854426 45.7756469, 3.0854415 45.7756985, 3.0854412 45.7757875)",,,,
39043386,False,2,Rue du Maréchal de Lattre de Tassigny et de la Première Armée,residential,30,True,71.08,"LINESTRING (3.0854427 45.7753539, 3.0854445 45.7753007, 3.0854635 45.7749157, 3.0854651 45.7747149)",,,,
"[162176762, 4082843]",True,,"['Rue Gilbert Morel', 'Rue Maurice Busset']",residential,30,False,126.38300000000001,"LINESTRING (3.0862794 45.7747478, 3.0862596 45.7751702, 3.0862509 45.7752992, 3.0861652 45.7753504, 3.0861036 45.7753639, 3.085533 45.7753553, 3.0854848 45.7753552, 3.0854427 45.7753539)",,,,
4082845,False,,Rue Gilbert Morel,unclassified,30,False,54.044000000000004,"LINESTRING (3.0862794 45.7747478, 3.0865507 45.7745425, 3.0865995 45.7745172, 3.0866658 45.7745114, 3.0868347 45.7745108)",,,,
27625942,False,2,Boulevard Desaix,residential,30,True,33.024,"LINESTRING (3.0832566 45.7772455, 3.0833378 45.7772954, 3.0836493 45.7773386)",,,,
934373320,True,3,Boulevard Desaix,secondary,30,False,22.806,"LINESTRING (3.0832566 45.7772455, 3.0831177 45.7772305, 3.0830733 45.7772261, 3.0829657 45.7772155)",,,,
4212859,False,,Rue Saint-Hérem,residential,30,False,49.650000000000006,"LINESTRING (3.0836775 45.7804171, 3.0837086 45.7803557, 3.0837231 45.7803292, 3.0837625 45.7802862, 3.0838666 45.7802518, 3.0840616 45.7802234, 3.0841783 45.7802085)",,,,
34201768,False,2,Rue André Moinier,primary,30,True,28.692,"LINESTRING (3.0836775 45.7804171, 3.0835676 45.780403, 3.0835252 45.7803976, 3.0833124 45.7803755)",,,,
"[1078023650, 37043315]",False,2,"['Rue Montlosier', 'Rue André Moinier']",primary,30,False,256.452,"LINESTRING (3.0836775 45.7804171, 3.0838861 45.7804473, 3.0853244 45.7807605, 3.0861806 45.7809416, 3.0868408 45.7810873)",,,,
4212859,False,,Rue Saint-Hérem,residential,30,True,45.935,"LINESTRING (3.0860247 45.7800232, 3.0859602 45.7800114, 3.0855666 45.780056, 3.0854412 45.7800695)",,,,
4212860,False,,Rue Claussmann,residential,30,False,7.0809999999999995,"LINESTRING (3.0860247 45.7800232, 3.086059 45.7800442, 3.0860923 45.780066)",7,,,
380391993,True,,Rue Philippe Marcombes,residential,30,False,75.21700000000001,"LINESTRING (3.0860247 45.7800232, 3.0860522 45.7799804, 3.086072 45.779943, 3.0860621 45.7795584, 3.0860599 45.7793996, 3.0860593 45.7793534)",,,,
492441341,False,,Rue Blatin,secondary,30,False,71.832,"LINESTRING (3.0760048 45.77657, 3.0767014 45.776631, 3.0769233 45.7766531)",,,,
4080952,True,,Rue Rameau,residential,30,False,109.11800000000001,"LINESTRING (3.0790987 45.7758832, 3.0789965 45.7758769, 3.0788902 45.7758704, 3.0786093 45.7758507, 3.0783792 45.7758346, 3.0778255 45.7757958, 3.0776988 45.7757852)",,,,
27631884,False,,Rue Bonnabaud,secondary,30,True,105.82,"LINESTRING (3.0790987 45.7758832, 3.0791588 45.7757427, 3.0792332 45.7755688, 3.079489 45.7749713)",,,,
"[356586473, 40128261]",True,,Rue des Salles,residential,30,False,165.598,"LINESTRING (3.0790987 45.7758832, 3.0792165 45.7758407, 3.0793329 45.7758041, 3.0798885 45.775695, 3.0801665 45.7756373, 3.080545 45.7755588, 3.0810134 45.7754719, 3.081037 45.7754692, 3.0811398 45.7754574)",,,,
"[492441339, 934373317]",False,,Rue Bonnabaud,secondary,30,False,109.202,"LINESTRING (3.0790987 45.7758832, 3.0790622 45.7759272, 3.0790439 45.7759562, 3.0787843 45.776579, 3.0787288 45.7767177, 3.0787126 45.7767497, 3.0786858 45.7768203)",,,,
4857513,True,,Place de la Liberté,residential,30,False,64.723,"LINESTRING (3.0783862 45.7797041, 3.078336 45.779683, 3.0783026 45.7796691, 3.0777666 45.7794524, 3.0777229 45.7794363, 3.0776611 45.7794163)",,,,
4857514,False,,Place de la Liberté,residential,30,True,25.142,"LINESTRING (3.0783862 45.7797041, 3.0784463 45.7797278, 3.0785577 45.7797699, 3.078673 45.7798094)",,,,
4857514,False,,Place de la Liberté,residential,30,False,25.142,"LINESTRING (3.078673 45.7798094, 3.0785577 45.7797699, 3.0784463 45.7797278, 3.0783862 45.7797041)",,,,
32124620,True,,Rue Louis Braille,residential,30,False,63.632000000000005,"LINESTRING (3.078673 45.7798094, 3.078606 45.7798372, 3.0785956 45.7798661, 3.078541 45.7803527)",,,,
171713792,True,,Rue des Vieillards,residential,30,False,46.800999999999995,"LINESTRING (3.078673 45.7798094, 3.0787529 45.7797573, 3.0788326 45.7796934, 3.0789976 45.7795784, 3.0791023 45.7795142)",,,,
4857509,True,,Place de la Liberté,residential,30,False,66.881,"LINESTRING (3.0776075 45.7799498, 3.078287 45.7797567, 3.0783377 45.7797429, 3.0783658 45.7797248, 3.0783862 45.7797041)",,,,
32124621,False,,Rue du Gallet,residential,30,False,86.83900000000001,"LINESTRING (3.0776075 45.7799498, 3.0776281 45.7799695, 3.0777281 45.7800635, 3.0780131 45.7801991, 3.0785115 45.7803441, 3.078541 45.7803527)",,,,
4857509,True,,Place de la Liberté,residential,30,False,12.521,"LINESTRING (3.077452 45.7799783, 3.0775514 45.7799641, 3.0775901 45.7799562, 3.0776075 45.7799498)",,,,
1077410374,False,,Rue Gabriel Péri,secondary,,True,107.521,"LINESTRING (3.077452 45.7799783, 3.0773365 45.7800891, 3.0770096 45.7804053, 3.076807 45.7805971, 3.0766367 45.7807604)",,,,
1077410375,False,2,Rue Gabriel Péri,secondary,,False,64.566,"LINESTRING (3.077452 45.7799783, 3.0774812 45.7799061, 3.0775043 45.7798377, 3.0776203 45.779526, 3.0776371 45.7794808, 3.0776611 45.7794163)",,,,
171713782,False,,Rue Saint-Adjutor,residential,30,False,27.180999999999997,"LINESTRING (3.0804506 45.7792751, 3.080447 45.7792109, 3.0804077 45.7790328)",,,,
171713792,True,,Rue des Vieillards,residential,30,False,23.211,"LINESTRING (3.0804506 45.7792751, 3.0805772 45.779316, 3.0806835 45.7793992)",,,,
171713787,False,,Place de l'Étoile,residential,30,False,31.427,"LINESTRING (3.0806835 45.7793992, 3.0810886 45.7794069)",,,,
171713785,True,,Rue de l'Ange,residential,30,False,107.716,"LINESTRING (3.0806835 45.7793992, 3.0807096 45.7794748, 3.0807061 45.7796363, 3.0807043 45.7797196, 3.0807013 45.7798609, 3.0806553 45.7800722, 3.0806074 45.7803358, 3.0805937 45.7803593)",,,,
4857512,True,,Rue Sainte-Rose,residential,30,False,63.772999999999996,"LINESTRING (3.0805937 45.7803593, 3.0801766 45.7803617, 3.0801192 45.7803645, 3.0800695 45.7803755, 3.0800342 45.780387, 3.0799237 45.7804329, 3.0798585 45.7804458, 3.0798326 45.7804516, 3.0798037 45.7804627)",,,,
4857512,True,,Rue Sainte-Rose,residential,30,False,117.84299999999999,"LINESTRING (3.0798037 45.7804627, 3.0797285 45.7804316, 3.0796644 45.7803807, 3.0796179 45.7803141, 3.0795825 45.7802304, 3.0795522 45.7801846, 3.0794979 45.7801564, 3.0791567 45.7800214, 3.0788453 45.7798831, 3.0787868 45.7798559, 3.078673 45.7798094)",,,,
26219694,False,,Rue de la Tour d'Auvergne,residential,30,True,113.18599999999999,"LINESTRING (3.0836431 45.7769433, 3.0836012 45.7768937, 3.0835616 45.7768392, 3.0835303 45.7767813, 3.0834969 45.776627, 3.0834772 45.7765382, 3.0834399 45.7764133, 3.083334 45.7760586, 3.0832998 45.7760154, 3.0832449 45.7759799)",5.25,,,
40128272,False,2,Boulevard Desaix,residential,30,False,45.717999999999996,"LINESTRING (3.0836431 45.7769433, 3.0836744 45.776992, 3.0836927 45.777034, 3.0836916 45.7771429, 3.0836854 45.7772875, 3.0836849 45.7773098, 3.0836493 45.7773386)",,,,
170734989,True,3,Boulevard Desaix,secondary,30,False,48.655,"LINESTRING (3.0836431 45.7769433, 3.0836157 45.7770158, 3.0835763 45.7770843, 3.0835184 45.7771474, 3.0834683 45.7771864, 3.0834112 45.7772149, 3.0833586 45.7772303, 3.0832566 45.7772455)",,,,
27625942,False,2,Boulevard Desaix,residential,30,False,33.024,"LINESTRING (3.0836493 45.7773386, 3.0833378 45.7772954, 3.0832566 45.7772455)",,,,
40128272,False,2,Boulevard Desaix,residential,30,True,45.717999999999996,"LINESTRING (3.0836493 45.7773386, 3.0836849 45.7773098, 3.0836854 45.7772875, 3.0836916 45.7771429, 3.0836927 45.777034, 3.0836744 45.776992, 3.0836431 45.7769433)",,,,
934373321,False,,Boulevard Desaix,residential,30,False,12.639000000000001,"LINESTRING (3.0836493 45.7773386, 3.0836872 45.7773561, 3.0837365 45.7774305)",,,,
27625947,False,,Place Royale,residential,30,False,12.652,"LINESTRING (3.0854308 45.7774158, 3.0855747 45.7774694)",,,,
27631875,False,,Rue Saint-Genès,residential,30,False,50.968,"LINESTRING (3.0854308 45.7774158, 3.0853988 45.7773258, 3.085384 45.7772239, 3.0853813 45.7770058, 3.0853818 45.7769607)",,,,
"[40609496, 40437325]",False,,"['Place Sugny', 'Place Royale']",residential,30,True,19.643,"LINESTRING (3.0854308 45.7774158, 3.0853211 45.7774316, 3.0852402 45.7774462, 3.0851831 45.777452)",,,,
41381526,False,2,Rue Sidoine Apollinaire,residential,30,True,117.86,"LINESTRING (3.0851677 45.7819455, 3.0851127 45.781915, 3.0850661 45.781883, 3.0850131 45.7818327, 3.0849927 45.7817756, 3.0849574 45.7814818, 3.0849532 45.7814468, 3.0849548 45.781369, 3.0849533 45.7810484, 3.084974 45.7809336)",5,,,
40499474,False,,Rue de la Préfecture,residential,30,False,18.993,"LINESTRING (3.0837365 45.7774305, 3.083701 45.7775995)",,,,
