osmid,ref,name,highway,junction,oneway,reversed,length,geometry,maxspeed,lanes,bridge
"[1089772024, 1089772025, 288647284]",M 288,Boulevard Waldeck Rousseau,primary,,False,True,133.007,"LINESTRING (4.5072934 45.4771816, 4.5069629 45.4770007, 4.506393 45.476693, 4.5062011 45.4765862, 4.5061557 45.4765609, 4.5061102 45.4765365, 4.5059457 45.4764483)",50,2,
288645947,M 288,Boulevard Waldeck Rousseau,primary,,False,True,263.65000000000003,"LINESTRING (4.5104709 45.4779787, 4.5102767 45.4779485, 4.510057 45.4778989, 4.5090075 45.4776512, 4.5088609 45.4776095, 4.5082019 45.4774447, 4.5080815 45.4774148, 4.5078124 45.4773479, 4.5077532 45.4773344, 4.507636 45.4773039, 4.5074079 45.4772349, 4.5073382 45.4772054, 4.5072934 45.4771816)",50,,
734815280,M 288,Boulevard Waldeck Rousseau,primary,,False,False,37.33,"LINESTRING (4.5104709 45.4779787, 4.5106451 45.4779955, 4.5108392 45.4780012, 4.5108923 45.4779986, 4.5109471 45.4779927)",50,,
729831546,M 288,Quai de la Rive,primary,,True,False,87.106,"LINESTRING (4.5144316 45.4790442, 4.5145615 45.4790313, 4.5146701 45.4790376, 4.5149263 45.4790531, 4.5149982 45.4790535, 4.5152479 45.4790576, 4.5153398 45.4790591, 4.5154215 45.479058, 4.5155457 45.4790511)",50,2,
1088560780,M 288,Quai de la Rive,primary,,False,True,173.452,"LINESTRING (4.5144316 45.4790442, 4.5143042 45.4790283, 4.514174 45.479007, 4.5140996 45.478992, 4.5125309 45.478609, 4.5123202 45.4785576)",50,2,
29326373,M 2,Rue de la Rive,secondary,,False,False,5.536,"LINESTRING (4.5155403 45.4791128, 4.5155362 45.4791625)",,,
1088000280,M 2,Rue de la Rive,secondary,,False,True,6.874,"LINESTRING (4.5155403 45.4791128, 4.5155457 45.4790511)",,,
1088000278,M 288,Quai de la Rive,primary,,True,False,28.979,"LINESTRING (4.5155403 45.4791128, 4.5154182 45.479118, 4.5153489 45.4791183, 4.5152705 45.4791199, 4.5151689 45.4791182)",50,1,
1093003444,M 2,Rue Maurice Bonnevialle,secondary,,False,False,48.371,"LINESTRING (4.5084824 45.4722259, 4.5085979 45.4717985)",,3,
631246378,,Rue du Pré Château,residential,,True,False,96.68,"LINESTRING (4.5084824 45.4722259, 4.5085416 45.4722383, 4.5085543 45.4722423, 4.5086075 45.4722588, 4.5086559 45.4722796, 4.5087142 45.4722933, 4.508786 45.4722981, 4.509622 45.4721711, 4.5096809 45.4721623)",,,
1093003444,M 2,Rue Maurice Bonnevialle,secondary,,False,True,25.049999999999997,"LINESTRING (4.5084824 45.4722259, 4.508472 45.4722612, 4.5084499 45.4723476, 4.5084255 45.4724476)",,3,
29326341,,Rue de Saint-Étienne,secondary,,False,True,27.012,"LINESTRING (4.5080903 45.4723863, 4.5084255 45.4724476)",50,2,
"[505882712, 1093003445]",,Rue de Saint-Étienne,secondary,,False,False,75.11,"LINESTRING (4.5080903 45.4723863, 4.5079462 45.4723637, 4.5078185 45.4723432, 4.507307 45.4722674, 4.507224 45.4722551, 4.5071487 45.472244)",50,3,
"[498056507, 1093003447]",,Boulevard François Delay,residential,,False,True,159.234,"LINESTRING (4.5080903 45.4723863, 4.5080279 45.4724887, 4.5079887 45.472554, 4.5079823 45.4725646, 4.507966 45.4725919, 4.5079057 45.472702, 4.5078062 45.4728859, 4.507789 45.4729279, 4.5077774 45.4729813, 4.5077709 45.4731685, 4.5077666 45.4732689, 4.5077448 45.4734129, 4.507691 45.4737748)",50,3,
598935415,,Rue de Saint-Étienne,secondary,,False,True,24.197,"LINESTRING (4.5068458 45.4721968, 4.5068997 45.4722043, 4.5071072 45.4722369, 4.5071487 45.472244)",50,3,
1090324837,,Rue Gambetta,secondary,,False,True,12.126,"LINESTRING (4.5109924 45.4734343, 4.5108582 45.4733792)",50,3,
"[1090324838, 30605919]",,Rue Gambetta,secondary,,False,False,56.449000000000005,"LINESTRING (4.5109924 45.4734343, 4.5110983 45.4734742, 4.5113449 45.4735697, 4.5115826 45.4736617, 4.5116273 45.4736782)",,3,
89729433,,Rue Jules Duclos,residential,,True,False,74.003,"LINESTRING (4.5085276 45.4753066, 4.5085108 45.4752114, 4.5084933 45.4751013, 4.508489 45.4750741, 4.5084641 45.4749368, 4.5084379 45.4747925, 4.5084285 45.4747432, 4.5084114 45.4746461)",50,,
600596233,,Rond-Point des Rencontres,residential,roundabout,True,False,10.405000000000001,"LINESTRING (4.5085276 45.4753066, 4.5085835 45.4753322, 4.5086185 45.475372)",,,
525126306,,Boulevard François Delay,residential,,False,False,69.41699999999999,"LINESTRING (4.5083619 45.4753335, 4.5083298 45.4752874, 4.5083126 45.4752627, 4.5082759 45.4752099, 4.5081799 45.4750719, 4.5080767 45.4749234, 4.5080436 45.4748766, 4.5080149 45.4748363, 4.5079699 45.474773)",50,,
600596233,,Rond-Point des Rencontres,residential,roundabout,True,False,13.968999999999998,"LINESTRING (4.5083619 45.4753335, 4.5084105 45.4753092, 4.5084687 45.4752997, 4.5085276 45.4753066)",,,
79367409,,Rue de l'Asile Alamagny,residential,,False,False,49.254,"LINESTRING (4.5076531 45.4739486, 4.5076733 45.4739491, 4.5076916 45.473947, 4.5079622 45.4739106, 4.5079913 45.4739067, 4.5082738 45.4738683)",50,,
498056507,,Boulevard François Delay,residential,,False,False,19.551000000000002,"LINESTRING (4.5076531 45.4739486, 4.5076729 45.4738558, 4.507691 45.4737748)",50,,
498056507,,Boulevard François Delay,residential,,False,True,101.662,"LINESTRING (4.5076531 45.4739486, 4.5075965 45.4741953, 4.5075851 45.4743324, 4.5076263 45.4744633, 4.5077014 45.4745465, 4.5079026 45.4747162, 4.5079234 45.474734, 4.5079699 45.474773)",50,,
29326314,,Boulevard François Delay,residential,,False,True,128.025,"LINESTRING (4.509197 45.4764326, 4.5092846 45.4764787, 4.5095196 45.4766022, 4.5095643 45.4766257, 4.5098217 45.4767291, 4.510037 45.476821, 4.5102799 45.4769911, 4.5104281 45.4771063, 4.5104747 45.4771426)",50,,
120825096,,Rue Jean-Antoine Vial,residential,,False,True,44.503,"LINESTRING (4.509197 45.4764326, 4.5091438 45.4764862, 4.5089753 45.4766561, 4.5088932 45.4767704)",50,,
242359740,,Boulevard François Delay,residential,,False,False,97.197,"LINESTRING (4.509197 45.4764326, 4.5089759 45.4762036, 4.5087047 45.475842, 4.5085994 45.475668)",50,,
29326314,,Boulevard François Delay,residential,,False,False,17.987,"LINESTRING (4.5106222 45.4772669, 4.5106025 45.4772478, 4.5104747 45.4771426)",50,,
29326314,,Boulevard François Delay,residential,,False,True,50.403,"LINESTRING (4.5106222 45.4772669, 4.5106268 45.4772732, 4.5108663 45.4776005, 4.5109173 45.4776702)",50,,
595879319,,Rue Barra,residential,,False,False,71.134,"LINESTRING (4.5106222 45.4772669, 4.5106538 45.4772388, 4.5106633 45.4772303, 4.510717 45.4771826, 4.5108664 45.4770496, 4.5109245 45.4769979, 4.51097 45.4769574, 4.511142 45.4768035, 4.5111836 45.4767627)",,,
"[1088547517, 347618726, 68205431]",,"['Rue Asile Fournas', 'Place Saint-Pierre', 'Place Ferréol']",residential,,True,False,205.09199999999998,"LINESTRING (4.5155513 45.477782, 4.5154461 45.4777748, 4.5151844 45.4777811, 4.5150405 45.477787, 4.5149409 45.4777922, 4.5147463 45.4778099, 4.5145064 45.4778459, 4.514313 45.477874, 4.5140142 45.4779215, 4.513797 45.4779599, 4.5137447 45.4779699, 4.5136638 45.4779917, 4.5136142 45.4780147, 4.5135478 45.4780672, 4.5135372 45.4780934, 4.513434 45.4783979, 4.5134179 45.4784412)",,,
226992587,,Rue de la Charité,secondary,,False,False,94.03800000000001,"LINESTRING (4.5155513 45.477782, 4.5155521 45.4778896, 4.5155533 45.4779204, 4.5155763 45.4785203, 4.515576 45.4785648, 4.5155639 45.4786269)",,2,
781163203,,Rue Benoît Oriol,secondary,,False,True,114.97200000000001,"LINESTRING (4.5155513 45.477782, 4.5155667 45.4777041, 4.5155768 45.477679, 4.5157827 45.4772299, 4.515858 45.4770814, 4.5159497 45.476881, 4.5159842 45.4767949)",,,
1090324841,,Rue Gambetta,secondary,,False,False,8.026,"LINESTRING (4.5106566 45.4732995, 4.5107463 45.4733349)",50,,
54617165,,Rue de l'Armistice,residential,,True,False,76.979,"LINESTRING (4.5106566 45.4732995, 4.5106217 45.4733535, 4.5102492 45.4739301)",,,
1090324840,,Rue Gambetta,secondary,,False,True,7.839,"LINESTRING (4.5106566 45.4732995, 4.5106042 45.4732807, 4.5105671 45.4732674)",50,,
54617165,,Rue de l'Armistice,residential,,True,False,15.044,"LINESTRING (4.5102492 45.4739301, 4.5102319 45.473963, 4.5101772 45.4740556)",,,
79367408,,Rue Jean Pierre Timbaud,residential,,True,False,47.43,"LINESTRING (4.5102492 45.4739301, 4.5101923 45.4739146, 4.5101471 45.4739023, 4.5100875 45.4736841, 4.5100533 45.4735588)",,,
"[498057073, 525126309]",,Place de la Liberté,residential,,True,False,84.643,"LINESTRING (4.5101772 45.4740556, 4.5101959 45.4740978, 4.5101644 45.4741637, 4.5101399 45.4741709, 4.5092954 45.4743826)",,,
79368723,,Rue Dugas Montbel,residential,,True,False,62.11899999999999,"LINESTRING (4.5140826 45.4773842, 4.5140908 45.4773674, 4.5142362 45.4770698, 4.5142709 45.4769662, 4.5143101 45.4768495)",,,
121811535,,Rue de la République,residential,,True,False,123.934,"LINESTRING (4.5140826 45.4773842, 4.514572 45.4774821, 4.5146121 45.4774901, 4.5147407 45.4775169, 4.5149459 45.4775551, 4.5151108 45.4775878, 4.5151681 45.4776081, 4.5154018 45.4777217, 4.5154435 45.4777403, 4.5155513 45.477782)",,,
"[1087986979, 226992587]",,Rue de la Charité,secondary,,False,False,47.257999999999996,"LINESTRING (4.5155639 45.4786269, 4.5155564 45.4786691, 4.515562 45.4788755, 4.5155608 45.4789048, 4.5155544 45.4789452, 4.5155457 45.4790511)",,"['2', '3']",
226992587,,Rue de la Charité,secondary,,False,True,94.03800000000001,"LINESTRING (4.5155639 45.4786269, 4.515576 45.4785648, 4.5155763 45.4785203, 4.5155533 45.4779204, 4.5155521 45.4778896, 4.5155513 45.477782)",,2,
242359464,,Place Saint-Pierre,residential,,True,False,88.803,"LINESTRING (4.5134179 45.4784412, 4.5131062 45.4783589, 4.5130626 45.4783464, 4.5124177 45.4781596, 4.5123607 45.4781443)",,,
"[68205424, 1088547500, 1088547501]",,Rue du Garat,residential,,True,False,170.363,"LINESTRING (4.5134179 45.4784412, 4.5135046 45.4784658, 4.513811 45.4785425, 4.5139641 45.4785822, 4.5140414 45.4785948, 4.5141188 45.4785986, 4.5142903 45.4786026, 4.5143337 45.4786027, 4.5143451 45.4786028, 4.5144163 45.4786009, 4.5144682 45.4786009, 4.515048 45.4786113, 4.5151059 45.4786139, 4.5152207 45.4786192, 4.515453 45.4786239, 4.5154924 45.4786243, 4.5155639 45.4786269)",,,
79366460,,Place Dorian,residential,,False,False,45.689,"LINESTRING (4.5086185 45.475372, 4.508675 45.4753616, 4.5087158 45.4753541, 4.5087613 45.4753445, 4.5089465 45.4753049, 4.5091732 45.4752412)",50,,
600596233,,Rond-Point des Rencontres,residential,roundabout,True,False,18.516000000000002,"LINESTRING (4.5086185 45.475372, 4.5086269 45.4754081, 4.5086176 45.475444, 4.5086028 45.475465, 4.508582 45.4754832, 4.508556 45.4754978, 4.5085261 45.4755081)",,,
89729444,,Rue du Quartier Neuf,residential,,False,False,79.18,"LINESTRING (4.5089209 45.4732892, 4.5099144 45.4731419)",50,,
212300700,,Rue des Trois Frères,residential,,True,False,48.695,"LINESTRING (4.5089209 45.4732892, 4.5089809 45.4737251)",50,1,
89729444,,Rue du Quartier Neuf,residential,,False,True,52.507,"LINESTRING (4.5089209 45.4732892, 4.508318 45.4733812, 4.508263 45.4733899)",50,,
212300700,,Rue des Trois Frères,residential,,True,False,38.991,"LINESTRING (4.5088306 45.4726042, 4.5088372 45.4726708, 4.5088606 45.4728417, 4.5088758 45.4729534)",50,1,
656221873,,Rue Gambetta,secondary,,False,True,36.07,"LINESTRING (4.5088306 45.4726042, 4.5086071 45.4725178, 4.5085785 45.4725067, 4.5084255 45.4724476)",50,3,
"[1094647132, 1093003446]",,Rue Gambetta,secondary,,False,False,29.775999999999996,"LINESTRING (4.5088306 45.4726042, 4.5089759 45.4726609, 4.5091663 45.4727318)",50,3,
656221871,,Rue Gambetta,secondary,,False,False,58.625,"LINESTRING (4.5099071 45.4730149, 4.5099996 45.4730503, 4.5100628 45.4730744, 4.5101973 45.4731257, 4.5105045 45.4732428, 4.5105671 45.4732674)",50,,
"[782579902, 782579903]",,Rue Gambetta,secondary,,False,True,65.785,"LINESTRING (4.5099071 45.4730149, 4.5098752 45.4730026, 4.509568 45.4728852, 4.5094871 45.4728543, 4.5091663 45.4727318)",50,3,
701872134,,Avenue de la Libération,residential,,True,False,10.243,"LINESTRING (4.5117922 45.4747095, 4.5116799 45.4747573)",50,,
1094647130,,Rue des Trois Frères,residential,,False,True,4.18,"LINESTRING (4.5089809 45.4737251, 4.5089863 45.4737625)",50,,
79367408,,Rue Jean Pierre Timbaud,residential,,True,False,61.544,"LINESTRING (4.5100533 45.4735588, 4.5099258 45.4730867, 4.5099216 45.4730706, 4.5099071 45.4730149)",,,
242486305,,Rue de l'Asile Alamagny,residential,,True,False,85.64,"LINESTRING (4.5100533 45.4735588, 4.5090745 45.4737105, 4.5089809 45.4737251)",,,
79367410,,Rue du Presbytère,residential,,False,False,79.79399999999998,"LINESTRING (4.5108561 45.4744701, 4.5108721 45.4744661, 4.511049 45.4744215, 4.5112234 45.4743772, 4.5112609 45.4743757, 4.5114048 45.4743895, 4.5114375 45.4743973, 4.5114769 45.474412, 4.5114871 45.4744173, 4.5114971 45.4744225, 4.511545 45.4744485, 4.5115666 45.474471, 4.5115828 45.4744955, 4.5116031 45.4745297, 4.5116241 45.4745652, 4.5116363 45.4745857, 4.5116626 45.4746302)",,2,
498057074,,Place de la Liberté,residential,,True,False,84.34,"LINESTRING (4.5091574 45.4743084, 4.5092403 45.4742876, 4.5100888 45.4740766, 4.5101772 45.4740556)",,,
"[1094647129, 242486306]",,Rue des Trois Frères,residential,,True,False,65.036,"LINESTRING (4.5091574 45.4743084, 4.5091085 45.4742956, 4.509088 45.4742847, 4.5090694 45.4742688, 4.5090071 45.4739111, 4.5089913 45.4737981, 4.5089863 45.4737625)",50,,
79368727,,Avenue Sadi Carnot,unclassified,,False,True,60.473,"LINESTRING (4.514163 45.4744046, 4.5141524 45.4744406, 4.5141437 45.4744709, 4.5140103 45.4749088, 4.514002 45.4749366)",,,
242333837,,Avenue Sadi Carnot,unclassified,,True,False,65.584,"LINESTRING (4.514163 45.4744046, 4.5141791 45.474344, 4.514295 45.4739119, 4.5143043 45.4738799, 4.5143203 45.4738252)",,,
781163204,,Rue Victor Hugo,secondary,,True,False,83.822,"LINESTRING (4.514163 45.4744046, 4.5140321 45.4743816, 4.513407 45.4742846, 4.5133717 45.474279, 4.5131123 45.4742459)",,3,
528532174,,Rue Victor Hugo,secondary,,True,False,79.354,"LINESTRING (4.516155 45.4747289, 4.5159728 45.4746921, 4.5153745 45.4746048, 4.5151622 45.4745733)",,2,
638284340,,Rue Dugas Montbel,residential,,False,True,127.62500000000001,"LINESTRING (4.516155 45.4747289, 4.5161516 45.4747494, 4.516132 45.4747789, 4.5161052 45.4748059, 4.5160317 45.4748639, 4.5158864 45.4749865, 4.5154128 45.4753802, 4.5153465 45.4754353, 4.5151316 45.4756189)",,,
79368727,,Avenue Sadi Carnot,unclassified,,False,False,60.473,"LINESTRING (4.514002 45.4749366, 4.5140103 45.4749088, 4.5141437 45.4744709, 4.5141524 45.4744406, 4.514163 45.4744046)",,,
79368727,,Avenue Sadi Carnot,unclassified,,False,True,33.062,"LINESTRING (4.514002 45.4749366, 4.5139343 45.4751853, 4.5139264 45.4752144, 4.5139221 45.4752286)",,,
89610399,,Rue William Neyrand,unclassified,,True,False,85.868,"LINESTRING (4.514002 45.4749366, 4.513947 45.4749287, 4.512986 45.4747918, 4.5129623 45.4747884, 4.5129228 45.4747828)",,,
89610379,,Rue Jacquard,residential,,True,False,49.554,"LINESTRING (4.5111591 45.4756191, 4.5110386 45.4756048, 4.5109853 45.4755871, 4.5109316 45.4755553, 4.5106472 45.4753743)",50,,
242482953,,Rue Pierre Curie,residential,,False,False,80.60399999999998,"LINESTRING (4.5111591 45.4756191, 4.51119 45.475508, 4.5111971 45.4754865, 4.5112496 45.4753174, 4.5113489 45.474998, 4.5113761 45.4749104)",50,,
242482953,,Rue Pierre Curie,residential,,False,True,73.40999999999998,"LINESTRING (4.5111591 45.4756191, 4.5110138 45.4760925, 4.5109735 45.4761927, 4.5109705 45.4762074, 4.510972 45.4762215, 4.510976 45.4762348, 4.5109768 45.4762457, 4.5109747 45.476264)",50,,
"[781328642, 89610388]",,Avenue Antoine Pinay,residential,,False,False,23.982999999999997,"LINESTRING (4.5129228 45.4747828, 4.5129444 45.4747415, 4.5130287 45.4745803)",,3,
89610388,,Avenue Antoine Pinay,residential,,False,True,184.518,"LINESTRING (4.5129228 45.4747828, 4.5128961 45.4748331, 4.5127188 45.4751663, 4.5126146 45.475365, 4.5126013 45.4753902, 4.5123059 45.4759536, 4.5121809 45.4761919, 4.5121174 45.4763131, 4.5121162 45.4763263, 4.5121196 45.4763411)",,,
89610388,,Avenue Antoine Pinay,residential,,False,False,184.518,"LINESTRING (4.5121196 45.4763411, 4.5121162 45.4763263, 4.5121174 45.4763131, 4.5121809 45.4761919, 4.5123059 45.4759536, 4.5126013 45.4753902, 4.5126146 45.475365, 4.5127188 45.4751663, 4.5128961 45.4748331, 4.5129228 45.4747828)",,,
"[89610392, 242359739, 620793724]",,"[""Rue de l'Hôtel de Ville"", 'Rue de la République', ""Place de l'Hôtel de Ville""]",residential,,True,False,241.97099999999998,"LINESTRING (4.5121196 45.4763411, 4.5121317 45.4763658, 4.5121456 45.4763837, 4.51215 45.4763894, 4.5123574 45.476583, 4.5123949 45.476616, 4.5124102 45.4766334, 4.5124105 45.4766507, 4.5121608 45.4769724, 4.5123706 45.4770482, 4.5129962 45.4772653, 4.5130076 45.4772693, 4.5130283 45.4772764, 4.5131729 45.4773162, 4.5132706 45.477343, 4.5134511 45.4773668, 4.51356 45.4773722, 4.5136039 45.4773744, 4.5138014 45.4773811, 4.513973 45.4773869, 4.51403 45.4773868, 4.5140826 45.4773842)",,,
1093003444,M 2,Rue Maurice Bonnevialle,secondary,,False,True,48.371,"LINESTRING (4.5085979 45.4717985, 4.5084824 45.4722259)",,3,
89726082,,Impasse Germain Morel,unclassified,,False,False,36.684,"LINESTRING (4.5094539 45.4713708, 4.5095418 45.4716949)",20,,
89726082,,Impasse Germain Morel,unclassified,,False,True,36.684,"LINESTRING (4.5095418 45.4716949, 4.5094539 45.4713708)",20,,
89726068,,Rue Saint-Claude,residential,,True,False,74.56500000000001,"LINESTRING (4.5095418 45.4716949, 4.5086874 45.471797, 4.5086519 45.4717976, 4.5085979 45.4717985)",,,
29326341,,Rue de Saint-Étienne,secondary,,False,False,27.012,"LINESTRING (4.5084255 45.4724476, 4.5080903 45.4723863)",50,2,
242486308,,Rue Jules Duclos,residential,,True,False,62.21,"LINESTRING (4.5084255 45.4724476, 4.508435 45.4725182, 4.5083723 45.4727482, 4.5083052 45.4729982)",50,,
656221873,,Rue Gambetta,secondary,,False,False,36.07,"LINESTRING (4.5084255 45.4724476, 4.5085785 45.4725067, 4.5086071 45.4725178, 4.5088306 45.4726042)",50,3,
1093003444,M 2,Rue Maurice Bonnevialle,secondary,,False,False,25.05,"LINESTRING (4.5084255 45.4724476, 4.5084499 45.4723476, 4.508472 45.4722612, 4.5084824 45.4722259)",,3,
362100336,,Cours Adrien de Montgolfier,secondary,,False,False,51.113,"LINESTRING (4.5104743 45.4720455, 4.5103117 45.4716002)",50,,
29326342,,Rue du Pré Château,residential,,True,False,63.214999999999996,"LINESTRING (4.5104743 45.4720455, 4.5102508 45.4720784, 4.5096809 45.4721623)",,,
362100336,,Cours Adrien de Montgolfier,secondary,,False,True,46.958000000000006,"LINESTRING (4.5104743 45.4720455, 4.5104926 45.4720955, 4.5106237 45.4724546)",50,,
362100336,,Cours Adrien de Montgolfier,secondary,,False,True,51.113,"LINESTRING (4.5103117 45.4716002, 4.5104743 45.4720455)",50,,
89726068,,Rue Saint-Claude,residential,,True,False,60.95099999999999,"LINESTRING (4.5103117 45.4716002, 4.5101896 45.4716152, 4.5095418 45.4716949)",,,
89726086,,Rue Lafontaine,residential,,True,False,66.155,"LINESTRING (4.5097986 45.4725929, 4.5098658 45.4725819, 4.5104128 45.4724927, 4.5105151 45.4724753, 4.5105694 45.4724649, 4.5106237 45.4724546)",,,
631246382,,Rue Germain Morel,residential,,True,False,47.685,"LINESTRING (4.5097986 45.4725929, 4.5098142 45.4726436, 4.5098869 45.4729343, 4.5098938 45.4729617, 4.5099071 45.4730149)",,,
89726086,,Rue Lafontaine,residential,,True,False,52.796,"LINESTRING (4.5091663 45.4727318, 4.5091827 45.4727111, 4.5092011 45.4726974, 4.5092253 45.472689, 4.5093928 45.4726598, 4.5094511 45.4726502, 4.509735 45.4726034, 4.5097986 45.4725929)",,,
"[782579902, 782579903]",,Rue Gambetta,secondary,,False,False,65.785,"LINESTRING (4.5091663 45.4727318, 4.5094871 45.4728543, 4.509568 45.4728852, 4.5098752 45.4730026, 4.5099071 45.4730149)",50,3,
"[1094647132, 1093003446]",,Rue Gambetta,secondary,,False,True,29.775999999999996,"LINESTRING (4.5091663 45.4727318, 4.5089759 45.4726609, 4.5088306 45.4726042)",50,3,
89726070,,Rue Germain Morel,residential,,True,False,53.092999999999996,"LINESTRING (4.5096809 45.4721623, 4.5096693 45.4721227, 4.5095537 45.4717349, 4.5095418 45.4716949)",,,
631246382,,Rue Germain Morel,residential,,True,False,48.751999999999995,"LINESTRING (4.5096809 45.4721623, 4.5097795 45.4725231, 4.5097828 45.4725343, 4.5097914 45.4725661, 4.5097986 45.4725929)",,,
362100336,,Cours Adrien de Montgolfier,secondary,,False,False,46.958000000000006,"LINESTRING (4.5106237 45.4724546, 4.5104926 45.4720955, 4.5104743 45.4720455)",50,,
"[362100336, 362100338]",,Cours Adrien de Montgolfier,secondary,,False,True,63.70399999999999,"LINESTRING (4.5106237 45.4724546, 4.5106339 45.4724819, 4.5106494 45.4725222, 4.5106606 45.4725543, 4.5107725 45.4728651, 4.5107916 45.4729182, 4.5108268 45.4730095)",50,,
"[242488113, 89729441]",,"['Rue Alsace Lorraine', 'Rue du Président Wilson']",residential,,False,"[False, True]",17.458,"LINESTRING (4.5050006 45.4742426, 4.5050196 45.4742734, 4.5050467 45.4742974, 4.5050968 45.4743145, 4.5051722 45.4743242)",50,,
94099642,,Impasse Jean-Louis Loubet,residential,,False,False,91.487,"LINESTRING (4.5066753 45.473866, 4.5055249 45.4740278)",50,,
