osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,junction,tunnel
13870431,False,2,Rue Georges Clemenceau,secondary,,True,48.634,"LINESTRING (7.0086323 43.5494874, 7.008587 43.549535, 7.0082916 43.5498484)",,,
"[81779971, 13864086]",True,,"['Rue Hibert', 'Rue du Pré']",residential,30,False,295.197,"LINESTRING (7.0086323 43.5494874, 7.0086677 43.549523, 7.0089116 43.5497954, 7.0093256 43.5502944, 7.0094399 43.5506325, 7.0094566 43.5506819, 7.0094004 43.5506844, 7.00906 43.5506993, 7.0083418 43.549904, 7.0082916 43.5498484)",,,
"[282807136, 958218081, 396685346, 396685347, 13870431]",False,2,Rue Georges Clemenceau,secondary,50,False,303.2049999999999,"LINESTRING (7.0111148 43.5489173, 7.0111955 43.5489611, 7.0118519 43.549596, 7.0119 43.5496667, 7.0119198 43.5497255, 7.011905 43.5498058, 7.0118767 43.5499022, 7.0118131 43.5500673, 7.0117545 43.55019, 7.0116881 43.5503362, 7.0115702 43.5505862, 7.0115307 43.550686, 7.0115158 43.5507688, 7.0115161 43.5507826, 7.0115182 43.5508691, 7.0115352 43.5509077, 7.0115681 43.5509506, 7.0115952 43.5509878, 7.0116276 43.5510256, 7.0116742 43.5510803, 7.0117638 43.5511583, 7.0118262 43.5512025, 7.0119308 43.5512666, 7.0119636 43.5512848)",,,
13870431,False,2,Rue Georges Clemenceau,secondary,,True,223.916,"LINESTRING (7.0111148 43.5489173, 7.0109698 43.5488883, 7.0107652 43.5488737, 7.0103878 43.5488759, 7.0100695 43.5488886, 7.0099258 43.5489014, 7.0097917 43.5489252, 7.0090337 43.549147, 7.0089322 43.5491902, 7.00874 43.5493734, 7.0086323 43.5494874)",,,
4698098,False,,Rue Jean Dollfus,residential,,True,6.851,"LINESTRING (7.0080798 43.5500176, 7.0081531 43.5500488)",,,
4698098,False,,Rue Jean Dollfus,residential,,False,82.196,"LINESTRING (7.0080798 43.5500176, 7.008036 43.5499973, 7.0079355 43.5498934, 7.0077424 43.5495769, 7.0076357 43.5493618)",,,
"[4698101, 4698102]",False,,"['Rue Georges Clemenceau', 'Rue du Riou']",unclassified,,True,80.883,"LINESTRING (7.0080798 43.5500176, 7.0080226 43.5500774, 7.0076605 43.5504451, 7.0075138 43.5502723)",,,
"[4698101, 4698102]",False,,"['Rue Georges Clemenceau', 'Rue du Riou']",unclassified,,False,80.883,"LINESTRING (7.0075138 43.5502723, 7.0076605 43.5504451, 7.0080226 43.5500774, 7.0080798 43.5500176)",,,
"[4698104, 964410367]",True,,Boulevard Jean Hibert,primary,50,False,72.774,"LINESTRING (7.0104227 43.5481836, 7.010601 43.5481314, 7.0109282 43.5480619, 7.0111148 43.5480181, 7.0112804 43.5479804)",,,
4698108,False,2,Boulevard Jean Hibert,primary,50,True,228.023,"LINESTRING (7.0104227 43.5481836, 7.0101271 43.5482507, 7.0097577 43.5483452, 7.0093965 43.5484245, 7.0092185 43.5484617, 7.0087831 43.5485502, 7.0086 43.5485859, 7.0079497 43.5487205, 7.0079055 43.5487301, 7.0077113 43.5487674)",,,
"[281393982, 642646694, 635616534]",True,,Boulevard Jean Hibert,primary,30,False,118.18599999999999,"LINESTRING (7.0112804 43.5479804, 7.0117674 43.547875, 7.0118989 43.5478468, 7.012094 43.5478019, 7.0122346 43.5478018, 7.0123322 43.5478265, 7.0124096 43.5478679, 7.0124624 43.5479252, 7.0124822 43.5479888, 7.0124952 43.5480505, 7.012496 43.5480541)",,,
4698106,True,,Boulevard Jean Hibert,primary,50,False,40.316,"LINESTRING (7.0114226 43.5482264, 7.0113079 43.5481989, 7.0112568 43.5481744, 7.0112338 43.5481587, 7.0112177 43.5481414, 7.0112036 43.5481185, 7.0111971 43.5480901, 7.0111975 43.5480597, 7.0112108 43.5480292, 7.0112434 43.5480011, 7.0112804 43.5479804)",,,
"[635616533, 282731238]",True,,Boulevard Jean Hibert,primary,50,False,81.064,"LINESTRING (7.0114226 43.5482264, 7.011372 43.5482218, 7.0109447 43.5481832, 7.0107345 43.5481698, 7.0105648 43.548169, 7.0104227 43.5481836)",,,
46965807,True,2,Rue Georges Clemenceau,primary,50,False,10.487,"LINESTRING (7.0075467 43.5508653, 7.0074638 43.550938)",,,
659948208,False,,Rue Georges Clemenceau,secondary,50,True,5.923,"LINESTRING (7.0075467 43.5508653, 7.0075875 43.550821)",,,
"[659948216, 48019065]",True,,"['Rue des Orangers', 'Rue des Tambourinaires']","['unclassified', 'residential']",,False,151.053,"LINESTRING (7.0075206 43.5509826, 7.0084714 43.5515252, 7.0083019 43.5518111, 7.0082566 43.5519781)",,,
8038035,True,2,Promenade de la Pantiero,primary,50,False,24.483999999999998,"LINESTRING (7.0121227 43.5505484, 7.012137 43.5505934, 7.0121644 43.5506254, 7.0121971 43.5506485, 7.0122336 43.5506686, 7.0123201 43.5506998)",,,
25683583,False,2,Quai Saint-Pierre,primary,50,True,236.131,"LINESTRING (7.0121227 43.5505484, 7.0121253 43.550537, 7.01215 43.5504271, 7.0122044 43.5501556, 7.0122619 43.5498897, 7.012329 43.549548, 7.0124032 43.5492164, 7.0124632 43.5489415, 7.0124924 43.5488006, 7.0125475 43.5485525, 7.0125617 43.548449)",,,
8038422,True,1,Boulevard de la Croisette,primary,50,False,11.273,"LINESTRING (7.0164856 43.5515076, 7.0166253 43.5515024)",,,
8038422,True,1,Boulevard de la Croisette,primary,50,False,56.506,"LINESTRING (7.0166253 43.5515024, 7.0167675 43.5514914, 7.0169426 43.5514707, 7.0172485 43.5514228, 7.0173137 43.5514094)",,,
27468345,True,1,,primary_link,50,False,12.182,"LINESTRING (7.0166253 43.5515024, 7.0166323 43.5515412, 7.0166303 43.5515695, 7.0166184 43.551597, 7.0166109 43.5516091)",,,
8038422,True,1,Boulevard de la Croisette,primary,50,False,79.36000000000001,"LINESTRING (7.0173137 43.5514094, 7.0174657 43.5513842, 7.0177779 43.5513188, 7.0180225 43.5512594, 7.0181816 43.5512114, 7.0182501 43.551192)",,,
8038422,True,1,Boulevard de la Croisette,primary,50,False,75.508,"LINESTRING (7.0182501 43.551192, 7.0185291 43.5511077, 7.0188661 43.5509969, 7.0191079 43.550919)",,,
13870432,True,2,,primary_link,50,False,9.398,"LINESTRING (7.0182501 43.551192, 7.0182721 43.5512319, 7.0182933 43.5512705)",,,
88691055,True,1,,primary_link,50,False,9.789,"LINESTRING (7.0191079 43.550919, 7.019178 43.5509909)",,,
370331167,True,1,Rue d'Antibes,tertiary,50,False,30.503999999999998,"LINESTRING (7.0191446 43.5525539, 7.0190315 43.5525487, 7.0188998 43.5525369, 7.0187683 43.5525252)",,,
370331167,True,1,Rue d'Antibes,tertiary,50,False,52.407,"LINESTRING (7.0187683 43.5525252, 7.018125 43.5524562)",,,
8038097,True,1,Rue du Maréchal Foch,residential,50,False,75.792,"LINESTRING (7.0187683 43.5525252, 7.0186778 43.5531109, 7.0186627 43.5532025)",,,
30809798,True,1,Rue Buttura,residential,50,False,76.012,"LINESTRING (7.018125 43.5524562, 7.0181153 43.5525043, 7.0180938 43.552568, 7.018065 43.5526232, 7.018036 43.5526829, 7.0180197 43.5527292, 7.0179501 43.5529306, 7.0179035 43.5531193)",,,
370331167,True,1,Rue d'Antibes,tertiary,50,False,74.67999999999999,"LINESTRING (7.018125 43.5524562, 7.0180699 43.5524498, 7.017324 43.5523587, 7.0172111 43.552345)",,,
422905094,True,1,Rue Jean de Riouffre,residential,50,False,43.334,"LINESTRING (7.0172111 43.552345, 7.0172198 43.5523032, 7.0172771 43.5519959, 7.017284 43.5519589)",,,
1034285691,True,1,Rue d'Antibes,tertiary,50,False,86.812,"LINESTRING (7.0172111 43.552345, 7.0171422 43.5523396, 7.0167075 43.5523041, 7.0162264 43.5522594, 7.0161416 43.5522518)",,,
27468346,True,1,Rue Maréchal Joffre,tertiary,50,False,75.199,"LINESTRING (7.0161416 43.5522518, 7.0161543 43.5521986, 7.0161798 43.5520854, 7.0162069 43.5519508, 7.0162163 43.5519075, 7.0162297 43.5518023, 7.0162337 43.5517476, 7.0162262 43.5517052, 7.0162056 43.5516551, 7.0161655 43.5515889)",,,
398624754,True,4,Boulevard de la Première Division Française Libre,primary,50,False,150.27100000000002,"LINESTRING (7.0188982 43.5541895, 7.0184766 43.5541519, 7.0181915 43.5541254, 7.017705 43.5540784, 7.0173118 43.5540444, 7.0172731 43.5540412, 7.0170488 43.554017)",viaduct,,
"[668050584, 668296471]",True,1,Boulevard Carnot,primary,50,False,33.048,"LINESTRING (7.0171065 43.55418, 7.0171146 43.5542273, 7.0171062 43.5543936, 7.0171029 43.5544767)",,,
668050584,True,1,Boulevard Carnot,primary,50,False,74.781,"LINESTRING (7.0171029 43.5544767, 7.017092 43.5548055, 7.0170926 43.5548699, 7.0171022 43.5549143, 7.0171137 43.5549544, 7.0171188 43.5549899, 7.0171096 43.5551474)",,,
659948224,True,2,Boulevard Carnot,primary,50,False,76.778,"LINESTRING (7.0169368 43.5548602, 7.0169693 43.5542767, 7.0169738 43.554223, 7.0169848 43.5541709)",,,
13864149,True,,Traverse du Petit Jas,residential,,False,43.298,"LINESTRING (7.0164786 43.5543116, 7.0165018 43.5543743, 7.0164673 43.5544011, 7.0161963 43.5546115)",,,
27468356,False,,Rue Edith Cavell,residential,,True,86.901,"LINESTRING (7.0164786 43.5543116, 7.0164251 43.5542744, 7.0163103 43.5541947, 7.0154887 43.5540508)",,,
324820261,False,2,Avenue de Grasse,tertiary,50,False,142.27999999999997,"LINESTRING (7.0164786 43.5543116, 7.0164026 43.5543547, 7.0163248 43.5543985, 7.0156227 43.5548008, 7.0154287 43.5548574, 7.0152224 43.5548508, 7.015077 43.5548081, 7.0149828 43.5547779)",,,
324820261,False,2,Avenue de Grasse,tertiary,50,True,38.589,"LINESTRING (7.0164786 43.5543116, 7.0167171 43.5541728, 7.0167993 43.5541249, 7.0168563 43.5540987)",,,
324820261,False,2,Avenue de Grasse,tertiary,50,True,9.997,"LINESTRING (7.0149031 43.554709, 7.0149828 43.5547779)",,,
13863800,True,,Rue Borniol,residential,30,False,171.415,"LINESTRING (7.0149031 43.554709, 7.0148174 43.5547718, 7.0145895 43.5549595, 7.0144943 43.555028, 7.0143964 43.5550412, 7.0142703 43.5550303, 7.0141574 43.5550131, 7.0140511 43.5550332, 7.0139947 43.5550867, 7.0139264 43.5551821, 7.0138411 43.5553005, 7.0137491 43.5554088, 7.0136458 43.5554929, 7.0134104 43.5556244, 7.0133939 43.5556335)",,,
27468369,True,,Avenue de Grasse,tertiary,,False,13.326,"LINESTRING (7.0148406 43.5545981, 7.0148715 43.5546483, 7.0149031 43.554709)",,,
27468369,True,,Avenue de Grasse,tertiary,,False,55.071,"LINESTRING (7.0146747 43.554118, 7.014761 43.5543303, 7.0147741 43.5543744, 7.0148406 43.5545981)",,,
27468369,True,,Avenue de Grasse,tertiary,,False,52.254999999999995,"LINESTRING (7.014213 43.5538486, 7.014342 43.5538525, 7.0144443 43.5538857, 7.0145614 43.5539493, 7.0146289 43.5540232, 7.0146747 43.554118)",,,
"[422905093, 50884294, 573690375]",True,1,Place de la Gare,residential,30,False,70.274,"LINESTRING (7.0170624 43.5538819, 7.0171061 43.5537849, 7.0171304 43.5537577, 7.0171652 43.5537339, 7.0172278 43.5537044, 7.0172873 43.5536887, 7.0173797 43.5536741, 7.017496 43.5536692, 7.0177853 43.5536592)",yes,,
"[27468346, 50884295]",True,1,Rue Maréchal Joffre,tertiary,"['30', '50']",False,205.603,"LINESTRING (7.0170624 43.5538819, 7.0170313 43.5538426, 7.0169383 43.5537252, 7.0168101 43.5535768, 7.016637 43.5534049, 7.0163018 43.5530949, 7.0162402 43.5530398, 7.0161787 43.5529863, 7.0161274 43.5528855, 7.0160861 43.5526505, 7.0160895 43.5525049, 7.0161208 43.5523226, 7.0161416 43.5522518)",yes,,
"[50884296, 422905094]",True,1,Rue Jean de Riouffre,residential,"['30', '50']",False,180.707,"LINESTRING (7.0170624 43.5538819, 7.0170613 43.5537923, 7.0170513 43.5537436, 7.0170374 43.5537061, 7.0169859 43.5536078, 7.0168967 43.5535077, 7.0168742 43.5534762, 7.0168678 43.5534471, 7.016879 43.5534165, 7.0169009 43.5533893, 7.0169404 43.5533658, 7.0169852 43.5533386, 7.0170118 43.5533224, 7.0170281 43.553303, 7.0170418 43.5532749, 7.0172034 43.5523945, 7.0172111 43.552345)",yes,,
50886939,False,2,Place du 18 Juin,primary,50,True,15.062999999999999,"LINESTRING (7.0170624 43.5538819, 7.0170566 43.5539381, 7.0170488 43.554017)",yes,,
729271089,True,1,Boulevard d'Alsace,residential,,False,116.40100000000001,"LINESTRING (7.0185319 43.55425, 7.0184749 43.5542452, 7.0177508 43.5541848, 7.0172727 43.5541443, 7.0172414 43.554143, 7.0172099 43.5541458, 7.0171787 43.554155, 7.0171584 43.554161, 7.0171065 43.55418)",,,
422905093,True,1,Place de la Gare,residential,30,False,65.133,"LINESTRING (7.0177853 43.5536592, 7.017977 43.5536555, 7.0180298 43.5536546, 7.0185419 43.5536456, 7.0185932 43.5536431)",,,
"[50884298, 422905099]",False,2,Avenue de Grasse,tertiary,50,False,17.977,"LINESTRING (7.0170488 43.554017, 7.0169072 43.5540771, 7.0168563 43.5540987)",yes,,
50886939,False,2,Place du 18 Juin,primary,50,False,15.062999999999999,"LINESTRING (7.0170488 43.554017, 7.0170566 43.5539381, 7.0170624 43.5538819)",yes,,
"[236012172, 164229060]",True,2,Avenue Bachaga Boualam,primary,50,False,362.555,"LINESTRING (7.0170488 43.554017, 7.0167142 43.553958, 7.015996 43.5538042, 7.0154852 43.5537023, 7.0150114 43.5536106, 7.014198 43.5534588, 7.0137447 43.553374, 7.012843 43.5532103, 7.0126997 43.5531839)",yes,,
"[194078952, 422905096]",True,1,Boulevard Carnot,primary,50,False,18.719,"LINESTRING (7.0170488 43.554017, 7.0170928 43.5541328, 7.0171065 43.55418)",yes,,
4931292,True,,Rue Félix Pille,residential,,False,39.658,"LINESTRING (7.0084121 43.5550579, 7.0082969 43.5547807, 7.0082702 43.5547164)",,,
27468360,False,,Avenue de Grasse,tertiary,30,False,27.961,"LINESTRING (7.0084121 43.5550579, 7.0082549 43.5550883, 7.0081555 43.5551207, 7.0080904 43.5551481)",,,
27468360,False,,Avenue de Grasse,tertiary,30,True,44.001000000000005,"LINESTRING (7.0084121 43.5550579, 7.0085022 43.5550447, 7.008794 43.554988, 7.0088372 43.5549801, 7.008936 43.5549495)",,,
165370878,True,,Rue Marius Monti,residential,30,False,40.989000000000004,"LINESTRING (7.0084121 43.5550579, 7.008417 43.5551128, 7.0084365 43.5552591, 7.0084324 43.5554257)",,,
13863997,True,,Rue du Lac,residential,30,False,60.254999999999995,"LINESTRING (7.008936 43.5549495, 7.0088918 43.5549082, 7.0082702 43.5547164)",,,
27468360,False,,Avenue de Grasse,tertiary,30,False,44.001,"LINESTRING (7.008936 43.5549495, 7.0088372 43.5549801, 7.008794 43.554988, 7.0085022 43.5550447, 7.0084121 43.5550579)",,,
27468360,False,,Avenue de Grasse,tertiary,30,True,68.997,"LINESTRING (7.008936 43.5549495, 7.0090165 43.5549053, 7.0090795 43.5548494, 7.0092049 43.5546414, 7.0092666 43.5545636, 7.0093223 43.5545199, 7.0094349 43.554464)",,,
8038157,True,1,Rue des Belges,residential,30,False,61.66,"LINESTRING (7.019178 43.5509909, 7.0191797 43.5510459, 7.0191795 43.5510692, 7.0191765 43.551514, 7.0191763 43.5515454)",,,
621746812,True,2,Boulevard de la Croisette,primary,50,False,77.781,"LINESTRING (7.019178 43.5509909, 7.0189888 43.5510509, 7.0182933 43.5512705)",,,
88691059,True,1,Rue Buttura,living_street,20,False,54.271,"LINESTRING (7.0182933 43.5512705, 7.0182882 43.5513295, 7.0182487 43.5517292, 7.0182437 43.5517572)",,,
621746812,True,2,Boulevard de la Croisette,primary,50,False,81.96600000000001,"LINESTRING (7.0182933 43.5512705, 7.0182266 43.5512932, 7.0179943 43.5513552, 7.0178064 43.5513989, 7.0176015 43.551444, 7.0175079 43.5514605, 7.0174608 43.5514688, 7.0173252 43.5514928)",,,
46965422,True,,,residential,,False,9.32,"LINESTRING (7.0173252 43.5514928, 7.0173137 43.5514094)",,,
1034376432,True,2,Boulevard de la Croisette,primary,50,False,59.043000000000006,"LINESTRING (7.0173252 43.5514928, 7.0167359 43.5515966, 7.0166109 43.5516091)",,,
838194981,True,2,Boulevard de la Croisette,primary,50,False,10.232,"LINESTRING (7.0166109 43.5516091, 7.0165284 43.5516115, 7.016484 43.5516115)",,,
8038420,True,2,Promenade de la Pantiero,primary,50,False,25.791,"LINESTRING (7.016484 43.5516115, 7.0162941 43.5515978, 7.0161655 43.5515889)",,,
46965420,True,2,,primary_link,50,False,11.626999999999999,"LINESTRING (7.016484 43.5516115, 7.0164784 43.5515854, 7.016478 43.5515502, 7.0164856 43.5515076)",,,
"[723556636, 273044063, 42898047]",True,2,Promenade de la Pantiero,primary,50,False,326.252,"LINESTRING (7.0161655 43.5515889, 7.0154812 43.5515382, 7.0149062 43.5514888, 7.0146491 43.5514662, 7.0144288 43.5514409, 7.0141739 43.5514062, 7.0140241 43.5513787, 7.0138722 43.5513457, 7.0136596 43.5512959, 7.0135065 43.5512508, 7.0134105 43.5512228, 7.0129055 43.551052, 7.0128844 43.5510447, 7.0125051 43.5509145, 7.0122933 43.5508417)",,,
8038054,True,1,Promenade de la Pantiero,primary_link,50,False,16.143,"LINESTRING (7.0121568 43.5507753, 7.012175 43.5507569, 7.012206 43.5507351, 7.0122555 43.5507114, 7.0123201 43.5506998)",,,
42898046,True,1,Promenade de la Pantiero,primary,50,False,26.55,"LINESTRING (7.0121568 43.5507753, 7.0121272 43.5507473, 7.0121113 43.5507201, 7.0121007 43.5506921, 7.0121 43.5506591, 7.0121227 43.5505484)",,,
42898048,True,2,Promenade de la Pantiero,primary,50,False,351.7729999999999,"LINESTRING (7.0123201 43.5506998, 7.0123474 43.5507093, 7.0126269 43.5508098, 7.0128461 43.5508861, 7.0130608 43.5509637, 7.0132113 43.5510178, 7.0132452 43.5510288, 7.0136073 43.5511379, 7.01375 43.551179, 7.0139282 43.5512245, 7.0141765 43.5512985, 7.0143751 43.5513357, 7.0146694 43.5513769, 7.014916 43.5514052, 7.0151455 43.551423, 7.0154919 43.5514528, 7.0157567 43.551474, 7.0162579 43.5515051, 7.0163086 43.5515061, 7.0163843 43.5515072, 7.0164856 43.5515076)",,,
422905094,True,1,Rue Jean de Riouffre,residential,50,False,28.524,"LINESTRING (7.017284 43.5519589, 7.0172934 43.5519117, 7.0173282 43.5517044)",,,
8038157,True,1,Rue des Belges,residential,30,False,34.504999999999995,"LINESTRING (7.0191638 43.5517587, 7.0191629 43.5517942, 7.0191602 43.552069)",,,
208957356,True,1,Rue Notre-Dame,residential,30,False,74.173,"LINESTRING (7.0182437 43.5517572, 7.0183332 43.551762, 7.0191111 43.5517576, 7.0191638 43.5517587)",,,
8038151,True,1,Square Mérimée,residential,30,False,74.01700000000001,"LINESTRING (7.0173282 43.5517044, 7.0173848 43.5517091, 7.0179522 43.5517387, 7.0182095 43.5517551, 7.0182437 43.5517572)",,,
422905094,True,1,Rue Jean de Riouffre,residential,50,False,23.558999999999997,"LINESTRING (7.0173282 43.5517044, 7.017334 43.5516096, 7.0173305 43.5515723, 7.0173252 43.5514928)",,,
8038157,True,1,Rue des Belges,residential,30,False,53.934000000000005,"LINESTRING (7.0191602 43.552069, 7.0191577 43.5521125, 7.019146 43.5525004, 7.0191446 43.5525539)",,,
8038163,True,1,Rue Bivouac Napoléon,residential,30,False,151.697,"LINESTRING (7.0191602 43.552069, 7.0191164 43.5520663, 7.0181968 43.5520106, 7.0173433 43.5519616, 7.017284 43.5519589)",,,
13863801,True,,Rue de la Croix,residential,,False,163.33100000000002,"LINESTRING (7.0120595 43.5544223, 7.0121144 43.5544229, 7.0122353 43.5544241, 7.0123195 43.5543955, 7.0125024 43.554237, 7.0125361 43.5542177, 7.0125794 43.5541928, 7.0126859 43.5541915, 7.0127805 43.5542288, 7.0128417 43.5543081, 7.012868 43.555058)",,,
27468369,True,,Avenue de Grasse,tertiary,,False,218.459,"LINESTRING (7.0120595 43.5544223, 7.0120525 43.5542504, 7.0120863 43.5541745, 7.0121598 43.5540995, 7.012591 43.5538412, 7.0126985 43.5538133, 7.0128038 43.5538109, 7.01358 43.553952, 7.0136851 43.5539553, 7.0137619 43.5539449, 7.0137939 43.5539406, 7.0140872 43.553857, 7.014213 43.5538486)",,,
13863802,True,,Rue Louis Blanc,tertiary,,False,16.841,"LINESTRING (7.01213 43.5550885, 7.0120237 43.5549581)",,,
13863826,False,,Rue Henri Paschke,residential,,False,28.095,"LINESTRING (7.01213 43.5550885, 7.01223 43.5550756, 7.0124758 43.5550575)",,,
27468369,True,,Avenue de Grasse,tertiary,,False,74.36000000000001,"LINESTRING (7.01213 43.5550885, 7.0121232 43.5548747, 7.012122 43.5548371, 7.0120595 43.5544223)",,,
841305618,False,,Avenue de Grasse,tertiary,,True,53.30600000000001,"LINESTRING (7.01213 43.5550885, 7.012107 43.5551508, 7.0120715 43.5551883, 7.0119953 43.5552366, 7.0118841 43.5552844, 7.0117458 43.5553215, 7.0116162 43.5553387)",,,
13863800,True,,Rue Borniol,residential,30,False,97.69999999999999,"LINESTRING (7.0126985 43.5558075, 7.0125453 43.5557547, 7.0124332 43.5556946, 7.01236 43.5556399, 7.0122942 43.5555374, 7.0122504 43.5554038, 7.0122084 43.5552477, 7.01213 43.5550885)",,,
13863800,True,,Rue Borniol,residential,30,False,61.538000000000004,"LINESTRING (7.0133939 43.5556335, 7.0133174 43.5556695, 7.0130914 43.5557759, 7.0129232 43.5558148, 7.0128013 43.5558201, 7.0126985 43.5558075)",,,
27468362,False,,Rue du Sergent Gazan,residential,,True,37.7,"LINESTRING (7.0133939 43.5556335, 7.0133576 43.5555949, 7.0131303 43.5553534)",,,
13863826,False,,Rue Henri Paschke,residential,,True,31.605,"LINESTRING (7.012868 43.555058, 7.0124758 43.5550575)",,,
13863826,False,,Rue Henri Paschke,residential,,False,32.098,"LINESTRING (7.012868 43.555058, 7.0130823 43.5550613, 7.0131684 43.5550349, 7.0132373 43.5549924)",,,
13863826,False,,Rue Henri Paschke,residential,,True,32.098,"LINESTRING (7.0132373 43.5549924, 7.0131684 43.5550349, 7.0130823 43.5550613, 7.012868 43.555058)",,,
27468362,False,,Rue du Sergent Gazan,residential,,False,53.153999999999996,"LINESTRING (7.0132373 43.5549924, 7.0133166 43.55506, 7.0133844 43.5551422, 7.013378 43.5551931, 7.013341 43.5552325, 7.0131303 43.5553534)",,,
27468367,True,,Rue Henri Paschke,residential,,False,78.63,"LINESTRING (7.0132373 43.5549924, 7.0134818 43.5547525, 7.0137637 43.5543983)",,,
13863803,True,,Traverse de la Colline,residential,,False,39.536,"LINESTRING (7.0137637 43.5543983, 7.0141907 43.5545734)",,,
27468367,True,,Rue Henri Paschke,residential,,False,71.043,"LINESTRING (7.0137637 43.5543983, 7.014213 43.5538486)",,,
13863803,True,,Traverse de la Colline,residential,,False,55.072,"LINESTRING (7.0141907 43.5545734, 7.0143488 43.554646, 7.0147739 43.5546039, 7.0148406 43.5545981)",,,
13863804,True,,Traverse Bel-Air,residential,,False,63.918,"LINESTRING (7.0141907 43.5545734, 7.0142174 43.5545482, 7.0146747 43.554118)",,,
27468360,False,,Avenue de Grasse,tertiary,30,False,68.99699999999999,"LINESTRING (7.0094349 43.554464, 7.0093223 43.5545199, 7.0092666 43.5545636, 7.0092049 43.5546414, 7.0090795 43.5548494, 7.0090165 43.5549053, 7.008936 43.5549495)",,,
27468360,False,,Avenue de Grasse,tertiary,30,True,163.14,"LINESTRING (7.0094349 43.554464, 7.0095275 43.5544383, 7.0096542 43.554431, 7.0098071 43.5544426, 7.0099656 43.5544696, 7.0100719 43.5544995, 7.0101894 43.5545411, 7.0103108 43.5545989, 7.0103601 43.5546223, 7.0105113 43.5547314, 7.0106873 43.5548646, 7.0108892 43.5550173, 7.0109754 43.5550814, 7.0110797 43.555159)",,,
13863802,True,,Rue Louis Blanc,tertiary,,False,160.793,"LINESTRING (7.0120237 43.5549581, 7.011994 43.5549017, 7.0118343 43.5545987, 7.011802 43.5544104, 7.0117977 43.554112, 7.0118273 43.5540245, 7.0118871 43.5539484, 7.012022 43.5538573, 7.0123117 43.5537008)",,,
