osmid,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,junction,lanes
18823595,Rue Pablo Neruda,residential,False,False,45.229,,"LINESTRING (2.4730693 49.0318795, 2.4733519 49.0315466, 2.4733721 49.0315245)",,,
18823595,Rue Pablo Neruda,residential,False,True,79.74099999999999,,"LINESTRING (2.4730693 49.0318795, 2.4728916 49.0320989, 2.4727574 49.0322723, 2.4727437 49.03229, 2.4726701 49.0324538, 2.4726441 49.0325357)",,,
18823621,,residential,False,True,73.403,,"LINESTRING (2.4730693 49.0318795, 2.4730198 49.0318612, 2.4721656 49.0315886)",,,
18823242,Rue Denis Papin,residential,False,False,70.77,,"LINESTRING (2.4684236 49.0301487, 2.4688316 49.0295712)",,,
18823242,Rue Denis Papin,residential,False,True,154.731,,"LINESTRING (2.4684236 49.0301487, 2.4675268 49.0314099)",,,
20026151,Rue du Docteur Charcot,residential,False,True,81.177,,"LINESTRING (2.4684236 49.0301487, 2.4674559 49.0297876)",,,
17657976,Avenue du Docteur Jean Gaston Rousseau,residential,False,True,103.65,,"LINESTRING (2.4681703 49.0287999, 2.4675326 49.0279668)",,,
17657976,Avenue du Docteur Jean Gaston Rousseau,residential,False,False,99.061,,"LINESTRING (2.4681703 49.0287999, 2.4687632 49.0295408, 2.4688316 49.0295712)",,,
1206558311,Rue Parmentier,residential,False,False,112.628,,"LINESTRING (2.4681703 49.0287999, 2.468242 49.0287334, 2.4692577 49.0280822)",,,
1206558311,Rue Parmentier,residential,False,True,121.59700000000001,,"LINESTRING (2.4681703 49.0287999, 2.4680639 49.0289238, 2.4674559 49.0297876)",,,
1206558311,Rue Parmentier,residential,False,True,112.628,,"LINESTRING (2.4692577 49.0280822, 2.468242 49.0287334, 2.4681703 49.0287999)",,,
20026151,Rue du Docteur Charcot,residential,False,False,81.177,,"LINESTRING (2.4674559 49.0297876, 2.4684236 49.0301487)",,,
1206558311,Rue Parmentier,residential,False,False,121.59700000000001,,"LINESTRING (2.4674559 49.0297876, 2.4680639 49.0289238, 2.4681703 49.0287999)",,,
424917140,Rue Larousse,residential,False,True,158.56300000000002,,"LINESTRING (2.4666074 49.0292565, 2.4666516 49.0291943, 2.4669874 49.0287166, 2.4674697 49.0280303, 2.4675326 49.0279668)",30,,
18825598,Rue Pierre Sarrazin,residential,False,True,79.901,,"LINESTRING (2.4686142 49.0314996, 2.4675268 49.0314099)",,,
18888457,Rue de Liège,residential,False,False,127.966,,"LINESTRING (2.4686142 49.0314996, 2.4693547 49.0304562)",,,
18825598,Rue Pierre Sarrazin,residential,False,False,109.619,,"LINESTRING (2.4686142 49.0314996, 2.4694257 49.0315735, 2.4700077 49.0316251, 2.4701041 49.0316323)",,,
18888457,Rue de Liège,residential,False,True,127.966,,"LINESTRING (2.4693547 49.0304562, 2.4686142 49.0314996)",,,
20175659,Avenue du Docteur Jean Gaston Rousseau,residential,True,False,141.849,,"LINESTRING (2.4693547 49.0304562, 2.4699987 49.0314151, 2.4701041 49.0316323)",,,
17657976,Avenue du Docteur Jean Gaston Rousseau,residential,False,False,103.65,,"LINESTRING (2.4675326 49.0279668, 2.4681703 49.0287999)",,,
424917140,Rue Larousse,residential,False,False,158.563,,"LINESTRING (2.4675326 49.0279668, 2.4674697 49.0280303, 2.4669874 49.0287166, 2.4666516 49.0291943, 2.4666074 49.0292565)",30,,
18951224,Avenue des Tilleuls,residential,False,False,92.383,,"LINESTRING (2.4703781 49.0357181, 2.4704707 49.035747, 2.4706305 49.035797, 2.471528 49.0360673)",,,
18951224,Avenue des Tilleuls,residential,False,True,54.745999999999995,,"LINESTRING (2.4703781 49.0357181, 2.4702993 49.0356903, 2.4697005 49.035506)",,,
70118559,Boulevard Roger Salengro,residential,False,False,83.932,,"LINESTRING (2.4703781 49.0357181, 2.470462 49.0356436, 2.4710338 49.0350977)",,,
70118559,Boulevard Roger Salengro,residential,False,True,95.23599999999999,,"LINESTRING (2.4703781 49.0357181, 2.4703199 49.035772, 2.4702607 49.0358285, 2.47015 49.0359313, 2.469641 49.0364252)",,,
18893794,Rue Saint-Just,residential,True,False,145.507,,"LINESTRING (2.4674317 49.0333931, 2.4669067 49.0346556)",,,
18893704,Rue de la République,residential,True,False,48.17400000000001,,"LINESTRING (2.4719424 49.0342591, 2.4718326 49.0342421, 2.4713659 49.0341489, 2.4713092 49.0341358)",,,
676380128,Boulevard Roger Salengro,residential,False,False,14.952,,"LINESTRING (2.4719424 49.0342591, 2.4719828 49.034221, 2.4720522 49.0341456)",,,
"[676380128, 70118559]",Boulevard Roger Salengro,residential,False,True,89.761,,"LINESTRING (2.4719424 49.0342591, 2.471819 49.0343709, 2.4715338 49.0346352, 2.4714866 49.0346747, 2.4712329 49.0349187)",,,
1258718294,Boulevard Paul Vaillant Couturier,tertiary,False,False,35.982,,"LINESTRING (2.4719949 49.0324783, 2.4715065 49.0324316)",,,
18893745,Rue Bir Hakeim,residential,False,False,190.96599999999998,,"LINESTRING (2.4719949 49.0324783, 2.47197 49.0325383, 2.4713284 49.0340856, 2.4713092 49.0341358)",,,
1258718294,Boulevard Paul Vaillant Couturier,tertiary,False,True,47.757000000000005,,"LINESTRING (2.4719949 49.0324783, 2.4721206 49.0324892, 2.4722953 49.0325047, 2.4726441 49.0325357)",,,
18893704,Rue de la République,residential,True,False,73.937,,"LINESTRING (2.4713092 49.0341358, 2.4712372 49.0341225, 2.4704033 49.0339623, 2.4703357 49.0339493)",,,
18893745,Rue Bir Hakeim,residential,False,False,109.33500000000001,,"LINESTRING (2.4713092 49.0341358, 2.4712881 49.0341911, 2.4711654 49.0345747, 2.4711517 49.0346097, 2.4710292 49.0349222, 2.4710312 49.0350003, 2.4710338 49.0350977)",,,
18893745,Rue Bir Hakeim,residential,False,True,190.96599999999998,,"LINESTRING (2.4713092 49.0341358, 2.4713284 49.0340856, 2.47197 49.0325383, 2.4719949 49.0324783)",,,
70118559,Boulevard Roger Salengro,residential,False,False,24.634,,"LINESTRING (2.4710338 49.0350977, 2.4712329 49.0349187)",,,
18893745,Rue Bir Hakeim,residential,False,True,109.33500000000001,,"LINESTRING (2.4710338 49.0350977, 2.4710312 49.0350003, 2.4710292 49.0349222, 2.4711517 49.0346097, 2.4711654 49.0345747, 2.4712881 49.0341911, 2.4713092 49.0341358)",,,
70118559,Boulevard Roger Salengro,residential,False,True,83.932,,"LINESTRING (2.4710338 49.0350977, 2.470462 49.0356436, 2.4703781 49.0357181)",,,
18951224,Avenue des Tilleuls,residential,False,True,11.935,,"LINESTRING (2.4697005 49.035506, 2.4695503 49.0354633)",,,
18893751,Rue Jules Guesde,residential,True,False,179.184,,"LINESTRING (2.4697005 49.035506, 2.4697166 49.0354671, 2.4703209 49.0339855, 2.4703357 49.0339493)",,,
18951224,Avenue des Tilleuls,residential,False,False,54.745999999999995,,"LINESTRING (2.4697005 49.035506, 2.4702993 49.0356903, 2.4703781 49.0357181)",,,
18642137,Boulevard Paul Vaillant Couturier,tertiary,False,False,74.17500000000001,,"LINESTRING (2.4709818 49.032388, 2.470108 49.0323133, 2.4699729 49.0323017)",,,
18642137,Boulevard Paul Vaillant Couturier,tertiary,False,True,38.56,,"LINESTRING (2.4709818 49.032388, 2.4711004 49.0323992, 2.4715065 49.0324316)",,,
18951224,Avenue des Tilleuls,residential,False,False,67.414,,"LINESTRING (2.4687121 49.0352072, 2.4695503 49.0354633)",,,
18951224,Avenue des Tilleuls,residential,False,True,72.125,,"LINESTRING (2.4687121 49.0352072, 2.4678116 49.0349385)",,,
18954583,Rue Edmond Rostand,residential,False,True,169.40200000000002,,"LINESTRING (2.4687121 49.0352072, 2.4686521 49.0352799, 2.4674013 49.0364646)",,,
18893777,Rue Ela Constantinide,residential,False,False,157.004,,"LINESTRING (2.4678116 49.0349385, 2.4683976 49.0335798)",,,
18951224,Avenue des Tilleuls,residential,False,False,72.125,,"LINESTRING (2.4678116 49.0349385, 2.4687121 49.0352072)",,,
18951224,Avenue des Tilleuls,residential,False,True,73.083,,"LINESTRING (2.4678116 49.0349385, 2.4669067 49.0346556)",,,
23352073,Rue Jules Massenet,residential,False,True,161.604,,"LINESTRING (2.4678116 49.0349385, 2.4677684 49.0350015, 2.4666443 49.0360982, 2.4665773 49.0361433)",,,
18642137,Boulevard Paul Vaillant Couturier,tertiary,False,False,73.171,,"LINESTRING (2.4689542 49.0322123, 2.4680561 49.0321322, 2.4679595 49.0321246)",,,
18642137,Boulevard Paul Vaillant Couturier,tertiary,False,True,74.929,,"LINESTRING (2.4689542 49.0322123, 2.4698311 49.0322894, 2.469849 49.032291, 2.4699729 49.0323017)",,,
18893777,Rue Ela Constantinide,residential,False,True,157.38000000000002,,"LINESTRING (2.4689542 49.0322123, 2.4689301 49.0322716, 2.4683976 49.0335798)",,,
18951224,Avenue des Tilleuls,residential,False,False,73.083,,"LINESTRING (2.4669067 49.0346556, 2.4678116 49.0349385)",,,
18642137,Boulevard Paul Vaillant Couturier,tertiary,False,False,63.802,,"LINESTRING (2.4679595 49.0321246, 2.4672418 49.0320632, 2.467092 49.0320489)",,,
18642137,Boulevard Paul Vaillant Couturier,tertiary,False,True,73.171,,"LINESTRING (2.4679595 49.0321246, 2.4680561 49.0321322, 2.4689542 49.0322123)",,,
18893794,Rue Saint-Just,residential,True,False,146.20499999999998,,"LINESTRING (2.4679595 49.0321246, 2.4679345 49.0321846, 2.4674317 49.0333931)",,,
18642137,Boulevard Paul Vaillant Couturier,tertiary,False,True,16.518,,"LINESTRING (2.4668676 49.0320284, 2.467092 49.0320489)",,,
18894289,Rue des Rossignols,residential,False,False,6.269,,"LINESTRING (2.4783154 49.0363719, 2.4783595 49.0363235)",,,
702478976,Boulevard Paul Vaillant Couturier,residential,False,True,77.582,,"LINESTRING (2.4783154 49.0363719, 2.4782145 49.0362698, 2.4777464 49.0359063, 2.4776477 49.0358296)",,,
18949351,Rue des Fauvettes,residential,False,True,138.846,,"LINESTRING (2.4775786 49.0331971, 2.4763415 49.0341465)",,,
18895034,Rue des Bergeronnettes,residential,False,False,65.812,,"LINESTRING (2.4775786 49.0331971, 2.4776339 49.0332473, 2.4781268 49.0336673)",,,
18895034,Rue des Bergeronnettes,residential,False,True,69.128,,"LINESTRING (2.4775786 49.0331971, 2.4775444 49.0331448, 2.4774382 49.0330498, 2.4769528 49.0327359)",,,
18949258,Rue des Merles,residential,False,False,161.194,,"LINESTRING (2.4776477 49.0358296, 2.4776922 49.0357805, 2.4787776 49.0345835)",,,
702478976,Boulevard Paul Vaillant Couturier,residential,False,False,77.582,,"LINESTRING (2.4776477 49.0358296, 2.4777464 49.0359063, 2.4782145 49.0362698, 2.4783154 49.0363719)",,,
702478976,Boulevard Paul Vaillant Couturier,residential,False,True,78.062,,"LINESTRING (2.4776477 49.0358296, 2.4770287 49.035336, 2.4769716 49.0352853)",,,
18949283,Rue des Oiseaux,residential,False,False,77.196,,"LINESTRING (2.4787776 49.0345835, 2.477757 49.0343984)",,,
18949283,Rue des Oiseaux,residential,False,True,38.607,,"LINESTRING (2.4787776 49.0345835, 2.479291 49.0346687)",,,
18949258,Rue des Merles,residential,False,True,161.194,,"LINESTRING (2.4787776 49.0345835, 2.4776922 49.0357805, 2.4776477 49.0358296)",,,
18949283,Rue des Oiseaux,residential,False,False,38.607,,"LINESTRING (2.479291 49.0346687, 2.4787776 49.0345835)",,,
"[18894289, 18895034]","['Rue des Bergeronnettes', 'Rue des Rossignols']",residential,False,"[False, True]",221.01999999999998,,"LINESTRING (2.479291 49.0346687, 2.4794252 49.0347435, 2.4796185 49.0348702, 2.479641 49.0348889, 2.47965 49.0349093, 2.4791214 49.0354914, 2.478386 49.0362943, 2.4783595 49.0363235)",,,
18895034,Rue des Bergeronnettes,residential,False,True,140.00799999999998,,"LINESTRING (2.479291 49.0346687, 2.479063 49.0344714, 2.4786788 49.034139, 2.4781268 49.0336673)",,,
702478976,Boulevard Paul Vaillant Couturier,residential,False,False,106.04,,"LINESTRING (2.4752955 49.0339846, 2.4762236 49.0347189)",,,
18894079,Boulevard Paul Vaillant Couturier,residential,False,True,62.495999999999995,,"LINESTRING (2.4752955 49.0339846, 2.4749722 49.0337233, 2.4747706 49.0335405)",,,
18949283,Rue des Oiseaux,residential,False,True,78.359,,"LINESTRING (2.4752955 49.0339846, 2.4754882 49.0340102, 2.4763415 49.0341465)",,,
18949370,Rue des Rouges-Gorges,residential,False,False,106.54,,"LINESTRING (2.4752955 49.0339846, 2.4753795 49.0339291, 2.4762496 49.0332591)",,,
702478976,Boulevard Paul Vaillant Couturier,residential,False,True,53.744,,"LINESTRING (2.4769716 49.0352853, 2.4764819 49.034924)",,,
18949303,Rue des Bouvreuils,residential,False,False,114.03399999999999,,"LINESTRING (2.4769716 49.0352853, 2.477009 49.0352431, 2.477757 49.0343984)",,,
702478976,Boulevard Paul Vaillant Couturier,residential,False,False,78.062,,"LINESTRING (2.4769716 49.0352853, 2.4770287 49.035336, 2.4776477 49.0358296)",,,
18949283,Rue des Oiseaux,residential,False,False,35.233,,"LINESTRING (2.477757 49.0343984, 2.4772909 49.0343146)",,,
18949283,Rue des Oiseaux,residential,False,True,77.196,,"LINESTRING (2.477757 49.0343984, 2.4787776 49.0345835)",,,
18949303,Rue des Bouvreuils,residential,False,True,114.03399999999999,,"LINESTRING (2.477757 49.0343984, 2.477009 49.0352431, 2.4769716 49.0352853)",,,
18949283,Rue des Oiseaux,residential,False,False,71.691,,"LINESTRING (2.4772909 49.0343146, 2.4763415 49.0341465)",,,
18949283,Rue des Oiseaux,residential,False,True,35.233,,"LINESTRING (2.4772909 49.0343146, 2.477757 49.0343984)",,,
18949336,Rue des Mésanges,residential,False,False,94.308,,"LINESTRING (2.4772909 49.0343146, 2.4781268 49.0336673)",,,
18949336,Rue des Mésanges,residential,False,True,94.308,,"LINESTRING (2.4781268 49.0336673, 2.4772909 49.0343146)",,,
18895034,Rue des Bergeronnettes,residential,False,False,140.00799999999998,,"LINESTRING (2.4781268 49.0336673, 2.4786788 49.034139, 2.479063 49.0344714, 2.479291 49.0346687)",,,
18895034,Rue des Bergeronnettes,residential,False,True,65.812,,"LINESTRING (2.4781268 49.0336673, 2.4776339 49.0332473, 2.4775786 49.0331971)",,,
18949283,Rue des Oiseaux,residential,False,True,71.691,,"LINESTRING (2.4763415 49.0341465, 2.4772909 49.0343146)",,,
18949351,Rue des Fauvettes,residential,False,False,138.846,,"LINESTRING (2.4763415 49.0341465, 2.4775786 49.0331971)",,,
18949283,Rue des Oiseaux,residential,False,False,78.359,,"LINESTRING (2.4763415 49.0341465, 2.4754882 49.0340102, 2.4752955 49.0339846)",,,
18949370,Rue des Rouges-Gorges,residential,False,True,77.541,,"LINESTRING (2.4769528 49.0327359, 2.4762496 49.0332591)",,,
18895034,Rue des Bergeronnettes,residential,False,False,69.128,,"LINESTRING (2.4769528 49.0327359, 2.4774382 49.0330498, 2.4775444 49.0331448, 2.4775786 49.0331971)",,,
"[702478977, 1163037119]",Rue des Bergeronnettes,residential,False,True,75.13000000000001,,"LINESTRING (2.4769528 49.0327359, 2.4765929 49.032512, 2.4765458 49.0324828, 2.4763309 49.0323491, 2.476278 49.0323161, 2.4762047 49.0322712)",,,
18949396,Rue des Colibris,residential,False,False,72.257,,"LINESTRING (2.4754959 49.0328371, 2.4758217 49.0330209, 2.4758757 49.0330503, 2.4762496 49.0332591)",,,
18949429,Rue des Pinsons,residential,True,False,81.425,,"LINESTRING (2.4754959 49.0328371, 2.4760467 49.0323954, 2.4760856 49.0323639, 2.4761636 49.0323026, 2.4762047 49.0322712)",,,
18949370,Rue des Rouges-Gorges,residential,False,False,77.541,,"LINESTRING (2.4762496 49.0332591, 2.4769528 49.0327359)",,,
18949370,Rue des Rouges-Gorges,residential,False,True,106.54,,"LINESTRING (2.4762496 49.0332591, 2.4753795 49.0339291, 2.4752955 49.0339846)",,,
18949396,Rue des Colibris,residential,False,True,72.25699999999999,,"LINESTRING (2.4762496 49.0332591, 2.4758757 49.0330503, 2.4758217 49.0330209, 2.4754959 49.0328371)",,,
18894079,Boulevard Paul Vaillant Couturier,residential,False,False,12.203,,"LINESTRING (2.474659 49.0334587, 2.4747706 49.0335405)",,,
18894079,Boulevard Paul Vaillant Couturier,residential,False,True,63.64,,"LINESTRING (2.474659 49.0334587, 2.4741024 49.0330178)",,,
