osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,access,lanes,width
"[464192704, 464192705, 907463508]",Boulevard François Mitterrand,secondary,"['50', '30']",,True,False,203.917,"LINESTRING (-3.4251764 47.7325323, -3.4255323 47.7325271, -3.4257632 47.732527, -3.4259622 47.7325216, -3.4267056 47.7325047, -3.4267566 47.7325023, -3.4271254 47.732498, -3.4271818 47.7324973, -3.4275958 47.7324907, -3.4277076 47.7324918, -3.4278068 47.7325055, -3.427898 47.7325181)",D 163,,,
1243350304,Rond-Point de Kerdroual,secondary,50,roundabout,True,False,44.196,"LINESTRING (-3.4216052 47.7324977, -3.4215646 47.7324372, -3.4214966 47.7323891, -3.4214087 47.7323589, -3.4213113 47.7323499, -3.421215 47.7323629, -3.4211304 47.7323966)",,,,
24037598,Rond-Point de Kerdroual,secondary,50,roundabout,True,False,21.107,"LINESTRING (-3.4211304 47.7323966, -3.4210692 47.7324447, -3.4210337 47.7325033, -3.4210276 47.7325664)",,,,
464539673,Route de Larmor,secondary,50,,False,True,73.249,"LINESTRING (-3.4211304 47.7323966, -3.421069 47.7323625, -3.4209151 47.7322775, -3.4204301 47.7319374)",C 2,,,
24037600,Boulevard du Général de Gaulle,secondary,50,,False,False,141.383,"LINESTRING (-3.4212122 47.7327317, -3.421196 47.7327662, -3.4211375 47.7328891, -3.4210847 47.7329922, -3.4209119 47.7333381, -3.4206156 47.7339382)",,,,
1243350310,Rond-Point de Kerdroual,secondary,50,roundabout,True,False,22.548000000000002,"LINESTRING (-3.4212122 47.7327317, -3.4213106 47.7327455, -3.4214101 47.7327362, -3.4214992 47.7327049)",,,,
24037602,Avenue Pasteur,secondary,50,,False,False,245.604,"LINESTRING (-3.4203913 47.7390477, -3.42054 47.7390969, -3.4206708 47.7391241, -3.4220146 47.7392243, -3.4227358 47.739278, -3.4229914 47.7392971, -3.4231962 47.7393107, -3.4236324 47.739355)",D 163,,,
24037602,Avenue Pasteur,secondary,50,,False,False,70.706,"LINESTRING (-3.4255264 47.7395896, -3.4257169 47.7396125, -3.4261934 47.7396699, -3.4264582 47.7396974)",D 163,,,
24037602,Avenue Pasteur,secondary,50,,False,True,144.053,"LINESTRING (-3.4255264 47.7395896, -3.4254385 47.7395772, -3.4253896 47.7395723, -3.4250341 47.7395219, -3.4249679 47.7395118, -3.4246637 47.7394688, -3.4236324 47.739355)",D 163,,,
51516547,Rue des Lavoirs,residential,50,,False,True,54.86,"LINESTRING (-3.4255264 47.7395896, -3.425543 47.7395516, -3.4255813 47.7394638, -3.4257892 47.7391296)",,,,
24718932,Place de l'Église,tertiary,30,,True,False,98.371,"LINESTRING (-3.427157 47.7366087, -3.4272073 47.7366374, -3.4272722 47.7366602, -3.4274291 47.7367197, -3.42748 47.7367291, -3.4275348 47.7367342, -3.4282042 47.7367326, -3.4282758 47.7367295, -3.4283267 47.7367187, -3.4283742 47.7367014, -3.4283989 47.7366807)",,,,
24718933,Rue de Sainte-Anne,tertiary,30,,False,False,48.504999999999995,"LINESTRING (-3.427157 47.7366087, -3.4270906 47.7366212, -3.4269907 47.7366271, -3.4268788 47.7366474, -3.4265154 47.7366523)",,,,
24718945,Rue Louis Lessart,tertiary,30,,False,False,61.760000000000005,"LINESTRING (-3.4283989 47.7366807, -3.4284418 47.7366934, -3.428594 47.7367714, -3.4289405 47.7369482, -3.4290641 47.7370085)",,,,
300506009,Place de l'Église,tertiary,30,,True,False,15.266,"LINESTRING (-3.4283989 47.7366807, -3.4284116 47.7366487, -3.4284136 47.7366135, -3.4284016 47.7365784, -3.4283808 47.7365486)",,,,
397223429,Rue de Raime,residential,30,,True,False,61.858000000000004,"LINESTRING (-3.4283989 47.7366807, -3.4283816 47.7368411, -3.4283363 47.7372354)",,,,
300506011,Place de l'Église,tertiary,30,,True,False,30.628999999999998,"LINESTRING (-3.4283808 47.7365486, -3.4283305 47.7365107, -3.4282701 47.7364846, -3.4281562 47.7364525, -3.4280214 47.7364304)",,,,
300506008,Place de l'Église,tertiary,30,,True,False,25.359,"LINESTRING (-3.4276211 47.7363777, -3.4275151 47.7363682, -3.4274346 47.7363682, -3.427375 47.7363705, -3.4272864 47.7363871)",,,,
397223427,Rue de Kervam,tertiary,30,,False,False,85.271,"LINESTRING (-3.4276211 47.7363777, -3.4276331 47.7363393, -3.4276599 47.7362794, -3.427662 47.7361883, -3.4276353 47.7359562, -3.4275915 47.7356823, -3.4275775 47.7356173)",,,,
300506010,Place de l'Église,tertiary,30,,True,False,28.163999999999998,"LINESTRING (-3.4272864 47.7363871, -3.4272382 47.7364167, -3.4271818 47.7364629, -3.4271543 47.7365206, -3.4271463 47.7365671, -3.427157 47.7366087)",,,,
397223428,Rue de Larmor,tertiary,30,,False,False,36.337,"LINESTRING (-3.4272864 47.7363871, -3.4272516 47.7363569, -3.4271812 47.7363082, -3.4270933 47.7362541, -3.4269751 47.7361801, -3.4269345 47.7361636)",,,,
24718935,Rue de Larmor,tertiary,50,,False,False,46.706,"LINESTRING (-3.4240779 47.7343519, -3.4236212 47.7340654)",,,,
24718935,Rue de Larmor,tertiary,50,,False,True,154.507,"LINESTRING (-3.4240779 47.7343519, -3.424161 47.7344105, -3.4242529 47.7344637, -3.4244115 47.7345735, -3.4248467 47.73489, -3.4250102 47.7350108, -3.4253802 47.7352856, -3.4254853 47.7353682)",,,,
79656259,Impasse d'Armor,residential,50,,False,True,33.564,"LINESTRING (-3.4240779 47.7343519, -3.4240472 47.7343747, -3.4237764 47.7345755)",,,,
24718935,Rue de Larmor,tertiary,50,,False,True,99.561,"LINESTRING (-3.4214992 47.7327049, -3.4215414 47.7327344, -3.4216347 47.7328001, -3.4220213 47.7330936, -3.4221336 47.7331659, -3.4224201 47.7333506)",,,,
1243350310,Rond-Point de Kerdroual,secondary,50,roundabout,True,False,13.135000000000002,"LINESTRING (-3.4214992 47.7327049, -3.421542 47.732678, -3.421576 47.732646, -3.4215998 47.73261)",,,,
"[464192706, 179583508]",Rue de Saint-Bieuzy,tertiary,10,,True,False,105.166,"LINESTRING (-3.4280214 47.7364304, -3.4280113 47.7363966, -3.4280227 47.7363605, -3.4280583 47.7363263, -3.4287693 47.7357239, -3.4288296 47.735675)",,,,
300506011,Place de l'Église,tertiary,30,,True,False,30.504,"LINESTRING (-3.4280214 47.7364304, -3.4278135 47.7364029, -3.4276211 47.7363777)",,,,
26721645,Rue du Presbytère,tertiary,30,,False,False,94.055,"LINESTRING (-3.4288296 47.735675, -3.4286002 47.7356605, -3.4284414 47.7356505, -3.4282779 47.7356402, -3.4281834 47.7356342, -3.4277799 47.7356087, -3.4276566 47.7356092, -3.4276217 47.7356119, -3.4275775 47.7356173)",,,,
"[24718936, 466744309]",Rue de Saint-Bieuzy,tertiary,30,,False,False,75.68299999999999,"LINESTRING (-3.4288296 47.735675, -3.4290084 47.7355328, -3.4292793 47.7353175, -3.4293839 47.7352303, -3.4294731 47.7351499)",,,,
24718936,Rue de Saint-Bieuzy,tertiary,30,,False,False,107.18699999999998,"LINESTRING (-3.4299383 47.7346237, -3.4299647 47.7345819, -3.4300061 47.7345153, -3.430276 47.7340601, -3.4304724 47.7337292)",,,,
24718936,Rue de Saint-Bieuzy,tertiary,30,,False,True,68.076,"LINESTRING (-3.4299383 47.7346237, -3.429868 47.7347051, -3.4297405 47.7348505, -3.4296807 47.7349209, -3.4294731 47.7351499)",,,,
75534595,Rue de la Tour d'Auvergne,residential,30,,False,True,97.16999999999999,"LINESTRING (-3.4299383 47.7346237, -3.4300149 47.7346365, -3.4300915 47.7346494, -3.4312317 47.7346848)",,yes,,
24037592,Rond-Point des Plages,secondary,50,roundabout,True,False,27.419999999999998,"LINESTRING (-3.4311339 47.7325039, -3.4311845 47.7325129, -3.4312369 47.7325117, -3.4312866 47.7325005, -3.4313294 47.7324803, -3.4313619 47.7324526, -3.4313812 47.7324199, -3.4313859 47.7323848)",,,,
662688869,Rue de Saint-Bieuzy,tertiary,30,,False,True,145.141,"LINESTRING (-3.4311339 47.7325039, -3.4310986 47.7326011, -3.4309003 47.7330252, -3.4308136 47.7331608, -3.4307579 47.7332481, -3.4306091 47.7334989, -3.4305627 47.7335714, -3.4304724 47.7337292)",,,,
24718937,Rond-Point du 19 Mars 1962,secondary,,roundabout,True,False,15.232999999999999,"LINESTRING (-3.4317005 47.7383284, -3.4317378 47.7382902, -3.4317594 47.738247, -3.4317641 47.7382014)",,,,
24718937,Rond-Point du 19 Mars 1962,secondary,,roundabout,True,False,13.826999999999998,"LINESTRING (-3.4316933 47.7380905, -3.4316463 47.7380637, -3.4315914 47.7380448, -3.4315315 47.7380351)",,,,
24718941,Avenue Robert Schumann,secondary,,,True,False,27.469,"LINESTRING (-3.4316933 47.7380905, -3.4316694 47.7379927, -3.4316775 47.7379468, -3.4316952 47.7378458)",D 163 B,,,
24718937,Rond-Point du 19 Mars 1962,secondary,,roundabout,True,False,19.406,"LINESTRING (-3.4315315 47.7380351, -3.4314796 47.7380342, -3.4314285 47.7380402, -3.4313801 47.7380528, -3.4313362 47.7380714, -3.4312986 47.7380955)",,,,
24718937,Rond-Point du 19 Mars 1962,secondary,,roundabout,True,False,13.98,"LINESTRING (-3.4312986 47.7380955, -3.4312509 47.7381496, -3.4312341 47.7382114)",,,,
255240140,Rue Louis Lessart,tertiary,,,True,False,20.534,"LINESTRING (-3.4312986 47.7380955, -3.4311979 47.7381027, -3.4310267 47.7380845)",,,,
24718937,Rond-Point du 19 Mars 1962,secondary,,roundabout,True,False,14.041,"LINESTRING (-3.4313199 47.7383435, -3.4313707 47.7383681, -3.4314286 47.738384, -3.4314905 47.7383904)",,,,
255240137,Avenue Aristide Briand,secondary,,,True,False,18.842,"LINESTRING (-3.4313199 47.7383435, -3.4313396 47.7384462, -3.4313383 47.7385121)",D 163 B,,,
169018096,Avenue Aristide Briand,secondary,50,,True,False,35.448,"LINESTRING (-3.4282898 47.7398436, -3.4279523 47.7397724, -3.4278449 47.7397359)",D 163 B,,,
169018098,Avenue Aristide Briand,secondary,50,,False,False,266.722,"LINESTRING (-3.4282898 47.7398436, -3.4284167 47.7398492, -3.4285936 47.7398459, -3.4287366 47.7398314, -3.4290436 47.7397674, -3.4294488 47.7396541, -3.4298309 47.7394693, -3.4303789 47.7392232, -3.4308481 47.7389807, -3.4311625 47.7387333, -3.4312412 47.7386574, -3.4312498 47.7386492)",D 163 B,,2,
169018098,Avenue Aristide Briand,secondary,50,,False,True,16.619,"LINESTRING (-3.4313383 47.7385121, -3.4312498 47.7386492)",D 163 B,,2,
255240130,Avenue Aristide Briand,secondary,,,True,False,17.723,"LINESTRING (-3.4313383 47.7385121, -3.4314021 47.7384527, -3.4314905 47.7383904)",D 163 B,,,
1245628120,,secondary,50,roundabout,True,False,14.196,"LINESTRING (-3.4324922 47.7365747, -3.432487 47.736543, -3.432466 47.7365143, -3.4324318 47.7364922, -3.4323885 47.7364792)",,,,
24718942,Rue des Pins,secondary,30,,False,False,29.472,"LINESTRING (-3.4323885 47.7364792, -3.4324096 47.7364147, -3.4324306 47.7363502, -3.4324579 47.7362185)",D 163 B,,,
1245628118,,secondary,50,roundabout,True,False,17.009999999999998,"LINESTRING (-3.4323885 47.7364792, -3.4323432 47.7364768, -3.4322991 47.7364845, -3.4322612 47.7365014, -3.4322336 47.7365258, -3.4322194 47.7365548)",,,,
79574424,Avenue Robert Schumann,secondary,50,,False,True,140.197,"LINESTRING (-3.4323267 47.7366592, -3.4322983 47.7367332, -3.4322847 47.7367687, -3.4320688 47.7371616, -3.4319652 47.7373513, -3.4316952 47.7378458)",D 163 B,,,
590840015,,secondary,50,roundabout,True,False,17.564,"LINESTRING (-3.4323267 47.7366592, -3.4323658 47.7366609, -3.432404 47.7366551, -3.4324382 47.7366424, -3.4324657 47.7366237, -3.4324842 47.7366005, -3.4324922 47.7365747)",,,,
24718942,Rue des Pins,secondary,30,,False,True,77.001,"LINESTRING (-3.4328438 47.733782, -3.432838 47.7338694, -3.4328296 47.7339954, -3.4328263 47.7340457, -3.432813 47.7344225, -3.4328111 47.7344741)",D 163 B,,,
25764781,Rue des Alliés,residential,30,,False,True,115.71,"LINESTRING (-3.4328438 47.733782, -3.4327168 47.7337793, -3.4312974 47.7337487)",,,,
318626310,Rue des Pins,secondary,30,,False,False,49.555,"LINESTRING (-3.4328438 47.733782, -3.4328474 47.7337099, -3.4328663 47.7333366)",D 163 B,,2,
24718943,Avenue de Savoie,secondary,50,,False,True,85.45499999999998,"LINESTRING (-3.4325074 47.732262, -3.4323545 47.7322906, -3.4322359 47.7323168, -3.4319564 47.7323621, -3.4316559 47.7323774, -3.4315289 47.7323808, -3.4313859 47.7323848)",D 163 B,,,
318626310,Rue des Pins,secondary,30,,False,True,79.252,"LINESTRING (-3.4325074 47.732262, -3.4325607 47.7323211, -3.4328628 47.7326736, -3.4328692 47.7329103)",D 163 B,,2,
167537470,Rue du Fort Bloqué,tertiary,30,,False,False,108.356,"LINESTRING (-3.4322194 47.7365548, -3.4321109 47.7365401, -3.4320352 47.7365341, -3.4316385 47.7365233, -3.4307742 47.7364997)",,,,
1245628119,,secondary,50,roundabout,True,False,15.493999999999998,"LINESTRING (-3.4322194 47.7365548, -3.4322194 47.7365827, -3.4322317 47.7366093, -3.4322553 47.7366322, -3.432288 47.7366494, -3.4323267 47.7366592)",,,,
48772966,Rue Louis Lessart,tertiary,30,,False,False,15.712,"LINESTRING (-3.4290641 47.7370085, -3.429238 47.7370878)",,,,
24718945,Rue Louis Lessart,tertiary,30,,False,True,61.76000000000001,"LINESTRING (-3.4290641 47.7370085, -3.4289405 47.7369482, -3.428594 47.7367714, -3.4284418 47.7366934, -3.4283989 47.7366807)",,,,
24718946,Rue de Quéven,tertiary,30,,False,False,38.731,"LINESTRING (-3.4290641 47.7370085, -3.4289888 47.7370697, -3.4287961 47.7372385, -3.4287454 47.737283)",,,,
24718946,Rue de Quéven,tertiary,30,,False,False,141.144,"LINESTRING (-3.4287454 47.737283, -3.4286582 47.7378762, -3.4285824 47.7380761, -3.4283221 47.738509)",,,,
24718946,Rue de Quéven,tertiary,30,,False,True,38.731,"LINESTRING (-3.4287454 47.737283, -3.4287961 47.7372385, -3.4289888 47.7370697, -3.4290641 47.7370085)",,,,
300506045,Place Jean Falquerho,residential,30,,False,True,31.047,"LINESTRING (-3.4287454 47.737283, -3.4285442 47.7372596, -3.4283363 47.7372354)",,,,
237039698,Rue de la Résistance,residential,50,,False,True,68.072,"LINESTRING (-3.4241557 47.7374107, -3.4242307 47.7380208)",,,,
"[237039698, 397223434]",Rue de la Résistance,residential,"['50', '30']",,False,False,44.434,"LINESTRING (-3.4241557 47.7374107, -3.4241542 47.7371933, -3.4241543 47.7371305, -3.4240752 47.7370236)",,,,
237039699,Rue des Écoles,residential,50,,False,True,137.403,"LINESTRING (-3.4241557 47.7374107, -3.4251434 47.7373869, -3.4254966 47.7373514, -3.425961 47.7372423)",,,,
237039698,Rue de la Résistance,residential,50,,False,False,68.072,"LINESTRING (-3.4242307 47.7380208, -3.4241557 47.7374107)",,,,
51516545,Rue de Raime,residential,50,,False,False,101.008,"LINESTRING (-3.4242307 47.7380208, -3.4238084 47.7378153, -3.423549 47.7377202, -3.4233054 47.7376069, -3.4231407 47.7374915)",,,,
51516545,Rue de Raime,residential,50,,False,True,128.297,"LINESTRING (-3.4242307 47.7380208, -3.4256429 47.7380282, -3.4258515 47.7380133, -3.4259286 47.7380066, -3.4259413 47.7380002)",,,,
237039698,Rue de la Résistance,residential,50,,False,True,81.12100000000001,"LINESTRING (-3.4242307 47.7380208, -3.4239682 47.7384008, -3.4237985 47.7386896)",,,,
183477567,Rue des Bouleaux,residential,50,,False,True,64.106,"LINESTRING (-3.4237396 47.7388549, -3.4245841 47.738954)",,,,
237039698,Rue de la Résistance,residential,50,,False,False,18.901,"LINESTRING (-3.4237396 47.7388549, -3.4237985 47.7386896)",,,,
237039698,Rue de la Résistance,residential,50,,False,True,56.183,"LINESTRING (-3.4237396 47.7388549, -3.4236324 47.739355)",,,,
24718937,Rond-Point du 19 Mars 1962,secondary,,roundabout,True,False,15.56,"LINESTRING (-3.4315182 47.73839, -3.4316185 47.7383715, -3.4317005 47.7383284)",,,,
25764664,Rue de l'Aérogare,tertiary,,,True,False,21.561,"LINESTRING (-3.4315182 47.73839, -3.4315679 47.7384874, -3.4316118 47.7385734)",,,,
25764738,Rue Lino Ventura,residential,30,,False,False,28.76,"LINESTRING (-3.4319267 47.7393707, -3.4315434 47.7393919)",,,,
255240134,Rue de l'Aérogare,tertiary,30,,False,True,82.134,"LINESTRING (-3.4319267 47.7393707, -3.4318824 47.7390602, -3.4316594 47.7386607)",,,,
25764738,Rue Lino Ventura,residential,30,,False,True,45.91,"LINESTRING (-3.430931 47.7394212, -3.4315434 47.7393919)",,,,
24718942,Rue des Pins,secondary,30,,False,False,67.647,"LINESTRING (-3.4327576 47.7350814, -3.4328033 47.7345635, -3.4328111 47.7344741)",D 163 B,,,
24718942,Rue des Pins,secondary,30,,False,True,32.647999999999996,"LINESTRING (-3.4327576 47.7350814, -3.4327289 47.7352887, -3.4327067 47.7353728)",D 163 B,,,
26721645,Rue du Presbytère,tertiary,30,,False,True,94.055,"LINESTRING (-3.4275775 47.7356173, -3.4276217 47.7356119, -3.4276566 47.7356092, -3.4277799 47.7356087, -3.4281834 47.7356342, -3.4282779 47.7356402, -3.4284414 47.7356505, -3.4286002 47.7356605, -3.4288296 47.735675)",,,,
397223427,Rue de Kervam,tertiary,30,,False,False,90.738,"LINESTRING (-3.4275775 47.7356173, -3.4274346 47.7352712, -3.4273939 47.735171, -3.4273704 47.735113, -3.4272678 47.7348284)",,,,
397223427,Rue de Kervam,tertiary,30,,False,True,85.271,"LINESTRING (-3.4275775 47.7356173, -3.4275915 47.7356823, -3.4276353 47.7359562, -3.427662 47.7361883, -3.4276599 47.7362794, -3.4276331 47.7363393, -3.4276211 47.7363777)",,,,
75534593,Impasse des Frênes,residential,30,,False,True,28.168,"LINESTRING (-3.4328692 47.7329103, -3.4324927 47.7329036)",,,,
318626310,Rue des Pins,secondary,30,,False,False,79.25200000000001,"LINESTRING (-3.4328692 47.7329103, -3.4328628 47.7326736, -3.4325607 47.7323211, -3.4325074 47.732262)",D 163 B,,2,
318626310,Rue des Pins,secondary,30,,False,True,47.406,"LINESTRING (-3.4328692 47.7329103, -3.432869 47.7332831, -3.4328663 47.7333366)",D 163 B,,2,
24718933,Rue de Sainte-Anne,tertiary,30,,False,False,11.943,"LINESTRING (-3.4265154 47.7366523, -3.4264147 47.736652, -3.4263557 47.7366519)",,,,
24718933,Rue de Sainte-Anne,tertiary,30,,False,True,48.504999999999995,"LINESTRING (-3.4265154 47.7366523, -3.4268788 47.7366474, -3.4269907 47.7366271, -3.4270906 47.7366212, -3.427157 47.7366087)",,,,
"[51516546, 397223435]",Rue des Écoles,residential,"['30', '50']",,False,False,47.526,"LINESTRING (-3.4265154 47.7366523, -3.4265235 47.7369375, -3.4265242 47.7369683, -3.4265546 47.7370114, -3.4265952 47.7370689)",,,,
51516545,Rue de Raime,residential,50,,False,False,77.423,"LINESTRING (-3.4269307 47.7378019, -3.4265562 47.7378929, -3.4260661 47.7379646, -3.4259413 47.7380002)",,,,
"[51516545, 396993094]",Rue de Raime,residential,"['50', '30']",,False,True,137.48399999999998,"LINESTRING (-3.4269307 47.7378019, -3.4271108 47.7377549, -3.4273549 47.7376575, -3.4274721 47.7376316, -3.4277459 47.737595, -3.4281198 47.7375727, -3.4282779 47.7374904, -3.4283363 47.7372354)",,,,
51516545,Rue de Raime,residential,50,,False,False,128.297,"LINESTRING (-3.4259413 47.7380002, -3.4259286 47.7380066, -3.4258515 47.7380133, -3.4256429 47.7380282, -3.4242307 47.7380208)",,,,
51516545,Rue de Raime,residential,50,,False,True,77.423,"LINESTRING (-3.4259413 47.7380002, -3.4260661 47.7379646, -3.4265562 47.7378929, -3.4269307 47.7378019)",,,,
51516547,Rue des Lavoirs,residential,50,,False,False,126.82900000000001,"LINESTRING (-3.4259413 47.7380002, -3.425936 47.7380738, -3.4259447 47.7384335, -3.4258899 47.7388956, -3.4257892 47.7391296)",,,,
128134704,Rue des Lavoirs,residential,50,,False,False,85.605,"LINESTRING (-3.4259413 47.7380002, -3.4260144 47.7378956, -3.425961 47.7372423)",,,,
74590200,Rue Mozart,unclassified,50,,False,False,21.288,"LINESTRING (-3.4297869 47.7309919, -3.4295083 47.7310311)",,,,
79656269,Rue Léo Delibes,residential,,,False,True,123.60600000000001,"LINESTRING (-3.4297869 47.7309919, -3.429968 47.7314405, -3.4296943 47.7314735, -3.4295083 47.7310311)",,,,
"[464192707, 26721644]",Rue de Kervam,tertiary,30,,False,False,266.85299999999995,"LINESTRING (-3.4271108 47.73444, -3.4270732 47.7343555, -3.4270048 47.7341535, -3.4270065 47.7340255, -3.4270739 47.733975, -3.4272365 47.7339507, -3.4274495 47.7339346, -3.4275883 47.7339318, -3.427798 47.7339276, -3.4279215 47.7339103, -3.4279772 47.7338814, -3.4280152 47.7338025, -3.4280294 47.7335076, -3.4280696 47.7329741, -3.4280881 47.7327291, -3.428098 47.732601)",,,,
318248900,Rue Saint-Exupéry,residential,50,,False,True,116.596,"LINESTRING (-3.4271108 47.73444, -3.4270692 47.7344412, -3.4269867 47.7344335, -3.4264626 47.7343012, -3.4258683 47.7341676, -3.4257605 47.7340176)",,,,
"[397223427, 907463509]",Rue de Kervam,tertiary,30,,False,True,44.757,"LINESTRING (-3.4271108 47.73444, -3.4271814 47.7346084, -3.4272277 47.7347264, -3.4272678 47.7348284)",,,,
75534595,Rue de la Tour d'Auvergne,residential,30,,False,True,25.418,"LINESTRING (-3.4312317 47.7346848, -3.4315711 47.7346969)",,yes,,
75534596,Rue 18 Juin 1940,residential,30,,False,False,27.74,"LINESTRING (-3.4312317 47.7346848, -3.4312491 47.7344356)",,,,
75534595,Rue de la Tour d'Auvergne,residential,30,,False,False,97.17,"LINESTRING (-3.4312317 47.7346848, -3.4300915 47.7346494, -3.4300149 47.7346365, -3.4299383 47.7346237)",,yes,,
75534599,Rue Corentin Carré,residential,30,,False,True,28.305,"LINESTRING (-3.431588 47.7344426, -3.4315711 47.7346969)",,yes,,
75534601,Rue de Bir Hakeim,residential,30,,False,False,25.357,"LINESTRING (-3.431588 47.7344426, -3.4312491 47.7344356)",,,,
75534601,Rue de Bir Hakeim,residential,30,,False,True,91.538,"LINESTRING (-3.431588 47.7344426, -3.4327214 47.7344718, -3.4328111 47.7344741)",,,,
75534596,Rue 18 Juin 1940,residential,30,,False,False,76.465,"LINESTRING (-3.4312491 47.7344356, -3.4312974 47.7337487)",,,,
75534596,Rue 18 Juin 1940,residential,30,,False,True,27.74,"LINESTRING (-3.4312491 47.7344356, -3.4312317 47.7346848)",,,,
75534601,Rue de Bir Hakeim,residential,30,,False,True,25.357,"LINESTRING (-3.4312491 47.7344356, -3.431588 47.7344426)",,,,
24718942,Rue des Pins,secondary,30,,False,False,32.647999999999996,"LINESTRING (-3.4327067 47.7353728, -3.4327289 47.7352887, -3.4327576 47.7350814)",D 163 B,,,
24718942,Rue des Pins,secondary,30,,False,True,95.86,"LINESTRING (-3.4327067 47.7353728, -3.4326872 47.7354388, -3.4324579 47.7362185)",D 163 B,,,
318629858,Rue des Pommiers,residential,30,,False,False,88.27799999999999,"LINESTRING (-3.4327067 47.7353728, -3.432596 47.7353664, -3.4315306 47.7353049)",,,,
75534593,Impasse des Frênes,residential,30,,False,False,28.168,"LINESTRING (-3.4324927 47.7329036, -3.4328692 47.7329103)",,,,
75534593,Impasse des Frênes,residential,30,,False,True,54.069,"LINESTRING (-3.4324927 47.7329036, -3.4321966 47.7325937, -3.4320504 47.7326587)",,,,
397223422,Impasse des Frênes,residential,30,,False,True,53.786,"LINESTRING (-3.4324927 47.7329036, -3.4323474 47.7329669, -3.4320504 47.7326587)",,,,
25764781,Rue des Alliés,residential,30,,False,True,61.738,"LINESTRING (-3.4312974 47.7337487, -3.4304724 47.7337292)",,,,
75534596,Rue 18 Juin 1940,residential,30,,False,True,76.465,"LINESTRING (-3.4312974 47.7337487, -3.4312491 47.7344356)",,,,
25764781,Rue des Alliés,residential,30,,False,False,115.71,"LINESTRING (-3.4312974 47.7337487, -3.4327168 47.7337793, -3.4328438 47.733782)",,,,
318626310,Rue des Pins,secondary,30,,False,False,47.406,"LINESTRING (-3.4328663 47.7333366, -3.432869 47.7332831, -3.4328692 47.7329103)",D 163 B,,2,
318626310,Rue des Pins,secondary,30,,False,True,49.555,"LINESTRING (-3.4328663 47.7333366, -3.4328474 47.7337099, -3.4328438 47.733782)",D 163 B,,2,
25764781,Rue des Alliés,residential,30,,False,False,61.738,"LINESTRING (-3.4304724 47.7337292, -3.4312974 47.7337487)",,,,
24718936,Rue de Saint-Bieuzy,tertiary,30,,False,True,107.187,"LINESTRING (-3.4304724 47.7337292, -3.430276 47.7340601, -3.4300061 47.7345153, -3.4299647 47.7345819, -3.4299383 47.7346237)",,,,
