osmid,name,highway,junction,oneway,reversed,length,geometry,maxspeed,ref
32132835,Rond Pont Charles de Gaulle,tertiary,roundabout,True,False,21.241,"LINESTRING (4.0519914 48.2814354, 4.0519282 48.2814129, 4.0518763 48.2813799, 4.0518397 48.2813388, 4.0518208 48.2812927)",,
32132835,Rond Pont Charles de Gaulle,tertiary,roundabout,True,False,10.065,"LINESTRING (4.0521256 48.2814444, 4.0520576 48.2814457, 4.0519914 48.2814354)",,
32132835,Rond Pont Charles de Gaulle,tertiary,roundabout,True,False,10.467,"LINESTRING (4.052343 48.2812311, 4.0523492 48.281278, 4.0523366 48.2813243)",,
32132835,Rond Pont Charles de Gaulle,tertiary,roundabout,True,False,31.736,"LINESTRING (4.0520123 48.2810999, 4.0520975 48.2810935, 4.0521814 48.2811056, 4.052255 48.2811348, 4.0523108 48.2811782, 4.052343 48.2812311)",,
32133373,Rue Ober Ramstadt,residential,,True,False,112.36500000000001,"LINESTRING (4.0520123 48.2810999, 4.0520313 48.2810454, 4.0520457 48.2810038, 4.0523693 48.2806625, 4.0527781 48.2802331)",30,
32132835,Rond Pont Charles de Gaulle,tertiary,roundabout,True,False,10.918,"LINESTRING (4.0518879 48.2811509, 4.0519447 48.2811196, 4.0520123 48.2810999)",,
32132835,Rond Pont Charles de Gaulle,tertiary,roundabout,True,False,9.584,"LINESTRING (4.0518269 48.2812262, 4.0518504 48.2811861, 4.0518879 48.2811509)",,
32132840,Avenue Charles de Refuge,tertiary,,True,False,187.336,"LINESTRING (4.0518269 48.2812262, 4.0517308 48.2811815, 4.051652 48.281144, 4.0516286 48.2811332, 4.0509371 48.2808143, 4.0504023 48.2805677, 4.0501884 48.280469, 4.0499478 48.280359, 4.0498963 48.2803194, 4.049867 48.2802729, 4.0498628 48.2802527, 4.0498536 48.2802134)",,
32132835,Rond Pont Charles de Gaulle,tertiary,roundabout,True,False,7.442,"LINESTRING (4.0518208 48.2812927, 4.0518191 48.2812593, 4.0518269 48.2812262)",,
48124581,Rue Jacques Cartier,residential,,False,True,171.435,"LINESTRING (4.0518208 48.2812927, 4.0517071 48.2813132, 4.0516333 48.2813267, 4.0512188 48.2814024, 4.0504504 48.2815738, 4.0500404 48.2816653, 4.0496178 48.2815629)",,
32132835,Rond Pont Charles de Gaulle,tertiary,roundabout,True,False,9.229,"LINESTRING (4.05224 48.2814128, 4.0521856 48.2814331, 4.0521256 48.2814444)",,
32132835,Rond Pont Charles de Gaulle,tertiary,roundabout,True,False,12.315,"LINESTRING (4.0523366 48.2813243, 4.0522988 48.2813737, 4.05224 48.2814128)",,
32132838,Avenue Charles de Refuge,tertiary,,True,False,68.273,"LINESTRING (4.0523366 48.2813243, 4.0523828 48.2813786, 4.052419 48.2814051, 4.0524671 48.2814308, 4.0526129 48.2815004, 4.0527703 48.2815755, 4.0529328 48.2816412, 4.0530548 48.2816994)",30,
32132843,Rue Agénor Cortier,residential,,False,False,35.334,"LINESTRING (4.057066 48.2820879, 4.0571228 48.2820335, 4.0573243 48.2818207)",50,
32132845,Rue Saint-Michaut,residential,,False,True,125.32300000000001,"LINESTRING (4.057066 48.2820879, 4.0563806 48.2818424, 4.0560066 48.2816818, 4.0560038 48.2816478, 4.0562071 48.281404)",50,
32132846,Rue des Vieux Cortins,residential,,True,False,94.769,"LINESTRING (4.0562071 48.281404, 4.0573243 48.2818207)",50,
32132845,Rue Saint-Michaut,residential,,False,False,125.32300000000001,"LINESTRING (4.0562071 48.281404, 4.0560038 48.2816478, 4.0560066 48.2816818, 4.0563806 48.2818424, 4.057066 48.2820879)",50,
32132843,Rue Agénor Cortier,residential,,False,True,35.334,"LINESTRING (4.0573243 48.2818207, 4.0571228 48.2820335, 4.057066 48.2820879)",50,
32133374,Rue Henri Forjot,residential,,True,False,111.255,"LINESTRING (4.0531823 48.2804027, 4.0524401 48.2811631, 4.0523932 48.2811951, 4.052343 48.2812311)",30,
"[32132846, 308049055]",Rue des Vieux Cortins,residential,,True,False,251.05300000000003,"LINESTRING (4.0531823 48.2804027, 4.0532081 48.2804143, 4.0535345 48.2805608, 4.0538403 48.2806982, 4.0541668 48.2808288, 4.0549012 48.2810088, 4.0552118 48.2810888, 4.0556242 48.2812175, 4.0562071 48.281404)","['30', '50']",
32133367,Rue de la Croix Blanche,tertiary,,False,True,66.375,"LINESTRING (4.0517722 48.2785686, 4.0519154 48.2784905, 4.0522227 48.2783382, 4.0525131 48.2782358)",50,D 85
"[308049128, 32133377, 308049131]",Rue Gilbert Médéric,tertiary,,False,False,97.345,"LINESTRING (4.0517722 48.2785686, 4.051613 48.2786499, 4.0515134 48.2787088, 4.0513741 48.2787902, 4.0511613 48.2789711, 4.0511025 48.2790211, 4.0508833 48.2792074)","['50', '30']",D 85
"[176934228, 451403375]",Avenue du Maréchal Leclerc,unclassified,,False,False,163.114,"LINESTRING (4.0517722 48.2785686, 4.0518915 48.2786208, 4.0523235 48.2788339, 4.0524909 48.2789147, 4.053161 48.2792017, 4.0532908 48.2792573, 4.0535983 48.279389)","['50', '30']",D 85B
1011008601,Avenue du Maréchal Leclerc,unclassified,,False,True,104.53999999999999,"LINESTRING (4.0517722 48.2785686, 4.0516727 48.2785065, 4.0512829 48.2781999, 4.0508721 48.2778453)",50,D 85B
"[32132849, 375351970]",Rue Lucien Leblanc,residential,,False,False,106.996,"LINESTRING (4.0557896 48.2803122, 4.0558109 48.2802895, 4.0558347 48.2802641, 4.0558776 48.2802182, 4.0565068 48.2795487, 4.0565561 48.2794963)","['50', '30']",
"[308049044, 308049045]",Avenue du Maréchal Leclerc,unclassified,,False,True,158.012,"LINESTRING (4.0557896 48.2803122, 4.055038 48.2799644, 4.0544718 48.279736, 4.0539948 48.2795436)","['50', '30']",D 85B
32133367,Rue de la Croix Blanche,tertiary,,False,False,225.30599999999998,"LINESTRING (4.0564753 48.2761337, 4.0564259 48.2761797, 4.0560514 48.276555, 4.0558113 48.2767299, 4.0547394 48.2775063, 4.0545844 48.2775896, 4.0544656 48.2776428)",50,D 85
32133367,Rue de la Croix Blanche,tertiary,,False,False,66.375,"LINESTRING (4.0525131 48.2782358, 4.0522227 48.2783382, 4.0519154 48.2784905, 4.0517722 48.2785686)",50,D 85
32133367,Rue de la Croix Blanche,tertiary,,False,True,99.171,"LINESTRING (4.0525131 48.2782358, 4.0534561 48.2780349, 4.0537771 48.2779421)",50,D 85
166270398,Chemin des Maisons Brulées,residential,,False,False,96.09,"LINESTRING (4.0525131 48.2782358, 4.0519018 48.2777824, 4.0517655 48.2776293, 4.0518473 48.2775748)",50,
166288845,Rue Maurice Veyssiere,residential,,False,False,68.38,"LINESTRING (4.0539016 48.2780779, 4.0546879 48.2784009)",50,
32133370,Rue de l'Église,residential,,False,True,121.686,"LINESTRING (4.0539016 48.2780779, 4.0534176 48.2784459, 4.0532148 48.2785178, 4.0526149 48.2787305)",50,
166288845,Rue Maurice Veyssiere,residential,,False,True,17.71,"LINESTRING (4.0539016 48.2780779, 4.0538346 48.2780102, 4.0538012 48.2779744, 4.0537771 48.2779421)",50,
32132851,Rue de la Fédération,residential,,False,True,65.229,"LINESTRING (4.0572602 48.2773933, 4.0567963 48.2778921)",50,
166288843,Rue Guy de Maupassant,residential,,False,False,221.05900000000003,"LINESTRING (4.0572602 48.2773933, 4.0572275 48.2773791, 4.0567087 48.2771539, 4.0566034 48.2771663, 4.0554348 48.2784239)",50,
32132851,Rue de la Fédération,residential,,False,False,105.598,"LINESTRING (4.0560453 48.2786996, 4.0567963 48.2778921)",50,
166288839,Rue Ambroise Pare,residential,,False,False,147.798,"LINESTRING (4.0560453 48.2786996, 4.0562938 48.2787827, 4.056399 48.2787672, 4.0570184 48.2780983, 4.0570338 48.2780085, 4.0567963 48.2778921)",50,
32132851,Rue de la Fédération,residential,,False,True,54.989,"LINESTRING (4.0560453 48.2786996, 4.0556641 48.2791241)",50,
375351971,Rue Saint-Frobert,residential,,False,True,54.597,"LINESTRING (4.0560453 48.2786996, 4.0554348 48.2784239)",50,
32132851,Rue de la Fédération,residential,,False,False,54.989,"LINESTRING (4.0556641 48.2791241, 4.0560453 48.2786996)",50,
375351971,Rue Saint-Frobert,residential,,False,False,128.65800000000002,"LINESTRING (4.0556641 48.2791241, 4.0545757 48.2786814, 4.0545438 48.2786349, 4.0545454 48.2785848, 4.0546879 48.2784009)",50,
"[375351971, 32133371]",Rue Saint-Frobert,residential,,False,True,77.91,"LINESTRING (4.0556641 48.2791241, 4.0563318 48.2794025, 4.0564893 48.2794682, 4.0565145 48.2794787, 4.0565561 48.2794963)","['50', '30']",
"[32133371, 375351971]",Rue Saint-Frobert,residential,,False,False,77.91,"LINESTRING (4.0565561 48.2794963, 4.0565145 48.2794787, 4.0564893 48.2794682, 4.0563318 48.2794025, 4.0556641 48.2791241)","['30', '50']",
375351970,Rue Lucien Leblanc,residential,,False,False,115.37099999999998,"LINESTRING (4.0565561 48.2794963, 4.0565991 48.2794494, 4.0573354 48.2786467, 4.0573684 48.2786107)",30,
"[32132849, 375351970]",Rue Lucien Leblanc,residential,,False,True,106.996,"LINESTRING (4.0565561 48.2794963, 4.0565068 48.2795487, 4.0558776 48.2802182, 4.0558347 48.2802641, 4.0558109 48.2802895, 4.0557896 48.2803122)","['30', '50']",
375351971,Rue Saint-Frobert,residential,,False,False,54.597,"LINESTRING (4.0554348 48.2784239, 4.0560453 48.2786996)",50,
166288843,Rue Guy de Maupassant,residential,,False,True,221.05900000000003,"LINESTRING (4.0554348 48.2784239, 4.0566034 48.2771663, 4.0567087 48.2771539, 4.0572275 48.2773791, 4.0572602 48.2773933)",50,
375351971,Rue Saint-Frobert,residential,,False,True,68.955,"LINESTRING (4.0554348 48.2784239, 4.0549781 48.2782376, 4.0548518 48.278263, 4.0546879 48.2784009)",50,
308049131,Rue Gilbert Médéric,tertiary,,False,False,31.058,"LINESTRING (4.0508833 48.2792074, 4.0506288 48.2794295)",50,D 85
32133372,Rue de l'Europe,residential,,True,False,141.474,"LINESTRING (4.0508833 48.2792074, 4.0513707 48.2794722, 4.0516996 48.2796508, 4.0523644 48.2800119)",,
"[308049128, 32133377, 308049131]",Rue Gilbert Médéric,tertiary,,False,True,97.345,"LINESTRING (4.0508833 48.2792074, 4.0511025 48.2790211, 4.0511613 48.2789711, 4.0513741 48.2787902, 4.0515134 48.2787088, 4.051613 48.2786499, 4.0517722 48.2785686)","['50', '30']",D 85
32133375,Cours Charles Peguy,residential,,True,False,111.777,"LINESTRING (4.0527781 48.2802331, 4.0532705 48.2797202, 4.0535403 48.2794476, 4.0535784 48.2794091, 4.0535983 48.279389)",30,
308049046,Avenue du Maréchal Leclerc,unclassified,,False,False,34.006,"LINESTRING (4.0535983 48.279389, 4.0536773 48.2794198, 4.0538066 48.2794702, 4.0539948 48.2795436)",30,D 85B
"[176934228, 451403375]",Avenue du Maréchal Leclerc,unclassified,,False,True,163.114,"LINESTRING (4.0535983 48.279389, 4.0532908 48.2792573, 4.053161 48.2792017, 4.0524909 48.2789147, 4.0523235 48.2788339, 4.0518915 48.2786208, 4.0517722 48.2785686)","['30', '50']",D 85B
32133376,Cours Louis Pergaud,residential,,True,False,112.894,"LINESTRING (4.0539948 48.2795436, 4.053938 48.2796117, 4.0536671 48.2798864, 4.0531823 48.2804027)",30,
