osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,lanes,bridge,junction
159335615,True,,Rue d'Aumale,primary,False,149.335,,"LINESTRING (2.4672493 49.1933094, 2.4668855 49.1932984, 2.4668228 49.1932967, 2.4654416 49.1932561, 2.4653569 49.1932527, 2.4651975 49.1932396)",,,
48749363,False,,Impasse Souchier,residential,False,16.968,,"LINESTRING (2.4700343 49.1956479, 2.4700195 49.1956214, 2.4700034 49.1956048, 2.4699765 49.1955881, 2.469883 49.1955357)",,,
253482663,False,,Rue des Cascades,secondary,False,278.04499999999996,50,"LINESTRING (2.4700343 49.1956479, 2.4699041 49.1956556, 2.469821 49.1956591, 2.4692325 49.1956832, 2.4691129 49.1956907, 2.4683766 49.1957319, 2.4683246 49.1957348, 2.4682682 49.1957364, 2.4682157 49.1957354, 2.4681586 49.1957289, 2.4680898 49.1957129, 2.4680389 49.1956957, 2.4679989 49.1956781, 2.467964 49.1956617, 2.467929 49.1956417, 2.4674869 49.1953709, 2.4673948 49.1953149, 2.4673493 49.1952963, 2.4673126 49.1952868, 2.4672648 49.1952814, 2.4672206 49.1952796, 2.4671763 49.1952796, 2.4667512 49.1952928, 2.4666922 49.1952937, 2.4666372 49.1952928, 2.4665639 49.1952883, 2.4665068 49.1952846, 2.4664631 49.1952817)",,,
36290062,False,,Place Maurice Versepuy,residential,False,34.818,,"LINESTRING (2.4632769 49.1932322, 2.4632778 49.1931814, 2.4632813 49.1929918, 2.4632821 49.192948, 2.4632826 49.1929191)",,,
"[310817704, 231690253]",False,,"['Place Maurice Versepuy', 'Ruelle Versepuy']",residential,False,142.394,,"LINESTRING (2.4632769 49.1932322, 2.4619767 49.1931997, 2.46188 49.1936253)",,,
310817697,False,,Impasse Versepuy,residential,True,31.817,,"LINESTRING (2.4632769 49.1932322, 2.4632745 49.1932712, 2.4632663 49.1933049, 2.4632429 49.1933288, 2.4632134 49.1933445, 2.4631731 49.1933594, 2.4630722 49.1933874, 2.4629899 49.1934087)",,,
36291322,False,,Rue de la Nonette,residential,True,3.803,30,"LINESTRING (2.4639129 49.1959438, 2.4639652 49.1959451)",,,
36291322,False,,Rue de la Nonette,residential,False,396.04599999999994,30,"LINESTRING (2.4639129 49.1959438, 2.4638813 49.1959426, 2.4638345 49.1959406, 2.463773 49.1959394, 2.463593 49.1959276, 2.4635266 49.1959228, 2.463304 49.1959076, 2.4628391 49.1958761, 2.4627156 49.1958679, 2.4625363 49.1958562, 2.4608379 49.1957406, 2.4595262 49.1956448, 2.4589952 49.195606, 2.4584921 49.1955749)",,,
"[345193802, 245297357, 245297359]",True,D 1016,Avenue du Général de Gaulle,primary,False,78.494,50,"LINESTRING (2.4639129 49.1959438, 2.463927 49.1954781, 2.4639289 49.1954148, 2.4639292 49.1953719, 2.4639294 49.1953533, 2.4639298 49.195297, 2.4639317 49.195238)",,yes,
36291322,False,,Rue de la Nonette,residential,True,79.974,30,"LINESTRING (2.4573999 49.1954862, 2.4584921 49.1955749)",,,
24551842,False,D 909,Rue de Gouvieux,secondary,False,58.951,50,"LINESTRING (2.4617656 49.1926035, 2.4612517 49.1924968, 2.4611337 49.1924723, 2.4610622 49.1924576, 2.460993 49.1924419)",2,,
24551842,False,D 909,Rue de Gouvieux,secondary,True,64.328,50,"LINESTRING (2.4617656 49.1926035, 2.4618718 49.192625, 2.4619605 49.192644, 2.4626097 49.1927778)",2,,
36826517,True,,Rue des Fontaines,residential,False,80.137,30,"LINESTRING (2.4617656 49.1926035, 2.4617351 49.1926592, 2.4617147 49.1926948, 2.4616174 49.192873, 2.4616024 49.1929022, 2.4615812 49.1929545, 2.4615692 49.1929817, 2.4614592 49.1931823, 2.461404 49.1932841)",,,
152622748,False,D 909,Rue de Chantilly,secondary,True,76.868,50,"LINESTRING (2.4579419 49.1911753, 2.4581591 49.1913795, 2.4582027 49.1914199, 2.4582754 49.1914826, 2.4583316 49.1915306, 2.4583752 49.1915657, 2.4584236 49.1916026, 2.4584717 49.1916387, 2.4585246 49.1916752, 2.458593 49.1917183)",2,,
368758438,False,D 909,Rue de Chantilly,secondary,False,34.191,50,"LINESTRING (2.4579419 49.1911753, 2.4577926 49.1910334, 2.4576717 49.1909236)",2,,
1018895951,False,,Rue Victor Hugo,residential,True,34.812,50,"LINESTRING (2.4579419 49.1911753, 2.457971 49.191149, 2.4579804 49.1911309, 2.4579884 49.1911035, 2.4579953 49.1910632, 2.4580178 49.1908707)",,,
1231042045,True,,,residential,False,22.188999999999997,30,"LINESTRING (2.460794 49.1907882, 2.4608078 49.1907828, 2.4608228 49.1907791, 2.4608386 49.1907773, 2.4608547 49.1907774, 2.4608704 49.1907794, 2.4608853 49.1907833, 2.4608989 49.1907889, 2.4609108 49.190796, 2.4609204 49.1908044, 2.4609276 49.1908138, 2.460932 49.1908239, 2.4609335 49.1908344, 2.4609322 49.1908449, 2.4609279 49.190855, 2.4609209 49.1908644, 2.4609113 49.1908729, 2.4608996 49.1908801, 2.4608861 49.1908858, 2.4608712 49.1908897)",,,roundabout
47203674,True,,,residential,False,9.089,30,"LINESTRING (2.460768 49.1908614, 2.4607614 49.1908506, 2.4607582 49.1908391, 2.4607586 49.1908274, 2.4607627 49.190816, 2.4607701 49.1908054, 2.4607807 49.190796, 2.460794 49.1907882)",,,roundabout
24551840,True,,Avenue Aumont,residential,False,79.168,30,"LINESTRING (2.4608712 49.1908897, 2.4608843 49.1909223, 2.4608891 49.1909488, 2.4609491 49.1915525, 2.460954 49.191599)",,,
47203674,True,,,residential,False,8.807,30,"LINESTRING (2.4608712 49.1908897, 2.4608543 49.1908919, 2.460837 49.1908919, 2.46082 49.1908897, 2.4608041 49.1908853, 2.4607897 49.190879, 2.4607776 49.1908709, 2.460768 49.1908614)",,,roundabout
24551842,False,D 909,Rue de Gouvieux,secondary,False,51.361000000000004,50,"LINESTRING (2.4632826 49.1929191, 2.4631925 49.1929012, 2.4626097 49.1927778)",2,,
36290062,False,,Place Maurice Versepuy,residential,True,34.818,,"LINESTRING (2.4632826 49.1929191, 2.4632821 49.192948, 2.4632813 49.1929918, 2.4632778 49.1931814, 2.4632769 49.1932322)",,,
47203949,True,,Rue Saint-Laurent,residential,False,102.999,,"LINESTRING (2.4632826 49.1929191, 2.4632851 49.1928474, 2.4633053 49.1921824, 2.4633102 49.1920206, 2.463311 49.191993)",,,
1192435846,False,D 909,Rue de Gouvieux,secondary,True,92.87700000000001,50,"LINESTRING (2.4632826 49.1929191, 2.4633974 49.1929434, 2.4642043 49.1931248, 2.4644917 49.1931898)",2,,
24551840,True,,Avenue Aumont,residential,False,93.991,30,"LINESTRING (2.460954 49.191599, 2.4610137 49.1923422, 2.4610117 49.1923812, 2.4610072 49.192405, 2.460993 49.1924419)",,,
47203949,True,,Rue Saint-Laurent,residential,False,52.211,,"LINESTRING (2.4633243 49.1913209, 2.4633354 49.1909607, 2.463338 49.1909357, 2.4633423 49.1909176, 2.4633518 49.1908962, 2.4633663 49.1908801, 2.463391 49.1908611)",,,
47204258,True,,Rue de Salverte,residential,False,182.82899999999998,30,"LINESTRING (2.4633243 49.1913209, 2.4624716 49.1913061, 2.4624327 49.1913088, 2.462403 49.191314, 2.4623721 49.1913259, 2.4620319 49.1915365, 2.4620082 49.1915478, 2.4619815 49.1915557, 2.4619545 49.1915594, 2.4610204 49.1915968, 2.460954 49.191599)",,,
47204685,False,,Rue Pierre Émile Leprat,residential,False,108.259,50,"LINESTRING (2.4610236 49.1942307, 2.4607873 49.1942209, 2.4595358 49.1941801)",2,,
"[724523649, 724524498]",False,,"['Quai de la Canardière', 'Rue des Fontaines']",residential,True,266.242,30,"LINESTRING (2.4610236 49.1942307, 2.460983 49.1945145, 2.4609787 49.1945438, 2.460981 49.1945654, 2.4609936 49.1945878, 2.4610104 49.1946112, 2.4610375 49.1946319, 2.4610716 49.1946487, 2.4611054 49.194663, 2.4611588 49.1946793, 2.461233 49.1946982, 2.4614523 49.1947545, 2.4615021 49.1947652, 2.4615614 49.1947732, 2.4616161 49.1947792, 2.4617061 49.1947847, 2.461781 49.1947866, 2.462013 49.1947934, 2.4621007 49.1947955, 2.4622253 49.1947993, 2.462774 49.1948099, 2.4628207 49.1948127, 2.4628632 49.1948192, 2.4629047 49.1948304, 2.4629367 49.1948482, 2.4629639 49.1948712, 2.4630002 49.1949151, 2.4630788 49.1950483, 2.4630987 49.1950816, 2.463116 49.195103, 2.4631381 49.1951214, 2.4631735 49.1951419, 2.4632093 49.1951569, 2.4632548 49.1951687, 2.4633113 49.1951797, 2.4633658 49.1951859, 2.4637125 49.1952166)",2,,
158019225,False,,Rue Pierre Émile Leprat,residential,True,61.851,,"LINESTRING (2.4586864 49.1941446, 2.4593039 49.1941697, 2.4594586 49.1941777, 2.4595358 49.1941801)",,,
152622747,False,D 909,Rue de Gouvieux,secondary,True,50.205999999999996,50,"LINESTRING (2.458593 49.1917183, 2.4587057 49.1917821, 2.4587587 49.1918085, 2.4588244 49.191838, 2.4588915 49.1918651, 2.4589634 49.191891, 2.4590564 49.19192, 2.4591752 49.1919567)",2,,
152622748,False,D 909,Rue de Chantilly,secondary,False,76.868,50,"LINESTRING (2.458593 49.1917183, 2.4585246 49.1916752, 2.4584717 49.1916387, 2.4584236 49.1916026, 2.4583752 49.1915657, 2.4583316 49.1915306, 2.4582754 49.1914826, 2.4582027 49.1914199, 2.4581591 49.1913795, 2.4579419 49.1911753)",2,,
158019226,False,,Rue de la Source,residential,True,144.693,,"LINESTRING (2.458593 49.1917183, 2.4585772 49.1917372, 2.4585729 49.191754, 2.4585712 49.1917772, 2.4585748 49.1918614, 2.4585765 49.1918936, 2.4585756 49.191923, 2.4584498 49.1930135)",,,
36291323,True,,Rue de la Source,residential,False,86.91000000000001,,"LINESTRING (2.4584498 49.1930135, 2.4584457 49.1930579, 2.4584404 49.1930807, 2.4584296 49.1930948, 2.4584075 49.1931077, 2.4583785 49.1931181, 2.4577121 49.1933568, 2.4576683 49.1933784, 2.4576303 49.1933989, 2.4575799 49.1934227, 2.4575121 49.1934499)",,,
158019226,False,,Rue de la Source,residential,False,144.69300000000004,,"LINESTRING (2.4584498 49.1930135, 2.4585756 49.191923, 2.4585765 49.1918936, 2.4585748 49.1918614, 2.4585712 49.1917772, 2.4585729 49.191754, 2.4585772 49.1917372, 2.458593 49.1917183)",,,
93336758,True,,Place Omer Vallon,residential,False,85.577,,"LINESTRING (2.4656196 49.1940253, 2.4655851 49.1940243, 2.4654047 49.1940192, 2.4652471 49.1940148, 2.465218 49.194014, 2.464443 49.1939922)",,,
"[345193794, 117371803]",True,D 1016,Rue de Paris,primary,False,95.507,"['30', '50']","LINESTRING (2.4656196 49.1940253, 2.465578 49.1939608, 2.4655137 49.1938638, 2.4652181 49.1933983, 2.4651949 49.1933597, 2.4651136 49.1932326)",,,
47213164,False,,Rue du Pont du Roi,residential,True,4.375,,"LINESTRING (2.4638786 49.1970614, 2.4639388 49.1970622)",,,
47213164,False,,Rue du Pont du Roi,residential,False,597.329,,"LINESTRING (2.4638786 49.1970614, 2.4638445 49.1970609, 2.4637862 49.1970595, 2.4637268 49.1970568, 2.4635723 49.1970514, 2.4633743 49.1970447, 2.4632362 49.1970394, 2.4631087 49.1970333, 2.4625662 49.1970015, 2.4620691 49.1969708, 2.4615729 49.1969461, 2.4607645 49.1968992, 2.4607202 49.1969001, 2.4606813 49.1969053, 2.4606494 49.1969176, 2.4606264 49.1969386, 2.4606116 49.1969605, 2.4605365 49.1971139, 2.4605218 49.1971367, 2.4605017 49.1971552, 2.4604735 49.1971735, 2.4604399 49.1971875, 2.4604037 49.197198, 2.4603702 49.1972042, 2.4603327 49.1972059, 2.4602924 49.1972059, 2.4595531 49.1971628, 2.4586828 49.197113, 2.4582737 49.1970848, 2.4584921 49.1955749)",,,
345193802,True,D 1016,Avenue du Général de Gaulle,primary,False,124.297,50,"LINESTRING (2.4638786 49.1970614, 2.4638806 49.1969577, 2.4639129 49.1959438)",,,
48749363,False,,Impasse Souchier,residential,True,137.178,,"LINESTRING (2.4684151 49.1947644, 2.4684852 49.1947854, 2.4685335 49.194802, 2.4685898 49.1948257, 2.4686341 49.1948467, 2.4686944 49.1948791, 2.469883 49.1955357)",,,
80301282,False,,,unclassified,True,26.266,50,"LINESTRING (2.4576717 49.1909236, 2.457731 49.1908974, 2.4577894 49.1908896, 2.4578628 49.1908825, 2.4580178 49.1908707)",,,
368758438,False,D 909,Rue de Chantilly,secondary,True,34.191,50,"LINESTRING (2.4576717 49.1909236, 2.4577926 49.1910334, 2.4579419 49.1911753)",2,,
"[368758436, 1018895951]",False,,Rue Victor Hugo,residential,False,149.278,"['30', '50']","LINESTRING (2.4581837 49.1895326, 2.458173 49.1896164, 2.458138 49.1899093, 2.4581137 49.1901132, 2.4580325 49.1907517, 2.458028 49.1907872, 2.4580178 49.1908707)",,,
80301282,False,,,unclassified,False,26.266,50,"LINESTRING (2.4580178 49.1908707, 2.4578628 49.1908825, 2.4577894 49.1908896, 2.457731 49.1908974, 2.4576717 49.1909236)",,,
1018895951,False,,Rue Victor Hugo,residential,False,34.812,50,"LINESTRING (2.4580178 49.1908707, 2.4579953 49.1910632, 2.4579884 49.1911035, 2.4579804 49.1911309, 2.457971 49.191149, 2.4579419 49.1911753)",,,
"[368758436, 1018895951]",False,,Rue Victor Hugo,residential,True,149.278,"['50', '30']","LINESTRING (2.4580178 49.1908707, 2.458028 49.1907872, 2.4580325 49.1907517, 2.4581137 49.1901132, 2.458138 49.1899093, 2.458173 49.1896164, 2.4581837 49.1895326)",,,
47204685,False,,Rue Pierre Émile Leprat,residential,True,108.259,50,"LINESTRING (2.4595358 49.1941801, 2.4607873 49.1942209, 2.4610236 49.1942307)",2,,
93336754,True,,Rue des Jardins,residential,False,228.167,,"LINESTRING (2.4595358 49.1941801, 2.4596318 49.1935357, 2.4596543 49.1933577, 2.4596896 49.1930906, 2.4597343 49.192752, 2.4598033 49.1922299, 2.4598086 49.1921904, 2.4598214 49.1921368)",,,
158019225,False,,Rue Pierre Émile Leprat,residential,False,61.851,,"LINESTRING (2.4595358 49.1941801, 2.4594586 49.1941777, 2.4593039 49.1941697, 2.4586864 49.1941446)",,,
52127514,False,D 909,Rue de Gouvieux,secondary,False,51.052,50,"LINESTRING (2.4598214 49.1921368, 2.4597018 49.1921043, 2.4596018 49.1920769, 2.4593873 49.192017, 2.4593056 49.1919943, 2.4591752 49.1919567)",2,,
52127514,False,D 909,Rue de Gouvieux,secondary,True,91.652,50,"LINESTRING (2.4598214 49.1921368, 2.4599969 49.1921802, 2.4607541 49.1923799, 2.4609323 49.1924264, 2.460993 49.1924419)",2,,
1192435846,False,D 909,Rue de Gouvieux,secondary,False,92.87700000000001,50,"LINESTRING (2.4644917 49.1931898, 2.4642043 49.1931248, 2.4633974 49.1929434, 2.4632826 49.1929191)",2,,
1192435846,False,D 909,Rue de Gouvieux,secondary,True,45.607,50,"LINESTRING (2.4644917 49.1931898, 2.4645598 49.1932043, 2.4646065 49.19321, 2.4646467 49.1932139, 2.4648141 49.1932181, 2.4649883 49.1932267, 2.4651136 49.1932326)",2,,
93336760,True,,Rue de l'Hôpital,residential,False,89.3,,"LINESTRING (2.464443 49.1939922, 2.4644836 49.1932734, 2.4644895 49.1932338, 2.4644917 49.1931898)",,,
"[310817703, 93336759]",True,,"[""Impasse de l'Hôpital"", 'Place Omer Vallon']",residential,False,108.42,,"LINESTRING (2.4638759 49.1947006, 2.4639007 49.1945844, 2.4639094 49.194568, 2.4639322 49.1945549, 2.4639617 49.1945452, 2.4640019 49.1945391, 2.4642393 49.1945382, 2.4642876 49.1945365, 2.4643211 49.1945303, 2.4643654 49.1945137, 2.4643895 49.1944918, 2.4644043 49.1944663, 2.4644089 49.1944411, 2.4644234 49.1942817, 2.4644337 49.1941295, 2.464443 49.1939922)",,,
174990844,True,,Rue d'Orgemont,residential,False,33.112,30,"LINESTRING (2.4596043 49.189679, 2.4599302 49.1894709)",,,
174990845,True,,Rue d'Orgemont,residential,False,23.367,30,"LINESTRING (2.4596043 49.189679, 2.4596412 49.1896673, 2.4596705 49.1896598, 2.4596967 49.1896575, 2.4597264 49.1896556, 2.4599187 49.1896644)",,,
158018545,False,,,unclassified,True,63.865,,"LINESTRING (2.4674004 49.1936465, 2.4673789 49.1938657, 2.4673468 49.1939121, 2.4673236 49.1942155)",,,
24543539,True,D 924,Rue du Connétable,primary,False,191.44699999999997,50,"LINESTRING (2.4673236 49.1942155, 2.4673912 49.1942177, 2.4678583 49.194232, 2.4683418 49.194247, 2.4694612 49.1942816, 2.4695093 49.1942831, 2.4699553 49.1942969)",,,
158018545,False,,,unclassified,False,63.865,,"LINESTRING (2.4673236 49.1942155, 2.4673468 49.1939121, 2.4673789 49.1938657, 2.4674004 49.1936465)",,,
48749363,False,,Impasse Souchier,residential,False,137.17800000000003,,"LINESTRING (2.469883 49.1955357, 2.4686944 49.1948791, 2.4686341 49.1948467, 2.4685898 49.1948257, 2.4685335 49.194802, 2.4684852 49.1947854, 2.4684151 49.1947644)",,,
48749363,False,,Impasse Souchier,residential,True,16.968,,"LINESTRING (2.469883 49.1955357, 2.4699765 49.1955881, 2.4700034 49.1956048, 2.4700195 49.1956214, 2.4700343 49.1956479)",,,
159335616,False,,Villa des Cascades,living_street,False,137.857,,"LINESTRING (2.469883 49.1955357, 2.4699281 49.1946108, 2.4699553 49.1942969)",,,
159335616,False,,Villa des Cascades,living_street,True,137.857,,"LINESTRING (2.4699553 49.1942969, 2.4699281 49.1946108, 2.469883 49.1955357)",,,
80301908,False,,Rue d'Orgemont,residential,True,21.535,30,"LINESTRING (2.4599302 49.1894709, 2.4599205 49.1896012, 2.4599187 49.1896644)",,,
178057274,False,,Impasse Faligon,residential,False,54.467,,"LINESTRING (2.4582138 49.1936221, 2.4575121 49.1934499)",,,
178057274,False,,Impasse Faligon,residential,True,54.467,,"LINESTRING (2.4575121 49.1934499, 2.4582138 49.1936221)",,,
36291323,True,,Rue de la Source,residential,False,193.02400000000006,,"LINESTRING (2.4575121 49.1934499, 2.4572677 49.193539, 2.4569792 49.1936443, 2.4569571 49.1936574, 2.4569383 49.1936741, 2.4569251 49.1936982, 2.4569249 49.1937214, 2.4569343 49.1937442, 2.4569517 49.1937617, 2.4569755 49.1937763, 2.4570201 49.1937933, 2.4580246 49.1940422, 2.4580796 49.1940548, 2.4581279 49.1940614, 2.4581936 49.1940685, 2.4582472 49.1940772, 2.4584363 49.1941202, 2.4584833 49.1941289, 2.4585383 49.1941351, 2.4586864 49.1941446)",,,
36291322,False,,Rue de la Nonette,residential,False,79.974,30,"LINESTRING (2.4584921 49.1955749, 2.4573999 49.1954862)",,,
36291322,False,,Rue de la Nonette,residential,True,396.046,30,"LINESTRING (2.4584921 49.1955749, 2.4589952 49.195606, 2.4595262 49.1956448, 2.4608379 49.1957406, 2.4625363 49.1958562, 2.4627156 49.1958679, 2.4628391 49.1958761, 2.463304 49.1959076, 2.4635266 49.1959228, 2.463593 49.1959276, 2.463773 49.1959394, 2.4638345 49.1959406, 2.4638813 49.1959426, 2.4639129 49.1959438)",,,
47213164,False,,Rue du Pont du Roi,residential,True,597.3289999999998,,"LINESTRING (2.4584921 49.1955749, 2.4582737 49.1970848, 2.4586828 49.197113, 2.4595531 49.1971628, 2.4602924 49.1972059, 2.4603327 49.1972059, 2.4603702 49.1972042, 2.4604037 49.197198, 2.4604399 49.1971875, 2.4604735 49.1971735, 2.4605017 49.1971552, 2.4605218 49.1971367, 2.4605365 49.1971139, 2.4606116 49.1969605, 2.4606264 49.1969386, 2.4606494 49.1969176, 2.4606813 49.1969053, 2.4607202 49.1969001, 2.4607645 49.1968992, 2.4615729 49.1969461, 2.4620691 49.1969708, 2.4625662 49.1970015, 2.4631087 49.1970333, 2.4632362 49.1970394, 2.4633743 49.1970447, 2.4635723 49.1970514, 2.4637268 49.1970568, 2.4637862 49.1970595, 2.4638445 49.1970609, 2.4638786 49.1970614)",,,
"[1225414717, 653339071]",False,D 1016,Avenue du Maréchal Joffre,primary,False,170.772,50,"LINESTRING (2.4635739 49.1907543, 2.4636296 49.1908431, 2.4641336 49.1916453, 2.4642459 49.1918129, 2.4643264 49.191938, 2.464477 49.1921721)",,,
"[653339072, 1256872753, 835981104]",False,D 1016,Avenue du Maréchal Joffre,primary,True,114.823,"['50', '30']","LINESTRING (2.4635739 49.1907543, 2.4633787 49.1904476, 2.4632515 49.1902485, 2.4631997 49.1901648, 2.4629673 49.1898008)",,,
1191893782,False,,Rue Saint-Laurent,residential,True,17.824,,"LINESTRING (2.4635739 49.1907543, 2.4634379 49.1908337, 2.463391 49.1908611)",,,
1191893782,False,,Rue Saint-Laurent,residential,False,17.824,,"LINESTRING (2.463391 49.1908611, 2.4634379 49.1908337, 2.4635739 49.1907543)",,,
36826517,True,,Rue des Fontaines,residential,False,110.62800000000001,30,"LINESTRING (2.461404 49.1932841, 2.4613613 49.1933191, 2.4613278 49.1933577, 2.4611534 49.1935873, 2.4611439 49.193611, 2.4611333 49.1936408, 2.4611272 49.1936685, 2.4610472 49.1941125, 2.4610416 49.1941519, 2.4610332 49.1941971, 2.4610236 49.1942307)",,,
158019227,False,,Square d'Aumale,residential,True,140.475,,"LINESTRING (2.461404 49.1932841, 2.4614605 49.1933086, 2.46149 49.1933235, 2.4615088 49.1933428, 2.4615209 49.1933638, 2.4615289 49.1935014, 2.4615316 49.1935696, 2.4615357 49.193615, 2.4615613 49.1938411, 2.4615651 49.1938809, 2.4615638 49.1939142, 2.4615572 49.1939577, 2.4615451 49.1940383, 2.4615383 49.194093, 2.4615289 49.1941719, 2.4615236 49.194221, 2.4615209 49.1942788, 2.4615195 49.1943542, 2.4615262 49.194511)",,,
24551842,False,D 909,Rue de Gouvieux,secondary,False,64.328,50,"LINESTRING (2.4626097 49.1927778, 2.4619605 49.192644, 2.4618718 49.192625, 2.4617656 49.1926035)",2,,
24551842,False,D 909,Rue de Gouvieux,secondary,True,51.361000000000004,50,"LINESTRING (2.4626097 49.1927778, 2.4631925 49.1929012, 2.4632826 49.1929191)",2,,
310817691,False,,Impasse Briolat,residential,True,66.081,,"LINESTRING (2.4626097 49.1927778, 2.4625998 49.1925019, 2.4625976 49.1921836)",,,
