osmid,lanes,highway,junction,oneway,reversed,length,geometry,name,ref,maxspeed,bridge,width
27603891,2,tertiary,,False,False,212.757,"LINESTRING (-1.5550468 47.2956403, -1.5551495 47.2957197, -1.555394 47.2960353, -1.5554481 47.2961418, -1.5554814 47.2962353, -1.5555055 47.2963396, -1.5555017 47.2964426, -1.5554663 47.2965941, -1.5554274 47.2966782, -1.5553792 47.2967493, -1.5551908 47.2969766, -1.5550516 47.2971889, -1.5549181 47.2973192, -1.5548751 47.2973742)",Avenue des Noieries,,,,
600325471,1,tertiary,roundabout,True,False,15.888000000000002,"LINESTRING (-1.5550468 47.2956403, -1.5550533 47.2956367, -1.5550594 47.2956328, -1.5550652 47.2956286, -1.5550706 47.2956242, -1.5550756 47.2956196, -1.5550801 47.2956147, -1.5550842 47.2956097, -1.5550878 47.2956046, -1.5550909 47.2955993, -1.5550935 47.2955938, -1.5550956 47.2955883, -1.5550972 47.2955827, -1.5550983 47.295577, -1.5550989 47.2955713, -1.5550989 47.2955656, -1.5550984 47.2955599, -1.5550974 47.2955542, -1.5550959 47.2955486, -1.5550938 47.2955431, -1.5550913 47.2955376, -1.5550882 47.2955323, -1.5550847 47.2955271, -1.5550807 47.2955221, -1.5550762 47.2955172, -1.5550713 47.2955126)",Place du Gendarme Cognard,,,,
953594538,2,tertiary,,False,False,50.709,"LINESTRING (-1.5556676 47.2952067, -1.5555616 47.295262, -1.5552276 47.2954364, -1.5551324 47.2954827)",Rue Mendès France,M 75,30,,
953594538,2,tertiary,,False,True,5.682,"LINESTRING (-1.5550713 47.2955126, -1.5551324 47.2954827)",Rue Mendès France,M 75,30,,
600325470,1,tertiary,roundabout,True,False,17.971999999999998,"LINESTRING (-1.5550713 47.2955126, -1.5550661 47.2955083, -1.5550606 47.2955042, -1.5550547 47.2955003, -1.5550484 47.2954967, -1.5550418 47.2954933, -1.555035 47.2954902, -1.5550279 47.2954875, -1.5550205 47.295485, -1.5550129 47.2954828, -1.5550052 47.2954809, -1.5549973 47.2954794, -1.5549893 47.2954782, -1.5549811 47.2954773, -1.554973 47.2954768, -1.5549647 47.2954766, -1.5549565 47.2954767, -1.5549483 47.2954772, -1.5549402 47.295478, -1.5549322 47.2954792, -1.5549242 47.2954807, -1.5549165 47.2954825, -1.5549089 47.2954846, -1.5549015 47.2954871, -1.5548943 47.2954898, -1.5548874 47.2954928, -1.5548808 47.2954961, -1.5548745 47.2954997, -1.5548685 47.2955035, -1.5548629 47.2955076)",Place du Gendarme Cognard,,,,
25783662,1,secondary,roundabout,True,False,17.094,"LINESTRING (-1.5465096 47.3031094, -1.5464701 47.3030818, -1.546423 47.3030604, -1.5463704 47.3030461, -1.5463146 47.3030396)",,,,,
30027625,,residential,,False,False,320.46799999999996,"LINESTRING (-1.5571806 47.30416, -1.5572175 47.3041314, -1.5572758 47.3040864, -1.5574072 47.3040445, -1.5584655 47.3037991, -1.5585647 47.3037613, -1.5585777 47.3037056, -1.5585477 47.3036136, -1.5584733 47.3035114, -1.5583366 47.3035185, -1.5580689 47.303571, -1.5572807 47.3037637, -1.557175 47.3037543, -1.5570868 47.3037404, -1.5569195 47.3036463, -1.5564184 47.3033448)",Rue des Pâtures,,,,
178602381,2,tertiary,,False,False,36.018,"LINESTRING (-1.5571806 47.30416, -1.5570022 47.3040982, -1.5568708 47.3040382, -1.5567776 47.3039881)",Rue Charles de Gaulle,M 39,,,
"[178602378, 56216150]",2,tertiary,,False,False,116.221,"LINESTRING (-1.5567776 47.3039881, -1.5566436 47.3039249, -1.5564048 47.3038017, -1.5560447 47.3036003, -1.5559474 47.3035366, -1.5557899 47.3034243, -1.5556256 47.3032988)",Rue Charles de Gaulle,"['D 39', 'M 39']",,,
178602381,2,tertiary,,False,True,36.018,"LINESTRING (-1.5567776 47.3039881, -1.5568708 47.3040382, -1.5570022 47.3040982, -1.5571806 47.30416)",Rue Charles de Gaulle,M 39,,,
38855483,,tertiary,roundabout,True,False,26.408,"LINESTRING (-1.5525837 47.3005869, -1.552604 47.3005644, -1.5526161 47.3005393, -1.5526192 47.300513, -1.5526133 47.3004869, -1.5525986 47.3004625, -1.552576 47.300441, -1.5525467 47.3004237, -1.5525122 47.3004114, -1.5524745 47.3004049)",Place de la Paix en Algérie,,,,
194068756,2,tertiary,,False,True,107.38799999999999,"LINESTRING (-1.5525837 47.3005869, -1.5526072 47.3006048, -1.5526557 47.3006305, -1.5527254 47.3006696, -1.5531828 47.3010625, -1.5534845 47.3013317)",Rue Charles de Gaulle,M 39,,,
194068756,2,tertiary,,False,True,98.149,"LINESTRING (-1.5534845 47.3013317, -1.5542514 47.3020449)",Rue Charles de Gaulle,M 39,,,
30027575,,residential,,False,True,32.127,"LINESTRING (-1.5534845 47.3013317, -1.5535294 47.3013167, -1.5536012 47.3013089, -1.5539043 47.3013017)",Rue Lanoue Bras de Fer,,,,
194068756,2,tertiary,,False,False,107.388,"LINESTRING (-1.5534845 47.3013317, -1.5531828 47.3010625, -1.5527254 47.3006696, -1.5526557 47.3006305, -1.5526072 47.3006048, -1.5525837 47.3005869)",Rue Charles de Gaulle,M 39,,,
693356984,,tertiary,,False,True,129.026,"LINESTRING (-1.5584788 47.2995352, -1.5581112 47.299587, -1.5580341 47.2996018, -1.5575693 47.2996909, -1.5568403 47.2998641)",Rue Louis Maisonneuve,,,,
30027575,,residential,,False,False,79.49400000000001,"LINESTRING (-1.556101 47.3012635, -1.5556169 47.3012817, -1.555464 47.301268, -1.5551703 47.301278, -1.5550496 47.3012844)",Rue Lanoue Bras de Fer,,,,
30027575,,residential,,False,True,57.757999999999996,"LINESTRING (-1.556101 47.3012635, -1.5562485 47.3012626, -1.5568668 47.3012535)",Rue Lanoue Bras de Fer,,,,
48776183,,residential,,False,False,79.093,"LINESTRING (-1.556101 47.3012635, -1.5560977 47.3012253, -1.5560959 47.3011613, -1.5560863 47.3008188, -1.556078 47.3005524)",Avenue de Beauregard,,,,
48776183,,residential,,False,True,132.334,"LINESTRING (-1.556101 47.3012635, -1.5561044 47.3013034, -1.5560434 47.3024528)",Avenue de Beauregard,,,,
194068670,2,tertiary,,False,True,12.173,"LINESTRING (-1.5547216 47.2975583, -1.5548036 47.297464)",Avenue des Noieries,,,,
30027615,,residential,,False,False,158.66899999999998,"LINESTRING (-1.5547216 47.2975583, -1.5547916 47.2975836, -1.5548725 47.2976296, -1.5549099 47.2976668, -1.5549229 47.2977056, -1.5549212 47.2979374, -1.5549647 47.2989219)",Rue du Président René Coty,,,,
194068670,2,tertiary,,False,False,42.218,"LINESTRING (-1.5547216 47.2975583, -1.5546354 47.2976602, -1.5544394 47.2978862)",Avenue des Noieries,,,,
30027615,,residential,,False,True,121.70500000000001,"LINESTRING (-1.5550023 47.3000161, -1.5550027 47.299952, -1.5550011 47.2999079, -1.5549686 47.2990287, -1.5549647 47.2989219)",Rue du Président René Coty,,,,
178605809,2,tertiary,,False,False,71.196,"LINESTRING (-1.5550023 47.3000161, -1.5552088 47.3000152, -1.5554345 47.300012, -1.5558442 47.3000041, -1.5559452 47.2999943)",Rue Louis Maisonneuve,,,,
178605811,2,tertiary,,False,True,86.133,"LINESTRING (-1.5550023 47.3000161, -1.5548518 47.3000068, -1.5546489 47.2999882, -1.5540793 47.2999384, -1.5538681 47.2999256)",Rue Louis Maisonneuve,,,,
178605816,,residential,,False,False,61.965,"LINESTRING (-1.5550023 47.3000161, -1.5550083 47.300066, -1.5550105 47.3001178, -1.5550294 47.300573)",Rue du Président René Coty,,,,
30027625,,residential,,False,True,320.468,"LINESTRING (-1.5564184 47.3033448, -1.5569195 47.3036463, -1.5570868 47.3037404, -1.557175 47.3037543, -1.5572807 47.3037637, -1.5580689 47.303571, -1.5583366 47.3035185, -1.5584733 47.3035114, -1.5585477 47.3036136, -1.5585777 47.3037056, -1.5585647 47.3037613, -1.5584655 47.3037991, -1.5574072 47.3040445, -1.5572758 47.3040864, -1.5572175 47.3041314, -1.5571806 47.30416)",Rue des Pâtures,,,,
30027575,,residential,,False,True,65.244,"LINESTRING (-1.5568668 47.3012535, -1.5577318 47.3012398)",Rue Lanoue Bras de Fer,,,,
30027575,,residential,,False,False,57.757999999999996,"LINESTRING (-1.5568668 47.3012535, -1.5562485 47.3012626, -1.556101 47.3012635)",Rue Lanoue Bras de Fer,,,,
121858202,,residential,,False,False,131.423,"LINESTRING (-1.5568668 47.3012535, -1.5568681 47.3012844, -1.5568717 47.3013801, -1.5568805 47.3016142, -1.5568802 47.3024353)",Rue du Maréchal Foch,,,,
121858202,,residential,,False,False,63.129,"LINESTRING (-1.5568802 47.3024353, -1.5560434 47.3024528)",Rue du Maréchal Foch,,,,
121858202,,residential,,False,True,131.423,"LINESTRING (-1.5568802 47.3024353, -1.5568805 47.3016142, -1.5568717 47.3013801, -1.5568681 47.3012844, -1.5568668 47.3012535)",Rue du Maréchal Foch,,,,
171369561,,residential,,False,True,37.174,"LINESTRING (-1.5568802 47.3024353, -1.5571963 47.3024142, -1.5571989 47.3022953)",Rue du Maréchal Foch,,,,
121858202,,residential,,False,True,63.129,"LINESTRING (-1.5560434 47.3024528, -1.5568802 47.3024353)",Rue du Maréchal Foch,,,,
48776183,,residential,,False,False,132.334,"LINESTRING (-1.5560434 47.3024528, -1.5561044 47.3013034, -1.556101 47.3012635)",Avenue de Beauregard,,,,
52074755,,residential,,False,True,205.30300000000003,"LINESTRING (-1.5560434 47.3024528, -1.556042 47.3026977, -1.556046 47.3027986, -1.5560688 47.3028677, -1.5561198 47.3029359, -1.5561855 47.3029751, -1.5563129 47.3029996, -1.5565771 47.303013, -1.557155 47.303036, -1.5575535 47.3030418, -1.5580697 47.3029513)",Rue du Maréchal Leclerc de Hauteclocque,,,,
178605813,,residential,,False,False,67.37700000000001,"LINESTRING (-1.5560434 47.3024528, -1.5551919 47.3024619, -1.5551502 47.3024649)",Rue du Maréchal Foch,,,,
30027575,,residential,,False,False,86.384,"LINESTRING (-1.5550496 47.3012844, -1.5539043 47.3013017)",Rue Lanoue Bras de Fer,,,,
30027575,,residential,,False,True,79.494,"LINESTRING (-1.5550496 47.3012844, -1.5551703 47.301278, -1.555464 47.301268, -1.5556169 47.3012817, -1.556101 47.3012635)",Rue Lanoue Bras de Fer,,,,
"[178605816, 178605815]",,residential,,False,False,132.04500000000002,"LINESTRING (-1.5550496 47.3012844, -1.5550509 47.3013144, -1.5550563 47.3013726, -1.5550823 47.3022357, -1.5550885 47.3022948, -1.5551394 47.3023876, -1.5551502 47.3024649)",Rue du Président René Coty,,,,
178605816,,residential,,False,True,79.119,"LINESTRING (-1.5550496 47.3012844, -1.5550482 47.3012562, -1.5550469 47.3012262, -1.5550294 47.300573)",Rue du Président René Coty,,,,
30027575,,residential,,False,False,65.244,"LINESTRING (-1.5577318 47.3012398, -1.5568668 47.3012535)",Rue Lanoue Bras de Fer,,,,
30027629,,residential,,False,False,107.905,"LINESTRING (-1.5577318 47.3012398, -1.5577322 47.3012035, -1.5577059 47.3004797, -1.5577311 47.3002703)",Rue Jean XXIII,,,,
30027643,,residential,,False,True,72.77000000000001,"LINESTRING (-1.5577318 47.3012398, -1.5577336 47.3012868, -1.557736 47.3013697, -1.5577515 47.3018941)",Rue du Maréchal Joffre,,,,
30027629,,residential,,False,True,107.905,"LINESTRING (-1.5577311 47.3002703, -1.5577059 47.3004797, -1.5577322 47.3012035, -1.5577318 47.3012398)",Rue Jean XXIII,,,,
30027632,,residential,,False,False,76.059,"LINESTRING (-1.5580697 47.3029513, -1.5580445 47.3022675)",Rue du Maréchal Joffre,,,,
52074755,,residential,,False,False,205.303,"LINESTRING (-1.5580697 47.3029513, -1.5575535 47.3030418, -1.557155 47.303036, -1.5565771 47.303013, -1.5563129 47.3029996, -1.5561855 47.3029751, -1.5561198 47.3029359, -1.5560688 47.3028677, -1.556046 47.3027986, -1.556042 47.3026977, -1.5560434 47.3024528)",Rue du Maréchal Leclerc de Hauteclocque,,,,
30027632,,residential,,False,True,76.059,"LINESTRING (-1.5580445 47.3022675, -1.5580697 47.3029513)",Rue du Maréchal Joffre,,,,
30027632,,residential,,False,False,62.548,"LINESTRING (-1.5580445 47.3022675, -1.5580262 47.3018915, -1.5577515 47.3018941)",Rue du Maréchal Joffre,,,,
30027643,,residential,,False,False,63.885999999999996,"LINESTRING (-1.5580445 47.3022675, -1.5577611 47.3022762, -1.5577515 47.3018941)",Rue du Maréchal Joffre,,,,
38855483,,tertiary,roundabout,True,False,13.413,"LINESTRING (-1.5524254 47.3006287, -1.5524609 47.30063, -1.5524961 47.3006262, -1.5525292 47.3006175, -1.5525589 47.3006042, -1.5525837 47.3005869)",Place de la Paix en Algérie,,,,
48776186,2,tertiary,,False,False,216.271,"LINESTRING (-1.5524254 47.3006287, -1.5524265 47.3006557, -1.5524164 47.3007056, -1.5523153 47.3011507, -1.5522784 47.3013897, -1.5520237 47.3023746, -1.5519817 47.3025493)",Rue du Plessis,,,,
172338808,,residential,,False,False,231.10399999999998,"LINESTRING (-1.5519363 47.3027716, -1.5518721 47.3027281, -1.5518079 47.3026845, -1.5516883 47.3025931, -1.5515072 47.3025413, -1.5511283 47.3024581, -1.5510303 47.3025212, -1.5507889 47.3029178, -1.5502176 47.3027795, -1.5501478 47.3026777, -1.5501961 47.302443, -1.5502685 47.302303)",Rue Émilie Launay,,,,
"[178602386, 435450164]",2,tertiary,,False,True,24.96,"LINESTRING (-1.5519363 47.3027716, -1.5519615 47.3026658, -1.5519817 47.3025493)",Rue du Plessis,,,,
172338822,,unclassified,,False,False,117.193,"LINESTRING (-1.5465801 47.3035829, -1.546624 47.3035993, -1.5466833 47.3036177, -1.5467136 47.3036276, -1.5469006 47.3036819, -1.5470197 47.3037103, -1.547211 47.3036843, -1.5473964 47.3035974, -1.5474963 47.3035827, -1.5477831 47.3036466, -1.5480304 47.3036175)",,,,,
"[435791140, 175853469]",,residential,,False,False,27.281,"LINESTRING (-1.5465801 47.3035829, -1.5465918 47.3035526, -1.5465945 47.3035277, -1.5465875 47.303501, -1.5465774 47.3034748, -1.546568 47.3034565, -1.5465373 47.3034171, -1.5464795 47.303358)","['Chemin des Simmonières', 'Rue des Réfractaires STO']",,,,
"[435791140, 175853469]",,residential,,False,True,27.281000000000002,"LINESTRING (-1.5464795 47.303358, -1.5465373 47.3034171, -1.546568 47.3034565, -1.5465774 47.3034748, -1.5465875 47.303501, -1.5465945 47.3035277, -1.5465918 47.3035526, -1.5465801 47.3035829)","['Chemin des Simmonières', 'Rue des Réfractaires STO']",,,,
600323690,1,secondary,roundabout,True,False,8.958,"LINESTRING (-1.5464795 47.303358, -1.5465186 47.3033277, -1.546547 47.3032923)",,,,,
33101361,,tertiary,,False,False,62.288,"LINESTRING (-1.5466924 47.2965028, -1.5467707 47.2965644, -1.5468721 47.2966195, -1.547055 47.2966911, -1.5471704 47.2967282, -1.5473144 47.2967565, -1.5473516 47.2967651, -1.5473985 47.296772)",Rue de l'Erdre,,,,
33101361,,tertiary,,False,True,103.306,"LINESTRING (-1.5466924 47.2965028, -1.5465952 47.296404, -1.5465207 47.2962862, -1.5462207 47.2958669, -1.546068 47.2956773)",Rue de l'Erdre,,,,
34175889,,residential,,False,False,61.281,"LINESTRING (-1.549194 47.2976497, -1.5493995 47.2977718, -1.5497486 47.297941, -1.5498398 47.2979831)",Rue de l'Erdre,M 39A,30,,
937530151,2,tertiary,,False,True,20.792,"LINESTRING (-1.549194 47.2976497, -1.5491108 47.2975726, -1.549039 47.2974952)",Rue de l'Erdre,M 39A,30,,
"[435450162, 1189741709]",2,tertiary,,False,True,108.85300000000002,"LINESTRING (-1.549194 47.2976497, -1.5490436 47.2977086, -1.5488282 47.2977908, -1.5487572 47.297824, -1.5486967 47.2978568, -1.5486463 47.2978992, -1.5486091 47.2979416, -1.5485843 47.2979833, -1.5485674 47.2980256, -1.5485614 47.2980759, -1.5485664 47.2981215, -1.5485838 47.2981784, -1.5486127 47.2982322, -1.5486499 47.2982816, -1.5486878 47.2983254, -1.5487224 47.2983655, -1.5487416 47.2983876)",Rue Raymond Guinel,,50,,
34175889,,residential,,False,True,89.733,"LINESTRING (-1.5508127 47.2984474, -1.550673 47.2983865, -1.5505402 47.298324, -1.5502513 47.298188, -1.5502217 47.2981741, -1.5498398 47.2979831)",Rue de l'Erdre,M 39A,30,,
42992169,,residential,,False,True,72.36300000000001,"LINESTRING (-1.5508127 47.2984474, -1.5504322 47.2988655, -1.5503865 47.2989157, -1.5503701 47.2989494, -1.5503579 47.2989881, -1.5503531 47.2990133)",Rue Martin Luther King,,30,,
194068758,,residential,,False,False,176.942,"LINESTRING (-1.5508127 47.2984474, -1.5514575 47.2976922, -1.5514772 47.2976691, -1.5515948 47.2975314, -1.5519884 47.2970703)",Rue Martin Luther King,,30,,
503038865,1,tertiary,,True,False,17.668,"LINESTRING (-1.5489524 47.2972121, -1.5489656 47.2971782, -1.5489721 47.2971395, -1.5489721 47.2970908, -1.5489686 47.2970547)",Avenue de la Gare,,,,
956020419,,tertiary,roundabout,True,False,8.706,"LINESTRING (-1.5489524 47.2972121, -1.5489342 47.2971891, -1.5489068 47.2971707, -1.5488728 47.2971586)",,,,,
34175888,,tertiary,roundabout,True,False,13.457,"LINESTRING (-1.5488728 47.2971586, -1.5488366 47.2971538, -1.5487999 47.297156, -1.5487656 47.2971651, -1.5487364 47.2971804, -1.5487176 47.2971971)",,,,,
956020420,,tertiary,roundabout,True,False,6.247,"LINESTRING (-1.5487269 47.2972962, -1.5487572 47.2973154, -1.5487948 47.2973271)",,,,,
956020419,,tertiary,roundabout,True,False,5.8100000000000005,"LINESTRING (-1.5489561 47.2972637, -1.54896 47.2972377, -1.5489524 47.2972121)",,,,,
128292680,1,tertiary,,True,False,16.46,"LINESTRING (-1.5485457 47.2972183, -1.5485871 47.2972479, -1.5486328 47.2972706, -1.5486744 47.2972833, -1.5487269 47.2972962)",Rue de l'Erdre,,,,
"[503038867, 34186428, 692964605]",2,tertiary,,False,True,87.32399999999998,"LINESTRING (-1.5485457 47.2972183, -1.5485113 47.297207, -1.5482887 47.297135, -1.5481773 47.2970974, -1.548139 47.2970819, -1.5480815 47.2970634, -1.5480204 47.2970441, -1.5479091 47.297007, -1.5477462 47.2969501, -1.5476302 47.2968775, -1.5475706 47.2968526, -1.547546 47.296833)",Rue de l'Erdre,,,yes,
42992167,,residential,roundabout,True,False,4.561999999999999,"LINESTRING (-1.5504174 47.2991061, -1.55043 47.2990874, -1.5504325 47.299067)",,,30,,
814494027,,residential,,True,False,147.022,"LINESTRING (-1.5504174 47.2991061, -1.5505284 47.2991593, -1.5507954 47.2991353, -1.5511054 47.2991326, -1.5512282 47.2991367, -1.5514922 47.2991663, -1.5518138 47.2992471, -1.5521155 47.2993453, -1.5522765 47.2993172)",Rue Olivier de Sesmaisons,,,,
42992167,,residential,roundabout,True,False,6.836,"LINESTRING (-1.5503389 47.2991316, -1.550369 47.2991296, -1.5503962 47.2991207, -1.5504174 47.2991061)",,,30,,
502985224,1,residential,,True,False,15.064,"LINESTRING (-1.5502581 47.2990679, -1.5502331 47.2990992, -1.5502042 47.2991465, -1.5501855 47.2991935)",Place de l'Église,,30,,
600325444,,residential,roundabout,True,False,10.314,"LINESTRING (-1.5502581 47.2990679, -1.5502622 47.2990909, -1.550279 47.2991111, -1.5503059 47.2991254, -1.5503389 47.2991316)",,,30,,
42992169,,residential,,False,False,72.363,"LINESTRING (-1.5503531 47.2990133, -1.5503579 47.2989881, -1.5503701 47.2989494, -1.5503865 47.2989157, -1.5504322 47.2988655, -1.5508127 47.2984474)",Rue Martin Luther King,,30,,
600325445,,residential,roundabout,True,False,10.375,"LINESTRING (-1.5503531 47.2990133, -1.5503189 47.2990159, -1.5502888 47.2990272, -1.5502674 47.2990454, -1.5502581 47.2990679)",,,30,,
600325447,,residential,roundabout,True,False,9.147,"LINESTRING (-1.5504325 47.299067, -1.5504269 47.299051, -1.5504151 47.2990366, -1.5503979 47.299025, -1.5503767 47.299017, -1.5503531 47.2990133)",,,30,,
42992168,,residential,,False,True,16.865000000000002,"LINESTRING (-1.5498311 47.2997976, -1.5498526 47.2997779, -1.5498757 47.2997606, -1.549913 47.2997419, -1.5499556 47.2997189, -1.5499961 47.2996965)",Place de l'Église,,30,,
52122613,,residential,,False,False,106.478,"LINESTRING (-1.5498311 47.2997976, -1.5497726 47.2997745, -1.5496708 47.2997566, -1.5491521 47.2997226, -1.5486454 47.299687, -1.5485423 47.2996797, -1.5484738 47.2996748, -1.5484379 47.2996723)",Rue de la Gascherie,,,,
172297596,,residential,,False,False,126.23599999999999,"LINESTRING (-1.5498311 47.2997976, -1.5497928 47.2998503, -1.549268 47.3005795, -1.5492271 47.3006555, -1.5491649 47.3007356, -1.5491277 47.3007849, -1.5490956 47.3008164)",Rue Louise Michel,,30,,
172297596,,residential,,False,True,126.236,"LINESTRING (-1.5490956 47.3008164, -1.5491277 47.3007849, -1.5491649 47.3007356, -1.5492271 47.3006555, -1.549268 47.3005795, -1.5497928 47.2998503, -1.5498311 47.2997976)",Rue Louise Michel,,30,,
217899051,1,tertiary,,True,False,13.718,"LINESTRING (-1.5490956 47.3008164, -1.5490826 47.3008483, -1.5490573 47.3009019, -1.5490426 47.3009344)",Rue Louise Michel,,,,
"[48814257, 925542484]",2,tertiary,,False,False,137.489,"LINESTRING (-1.5490956 47.3008164, -1.5490785 47.3007869, -1.5490471 47.3007501, -1.548992 47.3007192, -1.5489524 47.3006669, -1.548924 47.3006097, -1.5488278 47.3004539, -1.548721 47.3002674, -1.5485901 47.3000229, -1.548486 47.2997913, -1.5484379 47.2996723)",Rue Raymond Guinel,,50,,
600325435,1,tertiary,roundabout,True,False,6.452,"LINESTRING (-1.5490426 47.3009344, -1.5490236 47.3009488, -1.5490096 47.3009657, -1.5490014 47.3009842)",Place des Droits de l'Homme,,,,
214763580,1,tertiary,,True,False,14.747,"LINESTRING (-1.5492015 47.3009273, -1.5491525 47.3008857, -1.5491162 47.3008448, -1.5490956 47.3008164)",Rue Louise Michel,,,,
600325436,1,tertiary,roundabout,True,False,12.895999999999997,"LINESTRING (-1.5492015 47.3009273, -1.5491709 47.3009169, -1.5491374 47.3009123, -1.5491033 47.3009139, -1.5490709 47.3009214, -1.5490426 47.3009344)",Place des Droits de l'Homme,,,,
42992861,,residential,,False,True,213.27599999999998,"LINESTRING (-1.5519884 47.2970703, -1.5520835 47.2970733, -1.552169 47.2970612, -1.5522532 47.2970261, -1.5528409 47.296705, -1.5531149 47.2965553, -1.5536019 47.2963028, -1.5542543 47.2959579)",Rue Mendès France,M 75,30,,
42992862,,residential,,False,False,105.694,"LINESTRING (-1.5519884 47.2970703, -1.5520767 47.2969151, -1.552336 47.296618, -1.5524396 47.2964993, -1.5526273 47.2962843, -1.5526657 47.2962403)",Rue Martin Luther King,,,,
194068758,,residential,,False,True,176.942,"LINESTRING (-1.5519884 47.2970703, -1.5515948 47.2975314, -1.5514772 47.2976691, -1.5514575 47.2976922, -1.5508127 47.2984474)",Rue Martin Luther King,,30,,
42992862,,residential,,False,True,105.694,"LINESTRING (-1.5526657 47.2962403, -1.5526273 47.2962843, -1.5524396 47.2964993, -1.552336 47.296618, -1.5520767 47.2969151, -1.5519884 47.2970703)",Rue Martin Luther King,,,,
48830814,,residential,,False,False,113.463,"LINESTRING (-1.5526657 47.2962403, -1.5526089 47.2962185, -1.551596 47.2958295, -1.5513565 47.2957375)",Rue Chrysostome Ricordeau,,,,
48776182,,residential,,False,False,86.437,"LINESTRING (-1.5559712 47.2975881, -1.5557227 47.2975572, -1.5550343 47.2974317, -1.5549401 47.297402, -1.5548751 47.2973742)",Rue Léo Lagrange,,,,
48776182,,residential,,False,True,37.516,"LINESTRING (-1.5559712 47.2975881, -1.5560327 47.2975923, -1.5561197 47.2975982, -1.556196 47.2976034, -1.5562678 47.2976082, -1.5563339 47.2976127, -1.5564662 47.2976217)",Rue Léo Lagrange,,,,
"[178605806, 178605807]",,residential,,False,False,124.179,"LINESTRING (-1.5559712 47.2975881, -1.5559696 47.2974426, -1.5559634 47.2973363, -1.555957 47.2972265, -1.555952 47.2971406, -1.5559483 47.2968295, -1.5559474 47.2967583, -1.5559307 47.2964718)",Avenue de Beauregard,,,,
