osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel,lanes
15822698,Rue du Champ de Foire,secondary,50,False,False,60.007999999999996,"LINESTRING (-4.3686219 48.3740363, -4.3686145 48.3740732, -4.3685891 48.3741112, -4.3684575 48.3743078, -4.3683174 48.3745352)",,,
16775880,Place du Calvaire,secondary,30,True,False,53.776999999999994,"LINESTRING (-4.3686219 48.3740363, -4.3687199 48.3740674, -4.368906 48.3741497, -4.3690572 48.3742611, -4.3691289 48.3743139, -4.3691711 48.374345)",,,
1088004774,Rue de la Fontaine Saint-Pierre,tertiary,50,False,False,77.11200000000001,"LINESTRING (-4.3686219 48.3740363, -4.3685123 48.374001, -4.3679559 48.3738553, -4.3678706 48.3738342, -4.3677303 48.3737901, -4.3676759 48.3737531)",,,
15822706,Rue du Dispensaire,tertiary,50,True,False,21.407,"LINESTRING (-4.3667916 48.3756144, -4.3665375 48.375707)",,,
197062420,Parking de Kertanguy,secondary,50,True,False,17.182000000000002,"LINESTRING (-4.3667916 48.3756144, -4.3667686 48.375638, -4.3667523 48.3756631, -4.3667461 48.3756892, -4.3667473 48.3757148, -4.3667735 48.3757585)",,,
15822701,Rue François Guivarch,secondary,50,False,False,144.24,"LINESTRING (-4.3670054 48.3759321, -4.3668613 48.3760193, -4.3668348 48.3760378, -4.3668034 48.3760601, -4.3664032 48.376334, -4.3663137 48.3763953, -4.3657648 48.376771, -4.3656527 48.3768664)",,,
15822704,Rue François Guivarch,secondary,50,True,False,70.709,"LINESTRING (-4.3670054 48.3759321, -4.3675683 48.3755996, -4.3676265 48.3755647, -4.3676757 48.3754879)",,,
196884718,Rue du Pont,secondary,30,True,False,56.32899999999999,"LINESTRING (-4.3693274 48.3745554, -4.3693493 48.3745922, -4.3695536 48.3747482, -4.3697728 48.3749639)",,,
15822708,Rue du Dispensaire,tertiary,50,False,False,122.476,"LINESTRING (-4.3647565 48.37616, -4.3635467 48.3764891, -4.3632279 48.3765865)",,,
15822708,Rue du Dispensaire,tertiary,50,False,True,104.368,"LINESTRING (-4.3647565 48.37616, -4.3656319 48.3760098, -4.3660943 48.3758686)",,,
17469055,Chemin de Kerdrevel,residential,50,False,False,131.721,"LINESTRING (-4.3647565 48.37616, -4.3647306 48.3761293, -4.3647225 48.3761169, -4.3642877 48.376041, -4.363548 48.3760369, -4.3630285 48.376061)",,,
985221153,Avenue Charles de Gaulle,secondary,50,False,False,39.912,"LINESTRING (-4.3725349 48.3783647, -4.3723768 48.3782727, -4.3722702 48.3781634, -4.3722124 48.378083)",,,
985221153,Avenue Charles de Gaulle,secondary,50,False,False,18.44,"LINESTRING (-4.3722124 48.378083, -4.3721298 48.3779265)",,,
985221153,Avenue Charles de Gaulle,secondary,50,False,True,39.912,"LINESTRING (-4.3722124 48.378083, -4.3722702 48.3781634, -4.3723768 48.3782727, -4.3725349 48.3783647)",,,
15822719,Rue du Pont,secondary,50,False,True,122.611,"LINESTRING (-4.3714109 48.3768386, -4.3714211 48.376877, -4.371449 48.3769236, -4.3716485 48.3771301, -4.371788 48.3773318, -4.3718122 48.3773606, -4.3720082 48.3777087, -4.3720829 48.3778413)",,,
130577188,Rue de la Tour d'Auvergne,secondary,50,False,False,69.802,"LINESTRING (-4.3714109 48.3768386, -4.3714243 48.3767975, -4.3714589 48.3767604, -4.371795 48.3764207, -4.3718206 48.3763685, -4.3718078 48.3762883)",,,
15822710,Rue de la Tour d'Auvergne,residential,50,False,False,181.81900000000002,"LINESTRING (-4.3718078 48.3762883, -4.3718713 48.3762696, -4.3719368 48.3762504, -4.3719795 48.376219, -4.3719993 48.3762031, -4.3720193 48.376187, -4.3720293 48.3761789, -4.3728776 48.3753062, -4.3731055 48.3750717, -4.373286 48.3750235)",,,
