osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,ref,access
8301997,1,tertiary,30,,True,False,45.28499999999999,"LINESTRING (2.1980251 48.9920664, 2.1980656 48.9920911, 2.1980938 48.9921158, 2.1980998 48.9921241, 2.1981159 48.9921466, 2.1981293 48.992173, 2.198144 48.9922412, 2.1981615 48.9923045, 2.1981715 48.9923393, 2.1981809 48.9923547, 2.1981957 48.9923749, 2.1982193 48.9924, 2.198261 48.9924307)",Rue Jacques Verniol,,
"[686667435, 686667436]",2,tertiary,30,,False,False,81.12899999999999,"LINESTRING (2.1980251 48.9920664, 2.1978813 48.9919559, 2.1978652 48.9919437, 2.1978277 48.9919143, 2.1974058 48.991589, 2.1972962 48.9915157)",Rue Jacques Verniol,,
43669488,,tertiary,30,,False,False,71.36000000000001,"LINESTRING (2.1928871 48.9917296, 2.193013 48.9918584, 2.1933788 48.9922326, 2.1934151 48.9922698)",Rue du Général de Gaulle,,
50561891,,residential,30,,False,False,327.061,"LINESTRING (2.1928871 48.9917296, 2.1929359 48.9917303, 2.1929639 48.9917307, 2.1930622 48.9917321, 2.1934122 48.9917354, 2.1944644 48.9918063, 2.1951367 48.9918151, 2.1953163 48.991808, 2.195667 48.9917942, 2.1964542 48.991701, 2.1967834 48.9916211, 2.1971366 48.9915333, 2.197212 48.9915108, 2.1972962 48.9915157)",Rue de Conflans,,
8302009,,tertiary,30,,False,False,160.222,"LINESTRING (2.1939069 48.9928932, 2.1939614 48.9929836, 2.1944118 48.9938317, 2.1945923 48.9941486, 2.1946123 48.9941885, 2.1946434 48.9942505)",Rue du Général de Gaulle,,
"[43669488, 8302009]",,tertiary,30,,False,True,78.093,"LINESTRING (2.1939069 48.9928932, 2.1938284 48.9927756, 2.1934836 48.9923536, 2.1934445 48.9923057, 2.1934151 48.9922698)",Rue du Général de Gaulle,,
"[43669488, 8302009]",,tertiary,30,,False,False,78.093,"LINESTRING (2.1934151 48.9922698, 2.1934445 48.9923057, 2.1934836 48.9923536, 2.1938284 48.9927756, 2.1939069 48.9928932)",Rue du Général de Gaulle,,
43669488,,tertiary,30,,False,True,71.36,"LINESTRING (2.1934151 48.9922698, 2.1933788 48.9922326, 2.193013 48.9918584, 2.1928871 48.9917296)",Rue du Général de Gaulle,,
50561891,,residential,30,,False,True,327.061,"LINESTRING (2.1972962 48.9915157, 2.197212 48.9915108, 2.1971366 48.9915333, 2.1967834 48.9916211, 2.1964542 48.991701, 2.195667 48.9917942, 2.1953163 48.991808, 2.1951367 48.9918151, 2.1944644 48.9918063, 2.1934122 48.9917354, 2.1930622 48.9917321, 2.1929639 48.9917307, 2.1929359 48.9917303, 2.1928871 48.9917296)",Rue de Conflans,,
"[686667435, 686667436]",2,tertiary,30,,False,True,81.12899999999999,"LINESTRING (2.1972962 48.9915157, 2.1974058 48.991589, 2.1978277 48.9919143, 2.1978652 48.9919437, 2.1978813 48.9919559, 2.1980251 48.9920664)",Rue Jacques Verniol,,
50904779,,residential,30,,False,False,46.284,"LINESTRING (2.2052719 48.9980638, 2.2052302 48.998031, 2.2049756 48.9976969)",Allée Théodore Fantin Latour,,destination
50905019,,residential,30,,False,False,52.313,"LINESTRING (2.2052719 48.9980638, 2.2051406 48.9981301, 2.2050061 48.9981826, 2.2046766 48.9983254)",Rue du Haut des Taignies,,
50904779,,residential,30,,False,False,20.534,"LINESTRING (2.2049756 48.9976969, 2.2050894 48.997528)",Allée Théodore Fantin Latour,,destination
160316812,,residential,30,,False,False,38.978,"LINESTRING (2.2049756 48.9976969, 2.20449 48.9978431)",Impasse des Campanules,,
50904779,,residential,30,,False,True,46.284,"LINESTRING (2.2049756 48.9976969, 2.2052302 48.998031, 2.2052719 48.9980638)",Allée Théodore Fantin Latour,,destination
50904779,,residential,30,,False,False,55.008,"LINESTRING (2.2050894 48.997528, 2.2057738 48.9973204)",Allée Théodore Fantin Latour,,destination
50904779,,residential,30,,False,True,20.534,"LINESTRING (2.2050894 48.997528, 2.2049756 48.9976969)",Allée Théodore Fantin Latour,,destination
50904786,,residential,30,,False,True,62.659,"LINESTRING (2.2050894 48.997528, 2.2049178 48.9973547, 2.2047985 48.9973379, 2.2044255 48.9974672)",Impasse des Roses,,
50904786,,residential,30,,False,False,62.659000000000006,"LINESTRING (2.2044255 48.9974672, 2.2047985 48.9973379, 2.2049178 48.9973547, 2.2050894 48.997528)",Impasse des Roses,,
35280571,,residential,30,,False,False,123.613,"LINESTRING (2.1996897 48.9992974, 2.1993981 48.9989069, 2.1992693 48.9987344, 2.1989112 48.9983104)",Rue des 24 Arpents,,
35280571,,residential,30,,False,True,109.68900000000002,"LINESTRING (2.1996897 48.9992974, 2.1999637 48.9997102, 2.2000577 48.9998518, 2.2003519 49.0001226, 2.2003713 49.0001405, 2.2003954 49.0001627)",Rue des 24 Arpents,,
59173954,,residential,30,,False,False,49.899,"LINESTRING (2.1996897 48.9992974, 2.1997362 48.9992822, 2.1997652 48.9992727, 2.2003017 48.999097)",Rue Antonio Vivaldi,,
369818215,,residential,30,,False,False,124.20599999999999,"LINESTRING (2.1996897 48.9992974, 2.1996478 48.9993105, 2.1996199 48.9993193, 2.1995 48.9993569, 2.1993306 48.9994101, 2.1991777 48.9992174, 2.1984111 48.9994597, 2.1983008 48.9994946)",Rue Georg Friedrich Haendel,,destination
349582548,,living_street,20,,False,True,129.586,"LINESTRING (2.2001105 48.9963567, 2.2001656 48.9963299, 2.2002323 48.9962974, 2.2008423 48.9959833, 2.2014369 48.9956775, 2.2014602 48.995665, 2.2015082 48.9956377)",Rue Vincent Van Gogh,,
645345978,,living_street,20,,False,False,133.748,"LINESTRING (2.2001105 48.9963567, 2.2001304 48.9964179, 2.2004635 48.9966975, 2.2009139 48.9970756, 2.2009587 48.9971168, 2.2010925 48.9972381, 2.2011163 48.9972596, 2.2011866 48.9973232)",Rue Guy de Maupassant,,
645345981,,living_street,20,,False,False,92.968,"LINESTRING (2.2001105 48.9963567, 2.2000109 48.9963992, 2.1999492 48.9964284, 2.1990993 48.996865)",Rue Vincent Van Gogh,,
52122672,,residential,30,,False,False,134.436,"LINESTRING (2.1956483 48.9962988, 2.1954392 48.9960463, 2.1953103 48.9958872, 2.1948605 48.9953463, 2.1947849 48.9953053, 2.194739 48.9953032, 2.1946922 48.9953014)",Rue Victor Hugo,,
"[52122672, 344067030]",,residential,30,,False,True,220.61499999999998,"LINESTRING (2.1956483 48.9962988, 2.1960532 48.9962979, 2.1960738 48.9962979, 2.1962729 48.9962975, 2.1966675 48.9962982, 2.1968721 48.9962962, 2.1969989 48.9962981, 2.1971242 48.9963261, 2.1971536 48.9963387, 2.1972391 48.9963754, 2.1972504 48.9963874, 2.1973983 48.9964686, 2.1973917 48.9964957, 2.1973963 48.9965221, 2.1974059 48.9965509, 2.1975577 48.9967157, 2.1977542 48.9969258, 2.1979596 48.9971455)","['Rue Victor Hugo', 'Rue Alfred de Vigny']",,
52122673,,residential,30,,False,False,77.485,"LINESTRING (2.1956483 48.9962988, 2.195672 48.996335, 2.1956917 48.9963584, 2.1959154 48.9966245, 2.1961559 48.9969107)",Impasse Victor Hugo,,
52122672,,residential,30,,False,True,134.436,"LINESTRING (2.1946922 48.9953014, 2.194739 48.9953032, 2.1947849 48.9953053, 2.1948605 48.9953463, 2.1953103 48.9958872, 2.1954392 48.9960463, 2.1956483 48.9962988)",Rue Victor Hugo,,
162587696,,residential,30,,False,False,107.79,"LINESTRING (2.1946922 48.9953014, 2.1947127 48.9951317, 2.1947475 48.9946103, 2.1947196 48.9944179, 2.1947129 48.9943834, 2.1946958 48.9943355)",Rue du Général de Gaulle,,
331670641,,residential,30,,False,True,317.73800000000006,"LINESTRING (2.1946922 48.9953014, 2.1946733 48.9955238, 2.1945776 48.9964154, 2.1945849 48.996573, 2.1946671 48.9967331, 2.1947859 48.9969829, 2.1949164 48.9972328, 2.1949432 48.9973413, 2.1949491 48.9973653, 2.1949559 48.9973928, 2.1949793 48.9974877, 2.1950292 48.9975789, 2.19508 48.9976718, 2.1952357 48.9979568, 2.1952772 48.9980327, 2.1953027 48.9980521, 2.1953283 48.9980715)",Rue du Général de Gaulle,,
52122673,,residential,30,,False,True,77.485,"LINESTRING (2.1961559 48.9969107, 2.1959154 48.9966245, 2.1956917 48.9963584, 2.195672 48.996335, 2.1956483 48.9962988)",Impasse Victor Hugo,,
35280571,,residential,30,,False,True,37.89,"LINESTRING (2.19864 48.9980198, 2.1988909 48.99829, 2.1989112 48.9983104)",Rue des 24 Arpents,,
"[52122674, 160316828]",,living_street,20,,False,False,183.477,"LINESTRING (2.19864 48.9980198, 2.1986832 48.9980015, 2.1987126 48.9979891, 2.1991395 48.9978082, 2.1996031 48.9976117, 2.1998043 48.997815, 2.1998457 48.9978206, 2.1999336 48.9978325, 2.2006626 48.9975246)",Rue Colette,,
964628740,,living_street,30,,False,False,84.841,"LINESTRING (2.19864 48.9980198, 2.1985697 48.9979489, 2.1984096 48.9977873, 2.1981744 48.9975499, 2.1981569 48.9975236, 2.1981004 48.9974388, 2.198063 48.9973613)",Rue des 24 Arpents,,
"[52122674, 160316828]",,living_street,20,,False,True,183.477,"LINESTRING (2.2006626 48.9975246, 2.1999336 48.9978325, 2.1998457 48.9978206, 2.1998043 48.997815, 2.1996031 48.9976117, 2.1991395 48.9978082, 2.1987126 48.9979891, 2.1986832 48.9980015, 2.19864 48.9980198)",Rue Colette,,
52144136,,living_street,20,,False,True,217.744,"LINESTRING (2.1979596 48.9971455, 2.1978505 48.9971918, 2.197197 48.9974693, 2.1969889 48.9975571, 2.1968779 48.997604, 2.1967855 48.997644, 2.1965334 48.9977298, 2.1962816 48.997812, 2.1961935 48.9978402, 2.1960745 48.9978783, 2.1959954 48.9979014, 2.1959192 48.997926, 2.195454 48.9980592, 2.1954037 48.9980749, 2.1953534 48.9980906)",Rue Paul Cézanne,,
"[52122672, 344067030]",,residential,30,,False,False,220.61499999999998,"LINESTRING (2.1979596 48.9971455, 2.1977542 48.9969258, 2.1975577 48.9967157, 2.1974059 48.9965509, 2.1973963 48.9965221, 2.1973917 48.9964957, 2.1973983 48.9964686, 2.1972504 48.9963874, 2.1972391 48.9963754, 2.1971536 48.9963387, 2.1971242 48.9963261, 2.1969989 48.9962981, 2.1968721 48.9962962, 2.1966675 48.9962982, 2.1962729 48.9962975, 2.1960738 48.9962979, 2.1960532 48.9962979, 2.1956483 48.9962988)","['Rue Victor Hugo', 'Rue Alfred de Vigny']",,
964628739,,living_street,20,,False,True,25.154,"LINESTRING (2.1979596 48.9971455, 2.1979867 48.9972021, 2.198063 48.9973613)",Place Jean-Batiste-Greuze,,
307129261,2,secondary,50,roundabout,True,False,8.440999999999999,"LINESTRING (2.198261 48.9924307, 2.1983182 48.9924363, 2.1983721 48.9924501)",,,
645345978,,living_street,20,,False,True,133.74800000000002,"LINESTRING (2.2011866 48.9973232, 2.2011163 48.9972596, 2.2010925 48.9972381, 2.2009587 48.9971168, 2.2009139 48.9970756, 2.2004635 48.9966975, 2.2001304 48.9964179, 2.2001105 48.9963567)",Rue Guy de Maupassant,,
59173954,,residential,30,,False,False,48.743,"LINESTRING (2.2017385 48.998609, 2.2023366 48.9984136)",Rue Antonio Vivaldi,,
59173946,,residential,30,,False,False,92.041,"LINESTRING (2.2017385 48.998609, 2.2014816 48.9982418, 2.2012673 48.9983099, 2.2009003 48.9984264)",Place François Couperin,,
59173954,,residential,30,,False,True,19.583000000000002,"LINESTRING (2.2017385 48.998609, 2.2015524 48.9986875, 2.2015095 48.9987004)",Rue Antonio Vivaldi,,
306417861,,residential,30,,False,True,111.872,"LINESTRING (2.1996 48.9988836, 2.1995734 48.9988498, 2.2009003 48.9984264)",Allée François Couperin,,
59173954,,residential,30,,False,True,26.863,"LINESTRING (2.2015095 48.9987004, 2.201175 48.9988014)",Rue Antonio Vivaldi,,
59173947,,residential,,,False,False,43.098,"LINESTRING (2.2015095 48.9987004, 2.2015705 48.9987774, 2.201782 48.9990443)",Avenue des Fauvettes,,
59173954,,residential,30,,False,False,19.583000000000002,"LINESTRING (2.2015095 48.9987004, 2.2015524 48.9986875, 2.2017385 48.998609)",Rue Antonio Vivaldi,,
59173947,,residential,,,False,True,43.098,"LINESTRING (2.201782 48.9990443, 2.2015705 48.9987774, 2.2015095 48.9987004)",Avenue des Fauvettes,,
59173951,,residential,30,,False,False,86.93999999999998,"LINESTRING (2.2005158 48.9935053, 2.2006298 48.9935255, 2.2007096 48.9935382, 2.2009463 48.993562, 2.2010254 48.993566, 2.201077 48.9935686, 2.201248 48.9935765, 2.2014935 48.9935761, 2.2016974 48.9935734)",Rue du Plessis Bouchard,,
59173951,,residential,30,,False,True,132.573,"LINESTRING (2.2005158 48.9935053, 2.2004107 48.9934796, 2.1999362 48.9933188, 2.1995548 48.9932014, 2.1994939 48.9932073, 2.1994631 48.9932402, 2.1994593 48.9932679, 2.1995054 48.9933184, 2.1998169 48.9935152, 2.199843 48.993554)",Rue du Plessis Bouchard,,
310902604,,residential,30,,False,False,84.93100000000001,"LINESTRING (2.2005158 48.9935053, 2.2004874 48.9934451, 2.2000242 48.9928476, 2.2000025 48.9928207)",Rue Voltaire,,
59173951,,residential,30,,False,False,67.411,"LINESTRING (2.2016974 48.9935734, 2.2021411 48.9935787, 2.2023994 48.9935818, 2.2024975 48.9935803, 2.2026212 48.9935809)",Rue du Plessis Bouchard,,
59173951,,residential,30,,False,True,86.94,"LINESTRING (2.2016974 48.9935734, 2.2014935 48.9935761, 2.201248 48.9935765, 2.201077 48.9935686, 2.2010254 48.993566, 2.2009463 48.993562, 2.2007096 48.9935382, 2.2006298 48.9935255, 2.2005158 48.9935053)",Rue du Plessis Bouchard,,
306391695,,residential,30,,False,True,128.448,"LINESTRING (2.2016974 48.9935734, 2.2016501 48.9935155, 2.2016076 48.9934634, 2.2008665 48.992555)",Rue de La Fontaine,,
316816923,,residential,30,,False,False,2.58,"LINESTRING (2.2026212 48.9935809, 2.2026406 48.9935615)",Rue Auguste Renoir,,
59173951,,residential,30,,False,True,67.411,"LINESTRING (2.2026212 48.9935809, 2.2024975 48.9935803, 2.2023994 48.9935818, 2.2021411 48.9935787, 2.2016974 48.9935734)",Rue du Plessis Bouchard,,
690730750,,residential,30,,False,True,63.78,"LINESTRING (2.2026212 48.9935809, 2.2025965 48.9936091, 2.2025844 48.9936443, 2.2025818 48.9936856, 2.2025918 48.9937239, 2.2026158 48.9937547, 2.2028079 48.9940065, 2.2028361 48.9940392, 2.2028769 48.994105)",Place Eugène Delacroix,,
59173952,,residential,30,,False,False,264.82200000000006,"LINESTRING (2.2021957 48.9958177, 2.2019354 48.995585, 2.2019052 48.9955221, 2.2019396 48.9954565, 2.2031795 48.9949408, 2.2032371 48.9949203, 2.203282 48.9949044, 2.2033699 48.9948248, 2.2034052 48.9947174, 2.2033746 48.9946213, 2.2029768 48.9942203, 2.2029177 48.9941639, 2.2028769 48.994105)",Place Eugène Delacroix,,
35280574,,residential,30,,False,False,148.81900000000002,"LINESTRING (2.2028769 48.994105, 2.2028094 48.9941895, 2.2027143 48.9942386, 2.202512 48.9943254, 2.2022022 48.994453, 2.2021352 48.9944782, 2.2019682 48.9945495, 2.2017929 48.9946218, 2.2015214 48.9947386, 2.2012722 48.9948434, 2.2012189 48.9948638)",Avenue Aristide Maillol,,
59173952,,residential,30,,False,True,264.822,"LINESTRING (2.2028769 48.994105, 2.2029177 48.9941639, 2.2029768 48.9942203, 2.2033746 48.9946213, 2.2034052 48.9947174, 2.2033699 48.9948248, 2.203282 48.9949044, 2.2032371 48.9949203, 2.2031795 48.9949408, 2.2019396 48.9954565, 2.2019052 48.9955221, 2.2019354 48.995585, 2.2021957 48.9958177)",Place Eugène Delacroix,,
