osmid,name,highway,junction,oneway,reversed,length,geometry,maxspeed,lanes,ref
"[27775768, 46485858]",Rue de la Hulotte,residential,,False,False,263.629,"LINESTRING (2.0248051 49.0258871, 2.0248439 49.0258981, 2.0253596 49.0260459, 2.0255546 49.0260997, 2.0256163 49.026112, 2.0256617 49.0261142, 2.0258216 49.0261183, 2.0258066 49.0267853, 2.0257987 49.0268181, 2.0257813 49.0268428, 2.0257452 49.0268705, 2.0257129 49.0268867, 2.02567 49.026899, 2.0256178 49.0269021, 2.0255144 49.0268982, 2.0254044 49.0268832, 2.0252901 49.0268604, 2.0249018 49.0267478, 2.0245582 49.0266598, 2.0245052 49.0266489, 2.0244673 49.0266411)",30,,
27775751,Rue du Brabant,residential,,False,True,23.856,"LINESTRING (2.02738 49.0272288, 2.0273384 49.0274416)",30,,
27753000,Avenue Auguste Blanqui,tertiary,,False,False,53.071999999999996,"LINESTRING (2.0184248 49.029237, 2.0183418 49.0293673, 2.0182691 49.0294578, 2.0182215 49.0294957, 2.017995 49.0296055)",30,2,D 38
"[1123831608, 46583307]",Avenue Michel Colucci,residential,,False,True,35.242000000000004,"LINESTRING (2.0184248 49.029237, 2.0185077 49.0290999, 2.0186172 49.0289464)",30,2,
"[1123831609, 1157060270]",Avenue Gandhi,secondary,,False,False,210.793,"LINESTRING (2.0184248 49.029237, 2.018234 49.0291819, 2.0179076 49.0290926, 2.0176381 49.0290077, 2.0174425 49.0289402, 2.0173649 49.028911, 2.0171851 49.0288432, 2.0169372 49.0287497, 2.0158764 49.0283465)",50,,D 922
"[1123831609, 1123831610]",Avenue Gandhi,secondary,,False,True,160.85399999999998,"LINESTRING (2.0184248 49.029237, 2.0186211 49.0292931, 2.0188652 49.0293612, 2.0190556 49.0294061, 2.0192474 49.0294439, 2.0194962 49.0294866, 2.0200901 49.0295852, 2.0204128 49.0296388, 2.0205306 49.0296584)",50,,D 922
27755305,Rue du Maillet,residential,,False,True,118.515,"LINESTRING (2.0242145 49.0318907, 2.0241746 49.0319165, 2.0241304 49.0319543, 2.0240968 49.0319912, 2.023513 49.0326912, 2.0235001 49.0327113, 2.0234927 49.032732, 2.0234873 49.0327667, 2.0234817 49.0328293)",30,,
46583330,Rue du Maillet,residential,,False,False,40.37799999999999,"LINESTRING (2.0242145 49.0318907, 2.0239326 49.0317002, 2.0239104 49.0316887, 2.023888 49.0316786, 2.0238538 49.0316656, 2.0238057 49.0316495)",30,,
46583330,Rue du Maillet,residential,,False,True,135.499,"LINESTRING (2.0242145 49.0318907, 2.0245843 49.0321301, 2.0246554 49.0321767, 2.0246836 49.0321974, 2.0247017 49.0322233, 2.0247325 49.0322712, 2.0247627 49.0323319, 2.0247795 49.032364, 2.0248053 49.0323929, 2.0248573 49.03243, 2.0252186 49.0326631, 2.0252314 49.0326797, 2.0252683 49.0327456, 2.0252851 49.032779, 2.0253029 49.0328003, 2.0253476 49.0328296)",30,,
27738469,Avenue Flora Tristan,residential,,False,False,181.40200000000002,"LINESTRING (2.0238057 49.0316495, 2.0231909 49.0323813, 2.0230407 49.032559, 2.0228517 49.0327825, 2.0226609 49.0330132, 2.0226059 49.0330787)",30,,
27738469,Avenue Flora Tristan,residential,,False,True,50.551,"LINESTRING (2.0238057 49.0316495, 2.0240776 49.0313275, 2.0241385 49.0312507)",30,,
46583330,Rue du Maillet,residential,,False,True,40.378,"LINESTRING (2.0238057 49.0316495, 2.0238538 49.0316656, 2.023888 49.0316786, 2.0239104 49.0316887, 2.0239326 49.0317002, 2.0242145 49.0318907)",30,,
27752277,Place Olympe de Gouges,residential,roundabout,True,False,17.009999999999998,"LINESTRING (2.0258432 49.0289234, 2.025881 49.0289176, 2.0259199 49.0289183, 2.0259572 49.0289254, 2.0259905 49.0289387, 2.0260175 49.028957, 2.0260364 49.0289793)",50,2,
"[1039730996, 27752260]",Avenue Camille Claudel,residential,,False,False,107.184,"LINESTRING (2.0258432 49.0289234, 2.0258232 49.0288912, 2.025756 49.028783, 2.0256928 49.0286744, 2.0256351 49.02859, 2.0255517 49.0284732, 2.0254634 49.0283781, 2.0253789 49.028299, 2.0252261 49.0281706, 2.025119 49.0280941)",50,2,
23754547,Avenue Camille Claudel,residential,,False,True,164.197,"LINESTRING (2.0262982 49.0304913, 2.0262949 49.0306863, 2.026288 49.0307195, 2.0262728 49.0307417, 2.026251 49.0307642, 2.0262131 49.0307857, 2.0261615 49.0307971, 2.0258246 49.0307965, 2.025 49.0307906, 2.0247937 49.03079, 2.024759 49.0307909, 2.0246842 49.0307945, 2.0246353 49.0308065, 2.0245743 49.0308235, 2.024508 49.0308545, 2.0244745 49.030873)",50,2,
1039730997,Avenue Camille Claudel,residential,,False,False,56.202,"LINESTRING (2.0262982 49.0304913, 2.0263047 49.0300525, 2.0263024 49.0299859)",,2,
27752397,Rue des Aulnes,residential,,False,False,76.22399999999999,"LINESTRING (2.0273511 49.029542, 2.0274255 49.0295072, 2.0274831 49.0294782, 2.0275587 49.029428, 2.0276068 49.029379, 2.0275462 49.0293208, 2.0274885 49.0292618, 2.0274121 49.0291625, 2.0272994 49.0289795)",30,,
27789451,Avenue Louis Lecoin,living_street,,True,False,15.936,"LINESTRING (2.0199019 49.0331902, 2.0198838 49.0331721, 2.0198644 49.0331528, 2.0198519 49.0331411, 2.0198402 49.0331336, 2.0198207 49.0331206, 2.0197844 49.0331008, 2.0197542 49.0330866)",20,,
513982251,Place du Rendez-Vous,secondary,roundabout,True,False,62.443999999999996,"LINESTRING (2.0199019 49.0331902, 2.0199164 49.0331746, 2.0201232 49.0329605, 2.0202261 49.0328613, 2.0203143 49.0327763, 2.0203441 49.0327545, 2.0203891 49.0327308)",,,
46452423,,living_street,,True,False,54.361000000000004,"LINESTRING (2.0197542 49.0330866, 2.0199532 49.032886, 2.0201608 49.0326768)",20,,
"[1132185168, 1137308788]",Avenue Louis Lecoin,"['living_street', 'residential']",,True,False,66.255,"LINESTRING (2.0197542 49.0330866, 2.0196204 49.0330285, 2.0190861 49.0327966, 2.0189969 49.0327572)","['20', '50']",,
"[588141260, 588141261]",Avenue Louis Lecoin,residential,,False,True,32.693,"LINESTRING (2.018625 49.0325929, 2.0187529 49.0326494, 2.0188613 49.0326973, 2.0189969 49.0327572)",50,,
588141262,Avenue Louis Lecoin,residential,,False,False,38.580999999999996,"LINESTRING (2.018625 49.0325929, 2.0184907 49.0325315, 2.0183247 49.0324546, 2.0181863 49.0323991)",50,,
"[27752992, 955861172]",Avenue Jules Vallés,residential,,False,False,200.62000000000003,"LINESTRING (2.018625 49.0325929, 2.018548 49.032674, 2.018251 49.0329871, 2.01824 49.0330732, 2.0182443 49.0331562, 2.0182617 49.0332019, 2.018312 49.0332724, 2.0183648 49.0333592, 2.0183797 49.0334393, 2.0183757 49.0334868, 2.0183558 49.0335257, 2.017989 49.0338955, 2.0178058 49.0340803, 2.0177049 49.034182)","['50', '30']",,
955861173,Rue de la Gerbe d'Or,residential,,True,False,58.946,"LINESTRING (2.018625 49.0325929, 2.0186939 49.0325319, 2.018888 49.0323603, 2.0190825 49.0321952, 2.0191199 49.0321747)",30,,
284034580,,residential,,False,True,62.519,"LINESTRING (2.0181863 49.0323991, 2.0182281 49.0323345, 2.0184323 49.0319966, 2.0185989 49.0319287)",50,,
588141262,Avenue Louis Lecoin,residential,,False,False,16.125999999999998,"LINESTRING (2.0181863 49.0323991, 2.0180739 49.032371, 2.0179794 49.0323478)",50,,
588141262,Avenue Louis Lecoin,residential,,False,True,38.581,"LINESTRING (2.0181863 49.0323991, 2.0183247 49.0324546, 2.0184907 49.0325315, 2.018625 49.0325929)",50,,
46566825,Rue des Crocus,residential,,False,True,34.572,"LINESTRING (2.0174799 49.0323342, 2.017516 49.0324036, 2.0175356 49.0324715, 2.0175206 49.0326397)",30,,
46604372,Rue des Airelles,residential,,False,False,48.702999999999996,"LINESTRING (2.0174799 49.0323342, 2.0174531 49.0322746, 2.0172914 49.031914)",50,,
588141262,Avenue Louis Lecoin,residential,,False,False,121.874,"LINESTRING (2.0174799 49.0323342, 2.0163401 49.0325504, 2.0161769 49.0325805, 2.0159598 49.0326158, 2.0159147 49.0326216, 2.0158692 49.032626)",50,,
588141262,Avenue Louis Lecoin,residential,,False,True,36.561,"LINESTRING (2.0174799 49.0323342, 2.0175737 49.0323306, 2.0177132 49.032328, 2.017869 49.0323375, 2.0179794 49.0323478)",50,,
27752994,Rue de la Gerbe d'Or,residential,,False,False,184.962,"LINESTRING (2.0191199 49.0321747, 2.01912 49.0321407, 2.0191382 49.0321116, 2.0194497 49.0318067, 2.0194717 49.0317495, 2.0194651 49.0316977, 2.0191701 49.0314772, 2.0190244 49.0314482, 2.0188538 49.031461, 2.0187606 49.0314496, 2.018673 49.0314115, 2.0185658 49.0312599, 2.0184303 49.0310532, 2.0183754 49.0309695)",50,2,
"[1137308787, 1137308789]",Rue de la Sérenade,"['residential', 'living_street']",,True,False,95.66699999999999,"LINESTRING (2.0191199 49.0321747, 2.0191267 49.032204, 2.0191482 49.0322312, 2.0191732 49.0322479, 2.0192739 49.0322915, 2.0194059 49.0323485, 2.0195117 49.0323942, 2.0200075 49.0326101, 2.0201608 49.0326768)","['20', '50']",,
1108043680,,residential,roundabout,True,False,3.024,"LINESTRING (2.0224996 49.0333029, 2.0224825 49.0333106, 2.0224634 49.0333159)",,,
"[220572522, 46583330]","['Rue Federico Garcia Lorca', 'Rue du Maillet']",residential,,False,False,169.15399999999997,"LINESTRING (2.0242429 49.0332672, 2.0243722 49.0332547, 2.0250596 49.03328, 2.025593 49.0333014, 2.0256391 49.0332877, 2.0256867 49.0332622, 2.0257344 49.0332216, 2.0257605 49.0331918, 2.0257677 49.0331632, 2.0257652 49.0331255, 2.0257461 49.0330871, 2.0257236 49.0330639, 2.0253476 49.0328296)",30,,
700357528,Rue Federico Garcia Lorca,residential,,True,False,103.601,"LINESTRING (2.0242429 49.0332672, 2.0242497 49.0332789, 2.0242551 49.0332958, 2.0242577 49.0333118, 2.0242544 49.0333275, 2.0242477 49.0333417, 2.0242397 49.0333519, 2.0242276 49.0333624, 2.0242114 49.0333727, 2.0241961 49.0333791, 2.024184 49.0333826, 2.0241552 49.0333848, 2.0241243 49.0333846, 2.0240962 49.033384, 2.024066 49.0333778, 2.0239815 49.0333558, 2.0239521 49.03335, 2.0229825 49.03331)",50,,
27752538,Avenue Pierre Brasseur,residential,,False,True,128.941,"LINESTRING (2.0211941 49.0342769, 2.0212626 49.0342599, 2.0216574 49.0341153, 2.0218206 49.0340359, 2.0220199 49.0338866, 2.0221632 49.0337429, 2.0222724 49.0335934, 2.0223302 49.0334524)",,,
955861176,Avenue Martin Luther King,residential,,False,True,129.689,"LINESTRING (2.0211941 49.0342769, 2.0210886 49.0339638, 2.021019 49.0337984, 2.0209938 49.0337412, 2.0207404 49.0335962, 2.0206383 49.0335313, 2.0204671 49.0334303, 2.0204218 49.0334067, 2.0203223 49.033362, 2.0202799 49.0333446)",50,,
"[27752992, 955861172]",Avenue Jules Vallés,residential,,False,True,200.62,"LINESTRING (2.0177049 49.034182, 2.0178058 49.0340803, 2.017989 49.0338955, 2.0183558 49.0335257, 2.0183757 49.0334868, 2.0183797 49.0334393, 2.0183648 49.0333592, 2.018312 49.0332724, 2.0182617 49.0332019, 2.0182443 49.0331562, 2.01824 49.0330732, 2.018251 49.0329871, 2.018548 49.032674, 2.018625 49.0325929)","['30', '50']",,
27753000,Avenue Auguste Blanqui,tertiary,,False,False,30.706,"LINESTRING (2.017995 49.0296055, 2.0176574 49.0297706)",30,2,D 38
27753000,Avenue Auguste Blanqui,tertiary,,False,True,53.071999999999996,"LINESTRING (2.017995 49.0296055, 2.0182215 49.0294957, 2.0182691 49.0294578, 2.0183418 49.0293673, 2.0184248 49.029237)",30,2,D 38
955861175,Rue de la Gerbe d'Or,residential,,False,True,163.711,"LINESTRING (2.017995 49.0296055, 2.0180314 49.0296351, 2.0182104 49.0297923, 2.0182373 49.0298527, 2.0182369 49.0300515, 2.0182571 49.0302417, 2.018254 49.030284, 2.0182319 49.0303238, 2.0181325 49.0304129, 2.0181175 49.0304445, 2.0181135 49.0304744, 2.0181203 49.0305453, 2.0182156 49.0306781, 2.0183317 49.0308944, 2.0183754 49.0309695)",30,,
"[954735130, 954735131]",Avenue Simone Signoret,residential,,False,False,109.62100000000001,"LINESTRING (2.0152825 49.0279312, 2.015292 49.0279197, 2.0155608 49.0276302, 2.0157611 49.0274283, 2.0161259 49.0271165)","['50', '30']",2,
1157060269,Avenue Simone Signoret,residential,,True,False,9.899000000000001,"LINESTRING (2.0152825 49.0279312, 2.0152771 49.0279428, 2.0152751 49.0279543, 2.0152737 49.0279661, 2.0152741 49.0279758, 2.0152751 49.0279842, 2.0152798 49.0280039, 2.0152845 49.028019)",50,2,
27755301,Rue du Maillet,residential,,False,False,49.52100000000001,"LINESTRING (2.0233158 49.0332114, 2.0233338 49.0329096, 2.0233391 49.0328885, 2.0233519 49.0328678, 2.023372 49.0328498, 2.0233995 49.0328362, 2.023435 49.03283, 2.0234817 49.0328293)",30,,
700357529,Rue Federico Garcia Lorca,residential,,True,False,69.44299999999998,"LINESTRING (2.0233158 49.0332114, 2.023977 49.0332417, 2.0240077 49.0332413, 2.0240734 49.0332327, 2.0241043 49.0332281, 2.0241367 49.0332277, 2.0241636 49.0332301, 2.0241863 49.0332341, 2.0242058 49.03324, 2.0242289 49.0332549, 2.0242429 49.0332672)",50,,
27755301,Rue du Maillet,residential,,False,False,137.64000000000001,"LINESTRING (2.0234817 49.0328293, 2.0242519 49.0328614, 2.0243061 49.0328621, 2.0243557 49.0328599, 2.0243999 49.0328546, 2.0244432 49.0328522, 2.0251832 49.0328754, 2.0252361 49.0328713, 2.025267 49.0328648, 2.0253012 49.0328538, 2.0253476 49.0328296)",30,,
27755301,Rue du Maillet,residential,,False,True,49.521,"LINESTRING (2.0234817 49.0328293, 2.023435 49.03283, 2.0233995 49.0328362, 2.023372 49.0328498, 2.0233519 49.0328678, 2.0233391 49.0328885, 2.0233338 49.0329096, 2.0233158 49.0332114)",30,,
27755305,Rue du Maillet,residential,,False,False,118.515,"LINESTRING (2.0234817 49.0328293, 2.0234873 49.0327667, 2.0234927 49.032732, 2.0235001 49.0327113, 2.023513 49.0326912, 2.0240968 49.0319912, 2.0241304 49.0319543, 2.0241746 49.0319165, 2.0242145 49.0318907)",30,,
27755301,Rue du Maillet,residential,,False,True,137.64,"LINESTRING (2.0253476 49.0328296, 2.0253012 49.0328538, 2.025267 49.0328648, 2.0252361 49.0328713, 2.0251832 49.0328754, 2.0244432 49.0328522, 2.0243999 49.0328546, 2.0243557 49.0328599, 2.0243061 49.0328621, 2.0242519 49.0328614, 2.0234817 49.0328293)",30,,
46583330,Rue du Maillet,residential,,False,False,135.499,"LINESTRING (2.0253476 49.0328296, 2.0253029 49.0328003, 2.0252851 49.032779, 2.0252683 49.0327456, 2.0252314 49.0326797, 2.0252186 49.0326631, 2.0248573 49.03243, 2.0248053 49.0323929, 2.0247795 49.032364, 2.0247627 49.0323319, 2.0247325 49.0322712, 2.0247017 49.0322233, 2.0246836 49.0321974, 2.0246554 49.0321767, 2.0245843 49.0321301, 2.0242145 49.0318907)",30,,
"[46583330, 220572522]","['Rue Federico Garcia Lorca', 'Rue du Maillet']",residential,,False,True,169.154,"LINESTRING (2.0253476 49.0328296, 2.0257236 49.0330639, 2.0257461 49.0330871, 2.0257652 49.0331255, 2.0257677 49.0331632, 2.0257605 49.0331918, 2.0257344 49.0332216, 2.0256867 49.0332622, 2.0256391 49.0332877, 2.025593 49.0333014, 2.0250596 49.03328, 2.0243722 49.0332547, 2.0242429 49.0332672)",30,,
46583307,Avenue Michel Colucci,residential,,False,False,13.197,"LINESTRING (2.0187004 49.028841, 2.0186172 49.0289464)",30,2,
46583307,Avenue Michel Colucci,residential,,False,True,23.917,"LINESTRING (2.0187004 49.028841, 2.0188788 49.0286605)",30,2,
46566862,Rue des Rocailles,residential,,False,True,30.128999999999998,"LINESTRING (2.0187004 49.028841, 2.0186715 49.0288309, 2.0183361 49.0287131)",30,,
27752994,Rue de la Gerbe d'Or,residential,,False,True,184.96200000000005,"LINESTRING (2.0183754 49.0309695, 2.0184303 49.0310532, 2.0185658 49.0312599, 2.018673 49.0314115, 2.0187606 49.0314496, 2.0188538 49.031461, 2.0190244 49.0314482, 2.0191701 49.0314772, 2.0194651 49.0316977, 2.0194717 49.0317495, 2.0194497 49.0318067, 2.0191382 49.0321116, 2.01912 49.0321407, 2.0191199 49.0321747)",50,2,
"[154090154, 955861174, 46583310, 1045542150]","['Rue Vagabonde', 'Rue des Jours Heureux']",residential,,False,False,254.18,"LINESTRING (2.0183754 49.0309695, 2.0185025 49.0309341, 2.0188106 49.0308523, 2.0190467 49.0308015, 2.0193461 49.0307215, 2.0200964 49.0305176, 2.0204074 49.0304366, 2.0205212 49.0304078, 2.0205058 49.030374, 2.0204678 49.0302994, 2.0204379 49.0302399, 2.0204289 49.0302124, 2.0204061 49.0301253, 2.0203981 49.0300418, 2.0203994 49.0300165, 2.0204021 49.0299961, 2.0204815 49.0297891, 2.0205064 49.0297265, 2.0205306 49.0296584)","['30', '50']",,
955861175,Rue de la Gerbe d'Or,residential,,False,False,163.71099999999998,"LINESTRING (2.0183754 49.0309695, 2.0183317 49.0308944, 2.0182156 49.0306781, 2.0181203 49.0305453, 2.0181135 49.0304744, 2.0181175 49.0304445, 2.0181325 49.0304129, 2.0182319 49.0303238, 2.018254 49.030284, 2.0182571 49.0302417, 2.0182369 49.0300515, 2.0182373 49.0298527, 2.0182104 49.0297923, 2.0180314 49.0296351, 2.017995 49.0296055)",30,,
46583349,Rue de l'Oiseau Migrateur,residential,,False,False,39.14899999999999,"LINESTRING (2.0263024 49.0299859, 2.0262399 49.0299848, 2.0258509 49.029984, 2.0258135 49.0299838, 2.025792 49.0299811, 2.0257666 49.029977)",30,,
1039730997,Avenue Camille Claudel,residential,,False,True,56.202,"LINESTRING (2.0263024 49.0299859, 2.0263047 49.0300525, 2.0262982 49.0304913)",,2,
"[1039730998, 1039730999]",Avenue Camille Claudel,residential,,False,False,101.60799999999999,"LINESTRING (2.0263024 49.0299859, 2.0262833 49.0298369, 2.0262627 49.0297376, 2.0262389 49.0296401, 2.0261957 49.02953, 2.0261367 49.0294201, 2.0260342 49.0292447, 2.0259739 49.0291445, 2.0259549 49.0291129, 2.0259514 49.0291078)",50,2,
27752256,Avenue Gavroche,residential,,False,False,46.749,"LINESTRING (2.0265394 49.0288486, 2.0269023 49.0287522, 2.027137 49.0286964)",30,2,
27752256,Avenue Gavroche,residential,,False,True,39.451,"LINESTRING (2.0265394 49.0288486, 2.0262441 49.028923, 2.0261186 49.0289568, 2.0260919 49.0289641, 2.0260364 49.0289793)",30,2,
