osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,width
13702807,Rue de Brest,secondary,50,False,False,47.219,"LINESTRING (-4.4050806 48.4322333, -4.4049953 48.4322839, -4.4046033 48.4325162)",,,,
13702807,Rue de Brest,secondary,50,False,True,100.499,"LINESTRING (-4.4050806 48.4322333, -4.4060586 48.4316764, -4.4061143 48.4316447)",,,,
23917858,Rue de Kerjaouen,residential,50,False,True,159.70800000000003,"LINESTRING (-4.4050806 48.4322333, -4.4050686 48.4321973, -4.4050562 48.4321674, -4.4049503 48.431912, -4.4048956 48.4317894, -4.4046799 48.431312, -4.404466 48.4309246, -4.4044292 48.4308647)",,,,
13702865,Rue de la Vallée,secondary,50,False,False,29.287000000000003,"LINESTRING (-4.4042983 48.4326993, -4.404256 48.4326623, -4.4041304 48.4325203, -4.4040905 48.4324752)",D 67,,,
26370082,Allée des Ecuyers,residential,30,False,True,71.973,"LINESTRING (-4.4042983 48.4326993, -4.4043628 48.432736, -4.4049207 48.4331464, -4.4049582 48.4331754)",,,,
760800740,Rue de Brest,secondary,30,False,False,222.209,"LINESTRING (-4.4042983 48.4326993, -4.4032996 48.4332781, -4.4031192 48.4333827, -4.4030301 48.4334344, -4.4021859 48.4339236, -4.4020522 48.4340285)",,2,,
760800741,Rue de Brest,secondary,50,False,True,30.346,"LINESTRING (-4.4042983 48.4326993, -4.4044534 48.4326051, -4.4046033 48.4325162)",,,,
1259025475,Rue de Brest,secondary,30,False,False,17.117,"LINESTRING (-4.4020522 48.4340285, -4.401917 48.4341536)",,2,,
25942772,Rue des 3 Frères Cozian,tertiary,30,False,False,76.989,"LINESTRING (-4.4020522 48.4340285, -4.4020251 48.433923, -4.4020025 48.433835, -4.4020171 48.433339)",,,,
760800740,Rue de Brest,secondary,30,False,True,222.209,"LINESTRING (-4.4020522 48.4340285, -4.4021859 48.4339236, -4.4030301 48.4334344, -4.4031192 48.4333827, -4.4032996 48.4332781, -4.4042983 48.4326993)",,2,,
1259025475,Rue de Brest,secondary,30,False,True,18.647,"LINESTRING (-4.4017903 48.4342987, -4.401917 48.4341536)",,2,,
199441126,Rue de Paris,secondary,30,False,False,81.15099999999998,"LINESTRING (-4.4017903 48.4342987, -4.4017222 48.434372, -4.4016594 48.4344133, -4.4010481 48.4347792, -4.4010047 48.4348052)",,,,
"[760890445, 767936606]",Rue Anne de Bretagne,tertiary,30,False,True,22.404000000000003,"LINESTRING (-4.4017903 48.4342987, -4.4019369 48.4343379, -4.4020422 48.4343661, -4.4020719 48.4343741)",,,,
