osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,tunnel,access
13850064,Place Saint-Martin,secondary,50,True,False,69.39099999999999,3,"LINESTRING (-0.3703187 49.1835826, -0.370189 49.1836127, -0.3701106 49.1836652, -0.3698979 49.1838203, -0.3698384 49.1838641, -0.3698074 49.1838935, -0.3697225 49.1840416)",,,
226847790,Place Saint-Martin,residential,50,True,False,87.135,,"LINESTRING (-0.3703187 49.1835826, -0.3702086 49.1834729, -0.3701737 49.1834617, -0.3701367 49.1834621, -0.3701108 49.1834706, -0.3698308 49.1836474, -0.369586 49.1838258, -0.3695692 49.1838359, -0.3695018 49.1838964)",,,
234247582,Rue Vauquelin,living_street,20,False,True,56.179,,"LINESTRING (-0.3674621 49.1832814, -0.3674259 49.1832308, -0.3673132 49.1830666, -0.3671596 49.1828166)",,,
823113780,Rue Saint-Sauveur,living_street,20,True,False,37.797000000000004,,"LINESTRING (-0.3674621 49.1832814, -0.3674405 49.1832879, -0.367148 49.1834058, -0.3670245 49.1834644)",,,
4300912,Rue Demolombe,living_street,20,True,False,39.082,,"LINESTRING (-0.3670245 49.1834644, -0.3669763 49.1834041, -0.3666948 49.1831885)",,,
"[4300912, 12584721]","['Rue Paul Doumer', 'Rue Demolombe']",living_street,20,True,False,148.739,,"LINESTRING (-0.3666948 49.1831885, -0.3665332 49.1830555, -0.3661872 49.1827705, -0.3658441 49.1824847, -0.365766 49.1824142, -0.3657007 49.1823713, -0.3654637 49.1821767, -0.3654253 49.1821401)",,,
234247579,Rue Quincampoix,living_street,20,True,False,53.412,,"LINESTRING (-0.3666948 49.1831885, -0.3667155 49.1831724, -0.3667498 49.1831457, -0.3669162 49.1830198, -0.3671596 49.1828166)",,,
"[516193339, 188563323, 23792940]","['Place Saint-Sauveur', 'Rue Pasteur']","['living_street', 'residential']","['20', '30']",True,False,168.88,1,"LINESTRING (-0.3685757 49.1832509, -0.3683914 49.1833818, -0.368279 49.1834617, -0.3682727 49.1834659, -0.3682702 49.1834675, -0.3682681 49.183469, -0.3682666 49.18347, -0.3682192 49.1835015, -0.368133 49.1835572, -0.3680245 49.1836308, -0.3679766 49.1836626, -0.3679216 49.1836795, -0.3678947 49.1836961, -0.3678583 49.1837187, -0.3677768 49.1837654, -0.3677238 49.1838037, -0.3676109 49.1838647, -0.3674375 49.1839583, -0.3673085 49.1840279, -0.3672452 49.1840621, -0.366919 49.1842382, -0.3669159 49.1842398, -0.3669131 49.1842414, -0.366895 49.1842511, -0.3668608 49.1842691)",,,
"[99688674, 188563324, 188563325]","['Place Saint-Sauveur', 'Rue Saint-Sauveur']",living_street,20,True,False,101.62799999999999,,"LINESTRING (-0.3685757 49.1832509, -0.3682407 49.1830017, -0.3679804 49.1831116, -0.3679497 49.1831251, -0.3679241 49.1831362, -0.3678739 49.1831573, -0.3674621 49.1832814)",,,
"[4316113, 1083169511]",Rue des Croisiers,residential,,True,False,135.73300000000003,,"LINESTRING (-0.3653116 49.1848323, -0.3653757 49.1847479, -0.3653859 49.1847083, -0.3653977 49.1846705, -0.3654338 49.1845894, -0.3654588 49.1845371, -0.3655168 49.1844555, -0.3655251 49.1844438, -0.3655334 49.1844334, -0.3656483 49.1842896, -0.3658014 49.1841544, -0.3658493 49.1841202, -0.3660158 49.1840015, -0.3662226 49.1838727, -0.3663286 49.1838717)",,,
118354183,Rue Gémare,residential,,False,False,47.506,,"LINESTRING (-0.3653116 49.1848323, -0.3652506 49.1848051, -0.364772 49.1845912)",,,
448811454,,secondary,50,True,False,7.77,2,"LINESTRING (-0.3703883 49.1810648, -0.370394 49.1810394, -0.3703988 49.1810155, -0.3703991 49.1809954)",roundabout,,
441182266,,secondary,50,True,False,25.195999999999998,2,"LINESTRING (-0.3703991 49.1809954, -0.3703844 49.1809615, -0.3703696 49.1809318, -0.3703295 49.1808906, -0.370275 49.1808573, -0.3702095 49.180834, -0.3701891 49.1808305)",roundabout,,
"[441193649, 360833478]",,secondary,50,True,False,46.759,2,"LINESTRING (-0.3698402 49.1809239, -0.369819 49.1809573, -0.3698076 49.1809926, -0.3698064 49.1810287, -0.3698153 49.1810643, -0.3698343 49.1810983, -0.3698624 49.1811294, -0.3698989 49.1811565, -0.3699424 49.1811787, -0.3699963 49.1811965, -0.3700546 49.1812067, -0.3700937 49.1812093, -0.3701349 49.1812077)",roundabout,,
441193656,,secondary,50,True,False,25.823,2,"LINESTRING (-0.3701349 49.1812077, -0.3701766 49.181203, -0.3702351 49.1811885, -0.3702876 49.1811663, -0.3703319 49.1811374, -0.370366 49.1811031, -0.3703883 49.1810648)",roundabout,,
4315986,Cours du Général de Gaulle,secondary,50,True,False,17.116,3,"LINESTRING (-0.3614858 49.1785274, -0.3613312 49.1784113)",,,
547303121,Boulevard Aristide Briand,secondary,50,True,False,59.15099999999999,2,"LINESTRING (-0.3614858 49.1785274, -0.3616638 49.178468, -0.361701 49.1784536, -0.3621103 49.1782735, -0.3621619 49.1782359)",,,
171570657,Boulevard Aristide Briand,secondary,50,False,True,92.132,4,"LINESTRING (-0.3621619 49.1782359, -0.3624067 49.1781656, -0.3626595 49.178099, -0.362813 49.1780622, -0.3630867 49.1780131, -0.3633323 49.1779749, -0.3633592 49.1779704)",,,
"[179989256, 823113783]",Rue Daniel Huet,residential,,False,True,65.114,3,"LINESTRING (-0.3621619 49.1782359, -0.3622444 49.1782643, -0.3623141 49.1783039, -0.362331 49.1783126, -0.3623688 49.1783351, -0.3628156 49.1786324)",,,
583754038,Boulevard Aristide Briand,secondary,50,True,False,64.91699999999999,2,"LINESTRING (-0.3621619 49.1782359, -0.3620332 49.1782529, -0.3616375 49.1783896, -0.3616033 49.1784013, -0.3615372 49.1784105, -0.3614478 49.1784203, -0.3613312 49.1784113)",,,
1070374459,Boulevard Aristide Briand,secondary,50,True,False,9.258000000000001,,"LINESTRING (-0.3636187 49.1779821, -0.3636372 49.1779936, -0.3636593 49.1780018, -0.3636838 49.1780063, -0.3637093 49.1780068, -0.3637342 49.1780033)",,,
385668120,Boulevard Aristide Briand,tertiary,50,True,False,19.4,2,"LINESTRING (-0.3649931 49.1789877, -0.3649902 49.1791102, -0.364991 49.1791444, -0.3649983 49.1791615)",,,
441193643,Place Gambetta,secondary,50,True,False,9.305,,"LINESTRING (-0.3649385 49.179281, -0.3649763 49.1793008, -0.365008 49.1793074, -0.3650543 49.1793079)",roundabout,,
1113735293,Boulevard Bertrand,secondary,50,False,True,5.982,3,"LINESTRING (-0.3693633 49.1805927, -0.3692882 49.1805707)",,,
4577006,Boulevard Bertrand,secondary,50,True,False,51.701,2,"LINESTRING (-0.3693633 49.1805927, -0.3695911 49.1807088, -0.369692 49.180761, -0.3697741 49.1808215, -0.3698402 49.1809239)",,,
179989077,Boulevard Bertrand,secondary,50,False,False,26.249,3,"LINESTRING (-0.3689566 49.1804772, -0.3692882 49.1805707)",,,
"[23792936, 760473764, 760473765]",Rue de Bras,residential,30,True,False,155.935,2,"LINESTRING (-0.3689566 49.1804772, -0.3689109 49.1805682, -0.3688558 49.1806689, -0.3688068 49.1807289, -0.368754 49.1807778, -0.3686797 49.1808329, -0.3685771 49.1808906, -0.368431 49.1809574, -0.3683438 49.1809968, -0.3680449 49.1810992, -0.3678637 49.1811613, -0.3675863 49.1812563, -0.3675272 49.1812765, -0.3673672 49.1813381)",,,
"[174654499, 179989076]",Boulevard Bertrand,secondary,50,False,True,96.328,3,"LINESTRING (-0.3689566 49.1804772, -0.3688526 49.1804506, -0.3678639 49.1801973, -0.3677227 49.1801611)",,,
4315981,Boulevard Bertrand,secondary,50,True,False,66.709,1,"LINESTRING (-0.3657799 49.1796634, -0.3656886 49.1796381, -0.3656088 49.1796032, -0.365525 49.1795585, -0.3654499 49.1795155, -0.3654106 49.1794902, -0.365361 49.1794534, -0.3652789 49.1793817, -0.365161 49.17927, -0.3651403 49.1792478)",,,
174654499,Boulevard Bertrand,secondary,50,False,False,151.69,3,"LINESTRING (-0.3657799 49.1796634, -0.366193 49.1797601, -0.3677227 49.1801611)",,,
4315982,Avenue de l'Hippodrome,residential,,True,False,4.218,,"LINESTRING (-0.3676671 49.1797777, -0.3676607 49.17974)",,,
247184390,Avenue de Bagatelle,tertiary,50,True,False,35.606,1,"LINESTRING (-0.3687609 49.1855881, -0.3684283 49.1853931, -0.3683962 49.1853743)",,,
"[12582108, 823113781]",Rue Élie de Beaumont,residential,30,True,False,142.464,1,"LINESTRING (-0.3668608 49.1842691, -0.366922 49.1843186, -0.3670417 49.1844129, -0.3672028 49.1845399, -0.367227 49.184559, -0.3672844 49.1846041, -0.3673282 49.1846387, -0.3673663 49.1846687, -0.367457 49.1847422, -0.3675973 49.1848429, -0.3676234 49.1848617, -0.3680703 49.1851826, -0.3681452 49.1852364)",,,
92032466,Avenue du 6 Juin,tertiary,,False,False,99.98400000000001,,"LINESTRING (-0.3583038 49.1828653, -0.3582112 49.1827717, -0.3581929 49.1827542, -0.3576265 49.1822133, -0.3576045 49.1821923, -0.3575298 49.182122)",,,
161559071,Rue de Bernières,secondary,50,True,False,52.914,3,"LINESTRING (-0.3583038 49.1828653, -0.358221 49.1829032, -0.3581866 49.1829188, -0.3581157 49.1829511, -0.3578667 49.183063, -0.3578151 49.1830862, -0.3577098 49.1831402)",,,
4326101,Rue du 11 Novembre,tertiary,,True,False,147.35699999999997,1,"LINESTRING (-0.3595433 49.1780208, -0.3592959 49.1779861, -0.3592707 49.1779824, -0.3583108 49.1778478, -0.3576495 49.1777549, -0.3575613 49.1777425)",,,
1115321206,Place Maréchal Foch,tertiary,50,True,False,12.082,,"LINESTRING (-0.3595433 49.1780208, -0.359563 49.1780782, -0.3596052 49.1781197)",,,
1115321207,Place Maréchal Foch,tertiary,50,True,False,12.773,,"LINESTRING (-0.3597915 49.178238, -0.3598512 49.1782492, -0.3599645 49.1782547)",,,
179989258,Cours du Général de Gaulle,secondary,50,True,False,47.507,3,"LINESTRING (-0.3599798 49.1776826, -0.360454 49.1779766)",,,
4577043,Place Maréchal Foch,tertiary,50,True,False,22.061999999999998,,"LINESTRING (-0.3599798 49.1776826, -0.3598726 49.1777495, -0.3597619 49.1778207)",,,
724332722,Place Maréchal Foch,tertiary,,True,False,10.304,,"LINESTRING (-0.360454 49.1779766, -0.3604998 49.1778889)",,,
179989259,Cours du Général de Gaulle,secondary,50,True,False,99.066,2,"LINESTRING (-0.360454 49.1779766, -0.3605849 49.1780512, -0.361202 49.1784348, -0.3613023 49.1784996, -0.361368 49.1785259, -0.3614348 49.1785334, -0.3614858 49.1785274)",,,
707951816,Place Maréchal Foch,tertiary,,True,False,9.443,,"LINESTRING (-0.3600708 49.177622, -0.3599798 49.1776826)",,,
23312787,Rue de l'Oratoire,tertiary,30,True,False,89.491,,"LINESTRING (-0.3604889 49.1807813, -0.3605563 49.180751, -0.3606055 49.1807288, -0.3614063 49.1803684, -0.3614496 49.1803489, -0.361503 49.1803249)",,,
1016552706,Rue Général Giraud,residential,30,True,False,61.178,,"LINESTRING (-0.3604889 49.1807813, -0.3604467 49.1807418, -0.3603254 49.1806275, -0.360277 49.1805819, -0.3602528 49.1805591, -0.3600521 49.1803693, -0.3600088 49.1803294)",,,
188751488,Rue Jean Romain,residential,30,True,False,47.331,,"LINESTRING (-0.3593087 49.1796796, -0.3593771 49.1796412, -0.359844 49.1794379)",,,
171570676,Rue Saint-Jean,tertiary,50,False,True,99.72,,"LINESTRING (-0.3588707 49.1815151, -0.3589444 49.1815855, -0.3595211 49.1821364, -0.3596455 49.1822552)",,,
"[188751489, 188751492]",Rue Saint-Jean,tertiary,50,False,False,115.35900000000001,3,"LINESTRING (-0.3588707 49.1815151, -0.3588158 49.1814634, -0.3586838 49.1813209, -0.3586298 49.1812645, -0.3585864 49.1812133, -0.3585321 49.1811243, -0.3584895 49.1810309, -0.3584584 49.1809286, -0.3584365 49.1807699, -0.3584241 49.1806592, -0.358407 49.1805448)",,,
1016552707,Rue de l'Oratoire,tertiary,30,True,False,143.151,,"LINESTRING (-0.3588707 49.1815151, -0.3589862 49.1814627, -0.3590509 49.1814334, -0.3591838 49.1813731, -0.3592458 49.181345, -0.3593558 49.1812951, -0.3594041 49.1812732, -0.3594567 49.1812494, -0.3595933 49.1811874, -0.3598885 49.1810535, -0.3601032 49.1809562, -0.3601588 49.180931, -0.3604156 49.1808145, -0.3604889 49.1807813)",,,
12584721,Rue Paul Doumer,living_street,20,True,False,106.616,,"LINESTRING (-0.3654253 49.1821401, -0.3653462 49.182056, -0.3653338 49.1820192, -0.3650604 49.1818004, -0.3647702 49.1815752, -0.3646794 49.1815306, -0.3645746 49.1814433, -0.3645812 49.1813832)",,,
"[23792927, 4610190, 23792926]","['Rue Pierre-Aimé Lair', 'Rue du Moulin', 'Rue de la Fontaine']",living_street,20,True,False,195.79500000000002,,"LINESTRING (-0.3635173 49.1821551, -0.362936 49.18238, -0.3622511 49.1816409, -0.3624952 49.1815464, -0.3627742 49.1814384, -0.3628502 49.1814089)",,,
"[23792922, 194912141]","['Rue de Strasbourg', 'Place de la République']",living_street,20,False,True,96.101,,"LINESTRING (-0.3635173 49.1821551, -0.3633245 49.1819394, -0.3632798 49.1818894, -0.3632365 49.181841, -0.3631775 49.1817751, -0.3631429 49.1817364, -0.3629125 49.1814786, -0.3628502 49.1814089)",,,
188751488,Rue Jean Romain,residential,30,True,False,81.20800000000001,,"LINESTRING (-0.3603448 49.1791989, -0.3604338 49.1791597, -0.3607778 49.1790081, -0.3609008 49.1789539, -0.3611728 49.178834, -0.3612682 49.1787879)",,,
192939799,Rue des Jacobins,tertiary,30,True,False,88.58,,"LINESTRING (-0.3603448 49.1791989, -0.3603898 49.1792603, -0.3604067 49.1792834, -0.3604942 49.1793659, -0.3609913 49.179835, -0.3610191 49.1798612)",,,
23312787,Rue de l'Oratoire,tertiary,30,True,False,106.056,,"LINESTRING (-0.361503 49.1803249, -0.3615971 49.1802825, -0.3619655 49.1801167, -0.3625499 49.1798537, -0.3626593 49.1798105, -0.3627195 49.1798092)",,,
226407701,Rue Mélingue,tertiary,50,True,False,19.934,2,"LINESTRING (-0.3627195 49.1798092, -0.3628687 49.1798335, -0.3629233 49.1798377, -0.3629887 49.1798403)",,,
188751493,Rue Saint-Jean,tertiary,50,False,False,80.608,2,"LINESTRING (-0.3574986 49.1794219, -0.3574106 49.1793383, -0.3569119 49.1788641, -0.3568702 49.1788246)",,,
"[857773296, 386788441]",Rue Saint-Jean,tertiary,50,False,True,98.36999999999999,3,"LINESTRING (-0.3574986 49.1794219, -0.3575919 49.1795106, -0.3579488 49.1798498, -0.35816 49.1800505, -0.3582655 49.1801508)",,,
"[516352473, 516352471]",Avenue de Verdun,tertiary,,False,True,83.937,3,"LINESTRING (-0.3574986 49.1794219, -0.3576026 49.1793747, -0.3578292 49.1792741, -0.3584519 49.1789959)",,,
"[188751489, 188751492]",Rue Saint-Jean,tertiary,50,False,True,115.359,3,"LINESTRING (-0.358407 49.1805448, -0.3584241 49.1806592, -0.3584365 49.1807699, -0.3584584 49.1809286, -0.3584895 49.1810309, -0.3585321 49.1811243, -0.3585864 49.1812133, -0.3586298 49.1812645, -0.3586838 49.1813209, -0.3588158 49.1814634, -0.3588707 49.1815151)",,,
264921788,Rue Saint-Jean,tertiary,50,False,False,34.617000000000004,2,"LINESTRING (-0.358407 49.1805448, -0.3584001 49.1805123, -0.3583749 49.1803931, -0.3583398 49.1803134, -0.3583021 49.1802423)",,,
23312788,Rue Montoir Poissonnerie,tertiary,,True,False,39.014,,"LINESTRING (-0.3597259 49.184967, -0.3596768 49.1850008, -0.3593294 49.1852033)",,,
28358511,Rue Graindorge,residential,,False,False,54.565000000000005,2,"LINESTRING (-0.3597259 49.184967, -0.3596855 49.1849292, -0.359296 49.1845647)",,,
"[226268602, 794778910, 226268599]",Rue du Chanoine Ruel,residential,,False,True,18.024,,"LINESTRING (-0.3597259 49.184967, -0.359792 49.1850055, -0.35986 49.1850705, -0.3598659 49.1850761, -0.3598823 49.1850914)",,building_passage,
"[23792922, 194912141]","['Place de la République', 'Rue de Strasbourg']",living_street,20,False,False,96.101,,"LINESTRING (-0.3628502 49.1814089, -0.3629125 49.1814786, -0.3631429 49.1817364, -0.3631775 49.1817751, -0.3632365 49.181841, -0.3632798 49.1818894, -0.3633245 49.1819394, -0.3635173 49.1821551)",,,
"[131755528, 1026815883, 524486896]","['Place de la République', 'Rue du Pont Saint-Jacques']",living_street,20,False,True,76.59299999999999,,"LINESTRING (-0.3628502 49.1814089, -0.3628199 49.181375, -0.3627388 49.1812844, -0.3627046 49.181246, -0.362407 49.1809132, -0.3623185 49.1808142)",,,
"[521937376, 179423319]",Boulevard Maréchal Leclerc,secondary,50,True,False,60.364,3,"LINESTRING (-0.3623185 49.1808142, -0.3622275 49.1808513, -0.3621346 49.1808893, -0.3620832 49.1809077, -0.3620236 49.1809581, -0.3617276 49.1811862)",,,
"[188184265, 174267082, 192961791]",Boulevard Maréchal Leclerc,secondary,50,False,False,119.824,"['4', '5']","LINESTRING (-0.3623185 49.1808142, -0.3624188 49.1807632, -0.3625666 49.1806929, -0.3629962 49.1804836, -0.3632365 49.1803743, -0.3634021 49.1802785, -0.3635991 49.1801403)",,,
"[524486896, 131755528, 1026815883]","['Place de la République', 'Rue du Pont Saint-Jacques']",living_street,20,False,False,76.593,,"LINESTRING (-0.3623185 49.1808142, -0.362407 49.1809132, -0.3627046 49.181246, -0.3627388 49.1812844, -0.3628199 49.181375, -0.3628502 49.1814089)",,,
4305006,Rue Pierre Mancel,residential,,True,False,49.974000000000004,,"LINESTRING (-0.3585643 49.1850641, -0.3585426 49.1850972, -0.358313 49.1854094, -0.3582744 49.1854715)",,,
27609421,Rue Haute,residential,30,True,False,32.31,,"LINESTRING (-0.3585643 49.1850641, -0.3584833 49.1850652, -0.3581208 49.1850832)",,,
162010321,Avenue de Verdun,tertiary,,False,True,65.827,2,"LINESTRING (-0.3589308 49.1787076, -0.3595598 49.1782817)",,,
23312770,Rue René Perrotte,unclassified,30,True,False,105.417,,"LINESTRING (-0.3589308 49.1787076, -0.3590391 49.1787709, -0.3593157 49.1789434, -0.3597782 49.1793785, -0.359844 49.1794379)",,,
162010321,Avenue de Verdun,tertiary,,False,False,47.547000000000004,2,"LINESTRING (-0.3589308 49.1787076, -0.3588842 49.1787392, -0.3585989 49.1789324, -0.3584519 49.1789959)",,,
118354190,Rue du Tour de Terre,residential,50,False,False,14.001000000000001,,"LINESTRING (-0.3638587 49.1843782, -0.3638628 49.1843206, -0.3638484 49.184253)",,,
23792919,Rue Gémare,residential,,False,False,47.409000000000006,,"LINESTRING (-0.364772 49.1845912, -0.3647241 49.1845612, -0.3646245 49.1844846, -0.3645873 49.1844548, -0.3643899 49.1842477)",,,
23866592,Rue du Bailliage,residential,,True,False,84.223,,"LINESTRING (-0.364772 49.1845912, -0.3647771 49.1846476, -0.3648032 49.1851875, -0.3648639 49.1853433)",,,
118354183,Rue Gémare,residential,,False,True,47.506,,"LINESTRING (-0.364772 49.1845912, -0.3652506 49.1848051, -0.3653116 49.1848323)",,,
23312788,Rue Montoir Poissonnerie,tertiary,,True,False,43.30500000000001,,"LINESTRING (-0.3602155 49.1847453, -0.3601144 49.1847885, -0.3597911 49.1849332, -0.3597259 49.184967)",,,
"[196119876, 28662917]",Rue Montoir Poissonnerie,secondary,50,True,False,121.29199999999999,2,"LINESTRING (-0.3602155 49.1847453, -0.3603297 49.1847449, -0.3604013 49.1847123, -0.3608034 49.1845294, -0.3611888 49.1843541, -0.3612354 49.1843328, -0.3613922 49.1842615, -0.3614065 49.184255, -0.361487 49.1842183, -0.3615209 49.1842029, -0.3616057 49.1841644)",,,
"[161559073, 161559076, 192099697, 4576983, 194370585]","['Avenue de la Libération', 'Boulevard des Alliés']",secondary,50,False,False,226.352,"['2', '3']","LINESTRING (-0.3602155 49.1847453, -0.3601246 49.1846554, -0.3600947 49.1846258, -0.3597551 49.1842901, -0.3596374 49.1841737, -0.3596039 49.1841445, -0.3595695 49.1841241, -0.359534 49.1841094, -0.3594965 49.1840967, -0.3594462 49.1840823, -0.3594019 49.1840735, -0.3593563 49.1840674, -0.3593093 49.1840674, -0.3592515 49.1840717, -0.3591898 49.184077, -0.359132 49.1840941, -0.3590676 49.1841191, -0.3588103 49.184209, -0.358691 49.1842451, -0.3585938 49.184265, -0.3585048 49.1842727, -0.3584485 49.1842754, -0.358391 49.1842742, -0.3583432 49.1842709, -0.3582752 49.1842614, -0.3581949 49.1842443, -0.3581076 49.1842193, -0.3580427 49.184192, -0.3577813 49.1840684)",,,
"[191581223, 193499165, 527043182, 527043183]",Avenue de la Libération,secondary,50,False,True,94.0,"['4', '3']","LINESTRING (-0.3602155 49.1847453, -0.3603226 49.1848401, -0.3603252 49.1848424, -0.3603661 49.1848786, -0.3604515 49.1849554, -0.3605419 49.1850546, -0.3605609 49.1850909, -0.3605768 49.1851315, -0.3605923 49.1851911, -0.3605942 49.1852402, -0.3605883 49.1852935, -0.3605318 49.1854179, -0.360495 49.1854939, -0.3604868 49.1855095)",,,
234236722,Rue Fred Scamaroni,living_street,20,False,False,105.84600000000002,,"LINESTRING (-0.3688537 49.1782706, -0.3677216 49.1782394, -0.3677036 49.1782389, -0.3676651 49.178239, -0.367532 49.1782419, -0.3673987 49.1782442)",,,
4326101,Rue du 11 Novembre,tertiary,,True,False,5.152,1,"LINESTRING (-0.3575613 49.1777425, -0.357492 49.1777328)",,,
23312767,Rue Paul Toutain,residential,30,True,False,112.69600000000001,,"LINESTRING (-0.3575613 49.1777425, -0.3575913 49.177684, -0.3576317 49.1775377, -0.357693 49.1773594, -0.3577227 49.1772729, -0.3580361 49.1770456, -0.358221 49.1769205, -0.358277 49.1768839)",,,
162010321,Avenue de Verdun,tertiary,,False,True,47.547000000000004,2,"LINESTRING (-0.3584519 49.1789959, -0.3585989 49.1789324, -0.3588842 49.1787392, -0.3589308 49.1787076)",,,
226407702,Rue Saint-Louis,residential,,True,False,97.088,,"LINESTRING (-0.3584519 49.1789959, -0.3583863 49.1789247, -0.3581894 49.178743, -0.3581478 49.1787044, -0.3576988 49.178275)",,,
"[516352473, 516352471]",Avenue de Verdun,tertiary,,False,False,83.937,3,"LINESTRING (-0.3584519 49.1789959, -0.3578292 49.1792741, -0.3576026 49.1793747, -0.3574986 49.1794219)",,,
"[188651654, 188651653, 23312766]",Rue Gaston Lavalley,residential,,False,False,84.49799999999999,,"LINESTRING (-0.3576988 49.178275, -0.357622 49.1783098, -0.3572425 49.1784816, -0.3569809 49.1786001, -0.3568437 49.1786622, -0.3567994 49.1786822, -0.3567432 49.1787077)",,,
188651657,Rue Saint-Louis,residential,30,True,False,66.92200000000001,,"LINESTRING (-0.3576988 49.178275, -0.3574778 49.1780753, -0.3574538 49.1780438, -0.3574305 49.1779834, -0.3574241 49.1779538, -0.3574246 49.177945, -0.3574259 49.1779227, -0.3574494 49.1777953, -0.357473 49.1777557, -0.357492 49.1777328)",,,
"[1157770905, 194912138]",Rue Arthur Le Duc,residential,"['30', '50']",True,False,150.03099999999998,1,"LINESTRING (-0.358277 49.1768839, -0.3596479 49.1777393, -0.3596606 49.1777484, -0.3597619 49.1778207)",,,
194912138,Rue Arthur Le Duc,residential,50,True,False,48.963,,"LINESTRING (-0.3597619 49.1778207, -0.3602467 49.1781264)",,,
4326098,Place Maréchal Foch,tertiary,50,True,False,28.072000000000003,,"LINESTRING (-0.3597619 49.1778207, -0.3596022 49.1779263, -0.3595629 49.1779633, -0.3595433 49.1780208)",,,
4577045,Place Maréchal Foch,tertiary,50,True,False,22.466,,"LINESTRING (-0.3602467 49.1781264, -0.3603572 49.1780499, -0.3603768 49.1780352, -0.360454 49.1779766)",,,
"[23312769, 1177352946]",Rue Gabriel Dupont,residential,,True,False,104.713,,"LINESTRING (-0.3602467 49.1781264, -0.3603583 49.1781914, -0.3611614 49.1786972, -0.3611976 49.1787198, -0.3612682 49.1787879)",,,
99688667,Rue Mélingue,residential,,True,False,45.315,,"LINESTRING (-0.3612682 49.1787879, -0.3613141 49.1788439, -0.3613573 49.1788974, -0.3613642 49.1789042, -0.3614746 49.1790124, -0.3615999 49.1791324)",,,
