osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
"[32084941, 378258191]",D 1017,"['Rue de la République', 'Rue Jean Moulin']",primary,50,False,False,162.08100000000002,"LINESTRING (2.6042605 49.3056532, 2.6042674 49.3054898, 2.6042694 49.3053767, 2.6042852 49.3050995, 2.6042879 49.3049626, 2.60431 49.3044271, 2.6043165 49.3042346, 2.6043178 49.3041961)",,
32084957,,Rue Gambetta,residential,30,False,False,56.589,"LINESTRING (2.5994459 49.305188, 2.6002214 49.3052456)",,
32084957,,Rue Gambetta,residential,30,False,True,48.142,"LINESTRING (2.5994459 49.305188, 2.5993667 49.305179, 2.5987963 49.3050985)",,
32084955,,Quai du Mesnil Chatelain,residential,30,True,False,111.351,"LINESTRING (2.6004832 49.3035649, 2.5989671 49.3037247)",,
32084958,,Rue Léon Bourgeois,residential,30,False,False,187.847,"LINESTRING (2.6004832 49.3035649, 2.600472 49.3036366, 2.6002251 49.3052218, 2.6002214 49.3052456)",,
1033308395,,Quai du Mesnil Chatelain,residential,30,False,False,143.4,"LINESTRING (2.6004832 49.3035649, 2.602064 49.3033982, 2.60244 49.3033861)",,
32084957,,Rue Gambetta,residential,30,False,True,56.589,"LINESTRING (2.6002214 49.3052456, 2.5994459 49.305188)",,
32084958,,Rue Léon Bourgeois,residential,30,False,True,187.847,"LINESTRING (2.6002214 49.3052456, 2.6002251 49.3052218, 2.600472 49.3036366, 2.6004832 49.3035649)",,
32086438,,Quai de la Libération,residential,30,False,False,164.684,"LINESTRING (2.6094966 49.304629, 2.6113806 49.3054563)",,
32086438,,Quai de la Libération,residential,30,False,True,138.628,"LINESTRING (2.6094966 49.304629, 2.6093539 49.3045629, 2.609121 49.3044573, 2.6088813 49.3043845, 2.6083505 49.3042008, 2.6079236 49.3039372)",,
32086438,,Quai de la Libération,residential,30,False,True,164.684,"LINESTRING (2.6113806 49.3054563, 2.6094966 49.304629)",,
1033308395,,Quai du Mesnil Chatelain,residential,30,False,False,57.931,"LINESTRING (2.60244 49.3033861, 2.6032388 49.3033748)",,
32087498,,Allée Jean Zay,residential,30,False,False,135.953,"LINESTRING (2.60244 49.3033861, 2.6023337 49.3043401, 2.6019308 49.3043827)",,
1033308395,,Quai du Mesnil Chatelain,residential,30,False,True,143.4,"LINESTRING (2.60244 49.3033861, 2.602064 49.3033982, 2.6004832 49.3035649)",,
32087502,,Place du 19 Mars 1962,residential,30,False,True,38.018,"LINESTRING (2.6064408 49.3056044, 2.6059621 49.305631, 2.6059184 49.305634)",,
32087503,,Place du 19 Mars 1962,residential,30,False,True,54.135,"LINESTRING (2.6064408 49.3056044, 2.6064173 49.3053997, 2.6063204 49.3051253)",,
32087503,,Place du 19 Mars 1962,residential,30,False,False,54.135,"LINESTRING (2.6063204 49.3051253, 2.6064173 49.3053997, 2.6064408 49.3056044)",,
32087504,,Allée Anatole France,residential,,False,False,39.732,"LINESTRING (2.6075653 49.3048235, 2.6073432 49.3047839, 2.6071991 49.3047709, 2.6071313 49.3048093, 2.6070772 49.3048499)",,
160130639,,Rue Victor Hugo,residential,30,False,False,102.485,"LINESTRING (2.6075653 49.3048235, 2.6077355 49.3042234, 2.6078847 49.3039938, 2.6078987 49.3039728, 2.6079236 49.3039372)",,
32087504,,Allée Anatole France,residential,,False,True,39.732,"LINESTRING (2.6070772 49.3048499, 2.6071313 49.3048093, 2.6071991 49.3047709, 2.6073432 49.3047839, 2.6075653 49.3048235)",,
32084957,,Rue Gambetta,residential,30,False,False,48.142,"LINESTRING (2.5987963 49.3050985, 2.5993667 49.305179, 2.5994459 49.305188)",,
32084957,,Rue Gambetta,residential,30,False,True,47.431,"LINESTRING (2.5987963 49.3050985, 2.5987606 49.3050937, 2.5987318 49.3050909, 2.598645 49.3050833, 2.5981479 49.3050424)",,
32084957,,Rue Gambetta,residential,30,False,False,3.78,"LINESTRING (2.598096 49.3050392, 2.5981479 49.3050424)",,
32088035,,Rue Saint-Exupéry,residential,30,False,False,50.748000000000005,"LINESTRING (2.598096 49.3050392, 2.5980859 49.3050889, 2.5980037 49.3054916)",,
32088035,,Rue Saint-Exupéry,residential,30,False,True,50.748000000000005,"LINESTRING (2.5980037 49.3054916, 2.5980859 49.3050889, 2.598096 49.3050392)",,
32084957,,Rue Gambetta,residential,30,False,True,3.78,"LINESTRING (2.5981479 49.3050424, 2.598096 49.3050392)",,
32088141,,Allée Léopold Sédar Senghor,residential,30,False,False,48.959,"LINESTRING (2.5981479 49.3050424, 2.5982352 49.3046058)",,
32084957,,Rue Gambetta,residential,30,False,False,47.431,"LINESTRING (2.5981479 49.3050424, 2.598645 49.3050833, 2.5987318 49.3050909, 2.5987606 49.3050937, 2.5987963 49.3050985)",,
32088141,,Allée Léopold Sédar Senghor,residential,30,False,True,48.959,"LINESTRING (2.5982352 49.3046058, 2.5981479 49.3050424)",,
32087498,,Allée Jean Zay,residential,30,False,True,135.953,"LINESTRING (2.6019308 49.3043827, 2.6023337 49.3043401, 2.60244 49.3033861)",,
246014913,D 123,Quai de la Pêcherie,secondary,30,False,False,19.817,"LINESTRING (2.6056991 49.3025574, 2.6055051 49.3025204, 2.6054341 49.3025171)",,
246014913,D 123,Quai de la Pêcherie,secondary,30,False,True,191.72000000000003,"LINESTRING (2.6056991 49.3025574, 2.6057889 49.3025829, 2.6060574 49.3026502, 2.6069699 49.3028057, 2.607948 49.3030735, 2.6081395 49.3031323, 2.6081783 49.3031443)",,
39700432,D 123,Rue Saint-Amand,tertiary,30,False,False,81.376,"LINESTRING (2.6081783 49.3031443, 2.6082755 49.3028564, 2.6083133 49.3027806, 2.6084441 49.3024336)",,
246014913,D 123,Quai de la Pêcherie,secondary,30,False,False,191.72,"LINESTRING (2.6081783 49.3031443, 2.6081395 49.3031323, 2.607948 49.3030735, 2.6069699 49.3028057, 2.6060574 49.3026502, 2.6057889 49.3025829, 2.6056991 49.3025574)",,
254539822,,Rue Henri Bodchon,residential,30,False,False,99.772,"LINESTRING (2.6072927 49.3014988, 2.6073574 49.301527, 2.6085916 49.3017895)",,
254539838,,,residential,30,True,False,14.501000000000001,"LINESTRING (2.6072927 49.3014988, 2.6072616 49.3015057, 2.6072006 49.3014975, 2.6071629 49.3014799, 2.6071513 49.3014666, 2.6071474 49.3014439)",,roundabout
39700456,,Rue Henri Bodchon,living_street,20,True,False,114.44000000000001,"LINESTRING (2.6056816 49.3010839, 2.6060077 49.3011196, 2.6061507 49.3011617, 2.6065353 49.3012782, 2.6070609 49.3014375, 2.6071474 49.3014439)",,
246014913,D 123,Quai de la Pêcherie,secondary,30,False,True,19.816,"LINESTRING (2.6051615 49.3025043, 2.6054341 49.3025171)",,
39700434,,Rue Charles Lescot,residential,30,True,False,37.278000000000006,"LINESTRING (2.6051615 49.3025043, 2.6052068 49.3023957, 2.6052964 49.3021808)",,
254594523,D 123,Quai de la Pêcherie,secondary,30,False,True,46.641,"LINESTRING (2.6051615 49.3025043, 2.6050704 49.3025025, 2.604632 49.3024891, 2.6045914 49.3024794, 2.6045256 49.3024638)",,
254539818,,Rue Charles Lescot,living_street,20,True,False,45.744,"LINESTRING (2.605548 49.3016162, 2.6056076 49.3013904, 2.6056442 49.3012097)",,
254539819,,Rue Charles Lescot,residential,30,True,False,5.628,"LINESTRING (2.6055079 49.3004311, 2.6055063 49.3003805)",,
175153879,,Rue Charles Lescot,living_street,20,True,False,73.749,"LINESTRING (2.6055079 49.3004311, 2.6055624 49.3007234, 2.6056816 49.3010839)",,
254539819,,Rue Charles Lescot,residential,30,True,False,82.294,"LINESTRING (2.6055063 49.3003805, 2.6054808 49.3002596, 2.6054196 49.3000486, 2.6053811 49.2998182, 2.6053704 49.2996468)",,
"[455242568, 39700454]",,"[""Place de l'Église"", 'Rue du Moustier']",unclassified,30,False,"[False, True]",152.63,"LINESTRING (2.6055063 49.3003805, 2.6060994 49.3003286, 2.6066601 49.3003088, 2.6072825 49.3002868, 2.6073972 49.3004828)",,
39700455,,Rue de Cavillé,residential,30,True,False,95.638,"LINESTRING (2.6053379 49.2988678, 2.6053356 49.2988304, 2.6053133 49.2984636, 2.6052235 49.2980118)",,
39700455,,Rue de Cavillé,residential,30,True,False,7.401,"LINESTRING (2.6052235 49.2980118, 2.6052165 49.2979454)",,
305401315,,Rue de l'Écu,residential,,False,True,45.969,"LINESTRING (2.6052235 49.2980118, 2.6050202 49.2980344, 2.6048043 49.2980563, 2.6046328 49.2980562, 2.6045951 49.2980562)",,
148787314,,Place du Maréchal Leclerc,residential,,False,False,8.591,"LINESTRING (2.6073972 49.3004828, 2.6074086 49.3005597)",,
1086343662,,Rue du Cimetière,unclassified,30,False,False,63.132,"LINESTRING (2.6073972 49.3004828, 2.6082496 49.3005985)",,
"[455242568, 39700454]",,"[""Place de l'Église"", 'Rue du Moustier']",unclassified,30,False,"[False, True]",152.63,"LINESTRING (2.6073972 49.3004828, 2.6072825 49.3002868, 2.6066601 49.3003088, 2.6060994 49.3003286, 2.6055063 49.3003805)",,
39700438,,Chemin de Calipet,unclassified,30,True,False,138.6,"LINESTRING (2.6085916 49.3017895, 2.6086159 49.3017346, 2.6086092 49.3016113, 2.6086081 49.3014185, 2.6086027 49.3011135, 2.6085788 49.3010169, 2.608409 49.3008026, 2.6082496 49.3005985)",,
254539822,,Rue Henri Bodchon,residential,30,False,True,99.772,"LINESTRING (2.6085916 49.3017895, 2.6073574 49.301527, 2.6072927 49.3014988)",,
1086343663,,Rue Henri Bodchon,residential,30,False,False,6.654,"LINESTRING (2.6085916 49.3017895, 2.6086508 49.3017992, 2.6086776 49.301809)",,
148787314,,Place du Maréchal Leclerc,residential,,False,True,8.591,"LINESTRING (2.6074086 49.3005597, 2.6073972 49.3004828)",,
39700440,,Place du Maréchal Leclerc,residential,30,True,False,74.488,"LINESTRING (2.6074086 49.3005597, 2.6076147 49.3007629, 2.6075363 49.3009444, 2.6074751 49.301086, 2.6074375 49.3011732)",,
39700453,,Rue du Cimetière,unclassified,30,False,False,2.818,"LINESTRING (2.6082496 49.3005985, 2.6082474 49.3005732)",,
1086343662,,Rue du Cimetière,unclassified,30,False,True,63.132,"LINESTRING (2.6082496 49.3005985, 2.6073972 49.3004828)",,
39700443,,Rue du Soldat George Meyer,unclassified,30,False,False,34.637,"LINESTRING (2.6053524 49.3020283, 2.6058088 49.3021203)",,
254539818,,Rue Charles Lescot,living_street,20,True,False,17.205,"LINESTRING (2.6053524 49.3020283, 2.6054042 49.3018773)",,
39700445,,Rue du Professeur Ramon,residential,30,False,False,112.88600000000001,"LINESTRING (2.6053524 49.3020283, 2.6051914 49.3020128, 2.6049325 49.3019879, 2.6044723 49.3019952, 2.6044297 49.3019959, 2.6038008 49.3020138)",,
39700443,,Rue du Soldat George Meyer,unclassified,30,False,True,34.637,"LINESTRING (2.6058088 49.3021203, 2.6053524 49.3020283)",,
39700444,,Rue Polyte,residential,30,False,True,58.769999999999996,"LINESTRING (2.6058088 49.3021203, 2.6058923 49.3019202, 2.6054042 49.3018773)",,
254539828,,Rue du Soldat George Meyer,residential,30,True,False,49.306,"LINESTRING (2.6058088 49.3021203, 2.6057247 49.3023924, 2.6057041 49.3025251, 2.6056991 49.3025574)",,
254539818,,Rue Charles Lescot,living_street,20,True,False,6.341,"LINESTRING (2.6054042 49.3018773, 2.6054289 49.3018226)",,
39700444,,Rue Polyte,residential,30,False,False,58.769999999999996,"LINESTRING (2.6054042 49.3018773, 2.6058923 49.3019202, 2.6058088 49.3021203)",,
99732619,D 1017,Rue Georges Decroze,primary,50,False,True,38.662000000000006,"LINESTRING (2.6044417 49.3014971, 2.6044469 49.3013454, 2.6044536 49.3011495)",,
254539821,,Rue Fratras,living_street,20,True,False,81.301,"LINESTRING (2.6044417 49.3014971, 2.6044825 49.3015015, 2.6049866 49.3015555, 2.6052586 49.3015849, 2.605548 49.3016162)",,
"[621427033, 1034395668, 246014910, 621427036]",D 1017,Rue Perronet,primary,50,False,False,90.168,"LINESTRING (2.6044417 49.3014971, 2.6044379 49.3016831, 2.6044369 49.301734, 2.6044274 49.3019507, 2.6044227 49.3020529, 2.6044136 49.3022244, 2.6044106 49.3022806, 2.6044092 49.3023077)",yes,
99732619,D 1017,Rue Georges Decroze,primary,50,False,False,38.662000000000006,"LINESTRING (2.6044536 49.3011495, 2.6044469 49.3013454, 2.6044417 49.3014971)",,
145916467,,Rue Louis Boutroy,residential,30,False,False,52.69199999999999,"LINESTRING (2.6044536 49.3011495, 2.6043806 49.3011499, 2.604339 49.3011501, 2.604117 49.3011955, 2.6040728 49.3012045, 2.6039153 49.3012415, 2.6037601 49.3012794)",,
175153880,D 1017,Rue Georges Decroze,primary,50,False,True,75.77199999999999,"LINESTRING (2.6044536 49.3011495, 2.6044568 49.3010876, 2.6044819 49.3005937, 2.6044827 49.3005781, 2.604484 49.3005532, 2.6044859 49.3004684)",,
175153878,,Rue Charles Lescot,living_street,20,True,False,14.249,"LINESTRING (2.6056442 49.3012097, 2.6056816 49.3010839)",,
39700448,,Rue Louis Boutroy,living_street,20,True,False,86.588,"LINESTRING (2.6056442 49.3012097, 2.605037 49.3011797, 2.6045536 49.3011546, 2.6044948 49.3011516, 2.6044536 49.3011495)",,
39700451,,Ruelle Aubert,residential,,False,False,21.192,"LINESTRING (2.6045204 49.2995667, 2.6045952 49.2995685, 2.604728 49.2995883, 2.6048043 49.2996064)",,
175153880,D 1017,Rue Georges Decroze,primary,50,False,False,100.304,"LINESTRING (2.6045204 49.2995667, 2.6045166 49.2996392, 2.6044855 49.300334, 2.6044849 49.3003487, 2.604484 49.3003687, 2.6044859 49.3004684)",,
175153880,D 1017,Rue Georges Decroze,primary,50,False,True,73.827,"LINESTRING (2.6045204 49.2995667, 2.6045225 49.2994936, 2.6045338 49.2992792, 2.6045416 49.2991906, 2.6045562 49.2989032)",,
39700451,,Ruelle Aubert,residential,,False,False,41.313,"LINESTRING (2.6048043 49.2996064, 2.6050485 49.2996296, 2.6053704 49.2996468)",,
39700451,,Ruelle Aubert,residential,,False,True,21.192,"LINESTRING (2.6048043 49.2996064, 2.604728 49.2995883, 2.6045952 49.2995685, 2.6045204 49.2995667)",,
99732615,,Impasse des Gendarmes,residential,,False,False,25.116999999999997,"LINESTRING (2.6048043 49.2996064, 2.6048104 49.2995445, 2.6047522 49.2993851)",,
39700451,,Ruelle Aubert,residential,,False,True,41.313,"LINESTRING (2.6053704 49.2996468, 2.6050485 49.2996296, 2.6048043 49.2996064)",,
39700455,,Rue de Cavillé,residential,30,True,False,75.288,"LINESTRING (2.6053704 49.2996468, 2.6053564 49.2994138, 2.6053414 49.29897)",,
98053760,,Rue du Professeur Ramon,residential,30,False,False,4.136,"LINESTRING (2.6034374 49.3020229, 2.6034944 49.3020215)",,
83498406,,Rue des Bouleurs,residential,30,False,True,19.962,"LINESTRING (2.6037644 49.3014589, 2.6037601 49.3012794)",,
679224792,,Rue des Bouleurs,residential,30,False,True,28.059,"LINESTRING (2.6037644 49.3014589, 2.6037773 49.3017111)",,
39700447,,Rue Fratras,residential,30,True,False,49.293,"LINESTRING (2.6037644 49.3014589, 2.6043488 49.3014919, 2.6044417 49.3014971)",,
304958605,,Rue Jean Perrin,residential,30,False,True,76.71000000000001,"LINESTRING (2.6035968 49.2990414, 2.6029967 49.2993127, 2.60268 49.2992578)",,
1086343668,,Rue René Firmin,residential,30,False,False,48.061,"LINESTRING (2.6035968 49.2990414, 2.6039675 49.2992618, 2.6040866 49.2993326)",,
1086343668,,Rue René Firmin,residential,30,False,True,48.316,"LINESTRING (2.6035968 49.2990414, 2.6034924 49.2988977, 2.6033964 49.2986294)",,
159079425,,Rue de l'Éperon,residential,30,False,False,9.782,"LINESTRING (2.6041262 49.2994167, 2.6040866 49.2993326)",,
40146213,,Rue de Picardie,residential,30,False,False,109.508,"LINESTRING (2.6041262 49.2994167, 2.6039592 49.2995806, 2.6034995 49.3002689, 2.6035003 49.3003062)",,
83498407,,Rue des Tanneries,residential,30,False,False,109.876,"LINESTRING (2.6041262 49.2994167, 2.6041647 49.2995466, 2.6040426 49.3000179, 2.6037836 49.3003559)",,
26975490,D 120,Rue Louis Boilet,secondary,30,False,True,21.272,"LINESTRING (2.6035003 49.3003062, 2.6037836 49.3003559)",,
26975490,D 120,Rue Louis Boilet,secondary,30,False,False,161.72899999999998,"LINESTRING (2.6035003 49.3003062, 2.6030246 49.3002226, 2.6026571 49.3001391, 2.6021464 49.3000127, 2.6015568 49.2998665, 2.6013966 49.2998265)",,
40146213,,Rue de Picardie,residential,30,False,True,109.508,"LINESTRING (2.6035003 49.3003062, 2.6034995 49.3002689, 2.6039592 49.2995806, 2.6041262 49.2994167)",,
83498406,,Rue des Bouleurs,residential,30,False,False,19.962,"LINESTRING (2.6037601 49.3012794, 2.6037644 49.3014589)",,
"[98050398, 83498406]",,"['Allée des Loisirs', 'Rue des Bouleurs']",residential,30,False,True,77.467,"LINESTRING (2.6037601 49.3012794, 2.6036969 49.301027, 2.6036671 49.3009664, 2.6035323 49.3009736, 2.6034522 49.3009944, 2.6034152 49.3010125, 2.6033282 49.301055, 2.6031614 49.3011295)",,
145916467,,Rue Louis Boutroy,residential,30,False,True,52.69199999999999,"LINESTRING (2.6037601 49.3012794, 2.6039153 49.3012415, 2.6040728 49.3012045, 2.604117 49.3011955, 2.604339 49.3011501, 2.6043806 49.3011499, 2.6044536 49.3011495)",,
40146212,,Rue Croix Pierre Aucher,residential,30,False,True,275.33,"LINESTRING (2.6033964 49.2986294, 2.6033185 49.298638, 2.6028089 49.29867, 2.6023198 49.2987375, 2.6013092 49.2989353, 2.5999328 49.2992701, 2.5997722 49.2993259)",,
1086343668,,Rue René Firmin,residential,30,False,False,48.316,"LINESTRING (2.6033964 49.2986294, 2.6034924 49.2988977, 2.6035968 49.2990414)",,
40146214,,Rue de l'Éperon,residential,,True,False,56.818999999999996,"LINESTRING (2.6045562 49.2989032, 2.6046026 49.2989011, 2.6053379 49.2988678)",,
175153880,D 1017,Rue Georges Decroze,primary,50,False,False,73.827,"LINESTRING (2.6045562 49.2989032, 2.6045416 49.2991906, 2.6045338 49.2992792, 2.6045225 49.2994936, 2.6045204 49.2995667)",,
254539826,,Rue de l'Éperon,residential,30,True,False,67.153,"LINESTRING (2.6045562 49.2989032, 2.6041631 49.2989254, 2.6040979 49.2992694)",,
641833680,D 1017,Avenue Jean Jaurès,primary,50,False,True,94.225,"LINESTRING (2.6045562 49.2989032, 2.6045671 49.2985968, 2.6045951 49.2980562)",,
26975490,D 120,Rue Louis Boilet,secondary,30,False,False,21.272,"LINESTRING (2.6037836 49.3003559, 2.6035003 49.3003062)",,
26975490,D 120,Rue Louis Boilet,secondary,30,False,True,52.639,"LINESTRING (2.6037836 49.3003559, 2.6039745 49.3003904, 2.6041881 49.3004066, 2.6042328 49.3004148, 2.6043755 49.3004408, 2.6044859 49.3004684)",,
83498407,,Rue des Tanneries,residential,30,False,True,109.876,"LINESTRING (2.6037836 49.3003559, 2.6040426 49.3000179, 2.6041647 49.2995466, 2.6041262 49.2994167)",,
"[175153883, 83498405]",D 1017,Rue de la République,primary,50,False,True,93.879,"LINESTRING (2.6044154 49.3024983, 2.6043853 49.3032713, 2.6043791 49.3033422)",yes,
254594540,,,primary,50,True,False,10.806000000000001,"LINESTRING (2.6044154 49.3024983, 2.6043929 49.3024974, 2.6043477 49.3024884, 2.6043092 49.3024705, 2.6042891 49.3024543)",,roundabout
98054001,,Rue Claude Chappe,residential,30,False,True,56.672,"LINESTRING (2.6021132 49.3020588, 2.6021142 49.3019193, 2.6021454 49.3015497)",,
148787328,,,residential,30,True,False,10.536999999999999,"LINESTRING (2.6021132 49.3020588, 2.6021472 49.3020505, 2.6021836 49.3020502, 2.6022179 49.302058, 2.6022461 49.3020729)",,roundabout
