osmid,name,highway,oneway,reversed,length,maxspeed,geometry,access,ref,lanes,junction,bridge
"[897699691, 32903981]",Rue Bernard Février,unclassified,False,False,144.69099999999997,50,"LINESTRING (2.4478359 48.988464, 2.4478956 48.988472, 2.4479814 48.9884824, 2.4482597 48.9885338, 2.4485962 48.9886067, 2.448685 48.9886259, 2.4487287 48.9886354, 2.4490109 48.9887315, 2.4491153 48.9887671, 2.4494879 48.9889419, 2.4496166 48.9890022)",,,,,
219835928,Rue Bernard Février,unclassified,True,False,210.053,30,"LINESTRING (2.4519191 48.9901361, 2.4502198 48.9892975, 2.4496166 48.9890022)",,,,,
219835928,Rue Bernard Février,unclassified,True,False,21.35,30,"LINESTRING (2.4521585 48.9902465, 2.4519191 48.9901361)",,,,,
241127115,Rue du Thillay,tertiary,False,False,20.63,,"LINESTRING (2.4521585 48.9902465, 2.4521076 48.990064)",,D 47,,,
"[897699691, 32903981]",Rue Bernard Février,unclassified,False,True,144.69099999999997,50,"LINESTRING (2.4496166 48.9890022, 2.4494879 48.9889419, 2.4491153 48.9887671, 2.4490109 48.9887315, 2.4487287 48.9886354, 2.448685 48.9886259, 2.4485962 48.9886067, 2.4482597 48.9885338, 2.4479814 48.9884824, 2.4478956 48.988472, 2.4478359 48.988464)",,,,,
"[241350914, 219835925]",Rue Emmanuel Rain,residential,True,False,106.96100000000001,50,"LINESTRING (2.4496166 48.9890022, 2.4497305 48.9889075, 2.4498668 48.9885845, 2.4499276 48.988538, 2.4500336 48.9885158, 2.4501489 48.9885181, 2.4502781 48.9885228, 2.4505996 48.9885331)",,,,,
241127115,Rue du Thillay,tertiary,False,True,20.63,,"LINESTRING (2.4521076 48.990064, 2.4521585 48.9902465)",,D 47,,,
32903937,Rue Bernard Février,unclassified,True,False,16.312,,"LINESTRING (2.4521076 48.990064, 2.452036 48.9901073, 2.4519923 48.9901243, 2.4519191 48.9901361)",,,,,
241127115,Rue du Thillay,tertiary,False,False,215.068,,"LINESTRING (2.4521076 48.990064, 2.4520782 48.9899642, 2.4520547 48.989887, 2.4519143 48.9894262, 2.4517896 48.9890075, 2.45174 48.9888792, 2.4516672 48.9887612, 2.4514714 48.988546, 2.4514302 48.9885094, 2.4511346 48.9882787)",,D 47,,,
146485729,Rue Albert Drouhot,residential,False,True,46.166,50,"LINESTRING (2.4465352 48.9883076, 2.4464917 48.9884722, 2.4464629 48.9887196)",,,,,
241912985,Rue du Général Leclerc,residential,True,False,41.8,30,"LINESTRING (2.4465352 48.9883076, 2.4465777 48.9881663, 2.4466746 48.9879433)",,,,,
420826318,Rue Bernard Février,residential,False,False,97.50099999999999,50,"LINESTRING (2.4465352 48.9883076, 2.4466971 48.9883644, 2.446867 48.9883937, 2.4473357 48.9884476, 2.4475704 48.9884608, 2.4477736 48.9884641, 2.4478359 48.988464)",,,,,
292459106,Rue du Clos Drouhot,residential,False,False,97.884,30,"LINESTRING (2.4463646 48.9901143, 2.4450247 48.9901575)",,,,,
146485729,Rue Albert Drouhot,residential,False,False,155.273,50,"LINESTRING (2.4463646 48.9901143, 2.4463935 48.9897929, 2.4464168 48.9895954, 2.4464296 48.9893969, 2.4464413 48.9891763, 2.446441 48.9891445, 2.4464629 48.9887196)",,,,,
1151627646,Rue Albert Drouhot,residential,False,True,36.587999999999994,30,"LINESTRING (2.4463646 48.9901143, 2.4463416 48.9903416, 2.4463195 48.9904418)",,,,,
1151627646,Rue Albert Drouhot,residential,False,False,36.587999999999994,30,"LINESTRING (2.4463195 48.9904418, 2.4463416 48.9903416, 2.4463646 48.9901143)",,,,,
569635487,Rue Auguste Morisseau,residential,False,False,62.432,,"LINESTRING (2.4502366 48.9823273, 2.4508786 48.9826984)",,,,,
163200748,Allée des Ormeteaux,residential,False,True,91.964,,"LINESTRING (2.4502366 48.9823273, 2.4499457 48.9827463, 2.4497901 48.9828907, 2.4495702 48.9830139)",,,,,
569636004,Rue Auguste Morisseau,residential,False,True,69.28,,"LINESTRING (2.4502366 48.9823273, 2.4500029 48.9822127, 2.449489 48.9819434)",,,,,
569636004,Rue Auguste Morisseau,residential,False,False,69.28,,"LINESTRING (2.449489 48.9819434, 2.4500029 48.9822127, 2.4502366 48.9823273)",,,,,
569635482,Rue Pierre Lorgnet,residential,True,False,47.205,,"LINESTRING (2.4517551 48.9832842, 2.4523362 48.9830977)",,,,,
569635485,Rue Auguste Morisseau,residential,False,True,91.816,,"LINESTRING (2.4517551 48.9832842, 2.4513602 48.9829574, 2.4508786 48.9826984)",,,,,
720851557,Rue d'Aulnay,residential,False,False,63.75,,"LINESTRING (2.4467297 48.9821592, 2.4466156 48.9823232, 2.4465005 48.9827089)",,,2,,
"[720851915, 34182295]",Rue d'Aulnay,residential,False,False,138.469,,"LINESTRING (2.4465005 48.9827089, 2.4462957 48.9827081, 2.4459134 48.9827674, 2.4458377 48.9827792, 2.4455786 48.9828075, 2.4453591 48.9828025, 2.4447793 48.9827598, 2.4446247 48.9827448)",,,2,,
50052000,,residential,False,True,66.46000000000001,,"LINESTRING (2.4465005 48.9827089, 2.4468568 48.9827987, 2.4473418 48.9829374)",,,2,,
720851557,Rue d'Aulnay,residential,False,True,63.75,,"LINESTRING (2.4465005 48.9827089, 2.4466156 48.9823232, 2.4467297 48.9821592)",,,2,,
50052000,,residential,False,False,66.46000000000001,,"LINESTRING (2.4473418 48.9829374, 2.4468568 48.9827987, 2.4465005 48.9827089)",,,2,,
471619405,Rue Galande,residential,True,False,52.6,,"LINESTRING (2.4473418 48.9829374, 2.4476987 48.9830133, 2.4480276 48.983083)",,,1,,
"[292363114, 723573205]","['Ruelle Braque', 'Allée du Croult']",residential,False,"[False, True]",192.14500000000004,,"LINESTRING (2.4473418 48.9829374, 2.4471342 48.9832505, 2.447045 48.9833853, 2.4469506 48.9835262, 2.4469312 48.9835581, 2.4464598 48.983423, 2.4464036 48.9834294, 2.4463471 48.9834594, 2.44627 48.9834994, 2.4461906 48.9835242, 2.446081 48.9835102, 2.4459308 48.9834776, 2.4458158 48.9834871, 2.4457287 48.9835119, 2.445616 48.9835533, 2.4455367 48.9835664, 2.4454603 48.9835509)",,,,,
292363120,Rue d'Aulnay,residential,True,False,27.687,,"LINESTRING (2.4446247 48.9827448, 2.4445112 48.9827515, 2.4443169 48.9827473, 2.4442459 48.9827458)",,,1,,
"[720851915, 34182295]",Rue d'Aulnay,residential,False,True,138.469,,"LINESTRING (2.4446247 48.9827448, 2.4447793 48.9827598, 2.4453591 48.9828025, 2.4455786 48.9828075, 2.4458377 48.9827792, 2.4459134 48.9827674, 2.4462957 48.9827081, 2.4465005 48.9827089)",,,2,,
292363118,Rue Pierre Lorgnet,residential,True,False,125.25800000000001,,"LINESTRING (2.4506176 48.9840868, 2.4506362 48.9840487, 2.4506721 48.9840076, 2.4507214 48.9839747, 2.4508401 48.9838964, 2.4510962 48.983607, 2.4512043 48.9835089, 2.4514564 48.9833878, 2.4517011 48.9833029, 2.4517551 48.9832842)",,,,,
34182287,Rue Galande,residential,True,False,171.632,,"LINESTRING (2.4486306 48.9832926, 2.4490833 48.9835277, 2.4495039 48.9837265, 2.4499945 48.9839371, 2.4502611 48.9840337, 2.4504491 48.984062, 2.4505239 48.9840733, 2.4506176 48.9840868)",,,,,
34182708,Rue Saint-Nicolas,residential,False,False,130.494,,"LINESTRING (2.4486306 48.9832926, 2.4483873 48.9836416, 2.4482074 48.9839972, 2.4481341 48.9842154, 2.4480196 48.9843917)",,,,,
542659969,,secondary,True,False,18.81,,"LINESTRING (2.4561787 48.9819503, 2.4561221 48.9819518, 2.4560671 48.9819431, 2.4560177 48.9819248, 2.4559576 48.9818828)",,D 970,2,roundabout,
36284761,Rue de la Fontaine Saint-Nicolas,residential,True,False,110.291,,"LINESTRING (2.4522452 48.9844625, 2.4521738 48.9845959, 2.4521442 48.9846704, 2.4517198 48.985392)",,,,,
36284762,Rue de la Malmaison,residential,False,False,152.075,,"LINESTRING (2.4522452 48.9844625, 2.4522568 48.9843323, 2.4522713 48.9842516, 2.4522884 48.9841452, 2.4523399 48.9838085, 2.4524126 48.9832616, 2.4525053 48.9831119)",,,,,
36284763,Rue Jean Camus,residential,False,True,96.793,,"LINESTRING (2.4522452 48.9844625, 2.452046 48.9844635, 2.4517737 48.984387, 2.4511066 48.9842024, 2.4510114 48.9841703)",,,,,
1141912477,Rue d'Aulnay,residential,True,False,11.579,,"LINESTRING (2.4442459 48.9827458, 2.4442603 48.9826421)",,,,,
292363113,Allée de la Haie Poitou,residential,False,False,48.411,,"LINESTRING (2.4440808 48.9830622, 2.4437945 48.9829937, 2.4437158 48.9829643, 2.44366 48.9829226, 2.443607 48.9828773, 2.4435216 48.9828478)",,,,,
720851568,Rue d'Aulnay,residential,True,False,37.208,,"LINESTRING (2.4440808 48.9830622, 2.4441368 48.9829395, 2.4441936 48.9828418, 2.4442459 48.9827458)",,,1,,
36203152,Rue de l'Hôtel-Dieu - Pierre du Thillay,residential,True,False,158.658,,"LINESTRING (2.4484869 48.9869143, 2.4482839 48.9874531, 2.4482808 48.9874613, 2.4481819 48.987724, 2.4481335 48.9878352, 2.4479122 48.9882897)",,,,,
"[241912981, 241912982]","['Rue de la Fontaine Saint-Pierre', 'Place du 8 Mai 1945']",residential,True,False,137.898,,"LINESTRING (2.4484869 48.9869143, 2.4480842 48.9870733, 2.4477228 48.9872303, 2.4475756 48.9871751, 2.4473213 48.9870943, 2.4469273 48.9869545, 2.4468513 48.9869275)",,,1,,
337264048,Rue du Général Leclerc,residential,True,False,123.724,30,"LINESTRING (2.4468513 48.9869275, 2.4468523 48.9868548, 2.4469618 48.9866192, 2.4470089 48.9865478, 2.4474 48.9859472, 2.4474766 48.9859097)",,,,,
34182699,Rue Furmanek,residential,True,False,49.315000000000005,,"LINESTRING (2.4507514 48.9859311, 2.4507427 48.9857493, 2.4507166 48.9855551, 2.4507077 48.9854887)",,,,,
50051998,Rue Furmanek,residential,False,False,72.641,,"LINESTRING (2.4507514 48.9859311, 2.4507184 48.986002, 2.4504813 48.986471, 2.4504748 48.9865559)",yes,,,,
34182708,Rue Saint-Nicolas,residential,False,True,53.199,,"LINESTRING (2.4469259 48.9855668, 2.4469588 48.9855385, 2.4472121 48.9853153, 2.4473028 48.9852047, 2.4473288 48.9851697)",,,,,
338430520,Rue de Paris,tertiary,False,False,119.21100000000001,30,"LINESTRING (2.4469259 48.9855668, 2.4467947 48.985489, 2.4466986 48.9854315, 2.4463114 48.9851946, 2.4462443 48.9851592, 2.4461596 48.9851071, 2.4460437 48.9850585, 2.4456357 48.9849224)",,,,,
471619407,Rue de Paris,tertiary,False,True,55.402,30,"LINESTRING (2.4469259 48.9855668, 2.4474033 48.9858674, 2.4474766 48.9859097)",,,,,
34182708,Rue Saint-Nicolas,residential,False,False,53.199,,"LINESTRING (2.4473288 48.9851697, 2.4473028 48.9852047, 2.4472121 48.9853153, 2.4469588 48.9855385, 2.4469259 48.9855668)",,,,,
34182708,Rue Saint-Nicolas,residential,False,True,101.40100000000001,,"LINESTRING (2.4473288 48.9851697, 2.4474464 48.9849671, 2.4475067 48.9848593, 2.4476129 48.9847267, 2.4477369 48.9846165, 2.4479944 48.9844306, 2.4480196 48.9843917)",,,,,
420820728,Rue Jean Monnet,residential,True,False,45.678000000000004,,"LINESTRING (2.4473288 48.9851697, 2.4473954 48.9851836, 2.4479239 48.9852971)",,,,,
36284758,Parc de la Commanderie,unclassified,False,False,133.191,,"LINESTRING (2.4503213 48.9873118, 2.4502672 48.9875152, 2.4501564 48.9879203, 2.4499097 48.988477)",,,,,
36284758,Parc de la Commanderie,unclassified,False,True,84.82,,"LINESTRING (2.4503213 48.9873118, 2.4504454 48.9867633, 2.4504748 48.9865559)",,,,,
897699690,,residential,False,True,213.17000000000002,,"LINESTRING (2.4503213 48.9873118, 2.4497318 48.9873198, 2.4495253 48.9873213, 2.4494674 48.9873809, 2.4494106 48.9876026, 2.4493313 48.9878127, 2.4492717 48.9879536, 2.4491561 48.9880017, 2.4490484 48.9881257, 2.448952 48.9882584, 2.448718 48.9885806)",,,,,
36284758,Parc de la Commanderie,unclassified,False,True,133.191,,"LINESTRING (2.4499097 48.988477, 2.4501564 48.9879203, 2.4502672 48.9875152, 2.4503213 48.9873118)",,,,,
36284763,Rue Jean Camus,residential,False,False,96.793,,"LINESTRING (2.4510114 48.9841703, 2.4511066 48.9842024, 2.4517737 48.984387, 2.452046 48.9844635, 2.4522452 48.9844625)",,,,,
50051999,,residential,True,False,30.337,,"LINESTRING (2.4510114 48.9841703, 2.4508334 48.9841191, 2.4507014 48.9841008, 2.4506176 48.9840868)",,,,,
43625435,Rue de Paris,tertiary,False,False,259.381,50,"LINESTRING (2.4564652 48.9860774, 2.4559917 48.9861864, 2.4548442 48.9864272, 2.4542835 48.9865479, 2.4541145 48.9865812, 2.4540041 48.9866029, 2.4537247 48.9866532, 2.4536573 48.9866606, 2.4533603 48.9866932, 2.4530698 48.9867189, 2.4530559 48.9867196)",,,,,
1151624480,Rue de Paris,tertiary,False,True,6.42,50,"LINESTRING (2.4433107 48.984609, 2.4433986 48.9846115)",,,,,
720851568,Rue d'Aulnay,residential,True,False,77.445,,"LINESTRING (2.4433107 48.984609, 2.4433321 48.9845553, 2.443716 48.9840434, 2.4437643 48.9839805)",,,1,,
36284762,Rue de la Malmaison,residential,False,True,152.07500000000002,,"LINESTRING (2.4525053 48.9831119, 2.4524126 48.9832616, 2.4523399 48.9838085, 2.4522884 48.9841452, 2.4522713 48.9842516, 2.4522568 48.9843323, 2.4522452 48.9844625)",,,,,
453823478,Rue de la Malmaison,residential,False,True,287.11400000000003,,"LINESTRING (2.4525053 48.9831119, 2.4526232 48.9830476, 2.4549004 48.9822106, 2.4555704 48.981988, 2.4556603 48.9819615, 2.455787 48.9819193, 2.4559576 48.9818828)",,,,,
569635036,Rue Pierre Lorgnet,residential,False,True,12.956,50,"LINESTRING (2.4525053 48.9831119, 2.452468 48.9831024, 2.4524097 48.9830877, 2.4523362 48.9830977)",,,2,,
34182224,Ruelle Braque,residential,False,True,81.665,,"LINESTRING (2.4461803 48.9842808, 2.4456357 48.9849224)",,,,,
338430521,Rue de Paris,tertiary,False,False,5.335,50,"LINESTRING (2.4488562 48.9863328, 2.4489236 48.9863514)",,,,,
338430521,Rue de Paris,tertiary,False,True,111.40100000000001,50,"LINESTRING (2.4488562 48.9863328, 2.4487404 48.9863046, 2.4482355 48.9861578, 2.4480582 48.9861083, 2.4476057 48.9859663, 2.4475331 48.9859427, 2.4474766 48.9859097)",,,,,
420820725,Place du Général de Gaulle,residential,True,False,9.974,,"LINESTRING (2.4488562 48.9863328, 2.4489046 48.9862693, 2.4489174 48.9862526)",,,,,
62031608,Place du Général de Gaulle,residential,False,True,32.443,,"LINESTRING (2.4491066 48.9854265, 2.4491703 48.9855642, 2.4491985 48.9856465, 2.449222 48.9857081)",,,,,
420820715,Place du Général de Gaulle,residential,False,True,37.303,,"LINESTRING (2.4491066 48.9854265, 2.449163 48.9854115, 2.4491871 48.9854054, 2.4493185 48.9851405)",,,,,
"[420820728, 420820727]",Rue Jean Monnet,residential,True,False,92.661,,"LINESTRING (2.4479239 48.9852971, 2.4480384 48.985295, 2.4480587 48.9852876, 2.4481236 48.9852364, 2.4481719 48.9852311, 2.4482229 48.9852364, 2.4483934 48.9852738, 2.4491066 48.9854265)",,,,,
292363119,Rue d'Aulnay,residential,False,True,6.498,,"LINESTRING (2.4441252 48.9820295, 2.4440697 48.9819838)",,,,,
"[639324395, 639324397]",Rue d'Aulnay,residential,False,False,69.32900000000001,,"LINESTRING (2.4441252 48.9820295, 2.4441594 48.9820807, 2.4441889 48.9821538, 2.444196 48.9821714, 2.4442464 48.9823575, 2.4442603 48.9826421)",,,,,
"[36284761, 542946491, 542946493]",Rue de la Fontaine Saint-Nicolas,residential,True,False,104.06199999999998,,"LINESTRING (2.4517198 48.985392, 2.4516759 48.9854507, 2.4516298 48.9855105, 2.4515799 48.9855751, 2.4514188 48.9858113, 2.4513997 48.9858357, 2.4513683 48.9858582, 2.451314 48.9858787, 2.4512358 48.9858911, 2.4508307 48.9859246, 2.4507514 48.9859311)",,,,,yes
157116898,Rue Fernando Pessoa,living_street,True,False,83.685,,"LINESTRING (2.4517198 48.985392, 2.4515674 48.9853411, 2.4508753 48.9851225, 2.4507085 48.9851104, 2.4506686 48.9851108)",,,,,
34182699,Rue Furmanek,residential,True,False,11.322,,"LINESTRING (2.4506686 48.9851108, 2.4506609 48.9850091)",,,,,
569635036,Rue Pierre Lorgnet,residential,False,False,12.956,50,"LINESTRING (2.4523362 48.9830977, 2.4524097 48.9830877, 2.452468 48.9831024, 2.4525053 48.9831119)",,,2,,
163200752,Allée des Vergers,residential,False,False,57.592,,"LINESTRING (2.4504043 48.9830737, 2.4507182 48.982954, 2.4507825 48.9828995, 2.4508786 48.9826984)",,,,,
471619405,Rue Galande,residential,True,False,49.885999999999996,,"LINESTRING (2.4480276 48.983083, 2.4480929 48.9830969, 2.4485021 48.9832424, 2.4486306 48.9832926)",,,1,,
569635487,Rue Auguste Morisseau,residential,False,True,62.432,,"LINESTRING (2.4508786 48.9826984, 2.4502366 48.9823273)",,,,,
163200752,Allée des Vergers,residential,False,True,57.592,,"LINESTRING (2.4508786 48.9826984, 2.4507825 48.9828995, 2.4507182 48.982954, 2.4504043 48.9830737)",,,,,
569635485,Rue Auguste Morisseau,residential,False,False,91.816,,"LINESTRING (2.4508786 48.9826984, 2.4513602 48.9829574, 2.4517551 48.9832842)",,,,,
163200748,Allée des Ormeteaux,residential,False,False,91.964,,"LINESTRING (2.4495702 48.9830139, 2.4497901 48.9828907, 2.4499457 48.9827463, 2.4502366 48.9823273)",,,,,
219835920,Rue des Cressonnières,unclassified,True,False,27.01,,"LINESTRING (2.4551751 48.9874961, 2.4555341 48.9875553)",,,,,
219835911,Rue des Cressonnières,unclassified,False,True,97.586,,"LINESTRING (2.4551751 48.9874961, 2.4540778 48.9873625, 2.4538672 48.9873178)",,,,,
219835912,Rue des Frères Montgolfier,unclassified,True,False,21.08,,"LINESTRING (2.4552988 48.9876642, 2.4552727 48.9875916, 2.4551751 48.9874961)",,,,,
219835924,Rue des Frères Montgolfier,unclassified,True,False,21.262,,"LINESTRING (2.4552988 48.9876642, 2.4553819 48.9876081, 2.4555341 48.9875553)",,,,,
219835916,Rue des Cressonnières,residential,True,False,86.60900000000001,50,"LINESTRING (2.4529386 48.9868351, 2.4530015 48.9868744, 2.4537787 48.9872879, 2.4538672 48.9873178)",,,,,
43625435,Rue de Paris,tertiary,False,True,30.174,50,"LINESTRING (2.4526431 48.9867355, 2.4530559 48.9867196)",,,,,
"[43625435, 1151627645]",Rue de Paris,tertiary,False,False,78.558,"['50', '30']","LINESTRING (2.4526431 48.9867355, 2.4524537 48.9867326, 2.4522324 48.9867228, 2.4518472 48.9867017, 2.4518042 48.9866974, 2.4515716 48.9866741)",,,,,
219835916,Rue des Cressonnières,residential,True,False,24.414,50,"LINESTRING (2.4526431 48.9867355, 2.4527205 48.98675, 2.4527714 48.9867657, 2.4529386 48.9868351)",,,,,
219835925,Rue Emmanuel Rain,residential,True,False,48.775000000000006,50,"LINESTRING (2.4505996 48.9885331, 2.4507237 48.9885013, 2.4509208 48.9884151, 2.4510277 48.9883505, 2.4510549 48.9883341, 2.4511346 48.9882787)",,,,,
292437751,Chemin des Fromagers,residential,False,False,50.048,,"LINESTRING (2.4505996 48.9885331, 2.4507256 48.9885713, 2.4508397 48.988593, 2.4511748 48.9885862, 2.4512678 48.9885843)",,,,,
219835911,Rue des Cressonnières,unclassified,False,False,97.586,,"LINESTRING (2.4538672 48.9873178, 2.4540778 48.9873625, 2.4551751 48.9874961)",,,,,
219835912,Rue des Frères Montgolfier,unclassified,True,False,268.463,,"LINESTRING (2.4556599 48.9891534, 2.4544855 48.9889449, 2.4543326 48.9888921, 2.4542797 48.9888493, 2.454236 48.9888042, 2.4542119 48.988753, 2.4541931 48.9886632, 2.4541928 48.9886186, 2.4542146 48.9885559, 2.4543004 48.9884767, 2.4545954 48.9882373, 2.4552988 48.9876642)",,,,,
219835922,Rue Frédéric Joliot-Curie,unclassified,True,False,174.68099999999998,,"LINESTRING (2.4556599 48.9891534, 2.4556147 48.9890786, 2.4556093 48.9890012, 2.4556388 48.9889325, 2.4565238 48.9881104, 2.4566884 48.987968, 2.4567523 48.9879355, 2.4567781 48.9879334, 2.4568096 48.9879133, 2.456885 48.9878842)",,,,,
219835920,Rue des Cressonnières,unclassified,True,False,105.243,,"LINESTRING (2.4555341 48.9875553, 2.4559231 48.9876336, 2.45656 48.9877889, 2.456885 48.9878842)",,,,,
34182699,Rue Furmanek,residential,True,False,42.117999999999995,,"LINESTRING (2.4507077 48.9854887, 2.4507046 48.9854658, 2.4506686 48.9851108)",,,,,
34182708,Rue Saint-Nicolas,residential,False,False,101.401,,"LINESTRING (2.4480196 48.9843917, 2.4479944 48.9844306, 2.4477369 48.9846165, 2.4476129 48.9847267, 2.4475067 48.9848593, 2.4474464 48.9849671, 2.4473288 48.9851697)",,,,,
34182708,Rue Saint-Nicolas,residential,False,True,130.494,,"LINESTRING (2.4480196 48.9843917, 2.4481341 48.9842154, 2.4482074 48.9839972, 2.4483873 48.9836416, 2.4486306 48.9832926)",,,,,
34182699,Rue Furmanek,residential,True,False,103.118,,"LINESTRING (2.4506609 48.9850091, 2.450647 48.9848853, 2.4505855 48.9843308, 2.4505785 48.9842725, 2.4505775 48.984231, 2.4505769 48.9842086, 2.4505939 48.9841424, 2.4506176 48.9840868)",,,,,
245123795,Rue Henri Dunant,residential,True,False,204.97,,"LINESTRING (2.4506609 48.9850091, 2.4505734 48.9849903, 2.4499623 48.9847977, 2.4493735 48.9846727, 2.4480196 48.9843917)",permissive,,,,
292363119,Rue d'Aulnay,residential,False,False,6.498,,"LINESTRING (2.4440697 48.9819838, 2.4441252 48.9820295)",,,,,
35986054,Rue d'Aulnay,residential,True,False,19.582,,"LINESTRING (2.4440697 48.9819838, 2.4439308 48.9819445, 2.4438202 48.9819193)",,,,,
292363113,Allée de la Haie Poitou,residential,False,True,48.411,,"LINESTRING (2.4435216 48.9828478, 2.443607 48.9828773, 2.44366 48.9829226, 2.4437158 48.9829643, 2.4437945 48.9829937, 2.4440808 48.9830622)",,,,,
