osmid,name,highway,junction,oneway,reversed,length,geometry,maxspeed,lanes,ref,access
30714039,Place Roosevelt,secondary,roundabout,True,False,13.15,"LINESTRING (2.579297 48.8612864, 2.579358 48.86126, 2.5794091 48.8612509, 2.5794629 48.8612515)",,,,
152193077,Boulevard de Noisy-le-Grand,residential,,True,False,108.05900000000001,"LINESTRING (2.579297 48.8612864, 2.579302 48.8612582, 2.5792992 48.8612388, 2.579287 48.8612203, 2.5792529 48.8611753, 2.5792388 48.8611578, 2.5792243 48.8611415, 2.579171 48.8610791, 2.579012 48.8608965, 2.5789968 48.8608794, 2.5788192 48.8606796, 2.5787801 48.8606356, 2.5787289 48.8605778, 2.5786501 48.8604888, 2.5785998 48.860438)",,,,
22868998,Rue de Poiriers,residential,,False,True,47.044000000000004,"LINESTRING (2.5729168 48.855384, 2.5730362 48.8554105, 2.5734714 48.8555063, 2.5735265 48.8555184)",,,,
88517980,Boulevard de la Résistance,residential,,False,False,85.226,"LINESTRING (2.5729168 48.855384, 2.5729054 48.8554057, 2.5728698 48.8554728, 2.5725407 48.8561094)",,,,
22868998,Rue de Poiriers,residential,,False,False,47.044000000000004,"LINESTRING (2.5735265 48.8555184, 2.5734714 48.8555063, 2.5730362 48.8554105, 2.5729168 48.855384)",,,,
22869000,Rue des Pruniers,residential,,False,True,47.061,"LINESTRING (2.5735265 48.8555184, 2.5735834 48.8554971, 2.5740022 48.8553402, 2.5740261 48.8553313, 2.5740855 48.855309)",,,,
22869004,Rue Parmentier,residential,,False,False,93.113,"LINESTRING (2.5735265 48.8555184, 2.5735335 48.8555636, 2.5736422 48.8562683, 2.5736551 48.8563515)",,,,
22869004,Rue Parmentier,residential,,False,True,79.303,"LINESTRING (2.5738873 48.857898, 2.5737865 48.8571879)",,,,
1073395144,Place René Cassin,residential,,True,False,16.061,"LINESTRING (2.5738873 48.857898, 2.5739147 48.8578972, 2.573942 48.8578989, 2.5739687 48.8579032, 2.5739942 48.8579098, 2.5740181 48.8579187, 2.5740399 48.8579297, 2.5740591 48.8579426, 2.5740754 48.8579571)",,,,
22869011,Rue des Pommiers,residential,,False,False,85.86,"LINESTRING (2.5725407 48.8561094, 2.5726583 48.8561349, 2.5736551 48.8563515)",,,,
88517980,Boulevard de la Résistance,residential,,False,False,84.432,"LINESTRING (2.5725407 48.8561094, 2.5724863 48.8562121, 2.572212 48.8567546, 2.572185 48.8568081, 2.5721742 48.8568294)",,,,
88517980,Boulevard de la Résistance,residential,,False,True,85.226,"LINESTRING (2.5725407 48.8561094, 2.5728698 48.8554728, 2.5729054 48.8554057, 2.5729168 48.855384)",,,,
22869004,Rue Parmentier,residential,,False,False,93.499,"LINESTRING (2.5736551 48.8563515, 2.5737865 48.8571879)",,,,
22869004,Rue Parmentier,residential,,False,True,93.113,"LINESTRING (2.5736551 48.8563515, 2.5736422 48.8562683, 2.5735335 48.8555636, 2.5735265 48.8555184)",,,,
22869011,Rue des Pommiers,residential,,False,True,85.86,"LINESTRING (2.5736551 48.8563515, 2.5726583 48.8561349, 2.5725407 48.8561094)",,,,
22869319,Rue des Rosiers,residential,,False,False,85.526,"LINESTRING (2.5736551 48.8563515, 2.5745983 48.8559893, 2.5746642 48.8559632)",,,,
22869015,Rue des Cerisiers,residential,,False,False,124.51,"LINESTRING (2.5721742 48.8568294, 2.5722371 48.8568427, 2.5737865 48.8571879)",,,,
88517980,Boulevard de la Résistance,residential,,False,False,85.18299999999999,"LINESTRING (2.5721742 48.8568294, 2.5721602 48.8568562, 2.5718636 48.8574234, 2.5717963 48.857554)",,,,
88517980,Boulevard de la Résistance,residential,,False,True,84.432,"LINESTRING (2.5721742 48.8568294, 2.572185 48.8568081, 2.572212 48.8567546, 2.5724863 48.8562121, 2.5725407 48.8561094)",,,,
22869004,Rue Parmentier,residential,,False,False,79.303,"LINESTRING (2.5737865 48.8571879, 2.5738873 48.857898)",,,,
22869004,Rue Parmentier,residential,,False,True,93.499,"LINESTRING (2.5737865 48.8571879, 2.5736551 48.8563515)",,,,
22869296,Rue des Lauriers,residential,,False,False,123.76,"LINESTRING (2.5737865 48.8571879, 2.5752445 48.8566235)",,,,
22869015,Rue des Cerisiers,residential,,False,True,124.51,"LINESTRING (2.5737865 48.8571879, 2.5722371 48.8568427, 2.5721742 48.8568294)",,,,
22869023,Rue des Groseilliers,residential,,False,False,148.889,"LINESTRING (2.5717963 48.857554, 2.571872 48.8575695, 2.5737242 48.8579829)",,,,
88517980,Boulevard de la Résistance,residential,,False,False,65.673,"LINESTRING (2.5717963 48.857554, 2.5715839 48.8579794, 2.5715161 48.8581151)",,,,
