osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,access,width,tunnel
90054610,True,Rue Esquermoise,living_street,20,False,91.538,"LINESTRING (3.0628959 50.6371741, 3.0627301 50.6373212, 3.0625262 50.6374772, 3.0622621 50.6376515, 3.0621453 50.6377162, 3.0620732 50.6377535, 3.0620441 50.6377685, 3.0620222 50.6377781)",,,,
48634388,False,Rue de Weppes,living_street,20,True,102.662,"LINESTRING (3.0602979 50.6393476, 3.0613744 50.6398946, 3.061434 50.6399249)",,,,
34096527,False,Rue de Tenremonde,residential,30,True,83.96600000000001,"LINESTRING (3.0566375 50.636228, 3.056717 50.6362797, 3.0573952 50.6367201, 3.0574694 50.6367682)",,,,
34096527,False,Rue de Tenremonde,residential,30,False,83.96600000000001,"LINESTRING (3.0574694 50.6367682, 3.0573952 50.6367201, 3.056717 50.6362797, 3.0566375 50.636228)",,,,
34096527,False,Rue de Tenremonde,residential,30,True,73.002,"LINESTRING (3.0574694 50.6367682, 3.057523 50.636803, 3.0580958 50.637175, 3.0581933 50.6372375)",,,,
24204748,True,Terrasse Sainte-Catherine,residential,30,False,89.731,"LINESTRING (3.0580959 50.6397693, 3.0580273 50.6397471, 3.0577087 50.6396396, 3.0576898 50.6396288, 3.0576834 50.6396252, 3.0576619 50.639604, 3.0576043 50.6394917, 3.0575868 50.6394696, 3.0575643 50.6394527, 3.0571217 50.6393042)",,,,
123593237,True,Rue Royale,residential,30,False,39.294,"LINESTRING (3.0580959 50.6397693, 3.0578997 50.6400374, 3.0578612 50.6400898)",,,,
"[86444411, 24204749]",True,"['Place Jacques Louchart', 'Rue Saint-Jean']",residential,30,False,70.56,"LINESTRING (3.0575405 50.6387281, 3.0573337 50.6390259, 3.0571732 50.6392435, 3.0571217 50.6393042)",,,,
390849647,True,Rue de la Barre,residential,30,False,56.891,"LINESTRING (3.0575405 50.6387281, 3.0581881 50.6388252, 3.0583233 50.6388512)",,,,
24204752,True,Rue des Bouchers,residential,30,False,163.432,"LINESTRING (3.0583233 50.6388512, 3.0583337 50.6388269, 3.0583459 50.6387996, 3.0583553 50.6384796, 3.0583805 50.6382893, 3.0583766 50.6381643, 3.0583815 50.6381285, 3.0583767 50.638098, 3.0583622 50.6380653, 3.0583403 50.6380226, 3.0583305 50.6379796, 3.0583243 50.6379365, 3.0583307 50.6376219, 3.0583373 50.6375688, 3.0583513 50.637532, 3.0583832 50.6374789, 3.0584179 50.6374392, 3.0584534 50.6374061)",,,,
220781188,True,Rue de la Barre,residential,30,False,32.325,"LINESTRING (3.0583233 50.6388512, 3.0583746 50.638866, 3.0584579 50.63889, 3.0584948 50.638898, 3.0585364 50.6389056, 3.0585766 50.6389099, 3.0586136 50.6389113, 3.058675 50.6389112, 3.0587636 50.6389058)",,,,
51137772,True,Rue Esquermoise,living_street,20,False,17.134,"LINESTRING (3.0587636 50.6389058, 3.0589794 50.638835)",,,,
123593237,True,Rue Royale,residential,30,False,60.437,"LINESTRING (3.0587636 50.6389058, 3.0587163 50.6389813, 3.0586552 50.6390649, 3.0585806 50.639169, 3.0583929 50.6393954)",,,,
29185583,True,Rue des Ponts de Comines,residential,30,False,81.35099999999998,"LINESTRING (3.0679553 50.6379522, 3.0679727 50.6378672, 3.068047 50.6375055, 3.0680475 50.6374589, 3.0680448 50.6374206, 3.0680261 50.6373873, 3.0680032 50.6373602, 3.0679689 50.6373297, 3.0679258 50.6373026, 3.0678629 50.637266)",,,,
29185593,True,Rue de Roubaix,residential,30,False,61.063,"LINESTRING (3.0679553 50.6379522, 3.0674303 50.6376389, 3.067385 50.6376154, 3.0673581 50.637606, 3.067305 50.6375952)",,,,
29185596,True,Rue Anatole France,residential,30,False,129.197,"LINESTRING (3.067305 50.6375952, 3.0671729 50.6375804, 3.0656868 50.6374212, 3.0656482 50.6374291, 3.0656154 50.6374406, 3.0655191 50.6374777)",,,,
29185600,True,Rue des Arts,residential,30,False,113.62400000000001,"LINESTRING (3.067305 50.6375952, 3.06722 50.637652, 3.0672001 50.6376678, 3.067122 50.6377297, 3.0667926 50.6379851, 3.0667234 50.6380416, 3.0666044 50.6381507, 3.0664521 50.6382905, 3.0664219 50.6383182, 3.0663266 50.6384056)",,,,
90054615,True,Rue Léon Trulin,residential,30,False,42.79,"LINESTRING (3.0655191 50.6374777, 3.0653676 50.6373058, 3.0653251 50.637254, 3.0652726 50.6372001, 3.0652113 50.6371466)",,,,
780485367,False,Rue Léon Trulin,residential,30,True,52.059000000000005,"LINESTRING (3.0655191 50.6374777, 3.0658248 50.6378254, 3.0658766 50.6378873)",,,,
26484575,True,Rue Sainte-Anne,residential,30,False,43.782000000000004,"LINESTRING (3.0697733 50.635266, 3.0696866 50.6353142, 3.0693308 50.6354959, 3.0692929 50.6355153)",,,,
640391933,True,Rue du Molinel,tertiary,30,False,82.974,"LINESTRING (3.0697733 50.635266, 3.069672 50.6352064, 3.0695815 50.6351559, 3.0694547 50.6350891, 3.0693231 50.6350213, 3.0691109 50.6349149, 3.0689235 50.6348241, 3.0688625 50.6347942)",1,no,,
26484575,True,Rue Sainte-Anne,residential,30,False,85.263,"LINESTRING (3.0692929 50.6355153, 3.0688599 50.6357265, 3.0687749 50.6357591, 3.0687036 50.6357822, 3.0686263 50.6358014, 3.0683227 50.6358748, 3.0682522 50.6358918)",,,,
1159606926,True,Rue Saint-Genois,residential,30,False,8.892,"LINESTRING (3.0682522 50.6358918, 3.0682296 50.6358506, 3.0682116 50.6358161)",,,,
27088545,True,Parvis Saint-Maurice,living_street,20,False,101.997,"LINESTRING (3.0669552 50.6353618, 3.0670765 50.6354062, 3.0674929 50.6355574, 3.0675338 50.6355722, 3.0680727 50.6357661, 3.0682116 50.6358161)",,,,
"[165501594, 84074355]",True,Rue Pierre Mauroy,living_street,20,False,110.562,"LINESTRING (3.0669552 50.6353618, 3.0668718 50.6354422, 3.066645 50.6356508, 3.0664586 50.6358026, 3.0661146 50.6360655, 3.0660024 50.6361502)",,,,
"[26484576, 1108375599]",True,Rue des Ponts de Comines,residential,30,False,130.138,"LINESTRING (3.0660024 50.6361502, 3.0660466 50.6362018, 3.0660912 50.6362323, 3.0666263 50.6364832, 3.0667667 50.6365549, 3.0670611 50.6367011, 3.0671951 50.6367676, 3.0673023 50.636814, 3.0674495 50.6368648)",,,,
1159606927,True,Rue Pierre Mauroy,living_street,20,False,48.444,"LINESTRING (3.0660024 50.6361502, 3.0659115 50.6362057, 3.0658099 50.6362788, 3.0656622 50.636381, 3.0655346 50.636469)",,,,
26484580,True,Rue de l'Arc,residential,30,False,127.70299999999999,"LINESTRING (3.0585411 50.6358425, 3.0584858 50.6358884, 3.0583009 50.6360502, 3.0581907 50.6361456, 3.057826 50.6364616, 3.0575297 50.6367176, 3.0574694 50.6367682)",,,,
"[33775425, 283774451, 283774452]",True,Rue du Vert Bois,residential,30,False,64.022,"LINESTRING (3.0585411 50.6358425, 3.0580598 50.6356258, 3.0579005 50.6355356, 3.0578295 50.6354874)",,,,
24028306,True,Rue de l'Arc,residential,30,False,63.62199999999999,"LINESTRING (3.0568287 50.6371675, 3.0568871 50.637132, 3.0570378 50.6370498, 3.0571416 50.6369996, 3.0571942 50.6369732, 3.0572355 50.6369477, 3.0574128 50.6368143, 3.0574694 50.6367682)",,,,
97596155,True,Rue de la Baignerie,residential,30,False,54.687,"LINESTRING (3.0573911 50.6375061, 3.0569016 50.6372116, 3.0568287 50.6371675)",,,,
623439551,False,Rue de la Baignerie,unclassified,30,True,22.647,"LINESTRING (3.0573911 50.6375061, 3.057411 50.6375261, 3.0572635 50.6376341, 3.0572758 50.6376704)",,,,
26532140,True,Rue Saint-Genois,residential,30,False,91.66199999999999,"LINESTRING (3.0682116 50.6358161, 3.0681944 50.6357678, 3.0681832 50.6357291, 3.0681642 50.6356431, 3.0681574 50.6356053, 3.0681527 50.6355642, 3.0681531 50.6355282, 3.0681565 50.6354781, 3.0681673 50.6353833, 3.0681773 50.6353143, 3.0681899 50.6352567, 3.068204 50.6352107, 3.0682304 50.635149, 3.0682568 50.6350988, 3.0682842 50.635055, 3.0683192 50.6350103)",,,,
640391933,True,Rue du Molinel,tertiary,30,False,66.08200000000001,"LINESTRING (3.0685999 50.6346843, 3.0684377 50.6346264, 3.0683155 50.6345876, 3.0681806 50.6345488, 3.0679414 50.6344848, 3.0679197 50.634479, 3.0678819 50.6344685, 3.067831 50.6344527, 3.0677929 50.6344348, 3.0677644 50.6344193)",1,no,,
26532140,True,Rue Saint-Genois,residential,30,False,41.315,"LINESTRING (3.0683192 50.6350103, 3.0685241 50.6347641, 3.0685999 50.6346843)",,,,
26532141,True,Rue Louis Niquet,residential,30,False,89.917,"LINESTRING (3.0683192 50.6350103, 3.0684004 50.6350412, 3.0688309 50.635195, 3.0688741 50.6352146, 3.0689124 50.6352359, 3.0690265 50.6353208, 3.0692454 50.6354806, 3.0692929 50.6355153)",,,,
65976795,False,Rue du Palais Rihour,residential,30,True,19.416,"LINESTRING (3.0607115 50.6346425, 3.0608304 50.6346913, 3.0609406 50.6347393)",,,,
143367789,False,Rue de l'Hôpital Militaire,residential,30,False,75.71700000000001,"LINESTRING (3.0607115 50.6346425, 3.061211 50.6341587, 3.0612257 50.6341431, 3.061294 50.6340706)",,,,
"[224709851, 26826799]",True,"[""Rue d'Amiens"", 'Rue du Court Debout']",residential,30,False,134.859,"LINESTRING (3.0637986 50.633293, 3.0639572 50.6334719, 3.0642299 50.6337051, 3.0646563 50.6331575, 3.0646864 50.6331266, 3.0647445 50.6330669)",,,,
26826798,True,Rue du Bleu Mouton,residential,30,False,58.0,"LINESTRING (3.0643577 50.6329105, 3.0642956 50.6329524, 3.0642858 50.632959, 3.0637986 50.633293)",,,,
88899651,True,Rue du Molinel,tertiary,30,False,53.184,"LINESTRING (3.0643577 50.6329105, 3.0638431 50.6326902, 3.0637883 50.6326679, 3.0637294 50.6326462)",1,,,
88130406,True,Rue du Plat,residential,30,False,7.683,"LINESTRING (3.0647445 50.6330669, 3.0648004 50.6330076)",,,6.5,
88899651,True,Rue du Molinel,tertiary,30,False,32.354,"LINESTRING (3.0647445 50.6330669, 3.0645424 50.632987, 3.0643577 50.6329105)",1,,,
29185589,True,Rue à Fiens,residential,30,False,104.923,"LINESTRING (3.0692746 50.6374931, 3.0681291 50.637928, 3.0681026 50.63794, 3.0680047 50.6379842)",,,,
120226485,True,Rue Faidherbe,residential,30,False,3.834,"LINESTRING (3.0687667 50.636699, 3.0688199 50.6366919)",1,,,
"[29185580, 1082539693, 29185591]",True,"['Rue du Priez', 'Rue du Vieux Faubourg']",residential,30,False,102.53999999999999,"LINESTRING (3.0687667 50.636699, 3.0687702 50.6367287, 3.0687716 50.6367705, 3.0687784 50.6368262, 3.0687741 50.6368578, 3.0687652 50.6368924, 3.0687214 50.6370631, 3.0692746 50.6374931)",,,,
29185598,True,Rue de la Quenette,residential,30,False,53.739999999999995,"LINESTRING (3.0678629 50.637266, 3.0677964 50.637305, 3.067305 50.6375952)",,,,
880131127,True,Rue des Ponts de Comines,residential,30,False,53.806,"LINESTRING (3.0678629 50.637266, 3.0675018 50.6369627, 3.0674938 50.636956, 3.0674782 50.6369241, 3.0674751 50.6369177, 3.0674722 50.6369117, 3.0674495 50.6368648)",,,,
"[46656369, 15117715]",True,Rue des Arts,"['residential', 'living_street']",30,False,66.225,"LINESTRING (3.0663266 50.6384056, 3.0659196 50.6387702, 3.0659019 50.6387886, 3.065821 50.6389051)",,,,
136675741,True,Rue Pierre Mauroy,living_street,20,False,72.734,"LINESTRING (3.0655346 50.636469, 3.065039 50.6368435, 3.0650223 50.6368623, 3.0650084 50.6368849, 3.0650018 50.6369005, 3.0649988 50.6369175, 3.0650141 50.636988, 3.0650182 50.6370027)",,,,
"[1159606928, 1021069949]",False,Rue Saint-Nicolas,residential,30,True,89.161,"LINESTRING (3.0655346 50.636469, 3.0653367 50.6363703, 3.0650442 50.6362235, 3.0648582 50.6361301, 3.0645445 50.6359704)",,no,,
97742642,True,Rue du Vieux Faubourg,residential,30,False,36.163,"LINESTRING (3.0696039 50.6377424, 3.0695743 50.63772, 3.0692746 50.6374931)",,,,
117551450,True,Rue du Vieux Faubourg,residential,30,False,103.357,"LINESTRING (3.0696039 50.6377424, 3.0696661 50.6377756, 3.0697014 50.6377991, 3.0697919 50.6378651, 3.0703294 50.6383284, 3.0703633 50.6383551, 3.070405 50.6383839, 3.0704742 50.6384222, 3.0705126 50.6384369, 3.0705449 50.6384468)",,,,
29185593,True,Rue de Roubaix,residential,30,False,68.298,"LINESTRING (3.0686969 50.6384137, 3.0686576 50.6383903, 3.0685967 50.6383556, 3.0681129 50.6380509, 3.0680047 50.6379842)",,,,
29185612,True,Rue du Lombard,residential,30,False,98.446,"LINESTRING (3.0686969 50.6384137, 3.0687184 50.6383875, 3.0687385 50.6383654, 3.0695207 50.6378038, 3.0695575 50.6377772, 3.0696039 50.6377424)",,,,
192308345,True,Rue des Chats Bossus,living_street,20,False,64.158,"LINESTRING (3.063918 50.6393947, 3.0639977 50.6394572, 3.0641926 50.6396254, 3.0643332 50.6397709, 3.0643499 50.6397953, 3.0644069 50.6398784)",1,,,
29185615,True,Rue du Curé Saint-Étienne,living_street,20,False,93.26299999999999,"LINESTRING (3.0627314 50.6384857, 3.0627116 50.6384669, 3.0622977 50.6380731, 3.0620634 50.6378223, 3.06205 50.6378079, 3.0620222 50.6377781)",,,,
29185616,True,Rue Lepelletier,living_street,20,False,65.799,"LINESTRING (3.0627314 50.6384857, 3.0623412 50.6386821, 3.0621181 50.6388712, 3.0620828 50.6389039)",,,,
53367514,True,Rue Bartholomé Masurel,living_street,20,False,117.976,"LINESTRING (3.0620828 50.6389039, 3.062023 50.6389617, 3.0618456 50.6391222, 3.0613998 50.6395319, 3.0615251 50.6396488, 3.0616064 50.6397216, 3.0616683 50.6397765)",,,,
439014930,True,Rue Basse,living_street,20,False,28.203,"LINESTRING (3.0620828 50.6389039, 3.0621658 50.638918, 3.0624678 50.6389725)",,,,
29187029,True,Rue Léon Trulin,residential,30,False,65.805,"LINESTRING (3.0658766 50.6378873, 3.0662488 50.6383083, 3.0662762 50.6383395, 3.0663266 50.6384056)",2,,,
29187030,True,Rue des Bons Enfants,residential,30,False,59.074000000000005,"LINESTRING (3.0658766 50.6378873, 3.0658147 50.6379087, 3.0653263 50.6380772, 3.0651646 50.6381322, 3.0651402 50.6381405)",,,,
780485367,False,Rue Léon Trulin,residential,30,False,52.059000000000005,"LINESTRING (3.0658766 50.6378873, 3.0658248 50.6378254, 3.0655191 50.6374777)",,,,
46656365,True,Boulevard Carnot,living_street,20,False,18.315,"LINESTRING (3.0651402 50.6381405, 3.0650212 50.6379941)",,,,
33775425,True,Rue du Vert Bois,residential,30,False,53.724000000000004,"LINESTRING (3.0591695 50.6361156, 3.0591164 50.6360925, 3.0585411 50.6358425)",,,,
674959068,True,Rue de l'Hôpital Militaire,residential,30,False,15.835999999999999,"LINESTRING (3.0591695 50.6361156, 3.0592002 50.6360784, 3.0592377 50.6360333, 3.0592921 50.6359979)",,,,
24018817,True,Avenue Foch,residential,30,False,117.682,"LINESTRING (3.0578295 50.6354874, 3.0570397 50.6359748, 3.0567283 50.6361695, 3.0566375 50.636228)",,,,
97596159,True,Rue d'Angleterre,residential,30,False,13.416,"LINESTRING (3.0595834 50.6409923, 3.0594396 50.6409133)",,,,
"[930437890, 1228381516]",False,"[""Place du Lion d'Or"", 'Place Louise']",living_street,20,True,28.625999999999998,"LINESTRING (3.0644942 50.6404998, 3.0644828 50.6404745, 3.0644774 50.640457, 3.0644723 50.6404371, 3.0644707 50.6404209, 3.0644707 50.6404034, 3.0644732 50.6403815, 3.0644754 50.6403698, 3.0644813 50.6403513, 3.0645227 50.6402478)",1,,,
40875617,True,Rue du Barbier Maes,residential,30,False,4.434,"LINESTRING (3.0637294 50.6326462, 3.0637601 50.6326114)",,,5,
88899672,True,Rue du Molinel,tertiary,30,False,17.688000000000002,"LINESTRING (3.0637294 50.6326462, 3.0635976 50.6326009, 3.0635085 50.6325709)",3,,,
29185613,True,Rue Basse,living_street,20,False,162.72899999999998,"LINESTRING (3.059841 50.6385874, 3.0599089 50.6386125, 3.0599672 50.6386324, 3.0600643 50.6386581, 3.0601604 50.638676, 3.0602488 50.6386889, 3.0604452 50.638711, 3.0610139 50.638772, 3.061561 50.6388285, 3.0618461 50.6388647, 3.0620239 50.6388888, 3.0620828 50.6389039)",,,,
120724079,True,Rue Esquermoise,living_street,20,False,103.35600000000001,"LINESTRING (3.059841 50.6385874, 3.05996 50.6385498, 3.0600583 50.6385146, 3.0609263 50.638204, 3.0610338 50.6381678, 3.0611196 50.6381335)",,,,
37498185,True,Rue du Cirque,living_street,20,False,23.351999999999997,"LINESTRING (3.0616683 50.6397765, 3.0616194 50.6398065, 3.061434 50.6399249)",,,,
