osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,ref
71032718,secondary,50,roundabout,True,False,21.049,"LINESTRING (5.9127339 46.7420958, 5.912772 46.7421136, 5.9128008 46.7421382, 5.9128178 46.7421675, 5.9128216 46.742199, 5.9128118 46.7422298, 5.9127894 46.7422573)",,,
71032718,secondary,50,roundabout,True,False,29.180999999999997,"LINESTRING (5.9125247 46.742238, 5.9125143 46.7422158, 5.9125104 46.7421897, 5.9125159 46.7421638, 5.9125304 46.7421396, 5.912553 46.7421186, 5.9125834 46.7421015, 5.912619 46.7420902, 5.9126576 46.7420854, 5.9126967 46.7420873, 5.9127339 46.7420958)",,,
224585628,tertiary,50,,False,False,17.339,"LINESTRING (5.9074597 46.7479095, 5.9074249 46.7480636)",Rue Baronne Delort,,
160751766,residential,50,,False,False,58.276,"LINESTRING (5.9074597 46.7479095, 5.9074999 46.7479133, 5.9075336 46.7479195, 5.9076085 46.7479392, 5.9080958 46.7481518, 5.908121 46.7481647)",Allée du Marronnier,,
224585628,tertiary,50,,False,True,28.667,"LINESTRING (5.9074597 46.7479095, 5.9074744 46.747828, 5.9074799 46.747795, 5.9074897 46.7477451, 5.9075054 46.7476536)",Rue Baronne Delort,,
71033057,tertiary,50,roundabout,True,False,18.152,"LINESTRING (5.9096456 46.746777, 5.9096643 46.7467878, 5.90968 46.7468007, 5.9096919 46.7468154, 5.9097017 46.746837, 5.9097035 46.7468595, 5.9096975 46.7468817, 5.9096838 46.7469022, 5.9096633 46.7469199)",,,
224602895,residential,50,,False,False,21.65,"LINESTRING (5.9096456 46.746777, 5.9097682 46.7466919, 5.909845 46.7466383)",,,
71033057,tertiary,50,roundabout,True,False,15.421999999999999,"LINESTRING (5.9096633 46.7469199, 5.9096407 46.7469323, 5.9096148 46.7469411, 5.9095868 46.7469459, 5.9095579 46.7469466, 5.9095295 46.7469431, 5.9095027 46.7469356, 5.9094789 46.7469243)",,,
"[173184673, 1266180837]",tertiary,50,,False,False,56.20100000000001,"LINESTRING (5.9096633 46.7469199, 5.9097218 46.7469564, 5.9097497 46.7469751, 5.9097878 46.7469973, 5.9098447 46.7470186, 5.9101674 46.7470899, 5.9103257 46.7471231)",Rue de l'Égalité,2,
71033057,tertiary,50,roundabout,True,False,10.873000000000001,"LINESTRING (5.9095096 46.7467691, 5.9095365 46.7467627, 5.9095649 46.7467602, 5.9095933 46.7467619, 5.9096206 46.7467675, 5.9096456 46.746777)",,,
