osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction,tunnel
459593776,Place Victor Hugo,secondary,30,True,False,83.086,"LINESTRING (3.4020962 49.0432877, 3.4021605 49.043167, 3.4022484 49.0430021, 3.4023063 49.0428934, 3.4023197 49.0428672, 3.4026627 49.0426657)",,,,
56047019,Quai Couesnon,secondary,30,True,False,104.67299999999999,"LINESTRING (3.4034345 49.0436132, 3.4029092 49.0434933, 3.4027922 49.0434673, 3.4021792 49.0433311, 3.4021142 49.0433068, 3.4020962 49.0432877)",,,,
"[57373688, 56047034, 459593780]",Pont Aspirant de Rougé,secondary,30,False,False,88.12300000000002,"LINESTRING (3.4034345 49.0436132, 3.4034021 49.0436985, 3.4031899 49.0442943, 3.4031799 49.0443204, 3.4031555 49.0443843)",,yes,,
56084075,Quai Galbraith,residential,30,False,False,121.654,"LINESTRING (3.4034345 49.0436132, 3.4035083 49.0436224, 3.4036461 49.0436396, 3.4040009 49.0436786, 3.4041388 49.0436668, 3.404229 49.0436508, 3.4047554 49.0435577, 3.4047762 49.043554, 3.4050536 49.0434889)",,,,
56084075,Quai Galbraith,residential,30,False,True,115.048,"LINESTRING (3.4089589 49.0424446, 3.4089398 49.0424752, 3.4089022 49.0425, 3.4084725 49.0426241, 3.4078244 49.0428016, 3.4075436 49.0428757)",,,,
1087764749,Quai Galbraith,residential,30,True,False,68.753,"LINESTRING (3.4089589 49.0424446, 3.4089639 49.0424312, 3.4091218 49.0420092, 3.4091494 49.0419356, 3.4091383 49.0418897, 3.4090974 49.0418502)",,,,
1205184155,Rue des Filoirs,living_street,,True,False,51.344,"LINESTRING (3.4036237 49.0431168, 3.4042929 49.043261)",,,,
655664544,Rue Carnot,secondary,30,True,False,56.894,"LINESTRING (3.4036237 49.0431168, 3.4035101 49.0434149, 3.4034345 49.0436132)",,,,
56084077,Rue des Filoirs,living_street,,False,False,52.496,"LINESTRING (3.4042929 49.043261, 3.404669 49.0433235, 3.4049977 49.0433552)",,,,
56084077,Rue des Filoirs,living_street,,False,True,52.496,"LINESTRING (3.4049977 49.0433552, 3.404669 49.0433235, 3.4042929 49.043261)",,,,
56158665,Rue de la Banque,residential,30,False,False,15.415,"LINESTRING (3.4049977 49.0433552, 3.405017 49.0434013, 3.4050536 49.0434889)",,,,
56158665,Rue de la Banque,residential,30,False,True,132.952,"LINESTRING (3.4049977 49.0433552, 3.4050401 49.04322, 3.4050507 49.0431862, 3.4050869 49.0430804, 3.4050487 49.0430524, 3.4050126 49.0430434, 3.4046848 49.0429621, 3.4046566 49.0429449, 3.4046481 49.042914, 3.4047253 49.0425621, 3.4047027 49.042529, 3.4046566 49.0425129, 3.404448 49.0424857)",,,,
56158672,Ruelle des Capucins,residential,30,False,True,37.966,"LINESTRING (3.4019707 49.0415127, 3.4019785 49.0418541)",,,,
76226884,Rue Henri Petit,residential,30,False,True,90.475,"LINESTRING (3.4019707 49.0415127, 3.4025806 49.0415987, 3.4031634 49.0417323)",,,,
56158674,Rue Gautrot,residential,30,False,False,42.588,"LINESTRING (3.4027775 49.0422548, 3.4031345 49.0419516)",,,,
1205184157,Rue Paul Doucet,residential,30,True,False,41.435,"LINESTRING (3.4027775 49.0422548, 3.4023215 49.0420323)",,,,
58664208,Rue Paul Doucet,residential,30,True,False,35.178,"LINESTRING (3.4027775 49.0422548, 3.4030853 49.0424254, 3.403146 49.0424591)",,,,
56158672,Ruelle des Capucins,residential,30,False,False,37.966,"LINESTRING (3.4019785 49.0418541, 3.4019707 49.0415127)",,,,
58664210,Rue Paul Doucet,residential,30,False,True,31.903,"LINESTRING (3.4019785 49.0418541, 3.4022564 49.0419998, 3.4023215 49.0420323)",,,,
56084072,Rue des Granges,secondary,30,True,False,28.603,"LINESTRING (3.402809 49.0425909, 3.4030915 49.0424804, 3.403146 49.0424591)",,,,
56047033,Quai Gambetta,residential,30,False,True,253.187,"LINESTRING (3.4057351 49.0412805, 3.4058096 49.0412985, 3.405892 49.0413118, 3.4065113 49.041412, 3.4068218 49.0414633, 3.4069213 49.0414798, 3.4073446 49.0415497, 3.4074324 49.0415642, 3.4075121 49.041577, 3.4083886 49.0417178, 3.4088477 49.0418036, 3.4089933 49.0418307, 3.4090974 49.0418502)",,,,
56158669,Rue du Fossé Malingre,residential,30,True,False,126.403,"LINESTRING (3.4057351 49.0412805, 3.4057295 49.0413372, 3.4056703 49.041913, 3.4056942 49.0419667, 3.4057067 49.0419949, 3.406107 49.0423197)",,,,
655664544,Rue Carnot,secondary,30,True,False,41.772999999999996,"LINESTRING (3.4039063 49.0424147, 3.4038294 49.0425632, 3.4037534 49.0427763)",,,,
1205184154,Rue de la Banque,residential,30,True,False,40.265,"LINESTRING (3.4039063 49.0424147, 3.403975 49.0424237, 3.404448 49.0424857)",,,,
56158670,Rue Louis Flamant,residential,30,False,True,41.949,"LINESTRING (3.4045899 49.0421201, 3.4044652 49.0424437, 3.404448 49.0424857)",,,,
459593774,Rue Émile Morlot,residential,30,False,False,39.431000000000004,"LINESTRING (3.4045899 49.0421201, 3.4041483 49.0420442, 3.404107 49.0420371, 3.4040666 49.0420302)",,,,
56158665,Rue de la Banque,residential,30,False,False,132.952,"LINESTRING (3.404448 49.0424857, 3.4046566 49.0425129, 3.4047027 49.042529, 3.4047253 49.0425621, 3.4046481 49.042914, 3.4046566 49.0429449, 3.4046848 49.0429621, 3.4050126 49.0430434, 3.4050487 49.0430524, 3.4050869 49.0430804, 3.4050507 49.0431862, 3.4050401 49.04322, 3.4049977 49.0433552)",,,,
56158670,Rue Louis Flamant,residential,30,False,False,41.949,"LINESTRING (3.404448 49.0424857, 3.4044652 49.0424437, 3.4045899 49.0421201)",,,,
1205184162,Rue du Fossé Malingre,residential,30,False,True,13.933,"LINESTRING (3.4060795 49.0424437, 3.406107 49.0423197)",,,,
56158668,Rue Émile Morlot,residential,30,True,False,124.529,"LINESTRING (3.4060795 49.0424437, 3.4055333 49.042333, 3.4054399 49.0422804, 3.4053911 49.0422239, 3.4053354 49.0421628, 3.4052558 49.0421291, 3.4051487 49.0421136, 3.4050351 49.0421412, 3.4049526 49.04218, 3.4049044 49.0421855, 3.4045899 49.0421201)",,,,
1205184164,Rue du Fossé Malingre,residential,30,False,False,33.242000000000004,"LINESTRING (3.4060795 49.0424437, 3.4061102 49.0425204, 3.4063159 49.0426938)",,,,
1205184162,Rue du Fossé Malingre,residential,30,False,False,13.933,"LINESTRING (3.406107 49.0423197, 3.4060795 49.0424437)",,,,
115853562,Rue du Port Aux Tuiles,residential,30,True,False,141.089,"LINESTRING (3.406107 49.0423197, 3.40633 49.0423231, 3.4071668 49.042371, 3.4072345 49.0423961, 3.4072531 49.0424265, 3.4074726 49.0427859, 3.4075436 49.0428757)",,,,
56158666,Rue du Fossé Malingre,residential,30,True,False,48.307,"LINESTRING (3.4063159 49.0426938, 3.4066478 49.0426324, 3.4066773 49.0426453, 3.4067323 49.0427226, 3.4067992 49.0428123)",,,,
1205184164,Rue du Fossé Malingre,residential,30,False,True,33.242000000000004,"LINESTRING (3.4063159 49.0426938, 3.4061102 49.0425204, 3.4060795 49.0424437)",,,,
56158676,Rue du Fossé Malingre,residential,30,True,False,51.906,"LINESTRING (3.4067992 49.0428123, 3.4064638 49.0428921, 3.4064386 49.042891, 3.4064178 49.0428827, 3.4063741 49.0428073, 3.4063159 49.0426938)",,,,
1205184163,Rue du Fossé Malingre,residential,30,False,False,27.311999999999998,"LINESTRING (3.4067992 49.0428123, 3.4068825 49.0429415, 3.406952 49.0430365)",,,,
56158667,Rue Malézieux Mercier,residential,30,True,False,76.299,"LINESTRING (3.4036794 49.0429707, 3.4036 49.0429417, 3.4033326 49.0428374, 3.4030798 49.0427203, 3.4028719 49.0426222, 3.4028545 49.0426147, 3.402809 49.0425909)",,,,
655664544,Rue Carnot,secondary,30,True,False,16.744999999999997,"LINESTRING (3.4036794 49.0429707, 3.4036516 49.0430437, 3.4036237 49.0431168)",,,,
56084075,Quai Galbraith,residential,30,False,False,147.235,"LINESTRING (3.4050536 49.0434889, 3.4052048 49.0434527, 3.4065335 49.0431414, 3.4068532 49.0430613, 3.406952 49.0430365)",,,,
56084075,Quai Galbraith,residential,30,False,True,121.65400000000001,"LINESTRING (3.4050536 49.0434889, 3.4047762 49.043554, 3.4047554 49.0435577, 3.404229 49.0436508, 3.4041388 49.0436668, 3.4040009 49.0436786, 3.4036461 49.0436396, 3.4035083 49.0436224, 3.4034345 49.0436132)",,,,
56158665,Rue de la Banque,residential,30,False,True,15.415,"LINESTRING (3.4050536 49.0434889, 3.405017 49.0434013, 3.4049977 49.0433552)",,,,
56084075,Quai Galbraith,residential,30,False,False,46.68,"LINESTRING (3.406952 49.0430365, 3.4075436 49.0428757)",,,,
56084075,Quai Galbraith,residential,30,False,True,147.235,"LINESTRING (3.406952 49.0430365, 3.4068532 49.0430613, 3.4065335 49.0431414, 3.4052048 49.0434527, 3.4050536 49.0434889)",,,,
1205184163,Rue du Fossé Malingre,residential,30,False,True,27.311999999999998,"LINESTRING (3.406952 49.0430365, 3.4068825 49.0429415, 3.4067992 49.0428123)",,,,
43276105,Rue des Minimes,residential,30,False,True,133.041,"LINESTRING (3.3974502 49.0442175, 3.3978333 49.0442653, 3.3985115 49.0443645, 3.3985907 49.044374, 3.3992398 49.0444522)",,,,
301808316,,residential,30,False,False,41.232,"LINESTRING (3.3974502 49.0442175, 3.397327 49.0441597, 3.3972611 49.044068, 3.3972524 49.0439901, 3.3972881 49.0439011)",,,,
1087832679,Rue de la Madeleine,residential,,True,False,146.597,"LINESTRING (3.3968778 49.0454416, 3.3969154 49.0454768, 3.3969306 49.0454968, 3.3970669 49.0456948, 3.3970844 49.0458613, 3.3970649 49.04612, 3.3970504 49.0463327, 3.3969806 49.0465879, 3.3969436 49.0467235)",,,,
43276105,Rue des Minimes,residential,30,False,False,133.041,"LINESTRING (3.3992398 49.0444522, 3.3985907 49.044374, 3.3985115 49.0443645, 3.3978333 49.0442653, 3.3974502 49.0442175)",,,,
55690389,Avenue de Soissons,secondary,30,True,False,52.146,"LINESTRING (3.3992398 49.0444522, 3.3992715 49.0443205, 3.3993283 49.0440843, 3.3993524 49.0439891)",1,,,
58112327,Rue Racine,residential,,True,False,126.46,"LINESTRING (3.3969436 49.0467235, 3.3980485 49.0469201, 3.3985214 49.0470043, 3.3986181 49.0470215)",,,,
56965891,Rue des Petits Champs,residential,,False,False,92.159,"LINESTRING (3.3978885 49.0495996, 3.3968005 49.0491772)",,,,
56159543,Rue des Petits Champs,residential,,True,False,107.50500000000001,"LINESTRING (3.3978885 49.0495996, 3.3982001 49.0496611, 3.3985525 49.049752, 3.3990802 49.0498837, 3.3992845 49.0499027)",,,,
655660270,Avenue de Soissons,secondary,50,False,True,110.916,"LINESTRING (3.3978885 49.0495996, 3.3979599 49.0493456, 3.3981641 49.0486186)",,,,
459534963,Avenue Jules Lefebvre,secondary,30,True,False,73.89500000000001,"LINESTRING (3.3983796 49.0436781, 3.3988037 49.0437333, 3.3991805 49.0437922, 3.3993671 49.0438272)",1,,,
27510619,Place Jean de la Fontaine,secondary,30,True,False,9.626999999999999,"LINESTRING (3.4023352 49.0444352, 3.402309 49.0444191, 3.4022898 49.0443926, 3.4022902 49.0443589)",,,,
"[56476805, 1087755141]",Rue Vallée,residential,30,False,True,66.167,"LINESTRING (3.4037336 49.0446249, 3.4037189 49.0447011, 3.403707 49.044757, 3.4035123 49.0451321, 3.4034801 49.0451942)",,,,
164600272,,secondary,30,True,False,4.888999999999999,"LINESTRING (3.4037336 49.0446249, 3.4037015 49.0446185, 3.4036736 49.0446063)",,,roundabout,
58664210,Rue Paul Doucet,residential,30,False,False,31.903,"LINESTRING (3.4023215 49.0420323, 3.4022564 49.0419998, 3.4019785 49.0418541)",,,,
56478109,Rue des Écoles,residential,30,False,False,29.329,"LINESTRING (3.4022402 49.0426218, 3.402241 49.0425868, 3.4022606 49.0423584)",,,,
459593777,Place Victor Hugo,residential,30,False,False,31.775,"LINESTRING (3.4022402 49.0426218, 3.4025293 49.0426321, 3.4026084 49.0426409, 3.4026627 49.0426657)",,,,
459593777,Place Victor Hugo,residential,30,False,True,133.451,"LINESTRING (3.4022402 49.0426218, 3.4013129 49.0425958, 3.4011426 49.0425932, 3.4010735 49.0426154, 3.401043 49.0427518, 3.4010128 49.0428965, 3.4009884 49.0430134, 3.400978 49.0430403)",,,,
56084072,Rue des Granges,secondary,30,True,False,13.562,"LINESTRING (3.4026627 49.0426657, 3.4027224 49.0426328, 3.4027626 49.0426094, 3.402809 49.0425909)",,,,
459593777,Place Victor Hugo,residential,30,False,True,31.775000000000002,"LINESTRING (3.4026627 49.0426657, 3.4026084 49.0426409, 3.4025293 49.0426321, 3.4022402 49.0426218)",,,,
165453345,Avenue Joussaume Latour,tertiary,30,True,False,21.799,"LINESTRING (3.4040892 49.0446915, 3.4038152 49.0446129)",,,,
164600267,Avenue Joussaume Latour,tertiary,30,False,True,165.732,"LINESTRING (3.4040892 49.0446915, 3.4042305 49.0447612, 3.4048542 49.0450907, 3.4050823 49.0452096, 3.4055369 49.0454465, 3.4058686 49.0456194)",,,,
164600290,Rue Cour Roger,residential,30,False,False,87.09700000000001,"LINESTRING (3.4040892 49.0446915, 3.4040068 49.044785, 3.4039636 49.0448429, 3.4037667 49.0452359, 3.4037282 49.0452429, 3.4036893 49.0452429, 3.4034801 49.0451942)",,,,
1087755141,Rue Vallée,residential,30,False,True,51.367,"LINESTRING (3.4034801 49.0451942, 3.4032534 49.0456316)",,,,
164600290,Rue Cour Roger,residential,30,False,True,87.09700000000001,"LINESTRING (3.4034801 49.0451942, 3.4036893 49.0452429, 3.4037282 49.0452429, 3.4037667 49.0452359, 3.4039636 49.0448429, 3.4040068 49.044785, 3.4040892 49.0446915)",,,,
"[1087755141, 56476805]",Rue Vallée,residential,30,False,False,66.167,"LINESTRING (3.4034801 49.0451942, 3.4035123 49.0451321, 3.403707 49.044757, 3.4037189 49.0447011, 3.4037336 49.0446249)",,,,
1087832683,Rue Léon Lhermitte,tertiary,,False,False,171.89400000000003,"LINESTRING (3.3992845 49.0499027, 3.3992262 49.0498044, 3.3991799 49.0497263, 3.3991387 49.0495948, 3.3990659 49.049324, 3.3989837 49.0491622, 3.3988362 49.0490005, 3.3987596 49.0489317, 3.3985638 49.0488034, 3.398388 49.0487048, 3.3982647 49.0486573, 3.3981641 49.0486186)",,,,
"[1087832683, 1087832684]",Rue Léon Lhermitte,tertiary,,False,True,20.311999999999998,"LINESTRING (3.3992845 49.0499027, 3.399393 49.0500321, 3.3994187 49.0500628)",,,,
55690391,Rue de Fère,residential,,False,False,47.594,"LINESTRING (3.4003736 49.0477754, 3.4004201 49.0477861, 3.4008594 49.0478876, 3.4009859 49.0479237)",,,,
58112325,Rue des Fusiliers,residential,,False,False,264.124,"LINESTRING (3.4003736 49.0477754, 3.4000256 49.0488645, 3.3994187 49.0500628)",,,,
1087832682,Rue de Fère,residential,,False,True,142.941,"LINESTRING (3.4003736 49.0477754, 3.4001866 49.0477307, 3.4001811 49.0477294, 3.3999757 49.0476803, 3.3997241 49.0476202, 3.3997049 49.0476157, 3.398615 49.0473614, 3.3985277 49.047341)",,,,
58112328,Cours Renan,unclassified,30,False,False,46.715,"LINESTRING (3.4061168 49.0482707, 3.4054761 49.0482581)",,,,
1206164155,Rue du Château,residential,30,True,False,6.592,"LINESTRING (3.4061168 49.0482707, 3.4061332 49.048329)",,,,
174621514,Rue Pasteur,residential,,False,True,6.984,"LINESTRING (3.4064623 49.0500904, 3.4065341 49.0500488)",,,,
58112323,Rue de Tillancourt,residential,,False,True,218.373,"LINESTRING (3.4064623 49.0500904, 3.4051984 49.0499587, 3.4044607 49.0498819, 3.403556 49.0496531)",,,,
1087832680,Avenue de Soissons,secondary,50,False,True,148.926,"LINESTRING (3.3986181 49.0470215, 3.3986382 49.0469475, 3.3989549 49.0457813, 3.3989698 49.0457264, 3.3989762 49.0457029)",,,,
1087832681,Avenue de Soissons,secondary,50,False,False,36.133,"LINESTRING (3.3986181 49.0470215, 3.3985986 49.0470904, 3.3985277 49.047341)",,,,
58112325,Rue des Fusiliers,residential,,False,True,264.124,"LINESTRING (3.3994187 49.0500628, 3.4000256 49.0488645, 3.4003736 49.0477754)",,,,
"[1087832683, 1087832684]",Rue Léon Lhermitte,tertiary,,False,False,20.311999999999998,"LINESTRING (3.3994187 49.0500628, 3.399393 49.0500321, 3.3992845 49.0499027)",,,,
166001581,Rue du Parc,residential,,False,True,104.912,"LINESTRING (3.403556 49.0496531, 3.4039016 49.0487372)",,,,
58112323,Rue de Tillancourt,residential,,False,False,218.373,"LINESTRING (3.403556 49.0496531, 3.4044607 49.0498819, 3.4051984 49.0499587, 3.4064623 49.0500904)",,,,
58112323,Rue de Tillancourt,residential,,False,True,149.23,"LINESTRING (3.403556 49.0496531, 3.4031297 49.0495359, 3.4024511 49.0493492, 3.4021624 49.0492698, 3.4021136 49.0492564, 3.4020985 49.0491998, 3.4021844 49.0489466)",,,,
56965891,Rue des Petits Champs,residential,,False,True,92.159,"LINESTRING (3.3968005 49.0491772, 3.3978885 49.0495996)",,,,
58113268,Ruelle des Petits Champs,residential,,False,True,160.463,"LINESTRING (3.3968005 49.0491772, 3.3968142 49.0491501, 3.3970723 49.0486405, 3.397165 49.0484574, 3.3972924 49.0484309, 3.398176 49.0485762)",,,,
655660270,Avenue de Soissons,secondary,50,False,False,4.794,"LINESTRING (3.398176 49.0485762, 3.3981641 49.0486186)",,,,
58113268,Ruelle des Petits Champs,residential,,False,False,160.463,"LINESTRING (3.398176 49.0485762, 3.3972924 49.0484309, 3.397165 49.0484574, 3.3970723 49.0486405, 3.3968142 49.0491501, 3.3968005 49.0491772)",,,,
655660270,Avenue de Soissons,secondary,50,False,True,139.731,"LINESTRING (3.398176 49.0485762, 3.3982584 49.0482503, 3.3982777 49.0481858, 3.39847 49.0475447, 3.3984777 49.0475176, 3.3985277 49.047341)",,,,
"[1206164155, 58309117]",Rue du Château,residential,30,True,False,11.852,"LINESTRING (3.4061072 49.0481643, 3.4061114 49.0482105, 3.4061168 49.0482707)",,,,yes
"[55692557, 1087834109, 1087832718]",Rue du Château,residential,30,False,True,234.88599999999997,"LINESTRING (3.4061072 49.0481643, 3.4061007 49.048092, 3.406011 49.0478927, 3.4059173 49.0476795, 3.4057935 49.0474808, 3.4056473 49.0473159, 3.4051169 49.0469565, 3.4049484 49.0468336, 3.4044968 49.0465684, 3.4043969 49.0464421)",,,,
56158674,Rue Gautrot,residential,30,False,True,24.476,"LINESTRING (3.4031634 49.0417323, 3.4031345 49.0419516)",,,,
56158674,Rue Gautrot,residential,30,False,False,50.333,"LINESTRING (3.4031634 49.0417323, 3.4032237 49.0415792, 3.4033377 49.0415503, 3.4036126 49.0414341)",,,,
76226884,Rue Henri Petit,residential,30,False,False,90.475,"LINESTRING (3.4031634 49.0417323, 3.4025806 49.0415987, 3.4019707 49.0415127)",,,,
56084075,Quai Galbraith,residential,30,False,True,46.68,"LINESTRING (3.4075436 49.0428757, 3.406952 49.0430365)",,,,
56084075,Quai Galbraith,residential,30,False,False,115.04800000000002,"LINESTRING (3.4075436 49.0428757, 3.4078244 49.0428016, 3.4084725 49.0426241, 3.4089022 49.0425, 3.4089398 49.0424752, 3.4089589 49.0424446)",,,,
56158674,Rue Gautrot,residential,30,False,False,24.476,"LINESTRING (3.4031345 49.0419516, 3.4031634 49.0417323)",,,,
56158674,Rue Gautrot,residential,30,False,True,42.588,"LINESTRING (3.4031345 49.0419516, 3.4027775 49.0422548)",,,,
459593770,Place du Maréchal Leclerc,residential,30,False,True,17.252,"LINESTRING (3.4031345 49.0419516, 3.4033252 49.0420435)",,,,
154977108,Quai de la Poterne,secondary,30,False,False,7.001,"LINESTRING (3.4040385 49.0444555, 3.4041335 49.0444462)",,,,
164600271,Quai de la Poterne,secondary,30,True,False,15.261,"LINESTRING (3.4040385 49.0444555, 3.4039733 49.0444815, 3.4038613 49.0445286)",,,,
"[57373688, 56047034, 459593780]",Pont Aspirant de Rougé,secondary,30,False,True,88.12300000000002,"LINESTRING (3.4031555 49.0443843, 3.4031799 49.0443204, 3.4031899 49.0442943, 3.4034021 49.0436985, 3.4034345 49.0436132)",,yes,,
1087755138,,secondary,30,True,False,9.299,"LINESTRING (3.4031555 49.0443843, 3.4031942 49.0443959, 3.4032254 49.0444148, 3.403246 49.0444392)",,,roundabout,
164600270,Avenue Jules Lefebvre,secondary,30,True,False,41.205,"LINESTRING (3.4018274 49.0442526, 3.4019255 49.0442411, 3.4020962 49.0442461, 3.4022145 49.0442635, 3.402375 49.0443068)",,,,
459534966,Avenue Jules Lefebvre,secondary,30,False,False,106.11000000000001,"LINESTRING (3.4018274 49.0442526, 3.4011412 49.0441387, 3.4004125 49.0440281)",,,,
"[1087755137, 27510619, 1122851023]",Place Jean de la Fontaine,secondary,30,True,False,49.37899999999999,"LINESTRING (3.402375 49.0443068, 3.4024201 49.0443076, 3.4024656 49.0443087, 3.4028931 49.0443741, 3.4030354 49.0444004)",,,,
1122851022,,secondary,30,True,False,9.237,"LINESTRING (3.4030354 49.0444004, 3.4030722 49.0443867, 3.4031136 49.0443812, 3.4031555 49.0443843)",,,roundabout,
164600268,Place Jean de la Fontaine,secondary,30,True,False,30.786,"LINESTRING (3.403246 49.0444392, 3.4033808 49.0444621, 3.4036551 49.0445081)",,,,
1087771214,,secondary,30,True,False,11.191999999999998,"LINESTRING (3.403246 49.0444392, 3.4032538 49.0444638, 3.4032507 49.0444889, 3.4032369 49.0445124, 3.4032136 49.0445324)",,,roundabout,
164600286,,secondary,30,True,False,19.494999999999997,"LINESTRING (3.4037757 49.0444764, 3.4038824 49.0444561, 3.4039609 49.0444528, 3.4040385 49.0444555)",,,,
1087771215,,secondary,30,True,False,8.911000000000001,"LINESTRING (3.4037757 49.0444764, 3.4038044 49.0444833, 3.4038294 49.0444949, 3.4038488 49.0445103, 3.4038613 49.0445286)",,,roundabout,
27510619,Place Jean de la Fontaine,secondary,30,True,False,48.775,"LINESTRING (3.4029894 49.0444917, 3.4028542 49.0444705, 3.4025724 49.0444311, 3.4024043 49.0444466, 3.4023678 49.0444447, 3.4023352 49.0444352)",,,,
164600275,,secondary,30,True,False,11.267,"LINESTRING (3.4029894 49.0444917, 3.402985 49.0444665, 3.4029918 49.0444416, 3.4030091 49.0444189, 3.4030354 49.0444004)",,,roundabout,
1087771216,,secondary,30,True,False,10.02,"LINESTRING (3.4036551 49.0445081, 3.4036783 49.0444915, 3.4037079 49.0444801, 3.4037414 49.0444749, 3.4037757 49.0444764)",,,roundabout,
1087755139,,secondary,30,True,False,10.301000000000002,"LINESTRING (3.4032136 49.0445324, 3.4031853 49.0445462, 3.4031524 49.0445548, 3.4031173 49.0445575, 3.4030824 49.0445541)",,,roundabout,
164600275,,secondary,30,True,False,10.094,"LINESTRING (3.4030824 49.0445541, 3.4030408 49.0445408, 3.4030086 49.0445192, 3.4029894 49.0444917)",,,roundabout,
"[1087755140, 56476811, 1122850966, 55690392, 1122850972]","['Rue du Général de Gaulle', 'Rue du Château']",residential,30,True,False,150.04800000000003,"LINESTRING (3.4030824 49.0445541, 3.4030534 49.0446243, 3.4029143 49.044962, 3.4027624 49.0453306, 3.4027079 49.0454628, 3.4027413 49.0455084, 3.4029384 49.0455558, 3.4031491 49.0456065, 3.4032534 49.0456316)",,,,
1087771215,,secondary,30,True,False,4.444,"LINESTRING (3.4038613 49.0445286, 3.4038661 49.0445483, 3.4038628 49.0445682)",,,roundabout,
56965888,Avenue Joussaume Latour,tertiary,30,True,False,18.141,"LINESTRING (3.4038628 49.0445682, 3.4040712 49.0446574)",,,,
