osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,access,junction
21624398,False,,Boulevard de l'Europe,tertiary,True,130.91799999999998,"LINESTRING (-1.4727239 47.1727773, -1.4726208 47.1727848, -1.4713403 47.1725634, -1.471235 47.1725389, -1.4710498 47.1724959)",,,,
42379629,True,,,tertiary,False,22.976999999999997,"LINESTRING (-1.4727239 47.1727773, -1.4727219 47.1727931, -1.4727246 47.1728089, -1.472732 47.172824, -1.4727436 47.1728378, -1.4727592 47.1728496, -1.4727779 47.1728592, -1.4727991 47.1728659, -1.4728218 47.1728696, -1.4728452 47.1728701, -1.4728682 47.1728674, -1.47289 47.1728616, -1.4729096 47.1728529, -1.4729262 47.1728417)",,,,roundabout
193975740,True,,,tertiary,False,11.644,"LINESTRING (-1.4666967 47.1697263, -1.4667376 47.1697474, -1.4667855 47.1697599, -1.4668367 47.1697628)",,,,roundabout
499913630,True,,Rue de l'Île-de-France,residential,False,30.704000000000004,"LINESTRING (-1.4673537 47.1695323, -1.4670969 47.1695562, -1.4670235 47.1695583, -1.4669507 47.1695514)",,,,
920147936,False,,Rue de l'Île-de-France,residential,False,69.813,"LINESTRING (-1.4673537 47.1695323, -1.4681292 47.1693692, -1.468236 47.1693468)",,,,
600324865,False,,Boulevard de l'Europe,tertiary,False,20.841,"LINESTRING (-1.4660866 47.1687374, -1.4662321 47.1688966)",,,,
1075276077,True,,Rue de la Massonnière,residential,False,19.481,"LINESTRING (-1.4660866 47.1687374, -1.4659835 47.168774, -1.4658508 47.1688072)",,,,
21872858,False,,Rue du Bignonnet,residential,False,100.017,"LINESTRING (-1.467523 47.1715725, -1.4673682 47.1716663, -1.4666612 47.1722531)",,,,
21872858,False,,Rue du Bignonnet,residential,True,56.328,"LINESTRING (-1.467523 47.1715725, -1.4679998 47.1713464, -1.4681392 47.1712879)",,,,
22788760,False,,Rue du Chapeau Berger,residential,True,80.295,"LINESTRING (-1.467523 47.1715725, -1.4675833 47.17161, -1.4676436 47.1716476, -1.4683065 47.1720601)",,,,
23954740,False,,Rue du Tenant,residential,False,61.32000000000001,"LINESTRING (-1.467523 47.1715725, -1.4674963 47.1715451, -1.4674631 47.1715283, -1.4673955 47.1715016, -1.4671241 47.1714426, -1.466776 47.1713848)",,,,
21621179,False,D 115,Rue du 11 Novembre 1918,tertiary,True,161.41600000000003,"LINESTRING (-1.4752232 47.1692841, -1.4751884 47.1693765, -1.4750402 47.1697991, -1.4747885 47.1704752, -1.474708 47.1706088, -1.4746775 47.1706861)",,,,
22588280,False,,Rue Henri Delahaye,residential,False,105.433,"LINESTRING (-1.4752232 47.1692841, -1.4750763 47.1692682, -1.4748479 47.1692434, -1.4743318 47.1691045, -1.4740785 47.1690196, -1.4739145 47.168974)",2,30,,
35336562,False,,Rue Henri Delahaye,residential,True,227.43599999999998,"LINESTRING (-1.4752232 47.1692841, -1.4753519 47.1692883, -1.4756971 47.1692991, -1.4765084 47.1693257, -1.4778429 47.169373, -1.4780051 47.1693848, -1.478105 47.1693994, -1.4782204 47.1694227)",,,,
42378258,False,D 115,Rue Jeanne d'Arc,tertiary,False,147.61599999999999,"LINESTRING (-1.4752232 47.1692841, -1.4752702 47.1691719, -1.4754806 47.1686695, -1.4757151 47.1681521, -1.4757262 47.1681276, -1.4757674 47.1680094)",,,,
22588280,False,,Rue Henri Delahaye,residential,True,105.433,"LINESTRING (-1.4739145 47.168974, -1.4740785 47.1690196, -1.4743318 47.1691045, -1.4748479 47.1692434, -1.4750763 47.1692682, -1.4752232 47.1692841)",2,30,,
22588285,True,,Rue Bertrand,residential,False,43.768,"LINESTRING (-1.4739145 47.168974, -1.4738586 47.168978, -1.4734648 47.1690065, -1.4733406 47.1690237)",1,30,,
161925022,True,,Rue Henri Delahaye,residential,False,59.047000000000004,"LINESTRING (-1.4739145 47.168974, -1.4737569 47.1685917, -1.4736188 47.1684961)",1,30,,
35336563,True,,Place Saint-Martin,residential,False,4.299,"LINESTRING (-1.4736188 47.1684961, -1.4736221 47.1684575)",1,30,,
22588282,False,,Place du Beau Verger,residential,True,19.223,"LINESTRING (-1.4732956 47.1695793, -1.4731789 47.169574, -1.4730416 47.1695719)",1,30,,
"[22588283, 161925062]",False,,Rue du 8 Mai 1945,residential,False,262.195,"LINESTRING (-1.4732956 47.1695793, -1.4732901 47.1697144, -1.4732441 47.170069, -1.4732311 47.1701688, -1.4731853 47.1705217, -1.4731695 47.1706691, -1.4731456 47.1708274, -1.4731075 47.1711927, -1.4730973 47.1712903, -1.4730321 47.1718343, -1.4730213 47.1719296)",2,30,,
161924991,False,,Place du Beau Verger,residential,False,61.907000000000004,"LINESTRING (-1.4732956 47.1695793, -1.4732923 47.1695295, -1.4732937 47.1695201, -1.4733366 47.1690921, -1.4733377 47.1690749, -1.4733406 47.1690237)",1,30,,
161924991,False,,Place du Beau Verger,residential,True,61.907,"LINESTRING (-1.4733406 47.1690237, -1.4733377 47.1690749, -1.4733366 47.1690921, -1.4732937 47.1695201, -1.4732923 47.1695295, -1.4732956 47.1695793)",1,30,,
333288272,True,,Rue Bertrand,residential,False,29.036,"LINESTRING (-1.4733406 47.1690237, -1.4730562 47.1690609, -1.4729634 47.169073)",1,30,,
22588286,False,,Rue de l'Île-de-France,residential,True,137.38400000000001,"LINESTRING (-1.470956 47.1687193, -1.4708168 47.1687922, -1.4705651 47.1688531, -1.4702119 47.1689272, -1.4697612 47.1690219, -1.4692518 47.1691288)",,,,
22588287,False,,Rue du Général de Gaulle,residential,False,135.603,"LINESTRING (-1.470956 47.1687193, -1.4708222 47.1686429, -1.4703157 47.1679892, -1.470164 47.1678315, -1.4700124 47.167692)",,,,
220309846,False,,,residential,True,23.421,"LINESTRING (-1.470956 47.1687193, -1.471061 47.1686132, -1.4710498 47.1685308)",,,,
"[42464434, 550896955]",False,,"['Avenue de Morges', 'Rue Henri Charpentier']",residential,"[False, True]",52.899,"LINESTRING (-1.470956 47.1687193, -1.4711233 47.1687125, -1.4712936 47.1686947, -1.4713696 47.1686725, -1.4713955 47.1686272, -1.4713922 47.1684874)",2,30,,
22588287,False,,Rue du Général de Gaulle,residential,False,68.478,"LINESTRING (-1.4700124 47.167692, -1.4694083 47.1674075, -1.4693816 47.1673949, -1.4692678 47.1673413)",,,,
22588287,False,,Rue du Général de Gaulle,residential,True,135.603,"LINESTRING (-1.4700124 47.167692, -1.470164 47.1678315, -1.4703157 47.1679892, -1.4708222 47.1686429, -1.470956 47.1687193)",,,,
42378258,False,D 115,Rue Jeanne d'Arc,tertiary,True,147.616,"LINESTRING (-1.4757674 47.1680094, -1.4757262 47.1681276, -1.4757151 47.1681521, -1.4754806 47.1686695, -1.4752702 47.1691719, -1.4752232 47.1692841)",,,,
983272118,False,D 115,Rue Charles Chollet,tertiary,False,253.15300000000002,"LINESTRING (-1.4757674 47.1680094, -1.475798 47.1679265, -1.4758076 47.1679006, -1.4758572 47.1678169, -1.4759175 47.1676756, -1.4759873 47.1675148, -1.4760648 47.1674217, -1.4761685 47.1673365, -1.4762918 47.1672614, -1.4764382 47.1672143, -1.4765967 47.1671772, -1.4767635 47.1671491, -1.477946 47.1670035, -1.4782943 47.1669606, -1.4783377 47.1669519)",2,50,,
22755728,True,,Rue Charles Lecour,residential,False,100.881,"LINESTRING (-1.4744485 47.1678752, -1.4745023 47.1678818, -1.4746714 47.1679024, -1.4751078 47.1679558, -1.4756102 47.1679918, -1.4756508 47.1679947, -1.4757674 47.1680094)",1,30,,
29013950,True,,Rue du Général Bedeau,residential,False,60.306,"LINESTRING (-1.4744485 47.1678752, -1.4744039 47.1675692, -1.4743137 47.1673425)",2,30,,
21624397,False,,Rue Alexandre Arnaud,residential,False,29.495,"LINESTRING (-1.4737125 47.1648305, -1.4737196 47.1648957, -1.4737275 47.1650955)",,,,
22756030,False,,Rue de la Garenne,residential,True,181.44500000000002,"LINESTRING (-1.4737125 47.1648305, -1.4737497 47.164831, -1.4738941 47.1648519, -1.4740328 47.1648795, -1.4741904 47.1649108, -1.4743171 47.1649536, -1.4751473 47.1654123, -1.4757679 47.1656254)",,,,
22756030,False,,Rue de la Garenne,residential,False,152.92900000000003,"LINESTRING (-1.4776128 47.1661673, -1.4774431 47.1661038, -1.4770737 47.1659338, -1.4758426 47.165651, -1.4757679 47.1656254)",,,,
22756030,False,,Rue de la Garenne,residential,True,47.769999999999996,"LINESTRING (-1.4776128 47.1661673, -1.4778099 47.1663403, -1.4779829 47.1665152)",,,,
42463414,False,,Rue du Grison,residential,False,293.839,"LINESTRING (-1.4776128 47.1661673, -1.477166 47.166311, -1.4767786 47.1664847, -1.476374 47.1666231, -1.4758545 47.1666889, -1.475022 47.1667443, -1.4745104 47.1666651, -1.4741526 47.1666852, -1.4739531 47.1666116)",,,,
22756030,False,,Rue de la Garenne,residential,False,47.769999999999996,"LINESTRING (-1.4779829 47.1665152, -1.4778099 47.1663403, -1.4776128 47.1661673)",,,,
22588287,False,,Rue du Général de Gaulle,residential,True,186.24099999999999,"LINESTRING (-1.4671155 47.166558, -1.4676695 47.1666713, -1.4680955 47.1667928, -1.4692678 47.1673413)",,,,
35336564,False,,Rue du Général de Gaulle,residential,False,94.488,"LINESTRING (-1.4671155 47.166558, -1.4667069 47.1665095, -1.4658926 47.1663836)",,30,,
"[42156602, 300282741, 205757958, 205757957]",False,,Boulevard des Sports,residential,False,323.903,"LINESTRING (-1.4671155 47.166558, -1.4672186 47.1664725, -1.4675073 47.1662245, -1.4678557 47.165974, -1.4679168 47.1659301, -1.4679485 47.1659166, -1.4680877 47.1658571, -1.468291 47.1657859, -1.4684316 47.1657396, -1.4685532 47.1656981, -1.4685934 47.1656844, -1.4688579 47.1655919, -1.4696172 47.1653361, -1.4700467 47.1651919, -1.4704762 47.1650477, -1.4706466 47.1649905)",,30,,
22756044,False,,Rue du Bois Marteau,residential,False,258.336,"LINESTRING (-1.4658926 47.1663836, -1.4658771 47.166426, -1.4657811 47.1667675, -1.4654362 47.1672905, -1.465437 47.1673507, -1.4654536 47.1673968, -1.4655 47.1674337, -1.4655576 47.1674604, -1.4662606 47.1675529, -1.4664468 47.1675431, -1.4665978 47.1675455, -1.4668028 47.1675294, -1.4669546 47.1674579, -1.4670335 47.1672936)",,,,
35336564,False,,Rue du Général de Gaulle,residential,True,94.488,"LINESTRING (-1.4658926 47.1663836, -1.4667069 47.1665095, -1.4671155 47.166558)",,30,,
22756025,False,,Rue Aristide Briand,residential,True,16.918,"LINESTRING (-1.4739531 47.1666116, -1.4739805 47.1664606)",2,50,,
161925013,True,,Rue Aristide Briand,residential,False,42.524,"LINESTRING (-1.4739531 47.1666116, -1.4738512 47.1669877)",1,30,,
42463414,False,,Rue du Grison,residential,True,293.839,"LINESTRING (-1.4739531 47.1666116, -1.4741526 47.1666852, -1.4745104 47.1666651, -1.475022 47.1667443, -1.4758545 47.1666889, -1.476374 47.1666231, -1.4767786 47.1664847, -1.477166 47.166311, -1.4776128 47.1661673)",,,,
22788759,False,,Rue de Touraine,residential,False,49.138,"LINESTRING (-1.4703824 47.1703316, -1.470427 47.1703879, -1.4704743 47.1704419, -1.4707116 47.1707126)",,,,
300486893,False,,Rue d'Anjou,residential,False,46.578,"LINESTRING (-1.4703824 47.1703316, -1.4702544 47.1703879, -1.4698506 47.1705429)",,30,,
"[300486893, 21624406]",False,,Rue d'Anjou,residential,True,109.741,"LINESTRING (-1.4703824 47.1703316, -1.4705012 47.170287, -1.4709127 47.1701236, -1.4710977 47.1700298, -1.4711689 47.1699603, -1.4712391 47.1697247, -1.4712577 47.1696369)",,30,,
"[25064830, 22788759]",False,,"['Rue de Touraine', 'Rue de Bretagne']",residential,False,159.717,"LINESTRING (-1.4707116 47.1707126, -1.4711213 47.1707533, -1.4712873 47.1707698, -1.471279 47.170851, -1.4711561 47.1716482, -1.4711363 47.1718055)",,,,
22788759,False,,Rue de Touraine,residential,True,49.138,"LINESTRING (-1.4707116 47.1707126, -1.4704743 47.1704419, -1.470427 47.1703879, -1.4703824 47.1703316)",,,,
25064832,False,,Rue d'Auvergne,residential,False,84.875,"LINESTRING (-1.4707116 47.1707126, -1.4706774 47.1707626, -1.4701171 47.1713596)",,,,
21624398,False,,Boulevard de l'Europe,tertiary,False,130.918,"LINESTRING (-1.4710498 47.1724959, -1.471235 47.1725389, -1.4713403 47.1725634, -1.4726208 47.1727848, -1.4727239 47.1727773)",,,,
21624398,False,,Boulevard de l'Europe,tertiary,True,244.279,"LINESTRING (-1.4710498 47.1724959, -1.4703115 47.1722859, -1.4697763 47.1720883, -1.469575 47.1719949, -1.4693039 47.1718692, -1.4685117 47.1713991, -1.4683754 47.1713007)",,,,
25064830,False,,Rue de Bretagne,residential,True,77.262,"LINESTRING (-1.4710498 47.1724959, -1.4710427 47.1723211, -1.4710837 47.172175, -1.4711363 47.1718055)",,,,
22788760,False,,Rue du Chapeau Berger,residential,False,80.295,"LINESTRING (-1.4683065 47.1720601, -1.4676436 47.1716476, -1.4675833 47.17161, -1.467523 47.1715725)",,,,
22788760,False,,Rue du Chapeau Berger,residential,True,106.642,"LINESTRING (-1.4683065 47.1720601, -1.4687887 47.172353, -1.4691761 47.1725882, -1.4693691 47.1726905)",,,,
23954735,False,,Avenue des Flandres,residential,False,101.595,"LINESTRING (-1.4683065 47.1720601, -1.4680315 47.1723005, -1.467841 47.1728957)",,,,
22788760,False,,Rue du Chapeau Berger,residential,False,63.438,"LINESTRING (-1.4700642 47.1730102, -1.4693691 47.1726905)",,,,
23954735,False,,Avenue des Flandres,residential,True,101.595,"LINESTRING (-1.467841 47.1728957, -1.4680315 47.1723005, -1.4683065 47.1720601)",,,,
23954740,False,,Rue du Tenant,residential,True,61.32,"LINESTRING (-1.466776 47.1713848, -1.4671241 47.1714426, -1.4673955 47.1715016, -1.4674631 47.1715283, -1.4674963 47.1715451, -1.467523 47.1715725)",,,,
25064829,False,,Rue de Normandie,residential,False,143.166,"LINESTRING (-1.4730213 47.1719296, -1.4728763 47.1719212, -1.472797 47.171919, -1.4724603 47.1718938, -1.4722956 47.1718821, -1.4720979 47.1718686, -1.4718863 47.1718548, -1.4717257 47.1718443, -1.4713675 47.1718209, -1.4713349 47.1718188, -1.4711363 47.1718055)",,,,
161925062,False,,Rue du 8 Mai 1945,residential,False,74.693,"LINESTRING (-1.4730213 47.1719296, -1.4730123 47.1720389, -1.4729482 47.1724528, -1.4729066 47.1725961)",,,,
"[22588283, 161925062]",False,,Rue du 8 Mai 1945,residential,True,262.195,"LINESTRING (-1.4730213 47.1719296, -1.4730321 47.1718343, -1.4730973 47.1712903, -1.4731075 47.1711927, -1.4731456 47.1708274, -1.4731695 47.1706691, -1.4731853 47.1705217, -1.4732311 47.1701688, -1.4732441 47.170069, -1.4732901 47.1697144, -1.4732956 47.1695793)",2,30,,
25064829,False,,Rue de Normandie,residential,True,143.16600000000003,"LINESTRING (-1.4711363 47.1718055, -1.4713349 47.1718188, -1.4713675 47.1718209, -1.4717257 47.1718443, -1.4718863 47.1718548, -1.4720979 47.1718686, -1.4722956 47.1718821, -1.4724603 47.1718938, -1.472797 47.171919, -1.4728763 47.1719212, -1.4730213 47.1719296)",,,,
25064830,False,,Rue de Bretagne,residential,False,77.262,"LINESTRING (-1.4711363 47.1718055, -1.4710837 47.172175, -1.4710427 47.1723211, -1.4710498 47.1724959)",,,,
"[25064830, 22788759]",False,,"['Rue de Touraine', 'Rue de Bretagne']",residential,True,159.717,"LINESTRING (-1.4711363 47.1718055, -1.4711561 47.1716482, -1.471279 47.170851, -1.4712873 47.1707698, -1.4711213 47.1707533, -1.4707116 47.1707126)",,,,
25064832,False,,Rue d'Auvergne,residential,True,84.875,"LINESTRING (-1.4701171 47.1713596, -1.4706774 47.1707626, -1.4707116 47.1707126)",,,,
35336562,False,,Rue Henri Delahaye,residential,False,227.436,"LINESTRING (-1.4782204 47.1694227, -1.478105 47.1693994, -1.4780051 47.1693848, -1.4778429 47.169373, -1.4765084 47.1693257, -1.4756971 47.1692991, -1.4753519 47.1692883, -1.4752232 47.1692841)",,,,
42463419,False,,Rue Sèvre et Maine,residential,False,64.87100000000001,"LINESTRING (-1.4706466 47.1649905, -1.470561 47.1648727, -1.470369 47.1646086, -1.4702587 47.1644702)",,,,
205757957,False,,Boulevard des Sports,residential,False,68.728,"LINESTRING (-1.4706466 47.1649905, -1.4708081 47.1649445, -1.4709418 47.1649101, -1.4710817 47.164892, -1.4712404 47.164891, -1.4715296 47.164905)",,,,
"[300282741, 42156602, 205757957, 205757958]",False,,Boulevard des Sports,residential,True,323.903,"LINESTRING (-1.4706466 47.1649905, -1.4704762 47.1650477, -1.4700467 47.1651919, -1.4696172 47.1653361, -1.4688579 47.1655919, -1.4685934 47.1656844, -1.4685532 47.1656981, -1.4684316 47.1657396, -1.468291 47.1657859, -1.4680877 47.1658571, -1.4679485 47.1659166, -1.4679168 47.1659301, -1.4678557 47.165974, -1.4675073 47.1662245, -1.4672186 47.1664725, -1.4671155 47.166558)",,30,,
42156604,False,,Rue de la Douettée,residential,False,53.003,"LINESTRING (-1.4702587 47.1644702, -1.470307 47.1644482, -1.4703621 47.1644027, -1.4704317 47.1643068, -1.4704603 47.1642526, -1.4704675 47.164207, -1.4704448 47.1640399)",,,,
42463419,False,,Rue Sèvre et Maine,residential,True,64.87100000000001,"LINESTRING (-1.4702587 47.1644702, -1.470369 47.1646086, -1.470561 47.1648727, -1.4706466 47.1649905)",,,,
21621179,False,D 115,Rue du 11 Novembre 1918,tertiary,False,161.416,"LINESTRING (-1.4746775 47.1706861, -1.474708 47.1706088, -1.4747885 47.1704752, -1.4750402 47.1697991, -1.4751884 47.1693765, -1.4752232 47.1692841)",,,,
21621179,False,D 115,Rue du 11 Novembre 1918,tertiary,True,127.61200000000001,"LINESTRING (-1.4746775 47.1706861, -1.4746524 47.1707515, -1.4746316 47.1708408, -1.4742739 47.1718001)",,,,
42376650,False,,Rue Frédéric Chopin,residential,False,77.00699999999999,"LINESTRING (-1.4746775 47.1706861, -1.4747818 47.1707036, -1.4756803 47.1706002)",,,,
42376655,False,,Allée Claude Debussy,residential,False,50.234,"LINESTRING (-1.4756803 47.1706002, -1.4755657 47.1701552)",,,,
42376650,False,,Rue Frédéric Chopin,residential,True,77.00699999999999,"LINESTRING (-1.4756803 47.1706002, -1.4747818 47.1707036, -1.4746775 47.1706861)",,,,
42376655,False,,Allée Claude Debussy,residential,True,72.05199999999999,"LINESTRING (-1.4756803 47.1706002, -1.4758168 47.1712276, -1.4758295 47.1712383)",,,,
42376655,False,,Allée Claude Debussy,residential,False,72.05199999999999,"LINESTRING (-1.4758295 47.1712383, -1.4758168 47.1712276, -1.4756803 47.1706002)",,,,
42376655,False,,Allée Claude Debussy,residential,True,40.306,"LINESTRING (-1.4758295 47.1712383, -1.4757414 47.1713015, -1.4758068 47.1715733)",,,,
42376655,False,,Allée Claude Debussy,residential,False,40.306,"LINESTRING (-1.4758068 47.1715733, -1.4757414 47.1713015, -1.4758295 47.1712383)",,,,
42376655,False,,Allée Claude Debussy,residential,True,50.234,"LINESTRING (-1.4755657 47.1701552, -1.4756803 47.1706002)",,,,
906882508,True,,Boulevard de l'Europe,tertiary,False,14.965,"LINESTRING (-1.4737247 47.1729446, -1.4735276 47.1729573)",,,,
600326527,True,,,tertiary,False,5.161,"LINESTRING (-1.4737821 47.17292, -1.4737514 47.1729301, -1.4737247 47.1729446)",,,,roundabout
551244713,True,,Rue du 8 Mai 1945,residential,False,19.138,"LINESTRING (-1.4729454 47.1727649, -1.4729313 47.1726427, -1.4729066 47.1725961)",,,,
597003587,True,,,tertiary,False,15.818999999999999,"LINESTRING (-1.4729454 47.1727649, -1.4729315 47.1727469, -1.4729113 47.1727319, -1.4728861 47.172721, -1.4728576 47.1727148, -1.4728277 47.1727138, -1.4727985 47.1727181, -1.4727719 47.1727273)",,,,roundabout
22788760,False,,Rue du Chapeau Berger,residential,True,63.438,"LINESTRING (-1.4693691 47.1726905, -1.4700642 47.1730102)",,,,
22788760,False,,Rue du Chapeau Berger,residential,False,106.642,"LINESTRING (-1.4693691 47.1726905, -1.4691761 47.1725882, -1.4687887 47.172353, -1.4683065 47.1720601)",,,,
42463413,False,,Impasse Aristide Briand,residential,False,38.623,"LINESTRING (-1.4734747 47.1664392, -1.4736786 47.1664687, -1.4737431 47.16647, -1.4738501 47.1664681, -1.4739805 47.1664606)",,,,
22756025,False,,Rue Aristide Briand,residential,False,16.918,"LINESTRING (-1.4739805 47.1664606, -1.4739531 47.1666116)",2,50,,
"[22756025, 57745991]",False,,"['Rue Alexandre Arnaud', 'Rue Aristide Briand']",residential,True,153.572,"LINESTRING (-1.4739805 47.1664606, -1.4739718 47.1663976, -1.4738664 47.1661111, -1.473801 47.1659026, -1.4737616 47.1656988, -1.4737593 47.1656465, -1.4737322 47.1652117, -1.4737275 47.1650955)",2,50,,
42463413,False,,Impasse Aristide Briand,residential,True,38.623,"LINESTRING (-1.4739805 47.1664606, -1.4738501 47.1664681, -1.4737431 47.16647, -1.4736786 47.1664687, -1.4734747 47.1664392)",,,,
22755728,True,,Rue Charles Lecour,residential,False,15.958,"LINESTRING (-1.4742374 47.1678747, -1.4744485 47.1678752)",1,30,,
42463415,False,,Rue Traversière,residential,False,98.069,"LINESTRING (-1.4742374 47.1678747, -1.4742344 47.1679927, -1.4742096 47.1681813, -1.474166 47.1683067, -1.4740567 47.1684321, -1.4739659 47.1684541, -1.4737308 47.1684647, -1.4736221 47.1684575)",2,30,,
35336563,True,,Place Saint-Martin,residential,False,55.51,"LINESTRING (-1.4736221 47.1684575, -1.4736176 47.1679583)",1,30,,
42463415,False,,Rue Traversière,residential,True,98.069,"LINESTRING (-1.4736221 47.1684575, -1.4737308 47.1684647, -1.4739659 47.1684541, -1.4740567 47.1684321, -1.474166 47.1683067, -1.4742096 47.1681813, -1.4742344 47.1679927, -1.4742374 47.1678747)",2,30,,
161925013,True,,Rue Aristide Briand,residential,False,90.256,"LINESTRING (-1.4738456 47.1670065, -1.4736386 47.1678059)",1,30,,
42463416,False,,Rue Aristide Briand,residential,True,37.475,"LINESTRING (-1.4738456 47.1670065, -1.4734175 47.1669184, -1.4733738 47.1669042)",2,30,,
42463417,False,,,residential,False,24.679,"LINESTRING (-1.4741772 47.1669994, -1.4738512 47.1669877)",2,30,,
29013950,True,,Rue du Général Bedeau,residential,False,47.153999999999996,"LINESTRING (-1.4741772 47.1669994, -1.4740895 47.166743, -1.4740638 47.1667182, -1.4739531 47.1666116)",2,30,,
