osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,lanes,bridge,width,access
266582245,Chemin du Cingle Bas,residential,,False,False,134.95800000000003,"LINESTRING (2.0297883 44.605743, 2.030147 44.6056985, 2.0303996 44.6056766, 2.0304328 44.6056766, 2.0307139 44.6056766, 2.0308558 44.6056682, 2.0310097 44.605659, 2.031233 44.6056198, 2.0313258 44.6055665, 2.0313585 44.60548)",,,,,,
1177626344,Chemin du Cingle Bas,unclassified,30,False,True,106.72,"LINESTRING (2.0297883 44.605743, 2.0296226 44.6057366, 2.0292289 44.6057409, 2.0284417 44.6057715)",,,,,,
41438192,,unclassified,,False,False,94.724,"LINESTRING (2.0298349 44.6059631, 2.0297326 44.6060084, 2.0290572 44.6060334, 2.0289507 44.6060666, 2.0289126 44.6061804, 2.0289225 44.6062252, 2.0289311 44.6062642)",,,,,,
41484489,,unclassified,30,False,False,100.346,"LINESTRING (2.0298349 44.6059631, 2.0299775 44.6059997, 2.0307077 44.6059985, 2.0308449 44.6060419, 2.0308955 44.6060834, 2.0309289 44.6061345, 2.0309594 44.6061866)",,,,,,
41484489,,unclassified,30,False,True,25.089,"LINESTRING (2.0298349 44.6059631, 2.0298253 44.6058528, 2.0298151 44.6057771, 2.0297883 44.605743)",,,,,,
981302780,Chemin de Bataillé,residential,,False,True,28.515,"LINESTRING (2.0367648 44.6111995, 2.0365883 44.611131, 2.0365024 44.6110977, 2.0364485 44.6110768)",,,,,,
981302781,Chemin de Bataillé,residential,,True,False,78.142,"LINESTRING (2.0377496 44.6111511, 2.0375527 44.6111621, 2.0367648 44.6111995)",,,,,,
981533339,Chemin de Bataillé,residential,,False,False,68.25999999999999,"LINESTRING (2.0377496 44.6111511, 2.0381489 44.6116575, 2.0381847 44.6116787)",,,,,,
981533339,Chemin de Bataillé,residential,,False,True,68.25999999999999,"LINESTRING (2.0381847 44.6116787, 2.0381489 44.6116575, 2.0377496 44.6111511)",,,,,,
981533340,Rue Georges Fontanges,residential,,False,False,64.99199999999999,"LINESTRING (2.0380512 44.6105287, 2.0380869 44.6104227, 2.0381988 44.6102563, 2.0382873 44.6101245, 2.0383752 44.6099938)",,,,,,
981533341,Rue André Despoux,residential,,False,False,85.65300000000002,"LINESTRING (2.0380512 44.6105287, 2.0377531 44.6105183, 2.0373848 44.6104509, 2.0372202 44.6103917, 2.0371251 44.6103623, 2.0370239 44.6103231)",,,,,,
981533340,Rue Georges Fontanges,residential,,False,True,64.99199999999999,"LINESTRING (2.0383752 44.6099938, 2.0382873 44.6101245, 2.0381988 44.6102563, 2.0380869 44.6104227, 2.0380512 44.6105287)",,,,,,
8477085,Rue du 11 Novembre,living_street,20,False,False,36.638,"LINESTRING (2.0330788 44.6085359, 2.0326164 44.6085219)",,,,,,
41160719,Rue de la République,living_street,20,False,False,79.825,"LINESTRING (2.0330788 44.6085359, 2.0331615 44.6090554, 2.0331852 44.609204, 2.0332216 44.6092414)",,,,,,
981533347,Rue du 11 Novembre,living_street,20,False,True,63.833,"LINESTRING (2.0330788 44.6085359, 2.0334249 44.608545, 2.0338846 44.6085571)",,,,,,
41160719,Rue de la République,living_street,20,False,True,9.778,"LINESTRING (2.0332919 44.6093137, 2.0332216 44.6092414)",,,,,,
41160723,Place Carnot,living_street,20,True,False,58.748000000000005,"LINESTRING (2.0332919 44.6093137, 2.0337723 44.6092347, 2.0338779 44.6093953)",,,,,,
41160715,Rue Séguier,living_street,20,False,True,85.26599999999999,"LINESTRING (2.0343378 44.6094743, 2.034195 44.6095346, 2.0340401 44.6095642, 2.0338004 44.609593, 2.0337767 44.6095949, 2.0336025 44.6096092, 2.0333928 44.6096264, 2.0332961 44.6096343)",,,,,,
"[686680617, 41160721]","['Place Carnot', 'Place Champollion']",living_street,20,True,False,29.461,"LINESTRING (2.0343378 44.6094743, 2.0343994 44.6094837, 2.0345922 44.6096173, 2.0346207 44.6096374)",,,,,,
41160715,Rue Séguier,living_street,20,False,False,85.26599999999999,"LINESTRING (2.0332961 44.6096343, 2.0333928 44.6096264, 2.0336025 44.6096092, 2.0337767 44.6095949, 2.0338004 44.609593, 2.0340401 44.6095642, 2.034195 44.6095346, 2.0343378 44.6094743)",,,,,,
41160722,Rue Baduel,living_street,20,True,False,39.389,"LINESTRING (2.0347303 44.6086402, 2.0347765 44.6089929)",,,,,,
981302782,Rue de Clermont,living_street,20,False,False,30.683,"LINESTRING (2.0347303 44.6086402, 2.0349304 44.6086382, 2.0351149 44.6086145)",,,,,,
"[981302794, 8475557]","['Rue de Colomb', 'Place Champollion']",living_street,20,True,False,175.321,"LINESTRING (2.0346207 44.6096374, 2.0346189 44.6097702, 2.034601 44.6099586, 2.0345892 44.6100818, 2.0345128 44.6104875, 2.0344815 44.6106399, 2.0344842 44.6107409, 2.0344994 44.610812, 2.034528 44.610887, 2.0345858 44.6109531, 2.0346293 44.6110729, 2.0346881 44.6111477, 2.0347159 44.6111706)",,,,,,
41160725,Place Champollion,living_street,20,True,False,3.345,"LINESTRING (2.0346898 44.6095642, 2.0346661 44.6095891)",,,,,,
686680617,Place Carnot,living_street,20,True,False,37.465999999999994,"LINESTRING (2.0338779 44.6093953, 2.0340522 44.6094301, 2.0342325 44.6094583, 2.0343378 44.6094743)",,,,,,
981533345,Place Carnot,living_street,20,True,False,53.719,"LINESTRING (2.0338779 44.6093953, 2.033752 44.6094391, 2.0337362 44.6094405, 2.0332934 44.6094806, 2.0332906 44.6094264)",,,,,,
8475485,Boulevard du Colonel Teulié,primary,30,False,True,21.964,"LINESTRING (2.0370239 44.6103231, 2.0370615 44.6102618, 2.0371372 44.6101428)",,,,,,
981533341,Rue André Despoux,residential,,False,True,85.653,"LINESTRING (2.0370239 44.6103231, 2.0371251 44.6103623, 2.0372202 44.6103917, 2.0373848 44.6104509, 2.0377531 44.6105183, 2.0380512 44.6105287)",,,,,,
981533342,Boulevard du Colonel Teulié,primary,30,False,False,95.451,"LINESTRING (2.0370239 44.6103231, 2.037003 44.6103526, 2.0369379 44.6104444, 2.0368856 44.6105159, 2.0367007 44.6107788, 2.0364485 44.6110768)",,,,,,
273030507,Rue du Grial,residential,,False,False,96.53300000000002,"LINESTRING (2.0343063 44.6127653, 2.0345219 44.6128586, 2.0352574 44.6131579, 2.035358 44.6132045)",,,,,,
981287957,Rue du Grial,residential,,False,True,44.806,"LINESTRING (2.0343063 44.6127653, 2.0340831 44.6126697, 2.034028 44.6125859, 2.0339862 44.6124645)",,,,,,
273030507,Rue du Grial,residential,,False,True,96.53300000000002,"LINESTRING (2.035358 44.6132045, 2.0352574 44.6131579, 2.0345219 44.6128586, 2.0343063 44.6127653)",,,,,,
23312541,Avenue Julien Bailly,tertiary,30,False,True,139.41400000000002,"LINESTRING (2.0373847 44.6123621, 2.0373258 44.6123235, 2.0366909 44.6118805, 2.0362053 44.6115417, 2.036108 44.6115019)",D 19,,2,,,
41163496,Rue Delclaux de Perret,residential,,True,False,100.559,"LINESTRING (2.0373847 44.6123621, 2.0380237 44.611902, 2.0381327 44.6117828, 2.0381442 44.6117129, 2.0381847 44.6116787)",,,,,,
8475627,Boulevard du Colonel Teulié,primary,30,True,False,13.040000000000001,"LINESTRING (2.0339536 44.6122681, 2.0340066 44.6122652, 2.0340534 44.612275, 2.0341019 44.6123034)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,False,25.848999999999997,"LINESTRING (2.0339536 44.6122681, 2.033879 44.6121293, 2.0337783 44.6120858)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,True,13.066,"LINESTRING (2.0336146 44.6120707, 2.0337783 44.6120858)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,False,141.307,"LINESTRING (2.0336146 44.6120707, 2.033578 44.6120315, 2.0327524 44.6111461, 2.0326354 44.6110083)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,True,131.05499999999998,"LINESTRING (2.0304326 44.6112284, 2.0304835 44.6112037, 2.0309666 44.6109688, 2.0318688 44.61075, 2.0319169 44.6107702)",,,,,,
41163503,Rue du Canal,living_street,20,False,False,19.863,"LINESTRING (2.0360941 44.6080733, 2.0361993 44.6082016, 2.036205 44.6082314)",,,,,,
41163504,Rue Roquefort,living_street,20,True,False,95.594,"LINESTRING (2.0360941 44.6080733, 2.0359503 44.6081418, 2.0357445 44.6082399, 2.0357043 44.6082621, 2.0356402 44.6082976, 2.0351929 44.6084668, 2.035057 44.608509)",,,,,,
41163505,Place de Lestang,living_street,20,True,False,75.35300000000001,"LINESTRING (2.0360941 44.6080733, 2.0361484 44.6079164, 2.0361011 44.6075572, 2.0363069 44.6076087)",,,,,,
41163505,Place de Lestang,living_street,20,True,False,70.91,"LINESTRING (2.0363069 44.6076087, 2.0363013 44.6080821, 2.036205 44.6082314)",,,,,,
41163503,Rue du Canal,living_street,20,False,False,38.898,"LINESTRING (2.036205 44.6082314, 2.0362404 44.6084177, 2.0362452 44.6084427, 2.0363384 44.6084596, 2.0364331 44.6084694)",,,,,,
41163503,Rue du Canal,living_street,20,False,True,19.863,"LINESTRING (2.036205 44.6082314, 2.0361993 44.6082016, 2.0360941 44.6080733)",,,,,,
41163510,Rue Gaumon,living_street,20,False,False,103.385,"LINESTRING (2.036205 44.6082314, 2.0363253 44.6082194, 2.0364561 44.6082197, 2.0367219 44.6081765, 2.0368627 44.6081514, 2.0371128 44.6080643, 2.0373293 44.6079714, 2.037363 44.607963, 2.0373966 44.6080059)",,,,,,
41163507,Rue Tomfort,living_street,20,False,False,12.595,"LINESTRING (2.035057 44.608509, 2.0351149 44.6086145)",,,,,,
"[41163506, 41163507]","['Place Edmond Michelet', 'Rue Tomfort']",living_street,20,False,True,80.08699999999999,"LINESTRING (2.035057 44.608509, 2.0350043 44.6084065, 2.0349537 44.6083505, 2.0348894 44.6083182, 2.0347582 44.6082512, 2.0345957 44.6081666, 2.034407 44.608078, 2.0343109 44.6080671)",,,,,,
8475508,Rue Émile Zola,living_street,20,True,False,128.161,"LINESTRING (2.0367891 44.6086924, 2.0365937 44.6087907, 2.0360345 44.60905, 2.0356918 44.609193, 2.0353959 44.6092702)",,,,,,
41163508,Place Sully,living_street,20,False,True,23.363,"LINESTRING (2.0367891 44.6086924, 2.0366992 44.6085904, 2.0365868 44.6085499)",,,,,,
41163508,Place Sully,living_street,20,False,True,15.105,"LINESTRING (2.0365868 44.6085499, 2.0364331 44.6084694)",,,,,,
41163508,Place Sully,living_street,20,False,False,23.363,"LINESTRING (2.0365868 44.6085499, 2.0366992 44.6085904, 2.0367891 44.6086924)",,,,,,
41163509,Place Sully,living_street,20,False,False,46.885999999999996,"LINESTRING (2.0365868 44.6085499, 2.036829 44.608472, 2.0370065 44.6084116, 2.0370714 44.6084916)",,,,,,
41163511,Rue Turalure,living_street,20,False,False,98.12,"LINESTRING (2.0374975 44.6076213, 2.0374742 44.6076472, 2.0374509 44.6076732, 2.0372344 44.6077414, 2.0371326 44.6077546, 2.036955 44.6077498, 2.0367686 44.6077196, 2.0365316 44.6076419, 2.0363723 44.6075779)",,,,,,destination
41476603,Avenue du Maréchal Foch,primary,30,False,False,74.552,"LINESTRING (2.0374975 44.6076213, 2.0376324 44.6076791, 2.0376837 44.607701, 2.0378081 44.6077861, 2.037896 44.6078903, 2.0379473 44.6080085, 2.0380147 44.6081482)",D 13,,2,,,
41476603,Avenue du Maréchal Foch,primary,30,False,True,78.03800000000001,"LINESTRING (2.0374975 44.6076213, 2.0372231 44.6075207, 2.0371916 44.6075091, 2.0371532 44.6074981, 2.0365967 44.6073379)",D 13,,2,,,
981302785,Rue Turalure,living_street,20,True,False,6.208,"LINESTRING (2.0363723 44.6075779, 2.0363069 44.6076087)",,,,,,
41163511,Rue Turalure,living_street,20,False,True,98.12,"LINESTRING (2.0363723 44.6075779, 2.0365316 44.6076419, 2.0367686 44.6077196, 2.036955 44.6077498, 2.0371326 44.6077546, 2.0372344 44.6077414, 2.0374509 44.6076732, 2.0374742 44.6076472, 2.0374975 44.6076213)",,,,,,destination
41163512,Rue Lagache,living_street,20,True,False,32.059,"LINESTRING (2.0365967 44.6073379, 2.0363723 44.6075779)",,,,,,
41476603,Avenue du Maréchal Foch,primary,30,False,False,78.03800000000001,"LINESTRING (2.0365967 44.6073379, 2.0371532 44.6074981, 2.0371916 44.6075091, 2.0372231 44.6075207, 2.0374975 44.6076213)",D 13,,2,,,
41476603,Avenue du Maréchal Foch,primary,30,False,True,133.111,"LINESTRING (2.0365967 44.6073379, 2.0360907 44.6072292, 2.0356748 44.6071369, 2.0355056 44.6071163, 2.0350708 44.6071149, 2.03496 44.6071166)",D 13,,2,,,
41163510,Rue Gaumon,living_street,20,False,False,14.031,"LINESTRING (2.0373966 44.6080059, 2.0374827 44.6081162)",,,,,,
41163510,Rue Gaumon,living_street,20,False,True,103.38499999999999,"LINESTRING (2.0373966 44.6080059, 2.037363 44.607963, 2.0373293 44.6079714, 2.0371128 44.6080643, 2.0368627 44.6081514, 2.0367219 44.6081765, 2.0364561 44.6082197, 2.0363253 44.6082194, 2.036205 44.6082314)",,,,,,
41438651,Place Gaillardy,living_street,20,False,True,19.116,"LINESTRING (2.0373966 44.6080059, 2.0375379 44.6079431, 2.0375353 44.6078898)",,,,,,
41160725,Place Champollion,living_street,20,True,False,6.462,"LINESTRING (2.0346661 44.6095891, 2.0346207 44.6096374)",,,,,,
41163515,Rue Boutaric,living_street,20,False,False,72.026,"LINESTRING (2.0346661 44.6095891, 2.0347335 44.6096271, 2.0349801 44.6097518, 2.0351241 44.609845, 2.0352596 44.6099635, 2.035331 44.6100251)",,,,,,
41163515,Rue Boutaric,living_street,20,False,True,72.026,"LINESTRING (2.035331 44.6100251, 2.0352596 44.6099635, 2.0351241 44.609845, 2.0349801 44.6097518, 2.0347335 44.6096271, 2.0346661 44.6095891)",,,,,,
41163520,Place des Mirepoises,living_street,20,False,False,67.029,"LINESTRING (2.0363616 44.6099164, 2.036401 44.6099217, 2.0366376 44.6099537, 2.0371372 44.6101428)",,,,,,
41163521,Avenue des Crêtes,residential,,True,False,187.077,"LINESTRING (2.0271217 44.6110903, 2.0269098 44.6116369, 2.0268309 44.6119214, 2.0267424 44.6125433, 2.0266734 44.6127375)",,,,,,
981281226,Avenue des Crêtes,residential,,False,True,8.15,"LINESTRING (2.0266055 44.6127926, 2.026628 44.6127743, 2.0266734 44.6127375)",,,,,,
981281227,,residential,,True,False,22.938000000000002,"LINESTRING (2.0266055 44.6127926, 2.0266208 44.6128352, 2.0265963 44.6129058, 2.0265531 44.6129411, 2.0265104 44.6129712)",,,,,,
41163522,Rue Hauteval,residential,,False,True,21.993,"LINESTRING (2.0280253 44.6127942, 2.0277482 44.6128087)",,,,,,
"[981259216, 981259213, 1152563175]",Avenue Fernand Pezet,primary,30,False,True,134.172,"LINESTRING (2.0294702 44.6088897, 2.0292709 44.6089308, 2.0291924 44.6089471, 2.0286438 44.6090603, 2.028411 44.6091109, 2.027935 44.6092144, 2.0278508 44.6092431)",D 840,,,,,
"[1152563176, 41163530]",Rue Sainte-Marthe,residential,30,True,False,112.817,"LINESTRING (2.0294702 44.6088897, 2.029423 44.6088391, 2.0294155 44.6088139, 2.0292805 44.6083631, 2.0291629 44.6079035)",,,,,,
"[1152563177, 23049468]",Avenue Fernand Pezet,primary,30,False,False,51.172000000000004,"LINESTRING (2.0294702 44.6088897, 2.0296326 44.6088559, 2.0299795 44.6087836, 2.0300907 44.6087607)",D 840,,,,,
41163533,Rue des Cordeliers,residential,30,True,False,52.431,"LINESTRING (2.0291629 44.6079035, 2.0292314 44.6079014, 2.0298246 44.6078833)",,,,,,
"[1250776698, 41163534]",Place du 8 Mai 1945,residential,30,True,False,65.09,"LINESTRING (2.0291629 44.6079035, 2.029099 44.6079055, 2.0286395 44.6079194, 2.0283419 44.6079042)",,,,,,
8477078,Avenue Maréchal Joffre,primary,30,False,False,45.364000000000004,"LINESTRING (2.0277063 44.6078546, 2.0281527 44.6078033, 2.0281977 44.6077981, 2.0282717 44.6077883)",D 813,,,,,
981302790,Rue des Cordeliers,residential,30,False,False,21.771,"LINESTRING (2.0298246 44.6078833, 2.0300991 44.6078714)",,,,,,
981302789,Rue Paul Bert,residential,30,False,False,33.004,"LINESTRING (2.0298246 44.6078833, 2.029741 44.6076679, 2.0297136 44.6075972)",,,,,,
41163536,Place Léon Besombes,residential,30,True,False,51.049,"LINESTRING (2.0300991 44.6078714, 2.0306326 44.6081293)",,,,,,
981302790,Rue des Cordeliers,residential,30,False,True,21.771,"LINESTRING (2.0300991 44.6078714, 2.0298246 44.6078833)",,,,,,
41163536,Place Léon Besombes,residential,30,True,False,64.492,"LINESTRING (2.0306326 44.6081293, 2.0304781 44.6083333, 2.0303294 44.6083552, 2.0301537 44.6083811, 2.0299991 44.6084038)",,,,,,
1267867287,Rue de la Croix Blanche,residential,30,True,False,60.304,"LINESTRING (2.0306326 44.6081293, 2.0309567 44.6083514, 2.0310739 44.6085572)",,,,,,
1267867288,Rue Paul Bert,residential,30,True,False,59.503,"LINESTRING (2.0299991 44.6084038, 2.0298246 44.6078833)",,,,,,
41160719,Rue de la République,living_street,20,False,False,9.778,"LINESTRING (2.0332216 44.6092414, 2.0332919 44.6093137)",,,,,,
41160719,Rue de la République,living_street,20,False,True,79.825,"LINESTRING (2.0332216 44.6092414, 2.0331852 44.609204, 2.0331615 44.6090554, 2.0330788 44.6085359)",,,,,,
592781685,Rue Caviale,living_street,20,True,False,56.034,"LINESTRING (2.0318988 44.6083226, 2.0320241 44.6084697, 2.0320597 44.6085062, 2.0321156 44.6085622, 2.0322709 44.6087036, 2.0323073 44.6087331)",,,,,,
592781686,Place Barthal,living_street,20,True,False,44.759,"LINESTRING (2.0318988 44.6083226, 2.0314877 44.6084667, 2.0313806 44.6084698)",,,,,,
41209644,Rue Ortabadial,living_street,20,True,False,33.574,"LINESTRING (2.0315379 44.6078641, 2.0314013 44.6078102, 2.031139 44.6077713)",,,,,,
23041755,Boulevard Georges Juskiewenski,primary,30,False,False,37.907000000000004,"LINESTRING (2.031139 44.6077713, 2.0311244 44.6077227, 2.0310828 44.6075848, 2.0310599 44.6075198, 2.0310397 44.6074379)",D 840,,,,,
23041755,Boulevard Georges Juskiewenski,primary,30,False,True,9.251999999999999,"LINESTRING (2.031139 44.6077713, 2.0311432 44.6077855, 2.0311552 44.6078264, 2.0311638 44.6078526)",D 840,,,,,
41209645,Rue des Troènes,residential,30,True,False,73.14699999999999,"LINESTRING (2.0275113 44.609871, 2.0270574 44.6099476, 2.0266 44.6099391)",,,,,,
686322667,Avenue Général de Gaulle,primary,30,True,False,47.644,"LINESTRING (2.0275113 44.609871, 2.0274879 44.6098271, 2.0273693 44.6095843, 2.0273562 44.6095287, 2.0273364 44.6094621)",D 840,,,,,
981259211,Avenue Philibert Delprat,tertiary,30,False,True,26.502,"LINESTRING (2.0265732 44.6104697, 2.0268924 44.6105416)",D 2,,,,,
41209647,Rue de l'Abbé Debons,residential,30,True,False,59.038,"LINESTRING (2.0265732 44.6104697, 2.026577 44.6103944, 2.0266 44.6099391)",,,,,,
41209648,Rue de l'Abbé Debons,residential,30,False,False,45.36,"LINESTRING (2.0266224 44.6093665, 2.0266297 44.6089586)",,,,,,
22340041,Avenue Pierre et Marie Curie,primary,30,False,True,38.128,"LINESTRING (2.0266224 44.6093665, 2.0267008 44.6093686, 2.0271035 44.6093544)",D 813A,,,,,
41209647,Rue de l'Abbé Debons,residential,30,True,False,63.695,"LINESTRING (2.0266 44.6099391, 2.0266224 44.6093665)",,,,,,
41209648,Rue de l'Abbé Debons,residential,30,False,True,45.36,"LINESTRING (2.0266297 44.6089586, 2.0266224 44.6093665)",,,,,,
8475551,Avenue Casimir Marcenac,primary,30,False,False,28.700000000000003,"LINESTRING (2.0333036 44.6122305, 2.0331828 44.6122332, 2.0331032 44.612239, 2.0330344 44.612252, 2.0329496 44.6122745)",D 19,,,,,
8475551,Avenue Casimir Marcenac,primary,30,False,True,45.478,"LINESTRING (2.0333036 44.6122305, 2.0334727 44.6122472, 2.0336678 44.6122881, 2.0338545 44.61234)",D 19,,,,,
41209684,Rue du Champ Saint-Barthélémy,living_street,20,True,False,30.360999999999997,"LINESTRING (2.0333036 44.6122305, 2.0335666 44.6120954, 2.0336146 44.6120707)",,,,,,
"[41209688, 273259877]","['Place du 12 Mai 1945', 'Place du 12 Mai 1944']",living_street,20,False,"[False, True]",23.362000000000002,"LINESTRING (2.0296458 44.6106421, 2.0295462 44.6106923, 2.0294093 44.6107677)",,,,,,
"[41209688, 273259877]","['Place du 12 Mai 1945', 'Place du 12 Mai 1944']",living_street,20,False,"[False, True]",23.362000000000002,"LINESTRING (2.0294093 44.6107677, 2.0295462 44.6106923, 2.0296458 44.6106421)",,,,,,
511513273,Avenue Casimir Marcenac,primary,30,False,False,21.082,"LINESTRING (2.0294093 44.6107677, 2.0293401 44.6106932, 2.0292089 44.6106567)",D 19,,,,,
511513273,Avenue Casimir Marcenac,primary,30,False,True,85.278,"LINESTRING (2.0294093 44.6107677, 2.0294233 44.6108043, 2.0294555 44.6109005, 2.0295989 44.6112095, 2.0297613 44.6114309, 2.0298014 44.6114778)",D 19,,,,,
23049468,Avenue Fernand Pezet,primary,30,False,True,33.153,"LINESTRING (2.0310739 44.6085572, 2.0306729 44.6086432)",D 840,,,,,
23049468,Avenue Fernand Pezet,primary,30,False,False,26.268,"LINESTRING (2.0310739 44.6085572, 2.031205 44.6085316, 2.0313806 44.6084698)",D 840,,,,,
41163537,Rue de la Croix Blanche,living_street,20,True,False,158.791,"LINESTRING (2.0310739 44.6085572, 2.0311921 44.6088074, 2.0312544 44.6090142, 2.0313458 44.6093542, 2.0313454 44.6094292, 2.0313911 44.609587, 2.0314535 44.6099546)",,,,,,
23049468,Avenue Fernand Pezet,primary,30,False,False,33.153,"LINESTRING (2.0306729 44.6086432, 2.0310739 44.6085572)",D 840,,,,,
23049468,Avenue Fernand Pezet,primary,30,False,True,47.904,"LINESTRING (2.0306729 44.6086432, 2.0300907 44.6087607)",D 840,,,,,
41209694,Rue Saint-Paul,living_street,20,False,False,42.884,"LINESTRING (2.0306729 44.6086432, 2.0307902 44.6089285, 2.0306731 44.6089579)",,,,,,
41209694,Rue Saint-Paul,living_street,20,False,True,42.884,"LINESTRING (2.0306731 44.6089579, 2.0307902 44.6089285, 2.0306729 44.6086432)",,,,,,
8477112,Avenue du Faubourg du Pin,primary,,False,False,17.073,"LINESTRING (2.0383472 44.6081742, 2.0381367 44.6082076)",D 13,,,,,
8477112,Avenue du Faubourg du Pin,primary,,False,True,20.347,"LINESTRING (2.0383472 44.6081742, 2.0384945 44.6081511, 2.0385982 44.6081348)",D 13,,,,,
41209961,Rue Irennes,residential,,False,True,81.43,"LINESTRING (2.0383472 44.6081742, 2.0383313 44.6079635, 2.0383051 44.60776, 2.0383191 44.6074432)",,,,,,
41209961,Rue Irennes,residential,,False,False,81.43,"LINESTRING (2.0383191 44.6074432, 2.0383051 44.60776, 2.0383313 44.6079635, 2.0383472 44.6081742)",,,,,,
8477112,Avenue du Faubourg du Pin,primary,,False,False,8.093,"LINESTRING (2.0386991 44.6081231, 2.0385982 44.6081348)",D 13,,,,,
41209962,Rue de la Fonderie,residential,,False,False,73.609,"LINESTRING (2.0386991 44.6081231, 2.0387393 44.6076213, 2.0387327 44.607462)",,,,,,
41209962,Rue de la Fonderie,residential,,False,True,73.609,"LINESTRING (2.0387327 44.607462, 2.0387393 44.6076213, 2.0386991 44.6081231)",,,,,,
41209966,Rue Saint-Antoine,residential,,False,True,65.092,"LINESTRING (2.038681 44.6087153, 2.0386105 44.6084532, 2.0385982 44.6081348)",,,,,,
173072215,Rue Justin Pezet,residential,,False,False,71.859,"LINESTRING (2.038681 44.6087153, 2.0379552 44.6088466, 2.0378 44.6088708)",,,,,,
8477112,Avenue du Faubourg du Pin,primary,,False,True,8.093,"LINESTRING (2.0385982 44.6081348, 2.0386991 44.6081231)",D 13,,,,,
8477112,Avenue du Faubourg du Pin,primary,,False,False,20.347,"LINESTRING (2.0385982 44.6081348, 2.0384945 44.6081511, 2.0383472 44.6081742)",D 13,,,,,
41209966,Rue Saint-Antoine,residential,,False,False,65.092,"LINESTRING (2.0385982 44.6081348, 2.0386105 44.6084532, 2.038681 44.6087153)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,False,131.055,"LINESTRING (2.0319169 44.6107702, 2.0318688 44.61075, 2.0309666 44.6109688, 2.0304835 44.6112037, 2.0304326 44.6112284)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,True,18.241,"LINESTRING (2.0319169 44.6107702, 2.0320387 44.6108212, 2.032093 44.6108313, 2.0321249 44.6108373)",,,,,,
41425843,Rue Malleville,living_street,20,False,False,107.412,"LINESTRING (2.0319169 44.6107702, 2.0321873 44.61058, 2.0323324 44.6104633, 2.0325764 44.6104431, 2.0330584 44.6104656, 2.0330708 44.6104844)",,,,,,
41425843,Rue Malleville,living_street,20,False,True,107.412,"LINESTRING (2.0330708 44.6104844, 2.0330584 44.6104656, 2.0325764 44.6104431, 2.0323324 44.6104633, 2.0321873 44.61058, 2.0319169 44.6107702)",,,,,,
41435054,Rue Sainte-Claire,living_street,20,False,False,10.41,"LINESTRING (2.0343327 44.6113465, 2.0344516 44.6113865)",,,,,,
41435053,Rue du Puits Sainte-Marie,living_street,20,False,True,22.549,"LINESTRING (2.0344516 44.6113865, 2.0343571 44.6115778)",,,,,,
41435054,Rue Sainte-Claire,living_street,20,False,True,10.41,"LINESTRING (2.0344516 44.6113865, 2.0343327 44.6113465)",,,,,,
41435053,Rue du Puits Sainte-Marie,living_street,20,False,False,35.126000000000005,"LINESTRING (2.0344516 44.6113865, 2.0345254 44.6112919, 2.034588 44.611304, 2.0347159 44.6111706)",,,,,,
41435053,Rue du Puits Sainte-Marie,living_street,20,False,False,22.549,"LINESTRING (2.0343571 44.6115778, 2.0344516 44.6113865)",,,,,,
41438192,,unclassified,,False,True,94.724,"LINESTRING (2.0289311 44.6062642, 2.0289225 44.6062252, 2.0289126 44.6061804, 2.0289507 44.6060666, 2.0290572 44.6060334, 2.0297326 44.6060084, 2.0298349 44.6059631)",,,,,,
"[273292252, 1152563182]",Avenue Jean Jaurès,unclassified,30,False,False,6.354,"LINESTRING (2.0289311 44.6062642, 2.0289503 44.6062634, 2.0290113 44.6062622)",,,,,,
"[1152563182, 1152563183]",Avenue Jean Jaurès,unclassified,30,False,True,220.92700000000002,"LINESTRING (2.0289311 44.6062642, 2.0288462 44.6062664, 2.0280743 44.6063908, 2.0280179 44.6063999, 2.0272376 44.6065153, 2.02716 44.6065248, 2.0270888 44.6065353, 2.0269118 44.606567, 2.0265568 44.6066204, 2.0263784 44.6066497, 2.0262074 44.6066889)",,,,,,
41438198,Aire des Pratges,unclassified,,False,True,7.122,"LINESTRING (2.0292661 44.6067451, 2.0291767 44.6067523)",,,,,,
121806992,,unclassified,,True,False,56.048,"LINESTRING (2.0290113 44.6062622, 2.0291767 44.6067523)",,,,,,
273292252,Avenue Jean Jaurès,unclassified,,False,False,48.716,"LINESTRING (2.0290113 44.6062622, 2.0292265 44.6062567, 2.0295672 44.6062735, 2.0296257 44.6062723)",,,,,,
"[273292252, 1152563182]",Avenue Jean Jaurès,unclassified,30,False,True,6.354,"LINESTRING (2.0290113 44.6062622, 2.0289503 44.6062634, 2.0289311 44.6062642)",,,,,,
41438199,,unclassified,,False,False,83.302,"LINESTRING (2.0284417 44.6057715, 2.0283682 44.6057063, 2.0282043 44.6056556, 2.0279543 44.6056326, 2.0278998 44.6056045, 2.0279517 44.6053841, 2.0279053 44.6053031)",,,,,,
