osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
1158400132,A7,Vilniaus g.,trunk,50,False,False,53.191,"LINESTRING (22.8282068 54.6247354, 22.8277981 54.6247214, 22.8273819 54.6247078)",
122410454,5112,Kauno g.,secondary,,False,False,24.409999999999997,"LINESTRING (22.8224058 54.6265811, 22.8224846 54.6266288, 22.8225877 54.626682, 22.8226889 54.6267265)",2
122410454,5112,Kauno g.,secondary,,False,True,108.58500000000001,"LINESTRING (22.8224058 54.6265811, 22.8223552 54.62653, 22.8219295 54.6258722, 22.8218213 54.6257168, 22.8217898 54.6256728)",2
387529922,,,residential,,False,False,32.93,"LINESTRING (22.8224058 54.6265811, 22.822369 54.6266341, 22.8223576 54.6266506, 22.8223201 54.6267093, 22.8222789 54.6267613, 22.822232 54.6268113, 22.8221954 54.6268505)",
122410482,A7,Vilniaus g.,trunk,50,False,True,13.703,"LINESTRING (22.8217898 54.6256728, 22.821987 54.6256264)",
1158400133,A7,Vilniaus g.,trunk,50,False,False,121.52,"LINESTRING (22.8217898 54.6256728, 22.8200599 54.6261103)",
122410454,5112,Kauno g.,secondary,,False,False,108.58500000000001,"LINESTRING (22.8217898 54.6256728, 22.8218213 54.6257168, 22.8219295 54.6258722, 22.8223552 54.62653, 22.8224058 54.6265811)",2
87789818,,Gedimino g.,residential,,False,True,34.63,"LINESTRING (22.8226889 54.6267265, 22.8221954 54.6268505)",
122410454,5112,Kauno g.,secondary,,False,False,221.552,"LINESTRING (22.8226889 54.6267265, 22.8227583 54.6267623, 22.822822 54.6268209, 22.8234536 54.6276865, 22.8237894 54.6281574, 22.8240575 54.628548)",2
122410454,5112,Kauno g.,secondary,,False,True,24.409999999999997,"LINESTRING (22.8226889 54.6267265, 22.8225877 54.626682, 22.8224846 54.6266288, 22.8224058 54.6265811)",2
122410481,,Gedimino g.,residential,,False,False,114.19900000000001,"LINESTRING (22.8226889 54.6267265, 22.8227915 54.6267016, 22.823595 54.6265068, 22.8243252 54.6263297)",
87789806,,Smėlio g.,residential,,False,True,128.851,"LINESTRING (22.8163292 54.6238655, 22.8181316 54.6233616)",
478256129,,Birutės g.,residential,,False,False,321.959,"LINESTRING (22.8163292 54.6238655, 22.8180065 54.6261399, 22.8182848 54.6265304)",
87789818,,Gedimino g.,residential,,False,True,124.612,"LINESTRING (22.8208903 54.6271766, 22.8191098 54.6276165)",
87789802,,Vytauto g.,residential,,False,False,130.391,"LINESTRING (22.8208903 54.6271766, 22.8208339 54.6270976, 22.8202434 54.6262708, 22.8200599 54.6261103)",
87789802,,Vytauto g.,residential,,False,True,220.766,"LINESTRING (22.8208903 54.6271766, 22.8218267 54.628526, 22.8221713 54.6290183)",
87789818,,Gedimino g.,residential,,False,False,91.50099999999999,"LINESTRING (22.8208903 54.6271766, 22.8219406 54.6269146, 22.8221954 54.6268505)",
87789806,,Smėlio g.,residential,,False,False,128.851,"LINESTRING (22.8181316 54.6233616, 22.8163292 54.6238655)",
87789806,,Smėlio g.,residential,,False,True,1.716,"LINESTRING (22.8181316 54.6233616, 22.8181563 54.6233558)",
478256130,,Maironio g.,residential,,False,True,329.891,"LINESTRING (22.8200599 54.6261103, 22.8181563 54.6233558)",
1158400133,A7,Vilniaus g.,trunk,50,False,True,121.52,"LINESTRING (22.8200599 54.6261103, 22.8217898 54.6256728)",
87789802,,Vytauto g.,residential,,False,True,130.391,"LINESTRING (22.8200599 54.6261103, 22.8202434 54.6262708, 22.8208339 54.6270976, 22.8208903 54.6271766)",
"[604765457, 604765458, 462397163]",A7,Vilniaus g.,trunk,40,False,False,123.472,"LINESTRING (22.8200599 54.6261103, 22.8196837 54.6262007, 22.8186267 54.6264416, 22.8183785 54.6265083, 22.8182848 54.6265304)",
87789802,,Vytauto g.,residential,,False,False,220.766,"LINESTRING (22.8221713 54.6290183, 22.8218267 54.628526, 22.8208903 54.6271766)",
87789802,,Vytauto g.,residential,,False,True,187.723,"LINESTRING (22.8221713 54.6290183, 22.8228572 54.6300267, 22.8233071 54.6305722)",
87789813,,,residential,,False,False,131.86,"LINESTRING (22.8221713 54.6290183, 22.8240201 54.6286417, 22.8241037 54.6286247)",
122410481,,Gedimino g.,residential,,False,True,323.766,"LINESTRING (22.8273819 54.6247078, 22.8274176 54.6247701, 22.8277462 54.6253433, 22.8276923 54.6254295, 22.8276084 54.6254744, 22.8256994 54.6259767, 22.8243252 54.6263297)",
122410482,A7,Vilniaus g.,trunk,50,False,False,144.981,"LINESTRING (22.8273819 54.6247078, 22.8267272 54.6246806, 22.8263085 54.6246782, 22.8260402 54.6246852, 22.8258329 54.6247135, 22.8251743 54.6248429)",
1158400132,A7,Vilniaus g.,trunk,50,False,True,53.191,"LINESTRING (22.8273819 54.6247078, 22.8277981 54.6247214, 22.8282068 54.6247354)",
122410498,,Laisvės g.,residential,,False,False,212.288,"LINESTRING (22.8243252 54.6263297, 22.8256287 54.6280834)",
122410481,,Gedimino g.,residential,,False,False,323.76599999999996,"LINESTRING (22.8243252 54.6263297, 22.8256994 54.6259767, 22.8276084 54.6254744, 22.8276923 54.6254295, 22.8277462 54.6253433, 22.8274176 54.6247701, 22.8273819 54.6247078)",
122410481,,Gedimino g.,residential,,False,True,114.19900000000001,"LINESTRING (22.8243252 54.6263297, 22.823595 54.6265068, 22.8227915 54.6267016, 22.8226889 54.6267265)",
87789806,,Smėlio g.,residential,,False,False,125.96000000000001,"LINESTRING (22.8217293 54.6224229, 22.8210419 54.6226615, 22.8200182 54.6229713)",
87789806,,Smėlio g.,residential,,False,True,101.497,"LINESTRING (22.8217293 54.6224229, 22.822188 54.6222552, 22.8228344 54.6220658, 22.8231134 54.6219881)",
122410501,,Sodų g.,residential,,False,False,335.161,"LINESTRING (22.8217293 54.6224229, 22.8224027 54.6235241, 22.8233541 54.6251981, 22.8233993 54.6252776)",
87789802,,Vytauto g.,residential,,False,False,187.723,"LINESTRING (22.8233071 54.6305722, 22.8228572 54.6300267, 22.8221713 54.6290183)",
260858468,,S. Nėries g.,residential,,False,True,94.534,"LINESTRING (22.8233071 54.6305722, 22.8245391 54.6302576, 22.8246509 54.6302291)",
122410482,A7,Vilniaus g.,trunk,50,False,False,124.066,"LINESTRING (22.8251743 54.6248429, 22.8233993 54.6252776)",
122410482,A7,Vilniaus g.,trunk,50,False,True,144.981,"LINESTRING (22.8251743 54.6248429, 22.8258329 54.6247135, 22.8260402 54.6246852, 22.8263085 54.6246782, 22.8267272 54.6246806, 22.8273819 54.6247078)",
122410485,,Vydūno g.,residential,,False,True,344.121,"LINESTRING (22.8251743 54.6248429, 22.8251446 54.6247995, 22.8241142 54.623293, 22.8231134 54.6219881)",
87789818,,Gedimino g.,residential,,False,False,124.612,"LINESTRING (22.8191098 54.6276165, 22.8208903 54.6271766)",
87789818,,Gedimino g.,residential,,False,True,121.637,"LINESTRING (22.8191098 54.6276165, 22.8188715 54.6276837, 22.8173754 54.6280503)",
478256129,,Birutės g.,residential,,False,True,131.929,"LINESTRING (22.8191098 54.6276165, 22.8184299 54.6267214, 22.8182848 54.6265304)",
122410482,A7,Vilniaus g.,trunk,50,False,False,13.703,"LINESTRING (22.821987 54.6256264, 22.8217898 54.6256728)",
122410482,A7,Vilniaus g.,trunk,50,False,True,98.845,"LINESTRING (22.821987 54.6256264, 22.822215 54.6255729, 22.8226618 54.6254606, 22.8233993 54.6252776)",
122410490,,P. Vaičaičio g.,residential,,False,True,321.32399999999996,"LINESTRING (22.821987 54.6256264, 22.821807 54.6253659, 22.8209809 54.6242174, 22.8200182 54.6229713)",
71421028,,S. Nėries g.,residential,,False,False,224.853,"LINESTRING (22.8299033 54.6287988, 22.8267162 54.6296267)",
122410482,A7,Vilniaus g.,trunk,50,False,True,124.066,"LINESTRING (22.8233993 54.6252776, 22.8251743 54.6248429)",
122410482,A7,Vilniaus g.,trunk,50,False,False,98.84500000000001,"LINESTRING (22.8233993 54.6252776, 22.8226618 54.6254606, 22.822215 54.6255729, 22.821987 54.6256264)",
122410501,,Sodų g.,residential,,False,True,335.16099999999994,"LINESTRING (22.8233993 54.6252776, 22.8233541 54.6251981, 22.8224027 54.6235241, 22.8217293 54.6224229)",
87789806,,Smėlio g.,residential,,False,False,127.26,"LINESTRING (22.8200182 54.6229713, 22.8199654 54.6229822, 22.8196835 54.6230402, 22.8181563 54.6233558)",
87789806,,Smėlio g.,residential,,False,True,125.96000000000001,"LINESTRING (22.8200182 54.6229713, 22.8210419 54.6226615, 22.8217293 54.6224229)",
122410490,,P. Vaičaičio g.,residential,,False,False,321.32399999999996,"LINESTRING (22.8200182 54.6229713, 22.8209809 54.6242174, 22.821807 54.6253659, 22.821987 54.6256264)",
478256129,,Birutės g.,residential,,False,False,131.929,"LINESTRING (22.8182848 54.6265304, 22.8184299 54.6267214, 22.8191098 54.6276165)",
478256129,,Birutės g.,residential,,False,True,321.959,"LINESTRING (22.8182848 54.6265304, 22.8180065 54.6261399, 22.8163292 54.6238655)",
"[604765458, 604765459, 604765460]",A7,Vilniaus g.,trunk,40,False,False,122.35900000000001,"LINESTRING (22.8182848 54.6265304, 22.8180405 54.6265899, 22.8170099 54.6268404, 22.8165329 54.6269574)",
"[604765457, 604765458, 462397163]",A7,Vilniaus g.,trunk,40,False,True,123.472,"LINESTRING (22.8182848 54.6265304, 22.8183785 54.6265083, 22.8186267 54.6264416, 22.8196837 54.6262007, 22.8200599 54.6261103)",
87789806,,Smėlio g.,residential,,False,False,101.497,"LINESTRING (22.8231134 54.6219881, 22.8228344 54.6220658, 22.822188 54.6222552, 22.8217293 54.6224229)",
122410485,,Vydūno g.,residential,,False,False,344.1209999999999,"LINESTRING (22.8231134 54.6219881, 22.8241142 54.623293, 22.8251446 54.6247995, 22.8251743 54.6248429)",
71421028,,S. Nėries g.,residential,,False,True,224.853,"LINESTRING (22.8267162 54.6296267, 22.8299033 54.6287988)",
122410498,,Laisvės g.,residential,,False,True,182.595,"LINESTRING (22.8267162 54.6296267, 22.8256461 54.6281059)",
71421028,,S. Nėries g.,residential,,False,False,143.70299999999997,"LINESTRING (22.8267162 54.6296267, 22.8257774 54.6298643, 22.8253724 54.6299807, 22.8249325 54.6300832, 22.8248574 54.6300971, 22.8246643 54.6301329)",
604765460,A7,Vilniaus g.,trunk,40,False,True,8.559,"LINESTRING (22.8164098 54.6269865, 22.8165329 54.6269574)",
432456430,,,residential,,False,True,136.80800000000002,"LINESTRING (22.8274812 54.6274803, 22.8257391 54.6280475, 22.8256287 54.6280834)",
122410498,,Laisvės g.,residential,,False,False,182.595,"LINESTRING (22.8256461 54.6281059, 22.8267162 54.6296267)",
122410498,,Laisvės g.,residential,,False,True,2.741,"LINESTRING (22.8256461 54.6281059, 22.8256287 54.6280834)",
432456427,,,residential,,False,True,113.716,"LINESTRING (22.8256461 54.6281059, 22.8255129 54.6281616, 22.8252466 54.6282476, 22.8241648 54.6285209, 22.8240575 54.628548)",
87789818,,Gedimino g.,residential,,False,True,65.553,"LINESTRING (22.8173754 54.6280503, 22.816427 54.6282651)",
87789818,,Gedimino g.,residential,,False,False,121.637,"LINESTRING (22.8173754 54.6280503, 22.8188715 54.6276837, 22.8191098 54.6276165)",
257236466,,Vištyčio g.,residential,,False,False,133.077,"LINESTRING (22.8173754 54.6280503, 22.8166577 54.6271193, 22.8165329 54.6269574)",
257236467,,Kudirkos Naumiesčio g.,residential,,False,False,164.79999999999998,"LINESTRING (22.8173754 54.6280503, 22.8174619 54.6281357, 22.8181484 54.6290223, 22.8181157 54.6291224, 22.8178169 54.6293792)",
604765460,A7,Vilniaus g.,trunk,40,False,False,8.559,"LINESTRING (22.8165329 54.6269574, 22.8164098 54.6269865)",
257236466,,Vištyčio g.,residential,,False,True,133.077,"LINESTRING (22.8165329 54.6269574, 22.8166577 54.6271193, 22.8173754 54.6280503)",
"[604765458, 604765459, 604765460]",A7,Vilniaus g.,trunk,40,False,True,122.35900000000001,"LINESTRING (22.8165329 54.6269574, 22.8170099 54.6268404, 22.8180405 54.6265899, 22.8182848 54.6265304)",
257236467,,Kudirkos Naumiesčio g.,residential,,False,False,24.116,"LINESTRING (22.8178169 54.6293792, 22.8178128 54.629432, 22.8178221 54.6294796, 22.8178645 54.6295931)",
257236467,,Kudirkos Naumiesčio g.,residential,,False,True,164.8,"LINESTRING (22.8178169 54.6293792, 22.8181157 54.6291224, 22.8181484 54.6290223, 22.8174619 54.6281357, 22.8173754 54.6280503)",
731684507,,,residential,,False,True,18.33,"LINESTRING (22.8178169 54.6293792, 22.8177184 54.6294096, 22.8175462 54.6294201)",
257236468,,Raudondvario g.,residential,,False,True,28.103,"LINESTRING (22.8178645 54.6295931, 22.8175462 54.6294201)",
257236467,,Kudirkos Naumiesčio g.,residential,,False,True,24.116,"LINESTRING (22.8178645 54.6295931, 22.8178221 54.6294796, 22.8178128 54.629432, 22.8178169 54.6293792)",
87789818,,Gedimino g.,residential,,False,False,65.553,"LINESTRING (22.816427 54.6282651, 22.8173754 54.6280503)",
257236468,,Raudondvario g.,residential,,False,False,147.94199999999998,"LINESTRING (22.816427 54.6282651, 22.8172095 54.6291675, 22.8173389 54.6292916, 22.8174806 54.6293792, 22.8175462 54.6294201)",
122410454,5112,Kauno g.,secondary,,False,True,9.032,"LINESTRING (22.8241037 54.6286247, 22.8240575 54.628548)",2
