osmid,oneway,lanes,ref,name,highway,maxspeed,width,reversed,length,geometry
26303342,False,2,4705,Paluknės g.,secondary,50,6,False,43.253,"LINESTRING (24.8340916 54.5210931, 24.8342394 54.5210531, 24.8343627 54.5210198, 24.8347034 54.5209344)"
129877663,False,,,Aušros g.,tertiary,,,True,131.35000000000002,"LINESTRING (24.8340916 54.5210931, 24.8339342 54.5211301, 24.8338636 54.5211467, 24.8324588 54.5214305, 24.8323504 54.5214503, 24.8321625 54.5214558)"
129877679,False,2,220,Trakų g.,primary,,,False,229.21300000000002,"LINESTRING (24.8340916 54.5210931, 24.8339674 54.520936, 24.8338598 54.5207989, 24.8333249 54.5201199, 24.8330766 54.5197876, 24.8328608 54.5194952, 24.8326997 54.5192789, 24.8326482 54.5192098)"
129877679,False,2,220,Trakų g.,primary,,,True,189.11599999999999,"LINESTRING (24.8340916 54.5210931, 24.8341527 54.5212149, 24.8343922 54.5219153, 24.8345149 54.5223657, 24.8345976 54.5226696, 24.8346235 54.5227646)"
129877667,False,,,Statybininkų g.,residential,,,False,75.221,"LINESTRING (24.8240393 54.518324, 24.824872 54.5187973)"
35958472,False,,4714,Ismonių g.,secondary,,,True,235.575,"LINESTRING (24.8240393 54.518324, 24.8248917 54.5174943, 24.8252484 54.5171221, 24.8255291 54.5168441, 24.8258814 54.5164952)"
129877667,False,,,Statybininkų g.,residential,,,False,4.601,"LINESTRING (24.825728 54.5193692, 24.825771 54.5194022)"
129877667,False,,,Statybininkų g.,residential,,,True,84.316,"LINESTRING (24.825728 54.5193692, 24.8254119 54.5191424, 24.8250867 54.5189267, 24.8249707 54.5188498, 24.824872 54.5187973)"
129877663,False,,,Aušros g.,tertiary,,,False,101.93499999999999,"LINESTRING (24.8298164 54.5224003, 24.8299471 54.522295, 24.8302408 54.5220582, 24.830278 54.5220282, 24.8304172 54.521916, 24.8304552 54.5218853, 24.830675 54.5217081, 24.8307435 54.5216582)"
129877663,False,,,Aušros g.,tertiary,,,True,480.412,"LINESTRING (24.8298164 54.5224003, 24.8294295 54.5227327, 24.8290477 54.5230723, 24.8288415 54.5232576, 24.8285141 54.5235079, 24.8284319 54.5235574, 24.8283117 54.5236186, 24.8282471 54.5236494, 24.827877 54.5238211, 24.8277497 54.5238817, 24.8275428 54.5239669, 24.8271666 54.5241209, 24.825844 54.5246264, 24.8243055 54.5252067)"
129877667,False,,,Statybininkų g.,residential,,,True,126.813,"LINESTRING (24.8298164 54.5224003, 24.829732 54.5223659, 24.8295159 54.5222112, 24.8293201 54.5220711, 24.8292452 54.5220175, 24.8291853 54.5219746, 24.8289068 54.5217693, 24.8285705 54.5215214)"
129877679,False,2,220,Trakų g.,primary,,,True,20.813,"LINESTRING (24.8314038 54.5181034, 24.8316314 54.518236)"
129877679,False,2,220,Trakų g.,primary,,,False,104.122,"LINESTRING (24.8314038 54.5181034, 24.8309831 54.5178562, 24.8306908 54.5176752, 24.8302817 54.5174307)"
175894930,False,,,Beržų g.,residential,,,True,132.643,"LINESTRING (24.8314038 54.5181034, 24.8311901 54.5182222, 24.8309527 54.5183244, 24.8305049 54.518529, 24.829827 54.5188671)"
129877679,False,2,220,Trakų g.,primary,,,False,12.531,"LINESTRING (24.8295086 54.5169514, 24.8293698 54.5168726)"
129877679,False,2,220,Trakų g.,primary,,,True,73.009,"LINESTRING (24.8295086 54.5169514, 24.8301806 54.517368, 24.8302817 54.5174307)"
175894931,False,,,Tylos g.,residential,,,False,364.212,"LINESTRING (24.8295086 54.5169514, 24.8294274 54.517001, 24.8287326 54.5175022, 24.828487 54.5176813, 24.8272571 54.5184369, 24.8270868 54.5185415, 24.8261605 54.519174, 24.825771 54.5194022)"
129877679,False,2,220,Trakų g.,primary,,,False,73.009,"LINESTRING (24.8302817 54.5174307, 24.8301806 54.517368, 24.8295086 54.5169514)"
129877679,False,2,220,Trakų g.,primary,,,True,104.122,"LINESTRING (24.8302817 54.5174307, 24.8306908 54.5176752, 24.8309831 54.5178562, 24.8314038 54.5181034)"
175894932,False,,,Gėlių g.,residential,,,True,366.679,"LINESTRING (24.8302817 54.5174307, 24.8295658 54.5178046, 24.8290918 54.5180639, 24.8286228 54.518349, 24.827964 54.518747, 24.8271409 54.5192491, 24.8262481 54.5197509)"
129877667,False,,,Statybininkų g.,residential,,,True,75.221,"LINESTRING (24.824872 54.5187973, 24.8240393 54.518324)"
129877667,False,,,Statybininkų g.,residential,,,False,84.316,"LINESTRING (24.824872 54.5187973, 24.8249707 54.5188498, 24.8250867 54.5189267, 24.8254119 54.5191424, 24.825728 54.5193692)"
129877667,False,,,Statybininkų g.,residential,,,False,49.513,"LINESTRING (24.825771 54.5194022, 24.8262481 54.5197509)"
129877667,False,,,Statybininkų g.,residential,,,True,4.601,"LINESTRING (24.825771 54.5194022, 24.825728 54.5193692)"
175894931,False,,,Tylos g.,residential,,,True,364.212,"LINESTRING (24.825771 54.5194022, 24.8261605 54.519174, 24.8270868 54.5185415, 24.8272571 54.5184369, 24.828487 54.5176813, 24.8287326 54.5175022, 24.8294274 54.517001, 24.8295086 54.5169514)"
129877667,False,,,Statybininkų g.,residential,,,True,49.513,"LINESTRING (24.8262481 54.5197509, 24.825771 54.5194022)"
129877667,False,,,Statybininkų g.,residential,,,False,100.195,"LINESTRING (24.8262481 54.5197509, 24.8268801 54.5202359, 24.8271836 54.52047)"
175894932,False,,,Gėlių g.,residential,,,False,366.679,"LINESTRING (24.8262481 54.5197509, 24.8271409 54.5192491, 24.827964 54.518747, 24.8286228 54.518349, 24.8290918 54.5180639, 24.8295658 54.5178046, 24.8302817 54.5174307)"
129877667,False,,,Statybininkų g.,residential,,,False,68.645,"LINESTRING (24.8271836 54.52047, 24.8278399 54.5209558)"
129877667,False,,,Statybininkų g.,residential,,,True,100.195,"LINESTRING (24.8271836 54.52047, 24.8268801 54.5202359, 24.8262481 54.5197509)"
175894930,False,,,Beržų g.,residential,,,False,251.25400000000002,"LINESTRING (24.8271836 54.52047, 24.8283807 54.5199097, 24.8286352 54.5197747, 24.8287135 54.5196966, 24.8287405 54.5196156, 24.8287698 54.5195347, 24.8288481 54.5194551, 24.8289827 54.5193642, 24.8291687 54.5192321, 24.8294893 54.5190347, 24.8296288 54.5189622, 24.829827 54.5188671)"
175894930,False,,,Beržų g.,residential,,,False,132.64299999999997,"LINESTRING (24.829827 54.5188671, 24.8305049 54.518529, 24.8309527 54.5183244, 24.8311901 54.5182222, 24.8314038 54.5181034)"
175894930,False,,,Beržų g.,residential,,,True,251.25400000000005,"LINESTRING (24.829827 54.5188671, 24.8296288 54.5189622, 24.8294893 54.5190347, 24.8291687 54.5192321, 24.8289827 54.5193642, 24.8288481 54.5194551, 24.8287698 54.5195347, 24.8287405 54.5196156, 24.8287135 54.5196966, 24.8286352 54.5197747, 24.8283807 54.5199097, 24.8271836 54.52047)"
175904564,False,,,,residential,,,False,265.82399999999996,"LINESTRING (24.829827 54.5188671, 24.8301005 54.5190718, 24.8303781 54.5192598, 24.8304617 54.5193165, 24.8306969 54.5194757, 24.8308042 54.5195483, 24.8308157 54.5195754, 24.8307887 54.5195922, 24.8295506 54.5201411, 24.8294189 54.5202646, 24.8294493 54.5203704, 24.8295911 54.5204763, 24.829642 54.5205491, 24.8296666 54.5206315)"
129877679,False,2,220,Trakų g.,primary,,,False,128.076,"LINESTRING (24.8326482 54.5192098, 24.8325612 54.5190962, 24.8324749 54.5189835, 24.8323575 54.5188173, 24.8322791 54.5187165, 24.8321441 54.5185721, 24.832038 54.5184869, 24.8318512 54.5183671, 24.8316314 54.518236)"
129877679,False,2,220,Trakų g.,primary,,,True,229.21300000000002,"LINESTRING (24.8326482 54.5192098, 24.8326997 54.5192789, 24.8328608 54.5194952, 24.8330766 54.5197876, 24.8333249 54.5201199, 24.8338598 54.5207989, 24.8339674 54.520936, 24.8340916 54.5210931)"
460512456,False,,,Kriaušių g.,residential,,,True,131.208,"LINESTRING (24.8326482 54.5192098, 24.8325495 54.5192445, 24.8324355 54.5193005, 24.8322934 54.5193932, 24.8315463 54.5199823, 24.8313491 54.520109)"
175904564,False,,,,residential,,,True,265.824,"LINESTRING (24.8296666 54.5206315, 24.829642 54.5205491, 24.8295911 54.5204763, 24.8294493 54.5203704, 24.8294189 54.5202646, 24.8295506 54.5201411, 24.8307887 54.5195922, 24.8308157 54.5195754, 24.8308042 54.5195483, 24.8306969 54.5194757, 24.8304617 54.5193165, 24.8303781 54.5192598, 24.8301005 54.5190718, 24.829827 54.5188671)"
175904568,False,,,,residential,,,False,130.141,"LINESTRING (24.8296666 54.5206315, 24.8298269 54.5206215, 24.8304624 54.5205821, 24.8307866 54.5204704, 24.831182 54.5202164, 24.8313491 54.520109)"
175904568,False,,,,residential,,,True,125.819,"LINESTRING (24.8296666 54.5206315, 24.8295515 54.5206358, 24.8290211 54.5206464, 24.8289127 54.5206505, 24.8278399 54.5209558)"
129877667,False,,,Statybininkų g.,residential,,,True,68.645,"LINESTRING (24.8278399 54.5209558, 24.8271836 54.52047)"
129877667,False,,,Statybininkų g.,residential,,,False,78.60499999999999,"LINESTRING (24.8278399 54.5209558, 24.8281911 54.5212277, 24.8285705 54.5215214)"
175904568,False,,,,residential,,,False,125.819,"LINESTRING (24.8278399 54.5209558, 24.8289127 54.5206505, 24.8290211 54.5206464, 24.8295515 54.5206358, 24.8296666 54.5206315)"
129877667,False,,,Statybininkų g.,residential,,,False,126.81300000000002,"LINESTRING (24.8285705 54.5215214, 24.8289068 54.5217693, 24.8291853 54.5219746, 24.8292452 54.5220175, 24.8293201 54.5220711, 24.8295159 54.5222112, 24.829732 54.5223659, 24.8298164 54.5224003)"
129877667,False,,,Statybininkų g.,residential,,,True,78.60499999999999,"LINESTRING (24.8285705 54.5215214, 24.8281911 54.5212277, 24.8278399 54.5209558)"
129877663,False,,,Aušros g.,tertiary,,,False,480.41200000000003,"LINESTRING (24.8243055 54.5252067, 24.825844 54.5246264, 24.8271666 54.5241209, 24.8275428 54.5239669, 24.8277497 54.5238817, 24.827877 54.5238211, 24.8282471 54.5236494, 24.8283117 54.5236186, 24.8284319 54.5235574, 24.8285141 54.5235079, 24.8288415 54.5232576, 24.8290477 54.5230723, 24.8294295 54.5227327, 24.8298164 54.5224003)"
26303342,False,2,4705,Paluknės g.,secondary,50,6,True,78.139,"LINESTRING (24.8357494 54.520588, 24.8356153 54.5206518, 24.8354973 54.5207055, 24.8353954 54.5207421, 24.8352535 54.5207861, 24.8351934 54.520803, 24.8351014 54.5208306, 24.8347034 54.5209344)"
175904562,False,,,Lauko g.,residential,,,False,260.986,"LINESTRING (24.8357494 54.520588, 24.8357213 54.5205257, 24.8356837 54.5204627, 24.8354317 54.5201463, 24.8350854 54.519703, 24.8350211 54.5196206, 24.834701 54.5192109, 24.8341905 54.5186422, 24.834023 54.5184684)"
35958472,False,,4714,Ismonių g.,secondary,,,False,235.57500000000002,"LINESTRING (24.8258814 54.5164952, 24.8255291 54.5168441, 24.8252484 54.5171221, 24.8248917 54.5174943, 24.8240393 54.518324)"
175904562,False,,,Lauko g.,residential,,,True,175.91799999999998,"LINESTRING (24.8329552 54.5170367, 24.8329803 54.5172181, 24.8330317 54.5173794, 24.833361 54.5177007, 24.8335134 54.5178946, 24.833713 54.5181928, 24.834023 54.5184684)"
176067099,False,,,Pušyno g.,residential,,,True,225.94,"LINESTRING (24.8365994 54.5170972, 24.8362787 54.5172497, 24.8361774 54.5173289, 24.8355237 54.5176976, 24.8352899 54.5178057, 24.8344624 54.5182271, 24.834023 54.5184684)"
175904562,False,,,Lauko g.,residential,,,False,175.918,"LINESTRING (24.834023 54.5184684, 24.833713 54.5181928, 24.8335134 54.5178946, 24.833361 54.5177007, 24.8330317 54.5173794, 24.8329803 54.5172181, 24.8329552 54.5170367)"
175904562,False,,,Lauko g.,residential,,,True,260.986,"LINESTRING (24.834023 54.5184684, 24.8341905 54.5186422, 24.834701 54.5192109, 24.8350211 54.5196206, 24.8350854 54.519703, 24.8354317 54.5201463, 24.8356837 54.5204627, 24.8357213 54.5205257, 24.8357494 54.520588)"
176067099,False,,,Pušyno g.,residential,,,False,225.94,"LINESTRING (24.834023 54.5184684, 24.8344624 54.5182271, 24.8352899 54.5178057, 24.8355237 54.5176976, 24.8361774 54.5173289, 24.8362787 54.5172497, 24.8365994 54.5170972)"
320775610,False,,,,residential,,,False,260.208,"LINESTRING (24.8309316 54.5249746, 24.8313705 54.5249602, 24.8314908 54.5249294, 24.8315297 54.5248862, 24.8315616 54.5247753, 24.8315899 54.5246315, 24.831597 54.5243625, 24.8316078 54.524279, 24.8316288 54.524118, 24.8316076 54.5240174, 24.8315828 54.5239743, 24.8316571 54.5238408, 24.8317385 54.5237524, 24.8319084 54.5236395, 24.8320818 54.5235491, 24.8322234 54.5234484, 24.8324853 54.5232512, 24.8325879 54.5231896, 24.8326647 54.523164)"
129877679,False,2,220,Trakų g.,primary,,,False,189.11599999999999,"LINESTRING (24.8346235 54.5227646, 24.8345976 54.5226696, 24.8345149 54.5223657, 24.8343922 54.5219153, 24.8341527 54.5212149, 24.8340916 54.5210931)"
460512457,False,,,Naujoji g.,residential,,,True,134.358,"LINESTRING (24.8346235 54.5227646, 24.8344064 54.522799, 24.8339753 54.5229164, 24.833317 54.5230561, 24.8327047 54.5231506, 24.8326647 54.523164)"
26303342,False,2,4705,Paluknės g.,secondary,50,6,False,78.13900000000001,"LINESTRING (24.8347034 54.5209344, 24.8351014 54.5208306, 24.8351934 54.520803, 24.8352535 54.5207861, 24.8353954 54.5207421, 24.8354973 54.5207055, 24.8356153 54.5206518, 24.8357494 54.520588)"
26303342,False,2,4705,Paluknės g.,secondary,50,6,True,43.253,"LINESTRING (24.8347034 54.5209344, 24.8343627 54.5210198, 24.8342394 54.5210531, 24.8340916 54.5210931)"
846053079,False,,,,residential,,,False,43.609,"LINESTRING (24.8347034 54.5209344, 24.8349208 54.5212086, 24.834996 54.5212877)"
129877663,False,,,Aušros g.,tertiary,,,False,131.35,"LINESTRING (24.8321625 54.5214558, 24.8323504 54.5214503, 24.8324588 54.5214305, 24.8338636 54.5211467, 24.8339342 54.5211301, 24.8340916 54.5210931)"
129877663,False,,,Aušros g.,tertiary,,,True,95.59,"LINESTRING (24.8321625 54.5214558, 24.8317645 54.5214675, 24.831401 54.5215019, 24.8309635 54.5215837, 24.8307435 54.5216582)"
320775617,False,,,Naujoji g.,residential,,,False,195.553,"LINESTRING (24.8321625 54.5214558, 24.8323359 54.5220718, 24.8322845 54.5221531, 24.8322798 54.5222398, 24.8324106 54.5223509, 24.8325133 54.5227331, 24.8326647 54.523164)"
320775610,False,,,,residential,,,True,260.20799999999997,"LINESTRING (24.8326647 54.523164, 24.8325879 54.5231896, 24.8324853 54.5232512, 24.8322234 54.5234484, 24.8320818 54.5235491, 24.8319084 54.5236395, 24.8317385 54.5237524, 24.8316571 54.5238408, 24.8315828 54.5239743, 24.8316076 54.5240174, 24.8316288 54.524118, 24.8316078 54.524279, 24.831597 54.5243625, 24.8315899 54.5246315, 24.8315616 54.5247753, 24.8315297 54.5248862, 24.8314908 54.5249294, 24.8313705 54.5249602, 24.8309316 54.5249746)"
320775617,False,,,Naujoji g.,residential,,,True,195.553,"LINESTRING (24.8326647 54.523164, 24.8325133 54.5227331, 24.8324106 54.5223509, 24.8322798 54.5222398, 24.8322845 54.5221531, 24.8323359 54.5220718, 24.8321625 54.5214558)"
460512457,False,,,Naujoji g.,residential,,,False,134.358,"LINESTRING (24.8326647 54.523164, 24.8327047 54.5231506, 24.833317 54.5230561, 24.8339753 54.5229164, 24.8344064 54.522799, 24.8346235 54.5227646)"
129877663,False,,,Aušros g.,tertiary,,,False,95.59,"LINESTRING (24.8307435 54.5216582, 24.8309635 54.5215837, 24.831401 54.5215019, 24.8317645 54.5214675, 24.8321625 54.5214558)"
129877663,False,,,Aušros g.,tertiary,,,True,101.935,"LINESTRING (24.8307435 54.5216582, 24.830675 54.5217081, 24.8304552 54.5218853, 24.8304172 54.521916, 24.830278 54.5220282, 24.8302408 54.5220582, 24.8299471 54.522295, 24.8298164 54.5224003)"
320778087,False,,,Kriaušių g.,residential,,,False,184.90200000000002,"LINESTRING (24.8307435 54.5216582, 24.8306634 54.5215996, 24.8305875 54.5215112, 24.83054 54.5214361, 24.8308726 54.520801, 24.8309522 54.5206801, 24.8310409 54.5205454, 24.8312213 54.5202717, 24.8313491 54.520109)"
175904568,False,,,,residential,,,True,130.141,"LINESTRING (24.8313491 54.520109, 24.831182 54.5202164, 24.8307866 54.5204704, 24.8304624 54.5205821, 24.8298269 54.5206215, 24.8296666 54.5206315)"
320778087,False,,,Kriaušių g.,residential,,,True,184.90200000000002,"LINESTRING (24.8313491 54.520109, 24.8312213 54.5202717, 24.8310409 54.5205454, 24.8309522 54.5206801, 24.8308726 54.520801, 24.83054 54.5214361, 24.8305875 54.5215112, 24.8306634 54.5215996, 24.8307435 54.5216582)"
460512456,False,,,Kriaušių g.,residential,,,False,131.208,"LINESTRING (24.8313491 54.520109, 24.8315463 54.5199823, 24.8322934 54.5193932, 24.8324355 54.5193005, 24.8325495 54.5192445, 24.8326482 54.5192098)"
320778124,False,,,Stoties g.,residential,,,False,215.698,"LINESTRING (24.83059 54.5164938, 24.8310607 54.5171013, 24.8316487 54.5178647, 24.8318186 54.5181025, 24.8318186 54.5181321, 24.8317898 54.5181509, 24.8316314 54.518236)"
885467800,False,,,,residential,,,False,89.799,"LINESTRING (24.83059 54.5164938, 24.8304842 54.5165293, 24.830094 54.516639, 24.8297533 54.5167247, 24.8294851 54.5168095, 24.8294409 54.5168298, 24.8293698 54.5168726)"
129877679,False,2,220,Trakų g.,primary,,,True,12.531,"LINESTRING (24.8293698 54.5168726, 24.8295086 54.5169514)"
885467800,False,,,,residential,,,True,89.799,"LINESTRING (24.8293698 54.5168726, 24.8294409 54.5168298, 24.8294851 54.5168095, 24.8297533 54.5167247, 24.830094 54.516639, 24.8304842 54.5165293, 24.83059 54.5164938)"
129877679,False,2,220,Trakų g.,primary,,,False,20.813,"LINESTRING (24.8316314 54.518236, 24.8314038 54.5181034)"
