osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,lanes
357196842,residential,False,True,74.633,"LINESTRING (23.5814059 55.0371569, 23.5822818 55.0376025)",,Kauno g.,,
760160130,primary,False,False,227.24299999999997,"LINESTRING (23.5814059 55.0371569, 23.5808622 55.0373251, 23.5805393 55.0374259, 23.5802271 55.0375233, 23.5800146 55.037594, 23.5799124 55.0376289, 23.579648 55.0377275, 23.5795985 55.0377487, 23.5793259 55.0378654, 23.5792251 55.0379274, 23.5790496 55.0380355, 23.578839 55.0381978, 23.578633 55.0383839)",141,Vydūno al.,,
760172126,primary,False,True,151.07,"LINESTRING (23.5814059 55.0371569, 23.5816703 55.0370402, 23.5818259 55.0369715, 23.5820332 55.0368701, 23.582272 55.0367533, 23.5824181 55.03668, 23.5825642 55.0366157, 23.5827416 55.036544, 23.5829269 55.0364841, 23.5833106 55.0363539)",141,Vydūno al.,,
31339179,residential,False,False,41.689,"LINESTRING (23.5831786 55.042165, 23.5832162 55.0417907)",,Bažnyčios g.,,
"[760160129, 31339179]",residential,False,True,119.89,"LINESTRING (23.5831786 55.042165, 23.5835159 55.042769, 23.5835774 55.0429842, 23.5836367 55.0430914, 23.5837565 55.0431818)",,Bažnyčios g.,,
"[31339386, 128877319]",residential,False,"[False, True]",185.01799999999997,"LINESTRING (23.5831786 55.042165, 23.5829607 55.0419591, 23.5825943 55.0416911, 23.5825078 55.0416278, 23.5824344 55.0415741, 23.582039 55.0412101, 23.5814753 55.0408215)",,Sodų g.,,
357196842,residential,False,True,12.183,"LINESTRING (23.5861265 55.0389073, 23.5863169 55.0388973)",,Kauno g.,,
31339179,residential,False,True,128.32299999999998,"LINESTRING (23.5861265 55.0389073, 23.5861214 55.0389784, 23.586105 55.0390591, 23.5860598 55.0391668, 23.5859727 55.0392733, 23.5851319 55.0398781)",,Bažnyčios g.,,
357196842,residential,False,False,110.49699999999999,"LINESTRING (23.5861265 55.0389073, 23.5857335 55.0389112, 23.5855673 55.0389093, 23.585281 55.0388889, 23.5849473 55.038831, 23.5844416 55.0387263)",,Kauno g.,,
31337619,residential,False,False,135.483,"LINESTRING (23.576227 55.0402608, 23.5764048 55.0402675, 23.5765797 55.0402658, 23.5767458 55.0402474, 23.5772109 55.0401787, 23.5774604 55.0401397, 23.5776362 55.0401007, 23.5778602 55.0400373, 23.5780529 55.0399805, 23.5782268 55.0399129)",,Vytauto g.,,
41219575,primary,False,True,91.828,"LINESTRING (23.576227 55.0402608, 23.5767079 55.0399702, 23.5769703 55.0398031, 23.5771918 55.0396478)",141,Vydūno al.,50,
31337619,residential,False,False,44.68000000000001,"LINESTRING (23.5805324 55.039112, 23.5805695 55.039062, 23.5805994 55.0390089, 23.5806357 55.0389292, 23.5806616 55.0387204)",,Vytauto g.,,
31337619,residential,False,True,172.784,"LINESTRING (23.5805324 55.039112, 23.580454 55.0391744, 23.5803448 55.0392272, 23.58022 55.0392727, 23.5793685 55.0395256, 23.5790287 55.0396278, 23.5788099 55.0396994, 23.5785321 55.0398018, 23.5782268 55.0399129)",,Vytauto g.,,
31337681,residential,False,False,30.944000000000003,"LINESTRING (23.5805324 55.039112, 23.5806884 55.0392329, 23.5808012 55.0393433)",,Pirties g.,,
357196842,residential,False,False,74.633,"LINESTRING (23.5822818 55.0376025, 23.5814059 55.0371569)",,Kauno g.,,
31337619,residential,False,True,162.664,"LINESTRING (23.5822818 55.0376025, 23.581612 55.0379902, 23.5810325 55.038391, 23.5806985 55.0386421, 23.5806616 55.0387204)",,Vytauto g.,,
357196842,residential,False,True,97.822,"LINESTRING (23.5822818 55.0376025, 23.5823415 55.0376339, 23.583304 55.0381405, 23.5834123 55.0381977)",,Kauno g.,,
31337681,residential,False,False,246.01200000000003,"LINESTRING (23.5808012 55.0393433, 23.5808502 55.0393614, 23.5809154 55.0393689, 23.5809989 55.0393659, 23.5811293 55.0393495, 23.581265 55.0393211, 23.5814215 55.0392882, 23.581552 55.0392493, 23.5817189 55.0391761, 23.5819433 55.0390894, 23.5821076 55.03904, 23.582285 55.0389982, 23.582452 55.0389773, 23.5826425 55.0389713, 23.582872 55.0389623, 23.5830364 55.0389563, 23.5831604 55.0389466, 23.5833444 55.0389188, 23.5835328 55.0388876, 23.5836865 55.0388516, 23.5838686 55.0388112, 23.5840252 55.0387799, 23.5841807 55.03874, 23.5842562 55.0387354, 23.5843608 55.0387442, 23.5844158 55.0387477)",,Pirties g.,,
31337681,residential,False,True,30.944000000000003,"LINESTRING (23.5808012 55.0393433, 23.5806884 55.0392329, 23.5805324 55.039112)",,Pirties g.,,
196817243,residential,False,False,173.77399999999997,"LINESTRING (23.5808012 55.0393433, 23.5808404 55.0394762, 23.5808574 55.0395864, 23.5808537 55.0397597, 23.5808659 55.0399881, 23.5808728 55.0400855, 23.5809061 55.0401906, 23.5811612 55.0404883, 23.5812402 55.0405674, 23.5813799 55.0406945, 23.5814753 55.0408215)",,Pirties g.,,
29241893,residential,False,True,225.39499999999998,"LINESTRING (23.5874013 55.0390068, 23.5878286 55.0390885, 23.5881864 55.0391683, 23.5882935 55.0392201, 23.5884395 55.0393137, 23.5888337 55.0396379, 23.5890713 55.0398329, 23.5892012 55.0399414, 23.5892841 55.0400107, 23.5894099 55.0400971, 23.5895348 55.0401471, 23.5897842 55.0402063, 23.5900216 55.0402393)",,Kauno g.,50,
31338030,residential,False,True,75.742,"LINESTRING (23.5874013 55.0390068, 23.58743 55.038931, 23.5875265 55.0388443, 23.5876647 55.0387591, 23.5877841 55.0386857, 23.5879465 55.0386365, 23.5881761 55.0385991, 23.588246 55.0385863)",,Ramybės g.,,
357196841,residential,False,False,191.23700000000002,"LINESTRING (23.5874013 55.0390068, 23.5870357 55.039916, 23.5866943 55.0406781)",,Ramybės g.,,
357196842,residential,False,False,70.248,"LINESTRING (23.5874013 55.0390068, 23.5870734 55.0389704, 23.5867177 55.0389328, 23.5865656 55.0389122, 23.5864086 55.0388986, 23.5863169 55.0388973)",,Kauno g.,,
31337682,residential,False,False,298.21000000000004,"LINESTRING (23.5866943 55.0406781, 23.5869679 55.0407603, 23.5870805 55.0408103, 23.5871184 55.0408432, 23.587153 55.0408733, 23.5873112 55.0410424, 23.5874762 55.0412429, 23.5875918 55.0413897, 23.5876837 55.0414968, 23.5879895 55.0418832, 23.5880808 55.0419774, 23.5881721 55.0420342, 23.5882974 55.042079, 23.5883704 55.0421, 23.5884445 55.0421171, 23.5885896 55.0421299, 23.5887278 55.0421314, 23.5888635 55.0421254, 23.5899221 55.0419702)",,Bažnyčios Mažoji g.,,
357196841,residential,False,False,222.27699999999996,"LINESTRING (23.5866943 55.0406781, 23.5866521 55.0407264, 23.5865399 55.0407966, 23.5864408 55.04084, 23.5863156 55.0408818, 23.5860677 55.0409237, 23.5859674 55.0409364, 23.5854311 55.0410044, 23.585212 55.0410298, 23.5851024 55.0410403, 23.5850268 55.0410283, 23.5849355 55.0409909, 23.584685 55.040834, 23.584398 55.0406157, 23.5842911 55.0405993, 23.584188 55.0405953, 23.5838726 55.0405867, 23.583819 55.0405797, 23.5837372 55.0405582)",,Ramybės g.,,
357196841,residential,False,True,191.23700000000002,"LINESTRING (23.5866943 55.0406781, 23.5870357 55.039916, 23.5874013 55.0390068)",,Ramybės g.,,
31339179,residential,False,False,118.986,"LINESTRING (23.5837372 55.0405582, 23.5839585 55.0403783, 23.5840554 55.0403077, 23.5841612 55.040246, 23.5842592 55.0402051, 23.5843728 55.0401671, 23.5844868 55.0401333, 23.5846773 55.0400772, 23.5848033 55.0400426, 23.5849509 55.0399888, 23.5850665 55.0399273, 23.5851319 55.0398781)",,Bažnyčios g.,,
31339179,residential,False,True,143.99900000000002,"LINESTRING (23.5837372 55.0405582, 23.5835969 55.0406894, 23.5833962 55.0409386, 23.5833094 55.0410523, 23.5832739 55.0411255, 23.5832501 55.0412406, 23.5832182 55.0415219, 23.5832162 55.0417907)",,Bažnyčios g.,,
357196841,residential,False,True,222.27700000000002,"LINESTRING (23.5837372 55.0405582, 23.583819 55.0405797, 23.5838726 55.0405867, 23.584188 55.0405953, 23.5842911 55.0405993, 23.584398 55.0406157, 23.584685 55.040834, 23.5849355 55.0409909, 23.5850268 55.0410283, 23.5851024 55.0410403, 23.585212 55.0410298, 23.5854311 55.0410044, 23.5859674 55.0409364, 23.5860677 55.0409237, 23.5863156 55.0408818, 23.5864408 55.04084, 23.5865399 55.0407966, 23.5866521 55.0407264, 23.5866943 55.0406781)",,Ramybės g.,,
29241893,residential,False,False,225.39499999999998,"LINESTRING (23.5900216 55.0402393, 23.5897842 55.0402063, 23.5895348 55.0401471, 23.5894099 55.0400971, 23.5892841 55.0400107, 23.5892012 55.0399414, 23.5890713 55.0398329, 23.5888337 55.0396379, 23.5884395 55.0393137, 23.5882935 55.0392201, 23.5881864 55.0391683, 23.5878286 55.0390885, 23.5874013 55.0390068)",,Kauno g.,50,
31338618,residential,False,True,256.105,"LINESTRING (23.5900216 55.0402393, 23.5900216 55.0402731, 23.590031 55.0403108, 23.5900806 55.0403738, 23.5905149 55.0408159, 23.5909845 55.0413597, 23.5910549 55.0414542, 23.5910797 55.0415149, 23.5910864 55.0415818, 23.591069 55.0416348, 23.5910408 55.0416771, 23.590963 55.0417324, 23.590845 55.04178, 23.5901946 55.0419314, 23.5899221 55.0419702)",,Ledynų g.,,
31338619,residential,False,False,119.581,"LINESTRING (23.5894213 55.0409343, 23.5897118 55.0414734, 23.5899221 55.0419702)",,Smėlio g.,,
31337619,residential,False,False,172.78400000000005,"LINESTRING (23.5782268 55.0399129, 23.5785321 55.0398018, 23.5788099 55.0396994, 23.5790287 55.0396278, 23.5793685 55.0395256, 23.58022 55.0392727, 23.5803448 55.0392272, 23.580454 55.0391744, 23.5805324 55.039112)",,Vytauto g.,,
31337619,residential,False,True,135.483,"LINESTRING (23.5782268 55.0399129, 23.5780529 55.0399805, 23.5778602 55.0400373, 23.5776362 55.0401007, 23.5774604 55.0401397, 23.5772109 55.0401787, 23.5767458 55.0402474, 23.5765797 55.0402658, 23.5764048 55.0402675, 23.576227 55.0402608)",,Vytauto g.,,
31339386,residential,False,False,239.31199999999993,"LINESTRING (23.5782268 55.0399129, 23.578299 55.039985, 23.5784237 55.0400803, 23.5785295 55.0401433, 23.5786946 55.040227, 23.579323 55.0405062, 23.5795724 55.0405806, 23.5798933 55.0406403, 23.5802854 55.0406798, 23.5804676 55.0406934, 23.5807227 55.0407152, 23.5809465 55.0407364, 23.581176 55.0407673, 23.5814753 55.0408215)",,Sodų g.,,
31339179,residential,False,True,41.689,"LINESTRING (23.5832162 55.0417907, 23.5831786 55.042165)",,Bažnyčios g.,,
31339179,residential,False,False,143.999,"LINESTRING (23.5832162 55.0417907, 23.5832182 55.0415219, 23.5832501 55.0412406, 23.5832739 55.0411255, 23.5833094 55.0410523, 23.5833962 55.0409386, 23.5835969 55.0406894, 23.5837372 55.0405582)",,Bažnyčios g.,,
149225673,residential,False,False,280.34399999999994,"LINESTRING (23.5832162 55.0417907, 23.5838215 55.0417862, 23.5839858 55.0417967, 23.584175 55.0418246, 23.584397 55.0418793, 23.5855501 55.0421436, 23.5862523 55.0422675, 23.5868753 55.0423556, 23.5870154 55.0423882, 23.5871796 55.0424441, 23.5872409 55.0424892, 23.5872925 55.0425589)",,Šaltinio g.,,
149225673,residential,False,True,280.344,"LINESTRING (23.5872925 55.0425589, 23.5872409 55.0424892, 23.5871796 55.0424441, 23.5870154 55.0423882, 23.5868753 55.0423556, 23.5862523 55.0422675, 23.5855501 55.0421436, 23.584397 55.0418793, 23.584175 55.0418246, 23.5839858 55.0417967, 23.5838215 55.0417862, 23.5832162 55.0417907)",,Šaltinio g.,,
238753099,secondary,False,False,235.70999999999998,"LINESTRING (23.5872925 55.0425589, 23.5859453 55.0428058, 23.5855625 55.042875, 23.5849492 55.0429782, 23.5845042 55.0430505, 23.5844762 55.0430554, 23.5840362 55.0431294, 23.5837565 55.0431818)",1907,Čekiškės g.,50,2
238753099,secondary,False,True,184.267,"LINESTRING (23.5872925 55.0425589, 23.5887384 55.0422926, 23.5900508 55.0420606)",1907,Čekiškės g.,50,2
238753099,secondary,False,True,235.70999999999998,"LINESTRING (23.5837565 55.0431818, 23.5840362 55.0431294, 23.5844762 55.0430554, 23.5845042 55.0430505, 23.5849492 55.0429782, 23.5855625 55.042875, 23.5859453 55.0428058, 23.5872925 55.0425589)",1907,Čekiškės g.,50,2
"[760160129, 31339179]",residential,False,False,119.89000000000001,"LINESTRING (23.5837565 55.0431818, 23.5836367 55.0430914, 23.5835774 55.0429842, 23.5835159 55.042769, 23.5831786 55.042165)",,Bažnyčios g.,,
31337619,residential,False,False,162.664,"LINESTRING (23.5806616 55.0387204, 23.5806985 55.0386421, 23.5810325 55.038391, 23.581612 55.0379902, 23.5822818 55.0376025)",,Vytauto g.,,
31337619,residential,False,True,44.68000000000001,"LINESTRING (23.5806616 55.0387204, 23.5806357 55.0389292, 23.5805994 55.0390089, 23.5805695 55.039062, 23.5805324 55.039112)",,Vytauto g.,,
179085664,residential,False,True,147.5,"LINESTRING (23.5806616 55.0387204, 23.5805997 55.0387515, 23.5805534 55.0387892, 23.5805014 55.0388171, 23.580451 55.0388382, 23.5803884 55.0388322, 23.5796501 55.0386319, 23.5795066 55.038611, 23.5793736 55.038617, 23.5792822 55.0386125, 23.5791779 55.0385916, 23.578633 55.0383839)",,Kreivoji g.,,
"[31339386, 128877319]",residential,False,"[False, True]",185.018,"LINESTRING (23.5814753 55.0408215, 23.582039 55.0412101, 23.5824344 55.0415741, 23.5825078 55.0416278, 23.5825943 55.0416911, 23.5829607 55.0419591, 23.5831786 55.042165)",,Sodų g.,,
31339386,residential,False,True,239.31199999999998,"LINESTRING (23.5814753 55.0408215, 23.581176 55.0407673, 23.5809465 55.0407364, 23.5807227 55.0407152, 23.5804676 55.0406934, 23.5802854 55.0406798, 23.5798933 55.0406403, 23.5795724 55.0405806, 23.579323 55.0405062, 23.5786946 55.040227, 23.5785295 55.0401433, 23.5784237 55.0400803, 23.578299 55.039985, 23.5782268 55.0399129)",,Sodų g.,,
196817243,residential,False,True,173.77399999999997,"LINESTRING (23.5814753 55.0408215, 23.5813799 55.0406945, 23.5812402 55.0405674, 23.5811612 55.0404883, 23.5809061 55.0401906, 23.5808728 55.0400855, 23.5808659 55.0399881, 23.5808537 55.0397597, 23.5808574 55.0395864, 23.5808404 55.0394762, 23.5808012 55.0393433)",,Pirties g.,,
337794939,residential,False,False,302.845,"LINESTRING (23.5834123 55.0381977, 23.5841687 55.0378808, 23.5842821 55.0378105, 23.5846154 55.0375996, 23.5846756 55.0375877, 23.5847774 55.0375943, 23.5848653 55.0376169, 23.5850667 55.0376898, 23.5856049 55.0379327, 23.5857954 55.0380284, 23.5859858 55.0381316, 23.5861424 55.0382467, 23.5862483 55.0383494, 23.5863361 55.038444, 23.5863811 55.0385259, 23.586335 55.0388153, 23.5863169 55.0388973)",,Kauno Mažoji g.,,
357196842,residential,False,False,97.822,"LINESTRING (23.5834123 55.0381977, 23.583304 55.0381405, 23.5823415 55.0376339, 23.5822818 55.0376025)",,Kauno g.,,
357196842,residential,False,True,88.13,"LINESTRING (23.5834123 55.0381977, 23.5841511 55.0385878, 23.5842793 55.0386534, 23.5843602 55.0386945, 23.5844416 55.0387263)",,Kauno g.,,
357196842,residential,False,False,12.183,"LINESTRING (23.5863169 55.0388973, 23.5861265 55.0389073)",,Kauno g.,,
337794939,residential,False,True,302.845,"LINESTRING (23.5863169 55.0388973, 23.586335 55.0388153, 23.5863811 55.0385259, 23.5863361 55.038444, 23.5862483 55.0383494, 23.5861424 55.0382467, 23.5859858 55.0381316, 23.5857954 55.0380284, 23.5856049 55.0379327, 23.5850667 55.0376898, 23.5848653 55.0376169, 23.5847774 55.0375943, 23.5846756 55.0375877, 23.5846154 55.0375996, 23.5842821 55.0378105, 23.5841687 55.0378808, 23.5834123 55.0381977)",,Kauno Mažoji g.,,
357196842,residential,False,True,70.24799999999999,"LINESTRING (23.5863169 55.0388973, 23.5864086 55.0388986, 23.5865656 55.0389122, 23.5867177 55.0389328, 23.5870734 55.0389704, 23.5874013 55.0390068)",,Kauno g.,,
31337682,residential,False,True,298.21,"LINESTRING (23.5899221 55.0419702, 23.5888635 55.0421254, 23.5887278 55.0421314, 23.5885896 55.0421299, 23.5884445 55.0421171, 23.5883704 55.0421, 23.5882974 55.042079, 23.5881721 55.0420342, 23.5880808 55.0419774, 23.5879895 55.0418832, 23.5876837 55.0414968, 23.5875918 55.0413897, 23.5874762 55.0412429, 23.5873112 55.0410424, 23.587153 55.0408733, 23.5871184 55.0408432, 23.5870805 55.0408103, 23.5869679 55.0407603, 23.5866943 55.0406781)",,Bažnyčios Mažoji g.,,
31338618,residential,False,False,256.105,"LINESTRING (23.5899221 55.0419702, 23.5901946 55.0419314, 23.590845 55.04178, 23.590963 55.0417324, 23.5910408 55.0416771, 23.591069 55.0416348, 23.5910864 55.0415818, 23.5910797 55.0415149, 23.5910549 55.0414542, 23.5909845 55.0413597, 23.5905149 55.0408159, 23.5900806 55.0403738, 23.590031 55.0403108, 23.5900216 55.0402731, 23.5900216 55.0402393)",,Ledynų g.,,
31338619,residential,False,False,13.004,"LINESTRING (23.5899221 55.0419702, 23.589968 55.0420087, 23.5900508 55.0420606)",,Smėlio g.,,
31338619,residential,False,True,119.581,"LINESTRING (23.5899221 55.0419702, 23.5897118 55.0414734, 23.5894213 55.0409343)",,Smėlio g.,,
179085664,residential,False,False,147.5,"LINESTRING (23.578633 55.0383839, 23.5791779 55.0385916, 23.5792822 55.0386125, 23.5793736 55.038617, 23.5795066 55.038611, 23.5796501 55.0386319, 23.5803884 55.0388322, 23.580451 55.0388382, 23.5805014 55.0388171, 23.5805534 55.0387892, 23.5805997 55.0387515, 23.5806616 55.0387204)",,Kreivoji g.,,
760160130,primary,False,False,167.882,"LINESTRING (23.578633 55.0383839, 23.578511 55.038494, 23.5784278 55.0385673, 23.5778535 55.0390682, 23.5771918 55.0396478)",141,Vydūno al.,,
760160130,primary,False,True,227.24300000000002,"LINESTRING (23.578633 55.0383839, 23.578839 55.0381978, 23.5790496 55.0380355, 23.5792251 55.0379274, 23.5793259 55.0378654, 23.5795985 55.0377487, 23.579648 55.0377275, 23.5799124 55.0376289, 23.5800146 55.037594, 23.5802271 55.0375233, 23.5805393 55.0374259, 23.5808622 55.0373251, 23.5814059 55.0371569)",141,Vydūno al.,,
"[31338837, 912935213, 912935214]",residential,False,True,151.62,"LINESTRING (23.5754638 55.0387107, 23.5758478 55.0389227, 23.5759466 55.0389769, 23.5761464 55.0390944, 23.5763828 55.0392182, 23.576413 55.0392337, 23.5765565 55.0393072, 23.5765924 55.0393256, 23.5771918 55.0396478)",,,,
31339179,residential,False,False,128.323,"LINESTRING (23.5851319 55.0398781, 23.5859727 55.0392733, 23.5860598 55.0391668, 23.586105 55.0390591, 23.5861214 55.0389784, 23.5861265 55.0389073)",,Bažnyčios g.,,
31339179,residential,False,True,118.98599999999999,"LINESTRING (23.5851319 55.0398781, 23.5850665 55.0399273, 23.5849509 55.0399888, 23.5848033 55.0400426, 23.5846773 55.0400772, 23.5844868 55.0401333, 23.5843728 55.0401671, 23.5842592 55.0402051, 23.5841612 55.040246, 23.5840554 55.0403077, 23.5839585 55.0403783, 23.5837372 55.0405582)",,Bažnyčios g.,,
724375202,residential,False,True,135.709,"LINESTRING (23.5851319 55.0398781, 23.5850649 55.0398497, 23.5849924 55.0397929, 23.5848503 55.0396127, 23.5846075 55.0392595, 23.5845351 55.0391335, 23.5844694 55.0389683, 23.584422 55.0387996, 23.5844158 55.0387477)",,Bažnyčios Mažoji g.,,
31338030,residential,False,False,75.74199999999999,"LINESTRING (23.588246 55.0385863, 23.5881761 55.0385991, 23.5879465 55.0386365, 23.5877841 55.0386857, 23.5876647 55.0387591, 23.5875265 55.0388443, 23.58743 55.038931, 23.5874013 55.0390068)",,Ramybės g.,,
724375202,residential,False,True,2.892,"LINESTRING (23.5844158 55.0387477, 23.5844416 55.0387263)",,Bažnyčios Mažoji g.,,
31337681,residential,False,True,246.01199999999997,"LINESTRING (23.5844158 55.0387477, 23.5843608 55.0387442, 23.5842562 55.0387354, 23.5841807 55.03874, 23.5840252 55.0387799, 23.5838686 55.0388112, 23.5836865 55.0388516, 23.5835328 55.0388876, 23.5833444 55.0389188, 23.5831604 55.0389466, 23.5830364 55.0389563, 23.582872 55.0389623, 23.5826425 55.0389713, 23.582452 55.0389773, 23.582285 55.0389982, 23.5821076 55.03904, 23.5819433 55.0390894, 23.5817189 55.0391761, 23.581552 55.0392493, 23.5814215 55.0392882, 23.581265 55.0393211, 23.5811293 55.0393495, 23.5809989 55.0393659, 23.5809154 55.0393689, 23.5808502 55.0393614, 23.5808012 55.0393433)",,Pirties g.,,
724375202,residential,False,False,135.709,"LINESTRING (23.5844158 55.0387477, 23.584422 55.0387996, 23.5844694 55.0389683, 23.5845351 55.0391335, 23.5846075 55.0392595, 23.5848503 55.0396127, 23.5849924 55.0397929, 23.5850649 55.0398497, 23.5851319 55.0398781)",,Bažnyčios Mažoji g.,,
29241747,residential,False,False,134.35999999999999,"LINESTRING (23.5849804 55.0370778, 23.5848674 55.0370327, 23.5846223 55.0369149, 23.5844872 55.0368577, 23.5842498 55.036777, 23.5840489 55.0367127, 23.5839129 55.0366604, 23.5837845 55.0365995, 23.5835398 55.0364602, 23.5834166 55.036423, 23.5833724 55.0364038, 23.5833106 55.0363539)",,Kalnų g.,,
