osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,bridge,name,geometry,tunnel,junction
"[352598225, 27179999]",2,,tertiary,50,False,True,136.914,,Statybininkų g.,"LINESTRING (23.0346516 54.6535005, 23.0348334 54.6537694, 23.0349065 54.6538488, 23.0349453 54.653891, 23.0350194 54.6539715, 23.0351274 54.6540888, 23.0353237 54.6542718, 23.0354116 54.6543537, 23.0355256 54.6544503, 23.0356071 54.6545097, 23.0357081 54.6545585)",,
592131399,2,,residential,50,False,True,131.469,,Lauko g.,"LINESTRING (23.0346516 54.6535005, 23.0345777 54.6535192, 23.0328671 54.6539518, 23.032779 54.6539741)",,
27179854,2,,residential,50,False,False,91.013,,Vienybės g.,"LINESTRING (23.0306276 54.6518666, 23.0306538 54.651905, 23.0306731 54.6519259, 23.0311159 54.6523496, 23.0311618 54.6523939, 23.0313456 54.6525712)",,
724510539,2,,residential,50,False,True,129.769,,Maironio g.,"LINESTRING (23.0306276 54.6518666, 23.0307443 54.6518386, 23.0324691 54.6513903)",,
"[352598225, 27179999]",2,,tertiary,50,False,False,136.91400000000002,,Statybininkų g.,"LINESTRING (23.0357081 54.6545585, 23.0356071 54.6545097, 23.0355256 54.6544503, 23.0354116 54.6543537, 23.0353237 54.6542718, 23.0351274 54.6540888, 23.0350194 54.6539715, 23.0349453 54.653891, 23.0349065 54.6538488, 23.0348334 54.6537694, 23.0346516 54.6535005)",,
"[1149849253, 1149849255]",3,138,primary,50,False,True,168.498,,S. Nėries g.,"LINESTRING (23.0357081 54.6545585, 23.0358389 54.6544504, 23.0360739 54.6542496, 23.0364657 54.6539151, 23.0367941 54.6536345, 23.0369547 54.6534974, 23.0370185 54.6534429, 23.0372087 54.6533179)",,
149221784,2,138,primary,50,False,False,12.461,,Gedimino g.,"LINESTRING (23.0366679 54.6495964, 23.0367511 54.6496976)",,
68431195,,,residential,20,False,False,103.95599999999999,,J. Basanavičiaus a.,"LINESTRING (23.0366679 54.6495964, 23.0364661 54.6496436, 23.0363869 54.6496617, 23.0362922 54.6496839, 23.0355487 54.6498536, 23.0351658 54.649941)",,
"[1149849250, 27179684, 288397671, 356942293, 149221784, 149221791]","['2', '3']",138,primary,50,False,True,182.043,yes,Gedimino g.,"LINESTRING (23.0366679 54.6495964, 23.0366049 54.6495198, 23.0363882 54.6492846, 23.0363643 54.649255, 23.0362446 54.6490872, 23.0362278 54.6490605, 23.036177 54.6489842, 23.0359462 54.6486352, 23.0358055 54.6484324, 23.0357454 54.648347, 23.0356585 54.648199, 23.0355942 54.6480842)",,
"[68431184, 213570944, 213570951]",,,residential,50,False,False,110.33599999999998,yes,Vysk. A. Karoso g.,"LINESTRING (23.0392694 54.6473824, 23.0397313 54.6474484, 23.0401099 54.6475362, 23.0403648 54.6475956, 23.0406508 54.6476637, 23.0407055 54.6476772, 23.0408782 54.6477198)",,
68431184,,,residential,50,False,True,41.912000000000006,,Vysk. A. Karoso g.,"LINESTRING (23.0392694 54.6473824, 23.0388914 54.6473489, 23.0388208 54.6473293, 23.0387709 54.6472908, 23.0387219 54.6472354)",,
210983296,,,residential,50,False,False,19.942999999999998,,Vysk. A. Karoso g.,"LINESTRING (23.0392694 54.6473824, 23.0391862 54.6472924, 23.039124 54.647224)",,
67301551,,5106,secondary,50,False,True,72.06299999999999,,Kapų g.,"LINESTRING (23.0302373 54.6470507, 23.0302725 54.6471113, 23.0303009 54.6471756, 23.0304497 54.6474433, 23.0305662 54.6476361, 23.0305861 54.6476663)",,
208965056,,5106,secondary,50,False,False,146.61599999999999,,Kapų g.,"LINESTRING (23.0302373 54.6470507, 23.0302077 54.6469991, 23.0301787 54.6469487, 23.0300194 54.6466802, 23.0299615 54.6465826, 23.0298704 54.6464214, 23.0297908 54.6462804, 23.0297529 54.6462134, 23.029678 54.6460809, 23.0296181 54.6459749, 23.029519 54.6457994)",,
"[71418472, 1113347761]",,,residential,50,False,True,150.087,,S. Daukanto g.,"LINESTRING (23.0302373 54.6470507, 23.030121 54.6470752, 23.0296112 54.6471835, 23.0290876 54.6472928, 23.0288512 54.6473425, 23.0287065 54.647373, 23.0284995 54.6474283, 23.0282985 54.6475264, 23.0282446 54.6475535, 23.0281906 54.6475779, 23.0281343 54.6476047)",,
1138661394,,,residential,50,False,False,285.90899999999993,,S. Daukanto g.,"LINESTRING (23.0302373 54.6470507, 23.0303536 54.6470284, 23.0305536 54.64699, 23.030994 54.6469055, 23.0310545 54.6468939, 23.0328746 54.646556, 23.0333328 54.6464668, 23.0334839 54.6464382, 23.0344619 54.6462533)",,
208513526,,,residential,50,False,False,99.11500000000001,,Sodų g.,"LINESTRING (23.0408782 54.6477198, 23.0408987 54.6478153, 23.0409718 54.6481557, 23.0409816 54.6482011, 23.0409963 54.6483129, 23.0410674 54.6484753, 23.0411698 54.6485873)",,
213570944,,,residential,50,False,False,28.391000000000002,,Vysk. A. Karoso g.,"LINESTRING (23.0408782 54.6477198, 23.0410598 54.6477607, 23.0411181 54.6477679, 23.0413016 54.6477881)",,
"[213570944, 68431184, 213570951]",,,residential,50,False,True,110.336,yes,Vysk. A. Karoso g.,"LINESTRING (23.0408782 54.6477198, 23.0407055 54.6476772, 23.0406508 54.6476637, 23.0403648 54.6475956, 23.0401099 54.6475362, 23.0397313 54.6474484, 23.0392694 54.6473824)",,
208965056,,5106,secondary,50,False,True,146.61599999999999,,Kapų g.,"LINESTRING (23.029519 54.6457994, 23.0296181 54.6459749, 23.029678 54.6460809, 23.0297529 54.6462134, 23.0297908 54.6462804, 23.0298704 54.6464214, 23.0299615 54.6465826, 23.0300194 54.6466802, 23.0301787 54.6469487, 23.0302077 54.6469991, 23.0302373 54.6470507)",,
1138661394,,,residential,50,False,False,38.032000000000004,,S. Daukanto g.,"LINESTRING (23.0344619 54.6462533, 23.0349339 54.6461544, 23.0350176 54.6461367)",,
1138661394,,,residential,50,False,True,285.90899999999993,,S. Daukanto g.,"LINESTRING (23.0344619 54.6462533, 23.0334839 54.6464382, 23.0333328 54.6464668, 23.0328746 54.646556, 23.0310545 54.6468939, 23.030994 54.6469055, 23.0305536 54.64699, 23.0303536 54.6470284, 23.0302373 54.6470507)",,
"[95745488, 1149849249]","['2', '3']",,residential,50,False,False,216.36399999999998,,Taikos g.,"LINESTRING (23.0344619 54.6462533, 23.0344972 54.6463095, 23.0349007 54.6469517, 23.0352302 54.647448, 23.0353285 54.6475972, 23.0354637 54.6478023, 23.0355558 54.6479989, 23.0355942 54.6480842)",,
1138661394,,,residential,50,False,True,38.032000000000004,,S. Daukanto g.,"LINESTRING (23.0350176 54.6461367, 23.0349339 54.6461544, 23.0344619 54.6462533)",,
149221784,2,138,primary,50,False,False,112.424,,Gedimino g.,"LINESTRING (23.0372403 54.6502924, 23.0373601 54.650438, 23.0374589 54.6505582, 23.0375811 54.6507067, 23.0377626 54.6509274, 23.0378136 54.6509894, 23.0378933 54.651086, 23.0379918 54.6512052)",,
149221784,2,138,primary,50,False,True,73.246,,Gedimino g.,"LINESTRING (23.0372403 54.6502924, 23.0371902 54.6502321, 23.0367511 54.6496976)",,
357471181,,,residential,50,False,True,188.58600000000004,,J. Janonio g.,"LINESTRING (23.0372403 54.6502924, 23.0373038 54.6502767, 23.0376223 54.6501979, 23.037686 54.6501814, 23.0397981 54.649683, 23.0399488 54.649644)",,
149213773,,,residential,50,False,True,132.148,,Šviesos g.,"LINESTRING (23.0430875 54.6475904, 23.0433017 54.6478759, 23.0434944 54.6482311, 23.0436124 54.6485615, 23.0436178 54.648729)",,
213570944,,,residential,50,False,True,120.27900000000001,,Vysk. A. Karoso g.,"LINESTRING (23.0430875 54.6475904, 23.0420956 54.6478222, 23.0417925 54.6478296, 23.0414766 54.6478074, 23.0413016 54.6477881)",,
149213659,,,residential,,False,True,99.422,,Kranto g.,"LINESTRING (23.0413016 54.6477881, 23.0415759 54.6471471, 23.0416722 54.6470995, 23.0419485 54.6470855)",,
213570944,,,residential,50,False,False,120.279,,Vysk. A. Karoso g.,"LINESTRING (23.0413016 54.6477881, 23.0414766 54.6478074, 23.0417925 54.6478296, 23.0420956 54.6478222, 23.0430875 54.6475904)",,
213570944,,,residential,50,False,True,28.391000000000002,,Vysk. A. Karoso g.,"LINESTRING (23.0413016 54.6477881, 23.0411181 54.6477679, 23.0410598 54.6477607, 23.0408782 54.6477198)",,
149213773,,,residential,50,False,False,132.148,,Šviesos g.,"LINESTRING (23.0436178 54.648729, 23.0436124 54.6485615, 23.0434944 54.6482311, 23.0433017 54.6478759, 23.0430875 54.6475904)",,
149213691,,,residential,50,False,True,112.167,,Rūtų g.,"LINESTRING (23.0399488 54.649644, 23.0406483 54.650568)",,
357471181,,,residential,50,False,False,188.58600000000004,,J. Janonio g.,"LINESTRING (23.0399488 54.649644, 23.0397981 54.649683, 23.037686 54.6501814, 23.0376223 54.6501979, 23.0373038 54.6502767, 23.0372403 54.6502924)",,
"[138018685, 357471181]",,,residential,50,False,True,211.91,,"['Astrų g.', 'J. Janonio g.']","LINESTRING (23.0399488 54.649644, 23.0400771 54.6495923, 23.0401494 54.6495569, 23.0402941 54.64956, 23.0406727 54.64964, 23.0414117 54.6495843, 23.0420608 54.6495101, 23.0424462 54.6500988)",,
149213722,,,residential,50,False,False,16.687,,Vilniaus g.,"LINESTRING (23.0408868 54.650509, 23.0406483 54.650568)",,
149213722,,,residential,50,False,True,110.204,,Vilniaus g.,"LINESTRING (23.0408868 54.650509, 23.0424462 54.6500988)",,
149213684,,,residential,50,False,False,108.833,,Palangos g.,"LINESTRING (23.0408868 54.650509, 23.0409442 54.6505613, 23.0413686 54.650948, 23.0418084 54.6513297)",,
149213691,,,residential,50,False,False,112.167,,Rūtų g.,"LINESTRING (23.0406483 54.650568, 23.0399488 54.649644)",,
149213722,,,residential,50,False,True,16.687,,Vilniaus g.,"LINESTRING (23.0406483 54.650568, 23.0408868 54.650509)",,
149213722,,,residential,50,False,False,185.008,,Vilniaus g.,"LINESTRING (23.0406483 54.650568, 23.040509 54.6506038, 23.0401789 54.6506827, 23.039801 54.650773, 23.0396858 54.6508005, 23.0395491 54.6508331, 23.0393143 54.6508892, 23.0391297 54.6509333, 23.0389771 54.6509698, 23.038852 54.6509997, 23.0384613 54.651093, 23.0380937 54.6511809, 23.0379918 54.6512052)",,
149213722,,,residential,50,False,True,185.00800000000004,,Vilniaus g.,"LINESTRING (23.0379918 54.6512052, 23.0380937 54.6511809, 23.0384613 54.651093, 23.038852 54.6509997, 23.0389771 54.6509698, 23.0391297 54.6509333, 23.0393143 54.6508892, 23.0395491 54.6508331, 23.0396858 54.6508005, 23.039801 54.650773, 23.0401789 54.6506827, 23.040509 54.6506038, 23.0406483 54.650568)",,
149221784,2,138,primary,50,False,False,168.60000000000002,,Gedimino g.,"LINESTRING (23.0379918 54.6512052, 23.0380287 54.6512651, 23.0381291 54.6514231, 23.038462 54.6519458, 23.0384793 54.6519729, 23.038505 54.6520189, 23.0386568 54.6522688, 23.0386931 54.6523485, 23.0387245 54.6524174, 23.0387479 54.6524728, 23.0387646 54.6525277, 23.0387864 54.6525991, 23.0388003 54.6526446)",,
149221784,2,138,primary,50,False,True,112.42399999999999,,Gedimino g.,"LINESTRING (23.0379918 54.6512052, 23.0378933 54.651086, 23.0378136 54.6509894, 23.0377626 54.6509274, 23.0375811 54.6507067, 23.0374589 54.6505582, 23.0373601 54.650438, 23.0372403 54.6502924)",,
149213684,,,residential,50,False,False,128.542,,Palangos g.,"LINESTRING (23.0418084 54.6513297, 23.0423643 54.6518555, 23.0427422 54.6522398, 23.0427422 54.6523373)",,
149213684,,,residential,50,False,True,108.833,,Palangos g.,"LINESTRING (23.0418084 54.6513297, 23.0413686 54.650948, 23.0409442 54.6505613, 23.0408868 54.650509)",,
138018692,2,5110,secondary,30,False,True,252.23000000000002,,Birutės g.,"LINESTRING (23.0427422 54.6523373, 23.0414031 54.6522816, 23.0411622 54.6522915, 23.0410112 54.6523136, 23.040954 54.6523254, 23.0393656 54.6526529, 23.0391765 54.6526919, 23.0389452 54.6527095)",,
149213654,2,,residential,50,False,True,116.724,,Kovo 11-osios g.,"LINESTRING (23.0427422 54.6523373, 23.0427306 54.6524017, 23.042725 54.6524329, 23.0425701 54.6526042, 23.0423384 54.6527878, 23.0417568 54.6532011)",,
149213684,,,residential,50,False,True,128.542,,Palangos g.,"LINESTRING (23.0427422 54.6523373, 23.0427422 54.6522398, 23.0423643 54.6518555, 23.0418084 54.6513297)",,
"[1149849196, 197777151]","['2', '3']",138,primary,50,False,True,115.366,,Birutės g.,"LINESTRING (23.0372087 54.6533179, 23.0375214 54.6532132, 23.0383062 54.6529589, 23.038491 54.6528929, 23.0385618 54.65286, 23.0386333 54.6528248, 23.0386899 54.652798, 23.0387344 54.6527769)",,
"[1149849251, 1149849252]","['2', '3']",136,primary,50,False,False,110.899,,Pilviškių g.,"LINESTRING (23.0372087 54.6533179, 23.0373034 54.6533778, 23.0374146 54.6534367, 23.0378496 54.6536449, 23.0382847 54.6538486, 23.0385284 54.6539581)",,
"[1149849253, 1149849255]",3,138,primary,50,False,False,168.498,,S. Nėries g.,"LINESTRING (23.0372087 54.6533179, 23.0370185 54.6534429, 23.0369547 54.6534974, 23.0367941 54.6536345, 23.0364657 54.6539151, 23.0360739 54.6542496, 23.0358389 54.6544504, 23.0357081 54.6545585)",,
149213651,,,residential,50,False,False,52.478,,Gimtinės g.,"LINESTRING (23.0396273 54.6534791, 23.0397319 54.6535024, 23.0398821 54.6534869, 23.0400725 54.6533736, 23.040153 54.6532743, 23.0401277 54.6532253)",,
149213651,,,residential,50,False,True,52.242,,Gimtinės g.,"LINESTRING (23.0396273 54.6534791, 23.0396139 54.6534217, 23.039622 54.6533643, 23.0396943 54.6533007, 23.039815 54.6532433, 23.0400242 54.6532091, 23.0401277 54.6532253)",,
149213651,,,residential,50,False,False,89.922,,Gimtinės g.,"LINESTRING (23.0396273 54.6534791, 23.0388709 54.6537228, 23.0388235 54.6537497, 23.0385821 54.6539201, 23.0385284 54.6539581)",,
149213651,,,residential,50,False,True,89.922,,Gimtinės g.,"LINESTRING (23.0385284 54.6539581, 23.0385821 54.6539201, 23.0388235 54.6537497, 23.0388709 54.6537228, 23.0396273 54.6534791)",,
149213735,2,136,primary,50,False,False,111.237,,Pilviškių g.,"LINESTRING (23.0385284 54.6539581, 23.0391537 54.6542384, 23.0392928 54.6543008, 23.0398834 54.6545795)",,
"[1149849251, 1149849252]","['2', '3']",136,primary,50,False,True,110.899,,Pilviškių g.,"LINESTRING (23.0385284 54.6539581, 23.0382847 54.6538486, 23.0378496 54.6536449, 23.0374146 54.6534367, 23.0373034 54.6533778, 23.0372087 54.6533179)",,
149213654,2,,residential,50,False,False,194.975,,Kovo 11-osios g.,"LINESTRING (23.0398834 54.6545795, 23.0399648 54.6545196, 23.0405529 54.6540869, 23.0417568 54.6532011)",,
149213735,2,136,primary,50,False,True,111.237,,Pilviškių g.,"LINESTRING (23.0398834 54.6545795, 23.0392928 54.6543008, 23.0391537 54.6542384, 23.0385284 54.6539581)",,
357471184,2,185,primary,50,False,False,69.951,,Vytauto g.,"LINESTRING (23.0293689 54.6482076, 23.0291487 54.648101, 23.0285339 54.6478047)",,
357471185,3,185,primary,50,False,True,107.207,,Vytauto g.,"LINESTRING (23.0293689 54.6482076, 23.0300268 54.6485224, 23.030292 54.6486399, 23.030688 54.6487954)",,
149231768,,,residential,50,False,False,16.104,,Gėlių g.,"LINESTRING (23.0431133 54.6535995, 23.0429015 54.6536767)",,
149231768,,,residential,50,False,True,95.459,,Gėlių g.,"LINESTRING (23.0419408 54.6543305, 23.0424744 54.6539481, 23.0429015 54.6536767)",,
149235512,2,,residential,50,False,True,165.86100000000002,,Kauno g.,"LINESTRING (23.0337677 54.6520603, 23.0336877 54.6520768, 23.0320207 54.6524201, 23.0314118 54.6525564, 23.0313456 54.6525712)",,
352598225,2,,tertiary,50,False,False,97.795,,Statybininkų g.,"LINESTRING (23.0337677 54.6520603, 23.0337016 54.6519505, 23.0335652 54.6517241, 23.033272 54.6512607, 23.0332576 54.6512319)",,
352598225,2,,tertiary,50,False,True,169.94299999999998,,Statybininkų g.,"LINESTRING (23.0337677 54.6520603, 23.0338477 54.6521931, 23.0338905 54.652264, 23.0339834 54.6524183, 23.0340762 54.6525723, 23.0341186 54.6526428, 23.0342928 54.6529319, 23.0343435 54.6530123, 23.0343968 54.6530966, 23.0345948 54.6534105, 23.0346206 54.6534513, 23.0346516 54.6535005)",,
27179854,2,,residential,50,False,False,181.20999999999998,,Vienybės g.,"LINESTRING (23.0313456 54.6525712, 23.0322824 54.653488, 23.0325883 54.6537875, 23.032779 54.6539741)",,
27179854,2,,residential,50,False,True,91.013,,Vienybės g.,"LINESTRING (23.0313456 54.6525712, 23.0311618 54.6523939, 23.0311159 54.6523496, 23.0306731 54.6519259, 23.0306538 54.651905, 23.0306276 54.6518666)",,
149235512,2,,residential,50,False,False,165.861,,Kauno g.,"LINESTRING (23.0313456 54.6525712, 23.0314118 54.6525564, 23.0320207 54.6524201, 23.0336877 54.6520768, 23.0337677 54.6520603)",,
149252933,,,residential,50,False,False,171.351,,Vilkaujos g.,"LINESTRING (23.0391455 54.6490227, 23.0372888 54.6495459, 23.0371505 54.6495849, 23.0368462 54.6496708, 23.0367511 54.6496976)",,
149221784,2,138,primary,50,False,True,12.461,,Gedimino g.,"LINESTRING (23.0367511 54.6496976, 23.0366679 54.6495964)",,
149221784,2,138,primary,50,False,False,73.246,,Gedimino g.,"LINESTRING (23.0367511 54.6496976, 23.0371902 54.6502321, 23.0372403 54.6502924)",,
149252933,,,residential,50,False,True,171.351,,Vilkaujos g.,"LINESTRING (23.0367511 54.6496976, 23.0368462 54.6496708, 23.0371505 54.6495849, 23.0372888 54.6495459, 23.0391455 54.6490227)",,
149213722,,,residential,50,False,False,110.204,,Vilniaus g.,"LINESTRING (23.0424462 54.6500988, 23.0408868 54.650509)",,
"[357471181, 138018685]",,,residential,50,False,False,211.91,,"['Astrų g.', 'J. Janonio g.']","LINESTRING (23.0424462 54.6500988, 23.0420608 54.6495101, 23.0414117 54.6495843, 23.0406727 54.64964, 23.0402941 54.64956, 23.0401494 54.6495569, 23.0400771 54.6495923, 23.0399488 54.649644)",,
"[211149310, 215300470, 215300471]",,,living_street,20,False,True,100.44800000000001,,P. Jašinsko g.,"LINESTRING (23.0324691 54.6513903, 23.0321554 54.6510022, 23.0320752 54.6508766, 23.032024 54.6508077, 23.0319915 54.6507675, 23.0319355 54.6506959, 23.0318984 54.6506379, 23.0318824 54.6506056, 23.0318771 54.6505581)",building_passage,
724510539,2,,residential,50,False,False,129.769,,Maironio g.,"LINESTRING (23.0324691 54.6513903, 23.0307443 54.6518386, 23.0306276 54.6518666)",,
724510539,2,,residential,50,False,True,49.023,,Maironio g.,"LINESTRING (23.0324691 54.6513903, 23.0330964 54.6512305, 23.0331652 54.651211)",,
"[161851922, 161849149]",,,residential,,False,"[False, True]",128.583,,J. Basanavičiaus a.,"LINESTRING (23.0347638 54.6508198, 23.034743 54.6507712, 23.0347341 54.6507513, 23.0346223 54.6505473, 23.0344285 54.6501936, 23.0343869 54.6501356, 23.0344686 54.6501178, 23.0350797 54.6499595)",,
"[749537385, 207543250, 214771434, 219229812]","['1', '2']",,"['residential', 'living_street']","['20', '50']",False,True,266.028,,"['Maironio g.', 'Kęstučio g.']","LINESTRING (23.0347638 54.6508198, 23.0352483 54.6507017, 23.0354064 54.6506632, 23.0354971 54.6506412, 23.0356882 54.6505949, 23.0358686 54.650877, 23.0360652 54.651193, 23.0361353 54.6513056, 23.0361774 54.6513734, 23.0362365 54.6514684, 23.0362907 54.6515556, 23.0363802 54.6516994, 23.0364571 54.651823, 23.0365794 54.6520196, 23.0366903 54.6521978, 23.0367496 54.6522999)",,
"[687504099, 687504100]",2,,residential,50,False,False,102.32300000000001,,Maironio g.,"LINESTRING (23.0347638 54.6508198, 23.0346035 54.6508589, 23.034507 54.6508824, 23.0342516 54.6509446, 23.0338266 54.6510482, 23.0337744 54.6510609, 23.0333767 54.6511578, 23.033298 54.651177)",,
68431195,,,residential,20,False,True,103.956,,J. Basanavičiaus a.,"LINESTRING (23.0351658 54.649941, 23.0355487 54.6498536, 23.0362922 54.6496839, 23.0363869 54.6496617, 23.0364661 54.6496436, 23.0366679 54.6495964)",,
"[161851922, 161849149]",,,residential,,False,"[False, True]",128.583,,J. Basanavičiaus a.,"LINESTRING (23.0350797 54.6499595, 23.0344686 54.6501178, 23.0343869 54.6501356, 23.0344285 54.6501936, 23.0346223 54.6505473, 23.0347341 54.6507513, 23.034743 54.6507712, 23.0347638 54.6508198)",,
207815326,2,5101,primary,50,False,False,24.404,,Vytauto g.,"LINESTRING (23.0402446 54.6467866, 23.0399059 54.6468854)",,
207815326,2,5101,primary,50,False,True,24.404,,Vytauto g.,"LINESTRING (23.0399059 54.6468854, 23.0402446 54.6467866)",,
207815322,,,tertiary,50,True,False,42.415,,J. Basanavičiaus g.,"LINESTRING (23.0399059 54.6468854, 23.0398817 54.6468489, 23.0398817 54.6468094, 23.0399273 54.6467651, 23.0400816 54.6466216, 23.0401644 54.6465547)",,
207815326,2,5101,primary,50,False,False,85.554,,Vytauto g.,"LINESTRING (23.0399059 54.6468854, 23.0393121 54.6470676, 23.0389522 54.64717, 23.0387219 54.6472354)",,
207815320,,,tertiary,50,True,False,26.364,,J. Basanavičiaus g.,"LINESTRING (23.0401644 54.6465547, 23.0402206 54.6467491, 23.0402446 54.6467866)",,
149213654,2,,residential,50,False,False,116.724,,Kovo 11-osios g.,"LINESTRING (23.0417568 54.6532011, 23.0423384 54.6527878, 23.0425701 54.6526042, 23.042725 54.6524329, 23.0427306 54.6524017, 23.0427422 54.6523373)",,
149213654,2,,residential,50,False,True,194.975,,Kovo 11-osios g.,"LINESTRING (23.0417568 54.6532011, 23.0405529 54.6540869, 23.0399648 54.6545196, 23.0398834 54.6545795)",,
208753342,,,residential,40,False,True,90.659,,,"LINESTRING (23.0417568 54.6532011, 23.0418479 54.653239, 23.0428396 54.653651, 23.0429015 54.6536767)",,
149231768,,,residential,50,False,True,16.104,,Gėlių g.,"LINESTRING (23.0429015 54.6536767, 23.0431133 54.6535995)",,
149231768,,,residential,50,False,False,95.459,,Gėlių g.,"LINESTRING (23.0429015 54.6536767, 23.0424744 54.6539481, 23.0419408 54.6543305)",,
208753342,,,residential,40,False,False,90.659,,,"LINESTRING (23.0429015 54.6536767, 23.0428396 54.653651, 23.0418479 54.653239, 23.0417568 54.6532011)",,
357471185,3,185,primary,50,False,False,107.207,,Vytauto g.,"LINESTRING (23.030688 54.6487954, 23.030292 54.6486399, 23.0300268 54.6485224, 23.0293689 54.6482076)",,
67301551,,5106,secondary,50,False,False,72.06299999999999,,Kapų g.,"LINESTRING (23.0305861 54.6476663, 23.0305662 54.6476361, 23.0304497 54.6474433, 23.0303009 54.6471756, 23.0302725 54.6471113, 23.0302373 54.6470507)",,
67301551,,5106,secondary,50,False,True,94.93299999999999,,Kapų g.,"LINESTRING (23.0305861 54.6476663, 23.0307226 54.6478596, 23.0308823 54.6480622, 23.0309124 54.6480966, 23.031165 54.6484, 23.0311979 54.6484429)",,
782238666,,,residential,,False,True,66.66,,Kapų g.,"LINESTRING (23.0305861 54.6476663, 23.030656 54.6476523, 23.0309565 54.6475942, 23.0310988 54.6475667, 23.031372 54.6475138, 23.031462 54.6474964, 23.0315685 54.6474758)",,
211110833,,,residential,,False,True,52.303000000000004,,Kapų g.,"LINESTRING (23.0315685 54.6474758, 23.0317509 54.6474406, 23.0320574 54.6473813, 23.0322012 54.6473535, 23.0323395 54.6473267)",,
782238666,,,residential,,False,False,66.66,,Kapų g.,"LINESTRING (23.0315685 54.6474758, 23.031462 54.6474964, 23.031372 54.6475138, 23.0310988 54.6475667, 23.0309565 54.6475942, 23.030656 54.6476523, 23.0305861 54.6476663)",,
782238666,,,residential,,False,True,89.225,,Kapų g.,"LINESTRING (23.0315685 54.6474758, 23.0316989 54.6476457, 23.0318381 54.6478276, 23.0319671 54.6479959, 23.0320823 54.6481463, 23.0321284 54.6482099)",,
"[215300470, 211149310, 215300471]",,,living_street,20,False,False,100.448,,P. Jašinsko g.,"LINESTRING (23.0318771 54.6505581, 23.0318824 54.6506056, 23.0318984 54.6506379, 23.0319355 54.6506959, 23.0319915 54.6507675, 23.032024 54.6508077, 23.0320752 54.6508766, 23.0321554 54.6510022, 23.0324691 54.6513903)",building_passage,
