osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,access
746641783,,Piliakalnio g.,residential,50,False,False,123.51500000000001,,"LINESTRING (24.0640631 54.9726731, 24.0647183 54.9727011, 24.0651836 54.97273, 24.0659806 54.9728138)",
262768540,2,Vilniaus g.,trunk,50,True,False,111.21000000000001,A6,"LINESTRING (24.0664574 54.970814, 24.0662363 54.9707156, 24.0657618 54.9705043, 24.0650777 54.9702032)",
"[62219211, 746641781]",,B. Buračo tak.,"['residential', 'living_street']",20,False,True,257.081,,"LINESTRING (24.0664574 54.970814, 24.0663701 54.970879, 24.0662424 54.9709755, 24.0661624 54.9710384, 24.0656127 54.9714602, 24.0655098 54.9715391, 24.065298 54.9717024, 24.0649559 54.9719662, 24.0642947 54.9724897, 24.0641101 54.9726358, 24.0640631 54.9726731)",
"[1127325265, 262768540]","['2', '3']",Vilniaus g.,trunk,50,True,False,96.878,A6,"LINESTRING (24.0622103 54.9688976, 24.061894 54.9687549, 24.0614009 54.9685325, 24.0610107 54.9683639)",
"[62219396, 746641782]",,Kęstučio g.,residential,50,False,False,183.312,,"LINESTRING (24.0622103 54.9688976, 24.0621263 54.968963, 24.0610055 54.969855, 24.0605113 54.9702266)",
62219202,,Piliakalnio g.,residential,50,False,False,39.543,,"LINESTRING (24.0590312 54.9713549, 24.0594895 54.9715942)",
62219396,,Kęstučio g.,residential,50,False,True,142.507,,"LINESTRING (24.0590312 54.9713549, 24.0603722 54.9703302)",
62219396,,Kęstučio g.,residential,50,False,False,142.507,,"LINESTRING (24.0603722 54.9703302, 24.0590312 54.9713549)",
62219396,,Kęstučio g.,residential,50,False,True,14.544,,"LINESTRING (24.0603722 54.9703302, 24.0605113 54.9702266)",
62219397,,Sodų g.,residential,,False,True,207.245,,"LINESTRING (24.0603722 54.9703302, 24.0619392 54.971027, 24.0626273 54.9713229, 24.0629515 54.9714623)",
696016642,2,Vilniaus g.,trunk,50,True,False,30.29,A6,"LINESTRING (24.068413 54.9715756, 24.0687939 54.9717381)",
69358388,1,Aerouosto g.,trunk_link,50,True,False,46.82599999999999,,"LINESTRING (24.068413 54.9715756, 24.0685968 54.9715949, 24.0687134 54.9715987, 24.0688181 54.9715849, 24.0691077 54.9715033)",
267179217,2,Aerouosto g.,secondary,50,False,False,32.905,,"LINESTRING (24.0691077 54.9715033, 24.0689369 54.9716311, 24.0688858 54.9716693, 24.0688659 54.9716842, 24.0687939 54.9717381)",
267179218,1,Aerouosto g.,trunk_link,50,True,False,42.068,,"LINESTRING (24.0691077 54.9715033, 24.0690536 54.9716662, 24.069038 54.9717352, 24.0690554 54.9717996, 24.069101 54.9718728)",
"[696016643, 1127325262]",4,Oro Uosto g.,secondary,50,False,True,214.14600000000002,,"LINESTRING (24.0691077 54.9715033, 24.0697585 54.971023, 24.0703898 54.9705578, 24.0711689 54.9699837)",
262768540,2,Vilniaus g.,trunk,50,True,False,233.626,A6,"LINESTRING (24.0650777 54.9702032, 24.064927 54.9701371, 24.06424 54.9698168, 24.0641887 54.9697921, 24.0641115 54.9697549, 24.0639021 54.9696595, 24.0634176 54.9694389, 24.0624639 54.969008, 24.0623749 54.9689678, 24.0622103 54.9688976)",
80957783,,,trunk_link,50,True,False,16.161,,"LINESTRING (24.0650804 54.9700757, 24.0651347 54.970142, 24.0651324 54.9701608, 24.0651172 54.9701783, 24.0650777 54.9702032)",
"[700145432, 791446221]","['2', '3']",Vilniaus g.,trunk,50,True,False,222.546,A6,"LINESTRING (24.0650804 54.9700757, 24.0652427 54.9701468, 24.0657269 54.9703804, 24.0661433 54.9705721, 24.0672334 54.9710507, 24.0678243 54.9713101)",
62219202,,Piliakalnio g.,residential,50,False,True,39.543,,"LINESTRING (24.0594895 54.9715942, 24.0590312 54.9713549)",
62219202,,Piliakalnio g.,residential,50,False,False,322.373,,"LINESTRING (24.0594895 54.9715942, 24.0597698 54.9717127, 24.0603713 54.9719245, 24.0604829 54.9719632, 24.060914 54.972113, 24.061686 54.9723812, 24.0622247 54.9725306, 24.0624306 54.9725684, 24.062776 54.9726141, 24.0631234 54.9726383, 24.0640631 54.9726731)",
82512939,,Mažoji g.,residential,,False,True,77.918,,"LINESTRING (24.059527 54.9698121, 24.0605113 54.9702266)",
62219396,,Kęstučio g.,residential,50,False,False,14.544,,"LINESTRING (24.0605113 54.9702266, 24.0603722 54.9703302)",
82512939,,Mažoji g.,residential,,False,False,77.918,,"LINESTRING (24.0605113 54.9702266, 24.059527 54.9698121)",
"[62219396, 746641782]",,Kęstučio g.,residential,50,False,True,183.312,,"LINESTRING (24.0605113 54.9702266, 24.0610055 54.969855, 24.0621263 54.968963, 24.0622103 54.9688976)",
785099981,2,Vilniaus g.,trunk,50,True,False,205.649,A6,"LINESTRING (24.069101 54.9718728, 24.0702407 54.9723888, 24.0707223 54.9726335, 24.0716059 54.9730354)",
128680314,2,Vilniaus g.,trunk,50,True,False,148.249,A6,"LINESTRING (24.0611067 54.9682755, 24.0614809 54.9684498, 24.0623598 54.9688688, 24.0624493 54.9689096, 24.0629079 54.9691171)",
746641783,,Piliakalnio g.,residential,50,False,True,123.515,,"LINESTRING (24.0659806 54.9728138, 24.0651836 54.97273, 24.0647183 54.9727011, 24.0640631 54.9726731)",
265923643,,,trunk_link,50,True,False,12.792000000000002,,"LINESTRING (24.0610107 54.9683639, 24.0610161 54.9683275, 24.0610255 54.9683071, 24.0610503 54.9682909, 24.0611067 54.9682755)",
923643464,4,Oro Uosto g.,secondary,50,False,True,6.822,,"LINESTRING (24.0722716 54.9681179, 24.0722813 54.9680568)",
696016643,4,Oro Uosto g.,secondary,50,False,False,222.646,,"LINESTRING (24.0722716 54.9681179, 24.0722269 54.9684011, 24.0721849 54.9685971, 24.0721536 54.9687007, 24.072066 54.9689438, 24.0719594 54.9691397, 24.0717508 54.9694385, 24.0715946 54.9696031, 24.0714318 54.9697612, 24.0712962 54.9698769, 24.0711689 54.9699837)",
923643464,4,Oro Uosto g.,secondary,50,False,False,6.822,,"LINESTRING (24.0722813 54.9680568, 24.0722716 54.9681179)",
"[425005722, 36865036, 27502855]","['2', '4']",Oro Uosto g.,"['secondary', 'residential']",50,True,False,114.711,,"LINESTRING (24.0722813 54.9680568, 24.0723214 54.967803, 24.0723255 54.9677771, 24.0723079 54.9677267, 24.0722853 54.9676719, 24.0722806 54.9676606, 24.0722059 54.9676234, 24.0717226 54.9675965, 24.071648 54.9675718, 24.0715965 54.9675446, 24.0715634 54.9675174, 24.0715405 54.9674874, 24.071527 54.9674492, 24.0715284 54.967413, 24.0715408 54.967382, 24.0715645 54.9673515)",no
871662520,,Alyvų g.,residential,,False,True,190.47700000000003,,"LINESTRING (24.0671059 54.9659915, 24.0669524 54.9660801, 24.066019 54.9668113, 24.065883 54.9669477, 24.0655374 54.9671958, 24.0654875 54.9672295, 24.0652855 54.9673433)",
62219397,,Sodų g.,residential,,False,False,207.245,,"LINESTRING (24.0629515 54.9714623, 24.0626273 54.9713229, 24.0619392 54.971027, 24.0603722 54.9703302)",
