osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge
"[445005530, 1192097740]",True,,"['Dugnų g.', 'Žvejų g.']",residential,,False,155.85700000000003,"LINESTRING (23.6965925 54.0976921, 23.6965281 54.0975883, 23.6964288 54.0973854, 23.6963779 54.0972533, 23.6963591 54.0971416, 23.6963457 54.0970205, 23.6963698 54.0968254, 23.6964074 54.0966194, 23.6964574 54.0963125)",,
167307703,False,,Alyvų g.,residential,,False,74.37599999999999,"LINESTRING (23.6979121 54.0977613, 23.6980703 54.0977927, 23.6983171 54.0978446, 23.6986095 54.0978918, 23.6990091 54.0979406)",,
167307703,False,,Alyvų g.,residential,,True,88.24199999999999,"LINESTRING (23.6979121 54.0977613, 23.6973797 54.0976653, 23.6972456 54.0976488, 23.6970995 54.0976474, 23.696677 54.0976798, 23.6965925 54.0976921)",,
167307754,False,,Statybininkų g.,residential,,True,154.528,"LINESTRING (23.6979121 54.0977613, 23.6979228 54.0977243, 23.6979094 54.0976701, 23.6972981 54.0964232)",,
167307703,False,,Alyvų g.,residential,,False,127.09000000000002,"LINESTRING (23.6990091 54.0979406, 23.6992961 54.0979736, 23.7005567 54.0980743, 23.7007901 54.0981089, 23.7009265 54.0981353)",,
167307703,False,,Alyvų g.,residential,,True,74.376,"LINESTRING (23.6990091 54.0979406, 23.6986095 54.0978918, 23.6983171 54.0978446, 23.6980703 54.0977927, 23.6979121 54.0977613)",,
231349330,False,,Žvejų Mažoji g.,residential,,True,119.40400000000001,"LINESTRING (23.6983386 54.0993766, 23.6983734 54.099331, 23.6983909 54.0992595, 23.6982675 54.0990457, 23.6980394 54.0987464, 23.6977776 54.0984537, 23.6977382 54.0983902)",,
445005530,True,,Žvejų g.,residential,,False,219.326,"LINESTRING (23.6983386 54.0993766, 23.6982527 54.0992838, 23.697609 54.0986594, 23.6969465 54.0980696, 23.6967185 54.0978392, 23.6965925 54.0976921)",,
1192097741,False,,Žvejų g.,residential,,True,18.725,"LINESTRING (23.6987409 54.1002935, 23.6986662 54.1001309)",,
167307763,False,134,,primary,50,False,26.413,"LINESTRING (23.6987409 54.1002935, 23.6989237 54.1002603, 23.6991298 54.1002271)",2,
"[167307762, 1192097742, 1192097743]",False,134,Vytauto g.,primary,50,True,130.01999999999998,"LINESTRING (23.6987409 54.1002935, 23.6979256 54.1004792, 23.6975043 54.100578, 23.6968833 54.1007187)",2,yes
169980047,False,,Kreivoji g.,residential,,False,414.7289999999999,"LINESTRING (23.6899676 54.1010049, 23.6901413 54.1011125, 23.6902957 54.101243, 23.6904249 54.101363, 23.6906547 54.1016578, 23.6907301 54.1017167, 23.6908378 54.1017546, 23.6909922 54.1017862, 23.6911717 54.1017925, 23.6914949 54.1017967, 23.6916672 54.1018157, 23.691836 54.1018473, 23.6921232 54.1019399, 23.6923674 54.1020451, 23.693168 54.1024683, 23.6933296 54.1025209, 23.6943098 54.1026641, 23.6944104 54.102662, 23.6944965 54.1026325, 23.6948017 54.102422, 23.6948843 54.1023715, 23.6949402 54.1023399)",,
478216441,False,134,Vytauto g.,primary,50,False,215.26,"LINESTRING (23.6899676 54.1010049, 23.6903453 54.1009291, 23.6907801 54.1008966, 23.691209 54.1009044, 23.6917022 54.1009354, 23.6921066 54.1009786, 23.6932034 54.1011326)",2,
167235803,False,,Jaunimo g.,residential,,False,44.496,"LINESTRING (23.6966051 54.10282, 23.6972658 54.1027197)",,
167235803,False,,Jaunimo g.,residential,,True,96.206,"LINESTRING (23.6966051 54.10282, 23.6951731 54.1030288)",,
232097285,False,,Dariaus ir Girėno g.,residential,50,False,109.911,"LINESTRING (23.6966051 54.10282, 23.6959807 54.1019447, 23.6959546 54.1019081)",,
231100836,False,,L. Zamenhofo g.,residential,,True,245.76700000000002,"LINESTRING (23.7016513 54.103337, 23.7016122 54.103196, 23.7015532 54.1030497, 23.7014955 54.1029263, 23.7012825 54.1025621, 23.7012233 54.1024419, 23.7012112 54.1023672, 23.7012219 54.1023004, 23.7012689 54.1020888, 23.7012877 54.1019756, 23.7012877 54.1018687, 23.7012702 54.1016933, 23.7012327 54.1015313, 23.701167 54.1013731, 23.7011495 54.1012474, 23.7011643 54.101205, 23.7011844 54.1011759)",,
231349330,False,,Žvejų Mažoji g.,residential,,False,119.404,"LINESTRING (23.6977382 54.0983902, 23.6977776 54.0984537, 23.6980394 54.0987464, 23.6982675 54.0990457, 23.6983909 54.0992595, 23.6983734 54.099331, 23.6983386 54.0993766)",,
1192097743,False,134,Vytauto g.,primary,50,True,5.47,"LINESTRING (23.6968833 54.1007187, 23.6968049 54.1007362)",,
231597909,False,,Liepų g.,residential,,False,221.495,"LINESTRING (23.6968833 54.1007187, 23.6971877 54.1013301, 23.6977257 54.1026479)",,
"[167307762, 1192097742, 1192097743]",False,134,Vytauto g.,primary,50,False,130.01999999999998,"LINESTRING (23.6968833 54.1007187, 23.6975043 54.100578, 23.6979256 54.1004792, 23.6987409 54.1002935)",2,yes
231597901,False,,,residential,,False,47.843,"LINESTRING (23.6957295 54.1016026, 23.6955847 54.1020244)",,
232097285,False,,Dariaus ir Girėno g.,residential,50,True,37.005,"LINESTRING (23.6957295 54.1016026, 23.6959546 54.1019081)",,
232097285,False,,Dariaus ir Girėno g.,residential,50,False,70.84899999999999,"LINESTRING (23.6957295 54.1016026, 23.6955159 54.1013159, 23.6953685 54.1011181, 23.6953062 54.101016)",,
169980047,False,,Kreivoji g.,residential,,True,27.365,"LINESTRING (23.6959546 54.1019081, 23.6955847 54.1020244)",,
232097285,False,,Dariaus ir Girėno g.,residential,50,False,37.005,"LINESTRING (23.6959546 54.1019081, 23.6957295 54.1016026)",,
232097285,False,,Dariaus ir Girėno g.,residential,50,True,109.911,"LINESTRING (23.6959546 54.1019081, 23.6959807 54.1019447, 23.6966051 54.10282)",,
169980047,False,,Kreivoji g.,residential,,False,27.365,"LINESTRING (23.6955847 54.1020244, 23.6959546 54.1019081)",,
231597901,False,,,residential,,True,47.843,"LINESTRING (23.6955847 54.1020244, 23.6957295 54.1016026)",,
169980047,False,,Kreivoji g.,residential,,True,55.185,"LINESTRING (23.6955847 54.1020244, 23.6953759 54.1020961, 23.6951957 54.1021768, 23.6949402 54.1023399)",,
167235803,False,,Jaunimo g.,residential,,True,31.029,"LINESTRING (23.6977257 54.1026479, 23.6972658 54.1027197)",,
"[231597898, 167235803, 231597900]",False,,"['Jaunimo g.', 'Sigito Gedos g.', 'Gėlių g.']",residential,,False,330.7289999999999,"LINESTRING (23.6977257 54.1026479, 23.6980372 54.1026177, 23.698152 54.1026087, 23.6982633 54.102608, 23.6983237 54.1026205, 23.6983881 54.102652, 23.6984793 54.1027676, 23.6985866 54.1029398, 23.6987475 54.10327, 23.6987542 54.1033204, 23.6987435 54.1033644, 23.6987073 54.1034045, 23.6986482 54.1034391, 23.6985664 54.1034792, 23.6981479 54.1036169, 23.6978409 54.1037253, 23.6977403 54.1037434, 23.6976505 54.1037521, 23.6972658 54.1027197)",,
231597909,False,,Liepų g.,residential,,True,221.495,"LINESTRING (23.6977257 54.1026479, 23.6971877 54.1013301, 23.6968833 54.1007187)",,
167235803,False,,Jaunimo g.,residential,,False,31.029,"LINESTRING (23.6972658 54.1027197, 23.6977257 54.1026479)",,
"[231597898, 167235803, 231597900]",False,,"['Jaunimo g.', 'Sigito Gedos g.', 'Gėlių g.']",residential,,True,330.729,"LINESTRING (23.6972658 54.1027197, 23.6976505 54.1037521, 23.6977403 54.1037434, 23.6978409 54.1037253, 23.6981479 54.1036169, 23.6985664 54.1034792, 23.6986482 54.1034391, 23.6987073 54.1034045, 23.6987435 54.1033644, 23.6987542 54.1033204, 23.6987475 54.10327, 23.6985866 54.1029398, 23.6984793 54.1027676, 23.6983881 54.102652, 23.6983237 54.1026205, 23.6982633 54.102608, 23.698152 54.1026087, 23.6980372 54.1026177, 23.6977257 54.1026479)",,
167235803,False,,Jaunimo g.,residential,,True,44.496,"LINESTRING (23.6972658 54.1027197, 23.6966051 54.10282)",,
167235803,False,,Jaunimo g.,residential,,False,227.122,"LINESTRING (23.6919507 54.1030022, 23.6926509 54.1033146, 23.6928543 54.1033584, 23.6932009 54.1033249, 23.6951731 54.1030288)",,
38127126,False,,Danieliaus Sadausko g.,residential,50,False,9.602,"LINESTRING (23.6947561 54.1003982, 23.6946929 54.1003202)",2,
38127126,False,,Danieliaus Sadausko g.,residential,50,True,77.53999999999999,"LINESTRING (23.6947561 54.1003982, 23.6952952 54.1009948, 23.6953062 54.101016)",2,
231597907,False,,Marytės Bižytės g.,residential,,True,112.02699999999999,"LINESTRING (23.6947561 54.1003982, 23.6957921 54.1001109, 23.6963384 54.1000112)",,
167307764,False,2517,Vilties g.,secondary,50,False,8.131,"LINESTRING (23.7009265 54.0981353, 23.7009668 54.0980661)",2,
167307703,False,,Alyvų g.,residential,,True,127.09,"LINESTRING (23.7009265 54.0981353, 23.7007901 54.0981089, 23.7005567 54.0980743, 23.6992961 54.0979736, 23.6990091 54.0979406)",,
167307764,False,2517,Vilties g.,secondary,50,True,212.126,"LINESTRING (23.7009265 54.0981353, 23.7006966 54.0985791, 23.7004861 54.0989636, 23.7003667 54.0992153, 23.7001884 54.0995699, 23.7000636 54.0998625, 23.7000502 54.0999104, 23.7000516 54.0999419, 23.7000623 54.0999686)",2,
1192097741,False,,Žvejų g.,residential,,False,18.725,"LINESTRING (23.6986662 54.1001309, 23.6987409 54.1002935)",,
445005530,True,,Žvejų g.,residential,,False,86.648,"LINESTRING (23.6986662 54.1001309, 23.6984217 54.0995984, 23.6983868 54.0994647, 23.6983386 54.0993766)",,
