osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,access
63712602,Nemakščių g.,residential,50,False,True,117.92699999999999,"LINESTRING (22.9286598 55.6284474, 22.9289766 55.6282541, 22.9291255 55.6281632, 22.9293584 55.6280211, 22.9299355 55.6276689)",,,
249442216,Vytauto Didžiojo g.,secondary,50,False,False,101.64,"LINESTRING (22.9286598 55.6284474, 22.9282963 55.6282432, 22.9281278 55.6281485, 22.9280064 55.6280803, 22.9277737 55.6279496, 22.9275122 55.6278026)",2107,,
249442216,Vytauto Didžiojo g.,secondary,50,False,True,100.17500000000001,"LINESTRING (22.9286598 55.6284474, 22.9289654 55.6286151, 22.9290322 55.6286517, 22.9294389 55.6288749, 22.9295731 55.6289486, 22.9297249 55.6290318, 22.9298041 55.6290753)",2107,,
451823428,Dariaus ir Girėno g.,primary,50,False,False,115.709,"LINESTRING (22.9329691 55.6307936, 22.9329119 55.6308676, 22.9327076 55.6311317, 22.9325551 55.6313261, 22.9323642 55.631575, 22.9322363 55.6317484)",158,4,
"[451823435, 911887564]",Laisvės Gynėjų a.,primary,50,False,False,92.90400000000001,"LINESTRING (22.9329691 55.6307936, 22.9331037 55.6306583, 22.9335457 55.630203, 22.9336149 55.6301445, 22.9337337 55.6300833)",157,"['2', '3']",yes
"[249442216, 451823707]",Vytauto Didžiojo g.,secondary,50,False,False,275.69599999999997,"LINESTRING (22.9329691 55.6307936, 22.9327589 55.6306881, 22.9325162 55.6305637, 22.9323644 55.6304829, 22.9322971 55.6304464, 22.9320845 55.6303344, 22.9317505 55.6301583, 22.9315821 55.6300695, 22.9314313 55.62999, 22.9309224 55.6297039, 22.9307366 55.6295995, 22.9304874 55.6294594, 22.9298636 55.6291087, 22.9298041 55.6290753)",2107,4,
"[121079792, 451823708]",Vytauto Didžiojo g.,secondary,50,False,True,311.196,"LINESTRING (22.9329691 55.6307936, 22.9333542 55.6308907, 22.9340469 55.6310433, 22.9341879 55.6310744, 22.9342805 55.6310948, 22.9344816 55.6311391, 22.934928 55.6312375, 22.9351245 55.6312794, 22.9357901 55.631421, 22.936469 55.6315737, 22.9374297 55.6317982, 22.9375724 55.6318316)",2106,3,
13868121,Raseinių g.,primary,50,False,True,13.407,"LINESTRING (22.9386124 55.6272925, 22.9384923 55.6273922)",157,2,
63712598,Žemaitės g.,residential,50,False,False,16.549,"LINESTRING (22.9386124 55.6272925, 22.9384178 55.6271921)",,,
139616452,Laisvės Gynėjų a.,residential,,False,True,73.056,"LINESTRING (22.9337337 55.6300833, 22.9337222 55.6299848, 22.9337437 55.6299514, 22.9338485 55.6298922, 22.933948 55.6298604, 22.9340205 55.6298528, 22.9341722 55.6298467, 22.934577 55.6299405)",,,
911887564,Laisvės Gynėjų a.,primary,50,False,False,55.295,"LINESTRING (22.9337337 55.6300833, 22.9338358 55.6300623, 22.9339306 55.6300429, 22.934577 55.6299405)",157,2,
"[451823435, 911887564]",Laisvės Gynėjų a.,primary,50,False,True,92.904,"LINESTRING (22.9337337 55.6300833, 22.9336149 55.6301445, 22.9335457 55.630203, 22.9331037 55.6306583, 22.9329691 55.6307936)",157,"['2', '3']",yes
63712598,Žemaitės g.,residential,50,False,False,99.888,"LINESTRING (22.9299355 55.6276689, 22.9288282 55.6270238)",,,
63712598,Žemaitės g.,residential,50,False,True,103.87100000000001,"LINESTRING (22.9299355 55.6276689, 22.9308156 55.6281611, 22.931111 55.6283263)",,,
63712602,Nemakščių g.,residential,50,False,False,117.927,"LINESTRING (22.9299355 55.6276689, 22.9293584 55.6280211, 22.9291255 55.6281632, 22.9289766 55.6282541, 22.9286598 55.6284474)",,,
63712602,Nemakščių g.,residential,50,False,True,178.87400000000002,"LINESTRING (22.9299355 55.6276689, 22.9311776 55.6270292, 22.9313663 55.6269306, 22.9315544 55.6268158, 22.9319654 55.6265433)",,,
63712598,Žemaitės g.,residential,50,False,True,16.549,"LINESTRING (22.9384178 55.6271921, 22.9386124 55.6272925)",,,
63712598,Žemaitės g.,residential,50,False,False,111.937,"LINESTRING (22.9384178 55.6271921, 22.9383316 55.6271833, 22.9382337 55.6271893, 22.9375634 55.6272674, 22.9373899 55.6272903, 22.936981 55.6273443, 22.9366748 55.6273847)",,,
181226313,Kražantės g.,residential,50,False,False,120.041,"LINESTRING (22.9384178 55.6271921, 22.9384376 55.6271303, 22.9384468 55.6270551, 22.9384266 55.6261138)",,,
63712598,Žemaitės g.,residential,50,False,False,31.36,"LINESTRING (22.9352233 55.6275763, 22.9349288 55.6278041)",,,
63712598,Žemaitės g.,residential,50,False,True,32.822,"LINESTRING (22.9352233 55.6275763, 22.9357324 55.6275091)",,,
139850034,Slėnio g.,residential,,False,True,34.375,"LINESTRING (22.9352233 55.6275763, 22.9354724 55.627301)",,,
63712598,Žemaitės g.,residential,50,False,False,79.05,"LINESTRING (22.9329083 55.6292856, 22.932 55.6287932)",,,
63712598,Žemaitės g.,residential,50,False,True,207.931,"LINESTRING (22.9329083 55.6292856, 22.9344319 55.6281886, 22.9349288 55.6278041)",,,
227654259,,residential,,False,True,76.276,"LINESTRING (22.9329083 55.6292856, 22.9334498 55.6295635, 22.9338469 55.629719)",,,
139609756,Maironio g.,residential,50,False,True,62.955,"LINESTRING (22.9254784 55.6266597, 22.9258125 55.6264519, 22.9261471 55.6262378)",,,
249442216,Vytauto Didžiojo g.,secondary,50,False,False,82.837,"LINESTRING (22.9254784 55.6266597, 22.9253861 55.6266097, 22.9251923 55.6265047, 22.9249901 55.6263951, 22.924788 55.6262857, 22.9245263 55.6261439)",2107,,
249442216,Vytauto Didžiojo g.,secondary,50,False,True,180.14600000000002,"LINESTRING (22.9254784 55.6266597, 22.9260491 55.6269804, 22.9261476 55.6270358, 22.9262675 55.6271031, 22.9264722 55.6272182, 22.9267865 55.6273948, 22.9269011 55.6274592, 22.9271721 55.6276115, 22.9272188 55.6276377, 22.9275122 55.6278026)",2107,,
414770738,Tylioji g.,residential,,False,False,143.912,"LINESTRING (22.9254784 55.6266597, 22.9246643 55.6272425, 22.9240282 55.6276617)",,,
13868121,Raseinių g.,primary,50,False,False,13.407,"LINESTRING (22.9384923 55.6273922, 22.9386124 55.6272925)",157,2,
13868121,Raseinių g.,primary,50,False,True,161.891,"LINESTRING (22.9384923 55.6273922, 22.9383538 55.6275074, 22.9380719 55.6277576, 22.9376267 55.6281432, 22.9372515 55.6284719, 22.9370873 55.628613)",157,2,
13868121,Raseinių g.,primary,50,False,False,233.34,"LINESTRING (22.934577 55.6299405, 22.9349207 55.6298833, 22.9353319 55.6298108, 22.9358793 55.6297152, 22.9360002 55.629687, 22.9360902 55.6296572, 22.9361957 55.6296111, 22.9362791 55.6295596, 22.9363478 55.6294973, 22.9365658 55.6292185, 22.9366083 55.6291622, 22.9369147 55.6287959, 22.9370873 55.628613)",157,2,
139616452,Laisvės Gynėjų a.,residential,,False,False,73.056,"LINESTRING (22.934577 55.6299405, 22.9341722 55.6298467, 22.9340205 55.6298528, 22.933948 55.6298604, 22.9338485 55.6298922, 22.9337437 55.6299514, 22.9337222 55.6299848, 22.9337337 55.6300833)",,,
911887564,Laisvės Gynėjų a.,primary,50,False,True,55.294999999999995,"LINESTRING (22.934577 55.6299405, 22.9339306 55.6300429, 22.9338358 55.6300623, 22.9337337 55.6300833)",157,2,
139845860,Birutės g.,residential,,True,False,312.392,"LINESTRING (22.934577 55.6299405, 22.934793 55.6300132, 22.9350955 55.6300669, 22.9355513 55.6301514, 22.9356987 55.6301782, 22.9362893 55.6302864, 22.9369148 55.6304141, 22.9372913 55.630493, 22.9383207 55.6306965, 22.9391232 55.6308639, 22.939254 55.6308912)",,2,
451836971,B. Laucevičiaus g.,residential,,False,True,148.582,"LINESTRING (22.939254 55.6308912, 22.9375724 55.6318316)",,,
451836971,B. Laucevičiaus g.,residential,,False,False,148.582,"LINESTRING (22.9375724 55.6318316, 22.939254 55.6308912)",,,
"[121079792, 451823708]",Vytauto Didžiojo g.,secondary,50,False,False,311.196,"LINESTRING (22.9375724 55.6318316, 22.9374297 55.6317982, 22.936469 55.6315737, 22.9357901 55.631421, 22.9351245 55.6312794, 22.934928 55.6312375, 22.9344816 55.6311391, 22.9342805 55.6310948, 22.9341879 55.6310744, 22.9340469 55.6310433, 22.9333542 55.6308907, 22.9329691 55.6307936)",2106,3,
121079792,Vytauto Didžiojo g.,secondary,50,False,True,93.821,"LINESTRING (22.9375724 55.6318316, 22.937667 55.6318526, 22.9386596 55.6320732, 22.9389206 55.6321837)",2106,,
121079792,Vytauto Didžiojo g.,secondary,50,False,False,93.821,"LINESTRING (22.9389206 55.6321837, 22.9386596 55.6320732, 22.937667 55.6318526, 22.9375724 55.6318316)",2106,,
139545005,L. Giros g.,residential,,False,True,138.712,"LINESTRING (22.9389206 55.6321837, 22.9381838 55.632558, 22.9378527 55.6327262, 22.9375084 55.6328845, 22.9373028 55.6330296)",,,
139609760,Taikos g.,residential,50,False,False,147.87,"LINESTRING (22.9384266 55.6261138, 22.9375626 55.6258108, 22.9373711 55.6257481, 22.9369225 55.6256995, 22.9368944 55.6256971, 22.9365192 55.6256657, 22.936273 55.6256344)",,,
181226313,Kražantės g.,residential,50,False,True,120.04100000000001,"LINESTRING (22.9384266 55.6261138, 22.9384468 55.6270551, 22.9384376 55.6271303, 22.9384178 55.6271921)",,,
139609756,Maironio g.,residential,50,False,True,15.775,"LINESTRING (22.9261471 55.6262378, 22.9263276 55.6261391)",,,
139609756,Maironio g.,residential,50,False,False,62.955,"LINESTRING (22.9261471 55.6262378, 22.9258125 55.6264519, 22.9254784 55.6266597)",,,
224985895,Maironio skg.,residential,,False,True,133.598,"LINESTRING (22.9261471 55.6262378, 22.926061 55.6260974, 22.925907 55.6260083, 22.9253437 55.6258619, 22.9251079 55.6258509, 22.9249188 55.6259081, 22.9247371 55.6260173, 22.9246171 55.6260894, 22.9245263 55.6261439)",,,
139609754,Kooperacijos g.,residential,,False,False,165.555,"LINESTRING (22.9240282 55.6276617, 22.9259178 55.6287003)",,,
414770738,Tylioji g.,residential,,False,True,143.912,"LINESTRING (22.9240282 55.6276617, 22.9246643 55.6272425, 22.9254784 55.6266597)",,,
139609754,Kooperacijos g.,residential,,False,True,107.90299999999999,"LINESTRING (22.9385028 55.6337238, 22.9374678 55.6331108, 22.9373028 55.6330296)",,,
1156990305,V. Putvinskio g.,primary,50,False,False,31.694,"LINESTRING (22.9315582 55.6331555, 22.9314715 55.6334363)",158,4,
182570796,Dariaus ir Girėno g.,primary,50,False,True,47.116,"LINESTRING (22.9315582 55.6331555, 22.9316238 55.6329417, 22.9316884 55.6327382)",158,4,
139609760,Taikos g.,residential,50,False,True,63.562000000000005,"LINESTRING (22.9354662 55.6252894, 22.9362186 55.6256158, 22.936273 55.6256344)",,,
139616387,Kalnų g.,residential,50,False,True,243.82799999999997,"LINESTRING (22.9354662 55.6252894, 22.9354158 55.6253478, 22.9352008 55.6255971, 22.934074 55.626415, 22.9331884 55.6270578)",,,
63712598,Žemaitės g.,residential,50,False,True,92.806,"LINESTRING (22.9263276 55.6261391, 22.927648 55.6265144)",,,
139609756,Maironio g.,residential,50,False,False,15.775,"LINESTRING (22.9263276 55.6261391, 22.9261471 55.6262378)",,,
139609756,Maironio g.,residential,50,False,True,106.643,"LINESTRING (22.9263276 55.6261391, 22.9266603 55.6257635, 22.9268443 55.6255756, 22.9270638 55.6254477, 22.9272761 55.6253638)",,,
224985885,,residential,,False,False,105.962,"LINESTRING (22.9306996 55.6261006, 22.9307445 55.625148)",,,
139616411,Naujoji g.,residential,50,False,False,97.053,"LINESTRING (22.9306996 55.6261006, 22.9309893 55.6260969, 22.9319654 55.6265433)",,,
139616411,Naujoji g.,residential,50,False,True,197.259,"LINESTRING (22.9306996 55.6261006, 22.9285772 55.6263474, 22.927648 55.6265144)",,,
63712598,Žemaitės g.,residential,50,False,False,92.806,"LINESTRING (22.927648 55.6265144, 22.9263276 55.6261391)",,,
63712598,Žemaitės g.,residential,50,False,True,94.345,"LINESTRING (22.927648 55.6265144, 22.9282943 55.6267127, 22.9288282 55.6270238)",,,
139616411,Naujoji g.,residential,50,False,False,197.259,"LINESTRING (22.927648 55.6265144, 22.9285772 55.6263474, 22.9306996 55.6261006)",,,
139616387,Kalnų g.,residential,50,False,True,192.102,"LINESTRING (22.9331884 55.6270578, 22.931111 55.6283263)",,,
139616411,Naujoji g.,residential,50,False,False,137.2,"LINESTRING (22.9331884 55.6270578, 22.9349288 55.6278041)",,,
139616411,Naujoji g.,residential,50,False,True,95.749,"LINESTRING (22.9331884 55.6270578, 22.9319654 55.6265433)",,,
139616387,Kalnų g.,residential,50,False,False,243.82799999999997,"LINESTRING (22.9331884 55.6270578, 22.934074 55.626415, 22.9352008 55.6255971, 22.9354158 55.6253478, 22.9354662 55.6252894)",,,
63712598,Žemaitės g.,residential,50,False,True,31.36,"LINESTRING (22.9349288 55.6278041, 22.9352233 55.6275763)",,,
139616411,Naujoji g.,residential,50,False,False,98.149,"LINESTRING (22.9349288 55.6278041, 22.9362317 55.628292)",,,
139616411,Naujoji g.,residential,50,False,True,137.2,"LINESTRING (22.9349288 55.6278041, 22.9331884 55.6270578)",,,
63712598,Žemaitės g.,residential,50,False,False,207.931,"LINESTRING (22.9349288 55.6278041, 22.9344319 55.6281886, 22.9329083 55.6292856)",,,
139616387,Kalnų g.,residential,50,False,False,192.102,"LINESTRING (22.931111 55.6283263, 22.9331884 55.6270578)",,,
63712598,Žemaitės g.,residential,50,False,False,103.87100000000001,"LINESTRING (22.931111 55.6283263, 22.9308156 55.6281611, 22.9299355 55.6276689)",,,
63712598,Žemaitės g.,residential,50,False,True,76.22200000000001,"LINESTRING (22.931111 55.6283263, 22.9311968 55.6283714, 22.9312799 55.628415, 22.9314852 55.6285229, 22.931523 55.6285427, 22.9319661 55.6287754, 22.932 55.6287932)",,,
139616411,Naujoji g.,residential,50,False,True,64.49,"LINESTRING (22.9370873 55.628613, 22.9362317 55.628292)",,,
13868121,Raseinių g.,primary,50,False,False,161.891,"LINESTRING (22.9370873 55.628613, 22.9372515 55.6284719, 22.9376267 55.6281432, 22.9380719 55.6277576, 22.9383538 55.6275074, 22.9384923 55.6273922)",157,2,
13868121,Raseinių g.,primary,50,False,True,233.34,"LINESTRING (22.9370873 55.628613, 22.9369147 55.6287959, 22.9366083 55.6291622, 22.9365658 55.6292185, 22.9363478 55.6294973, 22.9362791 55.6295596, 22.9361957 55.6296111, 22.9360902 55.6296572, 22.9360002 55.629687, 22.9358793 55.6297152, 22.9353319 55.6298108, 22.9349207 55.6298833, 22.934577 55.6299405)",157,2,
139616369,A. Mackevičiaus g.,residential,50,False,True,78.989,"LINESTRING (22.9298041 55.6290753, 22.9293613 55.6293404, 22.9290504 55.6295265, 22.9289408 55.6295921)",,,
249442216,Vytauto Didžiojo g.,secondary,50,False,False,100.175,"LINESTRING (22.9298041 55.6290753, 22.9297249 55.6290318, 22.9295731 55.6289486, 22.9294389 55.6288749, 22.9290322 55.6286517, 22.9289654 55.6286151, 22.9286598 55.6284474)",2107,,
"[249442216, 451823707]",Vytauto Didžiojo g.,secondary,50,False,True,275.696,"LINESTRING (22.9298041 55.6290753, 22.9298636 55.6291087, 22.9304874 55.6294594, 22.9307366 55.6295995, 22.9309224 55.6297039, 22.9314313 55.62999, 22.9315821 55.6300695, 22.9317505 55.6301583, 22.9320845 55.6303344, 22.9322971 55.6304464, 22.9323644 55.6304829, 22.9325162 55.6305637, 22.9327589 55.6306881, 22.9329691 55.6307936)",2107,4,
227654259,,residential,,False,False,76.276,"LINESTRING (22.9338469 55.629719, 22.9334498 55.6295635, 22.9329083 55.6292856)",,,
139609754,Kooperacijos g.,residential,,False,False,320.965,"LINESTRING (22.9282115 55.6300009, 22.9292996 55.6305667, 22.9300171 55.6309398, 22.930652 55.6312556, 22.9309054 55.6313606, 22.9314233 55.6315161, 22.9322363 55.6317484)",,,
