osmid,ref,highway,maxspeed,oneway,reversed,length,name,geometry
58711965,154,primary,50,False,False,104.476,,"LINESTRING (23.2591516 56.1040787, 23.2580726 56.1048003)"
341979276,1603,secondary,50,False,True,66.935,F. Vaitkaus g.,"LINESTRING (23.2591516 56.1040787, 23.2591052 56.1040453, 23.2584904 56.1036029)"
87028855,,residential,50,False,False,22.179,Vilties g.,"LINESTRING (23.2548778 56.0998332, 23.2547441 56.0996482)"
87028858,4013,secondary,50,True,False,73.613,M. Katiliškio g.,"LINESTRING (23.2548778 56.0998332, 23.2546871 56.0998469, 23.2542285 56.0999665, 23.2540285 56.1000221, 23.2537773 56.1000691)"
87028848,4002,secondary,50,False,True,235.308,S. Dariaus ir S. Girėno g.,"LINESTRING (23.2534557 56.1001746, 23.2511176 56.098508)"
87028857,1603,secondary,50,False,False,7.156,Nepriklausomybės a.,"LINESTRING (23.2534557 56.1001746, 23.2535227 56.100227)"
87028844,4013,secondary,50,False,False,23.139,M. Katiliškio g.,"LINESTRING (23.2534557 56.1001746, 23.2535737 56.1001359, 23.2535848 56.1001323, 23.2537773 56.1000691)"
87028855,,residential,50,False,True,242.747,Vilties g.,"LINESTRING (23.2511 56.0967271, 23.2533177 56.0985259)"
474050651,,residential,50,False,True,121.47800000000001,Šiaulių g.,"LINESTRING (23.2511 56.0967271, 23.2509879 56.0967792, 23.2497036 56.0972697, 23.2494922 56.0973504)"
87028863,4013,secondary,50,False,False,61.206,M. Katiliškio g.,"LINESTRING (23.256108 56.0999995, 23.2570921 56.0999581)"
87028858,4013,secondary,50,True,False,79.03899999999999,M. Katiliškio g.,"LINESTRING (23.256108 56.0999995, 23.2557102 56.0999743, 23.2554188 56.0999124, 23.2550638 56.0998449, 23.2548778 56.0998332)"
87028863,4013,secondary,50,False,True,61.164,M. Katiliškio g.,"LINESTRING (23.2595659 56.0998302, 23.2585841 56.0998822)"
171406880,,residential,50,False,False,95.685,Vytauto g.,"LINESTRING (23.2595659 56.0998302, 23.2592332 56.099444, 23.2588022 56.099085)"
87028844,4013,secondary,50,False,True,23.139,M. Katiliškio g.,"LINESTRING (23.2537773 56.1000691, 23.2535848 56.1001323, 23.2535737 56.1001359, 23.2534557 56.1001746)"
87028853,4013,secondary,50,True,False,76.66999999999999,M. Katiliškio g.,"LINESTRING (23.2537773 56.1000691, 23.2539355 56.0999588, 23.2542368 56.0998272, 23.2547441 56.0996482)"
87028855,,residential,50,False,False,152.97,Vilties g.,"LINESTRING (23.2547441 56.0996482, 23.2533177 56.0985259)"
87028855,,residential,50,False,True,22.179,Vilties g.,"LINESTRING (23.2547441 56.0996482, 23.2548778 56.0998332)"
87028853,4013,secondary,50,True,False,93.232,M. Katiliškio g.,"LINESTRING (23.2547441 56.0996482, 23.2550748 56.0997193, 23.256108 56.0999995)"
87028848,4002,secondary,50,False,True,7.348,S. Dariaus ir S. Girėno g.,"LINESTRING (23.2494922 56.0973504, 23.2494184 56.0972987)"
