osmid,name,highway,oneway,reversed,length,bridge,geometry,ref,maxspeed,lanes
150857653,Šaltinio g.,residential,False,True,273.456,,"LINESTRING (22.690079 56.1919048, 22.6897748 56.1920789, 22.6894996 56.1921708, 22.6890674 56.1924694, 22.6889452 56.1925538, 22.6884979 56.1928629, 22.6884208 56.193016, 22.6888967 56.1936969, 22.6890774 56.1939363)",,,
150857653,Šaltinio g.,residential,False,False,273.456,,"LINESTRING (22.6890774 56.1939363, 22.6888967 56.1936969, 22.6884208 56.193016, 22.6884979 56.1928629, 22.6889452 56.1925538, 22.6890674 56.1924694, 22.6894996 56.1921708, 22.6897748 56.1920789, 22.690079 56.1919048)",,,
294168220,Žemaičių g.,primary,False,True,15.307,,"LINESTRING (22.6842749 56.1916644, 22.6840746 56.1917452)",155,,2
294168216,Akmenės g.,residential,True,False,16.476,,"LINESTRING (22.6842749 56.1916644, 22.6842541 56.191739, 22.6842605 56.1918116)",,,1
911288447,Žemaičių g.,primary,False,False,272.967,,"LINESTRING (22.6842749 56.1916644, 22.6846202 56.1915214, 22.6849522 56.1913822, 22.6851861 56.1912842, 22.6860246 56.1909328, 22.6878003 56.1901885)",155,,
294168217,Akmenės g.,residential,True,False,29.791000000000004,,"LINESTRING (22.6842605 56.1918116, 22.6843804 56.1919551, 22.6844259 56.1920618)",,,1
294168219,Žemaičių g.,primary,False,False,21.362,,"LINESTRING (22.6837967 56.1918592, 22.6840746 56.1917452)",155,,2
150857640,Akmenės g.,residential,True,False,41.891,,"LINESTRING (22.6844259 56.1920618, 22.6842771 56.1919426, 22.6840933 56.191802, 22.6840746 56.1917452)",,,1
294168215,Akmenės g.,residential,True,False,45.964999999999996,,"LINESTRING (22.6844259 56.1920618, 22.6842002 56.1919579, 22.6841195 56.1919222, 22.6840464 56.1918937, 22.683972 56.1918799, 22.6839016 56.1918715, 22.6837967 56.1918592)",,,1
911514104,Topolių g.,residential,False,False,82.748,,"LINESTRING (22.6882971 56.1890621, 22.6886831 56.1893663, 22.6889017 56.1895386, 22.6890685 56.18967)",,,
169003863,Ventos g.,residential,False,False,232.048,,"LINESTRING (22.684624 56.1885219, 22.6848528 56.1884977, 22.6857045 56.18833, 22.6858467 56.1882908, 22.6865173 56.1880206, 22.6867257 56.1879383, 22.6872234 56.1877607, 22.6873091 56.1877301, 22.6874351 56.1877108, 22.6875639 56.1877078, 22.687703 56.1877222, 22.6879739 56.1877557)",,50,
