osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name,width
41255078,False,2,residential,40,True,226.793,"LINESTRING (34.4559362 31.5169415, 34.4565514 31.516414, 34.4571588 31.5158679, 34.4576231 31.5154959)",,
296895371,False,2,tertiary,50,False,98.159,"LINESTRING (34.4559362 31.5169415, 34.4555176 31.5165661, 34.4552134 31.5163095)",شارع اليرموك,10
296895371,False,2,tertiary,50,True,149.13400000000001,"LINESTRING (34.4530061 31.5144089, 34.4537507 31.5150114, 34.4541307 31.5153464)",شارع اليرموك,10
980515366,True,4,secondary,50,False,86.497,"LINESTRING (34.4543035 31.5112988, 34.4536064 31.5118007)",شارع عمر المختار,30
41254361,False,2,residential,40,False,225.059,"LINESTRING (34.4543035 31.5112988, 34.455123 31.5123306, 34.4555177 31.5128272, 34.4556206 31.51284, 34.4557209 31.5128139)",,
41253937,False,2,residential,40,True,98.733,"LINESTRING (34.4573358 31.516704, 34.4581174 31.5172909)",,
1000910163,False,,residential,,True,117.798,"LINESTRING (34.4573358 31.516704, 34.4573848 31.5165741, 34.4580793 31.5158661)",,
41253920,False,2,residential,40,False,69.241,"LINESTRING (34.4547499 31.5100705, 34.4552341 31.5105367)",شارع علي بن ابي طالب,
41253920,False,2,residential,40,True,67.081,"LINESTRING (34.4547499 31.5100705, 34.4543057 31.5096009)",شارع علي بن ابي طالب,
41258041,False,4,residential,50,True,154.268,"LINESTRING (34.4547499 31.5100705, 34.4560069 31.5091894)",,
41257478,False,2,residential,40,True,203.02100000000002,"LINESTRING (34.462976 31.516511, 34.4628928 31.5164505, 34.4627266 31.5163295, 34.4623034 31.5160141, 34.4621976 31.5159393, 34.4620609 31.5158427, 34.4616125 31.5155262, 34.4613315 31.5153419)",,
41254122,False,2,residential,40,False,66.192,"LINESTRING (34.454359 31.5103786, 34.4547983 31.5108413)",,
41254122,False,2,residential,40,True,133.072,"LINESTRING (34.454359 31.5103786, 34.4534655 31.5094556)",,
41256470,False,2,residential,40,True,108.41,"LINESTRING (34.454359 31.5103786, 34.4541362 31.5105308, 34.453836 31.5106551, 34.4534103 31.5109161)",,
41254264,False,2,residential,40,True,125.47,"LINESTRING (34.4592855 31.5163274, 34.4583095 31.5155652)",,
41257658,False,2,residential,40,False,100.19099999999999,"LINESTRING (34.4592855 31.5163274, 34.4589224 31.5166494, 34.4585559 31.5169061, 34.4585176 31.516944)",شارع طارق بن زياد,
41257658,False,2,residential,40,True,78.604,"LINESTRING (34.4592855 31.5163274, 34.4594567 31.5161885, 34.4598707 31.5158267)",شارع طارق بن زياد,
41255677,False,6,residential,50,True,138.341,"LINESTRING (34.4552134 31.5163095, 34.4542262 31.5172258)",Al-Thawra,24
296895371,False,2,tertiary,50,False,148.332,"LINESTRING (34.4552134 31.5163095, 34.4546093 31.5157684, 34.4541307 31.5153464)",شارع اليرموك,10
296895371,False,2,tertiary,50,True,98.159,"LINESTRING (34.4552134 31.5163095, 34.4555176 31.5165661, 34.4559362 31.5169415)",شارع اليرموك,10
41254616,False,2,residential,40,False,50.499,"LINESTRING (34.4574386 31.5096075, 34.4570342 31.5099031)",,
41257948,False,2,residential,40,False,47.052,"LINESTRING (34.4574386 31.5096075, 34.4578277 31.5093448)",,
41257948,False,2,residential,40,True,44.662,"LINESTRING (34.4574386 31.5096075, 34.4571226 31.5093096)",,
41255144,False,4,secondary,50,True,16.368,"LINESTRING (34.4580212 31.5116019, 34.4578946 31.511702)",Al-Wehda,20
41255144,False,4,secondary,50,False,46.188,"LINESTRING (34.4580212 31.5116019, 34.4581967 31.5114631, 34.4583784 31.5113194)",Al-Wehda,20
41255273,False,2,residential,40,False,217.788,"LINESTRING (34.4580212 31.5116019, 34.4582908 31.5119088, 34.4589788 31.5127144, 34.4592123 31.5129341, 34.4594639 31.5131175)",شارع فاطمة الزهراء,6
41254748,False,,residential,,False,72.121,"LINESTRING (34.4587526 31.5089782, 34.4581542 31.5085777)",,
41255946,False,2,residential,40,True,34.824,"LINESTRING (34.4587526 31.5089782, 34.4585232 31.5092228)",,10
41256489,False,2,residential,40,True,3.516,"LINESTRING (34.4601507 31.5125951, 34.4601362 31.512566)",Al-Isteqlal,8
41257791,False,2,residential,40,True,87.253,"LINESTRING (34.4601507 31.5125951, 34.4594639 31.5131175)",شارع عمار بن ياسر,
41256489,False,2,residential,40,False,47.492999999999995,"LINESTRING (34.4601507 31.5125951, 34.460254 31.5128131, 34.4603611 31.512982)",Al-Isteqlal,8
41256470,False,2,residential,40,False,108.41,"LINESTRING (34.4534103 31.5109161, 34.453836 31.5106551, 34.4541362 31.5105308, 34.454359 31.5103786)",,
41254083,False,4,tertiary,40,False,67.014,"LINESTRING (34.4620658 31.5115736, 34.4626437 31.5119207)",Bour Said,
41254083,False,4,tertiary,40,True,153.489,"LINESTRING (34.4620658 31.5115736, 34.4611345 31.5109629, 34.460778 31.510737)",Bour Said,
41257072,False,2,residential,40,False,100.12899999999999,"LINESTRING (34.4620658 31.5115736, 34.4618797 31.5118463, 34.4615087 31.5123384)",,8
41254722,False,2,residential,40,True,307.702,"LINESTRING (34.4558682 31.5137855, 34.4536064 31.5118007)",,
41255144,False,4,secondary,50,False,75.778,"LINESTRING (34.4558682 31.5137855, 34.4563971 31.5132745)",Al-Wehda,20
41255144,False,4,secondary,50,True,239.356,"LINESTRING (34.4558682 31.5137855, 34.4558472 31.5138074, 34.4554451 31.5141861, 34.4550259 31.5145818, 34.4547157 31.5148502, 34.4541307 31.5153464)",Al-Wehda,20
41253920,False,2,residential,40,False,67.508,"LINESTRING (34.4534402 31.508686, 34.4538872 31.5091586)",شارع علي بن ابي طالب,
41254083,False,4,tertiary,40,False,112.85399999999998,"LINESTRING (34.4598308 31.5101223, 34.4599606 31.5102024, 34.4605396 31.5105822, 34.460778 31.510737)",Bour Said,
41254425,False,4,tertiary,40,True,58.273,"LINESTRING (34.4598308 31.5101223, 34.4597407 31.5100538, 34.4593713 31.5097742)",شارع بور سعيد,
41255144,False,4,secondary,50,True,93.378,"LINESTRING (34.4598308 31.5101223, 34.4597367 31.510213, 34.4595736 31.5103533, 34.4591334 31.5107149)",Al-Wehda,20
41256545,False,2,residential,40,False,45.183,"LINESTRING (34.4575218 31.5090332, 34.4578277 31.5093448)",,
41258192,True,4,secondary,50,False,48.752,"LINESTRING (34.4575218 31.5090332, 34.4571226 31.5093096)",شارع عمر المختار,30
41257366,False,4,residential,50,True,154.212,"LINESTRING (34.4555558 31.5087135, 34.4543057 31.5096009)",,
41258178,False,4,residential,50,False,68.037,"LINESTRING (34.4555558 31.5087135, 34.4560069 31.5091894)",شارع أبو بكر الصديق,
41255367,False,2,residential,50,False,60.696,"LINESTRING (34.461541 31.5148331, 34.4617379 31.5143137)",Al-Sahaba,8
41255367,False,2,residential,50,True,6.238,"LINESTRING (34.461541 31.5148331, 34.4615299 31.5148884)",Al-Sahaba,8
41254748,False,,residential,,True,72.121,"LINESTRING (34.4581542 31.5085777, 34.4587526 31.5089782)",,
41258192,True,4,secondary,50,False,37.126,"LINESTRING (34.4581542 31.5085777, 34.4578846 31.5087715, 34.4578542 31.5087923)",شارع عمر المختار,30
41254014,False,2,residential,40,False,67.959,"LINESTRING (34.458352 31.5098818, 34.4588801 31.5094685)",,
41254014,False,2,residential,40,True,96.46,"LINESTRING (34.458352 31.5098818, 34.4575658 31.5104325)",,
41256545,False,2,residential,40,False,54.098,"LINESTRING (34.458352 31.5098818, 34.458703 31.5102654)",,
41256545,False,2,residential,40,True,77.691,"LINESTRING (34.458352 31.5098818, 34.4578277 31.5093448)",,
41255078,False,2,residential,40,False,85.152,"LINESTRING (34.4589103 31.5149959, 34.4583095 31.5155652)",,
302278410,False,,residential,,True,79.432,"LINESTRING (34.4589103 31.5149959, 34.4595091 31.5144962)",,
41254443,False,2,residential,40,False,129.713,"LINESTRING (34.4589103 31.5149959, 34.4594852 31.5154821, 34.4598707 31.5158267)",شارع الصخرة المشرفة,
41254443,False,2,residential,40,True,117.351,"LINESTRING (34.4589103 31.5149959, 34.4584619 31.5146016, 34.4580741 31.5142183)",شارع الصخرة المشرفة,
41257658,False,2,residential,40,False,54.102,"LINESTRING (34.4585176 31.516944, 34.4581174 31.5172909)",شارع طارق بن زياد,
41258142,False,1,residential,40,False,54.412,"LINESTRING (34.4585176 31.516944, 34.4588734 31.517328)",,
41257658,False,2,residential,40,True,100.191,"LINESTRING (34.4585176 31.516944, 34.4585559 31.5169061, 34.4589224 31.5166494, 34.4592855 31.5163274)",شارع طارق بن زياد,
41254125,False,2,residential,40,False,32.461,"LINESTRING (34.460067 31.515022, 34.4598253 31.5152288)",,
41254125,False,2,residential,40,True,46.604,"LINESTRING (34.460067 31.515022, 34.4604063 31.5147187)",,
41257072,False,2,residential,40,True,78.837,"LINESTRING (34.460067 31.515022, 34.4595091 31.5144962)",,8
41255367,False,2,residential,50,False,53.82,"LINESTRING (34.4613315 31.5153419, 34.4615299 31.5148884)",Al-Sahaba,8
41255367,False,2,residential,50,True,143.264,"LINESTRING (34.4613315 31.5153419, 34.4612368 31.5155475, 34.4610275 31.5159468, 34.460792 31.516326, 34.4606611 31.5164933)",Al-Sahaba,8
41257478,False,2,residential,40,False,203.02100000000002,"LINESTRING (34.4613315 31.5153419, 34.4616125 31.5155262, 34.4620609 31.5158427, 34.4621976 31.5159393, 34.4623034 31.5160141, 34.4627266 31.5163295, 34.4628928 31.5164505, 34.462976 31.516511)",,
41257855,False,2,residential,40,False,122.315,"LINESTRING (34.4601357 31.5114279, 34.4611583 31.5120987)",شارع أبو عبيدة بن الجراح,8
41257855,False,2,residential,40,True,123.749,"LINESTRING (34.4601357 31.5114279, 34.4591334 31.5107149)",شارع أبو عبيدة بن الجراح,8
41256489,False,2,residential,40,False,129.348,"LINESTRING (34.4601357 31.5114279, 34.4600446 31.5116661, 34.4600077 31.5119646, 34.4600277 31.5121583, 34.4600746 31.5123475, 34.4601362 31.512566)",Al-Isteqlal,8
41256489,False,2,residential,40,True,98.33099999999999,"LINESTRING (34.4601357 31.5114279, 34.460236 31.5112774, 34.4605334 31.510968, 34.460778 31.510737)",Al-Isteqlal,8
41254083,False,4,tertiary,40,False,153.489,"LINESTRING (34.460778 31.510737, 34.4611345 31.5109629, 34.4620658 31.5115736)",Bour Said,
