osmid,highway,oneway,reversed,length,geometry,name,maxspeed,width
37164157,residential,False,True,36.763000000000005,"LINESTRING (35.0721936 31.3981017, 35.072058 31.3981282, 35.071934 31.3982111, 35.0719009 31.3982832)",,,
37156556,tertiary,False,False,37.752,"LINESTRING (35.0629482 31.4005771, 35.0630149 31.4002424)",طريق البنية رافات,40,
37156556,tertiary,False,True,46.367999999999995,"LINESTRING (35.0629482 31.4005771, 35.0629241 31.4007431, 35.0629067 31.400804, 35.0628497 31.4009846)",طريق البنية رافات,40,
37157909,residential,False,False,16.09,"LINESTRING (35.0663954 31.3978563, 35.0662446 31.3979224)",,,3
37157909,residential,False,True,56.012,"LINESTRING (35.0663954 31.3978563, 35.0666989 31.3977976, 35.0669778 31.397802)",,,3
37162395,residential,False,False,90.28300000000002,"LINESTRING (35.0663954 31.3978563, 35.0663456 31.3977291, 35.0661526 31.3974437, 35.0662993 31.3971187)",,,
37156556,tertiary,False,False,42.5,"LINESTRING (35.0622239 31.3968676, 35.0623461 31.3964999)",طريق البنية رافات,40,
37157909,residential,False,True,68.873,"LINESTRING (35.0622239 31.3968676, 35.0625306 31.3969867, 35.0628113 31.3972162)",,,3
37154755,residential,False,False,34.037,"LINESTRING (35.0670486 31.3982784, 35.0673476 31.3984474)",,,
37154755,residential,False,True,37.891,"LINESTRING (35.0670486 31.3982784, 35.0666498 31.3982627)",,,
37154996,residential,False,True,48.469,"LINESTRING (35.0670486 31.3982784, 35.0670961 31.3978444)",,,
37157909,residential,False,True,73.413,"LINESTRING (35.0641267 31.3977423, 35.064897 31.3976825)",,,3
37154295,residential,False,False,42.862,"LINESTRING (35.0641267 31.3977423, 35.0640319 31.3978978, 35.064022 31.3979123, 35.0639911 31.3979485, 35.0639549 31.3979795, 35.0639143 31.3980043, 35.0638474 31.398029)",,,
37157909,residential,False,False,140.84699999999998,"LINESTRING (35.0641267 31.3977423, 35.063843 31.3977178, 35.0632128 31.3974919, 35.0628113 31.3972162)",,,3
37158642,residential,False,True,16.148,"LINESTRING (35.0682675 31.4005804, 35.0683694 31.4004641)",,,3
37159479,residential,False,True,33.122,"LINESTRING (35.0682675 31.4005804, 35.0679193 31.4005605)",,,
37158642,residential,False,False,105.699,"LINESTRING (35.0682675 31.4005804, 35.0681824 31.4007666, 35.0680592 31.4010354, 35.0679612 31.4012664, 35.0677778 31.4014158)",,,3
37156556,tertiary,False,False,24.681,"LINESTRING (35.0624163 31.3962554, 35.0624557 31.396036)",طريق البنية رافات,40,
37156556,tertiary,False,True,27.992,"LINESTRING (35.0624163 31.3962554, 35.0623461 31.3964999)",طريق البنية رافات,40,
37157028,residential,False,True,98.201,"LINESTRING (35.0624163 31.3962554, 35.0628329 31.3962594, 35.0631765 31.3961455, 35.0634149 31.396083)",,,
37161737,residential,False,True,84.65299999999999,"LINESTRING (35.0659827 31.4003666, 35.0658918 31.4001192, 35.0659391 31.399879, 35.0658393 31.399635)",,,
37163734,residential,False,False,109.588,"LINESTRING (35.0659827 31.4003666, 35.0666545 31.4006559, 35.066807 31.4006338, 35.066819 31.4006617, 35.0668849 31.4008343)",طريق ترابي,,3
37163734,residential,False,True,155.744,"LINESTRING (35.0659827 31.4003666, 35.0646957 31.4000534, 35.0646363 31.3999953, 35.0645236 31.3998417)",طريق ترابي,,3
37157840,residential,False,False,53.426,"LINESTRING (35.0631817 31.3967904, 35.0634784 31.3967782, 35.0635359 31.3967316, 35.0635282 31.3965725)",,,
37163314,residential,False,False,64.223,"LINESTRING (35.0631817 31.3967904, 35.0630452 31.3969138, 35.0630185 31.3971182, 35.0628113 31.3972162)",,,
37163314,residential,False,True,92.344,"LINESTRING (35.0631817 31.3967904, 35.0631252 31.3966564, 35.0630548 31.3966169, 35.0623461 31.3964999)",,,
37162395,residential,False,False,32.803,"LINESTRING (35.0662804 31.3965759, 35.0663776 31.3962928)",,,
37154286,residential,False,False,155.813,"LINESTRING (35.0662804 31.3965759, 35.0660655 31.3965467, 35.0654103 31.3964593, 35.0650432 31.3962139, 35.0647522 31.3961748)",,,
37162395,residential,False,True,65.47800000000001,"LINESTRING (35.0662804 31.3965759, 35.0662268 31.3967759, 35.0663608 31.396962, 35.0662993 31.3971187)",,,
37158350,residential,False,False,24.47,"LINESTRING (35.0688902 31.3961002, 35.0689069 31.3963198)",,,
37157991,residential,False,True,85.92399999999999,"LINESTRING (35.0688902 31.3961002, 35.0692546 31.3959695, 35.0695213 31.3957806, 35.0696458 31.3956902)",,,
37158350,residential,False,True,37.525999999999996,"LINESTRING (35.0688902 31.3961002, 35.0687167 31.3960359, 35.0686934 31.395861)",,,
37154755,residential,False,False,37.891,"LINESTRING (35.0666498 31.3982627, 35.0670486 31.3982784)",,,
37153430,residential,False,True,110.229,"LINESTRING (35.0666498 31.3982627, 35.0665431 31.3987565, 35.0665588 31.3991017, 35.0665979 31.3992415)",,,
37154755,residential,False,True,63.956999999999994,"LINESTRING (35.0666498 31.3982627, 35.0663578 31.3982181, 35.0662684 31.3981152, 35.0662446 31.3979224)",,,
37161779,residential,False,False,194.245,"LINESTRING (35.0678747 31.3989394, 35.0678471 31.3991589, 35.0678201 31.3992747, 35.0677941 31.3993892, 35.0678376 31.3994676, 35.067861 31.3995459, 35.0680475 31.3996684, 35.0680488 31.3997792, 35.0679771 31.3999484, 35.067951 31.4001031, 35.068011 31.400328, 35.0679193 31.4005605)",,,
37163413,residential,False,False,38.859,"LINESTRING (35.0678747 31.3989394, 35.0678345 31.3989412, 35.0675517 31.3989749, 35.067469 31.3989855)",,,
37163413,residential,False,True,34.403999999999996,"LINESTRING (35.0678747 31.3989394, 35.0679262 31.3987195, 35.0679864 31.3986516)",,,
37157909,residential,False,False,42.59,"LINESTRING (35.0655475 31.3977876, 35.065116 31.3976825)",,,3
37157909,residential,False,True,49.44199999999999,"LINESTRING (35.0655475 31.3977876, 35.0659349 31.3979201, 35.0660374 31.3979328)",,,3
37160599,residential,False,False,63.876999999999995,"LINESTRING (35.0655475 31.3977876, 35.065478 31.3975032, 35.0655339 31.3972233)",,,
37158625,residential,False,True,5.996,"LINESTRING (35.0638741 31.3957372, 35.0638152 31.3957177)",,,
37161664,residential,False,False,60.12499999999999,"LINESTRING (35.0638741 31.3957372, 35.0636317 31.3958925, 35.063435 31.3960049, 35.0634149 31.396083)",,,
37157458,residential,False,True,14.196,"LINESTRING (35.0650561 31.4016953, 35.0650876 31.4015705)",,,
37157772,residential,False,False,7.168,"LINESTRING (35.0666732 31.3992365, 35.0665979 31.3992415)",,,
37154684,residential,False,True,28.116999999999997,"LINESTRING (35.0666732 31.3992365, 35.0666419 31.3993303, 35.0665917 31.3994796)",,,
37158497,residential,False,True,31.529000000000003,"LINESTRING (35.0666732 31.3992365, 35.0667501 31.3991558, 35.0668713 31.3991349, 35.0669245 31.3990765)",,,
37157909,residential,False,False,19.7,"LINESTRING (35.0662446 31.3979224, 35.0660374 31.3979328)",,,3
37157909,residential,False,True,16.09,"LINESTRING (35.0662446 31.3979224, 35.0663954 31.3978563)",,,3
37154755,residential,False,False,63.957,"LINESTRING (35.0662446 31.3979224, 35.0662684 31.3981152, 35.0663578 31.3982181, 35.0666498 31.3982627)",,,
37153666,residential,False,False,20.141,"LINESTRING (35.0631173 31.3995664, 35.0629102 31.3996059)",,,3
37153666,residential,False,True,118.09100000000001,"LINESTRING (35.0631173 31.3995664, 35.0636534 31.3997727, 35.0643037 31.3998474)",,,3
"[37154803, 37158276]",residential,False,"[False, True]",296.558,"LINESTRING (35.0631173 31.3995664, 35.0633356 31.3993994, 35.063372 31.3992561, 35.0635025 31.3988726, 35.0638879 31.3985503, 35.0640588 31.3983735, 35.0641489 31.3983152, 35.0642544 31.3982734, 35.0644333 31.3982315, 35.0645531 31.398205, 35.0646988 31.3981419, 35.0648463 31.3979996, 35.065116 31.3976825)",ام قوس,,
37162395,residential,False,True,32.803,"LINESTRING (35.0663776 31.3962928, 35.0662804 31.3965759)",,,
37158293,residential,False,False,132.488,"LINESTRING (35.0663776 31.3962928, 35.0663651 31.3961212, 35.0665409 31.3956961, 35.0662718 31.3951758)",,,3
37158293,residential,False,True,113.694,"LINESTRING (35.0663776 31.3962928, 35.0664809 31.3964258, 35.0672582 31.3969775)",,,3
333034940,secondary,False,False,16.271,"LINESTRING (35.0678343 31.3978596, 35.0679403 31.3977446)",الولي - أصفي,40,
333034940,secondary,False,True,80.037,"LINESTRING (35.0678343 31.3978596, 35.0673476 31.3984474)",الولي - أصفي,40,
37158293,residential,False,False,27.884,"LINESTRING (35.0678343 31.3978596, 35.0676428 31.3978495, 35.0675409 31.3978475)",,,3
37158350,residential,False,True,23.763,"LINESTRING (35.0686934 31.395861, 35.0686919 31.3956473)",,,
37158350,residential,False,False,37.525999999999996,"LINESTRING (35.0686934 31.395861, 35.0687167 31.3960359, 35.0688902 31.3961002)",,,
37159610,residential,False,True,67.769,"LINESTRING (35.0686934 31.395861, 35.0683024 31.3958096, 35.0679853 31.3957852)",,,
37154996,residential,False,False,48.469,"LINESTRING (35.0670961 31.3978444, 35.0670486 31.3982784)",,,
37157909,residential,False,False,12.178,"LINESTRING (35.0670961 31.3978444, 35.0669778 31.397802)",,,3
37157909,residential,False,True,42.233999999999995,"LINESTRING (35.0670961 31.3978444, 35.0671509 31.3978482, 35.0675409 31.3978475)",,,3
37154413,tertiary,False,False,29.046,"LINESTRING (35.0627558 31.4030006, 35.0629759 31.4031821)",,40,
37154413,tertiary,False,True,44.212,"LINESTRING (35.0627558 31.4030006, 35.0627339 31.4029294, 35.0626501 31.4026134)",,40,
37157252,residential,True,False,67.11699999999999,"LINESTRING (35.0651791 31.4009721, 35.0651139 31.4013534, 35.0650876 31.4015705)",حارة البدارين,30,
37159142,secondary,False,False,228.66099999999997,"LINESTRING (35.0651791 31.4009721, 35.0650266 31.4009185, 35.0647419 31.4008663, 35.0642996 31.4007892, 35.0639962 31.4007563, 35.0637782 31.4007484, 35.0635189 31.400763, 35.0628497 31.4009846)",طريق السموع-الضاهرية,40,
37159142,secondary,False,True,99.579,"LINESTRING (35.0651791 31.4009721, 35.0656288 31.4010795, 35.0658452 31.4011096, 35.066151 31.4011334, 35.0662069 31.4011342)",طريق السموع-الضاهرية,40,
37157909,residential,False,False,42.233999999999995,"LINESTRING (35.0675409 31.3978475, 35.0671509 31.3978482, 35.0670961 31.3978444)",,,3
37158293,residential,False,False,106.03699999999999,"LINESTRING (35.0675409 31.3978475, 35.0674716 31.397714, 35.0675614 31.3973705, 35.0675363 31.3972076, 35.0672947 31.3970018)",,,3
37158293,residential,False,True,27.884,"LINESTRING (35.0675409 31.3978475, 35.0676428 31.3978495, 35.0678343 31.3978596)",,,3
37158293,residential,False,True,4.393,"LINESTRING (35.0672582 31.3969775, 35.0672947 31.3970018)",,,3
37156121,residential,False,False,108.221,"LINESTRING (35.0672582 31.3969775, 35.067223 31.3966582, 35.0672708 31.3964018, 35.0675852 31.3961148)",,,
37158293,residential,False,False,113.694,"LINESTRING (35.0672582 31.3969775, 35.0664809 31.3964258, 35.0663776 31.3962928)",,,3
37159510,residential,False,False,26.303,"LINESTRING (35.0679403 31.3977446, 35.0680847 31.3979465)",,,
333034940,secondary,False,True,16.271,"LINESTRING (35.0679403 31.3977446, 35.0678343 31.3978596)",الولي - أصفي,40,
333034940,secondary,False,False,113.814,"LINESTRING (35.0679403 31.3977446, 35.0683821 31.3972404, 35.068713 31.3969658)",الولي - أصفي,40,
37159932,residential,False,True,41.833,"LINESTRING (35.066023 31.3968353, 35.0661448 31.3970183, 35.0662993 31.3971187)",,,
37154413,tertiary,False,False,123.5,"LINESTRING (35.0628497 31.4009846, 35.0627823 31.4010827, 35.0627336 31.4012273, 35.0626377 31.4017484, 35.06263 31.4018332, 35.0626257 31.4020671)",,40,
37156556,tertiary,False,False,46.367999999999995,"LINESTRING (35.0628497 31.4009846, 35.0629067 31.400804, 35.0629241 31.4007431, 35.0629482 31.4005771)",طريق البنية رافات,40,
37159142,secondary,False,True,228.661,"LINESTRING (35.0628497 31.4009846, 35.0635189 31.400763, 35.0637782 31.4007484, 35.0639962 31.4007563, 35.0642996 31.4007892, 35.0647419 31.4008663, 35.0650266 31.4009185, 35.0651791 31.4009721)",طريق السموع-الضاهرية,40,
333034936,secondary,False,False,63.724,"LINESTRING (35.0628497 31.4009846, 35.062569 31.4010621, 35.0622226 31.4011878)",طريق السموع-الضاهرية,40,
37158642,residential,False,False,16.148,"LINESTRING (35.0683694 31.4004641, 35.0682675 31.4005804)",,,3
37158642,residential,False,True,245.00600000000003,"LINESTRING (35.0683694 31.4004641, 35.0684519 31.4001619, 35.0684823 31.3999163, 35.0685069 31.3998519, 35.0685513 31.3997359, 35.0687062 31.3995369, 35.0688181 31.3991478, 35.0689091 31.3989866, 35.0691397 31.3987693, 35.069255 31.398439)",,,3
37161340,residential,True,False,315.657,"LINESTRING (35.0683694 31.4004641, 35.0685335 31.4002571, 35.0686467 31.4001656, 35.0688767 31.3999574, 35.0690256 31.3999813, 35.0691566 31.4002944, 35.0693641 31.4007823, 35.07002 31.4013664, 35.0704019 31.4015611)",عقبة العجوز,20,
37158361,residential,False,True,57.626000000000005,"LINESTRING (35.0703482 31.3961545, 35.0702933 31.3959343, 35.070097 31.3956938)",,,
37159118,residential,False,False,251.954,"LINESTRING (35.0699341 31.3974548, 35.0701251 31.3974828, 35.070401 31.3976009, 35.0705548 31.3977705, 35.0706419 31.3982666, 35.070729 31.3983537, 35.0710803 31.3983715, 35.0719009 31.3982832)",,,
37162955,residential,False,False,260.538,"LINESTRING (35.0699341 31.3974548, 35.0702721 31.3971577, 35.0708111 31.3968452, 35.071225 31.3964831, 35.0720973 31.3960392)",,,
37162955,residential,False,True,39.11,"LINESTRING (35.0699341 31.3974548, 35.0696181 31.3975106, 35.0695343 31.3975371)",,,
37154440,residential,False,True,237.04999999999998,"LINESTRING (35.0646906 31.403067, 35.0644946 31.4031283, 35.0642845 31.4028458, 35.0640972 31.4027714, 35.0637099 31.4028187, 35.0633546 31.4030148, 35.0629725 31.4026861, 35.0626501 31.4026134)",,,
37156121,residential,False,False,29.544,"LINESTRING (35.0694178 31.3951977, 35.0696045 31.3954103)",,,
37153953,residential,False,False,61.964000000000006,"LINESTRING (35.0694178 31.3951977, 35.0694991 31.3950071, 35.0695444 31.3949268, 35.0695112 31.3947852, 35.0694041 31.3947061)",,,
37156121,residential,False,True,58.06999999999999,"LINESTRING (35.0694178 31.3951977, 35.0692602 31.395068, 35.0688782 31.3951464)",,,
37157909,residential,False,True,12.178,"LINESTRING (35.0669778 31.397802, 35.0670961 31.3978444)",,,3
37157317,residential,False,True,97.265,"LINESTRING (35.0669778 31.397802, 35.0670446 31.3972915, 35.0672504 31.3970737, 35.0672947 31.3970018)",,,
37157909,residential,False,False,56.012,"LINESTRING (35.0669778 31.397802, 35.0666989 31.3977976, 35.0663954 31.3978563)",,,3
37158293,residential,False,False,4.393,"LINESTRING (35.0672947 31.3970018, 35.0672582 31.3969775)",,,3
37157317,residential,False,False,97.265,"LINESTRING (35.0672947 31.3970018, 35.0672504 31.3970737, 35.0670446 31.3972915, 35.0669778 31.397802)",,,
37158293,residential,False,True,106.03699999999999,"LINESTRING (35.0672947 31.3970018, 35.0675363 31.3972076, 35.0675614 31.3973705, 35.0674716 31.397714, 35.0675409 31.3978475)",,,3
37156121,residential,False,False,58.06999999999999,"LINESTRING (35.0688782 31.3951464, 35.0692602 31.395068, 35.0694178 31.3951977)",,,
37156121,residential,False,True,50.338,"LINESTRING (35.0688782 31.3951464, 35.0687596 31.395152, 35.0683881 31.3953032)",,,
37158350,residential,False,False,60.733999999999995,"LINESTRING (35.0688782 31.3951464, 35.0688518 31.3953493, 35.0687158 31.3954855, 35.0686919 31.3956473)",,,
37163717,residential,False,True,80.181,"LINESTRING (35.0668921 31.3947139, 35.066766 31.3948882, 35.0664443 31.3951179, 35.0662718 31.3951758)",,,
37153666,residential,False,False,22.628,"LINESTRING (35.0668552 31.3995162, 35.0666168 31.3995179)",,,3
333034940,secondary,False,True,35.165,"LINESTRING (35.0668552 31.3995162, 35.0669128 31.3998286)",الولي - أصفي,40,
333034940,secondary,False,False,51.044,"LINESTRING (35.0668552 31.3995162, 35.0668189 31.3993058, 35.0669245 31.3990765)",الولي - أصفي,40,
37154413,tertiary,False,False,6.52,"LINESTRING (35.0626257 31.4020671, 35.0626135 31.4021248)",,40,
37154413,tertiary,False,True,123.5,"LINESTRING (35.0626257 31.4020671, 35.06263 31.4018332, 35.0626377 31.4017484, 35.0627336 31.4012273, 35.0627823 31.4010827, 35.0628497 31.4009846)",,40,
37156140,residential,False,True,143.02499999999998,"LINESTRING (35.0626257 31.4020671, 35.0628125 31.4020518, 35.0630998 31.4019785, 35.0635259 31.4018875, 35.0639488 31.4018385, 35.0640793 31.4017696)",طريق كتف عبيد,20,
37157511,residential,False,False,19.893,"LINESTRING (35.0677778 31.4014158, 35.0678702 31.4014697, 35.0679111 31.4015093, 35.067939 31.4015285)",,,
37158642,residential,False,False,102.59299999999999,"LINESTRING (35.0677778 31.4014158, 35.067569 31.4015872, 35.0672699 31.4017922, 35.0670564 31.4018999, 35.0669334 31.4019868)",,,3
37158642,residential,False,True,105.699,"LINESTRING (35.0677778 31.4014158, 35.0679612 31.4012664, 35.0680592 31.4010354, 35.0681824 31.4007666, 35.0682675 31.4005804)",,,3
37157218,residential,False,True,73.955,"LINESTRING (35.069255 31.398439, 35.068657 31.3983464, 35.0685189 31.3982597)",,,
37158642,residential,False,False,245.00600000000003,"LINESTRING (35.069255 31.398439, 35.0691397 31.3987693, 35.0689091 31.3989866, 35.0688181 31.3991478, 35.0687062 31.3995369, 35.0685513 31.3997359, 35.0685069 31.3998519, 35.0684823 31.3999163, 35.0684519 31.4001619, 35.0683694 31.4004641)",,,3
37158642,residential,False,True,56.163,"LINESTRING (35.069255 31.398439, 35.0693371 31.3981789, 35.0693553 31.3979437)",,,3
37162955,residential,False,True,48.522,"LINESTRING (35.0695343 31.3975371, 35.0690242 31.3975081)",,,
37162955,residential,False,False,39.11,"LINESTRING (35.0695343 31.3975371, 35.0696181 31.3975106, 35.0699341 31.3974548)",,,
37163413,residential,False,False,51.969,"LINESTRING (35.0695343 31.3975371, 35.069556 31.3977087, 35.0694106 31.3978391, 35.0693553 31.3979437)",,,
37157840,residential,False,True,53.426,"LINESTRING (35.0635282 31.3965725, 35.0635359 31.3967316, 35.0634784 31.3967782, 35.0631817 31.3967904)",,,
37154286,residential,False,True,155.813,"LINESTRING (35.0647522 31.3961748, 35.0650432 31.3962139, 35.0654103 31.3964593, 35.0660655 31.3965467, 35.0662804 31.3965759)",,,
37154295,residential,False,True,42.862,"LINESTRING (35.0638474 31.398029, 35.0639143 31.3980043, 35.0639549 31.3979795, 35.0639911 31.3979485, 35.064022 31.3979123, 35.0640319 31.3978978, 35.0641267 31.3977423)",,,
37158570,residential,False,False,172.399,"LINESTRING (35.0638474 31.398029, 35.0636875 31.3980936, 35.0633968 31.3982619, 35.0633069 31.3982619, 35.0626401 31.3979307, 35.0626388 31.3977646, 35.0624669 31.3976313)",,,
37162866,residential,False,False,108.369,"LINESTRING (35.0638474 31.398029, 35.0635619 31.3985082, 35.0631824 31.3988015)",,,
37156556,tertiary,False,False,74.295,"LINESTRING (35.0624872 31.3959358, 35.0626775 31.3952877)",طريق البنية رافات,40,
37156556,tertiary,False,True,11.536,"LINESTRING (35.0624872 31.3959358, 35.0624557 31.396036)",طريق البنية رافات,40,
37153666,residential,False,True,20.141,"LINESTRING (35.0629102 31.3996059, 35.0631173 31.3995664)",,,3
37156556,tertiary,False,True,54.548,"LINESTRING (35.0629102 31.3996059, 35.0630033 31.3998659, 35.0630341 31.400083)",طريق البنية رافات,40,
37158350,residential,False,False,50.786,"LINESTRING (35.0689069 31.3963198, 35.0689301 31.3967761)",,,
37158350,residential,False,True,24.47,"LINESTRING (35.0689069 31.3963198, 35.0688902 31.3961002)",,,
37162243,residential,False,True,132.981,"LINESTRING (35.0689069 31.3963198, 35.0683706 31.3962305, 35.068066 31.3963137, 35.0678923 31.3962308, 35.0675852 31.3961148)",,,
37153666,residential,False,False,131.96200000000002,"LINESTRING (35.0658393 31.399635, 35.0648917 31.3996635, 35.0647699 31.399667, 35.0647009 31.3997194, 35.0645236 31.3998417)",,,3
37153666,residential,False,True,73.54299999999999,"LINESTRING (35.0658393 31.399635, 35.0664558 31.3995193, 35.0665917 31.3994796)",,,3
37161737,residential,False,False,84.653,"LINESTRING (35.0658393 31.399635, 35.0659391 31.399879, 35.0658918 31.4001192, 35.0659827 31.4003666)",,,
37157772,residential,False,True,247.966,"LINESTRING (35.0643045 31.3986359, 35.0645295 31.3985924, 35.0646816 31.3988111, 35.0647965 31.3988733, 35.0655946 31.3988544, 35.0660372 31.3991422, 35.066328 31.3992607, 35.0665703 31.3992433, 35.0665979 31.3992415)",,,
37161950,residential,False,True,35.358,"LINESTRING (35.0640538 31.3954735, 35.0638152 31.3957177)",,,
37153666,residential,False,True,20.881,"LINESTRING (35.0643037 31.3998474, 35.0645236 31.3998417)",,,3
37153666,residential,False,False,118.09100000000001,"LINESTRING (35.0643037 31.3998474, 35.0636534 31.3997727, 35.0631173 31.3995664)",,,3
37160110,residential,False,False,68.45599999999999,"LINESTRING (35.0643037 31.3998474, 35.0642044 31.3996816, 35.064198 31.3992522)",,,
37160368,residential,False,True,61.975,"LINESTRING (35.0656383 31.3982143, 35.0659879 31.3981757, 35.0660339 31.3981255, 35.0660374 31.3979328)",,,
333034940,secondary,False,False,29.488,"LINESTRING (35.068713 31.3969658, 35.0689301 31.3967761)",الولي - أصفي,40,
37163061,residential,False,False,68.32300000000001,"LINESTRING (35.068713 31.3969658, 35.0689312 31.397217, 35.0690242 31.3975081)",,,
333034940,secondary,False,True,113.814,"LINESTRING (35.068713 31.3969658, 35.0683821 31.3972404, 35.0679403 31.3977446)",الولي - أصفي,40,
37154413,tertiary,False,True,54.441,"LINESTRING (35.0626501 31.4026134, 35.0626135 31.4021248)",,40,
37154413,tertiary,False,False,44.212,"LINESTRING (35.0626501 31.4026134, 35.0627339 31.4029294, 35.0627558 31.4030006)",,40,
37154440,residential,False,False,237.04999999999998,"LINESTRING (35.0626501 31.4026134, 35.0629725 31.4026861, 35.0633546 31.4030148, 35.0637099 31.4028187, 35.0640972 31.4027714, 35.0642845 31.4028458, 35.0644946 31.4031283, 35.0646906 31.403067)",,,
