osmid,oneway,lanes,highway,maxspeed,width,reversed,length,name,geometry
41305536,False,2,residential,20,6,False,122.48,,"LINESTRING (34.3349077 31.3811005, 34.3348549 31.3809727, 34.3347845 31.380942, 34.3347015 31.3808199, 34.334516 31.3806691, 34.3343751 31.380515, 34.3342837 31.3804015, 34.334077 31.3805066)"
41305536,False,2,residential,20,6,True,109.221,,"LINESTRING (34.3349077 31.3811005, 34.3350206 31.3811871, 34.3351078 31.3813638, 34.3354852 31.3817187, 34.3356014 31.3818708)"
41305536,False,2,residential,20,6,False,45.344,,"LINESTRING (34.334077 31.3805066, 34.3337512 31.3802084)"
41305536,False,2,residential,20,6,True,122.48000000000002,,"LINESTRING (34.334077 31.3805066, 34.3342837 31.3804015, 34.3343751 31.380515, 34.334516 31.3806691, 34.3347015 31.3808199, 34.3347845 31.380942, 34.3348549 31.3809727, 34.3349077 31.3811005)"
41306241,False,2,residential,20,6,False,386.10799999999995,,"LINESTRING (34.334077 31.3805066, 34.334062 31.3805895, 34.3335627 31.3809424, 34.3333891 31.3810653, 34.3333006 31.3811303, 34.3331998 31.3811973, 34.3328632 31.3814522, 34.3325363 31.3816909, 34.3324132 31.3818204, 34.3319317 31.3821599, 34.3316961 31.3823367, 34.3315033 31.3824633, 34.3314936 31.3824537, 34.331114 31.3820803)"
41305752,False,2,residential,20,,True,140.684,,"LINESTRING (34.332456 31.3795103, 34.3328916 31.3796895, 34.3331974 31.3798828, 34.3333185 31.3799639, 34.3336291 31.3802582)"
41306811,False,2,residential,40,,False,239.21499999999997,شارع العبادلة,"LINESTRING (34.332456 31.3795103, 34.3327981 31.379279, 34.3336083 31.3787709, 34.3344436 31.3781889)"
559883615,False,,residential,,,True,101.201,,"LINESTRING (34.332456 31.3795103, 34.3319584 31.3792771, 34.3315826 31.3789976)"
41306324,False,2,residential,40,8,True,198.16,"Alwad ""Eng Aladdin Safi""","LINESTRING (34.3353265 31.3790397, 34.3345497 31.379634, 34.3341795 31.3798898, 34.3337512 31.3802084)"
295778823,True,2,trunk,80,,False,62.724999999999994,شارع صلاح الدين,"LINESTRING (34.3353265 31.3790397, 34.3350757 31.378766, 34.3349077 31.3786037)"
41306946,False,2,residential,40,6,True,249.24400000000003,Abu ryad al'abadla,"LINESTRING (34.3403248 31.37584, 34.3397768 31.3751275, 34.3394718 31.3747248, 34.3393485 31.3746304, 34.3388606 31.373985)"
41308481,False,2,residential,40,,True,297.661,,"LINESTRING (34.3403248 31.37584, 34.339899 31.3760878, 34.3391098 31.3765724, 34.3390119 31.3766256, 34.3385851 31.3768732, 34.3380724 31.3771504, 34.3377277 31.3773385)"
41304798,False,2,residential,40,,True,272.715,,"LINESTRING (34.3338924 31.3775394, 34.333416 31.3778358, 34.3315826 31.3789976)"
295778823,True,2,trunk,80,,False,382.438,شارع صلاح الدين,"LINESTRING (34.3338924 31.3775394, 34.3337079 31.3772691, 34.3336492 31.377158, 34.3334801 31.3768114, 34.3332151 31.3763073, 34.3330843 31.3760344, 34.3329222 31.3756909, 34.3328492 31.3755178, 34.3327212 31.3752447, 34.3326673 31.3751169, 34.3324816 31.3747569, 34.33231 31.3743803)"
41306946,False,2,residential,40,6,False,249.24400000000003,Abu ryad al'abadla,"LINESTRING (34.3388606 31.373985, 34.3393485 31.3746304, 34.3394718 31.3747248, 34.3397768 31.3751275, 34.3403248 31.37584)"
41307677,False,2,residential,40,16,True,139.676,No.2,"LINESTRING (34.3388606 31.373985, 34.3384803 31.3741715, 34.3381244 31.374402, 34.3376507 31.3746965)"
41304954,False,2,residential,20,,False,75.047,,"LINESTRING (34.331114 31.3820803, 34.3306811 31.3824164, 34.3304764 31.3824311)"
41306241,False,2,residential,20,6,False,313.34200000000004,,"LINESTRING (34.331114 31.3820803, 34.3320629 31.3814297, 34.3321967 31.3813257, 34.3322522 31.3812903, 34.3324961 31.3810884, 34.3327787 31.3808741, 34.3328098 31.3808585, 34.3331709 31.3805884, 34.3333116 31.3804902, 34.3336291 31.3802582)"
41306241,False,2,residential,20,6,True,386.108,,"LINESTRING (34.331114 31.3820803, 34.3314936 31.3824537, 34.3315033 31.3824633, 34.3316961 31.3823367, 34.3319317 31.3821599, 34.3324132 31.3818204, 34.3325363 31.3816909, 34.3328632 31.3814522, 34.3331998 31.3811973, 34.3333006 31.3811303, 34.3333891 31.3810653, 34.3335627 31.3809424, 34.334062 31.3805895, 34.334077 31.3805066)"
41307677,False,2,residential,40,16,True,137.063,No.2,"LINESTRING (34.3376507 31.3746965, 34.3364609 31.3753947)"
41307677,False,2,residential,40,16,False,139.676,No.2,"LINESTRING (34.3376507 31.3746965, 34.3381244 31.374402, 34.3384803 31.3741715, 34.3388606 31.373985)"
41306811,False,2,residential,40,,True,239.215,شارع العبادلة,"LINESTRING (34.3344436 31.3781889, 34.3336083 31.3787709, 34.3327981 31.379279, 34.332456 31.3795103)"
295778823,True,2,trunk,80,,False,89.19300000000001,شارع صلاح الدين,"LINESTRING (34.3344436 31.3781889, 34.3343421 31.3780761, 34.3338924 31.3775394)"
41304954,False,2,residential,20,,True,75.047,,"LINESTRING (34.3304764 31.3824311, 34.3306811 31.3824164, 34.331114 31.3820803)"
41307677,False,2,residential,40,16,False,59.303,No.2,"LINESTRING (34.3359261 31.3756703, 34.3364609 31.3753947)"
41307677,False,2,residential,40,16,True,11.741,No.2,"LINESTRING (34.3359261 31.3756703, 34.3358201 31.3757247)"
41305993,True,2,residential,40,12,False,250.80900000000003,,"LINESTRING (34.3359261 31.3756703, 34.336162 31.3760145, 34.3365952 31.3767151, 34.3372374 31.3776276)"
41307677,False,2,residential,40,16,False,240.64,No.2,"LINESTRING (34.3336317 31.3768164, 34.3348332 31.3762106, 34.3351038 31.3760685, 34.3358201 31.3757247)"
295782194,True,2,trunk,80,,False,200.228,شارع صلاح الدين,"LINESTRING (34.3336317 31.3768164, 34.3338309 31.3771948, 34.334073 31.3775082, 34.3344986 31.3780276, 34.3348016 31.3783012)"
41308481,False,2,residential,40,,False,216.214,,"LINESTRING (34.3354369 31.3789753, 34.3364209 31.3782499, 34.337154 31.3776979)"
295782194,True,2,trunk,80,,False,273.80899999999997,شارع صلاح الدين,"LINESTRING (34.3354369 31.3789753, 34.335753 31.3792828, 34.3363029 31.3798638, 34.3368345 31.3804316, 34.3370196 31.3806289, 34.3372492 31.3808902)"
41306241,False,2,residential,20,6,False,12.846,,"LINESTRING (34.3336291 31.3802582, 34.3337512 31.3802084)"
41305752,False,2,residential,20,,False,140.684,,"LINESTRING (34.3336291 31.3802582, 34.3333185 31.3799639, 34.3331974 31.3798828, 34.3328916 31.3796895, 34.332456 31.3795103)"
41306241,False,2,residential,20,6,True,313.342,,"LINESTRING (34.3336291 31.3802582, 34.3333116 31.3804902, 34.3331709 31.3805884, 34.3328098 31.3808585, 34.3327787 31.3808741, 34.3324961 31.3810884, 34.3322522 31.3812903, 34.3321967 31.3813257, 34.3320629 31.3814297, 34.331114 31.3820803)"
559883615,False,,residential,,,True,38.233,,"LINESTRING (34.3315826 31.3789976, 34.3312386 31.3788188)"
41304798,False,2,residential,40,,False,272.715,,"LINESTRING (34.3315826 31.3789976, 34.333416 31.3778358, 34.3338924 31.3775394)"
559883615,False,,residential,,,False,101.201,,"LINESTRING (34.3315826 31.3789976, 34.3319584 31.3792771, 34.332456 31.3795103)"
559883615,False,,residential,,,False,38.233,,"LINESTRING (34.3312386 31.3788188, 34.3315826 31.3789976)"
1013513252,False,,trunk,,,False,19.674,,"LINESTRING (34.33231 31.3743803, 34.3323442 31.3743235, 34.3323784 31.3742962, 34.3324058 31.3743079, 34.3324569 31.3743252)"
295782194,True,2,trunk,80,,False,298.626,شارع صلاح الدين,"LINESTRING (34.3324569 31.3743252, 34.3326164 31.3746758, 34.3327894 31.375032, 34.3328701 31.3751981, 34.3330079 31.37549, 34.3330733 31.3756261, 34.3332256 31.3759545, 34.3336317 31.3768164)"
1013513252,False,,trunk,,,True,19.674,,"LINESTRING (34.3324569 31.3743252, 34.3324058 31.3743079, 34.3323784 31.3742962, 34.3323442 31.3743235, 34.33231 31.3743803)"
295778823,True,2,trunk,80,,False,31.01,شارع صلاح الدين,"LINESTRING (34.3346815 31.37838, 34.3344436 31.3781889)"
1013513253,False,,trunk,,,False,17.713,شارع صلاح الدين,"LINESTRING (34.3346815 31.37838, 34.3346896 31.3783265, 34.334717 31.3783031, 34.334749 31.3783031, 34.3348016 31.3783012)"
295782194,True,2,trunk,80,,False,31.12,شارع صلاح الدين,"LINESTRING (34.3348016 31.3783012, 34.3349515 31.3784605, 34.3350131 31.3785147)"
1013513253,False,,trunk,,,True,17.713,شارع صلاح الدين,"LINESTRING (34.3348016 31.3783012, 34.334749 31.3783031, 34.334717 31.3783031, 34.3346896 31.3783265, 34.3346815 31.37838)"
295778823,True,2,trunk,80,,False,32.954,شارع صلاح الدين,"LINESTRING (34.3349077 31.3786037, 34.3348382 31.3785188, 34.3346815 31.37838)"
1013513254,False,,trunk,,,False,16.448999999999998,شارع صلاح الدين,"LINESTRING (34.3349077 31.3786037, 34.3349575 31.3786029, 34.3349787 31.3785921, 34.3349967 31.3785722, 34.3350131 31.3785147)"
295782194,True,2,trunk,80,,False,65.14,شارع صلاح الدين,"LINESTRING (34.3350131 31.3785147, 34.335113 31.3786157, 34.3354369 31.3789753)"
1013513254,False,,trunk,,,True,16.448999999999998,شارع صلاح الدين,"LINESTRING (34.3350131 31.3785147, 34.3349967 31.3785722, 34.3349787 31.3785921, 34.3349575 31.3786029, 34.3349077 31.3786037)"
295778823,True,2,trunk,80,,False,271.899,شارع صلاح الدين,"LINESTRING (34.3371145 31.3809497, 34.3370778 31.3809152, 34.3368217 31.3806383, 34.3363873 31.3801728, 34.3361882 31.3799514, 34.3359882 31.3797345, 34.3356715 31.3794049, 34.3353265 31.3790397)"
1013513255,False,,trunk,,,False,19.735,,"LINESTRING (34.3371145 31.3809497, 34.3371058 31.3809177, 34.3371218 31.3808865, 34.3371584 31.3808787, 34.3372492 31.3808902)"
1013513255,False,,trunk,,,True,19.735,,"LINESTRING (34.3372492 31.3808902, 34.3371584 31.3808787, 34.3371218 31.3808865, 34.3371058 31.3809177, 34.3371145 31.3809497)"
1091812952,True,,residential,,,False,288.478,,"LINESTRING (34.3386872 31.3799373, 34.3384347 31.3796031, 34.3371845 31.3777431, 34.337154 31.3776979)"
41307677,False,2,residential,40,16,False,11.741,No.2,"LINESTRING (34.3358201 31.3757247, 34.3359261 31.3756703)"
41307677,False,2,residential,40,16,True,240.64,No.2,"LINESTRING (34.3358201 31.3757247, 34.3351038 31.3760685, 34.3348332 31.3762106, 34.3336317 31.3768164)"
41308481,False,2,residential,40,,False,11.126,,"LINESTRING (34.337154 31.3776979, 34.3372374 31.3776276)"
41308481,False,2,residential,40,,True,216.214,,"LINESTRING (34.337154 31.3776979, 34.3364209 31.3782499, 34.3354369 31.3789753)"
1091812952,True,,residential,,,False,253.33100000000002,,"LINESTRING (34.337154 31.3776979, 34.3365165 31.3767549, 34.3358201 31.3757247)"
