osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,width,name
41306630,False,4,tertiary,40,False,118.107,"LINESTRING (34.4023325 31.4433032, 34.4028637 31.443018, 34.4033781 31.4427268)",,Al-Borag
41307368,False,2,residential,40,True,272.408,"LINESTRING (34.4023325 31.4433032, 34.4031058 31.4443912, 34.4031743 31.4444474, 34.4032808 31.444448, 34.4033035 31.4444371, 34.4043073 31.443954)",,
41305001,False,1,residential,40,False,114.01100000000001,"LINESTRING (34.4011266 31.4416539, 34.401315 31.4415539, 34.4013767 31.441521, 34.4015492 31.4414264, 34.4017294 31.4413173, 34.4017351 31.441314, 34.4018974 31.44122, 34.4021293 31.4410891)",,
41307368,False,2,residential,40,False,63.518,"LINESTRING (34.4011266 31.4416539, 34.4008826 31.441347, 34.4007415 31.4411868)",,
41307368,False,2,residential,40,True,70.90599999999999,"LINESTRING (34.4011266 31.4416539, 34.4013656 31.4419782, 34.4015245 31.4421937)",,
41306630,False,4,tertiary,40,False,51.0,"LINESTRING (34.400836 31.4441964, 34.4012686 31.4439241)",,Al-Borag
41306630,False,4,tertiary,40,True,19.067999999999998,"LINESTRING (34.400836 31.4441964, 34.4007572 31.4442571, 34.4006868 31.4443113)",,Al-Borag
41307342,False,2,residential,40,False,228.489,"LINESTRING (34.400836 31.4441964, 34.3996898 31.4431751, 34.3991703 31.4427122)",,
41307524,False,1,residential,40,False,30.067,"LINESTRING (34.3982576 31.4411982, 34.3984872 31.4410118)",4,
41307524,False,1,residential,40,True,28.13,"LINESTRING (34.3982576 31.4411982, 34.3980437 31.4413734)",4,
41307988,False,1,residential,40,True,46.875,"LINESTRING (34.3982576 31.4411982, 34.3986004 31.4415018)",,
41307117,False,2,residential,40,False,40.296,"LINESTRING (34.4023027 31.4383059, 34.4019719 31.4385332)",,
41307117,False,2,residential,40,True,160.09500000000003,"LINESTRING (34.4023027 31.4383059, 34.4025937 31.4381166, 34.4029098 31.437896, 34.4030237 31.4378183, 34.4030306 31.4378136, 34.403274 31.4376476, 34.4036182 31.4374044)",,
41305748,False,1,residential,40,False,45.367,"LINESTRING (34.3994934 31.4402151, 34.3998401 31.4404961)",4,
41307524,False,1,residential,40,False,109.485,"LINESTRING (34.3994934 31.4402151, 34.4003216 31.4395294)",4,
41307524,False,1,residential,40,True,66.979,"LINESTRING (34.3994934 31.4402151, 34.3989765 31.4406254)",4,
41307501,False,4,tertiary,40,True,39.253,"LINESTRING (34.4002584 31.4417389, 34.3999613 31.4419846)",16,
"[41306498, 41304827]",False,1,residential,40,"[False, True]",125.16799999999999,"LINESTRING (34.4002584 31.4417389, 34.4004882 31.4420028, 34.400603 31.4421679, 34.4006939 31.442328, 34.4007058 31.4423434, 34.4008446 31.4425225, 34.4006738 31.4426504)",,
41307501,False,4,tertiary,40,False,77.207,"LINESTRING (34.4002584 31.4417389, 34.400389 31.4416319, 34.40047 31.4415655, 34.4006089 31.4413804, 34.4007415 31.4411868)",16,
41307855,False,2,residential,40,True,96.30799999999999,"LINESTRING (34.4049289 31.4446387, 34.404599 31.444284, 34.4043073 31.443954)",,
853515177,False,2,tertiary,40,False,23.538,"LINESTRING (34.4079392 31.4393938, 34.4081731 31.4394644)",10,
298692574,False,,residential,,True,119.19100000000002,"LINESTRING (34.4079392 31.4393938, 34.4077271 31.4394953, 34.4076156 31.4395348, 34.4075547 31.4396712, 34.4074316 31.439776, 34.4073046 31.4399843, 34.4071529 31.4401772)",,
853515177,False,2,tertiary,40,True,123.332,"LINESTRING (34.4079392 31.4393938, 34.4077642 31.4392085, 34.4071529 31.4385107)",10,
41307670,False,1,residential,40,True,110.829,"LINESTRING (34.3982568 31.4385112, 34.3989043 31.4393408)",,
41307873,False,1,residential,40,True,26.662,"LINESTRING (34.3982568 31.4385112, 34.3985023 31.4383945)",,
41307117,False,2,residential,40,False,160.09499999999997,"LINESTRING (34.4036182 31.4374044, 34.403274 31.4376476, 34.4030306 31.4378136, 34.4030237 31.4378183, 34.4029098 31.437896, 34.4025937 31.4381166, 34.4023027 31.4383059)",,
104303911,False,2,residential,40,False,136.872,"LINESTRING (34.4036182 31.4374044, 34.4043769 31.4380476, 34.4046416 31.438272)",10,
41305602,False,1,residential,40,True,46.218,"LINESTRING (34.3991961 31.4410303, 34.3988572 31.4407317)",,
41307988,False,1,residential,40,False,77.088,"LINESTRING (34.3991961 31.4410303, 34.3986004 31.4415018)",,
41307988,False,1,residential,40,True,85.212,"LINESTRING (34.3991961 31.4410303, 34.3998401 31.4404961)",,
41305602,False,1,residential,40,False,39.513000000000005,"LINESTRING (34.3991961 31.4410303, 34.3994395 31.4412374, 34.3994896 31.4412824)",,
41307524,False,1,residential,40,False,66.979,"LINESTRING (34.3989765 31.4406254, 34.3994934 31.4402151)",4,
41307524,False,1,residential,40,True,16.365,"LINESTRING (34.3989765 31.4406254, 34.3988572 31.4407317)",4,
41308296,False,1,residential,40,False,57.227000000000004,"LINESTRING (34.3989765 31.4406254, 34.3986875 31.4402801, 34.3986259 31.4402066)",,
41306630,False,4,tertiary,40,True,70.824,"LINESTRING (34.4006868 31.4443113, 34.4001687 31.4447699)",,Al-Borag
41306630,False,4,tertiary,40,False,19.067999999999998,"LINESTRING (34.4006868 31.4443113, 34.4007572 31.4442571, 34.400836 31.4441964)",,Al-Borag
41307290,False,2,residential,40,True,126.27000000000001,"LINESTRING (34.4006868 31.4443113, 34.4008675 31.4444383, 34.401595 31.4451387)",,
41305748,False,1,residential,40,True,45.367,"LINESTRING (34.3998401 31.4404961, 34.3994934 31.4402151)",4,
41307988,False,1,residential,40,False,85.212,"LINESTRING (34.3998401 31.4404961, 34.3991961 31.4410303)",,
41307988,False,1,residential,40,True,144.126,"LINESTRING (34.3998401 31.4404961, 34.4009484 31.4396096)",,
41305748,False,1,residential,40,False,39.439,"LINESTRING (34.3998401 31.4404961, 34.4000563 31.4406849, 34.4001305 31.4407499)",4,
41307368,False,2,residential,40,True,23.074,"LINESTRING (34.4019715 31.4427929, 34.4020969 31.4429707)",,
41307368,False,2,residential,40,False,78.994,"LINESTRING (34.4019715 31.4427929, 34.4017332 31.4424604, 34.4015245 31.4421937)",,
41308644,False,1,residential,40,False,42.497,"LINESTRING (34.4019715 31.4427929, 34.4017183 31.4429235, 34.4015882 31.4429907)",,
41304721,False,1,residential,40,False,51.328,"LINESTRING (34.3989043 31.4393408, 34.3993527 31.4390825)",,
41304721,False,1,residential,40,True,5.416,"LINESTRING (34.3989043 31.4393408, 34.398858 31.4393693)",,
41307670,False,1,residential,40,False,110.829,"LINESTRING (34.3989043 31.4393408, 34.3982568 31.4385112)",,
41304721,False,1,residential,40,True,51.328,"LINESTRING (34.3993527 31.4390825, 34.3989043 31.4393408)",,
41306040,False,2,residential,40,False,111.183,"LINESTRING (34.3993527 31.4390825, 34.3985023 31.4383945)",,
41306040,False,2,residential,40,True,44.276,"LINESTRING (34.3993527 31.4390825, 34.3994204 31.4391268, 34.3997 31.4393481)",,
41306630,False,4,tertiary,40,False,84.805,"LINESTRING (34.4033781 31.4427268, 34.4038256 31.4425016, 34.4041367 31.4423239)",,Al-Borag
41306630,False,4,tertiary,40,True,118.107,"LINESTRING (34.4033781 31.4427268, 34.4028637 31.443018, 34.4023325 31.4433032)",,Al-Borag
41307665,False,2,residential,40,False,146.858,"LINESTRING (34.4033781 31.4427268, 34.4028246 31.4422198, 34.402515 31.4416502)",6,
41307368,False,2,residential,40,True,77.322,"LINESTRING (34.4075303 31.441325, 34.4073088 31.4406558)",,
41307368,False,2,residential,40,False,279.001,"LINESTRING (34.4075303 31.441325, 34.4075982 31.4419603, 34.4071109 31.4422573, 34.406359 31.442743, 34.4059409 31.4430131, 34.4058398 31.4430784)",,
41307665,False,2,residential,40,False,46.99,"LINESTRING (34.4009484 31.4396096, 34.4006445 31.4392759)",6,
41307988,False,1,residential,40,False,144.126,"LINESTRING (34.4009484 31.4396096, 34.3998401 31.4404961)",,
41307665,False,2,residential,40,True,98.966,"LINESTRING (34.4009484 31.4396096, 34.4011266 31.4397873, 34.4016224 31.4402889)",6,
41308556,False,2,residential,40,False,161.268,"LINESTRING (34.4058455 31.4394376, 34.4071529 31.4385107)",,
104303911,False,2,residential,40,False,147.313,"LINESTRING (34.4058455 31.4394376, 34.4068763 31.4404284)",10,
104303911,False,2,residential,40,True,131.933,"LINESTRING (34.4058455 31.4394376, 34.4049328 31.4385424)",10,
41308556,False,2,residential,40,True,132.893,"LINESTRING (34.4058455 31.4394376, 34.4055998 31.4396057, 34.4048489 31.4402749)",,
41306630,False,4,tertiary,40,True,14.206,"LINESTRING (34.4073088 31.4406558, 34.4071803 31.4407214)",,Al-Borag
41307368,False,2,residential,40,False,77.322,"LINESTRING (34.4073088 31.4406558, 34.4075303 31.441325)",,
1014359773,False,2,tertiary,40,True,158.885,"LINESTRING (34.4073088 31.4406558, 34.4075013 31.4405006, 34.4077285 31.4403193, 34.4078837 31.4400872, 34.408029 31.4398028, 34.4081731 31.4394644)",10,
41307290,False,2,residential,40,True,67.728,"LINESTRING (34.401595 31.4451387, 34.4020933 31.4455749)",,
41307290,False,2,residential,40,False,126.27000000000001,"LINESTRING (34.401595 31.4451387, 34.4008675 31.4444383, 34.4006868 31.4443113)",,
41307605,False,1,residential,40,False,199.20600000000002,"LINESTRING (34.401595 31.4451387, 34.4026119 31.4443725, 34.4026649 31.4443721, 34.4029498 31.4446625, 34.4030952 31.4448321)",,
"[41306498, 41304827]",False,1,residential,40,"[False, True]",125.16799999999999,"LINESTRING (34.4006738 31.4426504, 34.4008446 31.4425225, 34.4007058 31.4423434, 34.4006939 31.442328, 34.400603 31.4421679, 34.4004882 31.4420028, 34.4002584 31.4417389)",,
41306498,False,1,residential,40,True,140.928,"LINESTRING (34.4006738 31.4426504, 34.4003547 31.4429156, 34.4001987 31.4427696, 34.3996541 31.4422598)",,
41306562,False,1,residential,40,True,100.272,"LINESTRING (34.4006738 31.4426504, 34.4001213 31.4421464, 34.3999613 31.4419846)",4,
41305602,False,1,residential,40,False,46.218,"LINESTRING (34.3988572 31.4407317, 34.3991961 31.4410303)",,
41307524,False,1,residential,40,False,16.365,"LINESTRING (34.3988572 31.4407317, 34.3989765 31.4406254)",4,
41307524,False,1,residential,40,True,46.927,"LINESTRING (34.3988572 31.4407317, 34.3984872 31.4410118)",4,
41307501,False,4,tertiary,40,False,31.725,"LINESTRING (34.3997348 31.4421945, 34.3999613 31.4419846)",16,
41307501,False,4,tertiary,40,True,10.552,"LINESTRING (34.3997348 31.4421945, 34.3996541 31.4422598)",16,
41306238,False,1,residential,40,False,68.312,"LINESTRING (34.3997348 31.4421945, 34.3992377 31.4417641, 34.3992294 31.4417569)",,
41307290,False,2,residential,40,False,67.728,"LINESTRING (34.4020933 31.4455749, 34.401595 31.4451387)",,
41306190,False,1,residential,40,False,126.024,"LINESTRING (34.4020933 31.4455749, 34.4026566 31.4451289, 34.4030257 31.4448841, 34.4030952 31.4448321)",,
41307524,False,1,residential,40,False,41.629,"LINESTRING (34.4003216 31.4395294, 34.4006445 31.4392759)",4,
41307524,False,1,residential,40,True,109.485,"LINESTRING (34.4003216 31.4395294, 34.3994934 31.4402151)",4,
41306040,False,2,residential,40,False,75.603,"LINESTRING (34.4003216 31.4395294, 34.4001399 31.4393763, 34.4000321 31.4394596, 34.3999372 31.4395392, 34.399746 31.4393851)",,
41306040,False,2,residential,40,True,5.998,"LINESTRING (34.3997 31.4393481, 34.399746 31.4393851)",,
41306040,False,2,residential,40,False,44.276,"LINESTRING (34.3997 31.4393481, 34.3994204 31.4391268, 34.3993527 31.4390825)",,
298721667,False,,residential,,False,74.29599999999999,"LINESTRING (34.3997 31.4393481, 34.3998457 31.4392419, 34.3999785 31.439119, 34.4000758 31.4390361, 34.4001618 31.438969, 34.4002628 31.4388844)",,
41305579,False,1,residential,40,True,179.156,"LINESTRING (34.3980437 31.4413734, 34.3993347 31.4425493)",,
41307524,False,1,residential,40,False,28.13,"LINESTRING (34.3980437 31.4413734, 34.3982576 31.4411982)",4,
41305014,False,4,residential,40,True,157.064,"LINESTRING (34.4018636 31.4401386, 34.4018358 31.4400116, 34.4018145 31.4399373, 34.4018783 31.4396508, 34.4020371 31.4390992, 34.4021902 31.4387775)",,
41307501,False,4,tertiary,40,False,120.785,"LINESTRING (34.4018636 31.4401386, 34.4022946 31.4398747, 34.402863 31.4394669)",16,
41307501,False,4,tertiary,40,True,28.336000000000002,"LINESTRING (34.4018636 31.4401386, 34.4018217 31.4401642, 34.4018025 31.440176, 34.4016224 31.4402889)",16,
41308290,False,2,residential,40,False,22.737,"LINESTRING (34.3991646 31.4377736, 34.3989869 31.4376364)",,
41307665,False,2,residential,40,True,162.671,"LINESTRING (34.3991646 31.4377736, 34.3998857 31.4383763, 34.400123 31.4386795, 34.4002628 31.4388844)",6,
300003970,False,2,residential,40,False,93.394,"LINESTRING (34.3991646 31.4377736, 34.3988938 31.4380454, 34.3986613 31.4382504, 34.3985023 31.4383945)",8,
41306040,False,2,residential,40,True,111.183,"LINESTRING (34.3985023 31.4383945, 34.3993527 31.4390825)",,
41307873,False,1,residential,40,False,26.662,"LINESTRING (34.3985023 31.4383945, 34.3982568 31.4385112)",,
41306040,False,2,residential,40,False,62.696,"LINESTRING (34.3985023 31.4383945, 34.3982101 31.4382099, 34.3979955 31.4380344)",,
300003970,False,2,residential,40,True,93.394,"LINESTRING (34.3985023 31.4383945, 34.3986613 31.4382504, 34.3988938 31.4380454, 34.3991646 31.4377736)",8,
41307524,False,1,residential,40,False,46.927,"LINESTRING (34.3984872 31.4410118, 34.3988572 31.4407317)",4,
41307524,False,1,residential,40,True,30.067,"LINESTRING (34.3984872 31.4410118, 34.3982576 31.4411982)",4,
41307620,False,1,residential,40,False,41.534,"LINESTRING (34.3984872 31.4410118, 34.3982315 31.4407086)",,
41305940,False,2,residential,40,True,34.159,"LINESTRING (34.4019719 31.4385332, 34.4021902 31.4387775)",,
41307117,False,2,residential,40,True,40.296,"LINESTRING (34.4019719 31.4385332, 34.4023027 31.4383059)",,
41307117,False,2,residential,40,False,52.249,"LINESTRING (34.4019719 31.4385332, 34.4018601 31.4386047, 34.4015967 31.4383355)",,
41305001,False,1,residential,40,True,114.011,"LINESTRING (34.4021293 31.4410891, 34.4018974 31.44122, 34.4017351 31.441314, 34.4017294 31.4413173, 34.4015492 31.4414264, 34.4013767 31.441521, 34.401315 31.4415539, 34.4011266 31.4416539)",,
41307665,False,2,residential,40,False,101.50200000000001,"LINESTRING (34.4021293 31.4410891, 34.4016492 31.44038, 34.4016224 31.4402889)",6,
41307665,False,2,residential,40,True,72.33,"LINESTRING (34.4021293 31.4410891, 34.4022551 31.4412721, 34.402515 31.4416502)",6,
1099997922,False,,residential,,True,62.32899999999999,"LINESTRING (34.4021293 31.4410891, 34.4023806 31.4409462, 34.4026773 31.4407799)",,
41305940,False,2,residential,40,False,99.753,"LINESTRING (34.402863 31.4394669, 34.4021902 31.4387775)",,
41305940,False,2,residential,40,True,68.803,"LINESTRING (34.402863 31.4394669, 34.4030542 31.4396668, 34.4033241 31.4399352, 34.4033295 31.4399406)",,
41307501,False,4,tertiary,40,False,215.806,"LINESTRING (34.402863 31.4394669, 34.403072 31.4393391, 34.4037645 31.4388985, 34.4039981 31.4387615, 34.4043872 31.4385332, 34.4046416 31.438272)",16,
41307501,False,4,tertiary,40,True,120.785,"LINESTRING (34.402863 31.4394669, 34.4022946 31.4398747, 34.4018636 31.4401386)",16,
41307368,False,2,residential,40,True,63.518,"LINESTRING (34.4007415 31.4411868, 34.4008826 31.441347, 34.4011266 31.4416539)",,
41307501,False,4,tertiary,40,False,131.67600000000002,"LINESTRING (34.4007415 31.4411868, 34.4008634 31.4409497, 34.4012291 31.4406239, 34.4012941 31.440566, 34.4016224 31.4402889)",16,
41307501,False,4,tertiary,40,True,77.207,"LINESTRING (34.4007415 31.4411868, 34.4006089 31.4413804, 34.40047 31.4415655, 34.400389 31.4416319, 34.4002584 31.4417389)",16,
41307501,False,4,tertiary,40,False,13.899,"LINESTRING (34.3982888 31.4435291, 34.3983863 31.4434358)",16,
41306379,True,2,trunk,80,False,224.584,"LINESTRING (34.3982888 31.4435291, 34.3988672 31.4439561, 34.3993125 31.4442996, 34.3997073 31.4445912, 34.4000845 31.4448444)",15,Sharia Salah Al-Din
41304721,False,1,residential,40,False,72.037,"LINESTRING (34.3982426 31.4397488, 34.398858 31.4393693)",,
41308296,False,1,residential,40,True,62.559,"LINESTRING (34.3982426 31.4397488, 34.3986259 31.4402066)",,
41306630,False,4,tertiary,40,False,11.508,"LINESTRING (34.4000845 31.4448444, 34.4001687 31.4447699)",,Al-Borag
41306630,False,4,tertiary,40,True,14.791,"LINESTRING (34.4000845 31.4448444, 34.399987 31.4449482)",,Al-Borag
41307665,False,2,residential,40,False,72.33,"LINESTRING (34.402515 31.4416502, 34.4022551 31.4412721, 34.4021293 31.4410891)",6,
41307665,False,2,residential,40,True,146.858,"LINESTRING (34.402515 31.4416502, 34.4028246 31.4422198, 34.4033781 31.4427268)",6,
41308556,False,2,residential,40,False,161.755,"LINESTRING (34.402515 31.4416502, 34.4027878 31.4414942, 34.4032385 31.4412365, 34.4035936 31.4410128, 34.403884 31.4407873)",,
41308556,False,2,residential,40,True,111.72399999999999,"LINESTRING (34.402515 31.4416502, 34.402144 31.4418538, 34.4015245 31.4421937)",,
41306562,False,1,residential,40,False,62.55,"LINESTRING (34.3995223 31.4415649, 34.3999613 31.4419846)",4,
853515177,False,2,tertiary,40,True,23.538,"LINESTRING (34.4081731 31.4394644, 34.4079392 31.4393938)",10,
1014359773,False,2,tertiary,40,False,158.885,"LINESTRING (34.4081731 31.4394644, 34.408029 31.4398028, 34.4078837 31.4400872, 34.4077285 31.4403193, 34.4075013 31.4405006, 34.4073088 31.4406558)",10,
41306379,True,2,trunk,80,False,41.186,"LINESTRING (34.3979704 31.4432773, 34.3982888 31.4435291)",15,Sharia Salah Al-Din
41305940,False,2,residential,40,False,34.159,"LINESTRING (34.4021902 31.4387775, 34.4019719 31.4385332)",,
41305940,False,2,residential,40,True,99.753,"LINESTRING (34.4021902 31.4387775, 34.402863 31.4394669)",,
41305014,False,4,residential,40,False,157.06399999999996,"LINESTRING (34.4021902 31.4387775, 34.4020371 31.4390992, 34.4018783 31.4396508, 34.4018145 31.4399373, 34.4018358 31.4400116, 34.4018636 31.4401386)",,
41307117,False,2,residential,40,True,52.249,"LINESTRING (34.4015967 31.4383355, 34.4018601 31.4386047, 34.4019719 31.4385332)",,
41307368,False,2,residential,40,False,272.408,"LINESTRING (34.4043073 31.443954, 34.4033035 31.4444371, 34.4032808 31.444448, 34.4031743 31.4444474, 34.4031058 31.4443912, 34.4023325 31.4433032)",,
41307368,False,2,residential,40,True,175.043,"LINESTRING (34.4043073 31.443954, 34.404608 31.443789, 34.4049252 31.4436149, 34.4049998 31.4435725, 34.4055787 31.4432434, 34.4056784 31.4431867, 34.4058398 31.4430784)",,
41307855,False,2,residential,40,False,96.30799999999999,"LINESTRING (34.4043073 31.443954, 34.404599 31.444284, 34.4049289 31.4446387)",,
41308556,False,2,residential,40,True,161.268,"LINESTRING (34.4071529 31.4385107, 34.4058455 31.4394376)",,
853515177,False,2,tertiary,40,False,123.332,"LINESTRING (34.4071529 31.4385107, 34.4077642 31.4392085, 34.4079392 31.4393938)",10,
41306040,False,2,residential,40,True,62.696,"LINESTRING (34.3979955 31.4380344, 34.3982101 31.4382099, 34.3985023 31.4383945)",,
41307988,False,1,residential,40,False,46.875,"LINESTRING (34.3986004 31.4415018, 34.3982576 31.4411982)",,
41307988,False,1,residential,40,True,77.088,"LINESTRING (34.3986004 31.4415018, 34.3991961 31.4410303)",,
322306570,False,,residential,,False,117.31,"LINESTRING (34.3986004 31.4415018, 34.3986807 31.4415846, 34.3988909 31.4417581, 34.3994896 31.4412824)",,
41306562,False,1,residential,40,True,62.55,"LINESTRING (34.3999613 31.4419846, 34.3995223 31.4415649)",4,
41307501,False,4,tertiary,40,False,39.253,"LINESTRING (34.3999613 31.4419846, 34.4002584 31.4417389)",16,
41307501,False,4,tertiary,40,True,31.725,"LINESTRING (34.3999613 31.4419846, 34.3997348 31.4421945)",16,
41306562,False,1,residential,40,False,100.272,"LINESTRING (34.3999613 31.4419846, 34.4001213 31.4421464, 34.4006738 31.4426504)",4,
41307501,False,4,tertiary,40,False,28.336000000000002,"LINESTRING (34.4016224 31.4402889, 34.4018025 31.440176, 34.4018217 31.4401642, 34.4018636 31.4401386)",16,
41307501,False,4,tertiary,40,True,131.676,"LINESTRING (34.4016224 31.4402889, 34.4012941 31.440566, 34.4012291 31.4406239, 34.4008634 31.4409497, 34.4007415 31.4411868)",16,
41307665,False,2,residential,40,False,98.966,"LINESTRING (34.4016224 31.4402889, 34.4011266 31.4397873, 34.4009484 31.4396096)",6,
41307665,False,2,residential,40,True,101.50200000000001,"LINESTRING (34.4016224 31.4402889, 34.4016492 31.44038, 34.4021293 31.4410891)",6,
41304964,False,2,residential,40,False,110.354,"LINESTRING (34.4058398 31.4430784, 34.4050749 31.4423307)",,
41307368,False,2,residential,40,False,175.043,"LINESTRING (34.4058398 31.4430784, 34.4056784 31.4431867, 34.4055787 31.4432434, 34.4049998 31.4435725, 34.4049252 31.4436149, 34.404608 31.443789, 34.4043073 31.443954)",,
41307368,False,2,residential,40,True,279.001,"LINESTRING (34.4058398 31.4430784, 34.4059409 31.4430131, 34.406359 31.442743, 34.4071109 31.4422573, 34.4075982 31.4419603, 34.4075303 31.441325)",,
41306190,False,1,residential,40,True,126.024,"LINESTRING (34.4030952 31.4448321, 34.4030257 31.4448841, 34.4026566 31.4451289, 34.4020933 31.4455749)",,
41307605,False,1,residential,40,False,123.628,"LINESTRING (34.4030952 31.4448321, 34.4033073 31.4450262, 34.4039386 31.4456792)",,
41307605,False,1,residential,40,True,199.20600000000002,"LINESTRING (34.4030952 31.4448321, 34.4029498 31.4446625, 34.4026649 31.4443721, 34.4026119 31.4443725, 34.401595 31.4451387)",,
41307501,False,4,tertiary,40,False,10.552,"LINESTRING (34.3996541 31.4422598, 34.3997348 31.4421945)",16,
41307501,False,4,tertiary,40,True,44.209,"LINESTRING (34.3996541 31.4422598, 34.3993347 31.4425493)",16,
41306498,False,1,residential,40,False,140.928,"LINESTRING (34.3996541 31.4422598, 34.4001987 31.4427696, 34.4003547 31.4429156, 34.4006738 31.4426504)",,
41306238,False,1,residential,40,True,68.312,"LINESTRING (34.3992294 31.4417569, 34.3992377 31.4417641, 34.3997348 31.4421945)",,
41307524,False,1,residential,40,True,41.629,"LINESTRING (34.4006445 31.4392759, 34.4003216 31.4395294)",4,
41307665,False,2,residential,40,True,46.99,"LINESTRING (34.4006445 31.4392759, 34.4009484 31.4396096)",6,
41307665,False,2,residential,40,False,56.625,"LINESTRING (34.4006445 31.4392759, 34.4003956 31.4390217, 34.4002628 31.4388844)",6,
41307296,False,2,residential,40,False,195.179,"LINESTRING (34.3979897 31.4459489, 34.3987121 31.4454155, 34.3994948 31.4447536)",6,
297839034,False,,residential,,False,47.461,"LINESTRING (34.4023883 31.4426483, 34.4022703 31.4428817, 34.4020969 31.4429707)",,
41307368,False,2,residential,40,False,23.074,"LINESTRING (34.4020969 31.4429707, 34.4019715 31.4427929)",,
41307368,False,2,residential,40,True,43.203,"LINESTRING (34.4020969 31.4429707, 34.4023325 31.4433032)",,
297839034,False,,residential,,True,47.461,"LINESTRING (34.4020969 31.4429707, 34.4022703 31.4428817, 34.4023883 31.4426483)",,
41306630,False,4,tertiary,40,False,63.219,"LINESTRING (34.4041367 31.4423239, 34.4046966 31.4420156)",,Al-Borag
41306630,False,4,tertiary,40,True,84.805,"LINESTRING (34.4041367 31.4423239, 34.4038256 31.4425016, 34.4033781 31.4427268)",,Al-Borag
297839055,False,,residential,,True,77.444,"LINESTRING (34.4041367 31.4423239, 34.4043857 31.4426562, 34.404425 31.4427778, 34.4045456 31.4429205)",,
41304964,False,2,residential,40,False,50.156,"LINESTRING (34.4050749 31.4423307, 34.4046966 31.4420156)",,
41304964,False,2,residential,40,True,110.354,"LINESTRING (34.4050749 31.4423307, 34.4058398 31.4430784)",,
297839056,False,,residential,,True,56.943,"LINESTRING (34.4050749 31.4423307, 34.4048204 31.4424566, 34.4047966 31.4424876, 34.4045706 31.4426017)",,
41306630,False,4,tertiary,40,False,127.93,"LINESTRING (34.4060419 31.4413381, 34.4071803 31.4407214)",,Al-Borag
297839063,False,,residential,,False,128.44,"LINESTRING (34.4060419 31.4413381, 34.4051057 31.4405037)",,
41306630,False,4,tertiary,40,True,148.23299999999998,"LINESTRING (34.4060419 31.4413381, 34.4053338 31.4417009, 34.4050617 31.4418452, 34.4046966 31.4420156)",,Al-Borag
297839063,False,,residential,,True,35.225,"LINESTRING (34.4048489 31.4402749, 34.4051057 31.4405037)",,
41308556,False,2,residential,40,False,132.893,"LINESTRING (34.4048489 31.4402749, 34.4055998 31.4396057, 34.4058455 31.4394376)",,
41308556,False,2,residential,40,True,107.926,"LINESTRING (34.4048489 31.4402749, 34.4043215 31.4405797, 34.403884 31.4407873)",,
41306630,False,4,tertiary,40,False,122.283,"LINESTRING (34.4012686 31.4439241, 34.4023325 31.4433032)",,Al-Borag
41306630,False,4,tertiary,40,True,51.0,"LINESTRING (34.4012686 31.4439241, 34.400836 31.4441964)",,Al-Borag
