osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,junction,tunnel
99712837,False,,,Carrer de Bernat Galí,residential,True,123.46000000000001,"LINESTRING (0.8058029 41.7932921, 0.8058273 41.7932962, 0.8059034 41.7932577, 0.8059631 41.7933339, 0.8055434 41.7935339, 0.8054121 41.7935786, 0.8051756 41.7936815, 0.8051564 41.7937087, 0.8050922 41.7938836, 0.8050392 41.7938805)",,,,
"[99712923, 711068051]",False,,,"['Carrer del Cuartel', 'Plaça de Sant Salvador']",residential,False,176.76599999999996,"LINESTRING (0.8058029 41.7932921, 0.8058537 41.7932035, 0.805922 41.7931269, 0.8059625 41.7930839, 0.8062126 41.7928353, 0.8062659 41.7926971, 0.8063381 41.7924524, 0.8064711 41.7922667, 0.8061624 41.7920321, 0.8060379 41.791984)",,,,
99712923,False,,,Carrer del Cuartel,residential,True,92.917,"LINESTRING (0.8058029 41.7932921, 0.8055256 41.7933876, 0.8053508 41.7934046, 0.805211 41.7934038, 0.8050651 41.7934556, 0.8049484 41.7935673, 0.8048749 41.7936335, 0.8048519 41.7936506)",,,,
99712828,False,,,Carrer de Santa Anna,residential,True,70.734,"LINESTRING (0.805636 41.7904729, 0.805313 41.7905132, 0.8051348 41.7905554, 0.8048846 41.7906458, 0.8048297 41.7906651)",,,,
99712855,False,,,Camí del Serra Vicenta,residential,True,73.53699999999999,"LINESTRING (0.8010421 41.7871605, 0.8009758 41.7871154, 0.8009435 41.7870819, 0.8009201 41.787011, 0.8009216 41.7869572, 0.8010541 41.7867799, 0.8011689 41.7865736)",,,,
211488276,False,,,Carrer de la Giradeta,residential,False,240.43699999999998,"LINESTRING (0.8010421 41.7871605, 0.8010391 41.7870208, 0.8010561 41.7869775, 0.8010944 41.7869139, 0.8011662 41.7868771, 0.8012531 41.7868634, 0.8014307 41.7868644, 0.8016164 41.7868649, 0.8018117 41.7868402, 0.8019496 41.7868071, 0.8020879 41.7867455, 0.8022787 41.7866723, 0.8024038 41.7866445, 0.8025276 41.7866439, 0.8026414 41.7866743, 0.8027126 41.7867098, 0.8027639 41.7867697, 0.802801 41.7868609, 0.8028086 41.7869948, 0.8028037 41.7871996, 0.802818 41.7873201)",,,,
211488276,False,,,Carrer de la Giradeta,residential,True,85.656,"LINESTRING (0.8010421 41.7871605, 0.801064 41.7873494, 0.8010397 41.787445, 0.8009967 41.7875177, 0.800875 41.7876297, 0.8006389 41.7878208)",,,,
107798569,False,,,Carrer de Germà Peralba,residential,False,58.535999999999994,"LINESTRING (0.8054091 41.7880904, 0.8054737 41.7880791, 0.8059844 41.7879984, 0.8060491 41.7879897, 0.8061002 41.787983)",,,,
150859181,True,,,Carrer d'Àngel Guimerà,residential,False,79.197,"LINESTRING (0.8054091 41.7880904, 0.8053264 41.7876964, 0.8052477 41.7873885)",,,,
99712899,True,,,Carrer de Jaume Balmes,residential,False,49.106,"LINESTRING (0.8108715 41.7940769, 0.8112549 41.7939774, 0.8114374 41.7939492)",,,,
1240892349,False,,,Carrer de la Botera,residential,False,21.826,"LINESTRING (0.8040576 41.7905565, 0.8042082 41.7907175)",,,,
211488271,False,,,Carrer de Minerva,residential,False,84.14000000000001,"LINESTRING (0.8040576 41.7905565, 0.8041264 41.7905085, 0.8042039 41.7904844, 0.8042843 41.7904708, 0.8043154 41.7904413, 0.8043627 41.7903918, 0.8044572 41.7902909, 0.8044776 41.7902588, 0.8044902 41.7902057, 0.8044891 41.7900615, 0.8044849 41.7899542)",,,,
211488271,False,,,Carrer de Minerva,residential,True,82.193,"LINESTRING (0.8040576 41.7905565, 0.8038822 41.7906632, 0.8038484 41.7906486, 0.8038157 41.7906133, 0.8037627 41.7905584, 0.8039458 41.7903507, 0.8040722 41.7901948)",,,,
"[37046381, 37593558, 211497679]",False,2,C-148a,"['Pont de Sant Miquel', ""Carrer d'Urgell""]",tertiary,"[False, True]",130.02200000000002,"LINESTRING (0.8084348 41.7938174, 0.8083977 41.7938234, 0.80707 41.7940117, 0.80705 41.7940146, 0.8068943 41.7940369)",50,yes,,
232686857,True,1,C-148a,Carrer d'Urgell,tertiary,False,6.763,"LINESTRING (0.8084348 41.7938174, 0.8084685 41.7938035, 0.8085013 41.7937827)",50,,,
99712861,True,,,Avinguda del Comte Jaume d'Urgell,residential,False,12.932,"LINESTRING (0.8086872 41.7938447, 0.8086879 41.7939056, 0.8086915 41.7939182, 0.8087033 41.7939598)",,,,
734289546,True,1,LV-9227,,tertiary,False,9.169,"LINESTRING (0.8086872 41.7938447, 0.8086672 41.793859, 0.8086429 41.7938688, 0.8086161 41.7938736, 0.8085884 41.7938731)",50,,roundabout,
99712818,False,,,Carrer del Barri Nou,residential,False,191.888,"LINESTRING (0.8041239 41.7879109, 0.8040876 41.7878861, 0.8040538 41.7878506, 0.8039914 41.7876876, 0.8039165 41.7874658, 0.8038015 41.7871438, 0.8037598 41.7870657, 0.8037093 41.7870337, 0.8036401 41.7869978, 0.803553 41.7869853, 0.803481 41.7869917, 0.8034171 41.7870099, 0.8033503 41.78704, 0.8032028 41.7871373, 0.8030077 41.7872459, 0.8029234 41.7872827, 0.802818 41.7873201)",,,,
436204986,False,,,Carrer del Barri Nou,residential,True,47.084,"LINESTRING (0.8041239 41.7879109, 0.804163 41.7880709, 0.8042376 41.7883257)",,,,
"[211488274, 1243263988]",False,,,"['Carrer de la Divina Pastora', 'Carrer del Barri Nou']",residential,False,212.74299999999997,"LINESTRING (0.8041239 41.7879109, 0.8041433 41.7878709, 0.8041533 41.7878223, 0.8040995 41.7875996, 0.8040494 41.7873892, 0.8039749 41.7870762, 0.8038163 41.7866368, 0.8037511 41.7864568, 0.8036606 41.7861171, 0.803704 41.7860485)",,,,
99712906,False,,,Carrer dels Erals,residential,False,138.567,"LINESTRING (0.8013563 41.7898715, 0.8015788 41.7905873, 0.801707 41.7909234, 0.8017649 41.7910795)",,,,
99712906,False,,,Carrer dels Erals,residential,True,16.94,"LINESTRING (0.8013563 41.7898715, 0.8013193 41.7898118, 0.8012769 41.7897312)",,,,
1242254572,False,,,Carrer de Pi i Margall,residential,False,91.55499999999999,"LINESTRING (0.8013563 41.7898715, 0.8015293 41.7897519, 0.8018245 41.789539, 0.8020054 41.7894163, 0.8021074 41.7893595, 0.8021814 41.7893271)",,,,
37385166,False,2,,Carrer de Pere III,residential,False,130.343,"LINESTRING (0.8081286 41.7918597, 0.8079821 41.7906926)",40,,,
37385166,False,2,,Carrer de Pere III,residential,True,90.27,"LINESTRING (0.8081286 41.7918597, 0.8082495 41.7926665)",40,,,
99712908,False,,,Carrer del Riu Farfanya,residential,True,107.822,"LINESTRING (0.8009145 41.7936913, 0.8021196 41.7933266)",,,,
99712828,False,,,Carrer de Santa Anna,residential,False,15.813,"LINESTRING (0.8046696 41.7907424, 0.8048297 41.7906651)",,,,
99712828,False,,,Carrer de Santa Anna,residential,True,31.609,"LINESTRING (0.8046696 41.7907424, 0.804589 41.7907494, 0.8045277 41.790755, 0.8043622 41.7906271)",,,,
"[379122771, 1199796667]",False,,,"['Carrer de Sant Pere', ""Carrer de l'Abadia""]",residential,True,192.24099999999996,"LINESTRING (0.8046696 41.7907424, 0.8047094 41.790751, 0.8047465 41.7907661, 0.8048149 41.7908176, 0.8049367 41.7909826, 0.8050204 41.7910783, 0.8050538 41.7911151, 0.8051967 41.7912553, 0.8052114 41.79127, 0.8053393 41.7913997, 0.8054308 41.7914734, 0.8055524 41.7915808, 0.8056276 41.7916638, 0.8056626 41.7917059, 0.8057234 41.7918074, 0.8057278 41.7918202, 0.8057358 41.7918435, 0.805744 41.7918861, 0.8057231 41.7919377, 0.8056536 41.7920877, 0.8056209 41.7921814)",,,,
211488271,False,,,Carrer de Minerva,residential,False,82.19300000000001,"LINESTRING (0.8040722 41.7901948, 0.8039458 41.7903507, 0.8037627 41.7905584, 0.8038157 41.7906133, 0.8038484 41.7906486, 0.8038822 41.7906632, 0.8040576 41.7905565)",,,,
711068047,False,,,Carrer de Santa Maria,residential,False,19.499,"LINESTRING (0.8028009 41.7934812, 0.8025786 41.7935385)",,,,
711068047,False,,,Carrer de Santa Maria,residential,True,34.086999999999996,"LINESTRING (0.8028009 41.7934812, 0.8031421 41.7933758, 0.803181 41.7933643)",,,,
371713579,True,,,Carrer del Barri Nou,residential,False,44.712,"LINESTRING (0.8043836 41.788582, 0.8044382 41.7886898, 0.8044522 41.7887214, 0.8045353 41.7889673)",,,,
"[379122759, 379122762, 379122764, 379122765, 379122767, 379122773]",False,,,Carrer dels Cerers,residential,"[False, True]",142.459,"LINESTRING (0.8043836 41.788582, 0.804166 41.7886387, 0.8041702 41.7886554, 0.8041891 41.7887074, 0.8042243 41.7887715, 0.8042367 41.7888235, 0.8042355 41.7889191, 0.8042389 41.7890173, 0.8042344 41.7890752, 0.804213 41.7892657, 0.804231 41.789353, 0.8043987 41.7893505, 0.804383 41.7892523, 0.8044272 41.7892463, 0.804572 41.7892234, 0.8045949 41.7892214)",,,,building_passage
1257332846,False,,,Camí del Serra Vicenta,residential,False,35.354,"LINESTRING (0.8026129 41.7853861, 0.8023522 41.7856377)",,,,
734289545,True,1,C-148a,,tertiary,False,2.894,"LINESTRING (0.8085013 41.7937827, 0.8085127 41.7937581)",50,,roundabout,
99712947,False,,,Passatge de Salvador Dalí,living_street,True,63.986,"LINESTRING (0.8044219 41.785439, 0.8036644 41.785549)",,,,
711068047,False,,,Carrer de Santa Maria,residential,False,34.086999999999996,"LINESTRING (0.803181 41.7933643, 0.8031421 41.7933758, 0.8028009 41.7934812)",,,,
711068047,False,,,Carrer de Santa Maria,residential,True,68.373,"LINESTRING (0.803181 41.7933643, 0.8033863 41.7932986, 0.8036238 41.7931085, 0.8038063 41.792978)",,,,
37635082,True,,,Carrer de Sant Lluís,residential,False,103.15100000000001,"LINESTRING (0.8087028 41.789098, 0.8086277 41.788778, 0.8085003 41.7882305, 0.8084886 41.7881842)",,,,
436214992,True,,,Carrer del Molí del Comte,residential,False,114.88800000000002,"LINESTRING (0.8087028 41.789098, 0.8088172 41.7888071, 0.8088345 41.7887633, 0.8089126 41.7885605, 0.809007 41.7883227, 0.8090736 41.7881634, 0.8090956 41.7881072)",,,,
734289543,True,1,C-148a,,tertiary,False,7.794,"LINESTRING (0.8085793 41.7937196, 0.8086263 41.7937188, 0.8086691 41.7937333)",50,,roundabout,
99712852,False,,,Carrer de Ponent,residential,False,183.118,"LINESTRING (0.8018034 41.7881449, 0.8018218 41.788306, 0.8017915 41.7885057, 0.8016101 41.7889372, 0.8012769 41.7897312)",,,,
1172844747,True,,,,residential,False,14.547,"LINESTRING (0.8018034 41.7881449, 0.8017753 41.7881292, 0.8017574 41.7881067, 0.8017523 41.7880808, 0.8017609 41.7880554, 0.8017817 41.7880344)",,,roundabout,
232686864,False,,,Carrer dels Erals,residential,True,115.61800000000001,"LINESTRING (0.8038063 41.792978, 0.8028077 41.7925421, 0.8026521 41.7924742, 0.8026111 41.7924445)",,,,
711068047,False,,,Carrer de Santa Maria,residential,False,68.373,"LINESTRING (0.8038063 41.792978, 0.8036238 41.7931085, 0.8033863 41.7932986, 0.803181 41.7933643)",,,,
711068047,False,,,Carrer de Santa Maria,residential,True,33.338,"LINESTRING (0.8038063 41.792978, 0.8039366 41.7928913, 0.8040764 41.7927575)",,,,
37385171,False,,,Carrer del Doctor Fleming,residential,False,32.903999999999996,"LINESTRING (0.8095636 41.7871305, 0.8095501 41.7871951, 0.8095312 41.7872917, 0.8095571 41.7874232)",40,,,
"[99712864, 1123653559]",False,,,Carrer del Molí del Comte,residential,False,128.79000000000002,"LINESTRING (0.8095636 41.7871305, 0.8095723 41.7870933, 0.8096042 41.7869578, 0.8096204 41.7866881, 0.809561 41.7864023, 0.8094871 41.7861806, 0.8094612 41.7860764, 0.8094393 41.7859886)",,,,
107233804,True,,,Carrer d'Almatà,residential,False,100.812,"LINESTRING (0.8095636 41.7871305, 0.8101259 41.78707, 0.8106515 41.7870166, 0.8107677 41.7870044)",,,,
211488266,False,2,C-12,Carrer de la Divina Pastora,tertiary,True,27.127,"LINESTRING (0.803628 41.7858116, 0.8036715 41.7859744, 0.803704 41.7860485)",,,,
211488307,False,2,,Carrer de Martí Miquel i Pol,tertiary_link,True,31.563000000000002,"LINESTRING (0.803628 41.7858116, 0.8036657 41.7857918, 0.8036956 41.7857461, 0.803683 41.7856331, 0.8036644 41.785549)",,,,
99712881,False,,,Carrer de Salvador Seguí,residential,False,23.38,"LINESTRING (0.8021814 41.7893271, 0.8022461 41.7893118, 0.8023059 41.7893098, 0.8024599 41.7893166)",,,,
452792901,False,,,Carrer de Pi i Margall,residential,False,185.04999999999998,"LINESTRING (0.8021814 41.7893271, 0.8022188 41.7891637, 0.802276 41.7890066, 0.802329 41.7889164, 0.8024025 41.788838, 0.8025878 41.7887192, 0.8026361 41.7886677, 0.802733 41.7885746, 0.8027874 41.7884955, 0.8028776 41.7884049, 0.8029907 41.7882624, 0.8030843 41.7881443, 0.8031655 41.7880404, 0.8032713 41.7879083)",,,,
1242254572,False,,,Carrer de Pi i Margall,residential,True,91.555,"LINESTRING (0.8021814 41.7893271, 0.8021074 41.7893595, 0.8020054 41.7894163, 0.8018245 41.789539, 0.8015293 41.7897519, 0.8013563 41.7898715)",,,,
99712878,False,,,Carrer dels Arços,residential,False,44.38,"LINESTRING (0.8050356 41.7918601, 0.8050515 41.791963, 0.8049795 41.7921774, 0.8049819 41.7922519)",,,,
711068047,False,,,Carrer de Santa Maria,residential,False,129.63799999999998,"LINESTRING (0.8050356 41.7918601, 0.8049925 41.791942, 0.8047083 41.7922996, 0.8046798 41.7923294, 0.804614 41.7923984, 0.8045486 41.7924365, 0.8044847 41.7924644, 0.8044061 41.7925269, 0.8041671 41.7927103, 0.8040764 41.7927575)",,,,
711068047,False,,,Carrer de Santa Maria,residential,True,24.631,"LINESTRING (0.8050356 41.7918601, 0.8049985 41.7917873, 0.8049549 41.7916474)",,,,
1181203091,False,,,Carrer de Barcelona,residential,False,70.701,"LINESTRING (0.8105916 41.7859109, 0.8104516 41.7852837)",,,,
1181203091,False,,,Carrer de Barcelona,residential,True,39.232,"LINESTRING (0.8105916 41.7859109, 0.8106913 41.7862558)",,,,
37592821,True,,,Carrer de la Plana,residential,False,95.936,"LINESTRING (0.8105916 41.7859109, 0.810437 41.7859214, 0.8098263 41.7859602, 0.8095427 41.7859785, 0.8094393 41.7859886)",,,,
99712828,False,,,Carrer de Santa Anna,residential,True,15.813,"LINESTRING (0.8048297 41.7906651, 0.8046696 41.7907424)",,,,
99712889,False,,,Travessera de la Botera,residential,False,31.465,"LINESTRING (0.8048297 41.7906651, 0.804604 41.7904376)",,,,
99712828,False,,,Carrer de Santa Anna,residential,False,70.734,"LINESTRING (0.8048297 41.7906651, 0.8048846 41.7906458, 0.8051348 41.7905554, 0.805313 41.7905132, 0.805636 41.7904729)",,,,
99712920,True,,,,residential,False,24.904,"LINESTRING (0.8018644 41.7880187, 0.8018982 41.788031, 0.8019223 41.7880524, 0.8019328 41.7880793, 0.8019277 41.788107, 0.8019079 41.7881308, 0.8018768 41.7881466, 0.8018399 41.7881515, 0.8018034 41.7881449)",,,roundabout,
1172844746,False,,,Carrer de Ponent,residential,True,111.747,"LINESTRING (0.8018644 41.7880187, 0.8019157 41.7879492, 0.8019678 41.787892, 0.802024 41.7878392, 0.8021091 41.7877761, 0.8021521 41.7877526, 0.8022216 41.7876991, 0.8026479 41.7874075, 0.802818 41.7873201)",,,,
734179170,True,,,Carrer de Sant Lluís,residential,False,98.761,"LINESTRING (0.809467 41.7925887, 0.8094555 41.7925309, 0.8093034 41.7917692, 0.8092916 41.7917102)",,,,
99712844,True,,,Carrer de Pere III,residential,False,27.063,"LINESTRING (0.8085127 41.7937581, 0.8084752 41.7936637, 0.808437 41.7935216)",,,,
734289544,True,1,C-148a,,tertiary,False,7.14,"LINESTRING (0.8085127 41.7937581, 0.8085406 41.7937336, 0.8085793 41.7937196)",50,,roundabout,
99712902,False,,,Carrer del Riu Flamisell,residential,False,77.443,"LINESTRING (0.8024862 41.7929002, 0.8021505 41.7929177, 0.8021072 41.7929284, 0.8020715 41.792953, 0.8021196 41.7933266)",,,,
211488280,False,,,Carrer del Riu Garona,residential,False,71.39,"LINESTRING (0.8024862 41.7929002, 0.8024934 41.7929634, 0.8025786 41.7935385)",,,,
211488280,False,,,Carrer del Riu Garona,residential,True,53.15,"LINESTRING (0.8024862 41.7929002, 0.8024774 41.7926795, 0.8025298 41.7925474, 0.8026111 41.7924445)",,,,
711068047,False,,,Carrer de Santa Maria,residential,False,34.997,"LINESTRING (0.8025786 41.7935385, 0.8021591 41.7935737)",,,,
711068047,False,,,Carrer de Santa Maria,residential,True,19.499,"LINESTRING (0.8025786 41.7935385, 0.8028009 41.7934812)",,,,
211488280,False,,,Carrer del Riu Garona,residential,True,71.39,"LINESTRING (0.8025786 41.7935385, 0.8024934 41.7929634, 0.8024862 41.7929002)",,,,
37047340,True,1,,Carrer del Pare Sanahüja,residential,False,49.512,"LINESTRING (0.8096066 41.7904886, 0.8101361 41.7904212, 0.8101953 41.7904137)",40,,,
37635083,True,,,Carrer de Marc Comes,residential,False,130.04899999999998,"LINESTRING (0.8096066 41.7904886, 0.8096164 41.7905316, 0.8098631 41.7916097, 0.8098704 41.7916415)",,,,
37592828,True,,,Carrer de Tarragona,residential,False,51.056,"LINESTRING (0.8090956 41.7881072, 0.8090026 41.7881219, 0.8085751 41.7881742, 0.8084886 41.7881842)",,,,
436214992,True,,,Carrer del Molí del Comte,residential,False,10.562999999999999,"LINESTRING (0.8090956 41.7881072, 0.809109 41.7880458, 0.8091186 41.7880138)",,,,
436220089,True,,,Avinguda del Comte Jaume d'Urgell,residential,False,13.606,"LINESTRING (0.8087033 41.7939598, 0.8086668 41.7939268, 0.8086509 41.7939125, 0.8085884 41.7938731)",,,,
99712818,False,,,Carrer del Barri Nou,residential,True,191.88799999999998,"LINESTRING (0.802818 41.7873201, 0.8029234 41.7872827, 0.8030077 41.7872459, 0.8032028 41.7871373, 0.8033503 41.78704, 0.8034171 41.7870099, 0.803481 41.7869917, 0.803553 41.7869853, 0.8036401 41.7869978, 0.8037093 41.7870337, 0.8037598 41.7870657, 0.8038015 41.7871438, 0.8039165 41.7874658, 0.8039914 41.7876876, 0.8040538 41.7878506, 0.8040876 41.7878861, 0.8041239 41.7879109)",,,,
211488276,False,,,Carrer de la Giradeta,residential,True,240.43699999999998,"LINESTRING (0.802818 41.7873201, 0.8028037 41.7871996, 0.8028086 41.7869948, 0.802801 41.7868609, 0.8027639 41.7867697, 0.8027126 41.7867098, 0.8026414 41.7866743, 0.8025276 41.7866439, 0.8024038 41.7866445, 0.8022787 41.7866723, 0.8020879 41.7867455, 0.8019496 41.7868071, 0.8018117 41.7868402, 0.8016164 41.7868649, 0.8014307 41.7868644, 0.8012531 41.7868634, 0.8011662 41.7868771, 0.8010944 41.7869139, 0.8010561 41.7869775, 0.8010391 41.7870208, 0.8010421 41.7871605)",,,,
1172844746,False,,,Carrer de Ponent,residential,False,111.747,"LINESTRING (0.802818 41.7873201, 0.8026479 41.7874075, 0.8022216 41.7876991, 0.8021521 41.7877526, 0.8021091 41.7877761, 0.802024 41.7878392, 0.8019678 41.787892, 0.8019157 41.7879492, 0.8018644 41.7880187)",,,,
"[1172844745, 37594834]",False,2,C-12,Carrer de Sant Francesc,tertiary,False,104.8,"LINESTRING (0.8049298 41.7859402, 0.8047912 41.7859632, 0.8047634 41.7859678, 0.8045908 41.7859964, 0.8039208 41.7860873, 0.8038489 41.7860971, 0.8037709 41.7860851, 0.803704 41.7860485)",,,,
781641957,False,2,C-12,Carrer de Sant Francesc,tertiary,True,63.512,"LINESTRING (0.8049298 41.7859402, 0.8050151 41.7859292, 0.8054928 41.7858678, 0.80564 41.7858566, 0.8056865 41.785853)",,,,
781641958,False,,,Carrer d'Àngel Guimerà,residential,False,40.199,"LINESTRING (0.8049298 41.7859402, 0.8049205 41.7858956, 0.8048846 41.7857242, 0.8048551 41.785583)",,,,
99712898,True,1,C-148a,Carrer d'Urgell,tertiary,False,9.455,"LINESTRING (0.8086691 41.7937333, 0.808725 41.7937413, 0.808782 41.7937384)",50,,,
734289542,True,1,C-148a,,tertiary,False,8.387,"LINESTRING (0.8086691 41.7937333, 0.8086922 41.7937516, 0.8087064 41.7937744, 0.8087102 41.7937994)",50,,roundabout,
734289541,True,1,LV-9227,,tertiary,False,7.511,"LINESTRING (0.8085884 41.7938731, 0.8085596 41.7938663, 0.8085345 41.7938538, 0.8085153 41.7938364)",50,,roundabout,
99712874,False,,,Carrer de Domènec Carrové,residential,False,69.301,"LINESTRING (0.800332 41.7861509, 0.7998533 41.7866618)",,,,
99712874,False,,,Carrer de Domènec Carrové,residential,True,70.301,"LINESTRING (0.800332 41.7861509, 0.8008084 41.7856279)",,,,
99712935,False,,,Carrer del Pare Profitós,residential,False,83.809,"LINESTRING (0.800332 41.7861509, 0.8010943 41.7865359, 0.8011689 41.7865736)",,,,
99712889,False,,,Travessera de la Botera,residential,True,31.465,"LINESTRING (0.804604 41.7904376, 0.8048297 41.7906651)",,,,
371725554,False,,,Carrer de la Botera,residential,False,29.175,"LINESTRING (0.804604 41.7904376, 0.8044235 41.7905915, 0.8043622 41.7906271)",,,,
371725554,False,,,Carrer de la Botera,residential,True,57.702,"LINESTRING (0.804604 41.7904376, 0.804798 41.7902621, 0.8050284 41.7900266)",,,,
1257332846,False,,,Camí del Serra Vicenta,residential,True,35.354,"LINESTRING (0.8023522 41.7856377, 0.8026129 41.7853861)",,,,
99712855,False,,,Camí del Serra Vicenta,residential,False,75.992,"LINESTRING (0.8023522 41.7856377, 0.8021744 41.7858741, 0.8017014 41.7860878)",,,,
37592821,True,,,Carrer de la Plana,residential,False,118.37,"LINESTRING (0.8094393 41.7859886, 0.8093288 41.7859987, 0.8082398 41.7860987, 0.8082058 41.7861007, 0.8080226 41.7861199)",,,,
1123653559,False,,,Carrer del Molí del Comte,residential,False,67.638,"LINESTRING (0.8094393 41.7859886, 0.8094309 41.7859183, 0.809377 41.7853821)",,,,
"[99712864, 1123653559]",False,,,Carrer del Molí del Comte,residential,True,128.79000000000002,"LINESTRING (0.8094393 41.7859886, 0.8094612 41.7860764, 0.8094871 41.7861806, 0.809561 41.7864023, 0.8096204 41.7866881, 0.8096042 41.7869578, 0.8095723 41.7870933, 0.8095636 41.7871305)",,,,
99712881,False,,,Carrer de Salvador Seguí,residential,False,41.273,"LINESTRING (0.8030185 41.7893731, 0.803513 41.7894159)",,,,
99712881,False,,,Carrer de Salvador Seguí,residential,True,46.736,"LINESTRING (0.8030185 41.7893731, 0.8024599 41.7893166)",,,,
99712916,False,,,Carrer de Josep Pou i Martí,residential,False,69.644,"LINESTRING (0.8030185 41.7893731, 0.8028994 41.7899931)",,,,
37385166,False,2,,Carrer de Pere III,residential,False,90.27,"LINESTRING (0.8082495 41.7926665, 0.8081286 41.7918597)",40,,,
37385166,False,2,,Carrer de Pere III,residential,True,65.376,"LINESTRING (0.8082495 41.7926665, 0.8083406 41.7932505)",40,,,
99712850,True,,,Carrer de Sant Josep de Calassanç,residential,False,50.263,"LINESTRING (0.8082495 41.7926665, 0.8088537 41.792629)",,,,
99712852,False,,,Carrer de Ponent,residential,True,183.11800000000002,"LINESTRING (0.8012769 41.7897312, 0.8016101 41.7889372, 0.8017915 41.7885057, 0.8018218 41.788306, 0.8018034 41.7881449)",,,,
99712906,False,,,Carrer dels Erals,residential,False,16.94,"LINESTRING (0.8012769 41.7897312, 0.8013193 41.7898118, 0.8013563 41.7898715)",,,,
452792901,False,,,Carrer de Pi i Margall,residential,True,185.04999999999995,"LINESTRING (0.8032713 41.7879083, 0.8031655 41.7880404, 0.8030843 41.7881443, 0.8029907 41.7882624, 0.8028776 41.7884049, 0.8027874 41.7884955, 0.802733 41.7885746, 0.8026361 41.7886677, 0.8025878 41.7887192, 0.8024025 41.788838, 0.802329 41.7889164, 0.802276 41.7890066, 0.8022188 41.7891637, 0.8021814 41.7893271)",,,,
202778313,False,,,Carrer de Joan Maragall,residential,False,14.175,"LINESTRING (0.8006389 41.7878208, 0.8006855 41.7878427, 0.800783 41.7878894)",,,,
211488276,False,,,Carrer de la Giradeta,residential,False,85.65599999999999,"LINESTRING (0.8006389 41.7878208, 0.800875 41.7876297, 0.8009967 41.7875177, 0.8010397 41.787445, 0.801064 41.7873494, 0.8010421 41.7871605)",,,,
99712871,True,1,LV-9227,,tertiary,False,5.452999999999999,"LINESTRING (0.8087102 41.7937994, 0.8087035 41.7938234, 0.8086872 41.7938447)",50,,roundabout,
99712881,False,,,Carrer de Salvador Seguí,residential,True,41.273,"LINESTRING (0.803513 41.7894159, 0.8030185 41.7893731)",,,,
211488279,False,,,Carrer del Bombo,residential,False,125.604,"LINESTRING (0.803513 41.7894159, 0.8033875 41.7883218, 0.8033829 41.7882905)",,,,
211488279,False,,,Carrer del Bombo,residential,True,84.13999999999999,"LINESTRING (0.803513 41.7894159, 0.8035642 41.7899989, 0.80348 41.7901595)",,,,
"[452792898, 99712939]",False,,,Plaça de Cecília de Comenge,residential,False,186.28199999999995,"LINESTRING (0.8040764 41.7927575, 0.8041454 41.7926287, 0.8042251 41.7925124, 0.804299 41.7924232, 0.8044377 41.7922596, 0.8045981 41.7920914, 0.8046778 41.7920061, 0.804713 41.7919551, 0.8047486 41.7918838, 0.8047567 41.7918459, 0.8047595 41.7918065, 0.804754 41.7917571, 0.8047397 41.7917142, 0.8047191 41.7916762, 0.8046771 41.7916274, 0.8046418 41.7915944, 0.8046076 41.7915717, 0.8042526 41.7913974)",,,,
711068047,False,,,Carrer de Santa Maria,residential,False,33.338,"LINESTRING (0.8040764 41.7927575, 0.8039366 41.7928913, 0.8038063 41.792978)",,,,
711068047,False,,,Carrer de Santa Maria,residential,True,129.63799999999998,"LINESTRING (0.8040764 41.7927575, 0.8041671 41.7927103, 0.8044061 41.7925269, 0.8044847 41.7924644, 0.8045486 41.7924365, 0.804614 41.7923984, 0.8046798 41.7923294, 0.8047083 41.7922996, 0.8049925 41.791942, 0.8050356 41.7918601)",,,,
37385169,True,,,Passeig de l'Estació,residential,False,99.52000000000001,"LINESTRING (0.8087588 41.7893667, 0.8088509 41.7893552, 0.8099425 41.789218)",,,,
37635082,True,,,Carrer de Sant Lluís,residential,False,30.238,"LINESTRING (0.8087588 41.7893667, 0.8087463 41.7892984, 0.8087028 41.789098)",,,,
99712823,True,1,C-148a,Carrer d'Urgell,tertiary,False,7.138,"LINESTRING (0.8085153 41.7938364, 0.8084788 41.7938212, 0.8084348 41.7938174)",50,,,
232686853,True,1,C-148a,,tertiary,False,6.182,"LINESTRING (0.8085153 41.7938364, 0.8085018 41.7938105, 0.8085013 41.7937827)",50,,roundabout,
711068047,False,,,Carrer de Santa Maria,residential,False,24.631,"LINESTRING (0.8049549 41.7916474, 0.8049985 41.7917873, 0.8050356 41.7918601)",,,,
"[379122752, 711068047]",False,,,Carrer de Santa Maria,residential,True,123.028,"LINESTRING (0.8049549 41.7916474, 0.8048881 41.7914855, 0.8048771 41.7914648, 0.8048383 41.7913781, 0.8047315 41.7911916, 0.8045055 41.7909303, 0.8042742 41.7907444, 0.8042082 41.7907175)",,,,
1239915030,False,,,Carrer de la Costa,residential,False,41.543,"LINESTRING (0.8049549 41.7916474, 0.8050134 41.7916612, 0.8051508 41.7917758, 0.8052631 41.7919285)",,,,
37385166,False,2,,Carrer de Pere III,residential,True,76.295,"LINESTRING (0.8080024 41.7900067, 0.8079805 41.7905999, 0.8079821 41.7906926)",40,,,
