osmid,ref,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed,width,tunnel
741300193,,living_street,,True,False,40.971999999999994,"LINESTRING (-2.9536776 42.4408651, -2.9538353 42.4409087, -2.9540395 42.4409503, -2.954157 42.4409645)",Calle Mayor,,,,
89657359,,residential,,False,False,94.34800000000001,"LINESTRING (-2.9504641 42.4429932, -2.9505089 42.4428903, -2.9507536 42.4423285, -2.9508159 42.4421854)",Avenida Europa,,,,
"[89657361, 89657362]",,residential,,False,"[False, True]",270.389,"LINESTRING (-2.9504641 42.4429932, -2.9486837 42.4425939, -2.9486502 42.4425864, -2.9484743 42.4425402, -2.9485371 42.4424013, -2.9488157 42.4417846, -2.9488579 42.4416913)","['Calle Cuatro Caminos', 'Calle Calvario']",,,,
89657361,,residential,,False,True,134.981,"LINESTRING (-2.9504641 42.4429932, -2.9506187 42.4430306, -2.9519311 42.4433479, -2.9520273 42.4433712)",Calle Calvario,,,,
89657359,,residential,,False,False,45.13,"LINESTRING (-2.9508159 42.4421854, -2.9508732 42.442053, -2.9509833 42.4417988)",Avenida Europa,,,,
89657359,,residential,,False,True,94.34800000000001,"LINESTRING (-2.9508159 42.4421854, -2.9507536 42.4423285, -2.9505089 42.4428903, -2.9504641 42.4429932)",Avenida Europa,,,,
89657360,,residential,,False,False,130.008,"LINESTRING (-2.9508159 42.4421854, -2.9507164 42.4421598, -2.9493201 42.4418)",Calle la Peseta,,,,
89657360,,residential,,False,True,136.348,"LINESTRING (-2.9508159 42.4421854, -2.9509515 42.442221, -2.9522738 42.4425679, -2.9523815 42.4425962)",Calle la Peseta,,,,
89657360,,residential,,False,False,82.256,"LINESTRING (-2.9488579 42.4416913, -2.9487787 42.4416718, -2.9487404 42.4416632, -2.9480246 42.4414957, -2.9479026 42.4414672)",Calle la Peseta,,,,
89657360,,residential,,False,True,39.813,"LINESTRING (-2.9488579 42.4416913, -2.9490169 42.4417318, -2.9493201 42.4418)",Calle la Peseta,,,,
"[89657361, 89657362]",,residential,,False,"[False, True]",270.389,"LINESTRING (-2.9488579 42.4416913, -2.9488157 42.4417846, -2.9485371 42.4424013, -2.9484743 42.4425402, -2.9486502 42.4425864, -2.9486837 42.4425939, -2.9504641 42.4429932)","['Calle Cuatro Caminos', 'Calle Calvario']",,,,
89657362,,residential,,False,True,110.497,"LINESTRING (-2.9488579 42.4416913, -2.9489145 42.4415727, -2.949193 42.4409306, -2.9492084 42.4408957, -2.9492782 42.4407473)",Calle Cuatro Caminos,,,,
1247890801,,residential,,True,False,22.075,"LINESTRING (-2.9544118 42.4367323, -2.9542801 42.4369054)",Calle San Jerónimo Hermosilla,2,,,
89660422,LR-325,tertiary,,False,False,15.415,"LINESTRING (-2.9534054 42.4368095, -2.9533373 42.4367478, -2.9532868 42.436702)",Carretera de Gallinero,2,40,,
89682465,,residential,,False,True,72.569,"LINESTRING (-2.9534054 42.4368095, -2.953566 42.4368271, -2.9542801 42.4369054)",Calle Arnedo,,,,
1237129637,LR-111,primary,,False,False,105.497,"LINESTRING (-2.9534054 42.4368095, -2.9533783 42.4370265, -2.9533339 42.4373814, -2.9533389 42.4377013, -2.9533397 42.4377558)",Avenida Alfonso Peña,2,,,
89660422,LR-325,tertiary,,False,True,15.415,"LINESTRING (-2.9532868 42.436702, -2.9533373 42.4367478, -2.9534054 42.4368095)",Carretera de Gallinero,2,40,,
89682444,,residential,,False,False,40.134,"LINESTRING (-2.9532868 42.436702, -2.9531664 42.4367309, -2.9531379 42.4367377, -2.9528064 42.4367187)",Calle Lechares,,,,
89660431,,residential,,True,False,34.528999999999996,"LINESTRING (-2.9533506 42.4384583, -2.9532685 42.4384285, -2.9532416 42.4384234, -2.9532026 42.438416, -2.9531308 42.4384152, -2.9530611 42.4384324, -2.9530062 42.4384563, -2.9529725 42.4384857)",Plaza San Jerónimo Hermosilla,,,,
1237129637,LR-111,primary,,False,False,69.47899999999998,"LINESTRING (-2.9533506 42.4384583, -2.9533608 42.4385599, -2.9534029 42.4389801, -2.9534118 42.4390815)",Avenida Alfonso Peña,2,,,
1237129637,LR-111,primary,,False,True,78.12,"LINESTRING (-2.9533506 42.4384583, -2.953349 42.438352, -2.9533397 42.4377558)",Avenida Alfonso Peña,2,,,
972106342,,residential,,False,False,137.94199999999998,"LINESTRING (-2.9555406 42.439652, -2.9555778 42.4395537, -2.9557862 42.4390025, -2.9557937 42.4389827, -2.9558323 42.4388805, -2.9559595 42.4385439, -2.9559697 42.4385169, -2.9559959 42.4384579)",Calle Los Molinos,2,,1.5,
1232504027,N-120a,trunk,,False,False,88.049,"LINESTRING (-2.9555406 42.439652, -2.9557267 42.4396745, -2.9557459 42.4396768, -2.9562686 42.4397326, -2.9565041 42.4397635, -2.9565993 42.4397794)",Avenida Juan Carlos I,2,50,,
"[1232504027, 1237129638]",N-120a,trunk,,False,True,167.06300000000002,"LINESTRING (-2.9555406 42.439652, -2.954878 42.439572, -2.9542812 42.4395027, -2.9541182 42.4394855, -2.9535927 42.4394286, -2.9535287 42.4394226)",Avenida Juan Carlos I,2,50,,
89682438,,residential,,False,True,124.428,"LINESTRING (-2.9561183 42.4382714, -2.9562641 42.4383098, -2.9575465 42.4386472)",Calle Fray Bernardo de Fresneda,,,,
"[1181210089, 972106342]",,residential,,False,"[False, True]",108.65700000000001,"LINESTRING (-2.9561183 42.4382714, -2.9565273 42.4379516, -2.9563704 42.4379003, -2.9558412 42.437773)","['Calle la Puebla', 'Calle Los Molinos']",2,,1.5,
972106342,,residential,,False,True,23.162,"LINESTRING (-2.9561183 42.4382714, -2.9560279 42.4383858, -2.9559959 42.4384579)",Calle Los Molinos,2,,1.5,
89682437,,living_street,,False,True,41.966,"LINESTRING (-2.9556058 42.4397729, -2.9555985 42.4398002, -2.9554895 42.4401404)",Calle de Navarra,,,,
89682433,,residential,,False,False,114.05199999999999,"LINESTRING (-2.9573026 42.4388073, -2.9561202 42.4384911, -2.9559959 42.4384579)",Calle San Juan de Ortega,,,,
89682460,,living_street,,True,False,84.337,"LINESTRING (-2.9526611 42.4415131, -2.9523999 42.4414474, -2.9521564 42.4414073, -2.9520772 42.4414233, -2.9519707 42.4414443, -2.9518812 42.4415219, -2.9517698 42.4416185)",Calle Los Corralones,,,,
89682433,,residential,,False,True,114.05199999999999,"LINESTRING (-2.9559959 42.4384579, -2.9561202 42.4384911, -2.9573026 42.4388073)",Calle San Juan de Ortega,,,,
89682435,,residential,,True,False,92.72,"LINESTRING (-2.9559959 42.4384579, -2.9559025 42.4384347, -2.9549909 42.4382079, -2.9549252 42.4381916)",Calle Donantes de Sangre,,,,
972106342,,residential,,False,False,23.162,"LINESTRING (-2.9559959 42.4384579, -2.9560279 42.4383858, -2.9561183 42.4382714)",Calle Los Molinos,2,,1.5,
972106342,,residential,,False,True,137.94199999999998,"LINESTRING (-2.9559959 42.4384579, -2.9559697 42.4385169, -2.9559595 42.4385439, -2.9558323 42.4388805, -2.9557937 42.4389827, -2.9557862 42.4390025, -2.9555778 42.4395537, -2.9555406 42.439652)",Calle Los Molinos,2,,1.5,
89682455,,living_street,,False,False,43.219,"LINESTRING (-2.9547871 42.4400856, -2.9548776 42.4397027)",Alberto Etchegoyen,,,,
89682462,,living_street,,False,False,58.058,"LINESTRING (-2.9547871 42.4400856, -2.9551499 42.4401291, -2.9554895 42.4401404)",Calle Pinar,,,,
89682462,,living_street,,False,True,63.291,"LINESTRING (-2.9547871 42.4400856, -2.9546478 42.44007, -2.954184 42.4400241, -2.954023 42.4400082)",Calle Pinar,,,,
89682438,,residential,,False,False,124.428,"LINESTRING (-2.9575465 42.4386472, -2.9562641 42.4383098, -2.9561183 42.4382714)",Calle Fray Bernardo de Fresneda,,,,
1098585833,,residential,,True,False,45.593,"LINESTRING (-2.9549252 42.4381916, -2.954724 42.4385738)",Calle Román Gimeno,,,,
89682463,,residential,,True,False,65.42,"LINESTRING (-2.9549252 42.4381916, -2.955184 42.4377, -2.9552139 42.4376432)",Calle Román Gimeno,,,,
89682436,,residential,,False,False,23.274,"LINESTRING (-2.9535726 42.4431968, -2.9536895 42.4430061)",Calle de Margubete,,,,
89682436,,residential,,False,True,29.351,"LINESTRING (-2.9535726 42.4431968, -2.9535266 42.4432467, -2.9534371 42.4434393)",Calle de Margubete,,,,
1247890789,,residential,,True,False,17.935,"LINESTRING (-2.9535726 42.4431968, -2.9536712 42.4431973, -2.9537262 42.4431861, -2.9537742 42.4431561)",Calle Margubete,,,,
89682444,,residential,,False,False,89.332,"LINESTRING (-2.9523573 42.4366828, -2.9518129 42.4366279, -2.9514878 42.4366257, -2.9513398 42.436652, -2.951283 42.4366699)",Calle Lechares,,,,
89682444,,residential,,False,True,37.076,"LINESTRING (-2.9523573 42.4366828, -2.9526967 42.4367123, -2.9528064 42.4367187)",Calle Lechares,,,,
119256919,,residential,,False,False,148.143,"LINESTRING (-2.9523573 42.4366828, -2.9523747 42.4367365, -2.9524104 42.4371675, -2.9524846 42.4376074, -2.9525159 42.4377997, -2.9527633 42.4377888, -2.9527976 42.4377873)",Calle Valencia,,,,
89682457,,residential,,False,False,144.333,"LINESTRING (-2.9573515 42.4435326, -2.9575924 42.4435269, -2.9583675 42.4433744, -2.959062 42.4432466)",Calle Margubete,,,,
89682457,,residential,,False,True,103.241,"LINESTRING (-2.9573515 42.4435326, -2.9568495 42.4434411, -2.9561192 42.4433481)",Calle Margubete,,,,
90912190,,residential,,False,True,107.055,"LINESTRING (-2.9573515 42.4435326, -2.9571769 42.4439465, -2.9571212 42.444143, -2.9571277 42.4443035, -2.957212 42.4444595)",Calle Fuentes,,,,
246553401,,residential,,True,False,156.652,"LINESTRING (-2.9499889 42.4368794, -2.9499934 42.4370079, -2.950013 42.4375747, -2.9500182 42.4377248, -2.9500286 42.4378126, -2.9500701 42.4378236, -2.9504837 42.4378176, -2.9506695 42.4378202)",IX Centenario,,,,
408317006,,residential,,False,True,109.65899999999999,"LINESTRING (-2.9499889 42.4368794, -2.9502431 42.4368459, -2.9502894 42.4368403, -2.9509851 42.4367581, -2.9510417 42.4367512, -2.9511209 42.4367415, -2.951283 42.4366699)",Calle Damian Forment,,,,
89682455,,living_street,,False,True,43.219,"LINESTRING (-2.9548776 42.4397027, -2.9547871 42.4400856)",Alberto Etchegoyen,,,,
89682464,,living_street,,False,False,40.474,"LINESTRING (-2.9534772 42.4399439, -2.9535633 42.4395855)",Calle Alcalde Rodolfo Varona,,,,
89682462,,living_street,,False,False,45.382,"LINESTRING (-2.9534772 42.4399439, -2.9536335 42.4399561, -2.9540096 42.4400064, -2.954023 42.4400082)",Calle Pinar,,,,
89682462,,living_street,,False,True,62.967999999999996,"LINESTRING (-2.9534772 42.4399439, -2.9530294 42.4398952, -2.9527526 42.4398631, -2.9527185 42.4398592)",Calle Pinar,,,,
1247890784,,residential,,True,False,17.759,"LINESTRING (-2.9532524 42.4435859, -2.9531252 42.443603, -2.9530396 42.443615)",Calle Calvario,,,,
1247890793,,residential,roundabout,True,False,7.353999999999999,"LINESTRING (-2.9532524 42.4435859, -2.9532451 42.4436073, -2.953248 42.4436292, -2.9532609 42.4436491)",,,,,
248837989,,residential,,False,True,88.65,"LINESTRING (-2.9527182 42.4447244, -2.9517071 42.4444435)",Calle Pino de Yuso,,,,
89682454,,residential,,False,False,127.505,"LINESTRING (-2.9527182 42.4447244, -2.9527685 42.4445977, -2.9527793 42.4445704, -2.9528341 42.444431, -2.9529028 42.4442591, -2.9531329 42.4438512, -2.9531935 42.4437443, -2.9532166 42.4437088, -2.9532761 42.4436612)",Camino Baños,,,,
"[248851483, 971465758]",,residential,,True,False,192.93300000000005,"LINESTRING (-2.9527182 42.4447244, -2.9528005 42.4447258, -2.9532768 42.4448661, -2.9533213 42.4448703, -2.9533505 42.4448669, -2.9533702 42.4448586, -2.9533857 42.4448439, -2.9534516 42.4437877, -2.953455 42.4437086, -2.9534354 42.4436865, -2.9533935 42.443657)",Calle Curtidores,,,,
563003841,,residential,,True,False,56.124,"LINESTRING (-2.9540517 42.4373628, -2.9540176 42.4374344, -2.953825 42.437839)",Calle San Jerónimo Hermosilla,,,,
1098585834,,residential,,False,True,9.507,"LINESTRING (-2.9540517 42.4373628, -2.9540752 42.4373685, -2.9541341 42.4373827, -2.9541618 42.4373894)",Calle la Puebla,2,,,
89682446,,living_street,,False,False,29.026,"LINESTRING (-2.9557927 42.4401564, -2.9557569 42.4404161)",Calle Marqués de la Ensenada,,,,
89682462,,living_street,,False,True,24.944,"LINESTRING (-2.9557927 42.4401564, -2.9554895 42.4401404)",Calle Pinar,,,,
89682462,,living_street,,False,False,113.295,"LINESTRING (-2.9557927 42.4401564, -2.9563034 42.4401873, -2.9565243 42.4402292, -2.9571292 42.4403838)",Calle Pinar,,,,
89682462,,living_street,,False,False,61.317,"LINESTRING (-2.950888 42.4396779, -2.9509326 42.4396829, -2.9510251 42.4396932, -2.9516269 42.4397599)",Calle Pinar,,,,
535000963,LR-111,primary,,False,False,171.988,"LINESTRING (-2.950888 42.4396779, -2.9507586 42.4398357, -2.9506476 42.4398825, -2.9505007 42.4398999, -2.9497674 42.439904, -2.9495904 42.4399172, -2.9495024 42.439945, -2.9494176 42.4399979, -2.9493486 42.4400457, -2.9492791 42.4401368, -2.9492337 42.4402197, -2.9492031 42.4402852)",Calle de Sor María de Leiva,,30,,
535000963,LR-111,primary,,False,True,62.016999999999996,"LINESTRING (-2.950888 42.4396779, -2.9510498 42.439468, -2.9512009 42.4393039, -2.9512906 42.4392064)",Calle de Sor María de Leiva,,30,,
89682462,,living_street,,False,False,24.944,"LINESTRING (-2.9554895 42.4401404, -2.9557927 42.4401564)",Calle Pinar,,,,
89682437,,living_street,,False,False,41.966,"LINESTRING (-2.9554895 42.4401404, -2.9555985 42.4398002, -2.9556058 42.4397729)",Calle de Navarra,,,,
89682462,,living_street,,False,True,58.058,"LINESTRING (-2.9554895 42.4401404, -2.9551499 42.4401291, -2.9547871 42.4400856)",Calle Pinar,,,,
89682446,,living_street,,False,False,71.41,"LINESTRING (-2.9557569 42.4404161, -2.9556817 42.4410559)",Calle Marqués de la Ensenada,,,,
89682446,,living_street,,False,True,29.026,"LINESTRING (-2.9557569 42.4404161, -2.9557927 42.4401564)",Calle Marqués de la Ensenada,,,,
89682441,,living_street,,False,False,150.456,"LINESTRING (-2.9557569 42.4404161, -2.9554973 42.4403857, -2.9552328 42.4403922, -2.9545568 42.4404093, -2.9545382 42.4404093, -2.9539415 42.4403123)",Calle Isidoro Salas,,,,
89682441,,living_street,,False,True,103.24900000000001,"LINESTRING (-2.9557569 42.4404161, -2.9561196 42.4404939, -2.9563585 42.4405468, -2.9566591 42.4406263, -2.956943 42.4407214)",Calle Isidoro Salas,,,,
89682451,,residential,,True,False,90.834,"LINESTRING (-2.9552139 42.4376432, -2.9542526 42.4374113, -2.9541618 42.4373894)",Calle la Puebla,2,,,
150664798,,tertiary,,False,False,11.434,"LINESTRING (-2.9540229 42.4421798, -2.9538869 42.4421574)",Avenida Burgos,,,,
150664798,,tertiary,,False,True,21.719,"LINESTRING (-2.9540229 42.4421798, -2.9542816 42.4422211)",Avenida Burgos,,,,
1247890790,,residential,,True,False,23.994,"LINESTRING (-2.9540229 42.4421798, -2.9539763 42.4422334, -2.9539581 42.442262, -2.9539457 42.442292, -2.953931 42.4423385, -2.9539348 42.4423798)",Calle de Margubete,,,,
89682464,,living_street,,False,True,40.474,"LINESTRING (-2.9535633 42.4395855, -2.9534772 42.4399439)",Calle Alcalde Rodolfo Varona,,,,
89682446,,living_street,,False,True,71.41,"LINESTRING (-2.9556817 42.4410559, -2.9557569 42.4404161)",Calle Marqués de la Ensenada,,,,
"[741300193, 741314140]",,living_street,,True,False,120.998,"LINESTRING (-2.9556817 42.4410559, -2.9559127 42.441065, -2.9559265 42.4410656, -2.9560771 42.4410766, -2.9563332 42.4410963, -2.9564595 42.4411087, -2.9567974 42.4411419, -2.9570803 42.4411844, -2.9571426 42.4411937)",Calle Mayor,,,,
1247890800,,residential,,True,False,7.682,"LINESTRING (-2.9542801 42.4369054, -2.9543737 42.4369061)",Calle San Jerónimo Hermosilla,,,,
89682465,,residential,,False,False,72.569,"LINESTRING (-2.9542801 42.4369054, -2.953566 42.4368271, -2.9534054 42.4368095)",Calle Arnedo,,,,
563003841,,residential,,True,False,54.204,"LINESTRING (-2.9542801 42.4369054, -2.9542449 42.4369761, -2.9541584 42.4371501, -2.9540915 42.4372835, -2.9540517 42.4373628)",Calle San Jerónimo Hermosilla,,,,
42796950,,tertiary,,False,False,20.061,"LINESTRING (-2.9572553 42.4408265, -2.9571922 42.4410008)",Avenida Burgos,2,,,
42796950,,tertiary,,False,True,40.502,"LINESTRING (-2.9572553 42.4408265, -2.9573721 42.4404726)",Avenida Burgos,2,,,
89682441,,living_street,,False,False,28.166,"LINESTRING (-2.9572553 42.4408265, -2.9571989 42.4408075, -2.956943 42.4407214)",Calle Isidoro Salas,,,,
"[90908500, 408317007]",,residential,,False,False,75.902,"LINESTRING (-2.9513925 42.4384795, -2.951383 42.4383802, -2.9513783 42.4383156, -2.9513486 42.4379944, -2.9513313 42.4377984)","['Calle Jacobeo', 'Calle Winnenden']",,,,
90908500,,residential,,False,True,82.088,"LINESTRING (-2.9513925 42.4384795, -2.9513954 42.4385093, -2.9514073 42.4386341, -2.9514176 42.4387418, -2.9514542 42.439124, -2.951463 42.4392159)",Calle Jacobeo,,,,
248847760,,residential,,False,False,57.706999999999994,"LINESTRING (-2.9513925 42.4384795, -2.9512672 42.4384844, -2.9511759 42.4384868, -2.95069 42.4385027)",Andrés de Melgar,,,,
90908513,,residential,,False,False,84.127,"LINESTRING (-2.9482709 42.4405551, -2.9483758 42.4405781, -2.9490694 42.4407299, -2.9491002 42.4407312, -2.9492614 42.4407377)",Calle Enrique II de Trastámara,,,,
119243187,,residential,,False,False,105.832,"LINESTRING (-2.9482709 42.4405551, -2.9482417 42.4406212, -2.9482204 42.4406743, -2.9479408 42.4413718, -2.9479252 42.4414107, -2.9479026 42.4414672)",Calle Rey Pedro I,,,,
119243187,,residential,,False,True,50.244,"LINESTRING (-2.9482709 42.4405551, -2.9482936 42.4404959, -2.9484084 42.4401974, -2.948438 42.4401204)",Calle Rey Pedro I,,,,
408317007,,residential,,False,False,126.357,"LINESTRING (-2.9513313 42.4377984, -2.951313 42.4376989, -2.9513105 42.4375768, -2.9513101 42.4375525, -2.9512598 42.4368571, -2.9512504 42.4367171, -2.951283 42.4366699)",Calle Winnenden,,,,
"[90908500, 408317007]",,residential,,False,True,75.902,"LINESTRING (-2.9513313 42.4377984, -2.9513486 42.4379944, -2.9513783 42.4383156, -2.951383 42.4383802, -2.9513925 42.4384795)","['Calle Jacobeo', 'Calle Winnenden']",,,,
442262263,,residential,,False,True,52.284,"LINESTRING (-2.9513313 42.4377984, -2.9513803 42.4377948, -2.9514084 42.4377926, -2.9514789 42.4377901, -2.9519677 42.4377787)",,,,,
246553398,,residential,,False,False,75.909,"LINESTRING (-2.9506695 42.4378202, -2.95069 42.4385027)",,,,,
