osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed,access
23893474,residential,roundabout,True,False,24.235999999999997,"LINESTRING (-4.623695 36.5422069, -4.6237455 36.5422071, -4.6237919 36.5421984, -4.6238412 36.5421728, -4.6238767 36.5421352, -4.623899 36.5420942)",,,,
23893474,residential,roundabout,True,False,3.561,"LINESTRING (-4.6236569 36.5421975, -4.623695 36.5422069)",,,,
56054848,residential,,False,False,55.684,"LINESTRING (-4.6225861 36.5414481, -4.6225429 36.5415111, -4.622268 36.5418787)",Avenida Ramón y Cajal,,,
74069382,residential,,True,False,155.072,"LINESTRING (-4.6225861 36.5414481, -4.6224851 36.5414037, -4.6222178 36.5412758, -4.6217075 36.5410378, -4.621085 36.5407479)",Calle Jacinto Benavente,,,
306188506,residential,,False,True,43.41,"LINESTRING (-4.6225861 36.5414481, -4.6226828 36.5413182, -4.62279 36.541162, -4.6228265 36.5411089)",Avenida Matías Sáez de Tejada,,,
74069382,residential,,True,False,107.669,"LINESTRING (-4.621085 36.5407479, -4.6209766 36.5406974, -4.6201538 36.5403134, -4.6200406 36.5402648)",Calle Jacinto Benavente,,,
23892744,residential,,False,False,88.371,"LINESTRING (-4.620633 36.5389327, -4.6205436 36.5391328, -4.6204155 36.5394196, -4.620381 36.5394968, -4.6203274 36.5396168, -4.6202988 36.5396807)",Paseo Marítimo Rey de España,2,,
23892744,residential,,False,True,126.786,"LINESTRING (-4.620633 36.5389327, -4.6206631 36.5388648, -4.6208321 36.5385248, -4.6209871 36.5382229, -4.6210502 36.5380954, -4.6211173 36.5379967, -4.6212094 36.537895)",Paseo Marítimo Rey de España,2,,
23893924,residential,,False,False,106.197,"LINESTRING (-4.6193671 36.5417423, -4.6192971 36.5418939, -4.6190201 36.5425078, -4.6189587 36.5426392)",Paseo Marítimo Rey de España,2,30,
23893924,residential,,False,True,174.965,"LINESTRING (-4.6193671 36.5417423, -4.6194273 36.5416158, -4.6196867 36.5410392, -4.6199703 36.5404217, -4.6200406 36.5402648)",Paseo Marítimo Rey de España,2,30,
28200557,residential,,True,False,204.82299999999998,"LINESTRING (-4.6193671 36.5417423, -4.6194685 36.5417792, -4.620245 36.5420791, -4.6209228 36.5423383, -4.6210863 36.5424727, -4.6213206 36.5425686, -4.621385 36.542595)",Calle Martínez Catena,,,
23893924,residential,,False,True,106.197,"LINESTRING (-4.6189587 36.5426392, -4.6190201 36.5425078, -4.6192971 36.5418939, -4.6193671 36.5417423)",Paseo Marítimo Rey de España,2,30,
309992190,residential,,False,True,35.564,"LINESTRING (-4.6235924 36.5401008, -4.6238173 36.5398369)",Avenida Condes de San Isidro,,,
27156928,residential,,True,False,55.56,"LINESTRING (-4.6235924 36.5401008, -4.6240287 36.5403451, -4.6241026 36.5403865)",Calle Hermanos Pinzón,,,
"[306188505, 74069373]",residential,,False,False,131.406,"LINESTRING (-4.6235924 36.5401008, -4.6235025 36.5402123, -4.6233631 36.5403789, -4.6233072 36.5404478, -4.6230518 36.5407787, -4.6228265 36.5411089)","['Avenida Matías Sáez de Tejada', 'Avenida Condes de San Isidro']",,,
309992192,residential,,True,False,51.446000000000005,"LINESTRING (-4.6241099 36.5394453, -4.6240818 36.5394771, -4.623824 36.5397826, -4.6238173 36.5398369)",Avenida Condes de San Isidro,,,
27156929,residential,,False,False,66.126,"LINESTRING (-4.6268517 36.5417742, -4.6275087 36.5420481)",Avenida de Mijas,2,,
27156929,residential,,False,True,165.79100000000003,"LINESTRING (-4.6268517 36.5417742, -4.6264016 36.5415673, -4.6253878 36.5410597, -4.6252667 36.5409991)",Avenida de Mijas,2,,
60440769,residential,,True,False,60.057,"LINESTRING (-4.6266863 36.537895, -4.6267593 36.5379488, -4.6270428 36.5381576, -4.6271818 36.53826)",Calle Victoria,,,
74985820,residential,,False,False,76.29700000000001,"LINESTRING (-4.6266863 36.537895, -4.6266425 36.5379682, -4.6262407 36.5384798)",Calle Camilo José Cela,,,
74985820,residential,,False,True,123.653,"LINESTRING (-4.6266863 36.537895, -4.6267241 36.5378256, -4.6270256 36.5374376, -4.6270668 36.537386, -4.6272571 36.5371476, -4.6272879 36.5371088, -4.6274113 36.5369487)",Calle Camilo José Cela,,,
53024695,residential,,False,True,64.807,"LINESTRING (-4.6262407 36.5384798, -4.6269014 36.5387204)",Camino de Coín,,,
885075559,residential,,False,False,57.71,"LINESTRING (-4.6262407 36.5384798, -4.6256501 36.5382696)",Camino de Coín,,,
74271414,residential,,False,False,38.938,"LINESTRING (-4.6262407 36.5384798, -4.6261703 36.5385712, -4.6260114 36.5387776)","Avenida Juan Gómez ""Juanito""",,,
74985820,residential,,False,True,76.29700000000001,"LINESTRING (-4.6262407 36.5384798, -4.6266425 36.5379682, -4.6266863 36.537895)",Calle Camilo José Cela,,,
74069368,residential,,True,False,55.644,"LINESTRING (-4.6252678 36.5397471, -4.6251841 36.5396988, -4.6248327 36.5394907, -4.6247657 36.539451)",Avenida de la Estación,,,
74271414,residential,,False,True,126.63,"LINESTRING (-4.6252678 36.5397471, -4.6253097 36.5396934, -4.6260114 36.5387776)","Avenida Juan Gómez ""Juanito""",,,
315664468,residential,,True,False,118.68,"LINESTRING (-4.6252678 36.5397471, -4.6251858 36.5398069, -4.6250905 36.5399414, -4.6247943 36.5403592, -4.6246502 36.5405533, -4.624573 36.5406522)","Avenida Juan Gómez ""Juanito""",,,
74271538,residential,,True,False,40.129,"LINESTRING (-4.6282537 36.5388272, -4.6280477 36.5391479)",Calle Benahavís,,,
28199066,residential,,True,False,52.461,"LINESTRING (-4.6282537 36.5388272, -4.6277827 36.5386561, -4.6277246 36.5386243)",Calle Ojén,,,
53024686,residential,,False,False,35.321,"LINESTRING (-4.6277246 36.5386243, -4.6279494 36.538363)",Calle Castilla-La Mancha,,,
53024686,residential,,False,True,40.657,"LINESTRING (-4.6277246 36.5386243, -4.6275074 36.5389456)",Calle Castilla-La Mancha,,,
74985825,residential,,True,False,11.05,"LINESTRING (-4.6284303 36.5360618, -4.6283652 36.5360528, -4.6283084 36.536045)",Calle Molino de Viento,,,
53024666,residential,,True,False,76.39399999999999,"LINESTRING (-4.6274802 36.5361628, -4.6274789 36.5362324, -4.6270885 36.5366819, -4.6270391 36.5367387)",Calle María Josefa Larrucea,,,
74985821,residential,,True,False,45.514,"LINESTRING (-4.6274802 36.5361628, -4.6275394 36.536157, -4.6279532 36.5361165, -4.6279859 36.5361133)",Calle Molino de Viento,,,
28199202,residential,roundabout,True,False,14.924000000000001,"LINESTRING (-4.6286662 36.5348368, -4.6286351 36.5348467, -4.6286091 36.5348634, -4.6285903 36.5348857, -4.6285806 36.5349114, -4.6285808 36.5349382)",,,,
28199202,residential,roundabout,True,False,7.595,"LINESTRING (-4.6287736 36.5349847, -4.6287899 36.5349661, -4.6287998 36.5349448, -4.6288027 36.5349221)",,,,
41138710,residential,,True,False,9.863,"LINESTRING (-4.6288027 36.5349221, -4.628877 36.5348565)",,,,
28199202,residential,roundabout,True,False,8.077,"LINESTRING (-4.6288027 36.5349221, -4.6287979 36.5348982, -4.6287854 36.5348762, -4.6287659 36.5348577)",,,,
28199202,residential,roundabout,True,False,9.526,"LINESTRING (-4.6287659 36.5348577, -4.6287361 36.5348422, -4.6287017 36.534835, -4.6286662 36.5348368)",,,,
28199202,residential,roundabout,True,False,7.324999999999999,"LINESTRING (-4.6285808 36.5349382, -4.6285883 36.5349593, -4.628602 36.5349783, -4.628621 36.5349941)",,,,
28199202,residential,roundabout,True,False,15.008,"LINESTRING (-4.628621 36.5349941, -4.62865 36.5350077, -4.6286828 36.5350137, -4.6287162 36.5350117, -4.6287475 36.5350017, -4.6287736 36.5349847)",,,,
53025594,residential,,False,False,91.28399999999999,"LINESTRING (-4.628621 36.5349941, -4.628558 36.5350624, -4.6285072 36.5351772, -4.6283485 36.5357779)",Camino Condesa,,,
28199448,residential,,True,False,41.238,"LINESTRING (-4.6259091 36.5401145, -4.6255345 36.5398978)",Calle Doctor Fleming,,,
53024694,residential,,True,False,64.552,"LINESTRING (-4.6259091 36.5401145, -4.6255475 36.5406171)",Calle Córdoba,,,
60440764,residential,,False,True,150.41400000000002,"LINESTRING (-4.6243632 36.5391973, -4.6244107 36.5391424, -4.6246357 36.5388854, -4.6252823 36.5381568, -4.6253371 36.5380939)",Avenida Condes de San Isidro,,,
60440788,residential,,True,False,34.499,"LINESTRING (-4.6243632 36.5391973, -4.6242814 36.5391398, -4.6241278 36.5390335, -4.6240715 36.538994)",,,,
309992192,residential,,True,False,36.421,"LINESTRING (-4.6243632 36.5391973, -4.6243065 36.5392163, -4.62413 36.5394219, -4.6241099 36.5394453)",Avenida Condes de San Isidro,,,
23892744,residential,,False,False,101.79499999999999,"LINESTRING (-4.6218803 36.5371551, -4.6217917 36.5372485, -4.6212094 36.537895)",Paseo Marítimo Rey de España,2,,
23892744,residential,,False,True,228.81,"LINESTRING (-4.6218803 36.5371551, -4.6220045 36.5370142, -4.6221384 36.5367959, -4.6225145 36.536146, -4.6225464 36.5360911, -4.6229745 36.5352981)",Paseo Marítimo Rey de España,2,,
23892744,residential,,False,False,126.78600000000002,"LINESTRING (-4.6212094 36.537895, -4.6211173 36.5379967, -4.6210502 36.5380954, -4.6209871 36.5382229, -4.6208321 36.5385248, -4.6206631 36.5388648, -4.620633 36.5389327)",Paseo Marítimo Rey de España,2,,
23892744,residential,,False,True,101.79499999999999,"LINESTRING (-4.6212094 36.537895, -4.6217917 36.5372485, -4.6218803 36.5371551)",Paseo Marítimo Rey de España,2,,
28199453,residential,,True,False,169.926,"LINESTRING (-4.6212094 36.537895, -4.6213079 36.5379515, -4.6218414 36.5382435, -4.622777 36.5387604)",Calle Miguel de Cervantes,,,
53024687,residential,,True,False,56.995000000000005,"LINESTRING (-4.622777 36.5387604, -4.6225946 36.5389647, -4.6224076 36.5391783)",Calle Capitán,,,
74069393,residential,,True,False,66.532,"LINESTRING (-4.622777 36.5387604, -4.6229264 36.5388418, -4.6234022 36.5390854)",,,,
74069393,residential,,True,False,32.417,"LINESTRING (-4.6234022 36.5390854, -4.6237096 36.5392403)",,,,
60440772,living_street,,False,False,124.43299999999999,"LINESTRING (-4.6234022 36.5390854, -4.6231749 36.5394095, -4.6227278 36.5400645)",Calle Emancipación,,,
664077524,residential,,True,False,67.84899999999999,"LINESTRING (-4.6244088 36.5433303, -4.6243475 36.5431381, -4.6242855 36.5429268, -4.6242547 36.5427337)",Avenida Alcalde Clemente Díaz Ruiz,,,
56066893,residential,,True,False,9.927,"LINESTRING (-4.628877 36.5348565, -4.6287659 36.5348577)",,,,
53024682,residential,,True,False,145.85999999999999,"LINESTRING (-4.625228 36.5422946, -4.6256736 36.5418737, -4.6257415 36.5418464, -4.6258303 36.541862, -4.626507 36.5421706)",Calle José Echegaray,,,
53024687,residential,,True,False,89.24,"LINESTRING (-4.6219724 36.5396752, -4.6214039 36.5403351)",Calle Capitán,,,
110392435,residential,,True,False,46.523,"LINESTRING (-4.6219724 36.5396752, -4.6215455 36.5394356)",Calle Oviedo,,,
53024682,residential,,True,False,71.303,"LINESTRING (-4.6246996 36.5427752, -4.625228 36.5422946)",Calle José Echegaray,,,
53057316,residential,,True,False,73.843,"LINESTRING (-4.6246996 36.5427752, -4.6255008 36.5429385)",Calle del Cid,,,
74069368,residential,,True,False,9.423,"LINESTRING (-4.6247657 36.539451, -4.6246829 36.5393985)",Avenida de la Estación,,,
53024684,residential,,True,False,119.711,"LINESTRING (-4.6247657 36.539451, -4.6245903 36.5396934, -4.6241026 36.5403865)",Calle San Pancracio,,,
165844825,residential,,True,False,31.701,"LINESTRING (-4.6255475 36.5406171, -4.6258615 36.5407499)",Calle Mirasierra,,,
53024694,residential,,True,False,49.333999999999996,"LINESTRING (-4.6255475 36.5406171, -4.6252949 36.5409578, -4.6252667 36.5409991)",Calle Córdoba,,,
53024709,residential,,True,False,28.969,"LINESTRING (-4.6282586 36.5414559, -4.628467 36.5412563)",Calle Sevilla,,,
53024678,residential,,False,False,139.391,"LINESTRING (-4.6282586 36.5414559, -4.6279267 36.5413043, -4.6269021 36.5408365)",Calle Dr. Ochoa,,,
23892744,residential,,False,False,39.689,"LINESTRING (-4.6231318 36.5349643, -4.6230055 36.5352342, -4.6229745 36.5352981)",Paseo Marítimo Rey de España,2,,
23892744,residential,,False,True,55.58,"LINESTRING (-4.6231318 36.5349643, -4.6232727 36.5346389, -4.6233358 36.5344921)",Paseo Marítimo Rey de España,2,,
53024686,residential,,False,False,40.657,"LINESTRING (-4.6275074 36.5389456, -4.6277246 36.5386243)",Calle Castilla-La Mancha,,,
53024695,residential,,False,False,25.39,"LINESTRING (-4.6275074 36.5389456, -4.6272503 36.5388483)",Camino de Coín,,,
53024695,residential,,False,True,5.933,"LINESTRING (-4.6275074 36.5389456, -4.6275675 36.5389683)",Camino de Coín,,,
53024692,residential,,True,False,12.674,"LINESTRING (-4.6269021 36.5408365, -4.6269776 36.54074)",Calle Núñez de Balboa,,,
53024678,residential,,False,True,139.391,"LINESTRING (-4.6269021 36.5408365, -4.6279267 36.5413043, -4.6282586 36.5414559)",Calle Dr. Ochoa,,,
53024670,residential,,False,False,81.369,"LINESTRING (-4.627496 36.5414921, -4.6272842 36.5413944, -4.6266971 36.5411408)",Calle Mirasierra,,,
53024695,residential,,False,False,38.74,"LINESTRING (-4.628438 36.5392997, -4.6280477 36.5391479)",Camino de Coín,,,
53057325,residential,,False,False,36.158,"LINESTRING (-4.628438 36.5392997, -4.6286461 36.5390208)",Calle Espín,,,
53024695,residential,,False,True,55.644,"LINESTRING (-4.628438 36.5392997, -4.6286439 36.5393992, -4.6288534 36.5394986, -4.6289725 36.5395566)",Camino de Coín,,,
53024693,residential,,True,False,160.326,"LINESTRING (-4.6268052 36.5402708, -4.6276661 36.5390057)",Calle Huelva,,,
53057324,residential,,True,False,10.47,"LINESTRING (-4.6268052 36.5402708, -4.6267035 36.540224)",Calle Eurobell,,,
229645281,residential,,True,False,50.061,"LINESTRING (-4.6229745 36.5352981, -4.6234032 36.535588)",Calle Cuesta,,,
23892744,residential,,False,False,228.81,"LINESTRING (-4.6229745 36.5352981, -4.6225464 36.5360911, -4.6225145 36.536146, -4.6221384 36.5367959, -4.6220045 36.5370142, -4.6218803 36.5371551)",Paseo Marítimo Rey de España,2,,
23892744,residential,,False,True,39.689,"LINESTRING (-4.6229745 36.5352981, -4.6230055 36.5352342, -4.6231318 36.5349643)",Paseo Marítimo Rey de España,2,,
27156929,residential,,False,False,165.791,"LINESTRING (-4.6252667 36.5409991, -4.6253878 36.5410597, -4.6264016 36.5415673, -4.6268517 36.5417742)",Avenida de Mijas,2,,
27156929,residential,,False,True,66.465,"LINESTRING (-4.6252667 36.5409991, -4.6251914 36.5409634, -4.6247806 36.5407525, -4.6246356 36.5406827)",Avenida de Mijas,2,,
53024694,residential,,True,False,196.035,"LINESTRING (-4.6252667 36.5409991, -4.6251959 36.5411042, -4.624947 36.5414559, -4.6248591 36.5415831, -4.6246417 36.541888, -4.6245908 36.5419594, -4.6242388 36.5424452, -4.6241883 36.5424798, -4.6241361 36.5424941)",Calle Córdoba,,,
53024681,residential,,True,False,15.255,"LINESTRING (-4.628673 36.5387176, -4.6288188 36.538789)",Calle Extremadura,,,
74271540,residential,,True,False,30.848,"LINESTRING (-4.628673 36.5387176, -4.6288799 36.5384955)",Calle León,,,
53024676,residential,,False,True,94.383,"LINESTRING (-4.6276577 36.5397232, -4.6285759 36.540143)",Calle Goya,,,
165844846,residential,,True,False,49.195,"LINESTRING (-4.6276577 36.5397232, -4.6273977 36.5401132)",Calle Núñez de Balboa,,,
53024665,residential,,False,True,147.876,"LINESTRING (-4.6271439 36.5404927, -4.6285926 36.541136)",Calle Estepona,,,
165844846,residential,,True,False,31.255,"LINESTRING (-4.6271439 36.5404927, -4.6269776 36.54074)",Calle Núñez de Balboa,,,
53024711,residential,,True,False,36.571,"LINESTRING (-4.6250982 36.5354064, -4.6246998 36.5353309)",Calle Salvador Rodríguez Navas,,,
74069380,residential,,True,False,118.028,"LINESTRING (-4.6250982 36.5354064, -4.6256514 36.5344425)",Calle Arapiles,,,
165844837,residential,,True,False,79.61,"LINESTRING (-4.6252979 36.5432821, -4.6250505 36.5432955, -4.6250298 36.5432966, -4.6248494 36.5433073, -4.6246902 36.5433168, -4.6244088 36.5433303)",Calle Valencia,,,
165844849,residential,,True,False,57.776,"LINESTRING (-4.6263653 36.5426954, -4.6257726 36.5424875)",Calle Hermanos López Ruiz,,,
53024671,residential,,True,False,70.727,"LINESTRING (-4.6263653 36.5426954, -4.6260824 36.5429433, -4.626129 36.5432407)",Rotonda de la Luna,,,
53057296,residential,,True,False,62.169,"LINESTRING (-4.6263653 36.5426954, -4.626375 36.5426478, -4.6263543 36.5423864, -4.6263893 36.5423198, -4.626507 36.5421706)",Calle Francisco Peñuela,,,
165844825,residential,,True,False,40.731,"LINESTRING (-4.6258615 36.5407499, -4.6262633 36.540923)",Calle Mirasierra,,,
74271537,residential,,True,False,76.419,"LINESTRING (-4.6288255 36.5379919, -4.6283044 36.5385369)",Calle Istán,,,
"[53024686, 53024710]",residential,,False,"[False, True]",143.552,"LINESTRING (-4.6288255 36.5379919, -4.628547 36.5376364, -4.628306 36.5379244, -4.6279494 36.538363)","['Calle Castilla-La Mancha', 'Calle Aragón']",,,
27156928,residential,,True,False,51.373000000000005,"LINESTRING (-4.6241026 36.5403865, -4.6244546 36.5405876, -4.624573 36.5406522)",Calle Hermanos Pinzón,,,
53024684,residential,,True,False,81.356,"LINESTRING (-4.6241026 36.5403865, -4.6240325 36.5404845, -4.6238696 36.5407124, -4.623659 36.5410254)",Calle San Pancracio,,,
165844837,residential,,True,False,74.393,"LINESTRING (-4.626129 36.5432407, -4.6259103 36.5432496, -4.625738 36.543257, -4.6255568 36.5432675, -4.6252979 36.5432821)",Calle Valencia,,,
28199448,residential,,True,False,39.504,"LINESTRING (-4.6269776 36.54074, -4.6266193 36.5405318)",Calle Doctor Fleming,,,
28199448,residential,,True,False,38.571000000000005,"LINESTRING (-4.6262566 36.5403202, -4.6262007 36.5402834, -4.6259091 36.5401145)",Calle Doctor Fleming,,,
53024664,residential,,True,False,59.408,"LINESTRING (-4.6262566 36.5403202, -4.6260367 36.540554, -4.6258615 36.5407499)",Calle Chile,,,
53024663,residential,,False,True,153.287,"LINESTRING (-4.6273977 36.5401132, -4.6288995 36.5407799)",Calle San Vicente,,,
165844846,residential,,True,False,41.488,"LINESTRING (-4.6273977 36.5401132, -4.6271661 36.5404366)",Calle Núñez de Balboa,,,
