osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,lanes,junction
113753143,False,BV-1604,Avinguda de Catalunya,tertiary,False,61.586,"LINESTRING (2.2317305 41.5693184, 2.2323807 41.5695832)",,,
68539586,True,,,tertiary_link,False,33.944,"LINESTRING (2.2317305 41.5693184, 2.231583 41.5693131, 2.2314832 41.5693339, 2.2313872 41.5694266)",,,
113753143,False,BV-1604,Avinguda de Catalunya,tertiary,True,26.061,"LINESTRING (2.2317305 41.5693184, 2.2316717 41.5692831, 2.2314862 41.5691717)",,,
68538838,True,,Carrer del Mestre Jordana,residential,False,52.757999999999996,"LINESTRING (2.2321078 41.5739746, 2.2318483 41.5740026, 2.2314801 41.5740425)",,,
68538831,True,,Carrer Santa Irene,residential,False,69.565,"LINESTRING (2.2322235 41.5745942, 2.2321078 41.5739746)",,,
211586704,True,,Carrer de Ponent,residential,False,42.120000000000005,"LINESTRING (2.2322235 41.5745942, 2.2325937 41.5745514, 2.2327243 41.5745384)",,,
211586704,True,,Carrer de Ponent,residential,False,38.283,"LINESTRING (2.2306686 41.5747675, 2.2310853 41.5747211, 2.2311238 41.5747168)",,,
211586706,True,,Carrer de Sant Valerià,residential,False,105.68799999999999,"LINESTRING (2.2306686 41.5747675, 2.2305445 41.5739827, 2.2305315 41.5739002, 2.2305194 41.5738236)",,,
211586707,False,,Carrer de Sant Valerià,residential,True,39.305,"LINESTRING (2.2306686 41.5747675, 2.2306962 41.5750441, 2.2307038 41.57512)",,,
211586707,False,,Carrer de Sant Valerià,residential,True,20.471,"LINESTRING (2.2307038 41.57512, 2.230745 41.5753015)",,,
68538835,False,,Carrer Sant Antoni Maria Claret,residential,False,50.296,"LINESTRING (2.2307038 41.57512, 2.2302124 41.5751582, 2.230157 41.5751625, 2.2301024 41.5751668)",,,
211586707,False,,Carrer de Sant Valerià,residential,False,39.305,"LINESTRING (2.2307038 41.57512, 2.2306962 41.5750441, 2.2306686 41.5747675)",,,
68538832,False,,Carrer del Tèxtil,residential,False,142.837,"LINESTRING (2.2342305 41.5759025, 2.2340366 41.5759717, 2.2339231 41.5759897, 2.2325671 41.5762053)",,,
68538834,False,,Camí del Bosquet,residential,False,127.214,"LINESTRING (2.2303337 41.5762977, 2.2301024 41.5751668)",,,
68538834,False,,Camí del Bosquet,residential,True,127.214,"LINESTRING (2.2301024 41.5751668, 2.2303337 41.5762977)",,,
68538835,False,,Carrer Sant Antoni Maria Claret,residential,False,152.702,"LINESTRING (2.2301024 41.5751668, 2.2282668 41.575183)",,,
68538835,False,,Carrer Sant Antoni Maria Claret,residential,True,50.29599999999999,"LINESTRING (2.2301024 41.5751668, 2.230157 41.5751625, 2.2302124 41.5751582, 2.2307038 41.57512)",,,
68538835,False,,Carrer Sant Antoni Maria Claret,residential,True,152.702,"LINESTRING (2.2282668 41.575183, 2.2301024 41.5751668)",,,
68538836,True,,Carrer Ca n'Oms,residential,False,111.96,"LINESTRING (2.2309656 41.5737169, 2.2311238 41.5747168)",30,,
68538873,True,,Carrer de Sant Antoni,residential,False,7.987,"LINESTRING (2.2309656 41.5737169, 2.2308705 41.5737268)",,,
68538837,True,,Carrer de Sant Esteve,residential,False,69.794,"LINESTRING (2.2315975 41.574664, 2.2314801 41.5740425)",,,
211586704,True,,Carrer de Ponent,residential,False,38.798,"LINESTRING (2.2315975 41.574664, 2.231968 41.5746227, 2.2320588 41.5746125)",,,
68538837,True,,Carrer de Sant Esteve,residential,False,46.271,"LINESTRING (2.2314801 41.5740425, 2.2314295 41.5736281)",,,
68538873,True,,Carrer de Sant Antoni,residential,False,9.306,"LINESTRING (2.2314295 41.5736281, 2.2313211 41.5736488)",,,
68538840,True,,Carrer Sant Josep,residential,False,68.516,"LINESTRING (2.2325998 41.5739293, 2.2327243 41.5745384)",,,
68538838,True,,Carrer del Mestre Jordana,residential,False,41.236000000000004,"LINESTRING (2.2325998 41.5739293, 2.2325591 41.573933, 2.2321373 41.5739719, 2.2321078 41.5739746)",,,
211587733,False,,Carrer de la Fàbrica,residential,False,34.054,"LINESTRING (2.2336684 41.5738272, 2.2338 41.5735372)",,,
68538838,True,,Carrer del Mestre Jordana,residential,False,89.626,"LINESTRING (2.2336684 41.5738272, 2.2332225 41.5738667, 2.2328822 41.5738964, 2.2325998 41.5739293)",,,
"[211586704, 211586708]",True,,"['Carrer de Ponent', 'Carrer de la Fàbrica']",residential,False,134.882,"LINESTRING (2.2327243 41.5745384, 2.2329914 41.5745086, 2.233353 41.5744707, 2.2334317 41.5744625, 2.2334713 41.5744583, 2.2335766 41.5741468, 2.2336005 41.5740761, 2.2336201 41.5740255, 2.2336684 41.5738272)",,,
68538873,True,,Carrer de Sant Antoni,residential,False,31.228,"LINESTRING (2.231799 41.5735785, 2.2314295 41.5736281)",,,
68538842,True,,Via de Piquer,residential,False,116.22,"LINESTRING (2.2323446 41.5726163, 2.231799 41.5735785)",,,
68538845,True,,Carrer Major,living_street,False,40.981,"LINESTRING (2.2323446 41.5726163, 2.2319114 41.5724408)",10,,
68538845,True,,Carrer Major,living_street,False,8.801,"LINESTRING (2.232442 41.5726472, 2.2323446 41.5726163)",10,,
68538845,True,,Carrer Major,living_street,False,57.949,"LINESTRING (2.2319114 41.5724408, 2.2313779 41.5721057)",10,,
68538865,True,,Carrer l'Empordà,residential,False,141.955,"LINESTRING (2.2319114 41.5724408, 2.2325125 41.571246)",,,
288591120,False,,Avinguda de Lluís Companys,residential,False,123.965,"LINESTRING (2.2313779 41.5721057, 2.2308523 41.5731489)",,,
