osmid,ref,highway,junction,oneway,reversed,length,geometry,name,width,maxspeed
28036094,A-7207,tertiary,roundabout,True,False,12.503,"LINESTRING (-3.9564082 36.761771, -3.9563615 36.7617691, -3.9563182 36.7617833, -3.9562865 36.7618109)",,,
396541110,,tertiary,,True,False,22.042,"LINESTRING (-3.9564082 36.761771, -3.9563965 36.7617016, -3.9563962 36.7615734)",Avenida de Competa,,
28036094,A-7207,tertiary,roundabout,True,False,6.416,"LINESTRING (-3.9562865 36.7618109, -3.956274 36.761838, -3.9562733 36.7618668)",,,
199631859,,tertiary,,False,False,86.66499999999999,"LINESTRING (-3.9512384 36.7646803, -3.9512751 36.7645644, -3.9513831 36.7644864, -3.9515067 36.7644887, -3.9516895 36.7645153, -3.9518144 36.764449, -3.9519606 36.7643184)",Avenida Carlos Cano,,
762963038,,residential,,False,False,79.981,"LINESTRING (-3.9512384 36.7646803, -3.9511833 36.7646794, -3.9511569 36.7645675, -3.9511765 36.7644121, -3.9511713 36.7642576, -3.9512064 36.7642333, -3.9512828 36.7642165, -3.9513767 36.7642251, -3.9514604 36.7642568)",Calle Sedella,,
29583341,,residential,,True,False,188.315,"LINESTRING (-3.9537579 36.7617279, -3.9536318 36.7615001, -3.9535298 36.76126, -3.953499 36.7610986, -3.9534812 36.7608759, -3.9535208 36.7604252, -3.9537408 36.7603822, -3.9538711 36.7604158, -3.9539318 36.7604533)",Calle Rafael Pérez Amador el Torrero,4,
199631859,,tertiary,,False,False,37.894,"LINESTRING (-3.9537579 36.7617279, -3.95402 36.7617418, -3.954179 36.7617695)",Avenida Carlos Cano,,
199631859,,tertiary,,False,True,135.297,"LINESTRING (-3.9537579 36.7617279, -3.9535798 36.7618658, -3.9534938 36.7619798, -3.9534378 36.7620978, -3.9534128 36.7622178, -3.9533971 36.7622904, -3.953377 36.7625108, -3.9534126 36.7627031, -3.9534666 36.7628448)",Avenida Carlos Cano,,
199631859,,tertiary,,False,True,26.597,"LINESTRING (-3.9561299 36.7621167, -3.956041 36.7621307, -3.9559955 36.7621188, -3.9559391 36.7620726, -3.955885 36.762026)",Avenida Carlos Cano,,
262873930,A-7207,tertiary,,True,False,13.364,"LINESTRING (-3.9561299 36.7621167, -3.9561866 36.762105, -3.9562575 36.7620587)",,,
441631188,A-7207,tertiary,,True,False,31.578000000000003,"LINESTRING (-3.9561299 36.7621167, -3.9562264 36.7621869, -3.9563114 36.762223, -3.9564378 36.7622388)",,,
262873932,A-7207,tertiary,,True,False,27.497,"LINESTRING (-3.9564378 36.7622388, -3.9563405 36.7621858, -3.9562888 36.7621539, -3.9562596 36.7621071, -3.9562575 36.7620587)",,,
396541107,A-7207,tertiary,,True,False,33.654,"LINESTRING (-3.9568443 36.7619115, -3.9566497 36.7618785, -3.9565489 36.7618552, -3.9564825 36.7618291)",,,
28036094,A-7207,tertiary,roundabout,True,False,9.607,"LINESTRING (-3.9564825 36.7618291, -3.9564665 36.7618033, -3.9564408 36.7617832, -3.9564082 36.761771)",,,
198745723,,tertiary,,False,False,86.91999999999999,"LINESTRING (-3.9509838 36.7575506, -3.9510898 36.7576171, -3.9513111 36.7576813, -3.9514965 36.7576943, -3.9516524 36.757689, -3.951799 36.757664, -3.9519025 36.7576264)",Calle Almedina,,
201724059,,tertiary,,False,True,28.678,"LINESTRING (-3.9509838 36.7575506, -3.9509667 36.7573929, -3.9509682 36.7572933)",Calle Almedina,,
199631876,,residential,,False,True,8.417,"LINESTRING (-3.9534569 36.7582132, -3.9533648 36.7581963)",,,
198745731,,tertiary,,False,False,73.844,"LINESTRING (-3.9534569 36.7582132, -3.9534547 36.758286, -3.9534866 36.7584258, -3.9535675 36.7585772, -3.9536278 36.7586965, -3.9536806 36.7588464)",Avenida de Competa,,
198745731,,tertiary,,False,True,84.372,"LINESTRING (-3.9534569 36.7582132, -3.9535416 36.758034, -3.9537406 36.7578596, -3.953825 36.7577613, -3.9538424 36.7576594, -3.9538282 36.7575513)",Avenida de Competa,,
110660134,,residential,,False,False,154.09,"LINESTRING (-3.9549718 36.7605406, -3.9549255 36.760457, -3.9549773 36.7603383, -3.9550776 36.760175, -3.9550467 36.7601053, -3.9549211 36.7600414, -3.9547633 36.759988, -3.9544291 36.759883, -3.9540729 36.7597336, -3.9540196 36.7597153)",Calle Vista Alegre,,
201598269,,tertiary,,False,False,34.399,"LINESTRING (-3.9549718 36.7605406, -3.9549798 36.7606183, -3.9549974 36.7606696, -3.9550229 36.760732, -3.9550747 36.7608366)",Avenida de Competa,,
201598269,,tertiary,,False,True,39.559,"LINESTRING (-3.9549718 36.7605406, -3.9549967 36.7604849, -3.955025 36.7604445, -3.9551172 36.7603404, -3.9551987 36.7602366)",Avenida de Competa,,
198745721,,residential,,False,True,169.10199999999998,"LINESTRING (-3.9551987 36.7602366, -3.955152 36.7601185, -3.9550976 36.7599952, -3.9550188 36.7599501, -3.954681 36.7598494, -3.9544802 36.7597862, -3.9540223 36.7595902, -3.9537524 36.7595364, -3.953654 36.7594969)",Calle Alemania,,
201598269,,tertiary,,False,False,39.559000000000005,"LINESTRING (-3.9551987 36.7602366, -3.9551172 36.7603404, -3.955025 36.7604445, -3.9549967 36.7604849, -3.9549718 36.7605406)",Avenida de Competa,,
201598269,,tertiary,,False,True,48.839,"LINESTRING (-3.9551987 36.7602366, -3.9552281 36.7601555, -3.9552325 36.7600801, -3.955214 36.7600253, -3.9551674 36.7599487, -3.9550282 36.7598686)",Avenida de Competa,,
201598269,,tertiary,,False,False,48.839000000000006,"LINESTRING (-3.9550282 36.7598686, -3.9551674 36.7599487, -3.955214 36.7600253, -3.9552325 36.7600801, -3.9552281 36.7601555, -3.9551987 36.7602366)",Avenida de Competa,,
201598269,,tertiary,,False,True,61.17100000000001,"LINESTRING (-3.9550282 36.7598686, -3.9548323 36.7598114, -3.9545946 36.7597594, -3.9543966 36.7596629)",Avenida de Competa,,
201598269,,tertiary,,False,True,194.102,"LINESTRING (-3.9563962 36.7615734, -3.9564056 36.7614937, -3.9563674 36.7613824, -3.9562742 36.7613023, -3.956149 36.7612529, -3.9560579 36.7612672, -3.9559716 36.7612957, -3.9557534 36.7614303, -3.9556379 36.7614688, -3.9555148 36.7614734, -3.9554304 36.7614502, -3.9553433 36.761398, -3.9552464 36.7612128, -3.9551511 36.7609914, -3.9551017 36.7608918, -3.9550747 36.7608366)",Avenida de Competa,,
396541110,,tertiary,,True,False,28.543,"LINESTRING (-3.9563962 36.7615734, -3.9563087 36.7617031, -3.9562865 36.7618109)",Avenida de Competa,,
198745736,,unclassified,,False,True,9.063,"LINESTRING (-3.9510752 36.7585275, -3.9510959 36.7586073)",Calle Nerja,,
29346304,,residential,,True,False,37.973,"LINESTRING (-3.9510752 36.7585275, -3.9510737 36.7583996, -3.9510745 36.758186)",Calle Calzada,,
198745736,,unclassified,,False,False,23.335,"LINESTRING (-3.9510752 36.7585275, -3.9509725 36.758525, -3.9508135 36.7585186)",Calle Nerja,,
29346274,,residential,,False,False,198.293,"LINESTRING (-3.9509682 36.7572933, -3.9511154 36.7573354, -3.9513265 36.7574443, -3.9514489 36.7574713, -3.951655 36.7574713, -3.9519286 36.7573495, -3.9521677 36.7572335, -3.952247 36.7571488, -3.9524987 36.7567715, -3.9526104 36.7566134)",Plaza de Almedina,,
201724059,,tertiary,,False,False,28.678,"LINESTRING (-3.9509682 36.7572933, -3.9509667 36.7573929, -3.9509838 36.7575506)",Calle Almedina,,
201724059,,tertiary,,False,True,63.792,"LINESTRING (-3.9509682 36.7572933, -3.9509679 36.7572834, -3.9509517 36.7568201, -3.9509497 36.7567198)",Calle Almedina,,
29346283,,residential,,True,False,30.996000000000002,"LINESTRING (-3.9538282 36.7575513, -3.953806 36.757536, -3.953709 36.7574906, -3.9535291 36.7574097)",Paseo de las Moreras,,
198745723,,tertiary,,False,True,199.63599999999997,"LINESTRING (-3.9538282 36.7575513, -3.9537866 36.7574426, -3.9537176 36.7574039, -3.9535811 36.7573384, -3.9534074 36.7572809, -3.9532922 36.7572427, -3.9531094 36.7572094, -3.9528809 36.7571916, -3.9526213 36.7572592, -3.9525328 36.7573063, -3.9522369 36.7574652, -3.9520955 36.7575315, -3.9519991 36.7575789, -3.9519473 36.7576006, -3.9519025 36.7576264)",Calle Almedina,,
