osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,width,ref,maxspeed
22276963,tertiary,roundabout,True,False,20.436,"LINESTRING (-0.0490047 38.6048624, -0.0489794 38.6048676, -0.0489559 38.6048766, -0.0489352 38.6048892, -0.0489182 38.6049047, -0.0488996 38.6049354, -0.048895 38.6049692, -0.048905 38.6050023)",,,,,
8178220,tertiary,,True,False,26.865000000000002,"LINESTRING (-0.0496921 38.6028929, -0.049816 38.6027896, -0.0499353 38.6027534)",Camí de l'Horta,,,,
158189003,tertiary,,False,False,138.526,"LINESTRING (-0.0496921 38.6028929, -0.0496846 38.6029117, -0.0496577 38.6029891, -0.0495915 38.6031791, -0.0494619 38.6035515, -0.0493517 38.6038735, -0.0492732 38.6040949)",Camí de l'Horta,,,,
22529584,residential,,True,False,42.468,"LINESTRING (-0.0464424 38.602804, -0.0460475 38.602579)",Carrer Metge Adolfo Quiles,,,,
22044406,residential,,True,False,93.787,"LINESTRING (-0.0464424 38.602804, -0.0464993 38.6027446, -0.047048 38.6021718, -0.0470892 38.6021288)",Avinguda Rei en Jaume I,1,10,,
22044406,residential,,True,False,127.358,"LINESTRING (-0.0470892 38.6021288, -0.0474825 38.601724, -0.0479968 38.6012297)",Avinguda Rei en Jaume I,1,10,,
22529585,residential,,True,False,51.457,"LINESTRING (-0.0470892 38.6021288, -0.0472862 38.6022467, -0.0475593 38.6024102)",Carrer Gabriel Miró,,,,
22529589,residential,,True,False,43.975,"LINESTRING (-0.0479968 38.6012297, -0.0475944 38.6009899)",Carrer Convent,,,,
22044406,residential,,True,False,134.951,"LINESTRING (-0.0479968 38.6012297, -0.0480342 38.6011875, -0.0484215 38.6007898, -0.0484355 38.600776, -0.048509 38.6007153, -0.0489302 38.6002606)",Avinguda Rei en Jaume I,1,10,,
22735053,secondary,,True,False,27.723,"LINESTRING (-0.0489302 38.6002606, -0.0491529 38.6002724, -0.0492485 38.6002774)",Costera Pont del Montcau,,,,
312513193,secondary,,False,True,41.807,"LINESTRING (-0.0489302 38.6002606, -0.0488331 38.6002472, -0.0484727 38.6001471)",Costera Pont del Montcau,,,,
22274648,trunk,,False,False,116.762,"LINESTRING (-0.04799 38.5998925, -0.0478613 38.6000251, -0.0471746 38.6007271)",Carrer Comte d'Altea,2,,N-332,30
22735052,secondary,,True,False,50.617000000000004,"LINESTRING (-0.04799 38.5998925, -0.048204 38.5999997, -0.0483606 38.6000856, -0.0483682 38.6000898, -0.0484727 38.6001471)",Costera Pont del Montcau,,,,
22274648,trunk,,False,False,128.69799999999998,"LINESTRING (-0.0471746 38.6007271, -0.0471163 38.60079, -0.0466953 38.6012439, -0.0462632 38.6016382)",Carrer Comte d'Altea,2,,N-332,30
22274648,trunk,,False,True,116.762,"LINESTRING (-0.0471746 38.6007271, -0.0478613 38.6000251, -0.04799 38.5998925)",Carrer Comte d'Altea,2,,N-332,30
22274648,trunk,,False,False,94.78200000000001,"LINESTRING (-0.0462632 38.6016382, -0.0462134 38.6016913, -0.0456573 38.6022845, -0.0456186 38.6023258)",Carrer Comte d'Altea,2,,N-332,30
22274648,trunk,,False,True,128.698,"LINESTRING (-0.0462632 38.6016382, -0.0466953 38.6012439, -0.0471163 38.60079, -0.0471746 38.6007271)",Carrer Comte d'Altea,2,,N-332,30
22529585,residential,,True,False,48.692,"LINESTRING (-0.0462632 38.6016382, -0.0463363 38.6016818, -0.0467085 38.601904)",Carrer Gabriel Miró,,,,
22274648,trunk,,False,False,30.685000000000002,"LINESTRING (-0.0450703 38.602901, -0.0449119 38.6030458, -0.0448437 38.6031126)",Carrer Comte d'Altea,2,,N-332,30
22274648,trunk,,False,True,79.756,"LINESTRING (-0.0450703 38.602901, -0.0451427 38.602825, -0.0456186 38.6023258)",Carrer Comte d'Altea,2,,N-332,30
195711252,residential,,False,True,47.038999999999994,"LINESTRING (-0.0450703 38.602901, -0.0451162 38.602928, -0.0455026 38.6031556)",Calle Garganes,,,,
1008738363,residential,,True,False,37.981,"LINESTRING (-0.0450703 38.602901, -0.0448609 38.6029476, -0.0446512 38.6029979)",Carrer Clot del Mingot,,,,
22274648,trunk,,False,True,130.906,"LINESTRING (-0.043384 38.6046188, -0.0435274 38.6044696, -0.0438152 38.6041702, -0.0439659 38.6040144, -0.0441075 38.6038679, -0.0441402 38.6038341, -0.0442906 38.6036786)",Carrer Comte d'Altea,2,,N-332,30
22529600,residential,,False,True,45.495999999999995,"LINESTRING (-0.043384 38.6046188, -0.0434371 38.6046496, -0.0434827 38.6046761, -0.0438012 38.604866)",Carrer la Tella,,,,
158189002,tertiary,,True,False,16.168,"LINESTRING (-0.0490655 38.6048662, -0.0490486 38.6047214)",Camí de l'Horta,,,,
22276963,tertiary,roundabout,True,False,5.3420000000000005,"LINESTRING (-0.0490655 38.6048662, -0.0490456 38.6048625, -0.0490251 38.6048612, -0.0490047 38.6048624)",,,,,
22276963,tertiary,roundabout,True,False,12.84,"LINESTRING (-0.048905 38.6050023, -0.048924 38.6050271, -0.0489511 38.6050466, -0.0489842 38.6050595, -0.0490206 38.6050645)",,,,,
43031997,tertiary,,True,False,55.915000000000006,"LINESTRING (-0.048905 38.6050023, -0.0488604 38.6051042, -0.0488043 38.6051859, -0.0486213 38.6054524)",Camí de l'Algar,,,,
22276963,tertiary,roundabout,True,False,11.649000000000001,"LINESTRING (-0.0490206 38.6050645, -0.049054 38.605062, -0.0490854 38.6050529, -0.0491128 38.6050378, -0.0491344 38.6050178)",,,,,
1056332451,tertiary,,True,False,29.925,"LINESTRING (-0.0491344 38.6050178, -0.0494673 38.6049489)",Avinguda Alcalde Juan Alvado,1,,,
22276963,tertiary,roundabout,True,False,14.003,"LINESTRING (-0.0491344 38.6050178, -0.0491465 38.6049991, -0.0491534 38.6049788, -0.0491549 38.6049579, -0.0491508 38.6049371, -0.0491414 38.6049175, -0.049127 38.6048997)",,,,,
22276963,tertiary,roundabout,True,False,6.596,"LINESTRING (-0.049127 38.6048997, -0.0491094 38.6048855, -0.0490887 38.6048742, -0.0490655 38.6048662)",,,,,
1056332452,tertiary,,True,False,20.43,"LINESTRING (-0.049362 38.6049027, -0.0492306 38.6049034, -0.049127 38.6048997)",Avinguda Alcalde Juan Alvado,1,,,
158188939,secondary,,False,False,47.686,"LINESTRING (-0.0527306 38.60132, -0.0522541 38.6011073)",Avinguda de La Nucia,,,CV-760,
158188939,secondary,,False,True,47.686,"LINESTRING (-0.0522541 38.6011073, -0.0527306 38.60132)",Avinguda de La Nucia,,,CV-760,
22735058,residential,,True,False,78.915,"LINESTRING (-0.0522541 38.6011073, -0.052434 38.6006475, -0.0524465 38.6006337, -0.0526036 38.6004609)",Carrer Sant Isidre Llaurador,,,,
22735064,residential,,False,False,125.74199999999999,"LINESTRING (-0.0522541 38.6011073, -0.0520764 38.6014614, -0.0517835 38.6016838, -0.0514076 38.6019996)",Avinguda de Valencia,,,,
158188939,secondary,,False,False,136.662,"LINESTRING (-0.0522541 38.6011073, -0.0517631 38.6008835, -0.051432 38.6008041, -0.0510883 38.6007756, -0.0509197 38.6007437, -0.0508729 38.600734, -0.0507852 38.600717)",Avinguda de La Nucia,,,CV-760,
158188939,secondary,,False,True,136.662,"LINESTRING (-0.0507852 38.600717, -0.0508729 38.600734, -0.0509197 38.6007437, -0.0510883 38.6007756, -0.051432 38.6008041, -0.0517631 38.6008835, -0.0522541 38.6011073)",Avinguda de La Nucia,,,CV-760,
158188958,secondary,roundabout,True,False,7.197000000000001,"LINESTRING (-0.0507852 38.600717, -0.0507831 38.6007042, -0.0507764 38.6006923, -0.0507658 38.6006824, -0.0507521 38.6006751, -0.0507363 38.6006712)",Plaça de la Creu,,,,
22735041,residential,,True,False,112.999,"LINESTRING (-0.0473782 38.6033691, -0.0470836 38.6040142, -0.0470399 38.6040431, -0.0469418 38.603981, -0.0468162 38.6039101, -0.0467349 38.6039307)",Carrer Ferrocarril,,,,
"[1009839861, 1009839862]",residential,,True,False,120.611,"LINESTRING (-0.0473782 38.6033691, -0.0477538 38.6025235, -0.0475593 38.6024102)","['Carrer Ferrocarril', 'Carrer Gabriel Miró']",,,,
1009839860,residential,,True,False,52.782,"LINESTRING (-0.0469053 38.6030712, -0.0473782 38.6033691)",Carrer Metge Adolfo Quiles,,,,
22529584,residential,,True,False,50.008,"LINESTRING (-0.0469053 38.6030712, -0.0465143 38.6028455, -0.0464424 38.602804)",Carrer Metge Adolfo Quiles,,,,
22529587,residential,,True,False,81.32,"LINESTRING (-0.0469053 38.6030712, -0.0466165 38.6033767, -0.0463492 38.6036594)",Carrer Zubeldía,,,,
22529588,residential,,True,False,94.514,"LINESTRING (-0.0460475 38.602579, -0.0467085 38.601904)",Carrer Mare Nostrum,,,,
1009839863,residential,,True,False,79.705,"LINESTRING (-0.0460475 38.602579, -0.0455026 38.6031556)",Carrer Mare Nostrum,,,,
22529584,residential,,True,False,46.709999999999994,"LINESTRING (-0.0460475 38.602579, -0.0456831 38.6023639, -0.0456186 38.6023258)",Carrer Metge Adolfo Quiles,,,,
22274648,trunk,,False,False,79.756,"LINESTRING (-0.0456186 38.6023258, -0.0451427 38.602825, -0.0450703 38.602901)",Carrer Comte d'Altea,2,,N-332,30
22274648,trunk,,False,True,94.78200000000001,"LINESTRING (-0.0456186 38.6023258, -0.0456573 38.6022845, -0.0462134 38.6016913, -0.0462632 38.6016382)",Carrer Comte d'Altea,2,,N-332,30
22529585,residential,,True,False,41.464,"LINESTRING (-0.0467085 38.601904, -0.0470892 38.6021288)",Carrer Gabriel Miró,,,,
22529587,residential,,True,False,92.909,"LINESTRING (-0.0475593 38.6024102, -0.0475342 38.6024356, -0.0469053 38.6030712)",Carrer Zubeldía,,,,
22529590,residential,,False,False,51.628,"LINESTRING (-0.0463492 38.6036594, -0.045961 38.6034422, -0.0458688 38.6033863)",Calle Garganes,,,,
22529590,residential,,False,True,45.152,"LINESTRING (-0.0463492 38.6036594, -0.0464653 38.6037326, -0.0466356 38.603849, -0.0467349 38.6039307)",Calle Garganes,,,,
195711252,residential,,False,False,47.038999999999994,"LINESTRING (-0.0455026 38.6031556, -0.0451162 38.602928, -0.0450703 38.602901)",Calle Garganes,,,,
"[195711252, 460912078]",residential,,False,True,40.885000000000005,"LINESTRING (-0.0455026 38.6031556, -0.0455571 38.6031871, -0.0457902 38.6033394, -0.0458688 38.6033863)",Calle Garganes,,,,
22529589,residential,,True,False,46.741,"LINESTRING (-0.0475944 38.6009899, -0.0472697 38.6007867, -0.0471746 38.6007271)",Carrer Convent,,,,
"[22735049, 1009835669]",residential,,False,"[False, True]",83.898,"LINESTRING (-0.0475944 38.6009899, -0.0480619 38.6005115, -0.0479243 38.6004033)","['Carrer Costa Blanca', 'pasaje Llaurador']",,,,
22529591,residential,,True,False,93.835,"LINESTRING (-0.0467814 38.6046026, -0.0467026 38.6045544, -0.0462526 38.6042791, -0.0462135 38.6042552, -0.0459269 38.6040867)",Carrer Callitx,,,,
172284494,residential,,True,False,232.43900000000002,"LINESTRING (-0.0467814 38.6046026, -0.0466748 38.6047726, -0.0458758 38.6056451, -0.0452636 38.6063211)",Camí de l'Institut,,,,
22529594,residential,,True,False,184.695,"LINESTRING (-0.0459269 38.6040867, -0.0458632 38.6041534, -0.0454228 38.6046143, -0.0446489 38.6054139)",Carrer Galotxa,,,,
22529592,residential,,True,False,48.872,"LINESTRING (-0.0454801 38.6038198, -0.0455712 38.6038715, -0.0459269 38.6040867)",Carrer Callitx,,,,
22735038,residential,,False,False,28.948999999999998,"LINESTRING (-0.0454801 38.6038198, -0.0456305 38.6036489, -0.0456689 38.6036053)",Carrer Raspall,,,,
22735038,residential,,False,True,88.869,"LINESTRING (-0.0454801 38.6038198, -0.0454248 38.6038777, -0.0449728 38.6043406, -0.0448559 38.6044528)",Carrer Raspall,,,,
22735038,residential,,False,True,28.948999999999998,"LINESTRING (-0.0456689 38.6036053, -0.0456305 38.6036489, -0.0454801 38.6038198)",Carrer Raspall,,,,
620854701,residential,,False,False,29.914,"LINESTRING (-0.0456689 38.6036053, -0.0457994 38.6034601, -0.0458688 38.6033863)",carrer Raspall,,,,
22529600,residential,,False,False,33.71,"LINESTRING (-0.0446489 38.6054139, -0.0444297 38.6052796, -0.044345 38.6052255)",Carrer la Tella,,,,
