osmid,oneway,lanes,name,highway,reversed,length,geometry,access,maxspeed,bridge,ref,width,junction,tunnel
"[544466177, 157021279]",False,2,,primary,True,94.201,"LINESTRING (-2.8881644 43.203705, -2.8882841 43.2036724, -2.8884287 43.2036359, -2.8884933 43.2036212, -2.8887356 43.2035698, -2.8889954 43.2035283, -2.8892866 43.203492)",,,,BI-625,,,
"[22870739, 348888948, 226644734]",False,2,"['Puente de Moiordin', 'Calle La Cruz']",residential,"[False, True]",136.93200000000002,"LINESTRING (-2.8847236 43.2089438, -2.8848662 43.2089483, -2.8854477 43.2089665, -2.8855213 43.2089697, -2.8858073 43.2089823, -2.8863254 43.208965, -2.8863997 43.2089336)",no,30,yes,,,,
"[591155672, 591155669]",False,2,,primary,False,87.471,"LINESTRING (-2.8847236 43.2089438, -2.8847093 43.2091818, -2.8847017 43.2093068, -2.8846957 43.2094069, -2.8846847 43.2096019, -2.8846767 43.2097297)",,70,,BI-625,,,
591155672,False,2,,primary,True,202.019,"LINESTRING (-2.8847236 43.2089438, -2.8847749 43.2078036, -2.8847769 43.2074566, -2.8847618 43.2071278)",,70,,BI-625,,,
83500612,True,1,,primary_link,False,117.629,"LINESTRING (-2.8847618 43.2071278, -2.8847242 43.2076258, -2.8846921 43.207762, -2.8846661 43.2078097, -2.8846282 43.2078581, -2.8845611 43.2079094, -2.8844901 43.2079484, -2.8843979 43.2079757, -2.8843177 43.2079894, -2.8842559 43.2079965)",,,,,,,
157021276,False,2,,primary,True,498.863,"LINESTRING (-2.8847618 43.2071278, -2.8847586 43.2065654, -2.8847908 43.2063699, -2.8848353 43.2062138, -2.8849112 43.2060407, -2.8850239 43.2058474, -2.8851643 43.2056861, -2.8853511 43.2055035, -2.8858934 43.2050641, -2.8866207 43.2044788, -2.8867794 43.2043599, -2.8869354 43.2042595, -2.8870618 43.2041782, -2.887198 43.2041008, -2.8874476 43.203976, -2.8876602 43.203883, -2.8878781 43.2037981, -2.887998 43.203757, -2.8881644 43.203705)",,70,,BI-625,,,
591155672,False,2,,primary,False,202.019,"LINESTRING (-2.8847618 43.2071278, -2.8847769 43.2074566, -2.8847749 43.2078036, -2.8847236 43.2089438)",,70,,BI-625,,,
"[591155672, 591155669]",False,2,,primary,True,87.47099999999999,"LINESTRING (-2.8846767 43.2097297, -2.8846847 43.2096019, -2.8846957 43.2094069, -2.8847017 43.2093068, -2.8847093 43.2091818, -2.8847236 43.2089438)",,70,,BI-625,,,
227582085,False,2,,tertiary,False,19.412,"LINESTRING (-2.8843413 43.2089084, -2.8843188 43.2087346)",,50,,BI-3702,,,
227582123,True,1,,primary_link,False,92.178,"LINESTRING (-2.8843413 43.2089084, -2.8843669 43.2087319, -2.8843491 43.2085748, -2.8843294 43.2084853, -2.8842606 43.2082731, -2.8842618 43.2081871, -2.8842942 43.208133, -2.8843162 43.2080962)",,50,,,,,
227582084,False,3,,tertiary,True,39.335,"LINESTRING (-2.8837996 43.2078165, -2.8839444 43.2079281, -2.884025 43.2080026, -2.8840976 43.2080936)",,,,BI-3702,,,
83500608,True,1,,primary_link,False,17.736,"LINESTRING (-2.8840976 43.2080936, -2.8842139 43.2080985, -2.8843162 43.2080962)",,70,,,,,
227582084,False,3,,tertiary,False,39.335,"LINESTRING (-2.8840976 43.2080936, -2.884025 43.2080026, -2.8839444 43.2079281, -2.8837996 43.2078165)",,,,BI-3702,,,
"[265606469, 227582085]",False,"['2', '3']",,tertiary,True,73.67,"LINESTRING (-2.8840976 43.2080936, -2.8841711 43.2082595, -2.8842411 43.2084608, -2.884276 43.2086382, -2.8843188 43.2087346)",,50,,BI-3702,,,
"[83500608, 115852519, 591155667, 591155664]",True,1,,primary_link,False,203.264,"LINESTRING (-2.8843162 43.2080962, -2.8844292 43.208083, -2.8845517 43.208103, -2.8846214 43.2081531, -2.8846548 43.2082227, -2.8846479 43.2086044, -2.8846376 43.2091893, -2.8846404 43.2093069, -2.8846419 43.2093668, -2.8846767 43.2097297)",,70,,,,,
1134259980,False,2,Avenida Aixarte,primary,False,21.077,"LINESTRING (-2.8895278 43.204979, -2.8897786 43.2049289)",,,,BI-712,,,
358355639,False,2,Avenida Aixarte,residential,True,28.593,"LINESTRING (-2.8895278 43.204979, -2.8894435 43.2049949, -2.8893149 43.2050191, -2.8891862 43.2050432)",,20,,,,,
"[1135365874, 84391994]",False,2,,primary,True,17.851,"LINESTRING (-2.8895278 43.204979, -2.8895428 43.2050335, -2.8895679 43.2051115, -2.8895755 43.2051357)",,50,,BI-712,,,
104821673,False,2,Travesía del Cristo,tertiary,False,59.214999999999996,"LINESTRING (-2.88891 43.2074519, -2.8890975 43.207428, -2.8896367 43.2074032)",,,,BI-3723,,,
1110242404,False,2,Calle Torre de Barua,primary,False,136.449,"LINESTRING (-2.88891 43.2074519, -2.8888759 43.2072947, -2.8888325 43.2070938, -2.8888264 43.206976, -2.8888481 43.2068567, -2.8889047 43.2066978, -2.8889806 43.2065606, -2.8890534 43.2064596, -2.8891198 43.2063893, -2.8892144 43.2062975)",,50,,BI-712,,,
104821673,False,2,Travesía del Cristo,tertiary,True,191.55200000000005,"LINESTRING (-2.8916875 43.2081557, -2.8906153 43.2076351, -2.8904982 43.2075797, -2.8904167 43.2075393, -2.8903145 43.2074909, -2.8902202 43.2074425, -2.8901294 43.2074043, -2.8900386 43.2073909, -2.8898441 43.207396, -2.8897322 43.2073993, -2.8896367 43.2074032)",,,,BI-3723,,,
183600812,True,1,Travesía del Cristo,tertiary,False,49.22,"LINESTRING (-2.8916875 43.2081557, -2.8919697 43.2084156, -2.8920635 43.2085033)",,,,BI-3723,,,
187234381,True,1,Travesía del Cristo,tertiary,False,23.003,"LINESTRING (-2.8926658 43.2106832, -2.8926248 43.2108148, -2.8926297 43.2108529, -2.8926111 43.2108837)",,,,BI-3723,3.3,,
"[470136690, 183600815]",False,2,Travesía del Cristo,tertiary,True,191.96300000000002,"LINESTRING (-2.8926658 43.2106832, -2.8926385 43.2105463, -2.892589 43.2102942, -2.8925033 43.2098763, -2.892466 43.2096932, -2.89233 43.2089743)",,,,BI-3723,,,
104968119,True,2,Travesía del Cristo,tertiary,False,8.963999999999999,"LINESTRING (-2.8920885 43.2085725, -2.8921109 43.2085939, -2.8921389 43.2086113, -2.8921714 43.208624)",,,,BI-3723,,roundabout,
156859417,False,2,Calle Padura,residential,False,27.426000000000002,"LINESTRING (-2.8920885 43.2085725, -2.8919775 43.2086101, -2.8917905 43.2086889)",,,,,,,
104821673,False,2,Travesía del Cristo,tertiary,False,191.55200000000002,"LINESTRING (-2.8896367 43.2074032, -2.8897322 43.2073993, -2.8898441 43.207396, -2.8900386 43.2073909, -2.8901294 43.2074043, -2.8902202 43.2074425, -2.8903145 43.2074909, -2.8904167 43.2075393, -2.8904982 43.2075797, -2.8906153 43.2076351, -2.8916875 43.2081557)",,,,BI-3723,,,
104821673,False,2,Travesía del Cristo,tertiary,True,59.214999999999996,"LINESTRING (-2.8896367 43.2074032, -2.8890975 43.207428, -2.88891 43.2074519)",,,,BI-3723,,,
156859413,False,2,Calle Jose Maria Makua,residential,False,396.38400000000007,"LINESTRING (-2.8896367 43.2074032, -2.8896436 43.207583, -2.8896526 43.2077125, -2.8897009 43.2084114, -2.8897217 43.2087391, -2.8897491 43.2091878, -2.889755 43.2092682, -2.8897618 43.2093902, -2.8897693 43.2095142, -2.889782 43.2097226, -2.8898101 43.210668, -2.8898189 43.2109652)",,,,,,,
183600811,True,1,Travesía del Cristo,tertiary,False,40.204,"LINESTRING (-2.89233 43.2089743, -2.8923123 43.2087223, -2.8923144 43.2086666, -2.8923279 43.208614)",,,,BI-3723,,,
"[470136690, 183600815]",False,2,Travesía del Cristo,tertiary,False,191.96300000000002,"LINESTRING (-2.89233 43.2089743, -2.892466 43.2096932, -2.8925033 43.2098763, -2.892589 43.2102942, -2.8926385 43.2105463, -2.8926658 43.2106832)",,,,BI-3723,,,
104968117,True,2,,tertiary,False,16.197000000000003,"LINESTRING (-2.8926111 43.2108837, -2.8925954 43.2108979, -2.8925827 43.2109135, -2.8925733 43.2109304, -2.8925675 43.2109481, -2.8925653 43.2109662, -2.8925668 43.2109844, -2.892572 43.2110022, -2.8925807 43.2110193)",,,,BI-3723,,roundabout,
104968119,True,2,Travesía del Cristo,tertiary,False,8.041,"LINESTRING (-2.8920635 43.2085033, -2.8920691 43.2085392, -2.8920885 43.2085725)",,,,BI-3723,,roundabout,
104968119,True,2,Travesía del Cristo,tertiary,False,22.208000000000002,"LINESTRING (-2.8922449 43.2083813, -2.8921994 43.2083841, -2.8921565 43.2083954, -2.8921191 43.2084146, -2.8920899 43.2084402, -2.8920709 43.2084705, -2.8920635 43.2085033)",,,,BI-3723,,roundabout,
183600810,True,1,Travesía del Cristo,tertiary,False,51.676,"LINESTRING (-2.8922449 43.2083813, -2.8920845 43.2083138, -2.8916875 43.2081557)",,,,BI-3723,,,
156859409,False,2,Calle Barzubia,residential,False,65.984,"LINESTRING (-2.8892144 43.2062975, -2.8892895 43.2063371, -2.889486 43.206402, -2.889964 43.2065223)",,,,,,,
1110242404,False,2,Calle Torre de Barua,primary,True,136.449,"LINESTRING (-2.8892144 43.2062975, -2.8891198 43.2063893, -2.8890534 43.2064596, -2.8889806 43.2065606, -2.8889047 43.2066978, -2.8888481 43.2068567, -2.8888264 43.206976, -2.8888325 43.2070938, -2.8888759 43.2072947, -2.88891 43.2074519)",,50,,BI-712,,,
"[1135365873, 84391994, 84391971, 1135366333]",False,2,Calle Torre de Barua,primary,False,142.891,"LINESTRING (-2.8892144 43.2062975, -2.8894477 43.2060802, -2.8896311 43.2059093, -2.8896854 43.2057999, -2.8897122 43.2057173, -2.8897055 43.2056201, -2.8896599 43.2054422, -2.8896032 43.2052417, -2.8895892 43.205192, -2.8895755 43.2051357)",,50,,BI-712,,,yes
157167575,True,,,residential,False,80.45599999999999,"LINESTRING (-2.8905527 43.2067023, -2.890823 43.20677, -2.8910439 43.2068147, -2.8915128 43.2068809)",,,,,,,
1135366572,False,,Calle Barzubia,residential,True,51.741,"LINESTRING (-2.8905527 43.2067023, -2.8900372 43.2065447, -2.889964 43.2065223)",,,,,,,
157167559,False,,Calle Doctor Ferrán,residential,False,31.627,"LINESTRING (-2.8915128 43.2068809, -2.8915067 43.2069135, -2.8914599 43.2071627)",,,,,,,
"[1135367089, 157167570, 157167575]",True,,Calle Ramón y Cajal,residential,False,312.12799999999993,"LINESTRING (-2.8915128 43.2068809, -2.8917106 43.2069098, -2.8918886 43.2069561, -2.8919991 43.2069871, -2.8920692 43.2070332, -2.8922484 43.2072367, -2.8922701 43.2073158, -2.8922602 43.2073871, -2.8922032 43.2074245, -2.8921832 43.2074249, -2.8917814 43.2074328, -2.891542 43.2074578, -2.891506 43.2074601, -2.8913382 43.2074757, -2.8909948 43.2075076, -2.8909549 43.2074702, -2.8909347 43.2073535, -2.8908941 43.2070875, -2.8904842 43.2069358, -2.8904466 43.206905, -2.8904412 43.2068623, -2.8905337 43.2067296, -2.8905527 43.2067023)",,,,,,,
156859405,False,,Calle Padura,residential,True,104.06,"LINESTRING (-2.8908358 43.2080782, -2.8909482 43.2081291, -2.8911122 43.2082084, -2.8913518 43.2083326, -2.891542 43.2084549, -2.8916767 43.2085646, -2.8917312 43.2086189, -2.8917905 43.2086889)",,,,,,,
"[262989521, 1135237413]",True,1,Calle Padura,residential,False,127.13099999999999,"LINESTRING (-2.8908358 43.2080782, -2.8906429 43.2082857, -2.8905854 43.2083476, -2.8905689 43.2083829, -2.890574 43.2085202, -2.8905862 43.2088515, -2.8906179 43.2088885, -2.8906986 43.2089321, -2.8907938 43.209004, -2.8908508 43.2090525, -2.8908739 43.2090788)",,,,,,,
156859405,False,,Calle Padura,residential,False,104.05999999999997,"LINESTRING (-2.8917905 43.2086889, -2.8917312 43.2086189, -2.8916767 43.2085646, -2.891542 43.2084549, -2.8913518 43.2083326, -2.8911122 43.2082084, -2.8909482 43.2081291, -2.8908358 43.2080782)",,,,,,,
156859405,False,,Calle Padura,residential,True,131.411,"LINESTRING (-2.8917905 43.2086889, -2.8918297 43.208757, -2.8919023 43.2088832, -2.8919594 43.2089977, -2.8919854 43.2091025, -2.8920228 43.2092748, -2.8920983 43.2097241, -2.89212 43.2098387)",,,,,,,
156859417,False,2,Calle Padura,residential,False,86.018,"LINESTRING (-2.8917905 43.2086889, -2.8915002 43.2088153, -2.8912306 43.208925, -2.8911545 43.2089578, -2.8908739 43.2090788)",,,,,,,
156859417,False,2,Calle Padura,residential,True,27.426000000000002,"LINESTRING (-2.8917905 43.2086889, -2.8919775 43.2086101, -2.8920885 43.2085725)",,,,,,,
674377072,False,2,,residential,True,46.46600000000001,"LINESTRING (-2.8920213 43.2025587, -2.8919603 43.2026198, -2.8917938 43.2027399, -2.8916891 43.2027899, -2.891583 43.2028116)",,,,,,,
674377072,False,2,,residential,False,46.466,"LINESTRING (-2.891583 43.2028116, -2.8916891 43.2027899, -2.8917938 43.2027399, -2.8919603 43.2026198, -2.8920213 43.2025587)",,,,,,,
"[674377072, 156939850]",False,2,,residential,True,109.01299999999999,"LINESTRING (-2.891583 43.2028116, -2.8912756 43.2028306, -2.8903209 43.2028894, -2.8902466 43.2028713)",,,,,,,
"[674377072, 156939850]",False,2,,residential,False,109.01299999999999,"LINESTRING (-2.8902466 43.2028713, -2.8903209 43.2028894, -2.8912756 43.2028306, -2.891583 43.2028116)",,,,,,,
"[156939850, 674377907]",False,2,,residential,True,112.63600000000001,"LINESTRING (-2.8902466 43.2028713, -2.8901837 43.202856, -2.889993 43.2027664, -2.8898291 43.2027282, -2.8897519 43.2027295, -2.8896041 43.2027671, -2.8891795 43.202933, -2.8889954 43.2030049)",,,,,,,
156939855,False,2,,residential,True,47.597,"LINESTRING (-2.8902466 43.2028713, -2.8902499 43.2029606, -2.890303 43.2032971)",,,,,,,
156939862,False,,,residential,True,9.147,"LINESTRING (-2.8920594 43.2030839, -2.8919632 43.2031269)",,,,,,,
156939853,True,1,,residential,False,46.678,"LINESTRING (-2.8919632 43.2031269, -2.891583 43.2028116)",,,,,,,
156939862,False,,,residential,False,9.147,"LINESTRING (-2.8919632 43.2031269, -2.8920594 43.2030839)",,,,,,,
156939862,False,,,residential,True,136.918,"LINESTRING (-2.8919632 43.2031269, -2.8918514 43.2031744, -2.8917582 43.2031968, -2.890303 43.2032971)",,,,,,,
227582511,True,1,,residential,False,76.748,"LINESTRING (-2.8887389 43.2032102, -2.8887044 43.2033563, -2.8886739 43.2034258, -2.8886015 43.2034952, -2.8885316 43.2035356, -2.8884188 43.2035894, -2.8883594 43.2036164, -2.8881644 43.203705)",,,,,,,
674377907,False,2,,residential,False,32.964999999999996,"LINESTRING (-2.8887389 43.2032102, -2.8887451 43.2031603, -2.8888162 43.2030797, -2.8889639 43.2030172, -2.8889954 43.2030049)",,,,,,,
156939862,False,,,residential,True,71.907,"LINESTRING (-2.890303 43.2032971, -2.8894211 43.2033674)",,,,,,,
156939855,False,2,,residential,False,47.597,"LINESTRING (-2.890303 43.2032971, -2.8902499 43.2029606, -2.8902466 43.2028713)",,,,,,,
156939862,False,,,residential,False,136.91799999999998,"LINESTRING (-2.890303 43.2032971, -2.8917582 43.2031968, -2.8918514 43.2031744, -2.8919632 43.2031269)",,,,,,,
156939862,False,,,residential,False,71.907,"LINESTRING (-2.8894211 43.2033674, -2.890303 43.2032971)",,,,,,,
156939863,True,1,,residential,False,60.391999999999996,"LINESTRING (-2.8892866 43.203492, -2.8890375 43.2034475, -2.8888865 43.2034157, -2.8888215 43.2033821, -2.8887842 43.2033353, -2.8887604 43.2032681, -2.8887389 43.2032102)",,,,,,,
"[544466177, 157021279]",False,2,,primary,False,94.201,"LINESTRING (-2.8892866 43.203492, -2.8889954 43.2035283, -2.8887356 43.2035698, -2.8884933 43.2036212, -2.8884287 43.2036359, -2.8882841 43.2036724, -2.8881644 43.203705)",,,,BI-625,,,
226645047,False,2,,primary,True,71.24600000000001,"LINESTRING (-2.8892866 43.203492, -2.8894827 43.2034832, -2.8897931 43.2034684, -2.8901642 43.2034565)",,,,BI-625,,,
262643374,True,1,Paseo Urgoiti,living_street,False,95.006,"LINESTRING (-2.8883252 43.2060753, -2.8885143 43.2058697, -2.8886409 43.2057483, -2.888669 43.2057154, -2.8886913 43.2056731, -2.8887117 43.2056252, -2.8888215 43.2053152)",yes,,,,,,
1134754445,True,,Calle San Andrés,residential,False,23.083,"LINESTRING (-2.8883252 43.2060753, -2.8883576 43.2060957, -2.8883981 43.2061458, -2.8884082 43.2062638)",,30,,,,,
"[1134255656, 674377105, 22870706, 674377104]",False,1,"['Calle San Andrés', 'Calle Madalen Errota']",residential,False,127.91300000000001,"LINESTRING (-2.8884082 43.2062638, -2.8884236 43.2064422, -2.8884349 43.2065122, -2.8884629 43.2066767, -2.8884729 43.2067194, -2.8884851 43.2067901, -2.8883293 43.2070246, -2.888289 43.2070497, -2.8882414 43.2070588, -2.8878494 43.2070565)",,30,,,,,
157167549,True,,Barrio Larrasko,unclassified,False,266.777,"LINESTRING (-2.8916189 43.2053756, -2.8914255 43.2057354, -2.8914363 43.2057912, -2.8914711 43.2058535, -2.8915335 43.2059915, -2.8916468 43.2063028, -2.8916553 43.2063227, -2.8916576 43.2063425, -2.8916454 43.2063714, -2.8916301 43.2063824, -2.8916135 43.206389, -2.8915703 43.2063933, -2.8915286 43.2063936, -2.8911104 43.206375, -2.891082 43.2063697, -2.8910422 43.2063453, -2.891024 43.2063085, -2.8909485 43.2060173, -2.8908238 43.2054657)",,,,,,,
157167551,False,,Barrio Larrasko,unclassified,True,65.944,"LINESTRING (-2.8916189 43.2053756, -2.8914648 43.2054163, -2.8912949 43.2054543, -2.8911575 43.2054657, -2.8908238 43.2054657)",,20,,,,,
157167551,False,,Barrio Larrasko,unclassified,False,65.944,"LINESTRING (-2.8908238 43.2054657, -2.8911575 43.2054657, -2.8912949 43.2054543, -2.8914648 43.2054163, -2.8916189 43.2053756)",,20,,,,,
157167551,False,,Barrio Larrasko,unclassified,True,176.51800000000003,"LINESTRING (-2.8908238 43.2054657, -2.8905274 43.2054857, -2.8903242 43.2055079, -2.8901691 43.2055544, -2.8900386 43.2056045, -2.8899404 43.2056496, -2.8898992 43.2056868, -2.8898786 43.205724, -2.8898678 43.2057812, -2.8898776 43.2058585, -2.8899512 43.2060567, -2.890015 43.2062462, -2.890018 43.2063435, -2.8900121 43.2064115, -2.8900013 43.2064609, -2.889964 43.2065223)",,20,,,,,
156859409,False,2,Calle Barzubia,residential,True,65.984,"LINESTRING (-2.889964 43.2065223, -2.889486 43.206402, -2.8892895 43.2063371, -2.8892144 43.2062975)",,,,,,,
157167551,False,,Barrio Larrasko,unclassified,False,176.51799999999997,"LINESTRING (-2.889964 43.2065223, -2.8900013 43.2064609, -2.8900121 43.2064115, -2.890018 43.2063435, -2.890015 43.2062462, -2.8899512 43.2060567, -2.8898776 43.2058585, -2.8898678 43.2057812, -2.8898786 43.205724, -2.8898992 43.2056868, -2.8899404 43.2056496, -2.8900386 43.2056045, -2.8901691 43.2055544, -2.8903242 43.2055079, -2.8905274 43.2054857, -2.8908238 43.2054657)",,20,,,,,
1135366572,False,,Calle Barzubia,residential,False,51.741,"LINESTRING (-2.889964 43.2065223, -2.8900372 43.2065447, -2.8905527 43.2067023)",,,,,,,
157167559,False,,Calle Doctor Ferrán,residential,True,31.627,"LINESTRING (-2.8914599 43.2071627, -2.8915067 43.2069135, -2.8915128 43.2068809)",,,,,,,
"[1135233273, 157167554, 674377102]",False,,Calle Arandia,residential,True,94.06,"LINESTRING (-2.8924737 43.2080663, -2.8924925 43.208085, -2.8925301 43.2081191, -2.8927997 43.208248, -2.8927934 43.2082742, -2.8926856 43.2084006, -2.8926617 43.208405, -2.8924208 43.2082916, -2.8923882 43.2082939, -2.8923426 43.208328, -2.8922937 43.2083883)",,,,,,,
104968119,True,2,Travesía del Cristo,tertiary,False,4.031,"LINESTRING (-2.8922937 43.2083883, -2.8922449 43.2083813)",,,,BI-3723,,roundabout,
"[1135233273, 157167554, 674377102]",False,,Calle Arandia,residential,False,94.06,"LINESTRING (-2.8922937 43.2083883, -2.8923426 43.208328, -2.8923882 43.2082939, -2.8924208 43.2082916, -2.8926617 43.208405, -2.8926856 43.2084006, -2.8927934 43.2082742, -2.8927997 43.208248, -2.8925301 43.2081191, -2.8924925 43.208085, -2.8924737 43.2080663)",,,,,,,
227582105,True,1,,primary_link,False,16.864,"LINESTRING (-2.8842559 43.2079965, -2.8842103 43.2080184, -2.884154 43.2080489, -2.8840976 43.2080936)",,,,,,,
