osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,junction,tunnel
716701426,False,,residential,,False,104.931,"LINESTRING (-6.0324197 37.3617761, -6.0328497 37.3626557)",,Calle Murillo,,
72545422,True,1,tertiary,,False,11.708,"LINESTRING (-6.0337893 37.3563662, -6.0337158 37.3564538)",SE-3304,,,
72545418,False,,tertiary,,False,37.688,"LINESTRING (-6.0337893 37.3563662, -6.0338519 37.356274, -6.0339166 37.3561788, -6.0339908 37.3560675)",SE-3304,,,
142028766,True,,residential,,False,94.453,"LINESTRING (-6.0385005 37.3581167, -6.0379152 37.357406)",,Calle de Francisco Madrigal Marín,,
716701423,True,,residential,,False,90.938,"LINESTRING (-6.0385005 37.3581167, -6.0376181 37.3585373)",,Calle los Pueblos Blancos,,
70398238,True,1,residential,,False,49.779,"LINESTRING (-6.0343046 37.3592478, -6.0340994 37.3588309)",,Calle Manuel Rivero,,
257736736,False,,tertiary,,False,108.267,"LINESTRING (-6.0343046 37.3592478, -6.0331686 37.3596121)",,Calle 28 de Febrero,,
257956379,False,,tertiary,,True,55.664,"LINESTRING (-6.0343046 37.3592478, -6.0348752 37.3590359)",,Calle 28 de Febrero,,
43450681,False,,residential,,False,41.803,"LINESTRING (-6.0316335 37.3583624, -6.0317962 37.3587154)",,Calle Bailén,,
72545416,False,,residential,,True,31.898,"LINESTRING (-6.0316335 37.3583624, -6.0319013 37.3581701)",,Calle La Concordia,,
"[313804719, 76701287]",False,,residential,,False,130.14299999999997,"LINESTRING (-6.0316335 37.3583624, -6.0310991 37.3585466, -6.0306698 37.358726, -6.030826 37.359023)",,"['Calle Las Navas de Tolosa', 'Calle La Concordia']",,
43450681,False,,residential,,False,38.072,"LINESTRING (-6.0317962 37.3587154, -6.0319546 37.3590338)",,Calle Bailén,,
43450681,False,,residential,,True,41.803,"LINESTRING (-6.0317962 37.3587154, -6.0316335 37.3583624)",,Calle Bailén,,
43450682,True,,residential,,False,265.568,"LINESTRING (-6.0317962 37.3587154, -6.0342262 37.357945, -6.0345871 37.3578306)",,Calle Trafalgar,,
43450681,False,,residential,,True,38.072,"LINESTRING (-6.0319546 37.3590338, -6.0317962 37.3587154)",,Calle Bailén,,
72545419,True,1,residential,,False,113.395,"LINESTRING (-6.0319546 37.3590338, -6.0307613 37.3594084)",,Calle Lepanto,,
77551047,False,,residential,,True,92.63,"LINESTRING (-6.0345122 37.3577417, -6.0353729 37.3572664)",,Calle Zoco,,
257956378,False,1,tertiary,,False,11.897,"LINESTRING (-6.0345122 37.3577417, -6.0345871 37.3578306)",SE-3304,Avenida Palomares,,
257956378,False,1,tertiary,,True,32.082,"LINESTRING (-6.0345122 37.3577417, -6.0343871 37.3575985, -6.0343052 37.3575047)",SE-3304,Avenida Palomares,,
72545419,True,1,residential,,False,35.626,"LINESTRING (-6.0348362 37.3581225, -6.0344585 37.3582344)",,Calle Lepanto,,
257956378,False,1,tertiary,,False,86.617,"LINESTRING (-6.0348362 37.3581225, -6.03508 37.3583974, -6.0354008 37.3587592)",SE-3304,Avenida Palomares,,
257956378,False,1,tertiary,,True,39.221000000000004,"LINESTRING (-6.0348362 37.3581225, -6.0347073 37.357971, -6.0345871 37.3578306)",SE-3304,Avenida Palomares,,
72612420,True,1,residential,30,False,11.799,"LINESTRING (-6.0284532 37.3601539, -6.0283294 37.3601142)",,,,
"[591172826, 70398255]",True,1,"['residential', 'motorway_link']",,False,132.196,"LINESTRING (-6.0284532 37.3601539, -6.0282975 37.3599884, -6.0282432 37.3598288, -6.0282729 37.3596943, -6.028342 37.359585, -6.028532 37.359532, -6.0287478 37.3595704, -6.0289333 37.3597366)",,,,
313804724,True,1,residential,,False,109.198,"LINESTRING (-6.0313564 37.3596871, -6.0302064 37.3600461)",,Calle Rodríguez Marín,,
70398255,True,1,residential,,False,90.129,"LINESTRING (-6.0295638 37.3607506, -6.0293656 37.3607239, -6.0289843 37.3604858, -6.0288838 37.3604245, -6.0287194 37.3603243)",,,,
622432058,False,,tertiary,,False,36.888,"LINESTRING (-6.0295638 37.3607506, -6.0296109 37.3607353, -6.0299501 37.360625)",,Paseo de las Nueve Aceituneras,,
622432058,False,,tertiary,,True,35.288,"LINESTRING (-6.0295638 37.3607506, -6.0292928 37.3608387, -6.0291954 37.3608729)",,Paseo de las Nueve Aceituneras,,
227922136,True,1,residential,,False,52.02,"LINESTRING (-6.0302064 37.3600461, -6.0304122 37.3604844)",,Calle Pedro Baena,,
257736735,False,,tertiary,,True,110.975,"LINESTRING (-6.0304122 37.3604844, -6.0315799 37.3601175)",,Calle 28 de Febrero,,
313804714,True,1,residential,,False,51.572,"LINESTRING (-6.0304122 37.3604844, -6.0304337 37.3605251, -6.0306379 37.3609121)",,Calle Cervantes,,
541694350,False,,tertiary,,True,43.742000000000004,"LINESTRING (-6.0304122 37.3604844, -6.0301186 37.3605692, -6.0299501 37.360625)",,Paseo de las Nueve Aceituneras,,
"[188745795, 61883718]",True,2,motorway,80,False,439.295,"LINESTRING (-6.0289333 37.3597366, -6.0295119 37.3607196, -6.0300365 37.3616108, -6.0309731 37.3632297, -6.031023 37.3633211)",A-8058,Carretera de Sevilla a La Puebla del Río,,yes
313804724,True,1,residential,,False,108.591,"LINESTRING (-6.0340994 37.3588309, -6.0329558 37.3591879)",,Calle Rodríguez Marín,,
"[227000960, 227000967]",False,,residential,,False,37.037,"LINESTRING (-6.0340994 37.3588309, -6.034046 37.3587224, -6.0342993 37.3586426)",,"['Calle Doctor Jacinto Barraquer', 'Calle Manuel Rivero']",,
71890742,True,,residential,,False,53.369,"LINESTRING (-6.0345288 37.3562854, -6.0339908 37.3560675)",,Calle Santander,,
1194318428,False,,residential,,False,47.946,"LINESTRING (-6.0345288 37.3562854, -6.0349744 37.3560395)",,Calle Murcia,,
71890746,False,,residential,,True,27.778,"LINESTRING (-6.0367726 37.3591859, -6.0368731 37.3594226)",,Calle León,,
157323826,False,,residential,,False,40.066,"LINESTRING (-6.0367726 37.3591859, -6.0363448 37.3590667)",,,,
157323826,False,,residential,,True,39.367,"LINESTRING (-6.0367726 37.3591859, -6.0371911 37.3593071)",,,,
41081677,True,,tertiary,,False,40.26,"LINESTRING (-6.0359242 37.3597217, -6.0360901 37.3600589)",,Calle José Payán Garrido,,
71890748,True,,residential,,False,107.279,"LINESTRING (-6.0359242 37.3597217, -6.0347965 37.3600786)",,Calle Conde de Barcelona,,
219754296,False,,residential,,True,48.196,"LINESTRING (-6.0359242 37.3597217, -6.0364311 37.3595619)",,Calle Conde de Barcelona,,
41081677,True,,tertiary,,False,49.464,"LINESTRING (-6.0357204 37.3593074, -6.0359242 37.3597217)",,Calle José Payán Garrido,,
43450513,True,,residential,,False,52.366,"LINESTRING (-6.0345135 37.3596885, -6.0343046 37.3592478)",,Calle Isabel la Católica,,
662021232,True,,residential,,False,114.778,"LINESTRING (-6.0345135 37.3596885, -6.0357204 37.3593074)",,Calle Manuel López Farfán,,
227001931,True,,residential,,False,51.381,"LINESTRING (-6.031803 37.3605442, -6.0315799 37.3601175)",,,,
662021232,True,,residential,,False,148.279,"LINESTRING (-6.031803 37.3605442, -6.0333622 37.3600519)",,Calle Manuel López Farfán,,
71890754,True,,residential,,False,69.247,"LINESTRING (-6.0363241 37.3605487, -6.0355952 37.3607771)",,Calle Amantina Cobos,,
313804713,False,,tertiary,,True,30.881,"LINESTRING (-6.0363241 37.3605487, -6.036198 37.3602897)",,Calle Castilla,,
313804713,False,,tertiary,,False,92.805,"LINESTRING (-6.0363241 37.3605487, -6.0363837 37.3606711, -6.0364495 37.3608061, -6.0365054 37.3609207, -6.0365745 37.3610626, -6.0366634 37.3612451, -6.0367033 37.361327)",,Calle Castilla,,
71890764,False,,residential,,True,23.699,"LINESTRING (-6.0316749 37.3612244, -6.0317722 37.361423)",,Calle Esperanza Aponte,,
76701291,False,,residential,,False,104.552,"LINESTRING (-6.0316749 37.3612244, -6.0305778 37.3615761)",,Calle Felipe II,,
76701291,False,,residential,,True,39.393,"LINESTRING (-6.0316749 37.3612244, -6.0320909 37.3610972)",,Calle Felipe II,,
41081677,True,,tertiary,,False,15.956,"LINESTRING (-6.0360901 37.3600589, -6.0361513 37.3601939)",,Calle José Payán Garrido,,
71891216,True,,residential,,False,114.742,"LINESTRING (-6.0360901 37.3600589, -6.0348815 37.3604357)",,Calle Alfonso XII,,
43450505,False,,residential,,False,27.858,"LINESTRING (-6.0348815 37.3604357, -6.0349967 37.3606689)",,Calle Isabel la Católica,,
43450505,False,,residential,,True,32.417,"LINESTRING (-6.0348815 37.3604357, -6.0347535 37.3601625)",,Calle Isabel la Católica,,
71891216,True,,residential,,False,256.313,"LINESTRING (-6.0348815 37.3604357, -6.0321902 37.3612945)",,Calle Alfonso XII,,
71891216,True,,residential,,False,39.61,"LINESTRING (-6.0321902 37.3612945, -6.0317722 37.361423)",,Calle Alfonso XII,,
313804721,False,,residential,,False,27.484,"LINESTRING (-6.0321902 37.3612945, -6.0322978 37.3615264)",,Calle Murillo,,
71890764,False,,residential,,False,6.907,"LINESTRING (-6.0318005 37.3614809, -6.0317722 37.361423)",,Calle Esperanza Aponte,,
71890764,False,,residential,,True,50.368,"LINESTRING (-6.0318005 37.3614809, -6.0320073 37.361903)",,Calle Esperanza Aponte,,
313804717,False,,residential,,False,104.215,"LINESTRING (-6.0318005 37.3614809, -6.0307022 37.361822)",,Calle Guzmán de Alfarache,,
72545426,True,1,tertiary,,False,12.128,"LINESTRING (-6.0336425 37.3567052, -6.0336245 37.3567285, -6.0336183 37.3567553, -6.0336246 37.3567821, -6.0336427 37.3568052)",SE-3304,,roundabout,
72545426,True,1,tertiary,,False,12.986,"LINESTRING (-6.0337944 37.3567903, -6.033805 37.3567624, -6.0338014 37.3567333, -6.0337839 37.3567076, -6.0337553 37.3566893)",SE-3304,,roundabout,
72545421,True,1,tertiary,,False,27.512999999999998,"LINESTRING (-6.0337553 37.3566893, -6.0337503 37.3565645, -6.0337741 37.3564434)",SE-3304,,,
72545426,True,1,tertiary,,False,10.849,"LINESTRING (-6.0337553 37.3566893, -6.0337262 37.3566816, -6.0336955 37.3566819, -6.0336666 37.3566901, -6.0336425 37.3567052)",SE-3304,,roundabout,
257956376,True,,tertiary,,False,24.52,"LINESTRING (-6.0336975 37.3568286, -6.0338751 37.356998)",SE-3304,,,
72545426,True,1,tertiary,,False,10.129,"LINESTRING (-6.0336975 37.3568286, -6.0337356 37.3568271, -6.0337698 37.3568136, -6.0337944 37.3567903)",SE-3304,,roundabout,
72545423,True,1,residential,,False,50.78,"LINESTRING (-6.0329558 37.3591879, -6.0331686 37.3596121)",,Calle Antonio Eslava,,
313804724,True,1,residential,,False,151.868,"LINESTRING (-6.0329558 37.3591879, -6.0321801 37.35943, -6.0313564 37.3596871)",,Calle Rodríguez Marín,,
26648233,True,,secondary,,False,34.396,"LINESTRING (-6.031063 37.3643685, -6.0311147 37.3643373, -6.0311477 37.364293, -6.0311573 37.364242, -6.0311419 37.3641919, -6.0311039 37.3641501, -6.0310489 37.3641228)",A-8066,,roundabout,
"[227922136, 72545419]",True,1,residential,,False,115.261,"LINESTRING (-6.0307613 37.3594084, -6.030081 37.3596173, -6.0300545 37.3596666, -6.0300507 37.3597349, -6.0302064 37.3600461)",,"['Calle Pedro Baena', 'Calle Lepanto']",,
"[313804722, 43450682]",True,,residential,,False,58.010999999999996,"LINESTRING (-6.0307613 37.3594084, -6.0306125 37.3590907, -6.030826 37.359023)",,"['Calle Pavía', 'Calle Trafalgar']",,
26648233,True,,secondary,,False,11.280999999999999,"LINESTRING (-6.030938 37.364376, -6.0310014 37.3643818, -6.031063 37.3643685)",A-8066,,roundabout,
257736736,False,,tertiary,,True,108.267,"LINESTRING (-6.0331686 37.3596121, -6.0343046 37.3592478)",,Calle 28 de Febrero,,
257736735,False,,tertiary,,False,151.242,"LINESTRING (-6.0331686 37.3596121, -6.0330507 37.3596496, -6.0315799 37.3601175)",,Calle 28 de Febrero,,
75485000,False,,residential,,False,175.493,"LINESTRING (-6.0360962 37.3573923, -6.0352589 37.3564176, -6.0348435 37.3566398)",,Calle Soria,,
282121618,True,,residential,,False,40.672,"LINESTRING (-6.0360962 37.3573923, -6.036166 37.3573275, -6.0364593 37.3571716)",,Calle Burgos,,
74691567,False,,residential,,False,50.733,"LINESTRING (-6.0371503 37.3568006, -6.0368134 37.3564312)",,Calle Ávila,,
74691567,False,,residential,,True,92.408,"LINESTRING (-6.0371503 37.3568006, -6.0377146 37.3575002)",,Calle Ávila,,
675432223,False,,residential,,True,28.731,"LINESTRING (-6.0371503 37.3568006, -6.0373165 37.3567036, -6.0374288 37.3566726)",,Calle Juan de Austria,,
231562523,False,,tertiary,,False,34.643,"LINESTRING (-6.0282306 37.3613765, -6.0285231 37.3611691)",,Paseo de las Nueve Aceituneras,,
231562526,True,,tertiary,,False,65.53399999999999,"LINESTRING (-6.0282306 37.3613765, -6.0279121 37.3615311, -6.0277886 37.3615647, -6.0276522 37.3615853, -6.0275554 37.3616015)",,Paseo de las Nueve Aceituneras,,
75484973,False,,residential,,False,159.935,"LINESTRING (-6.0357864 37.3557973, -6.0368072 37.3569849)",,Calle Logroño,,
75485035,False,,residential,,True,36.081,"LINESTRING (-6.0357864 37.3557973, -6.0361358 37.3556295)",,Calle Navarra,,
"[75484979, 75485035]",False,,residential,,"[False, True]",196.409,"LINESTRING (-6.0357864 37.3557973, -6.0354415 37.3559932, -6.0364593 37.3571716)",,"['Calle Navarra', 'Calle Segovia']",,
75484973,False,,residential,,True,159.935,"LINESTRING (-6.0368072 37.3569849, -6.0357864 37.3557973)",,Calle Logroño,,
282121618,True,,residential,,False,36.6,"LINESTRING (-6.0368072 37.3569849, -6.0371503 37.3568006)",,Calle Burgos,,
282121618,True,,residential,,False,29.98,"LINESTRING (-6.0364593 37.3571716, -6.0367404 37.3570207)",,Calle Burgos,,
"[75484979, 75485035]",False,,residential,,"[False, True]",196.409,"LINESTRING (-6.0364593 37.3571716, -6.0354415 37.3559932, -6.0357864 37.3557973)",,"['Calle Navarra', 'Calle Segovia']",,
282121628,False,,residential,,False,44.983,"LINESTRING (-6.0351301 37.356253, -6.0347347 37.3565077)",,Calle Albacete,,
74691567,False,,residential,,True,80.885,"LINESTRING (-6.0361358 37.3556295, -6.036648 37.3562323)",,Calle Ávila,,
75485035,False,,residential,,False,36.081,"LINESTRING (-6.0361358 37.3556295, -6.0357864 37.3557973)",,Calle Navarra,,
71890742,True,,residential,,False,30.695,"LINESTRING (-6.0347347 37.3565077, -6.0345288 37.3562854)",,Calle Santander,,
282121628,False,,residential,,True,44.983,"LINESTRING (-6.0347347 37.3565077, -6.0351301 37.356253)",,Calle Albacete,,
75485059,False,,residential,,False,51.925,"LINESTRING (-6.0326496 37.356201, -6.0320866 37.3560676)",,Calle Coria del Río,,
75485059,False,,residential,,True,61.189,"LINESTRING (-6.0326496 37.356201, -6.033313 37.3563583)",,Calle Coria del Río,,
75485051,False,,residential,,False,107.53999999999999,"LINESTRING (-6.0326496 37.356201, -6.0325488 37.3564746, -6.0323153 37.3571309)",,Calle Marbella,,
72545416,False,,residential,,False,5.423,"LINESTRING (-6.0319448 37.3581357, -6.0319013 37.3581701)",,Calle La Concordia,,
72545416,False,,residential,,True,134.07,"LINESTRING (-6.0319448 37.3581357, -6.0330195 37.3572848)",,Calle La Concordia,,
664468261,False,,residential,,True,117.231,"LINESTRING (-6.0319448 37.3581357, -6.0319416 37.3580128, -6.0321728 37.3574308, -6.0322745 37.3571965, -6.0323153 37.3571309)",,Calle Marbella,,
75485059,False,,residential,,False,37.152,"LINESTRING (-6.0337158 37.3564538, -6.033313 37.3563583)",,Calle Coria del Río,,
72545422,True,1,tertiary,,False,28.848000000000003,"LINESTRING (-6.0337158 37.3564538, -6.033672 37.3565466, -6.0336425 37.3567052)",SE-3304,,,
75485059,False,,residential,,True,51.925,"LINESTRING (-6.0320866 37.3560676, -6.0326496 37.356201)",,Calle Coria del Río,,
72545416,False,,residential,,False,134.07,"LINESTRING (-6.0330195 37.3572848, -6.0319448 37.3581357)",,Calle La Concordia,,
72545416,False,,residential,,True,76.673,"LINESTRING (-6.0330195 37.3572848, -6.033103 37.3572187, -6.0331684 37.357167, -6.0334079 37.3569862, -6.0335323 37.3568924, -6.0336427 37.3568052)",,Calle La Concordia,,
75485079,False,,residential,,False,64.551,"LINESTRING (-6.0330195 37.3572848, -6.0326498 37.357204, -6.0323153 37.3571309)",,Calle Fuengirola,,
75485051,False,,residential,,True,107.53999999999999,"LINESTRING (-6.0323153 37.3571309, -6.0325488 37.3564746, -6.0326496 37.356201)",,Calle Marbella,,
75485079,False,,residential,,True,64.551,"LINESTRING (-6.0323153 37.3571309, -6.0326498 37.357204, -6.0330195 37.3572848)",,Calle Fuengirola,,
664468261,False,,residential,,False,117.231,"LINESTRING (-6.0323153 37.3571309, -6.0322745 37.3571965, -6.0321728 37.3574308, -6.0319416 37.3580128, -6.0319448 37.3581357)",,Calle Marbella,,
664468262,True,,residential,,False,60.39,"LINESTRING (-6.0323153 37.3571309, -6.0319891 37.3570596, -6.0316565 37.3569869)",,Calle Fuengirola,,
79650596,False,,residential,,False,39.237,"LINESTRING (-6.0316565 37.3569869, -6.0317716 37.3566461)",,Calle Almuñecar,,
79650596,False,,residential,,True,176.342,"LINESTRING (-6.0316565 37.3569869, -6.0315377 37.3572852, -6.0312767 37.3579311, -6.0316135 37.3580036, -6.0318498 37.3580545, -6.0319013 37.3581701)",,Calle Almuñecar,,
79650596,False,,residential,,True,39.237,"LINESTRING (-6.0317716 37.3566461, -6.0316565 37.3569869)",,Calle Almuñecar,,
219753387,False,,residential,,False,70.65,"LINESTRING (-6.037184 37.3611805, -6.0379213 37.360935)",,Calle Cataluña,,
219753387,False,,residential,,True,5.314,"LINESTRING (-6.037184 37.3611805, -6.0371259 37.3611928)",,Calle Cataluña,,
219753387,False,,residential,,True,70.65,"LINESTRING (-6.0379213 37.360935, -6.037184 37.3611805)",,Calle Cataluña,,
"[1194318421, 76607821, 1194318422]",False,,residential,,True,182.58499999999998,"LINESTRING (-6.0379213 37.360935, -6.0377384 37.3605277, -6.0377281 37.3604698, -6.0382377 37.3603172, -6.0381005 37.3600272, -6.0379197 37.3596449)",,"['Calle Canarias', 'Calle Extremadura', 'Calle Asturias']",,
76701491,False,,residential,,False,36.295,"LINESTRING (-6.0383012 37.3595241, -6.0379197 37.3596449)",,Calle Aragón,,
1194318424,False,,residential,,False,32.427,"LINESTRING (-6.0383012 37.3595241, -6.0384188 37.3593743, -6.038494 37.359276)",,Calle Aragón,,
157323824,False,,residential,,True,92.543,"LINESTRING (-6.0376181 37.3585373, -6.0381024 37.3591556, -6.0382049 37.3592201)",,Calle Pedro Bacán,,
142028749,True,,residential,,False,84.767,"LINESTRING (-6.0363448 37.3590667, -6.0371544 37.358658)",,Calle los Pueblos Blancos,,
157323826,False,,residential,,False,39.931,"LINESTRING (-6.0363448 37.3590667, -6.0359144 37.3589575)",,,,
157323826,False,,residential,,True,40.066,"LINESTRING (-6.0363448 37.3590667, -6.0367726 37.3591859)",,,,
72545419,True,1,residential,,False,238.489,"LINESTRING (-6.0344585 37.3582344, -6.0319546 37.3590338)",,Calle Lepanto,,
77551108,True,,residential,,False,98.387,"LINESTRING (-6.0344585 37.3582344, -6.0346092 37.3585159, -6.0345889 37.3585514, -6.0345871 37.3585901, -6.0348752 37.3590359)",,Calle San Quintín,,
43450682,True,,residential,,False,92.319,"LINESTRING (-6.030826 37.359023, -6.0317962 37.3587154)",,Calle Trafalgar,,
"[76701287, 313804719]",False,,residential,,True,130.143,"LINESTRING (-6.030826 37.359023, -6.0306698 37.358726, -6.0310991 37.3585466, -6.0316335 37.3583624)",,"['Calle Las Navas de Tolosa', 'Calle La Concordia']",,
662021232,True,,residential,,False,109.484,"LINESTRING (-6.0333622 37.3600519, -6.0345135 37.3596885)",,Calle Manuel López Farfán,,
227001930,True,,residential,,False,51.843,"LINESTRING (-6.0333622 37.3600519, -6.0331842 37.3596632, -6.0331686 37.3596121)",,Calle Colón,,
71890753,False,,residential,,False,34.676,"LINESTRING (-6.0302733 37.3610273, -6.0306379 37.3609121)",,Calle Manuel López Farfán,,
76701290,False,,residential,,False,145.703,"LINESTRING (-6.0319578 37.3608235, -6.0304265 37.3613089)",,Calle San José,,
227001932,True,,residential,,False,33.937,"LINESTRING (-6.0319578 37.3608235, -6.031803 37.3605442)",,Calle Manuel Madrazo,,
76701290,False,,residential,,True,145.703,"LINESTRING (-6.0304265 37.3613089, -6.0319578 37.3608235)",,Calle San José,,
76701291,False,,residential,,False,39.393,"LINESTRING (-6.0320909 37.3610972, -6.0316749 37.3612244)",,Calle Felipe II,,
76701291,False,,residential,,True,104.552,"LINESTRING (-6.0305778 37.3615761, -6.0316749 37.3612244)",,Calle Felipe II,,
313804717,False,,residential,,True,104.215,"LINESTRING (-6.0307022 37.361822, -6.0318005 37.3614809)",,Calle Guzmán de Alfarache,,
76701491,False,,residential,,True,36.295,"LINESTRING (-6.0379197 37.3596449, -6.0383012 37.3595241)",,Calle Aragón,,
76701491,False,,residential,,False,81.20599999999999,"LINESTRING (-6.0379197 37.3596449, -6.0374133 37.3598049, -6.0370728 37.3599276)",,Calle Aragón,,
"[76607821, 1194318421, 1194318422]",False,,residential,,False,182.585,"LINESTRING (-6.0379197 37.3596449, -6.0381005 37.3600272, -6.0382377 37.3603172, -6.0377281 37.3604698, -6.0377384 37.3605277, -6.0379213 37.360935)",,"['Calle Canarias', 'Calle Extremadura', 'Calle Asturias']",,
76701491,False,,residential,,True,48.008,"LINESTRING (-6.0361513 37.3601939, -6.0366618 37.3600464)",,Calle Aragón,,
313804713,False,,tertiary,,False,11.424,"LINESTRING (-6.0361513 37.3601939, -6.036198 37.3602897)",,Calle Castilla,,
76701491,False,,residential,,False,38.652,"LINESTRING (-6.0370728 37.3599276, -6.0366618 37.3600464)",,Calle Aragón,,
71890746,False,,residential,,False,59.056000000000004,"LINESTRING (-6.0370728 37.3599276, -6.0370731 37.3598937, -6.0368731 37.3594226)",,Calle León,,
76701491,False,,residential,,True,81.20599999999999,"LINESTRING (-6.0370728 37.3599276, -6.0374133 37.3598049, -6.0379197 37.3596449)",,Calle Aragón,,
70398249,True,,tertiary,,False,62.763,"LINESTRING (-6.0276787 37.3617317, -6.0282306 37.3613765)",,Paseo de las Nueve Aceituneras,,
77549339,True,,secondary,,False,20.046000000000003,"LINESTRING (-6.0276787 37.3617317, -6.0276771 37.3616917, -6.0276695 37.3616721, -6.0276428 37.3616382, -6.0276032 37.3616138, -6.0275554 37.3616015)",,,roundabout,
