osmid,highway,junction,oneway,reversed,length,geometry,lanes,name,maxspeed
397679141,residential,,False,True,32.25,"LINESTRING (-3.5245234 36.7475875, -3.5245912 36.7478724)",,Calle Rio Tormes,
397679141,residential,,False,False,65.922,"LINESTRING (-3.5245234 36.7475875, -3.5244292 36.7473266, -3.5242205 36.7470523)",,Calle Rio Tormes,
96238528,residential,,False,False,35.755,"LINESTRING (-3.5244918 36.7482006, -3.5241086 36.7482961)",,Calle Fuente de Don Alonso,
96238528,residential,,False,True,26.501,"LINESTRING (-3.5244918 36.7482006, -3.5246944 36.7481432, -3.5247722 36.7481211)",,Calle Fuente de Don Alonso,
72858814,residential,,False,False,51.749,"LINESTRING (-3.5235474 36.7494898, -3.5229766 36.7495759)",,Calle Zeus,
72858814,residential,,False,True,134.93,"LINESTRING (-3.5235474 36.7494898, -3.5248044 36.7490816, -3.5249466 36.7490262)",,Calle Zeus,
397679178,residential,,False,False,110.077,"LINESTRING (-3.5235474 36.7494898, -3.5234476 36.749211, -3.5232208 36.7485351)",,Calle Centauro,
304969225,residential,,True,False,40.702,"LINESTRING (-3.5214366 36.7480843, -3.5218512 36.7479306)",,Calle San Gil,
72858850,residential,,True,False,84.80799999999999,"LINESTRING (-3.5214366 36.7480843, -3.5215206 36.7484249, -3.5215268 36.7484462, -3.5216669 36.7488235)",,Calle San Roque,
72858797,residential,,True,False,31.822,"LINESTRING (-3.519167 36.7483976, -3.5195046 36.7483042)",,Calle Gloria Alta,
72858810,secondary,,True,False,48.044,"LINESTRING (-3.519167 36.7483976, -3.5191165 36.7484747, -3.5189466 36.7487012, -3.5188947 36.7487704)",1,Calle Enrique Montero,
72858840,tertiary,,True,False,6.977,"LINESTRING (-3.5226629 36.7486168, -3.522648 36.7485552)",1,Calle Monjas,30
96238528,residential,,False,True,50.531,"LINESTRING (-3.5226629 36.7486168, -3.5232208 36.7485351)",,Calle Fuente de Don Alonso,
1210414520,residential,,True,False,32.261,"LINESTRING (-3.5255608 36.7480004, -3.5256155 36.7482872)",,Calle Manuel Peña Alta,
304970927,residential,,False,True,71.533,"LINESTRING (-3.5255608 36.7480004, -3.5254598 36.7480159, -3.5248255 36.748113, -3.5247722 36.7481211)",,Calle Fuente de Don Alonso,
305096302,residential,,True,False,78.487,"LINESTRING (-3.5162076 36.7487464, -3.5160748 36.7484794, -3.5158467 36.748103)",,Calle San Miguel,
305687371,residential,,False,False,86.30199999999999,"LINESTRING (-3.5162076 36.7487464, -3.5160404 36.748818, -3.5158179 36.7489163, -3.5154371 36.7490901, -3.5153554 36.7491134)",,Calle Escobas,
605910086,secondary,,True,False,18.112,"LINESTRING (-3.5220723 36.7461209, -3.5218958 36.7462017)",,Calle de las Cañas,
304913662,secondary,,True,False,23.692,"LINESTRING (-3.5175661 36.7478986, -3.5177761 36.7480293)",,Calle Rambla de Capuchinos,
305096301,residential,,True,False,15.091000000000001,"LINESTRING (-3.5175661 36.7478986, -3.5175288 36.7479617, -3.5175198 36.7480272)",,Calle Piedrabuena,
72858809,secondary,,True,False,37.633,"LINESTRING (-3.5246499 36.7447843, -3.5245796 36.7448061, -3.5243463 36.7450119)",,Calle de las Cañas,
767630831,secondary,roundabout,True,False,7.550999999999999,"LINESTRING (-3.5246499 36.7447843, -3.5246781 36.7447843, -3.5247054 36.7447785, -3.52473 36.7447673)",,Plaza San Sebastián,
766633262,living_street,,True,False,17.311,"LINESTRING (-3.518366 36.7474718, -3.5182605 36.74747, -3.5181718 36.7474728)",,Calle Punticas,20
96238485,residential,,True,False,53.704,"LINESTRING (-3.5241277 36.7451758, -3.5236767 36.7448554)",,Calle Arco del Cenador,
72858809,secondary,,True,False,64.054,"LINESTRING (-3.5241277 36.7451758, -3.5239173 36.7452612, -3.5238139 36.7453026, -3.5234869 36.7454369)",,Calle de las Cañas,
305687356,residential,,False,False,29.939,"LINESTRING (-3.5154777 36.7494043, -3.5157974 36.7493214)",,Calle Baltasar Gracián,
305687356,residential,,False,True,30.339,"LINESTRING (-3.5154777 36.7494043, -3.5151547 36.7494907)",,Calle Baltasar Gracián,
327595403,residential,,True,False,10.976,"LINESTRING (-3.5196254 36.74607, -3.5195691 36.7459822)",,Calle Catalanes,
397847437,living_street,,False,True,20.669,"LINESTRING (-3.5196254 36.74607, -3.5197474 36.7461844, -3.5197771 36.7462106)",,Plaza Canalejas,20
767624439,secondary,,True,False,6.625,"LINESTRING (-3.5155517 36.7466327, -3.5156155 36.7466633)",,Calle Rambla de Capuchinos,
72858835,secondary,,True,False,69.165,"LINESTRING (-3.5155517 36.7466327, -3.5155188 36.7466778, -3.5152063 36.7471896)",,Calle Santísimo,
72858791,residential,,True,False,41.522999999999996,"LINESTRING (-3.5199233 36.7481988, -3.5197572 36.7479067, -3.5197443 36.7478553)",,Calle Buenavista,
72858797,residential,,True,False,58.126,"LINESTRING (-3.5199233 36.7481988, -3.5201545 36.7481317, -3.5202131 36.7481112, -3.5205334 36.7480139)",,Calle Gloria Alta,
396995062,secondary,,True,False,24.89,"LINESTRING (-3.5197443 36.7478553, -3.5194708 36.7479009)",,Calle Cartuja,
72858846,residential,,True,False,59.625,"LINESTRING (-3.5260508 36.7448767, -3.5260828 36.7450205, -3.5260917 36.7450606, -3.5261885 36.7454013)",,Avenida Marquesa de Esquilache,
72858783,secondary,,True,False,22.23,"LINESTRING (-3.5246287 36.7446139, -3.524388 36.7445613)",,Avenida Salobreña,
767630834,secondary,roundabout,True,False,11.492,"LINESTRING (-3.5246287 36.7446139, -3.5246 36.7446257, -3.5245769 36.7446437, -3.5245613 36.7446664, -3.5245546 36.7446916)",,Plaza San Sebastián,
397847430,residential,,True,False,39.997,"LINESTRING (-3.5217528 36.7473946, -3.521831 36.7477488)",,Rambla del Carmen,
72858794,residential,,True,False,30.110999999999997,"LINESTRING (-3.5226128 36.7494388, -3.5223717 36.7494907, -3.5222866 36.7495096)",,Travesía San Roque,
605910073,residential,,False,True,63.818,"LINESTRING (-3.5226128 36.7494388, -3.5224495 36.7491873, -3.5222617 36.7489389)",,Calle Islas Filipinas,
72858840,tertiary,,True,False,55.083,"LINESTRING (-3.522648 36.7485552, -3.522543 36.7481295, -3.5225283 36.7480692)",1,Calle Monjas,30
605841337,residential,,False,False,3.896,"LINESTRING (-3.5253958 36.7468467, -3.5253843 36.7468805)",,Calle Jamaica,
397679176,residential,,True,False,46.905,"LINESTRING (-3.5198065 36.7490938, -3.5197582 36.749031, -3.5197105 36.7489373, -3.5196363 36.7486977)",,Calle Cruz de Montoya,
397847294,residential,,False,False,54.019999999999996,"LINESTRING (-3.5198065 36.7490938, -3.5199289 36.7490589, -3.5202777 36.7493189)",,Calle Cruz de Montoya,
305687344,residential,,True,False,34.133,"LINESTRING (-3.5153554 36.7491134, -3.5153746 36.7491591, -3.5154777 36.7494043)",,Calle Barranco de la Higuera,
305687371,residential,,False,True,86.30199999999999,"LINESTRING (-3.5153554 36.7491134, -3.5154371 36.7490901, -3.5158179 36.7489163, -3.5160404 36.748818, -3.5162076 36.7487464)",,Calle Escobas,
72858850,residential,,True,False,38.332,"LINESTRING (-3.5216669 36.7488235, -3.5217719 36.7491578)",,Calle San Roque,
397847275,residential,,False,False,33.126999999999995,"LINESTRING (-3.5216669 36.7488235, -3.5218049 36.7488034, -3.5220346 36.74878)",,Calle Arquería,
"[307034041, 398919953]",living_street,,False,False,91.363,"LINESTRING (-3.5192774 36.7469375, -3.5189751 36.7468873, -3.518746 36.7468892, -3.5186522 36.7468911, -3.5182621 36.7468483)",,Calle Ciprés,20
397847290,living_street,,True,False,34.677,"LINESTRING (-3.5192774 36.7469375, -3.5193928 36.7467546, -3.519422 36.746703, -3.5194749 36.746676)",,Calle Cruz de Conchas,20
397679118,residential,,False,True,18.233,"LINESTRING (-3.5245887 36.7469887, -3.524771 36.7470632)",,Calle Ave María,
397679140,living_street,,False,True,63.077,"LINESTRING (-3.5245887 36.7469887, -3.5247565 36.7475398)",,Calle Rio Chico,20
397679118,residential,,False,False,33.763,"LINESTRING (-3.5245887 36.7469887, -3.524551 36.7469851, -3.5242205 36.7470523)",,Calle Ave María,
72858791,residential,,True,False,33.427,"LINESTRING (-3.5207188 36.7494886, -3.5205735 36.7492493, -3.5205554 36.749218)",,Calle Buenavista,
"[461963544, 605841322]",residential,,True,False,22.020999999999997,"LINESTRING (-3.5261055 36.7445136, -3.5261047 36.7444757, -3.5261125 36.744407, -3.5261249 36.7443592, -3.5261471 36.7443208)",,Avenida Marquesa de Esquilache,
72858786,secondary,roundabout,True,False,11.848,"LINESTRING (-3.5247668 36.7447278, -3.5247736 36.7447018, -3.5247703 36.7446752, -3.5247572 36.7446507, -3.5247356 36.7446305)",,Plaza San Sebastián,
601999794,secondary,,True,False,95.12100000000001,"LINESTRING (-3.5247668 36.7447278, -3.5249065 36.7446929, -3.5249582 36.7446795, -3.5252116 36.7446202, -3.5257781 36.7444549)",,Avenida de Salobreña,
96238528,residential,,False,False,50.531,"LINESTRING (-3.5232208 36.7485351, -3.5226629 36.7486168)",,Calle Fuente de Don Alonso,
96238528,residential,,False,True,22.665,"LINESTRING (-3.5232208 36.7485351, -3.5233685 36.748483, -3.5234547 36.748455)",,Calle Fuente de Don Alonso,
"[397679178, 611819958, 398920031]",residential,,False,False,228.46699999999998,"LINESTRING (-3.5232208 36.7485351, -3.522987 36.7477901, -3.5230632 36.7477608, -3.5235301 36.7474719, -3.5234807 36.7474181, -3.5231889 36.7471387, -3.5232933 36.7470839, -3.5234339 36.747031, -3.5234769 36.7470655, -3.5235231 36.7470463)",,"['Calle Cercado de las Monjas', 'Calle Centauro']",
397679178,residential,,False,True,110.077,"LINESTRING (-3.5232208 36.7485351, -3.5234476 36.749211, -3.5235474 36.7494898)",,Calle Centauro,
397637775,residential,,True,False,22.798,"LINESTRING (-3.5156353 36.747755, -3.5158731 36.7476793)",,Calle Carretas,
72858797,residential,,True,False,39.103,"LINESTRING (-3.5195046 36.7483042, -3.5199233 36.7481988)",,Calle Gloria Alta,
72858801,residential,,False,False,111.08300000000001,"LINESTRING (-3.5249466 36.7490262, -3.5248534 36.7488999, -3.5247052 36.7487412, -3.5245185 36.7485959, -3.5242333 36.7483709, -3.5241086 36.7482961)",,Calle Neptuno,
72858814,residential,,False,False,134.93,"LINESTRING (-3.5249466 36.7490262, -3.5248044 36.7490816, -3.5235474 36.7494898)",,Calle Zeus,
396995062,secondary,,True,False,17.834,"LINESTRING (-3.5204203 36.7473357, -3.5204384 36.7473964, -3.5204609 36.7474927)",,Calle Cartuja,
397847342,residential,,True,False,74.41499999999999,"LINESTRING (-3.5204203 36.7473357, -3.5203525 36.7473434, -3.5200619 36.7473761, -3.5196102 36.7474893)",,Calle Mercado Alto,
"[397847308, 111923407]",residential,,True,False,56.989999999999995,"LINESTRING (-3.5193267 36.7446022, -3.519837 36.7445669, -3.5198069 36.7446661)",,"['Calle Zapateros', 'Calle García Pizarro']",
397847352,residential,,True,False,102.11099999999999,"LINESTRING (-3.5193267 36.7446022, -3.5193572 36.7444847, -3.5195576 36.74424, -3.5198569 36.7437949)",,Calle Muralla,
396995068,living_street,,True,False,36.394,"LINESTRING (-3.5191641 36.7478442, -3.5192293 36.7475211)",,Calle Enrique Montero,20
396995072,living_street,,True,False,82.288,"LINESTRING (-3.5191641 36.7478442, -3.518366 36.7474718)",,Calle Punticas,20
72858814,residential,,False,True,51.749,"LINESTRING (-3.5229766 36.7495759, -3.5235474 36.7494898)",,Calle Zeus,
72858840,tertiary,,True,False,28.797,"LINESTRING (-3.5229766 36.7495759, -3.5229197 36.7493691, -3.5229011 36.7493243)",1,Calle Monjas,30
605910086,secondary,,True,False,11.999,"LINESTRING (-3.5214178 36.7465877, -3.5213291 36.7466689)",,Calle de las Cañas,
