osmid,highway,oneway,reversed,length,ref,name,geometry,lanes,maxspeed,bridge
160726492,residential,False,False,30.517,,,"LINESTRING (-3.2843205 42.0220507, -3.2843697 42.0217787)",,,
221128433,primary,False,False,15.138,CL-117,Calle Real,"LINESTRING (-3.2843205 42.0220507, -3.2841441 42.0220138)",,,
160726481,residential,False,False,21.945999999999998,,Calle Santa María,"LINESTRING (-3.2843205 42.0220507, -3.2841737 42.0221087, -3.2840796 42.0221325)",,,
160931087,residential,False,True,45.096999999999994,,,"LINESTRING (-3.2843205 42.0220507, -3.2843497 42.0222181, -3.2843554 42.0223128, -3.2843253 42.0223947, -3.2842911 42.0224458)",,,
198903429,primary,False,True,54.510000000000005,CL-117,Avenida de los Infantes de Lara,"LINESTRING (-3.2843205 42.0220507, -3.2847584 42.0221102, -3.2849723 42.0221241)",,,
198903429,primary,False,True,21.978,CL-117,Avenida de los Infantes de Lara,"LINESTRING (-3.2849723 42.0221241, -3.2852383 42.0221282)",,,
198903429,primary,False,False,54.510000000000005,CL-117,Avenida de los Infantes de Lara,"LINESTRING (-3.2849723 42.0221241, -3.2847584 42.0221102, -3.2843205 42.0220507)",,,
"[625326888, 625326889]","['residential', 'living_street']",False,True,171.98399999999998,,"['Calle Santa Teresa', 'Plaza Jesús Aparicio']","LINESTRING (-3.2849723 42.0221241, -3.2850789 42.0221916, -3.2865544 42.0228364, -3.2866582 42.0228814, -3.2867465 42.02293)",,,
221130755,living_street,False,True,5.246,,Calle Filomena Huerta,"LINESTRING (-3.2869672 42.0223576, -3.2869964 42.0223995)",,,
160726469,primary,False,True,115.377,CL-117,Calle San Roque,"LINESTRING (-3.2869672 42.0223576, -3.2870043 42.0223434, -3.2870605 42.0222971, -3.2871582 42.0221983, -3.2872327 42.0221386, -3.2873032 42.022082, -3.2873716 42.0220438, -3.2874453 42.0220035, -3.2875722 42.0219511, -3.2877607 42.0218858, -3.2879757 42.021815, -3.2880805 42.0217614)",,,
