osmid,highway,oneway,reversed,length,name,geometry,ref,maxspeed,junction,bridge
334185050,residential,False,False,8.97,Calle San Bartolomé,"LINESTRING (-2.1948365 42.4453836, -2.1947272 42.4453822)",,,,
334185051,residential,False,False,60.274,Calle Alegría,"LINESTRING (-2.1948365 42.4453836, -2.1943227 42.445771)",,,,
334185050,residential,False,True,21.598999999999997,Calle San Bartolomé,"LINESTRING (-2.1948365 42.4453836, -2.1949472 42.4453307, -2.1950593 42.4452802)",,,,
334185051,residential,False,True,60.274,Calle Alegría,"LINESTRING (-2.1943227 42.445771, -2.1948365 42.4453836)",,,,
334185402,residential,False,True,42.18,Calle San Fco. Javier,"LINESTRING (-2.1943227 42.445771, -2.1944545 42.4459034, -2.194604 42.446088)",,,,
334185052,residential,False,False,107.25800000000001,Calle Gayarre,"LINESTRING (-2.1944255 42.4469878, -2.1942752 42.4471161, -2.1950068 42.4476997)",,,,
334189322,residential,False,True,57.523999999999994,Calle Sancho el Fuerte,"LINESTRING (-2.1944255 42.4469878, -2.194543 42.4469321, -2.1946271 42.4469923, -2.1947039 42.4470773, -2.1948023 42.4471393, -2.1948815 42.4471818, -2.1949512 42.4472084)",,,,
334185053,residential,False,False,115.31899999999999,Calle Estella,"LINESTRING (-2.1977467 42.444984, -2.197466 42.445164, -2.1973477 42.4452399, -2.1971223 42.445415, -2.1968139 42.4457506)",,,,
334277280,tertiary,False,False,16.441000000000003,Travesía de Mendavia,"LINESTRING (-2.1977467 42.444984, -2.1978564 42.4449625, -2.1979358 42.4449365)",NA-8411,50,,
334277280,tertiary,False,True,120.55100000000002,Travesía de Mendavia,"LINESTRING (-2.1977467 42.444984, -2.1975967 42.4449982, -2.1968386 42.4449778, -2.1965757 42.4449711, -2.1962796 42.4449635)",NA-8411,50,,
334185053,residential,False,False,7.468,Calle Estella,"LINESTRING (-2.1968139 42.4457506, -2.1968099 42.4458177)",,,,
334185053,residential,False,True,115.319,Calle Estella,"LINESTRING (-2.1968139 42.4457506, -2.1971223 42.445415, -2.1973477 42.4452399, -2.197466 42.445164, -2.1977467 42.444984)",,,,
334186086,residential,False,False,126.664,Calle Río Cascajo,"LINESTRING (-2.1968139 42.4457506, -2.1967982 42.4456955, -2.1966756 42.445265, -2.1959836 42.4450111, -2.195973 42.4449389)",,,,
334185053,residential,False,True,7.468,Calle Estella,"LINESTRING (-2.1968099 42.4458177, -2.1968139 42.4457506)",,,,
334186081,residential,False,False,67.861,Calle Río Cascajo,"LINESTRING (-2.1968099 42.4458177, -2.1975302 42.4461176)",,,,
334185054,residential,True,False,80.58699999999999,,"LINESTRING (-2.1968099 42.4458177, -2.1967784 42.4458342, -2.196715 42.4458673, -2.1966043 42.4459986, -2.1965234 42.446104, -2.1964857 42.4461532, -2.1962949 42.4464256)",,,,
503071782,residential,True,False,5.057,,"LINESTRING (-2.1962949 42.4464256, -2.1962797 42.4464358, -2.1962698 42.4464491, -2.1962661 42.446464)",,,roundabout,
334190681,residential,False,True,210.844,Calle Ermita,"LINESTRING (-2.1963914 42.4464734, -2.196449 42.4466925, -2.1964806 42.446923, -2.1965399 42.4470631, -2.1966348 42.4471389, -2.1968127 42.4473169, -2.1970263 42.4477167, -2.197141 42.4479443, -2.1971963 42.4480668, -2.1972794 42.4481018, -2.1973873 42.4481587)",,,,
503071784,residential,True,False,5.1530000000000005,,"LINESTRING (-2.1963914 42.4464734, -2.1963918 42.446458, -2.1963854 42.4464433, -2.1963728 42.4464309)",,,roundabout,
334185055,residential,True,False,7.5200000000000005,,"LINESTRING (-2.1962661 42.446464, -2.1962684 42.4464774, -2.1962759 42.4464898, -2.1962878 42.4465, -2.1963033 42.4465073, -2.1963209 42.446511)",,,roundabout,
334185057,residential,False,False,96.128,Calle Estella,"LINESTRING (-2.1962661 42.446464, -2.1961938 42.4465226, -2.1961434 42.4466147, -2.1961074 42.4466997, -2.1959777 42.4468609, -2.1957185 42.4471124, -2.1956383 42.4471847)",,,,
334185056,residential,True,False,78.122,Calle Estella,"LINESTRING (-2.1963728 42.4464309, -2.1964219 42.4463667, -2.1964843 42.4462799, -2.1965587 42.446186, -2.1966029 42.4461385, -2.1966379 42.4461009, -2.1967051 42.4460177, -2.1967532 42.4459663, -2.1968084 42.4458937, -2.1968093 42.4458484, -2.1968099 42.4458177)",,,,
503071783,residential,True,False,6.885,,"LINESTRING (-2.1963728 42.4464309, -2.1963554 42.4464223, -2.1963351 42.4464183, -2.1963142 42.4464195, -2.1962949 42.4464256)",,,roundabout,
334190135,residential,False,True,183.30100000000002,Calle Veraza,"LINESTRING (-2.1963209 42.446511, -2.1962896 42.4470957, -2.196341 42.4474546, -2.1964398 42.4479536, -2.1964833 42.4481491)",,,,
503071785,residential,True,False,7.843,,"LINESTRING (-2.1963209 42.446511, -2.19634 42.4465108, -2.1963581 42.4465063, -2.1963736 42.446498, -2.1963851 42.4464867, -2.1963914 42.4464734)",,,roundabout,
334190129,residential,False,True,72.865,Calle Río Arga,"LINESTRING (-2.1953536 42.4474419, -2.195894 42.4479619)",,,,
334185057,residential,False,False,40.431,Calle Estella,"LINESTRING (-2.1953536 42.4474419, -2.1953338 42.447458, -2.1951879 42.4475766, -2.1950068 42.4476997)",,,,
334185057,residential,False,True,29.564999999999998,Calle Estella,"LINESTRING (-2.1953536 42.4474419, -2.1955336 42.447279, -2.1955814 42.4472359)",,,,
334189322,residential,False,False,42.688,Calle Sancho el Fuerte,"LINESTRING (-2.1953536 42.4474419, -2.1952176 42.4473767, -2.1951624 42.4473661, -2.1950496 42.4472917, -2.1949512 42.4472084)",,,,
334185057,residential,False,True,29.008,Calle Estella,"LINESTRING (-2.1944295 42.4481881, -2.1944847 42.4481414, -2.1946619 42.4479915)",,,,
334185400,residential,False,True,10.853,Calle Sancho el fuerte,"LINESTRING (-2.1947421 42.4464491, -2.1946679 42.4465299)",,,,
334185400,residential,False,False,42.294,Calle Sancho el fuerte,"LINESTRING (-2.1947421 42.4464491, -2.1947065 42.4463557, -2.1947342 42.446131, -2.1947487 42.4460743)",,,,
334189324,residential,False,True,77.60900000000001,Calle Ramón y Cajal,"LINESTRING (-2.1947421 42.4464491, -2.1949613 42.4465944, -2.1950331 42.4466915, -2.1951264 42.4467008, -2.195225 42.4467006, -2.1955307 42.4467315)",,,,
334185400,residential,False,False,41.19,Calle Sancho el fuerte,"LINESTRING (-2.1951454 42.445562, -2.1952166 42.445422, -2.1952258 42.4452012)",,,,
334185400,residential,False,True,66.482,Calle Sancho el fuerte,"LINESTRING (-2.1951454 42.445562, -2.1948845 42.4458217, -2.1947737 42.4459764, -2.1947487 42.4460743)",,,,
334189323,residential,False,True,48.547000000000004,Calle Príncipe de Viana,"LINESTRING (-2.1951454 42.445562, -2.1955007 42.4457629, -2.1955067 42.4458691)",,,,
334185050,residential,False,True,9.917,Calle San Bartolomé,"LINESTRING (-2.1952258 42.4452012, -2.1953234 42.4451486)",,,,
334185050,residential,False,False,16.253,Calle San Bartolomé,"LINESTRING (-2.1952258 42.4452012, -2.1951817 42.445225, -2.1950593 42.4452802)",,,,
334185400,residential,False,True,41.19,Calle Sancho el fuerte,"LINESTRING (-2.1952258 42.4452012, -2.1952166 42.445422, -2.1951454 42.445562)",,,,
334185401,residential,False,True,11.97,Calle Belagua,"LINESTRING (-2.1947487 42.4460743, -2.194604 42.446088)",,,,
334185400,residential,False,False,66.482,Calle Sancho el fuerte,"LINESTRING (-2.1947487 42.4460743, -2.1947737 42.4459764, -2.1948845 42.4458217, -2.1951454 42.445562)",,,,
334185400,residential,False,True,42.294,Calle Sancho el fuerte,"LINESTRING (-2.1947487 42.4460743, -2.1947342 42.446131, -2.1947065 42.4463557, -2.1947421 42.4464491)",,,,
334185401,residential,False,False,11.97,Calle Belagua,"LINESTRING (-2.194604 42.446088, -2.1947487 42.4460743)",,,,
334185402,residential,False,False,42.18,Calle San Fco. Javier,"LINESTRING (-2.194604 42.446088, -2.1944545 42.4459034, -2.1943227 42.445771)",,,,
334185050,residential,False,False,5.473,Calle San Bartolomé,"LINESTRING (-2.1953773 42.4451196, -2.1953234 42.4451486)",,,,
334185050,residential,False,True,46.572,Calle San Bartolomé,"LINESTRING (-2.1953773 42.4451196, -2.1954227 42.4450952, -2.1956311 42.4450135, -2.1958646 42.4449057)",,,,
334186077,residential,False,False,107.60600000000001,Calle Hoyo,"LINESTRING (-2.1953773 42.4451196, -2.1950787 42.444837, -2.1947426 42.444589, -2.1944649 42.4447468)",,,,
334186078,residential,False,False,15.028,Calle Irache,"LINESTRING (-2.1944649 42.4447468, -2.1943486 42.4446424)",,,,
334186078,residential,False,True,76.789,Calle Irache,"LINESTRING (-2.1944649 42.4447468, -2.1950593 42.4452802)",,,,
334186077,residential,False,True,107.606,Calle Hoyo,"LINESTRING (-2.1944649 42.4447468, -2.1947426 42.444589, -2.1950787 42.444837, -2.1953773 42.4451196)",,,,
334186078,residential,False,False,76.789,Calle Irache,"LINESTRING (-2.1950593 42.4452802, -2.1944649 42.4447468)",,,,
334185050,residential,False,False,21.598999999999997,Calle San Bartolomé,"LINESTRING (-2.1950593 42.4452802, -2.1949472 42.4453307, -2.1948365 42.4453836)",,,,
334185050,residential,False,True,16.253,Calle San Bartolomé,"LINESTRING (-2.1950593 42.4452802, -2.1951817 42.445225, -2.1952258 42.4452012)",,,,
334186078,residential,False,False,12.74,Calle Irache,"LINESTRING (-2.1943486 42.4446424, -2.19425 42.4445539)",,,,
334186079,residential,False,True,87.643,Calle Irache,"LINESTRING (-2.1943486 42.4446424, -2.1946106 42.4444703, -2.1945625 42.4444207, -2.1944521 42.4443604, -2.1943465 42.4443268, -2.1942841 42.4443197, -2.19425 42.4445539)",,,,
334186078,residential,False,True,15.028,Calle Irache,"LINESTRING (-2.1943486 42.4446424, -2.1944649 42.4447468)",,,,
334186078,residential,False,True,12.74,Calle Irache,"LINESTRING (-2.19425 42.4445539, -2.1943486 42.4446424)",,,,
334186079,residential,False,False,87.64299999999999,Calle Irache,"LINESTRING (-2.19425 42.4445539, -2.1942841 42.4443197, -2.1943465 42.4443268, -2.1944521 42.4443604, -2.1945625 42.4444207, -2.1946106 42.4444703, -2.1943486 42.4446424)",,,,
"[334186081, 334186084]",residential,False,True,883.5179999999999,"['Calle Río Cascajo', 'Calle Puente Grande']","LINESTRING (-2.1979358 42.4449365, -2.1981269 42.4451395, -2.1983009 42.4453642, -2.1984234 42.4455655, -2.1985104 42.4457756, -2.1986133 42.4460412, -2.1987556 42.4463096, -2.1989296 42.4465839, -2.1990957 42.4467706, -2.1992736 42.4469107, -2.1995307 42.447077, -2.1997521 42.4471675, -2.2000052 42.4472171, -2.2003848 42.4472433, -2.2007683 42.4472613, -2.2008395 42.44746, -2.2006695 42.4482412, -2.2006062 42.4484309, -2.199503 42.4478853, -2.1993132 42.4478678, -2.1991036 42.4476956, -2.1986607 42.4471937, -2.1980082 42.4464292, -2.1976128 42.446152, -2.1975302 42.4461176)",,,,
334189330,residential,False,False,149.865,Calle Venancio Benito,"LINESTRING (-2.1979358 42.4449365, -2.1977506 42.4447368, -2.1962541 42.4446798)",,,,
"[334277280, 215384276, 215384280]",tertiary,False,False,44.369,"['Calle Augusto Echeverría', 'Travesía de Mendavia']","LINESTRING (-2.1979358 42.4449365, -2.1980166 42.444881, -2.1982787 42.4447182, -2.1983432 42.4446743)",NA-8411,50,,yes
334277280,tertiary,False,True,16.441000000000003,Travesía de Mendavia,"LINESTRING (-2.1979358 42.4449365, -2.1978564 42.4449625, -2.1977467 42.444984)",NA-8411,50,,
334277280,tertiary,False,True,9.63,Travesía de Mendavia,"LINESTRING (-2.195973 42.4449389, -2.1958646 42.4449057)",NA-8411,50,,
334186086,residential,False,True,126.66399999999999,Calle Río Cascajo,"LINESTRING (-2.195973 42.4449389, -2.1959836 42.4450111, -2.1966756 42.445265, -2.1967982 42.4456955, -2.1968139 42.4457506)",,,,
334277280,tertiary,False,False,25.573999999999998,Travesía de Mendavia,"LINESTRING (-2.195973 42.4449389, -2.196033 42.4449572, -2.1962796 42.4449635)",NA-8411,50,,
334185057,residential,False,False,29.008,Calle Estella,"LINESTRING (-2.1946619 42.4479915, -2.1944847 42.4481414, -2.1944295 42.4481881)",,,,
334185057,residential,False,True,43.054,Calle Estella,"LINESTRING (-2.1946619 42.4479915, -2.1946882 42.4479693, -2.1950068 42.4476997)",,,,
334185050,residential,False,True,32.159,Calle San Bartolomé,"LINESTRING (-2.1943357 42.4453718, -2.1944522 42.4453788, -2.1947272 42.4453822)",,,,
334185050,residential,False,True,8.97,Calle San Bartolomé,"LINESTRING (-2.1947272 42.4453822, -2.1948365 42.4453836)",,,,
334185050,residential,False,False,32.159,Calle San Bartolomé,"LINESTRING (-2.1947272 42.4453822, -2.1944522 42.4453788, -2.1943357 42.4453718)",,,,
334185400,residential,False,False,10.853,Calle Sancho el fuerte,"LINESTRING (-2.1946679 42.4465299, -2.1947421 42.4464491)",,,,
334185400,residential,False,True,82.583,Calle Sancho el fuerte,"LINESTRING (-2.1946679 42.4465299, -2.1946775 42.4466061, -2.1946487 42.4466911, -2.1947159 42.4467797, -2.1948023 42.4468594, -2.1948815 42.4469817, -2.1949368 42.447049, -2.194932 42.4471251, -2.1949428 42.447172, -2.1949512 42.4472084)",,,,
334282380,residential,False,False,50.16,,"LINESTRING (-2.1946679 42.4465299, -2.1943113 42.4463288, -2.1942676 42.4462133)",,,,
334185400,residential,False,False,82.58300000000001,Calle Sancho el fuerte,"LINESTRING (-2.1949512 42.4472084, -2.1949428 42.447172, -2.194932 42.4471251, -2.1949368 42.447049, -2.1948815 42.4469817, -2.1948023 42.4468594, -2.1947159 42.4467797, -2.1946487 42.4466911, -2.1946775 42.4466061, -2.1946679 42.4465299)",,,,
334189322,residential,False,False,57.524,Calle Sancho el Fuerte,"LINESTRING (-2.1949512 42.4472084, -2.1948815 42.4471818, -2.1948023 42.4471393, -2.1947039 42.4470773, -2.1946271 42.4469923, -2.194543 42.4469321, -2.1944255 42.4469878)",,,,
334189322,residential,False,True,42.688,Calle Sancho el Fuerte,"LINESTRING (-2.1949512 42.4472084, -2.1950496 42.4472917, -2.1951624 42.4473661, -2.1952176 42.4473767, -2.1953536 42.4474419)",,,,
334185057,residential,False,False,7.363,Calle Estella,"LINESTRING (-2.1956383 42.4471847, -2.1955814 42.4472359)",,,,
334185057,residential,False,True,96.128,Calle Estella,"LINESTRING (-2.1956383 42.4471847, -2.1957185 42.4471124, -2.1959777 42.4468609, -2.1961074 42.4466997, -2.1961434 42.4466147, -2.1961938 42.4465226, -2.1962661 42.446464)",,,,
334189323,residential,False,False,55.176,Calle Príncipe de Viana,"LINESTRING (-2.1956383 42.4471847, -2.1954887 42.4470588, -2.1955067 42.4469261, -2.1955307 42.4467315)",,,,
334189323,residential,False,False,98.39,Calle Príncipe de Viana,"LINESTRING (-2.1955307 42.4467315, -2.1954947 42.4465679, -2.1954348 42.4463335, -2.1955367 42.4461566, -2.1955067 42.4458691)",,,,
334189323,residential,False,True,55.176,Calle Príncipe de Viana,"LINESTRING (-2.1955307 42.4467315, -2.1955067 42.4469261, -2.1954887 42.4470588, -2.1956383 42.4471847)",,,,
334189324,residential,False,False,77.60900000000001,Calle Ramón y Cajal,"LINESTRING (-2.1955307 42.4467315, -2.195225 42.4467006, -2.1951264 42.4467008, -2.1950331 42.4466915, -2.1949613 42.4465944, -2.1947421 42.4464491)",,,,
334189323,residential,False,False,48.547000000000004,Calle Príncipe de Viana,"LINESTRING (-2.1955067 42.4458691, -2.1955007 42.4457629, -2.1951454 42.445562)",,,,
334189323,residential,False,True,98.38999999999999,Calle Príncipe de Viana,"LINESTRING (-2.1955067 42.4458691, -2.1955367 42.4461566, -2.1954348 42.4463335, -2.1954947 42.4465679, -2.1955307 42.4467315)",,,,
334189325,residential,False,False,36.48,Calle César Borgia,"LINESTRING (-2.1955067 42.4458691, -2.195801 42.4457073, -2.1958621 42.445672)",,,,
334189325,residential,False,True,53.001000000000005,Calle César Borgia,"LINESTRING (-2.1963286 42.4453448, -2.1960848 42.4455435, -2.1958621 42.445672)",,,,
334189326,residential,False,False,73.082,Calle César Borgia,"LINESTRING (-2.1958621 42.445672, -2.1953234 42.4451486)",,,,
334189325,residential,False,False,53.001000000000005,Calle César Borgia,"LINESTRING (-2.1958621 42.445672, -2.1960848 42.4455435, -2.1963286 42.4453448)",,,,
334189325,residential,False,True,36.48,Calle César Borgia,"LINESTRING (-2.1958621 42.445672, -2.195801 42.4457073, -2.1955067 42.4458691)",,,,
334185050,residential,False,False,9.917,Calle San Bartolomé,"LINESTRING (-2.1953234 42.4451486, -2.1952258 42.4452012)",,,,
334185050,residential,False,True,5.473,Calle San Bartolomé,"LINESTRING (-2.1953234 42.4451486, -2.1953773 42.4451196)",,,,
334189326,residential,False,True,73.082,Calle César Borgia,"LINESTRING (-2.1953234 42.4451486, -2.1958621 42.445672)",,,,
334189330,residential,False,True,82.76700000000001,Calle Venancio Benito,"LINESTRING (-2.1956897 42.4440793, -2.1960141 42.4444536, -2.1962087 42.4446781, -2.1962541 42.4446798)",,,,
334189331,residential,False,False,31.615,Calle Venancio Benito,"LINESTRING (-2.1962796 42.4449635, -2.1962541 42.4446798)",,,,
334277280,tertiary,False,False,120.551,Travesía de Mendavia,"LINESTRING (-2.1962796 42.4449635, -2.1965757 42.4449711, -2.1968386 42.4449778, -2.1975967 42.4449982, -2.1977467 42.444984)",NA-8411,50,,
334277280,tertiary,False,True,25.573999999999998,Travesía de Mendavia,"LINESTRING (-2.1962796 42.4449635, -2.196033 42.4449572, -2.195973 42.4449389)",NA-8411,50,,
334189331,residential,False,True,31.615,Calle Venancio Benito,"LINESTRING (-2.1962541 42.4446798, -2.1962796 42.4449635)",,,,
334189330,residential,False,False,82.767,Calle Venancio Benito,"LINESTRING (-2.1962541 42.4446798, -2.1962087 42.4446781, -2.1960141 42.4444536, -2.1956897 42.4440793)",,,,
334189330,residential,False,True,149.865,Calle Venancio Benito,"LINESTRING (-2.1962541 42.4446798, -2.1977506 42.4447368, -2.1979358 42.4449365)",,,,
334190129,residential,False,False,72.865,Calle Río Arga,"LINESTRING (-2.195894 42.4479619, -2.1953536 42.4474419)",,,,
334190135,residential,False,True,21.794,Calle Veraza,"LINESTRING (-2.1964833 42.4481491, -2.1965805 42.4483315)",,,,
334190131,residential,False,False,130.829,Calle Río Aragón,"LINESTRING (-2.1964833 42.4481491, -2.1964033 42.4480959, -2.1962709 42.4480079, -2.1962349 42.4478786, -2.1960885 42.4475527, -2.1955814 42.4472359)",,,,
334190135,residential,False,False,183.30100000000002,Calle Veraza,"LINESTRING (-2.1964833 42.4481491, -2.1964398 42.4479536, -2.196341 42.4474546, -2.1962896 42.4470957, -2.1963209 42.446511)",,,,
334185057,residential,False,True,7.363,Calle Estella,"LINESTRING (-2.1955814 42.4472359, -2.1956383 42.4471847)",,,,
334185057,residential,False,False,29.564999999999998,Calle Estella,"LINESTRING (-2.1955814 42.4472359, -2.1955336 42.447279, -2.1953536 42.4474419)",,,,
334190131,residential,False,True,130.829,Calle Río Aragón,"LINESTRING (-2.1955814 42.4472359, -2.1960885 42.4475527, -2.1962349 42.4478786, -2.1962709 42.4480079, -2.1964033 42.4480959, -2.1964833 42.4481491)",,,,
334186081,residential,False,True,67.861,Calle Río Cascajo,"LINESTRING (-2.1975302 42.4461176, -2.1968099 42.4458177)",,,,
"[334186081, 334186084]",residential,False,False,883.518,"['Calle Río Cascajo', 'Calle Puente Grande']","LINESTRING (-2.1975302 42.4461176, -2.1976128 42.446152, -2.1980082 42.4464292, -2.1986607 42.4471937, -2.1991036 42.4476956, -2.1993132 42.4478678, -2.199503 42.4478853, -2.2006062 42.4484309, -2.2006695 42.4482412, -2.2008395 42.44746, -2.2007683 42.4472613, -2.2003848 42.4472433, -2.2000052 42.4472171, -2.1997521 42.4471675, -2.1995307 42.447077, -2.1992736 42.4469107, -2.1990957 42.4467706, -2.1989296 42.4465839, -2.1987556 42.4463096, -2.1986133 42.4460412, -2.1985104 42.4457756, -2.1984234 42.4455655, -2.1983009 42.4453642, -2.1981269 42.4451395, -2.1979358 42.4449365)",,,,
334190137,residential,False,False,48.382000000000005,Calle Río Linares,"LINESTRING (-2.1975302 42.4461176, -2.1974784 42.4463467, -2.1974838 42.4465495)",,,,
334190681,residential,False,False,210.844,Calle Ermita,"LINESTRING (-2.1973873 42.4481587, -2.1972794 42.4481018, -2.1971963 42.4480668, -2.197141 42.4479443, -2.1970263 42.4477167, -2.1968127 42.4473169, -2.1966348 42.4471389, -2.1965399 42.4470631, -2.1964806 42.446923, -2.196449 42.4466925, -2.1963914 42.4464734)",,,,
334190685,residential,False,False,40.584,Calle Río Linares,"LINESTRING (-2.1973873 42.4481587, -2.1971137 42.4482452, -2.1969213 42.4482763)",,,,
334190685,residential,False,True,82.92,Calle Río Linares,"LINESTRING (-2.1973873 42.4481587, -2.1975761 42.4480433, -2.1976283 42.447904, -2.1976348 42.4476637, -2.1976748 42.4474862)",,,,
334190135,residential,False,False,21.794,Calle Veraza,"LINESTRING (-2.1965805 42.4483315, -2.1964833 42.4481491)",,,,
334190685,residential,False,True,28.628,Calle Río Linares,"LINESTRING (-2.1965805 42.4483315, -2.1969213 42.4482763)",,,,
414192465,residential,False,True,11.73,Calle Veraza,"LINESTRING (-2.1973934 42.4487871, -2.1974693 42.4488765)",,,,
414192465,residential,False,False,68.751,Calle Veraza,"LINESTRING (-2.1973934 42.4487871, -2.1971253 42.4485001, -2.1969213 42.4482763)",,,,
414192465,residential,False,False,11.73,Calle Veraza,"LINESTRING (-2.1974693 42.4488765, -2.1973934 42.4487871)",,,,
334190685,residential,False,False,28.628,Calle Río Linares,"LINESTRING (-2.1969213 42.4482763, -2.1965805 42.4483315)",,,,
334190685,residential,False,True,40.584,Calle Río Linares,"LINESTRING (-2.1969213 42.4482763, -2.1971137 42.4482452, -2.1973873 42.4481587)",,,,
414192465,residential,False,True,68.751,Calle Veraza,"LINESTRING (-2.1969213 42.4482763, -2.1971253 42.4485001, -2.1973934 42.4487871)",,,,
334190682,residential,False,False,107.54400000000001,Calle Entorno Cuatro Esquinas,"LINESTRING (-2.1971251 42.4474453, -2.19722 42.4473344, -2.1972635 42.4472177, -2.1973229 42.4466837, -2.1974838 42.4465495)",,,,
334190137,residential,False,False,43.112,Calle Río Linares,"LINESTRING (-2.1974838 42.4465495, -2.197485 42.4465967, -2.1976217 42.4468226, -2.1976691 42.4469089)",,,,
334190137,residential,False,True,48.382000000000005,Calle Río Linares,"LINESTRING (-2.1974838 42.4465495, -2.1974784 42.4463467, -2.1975302 42.4461176)",,,,
