osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed,junction
335197662,,Calle de la Marina,residential,False,True,96.623,"LINESTRING (-3.8727846 39.6496441, -3.8733759 39.64958, -3.8736747 39.6495862, -3.8739068 39.6495971)",,,,
86301794,,Calle Real,residential,False,False,22.952,"LINESTRING (-3.8749231 39.6481264, -3.8749199 39.6483328)",,,,
86301794,,Calle Real,residential,False,True,29.923,"LINESTRING (-3.8749231 39.6481264, -3.8748997 39.6478579)",,,,
335197648,,Calle Beato Pedro Ruiz de los Paños,residential,False,True,94.501,"LINESTRING (-3.8749231 39.6481264, -3.874494 39.6482333, -3.8739012 39.6484437)",,,,
86301838,,Calle Alba,residential,False,False,12.388,"LINESTRING (-3.8761695 39.6488871, -3.8762322 39.6489875)",,,,
86301838,,Calle Alba,residential,False,True,28.845,"LINESTRING (-3.8761695 39.6488871, -3.8761906 39.6486282)",,,,
"[333646515, 86301868]",,"['Calle Florital', 'Calle Lobo']",residential,False,True,101.21000000000001,"LINESTRING (-3.8761695 39.6488871, -3.8757326 39.6489137, -3.8749888 39.6489065)",,,,
191697047,N-401,,trunk,False,False,38.406,"LINESTRING (-3.8776136 39.6467741, -3.8777045 39.6468457, -3.8779317 39.6470176)",,,,
191697060,,Plaza Juego de Pelota,residential,False,False,65.476,"LINESTRING (-3.8776136 39.6467741, -3.8778043 39.646771, -3.8780236 39.6467618, -3.8781871 39.6467372, -3.8781962 39.6467358, -3.8783632 39.6466873)",,,,
334574818,CM-410a,Calle San Benito,secondary,False,True,22.753999999999998,"LINESTRING (-3.8776136 39.6467741, -3.8774933 39.6467516, -3.8773683 39.6466998)",,,,
334574818,CM-410a,Calle San Benito,secondary,False,False,22.753999999999998,"LINESTRING (-3.8773683 39.6466998, -3.8774933 39.6467516, -3.8776136 39.6467741)",,,,
334574818,CM-410a,Calle San Benito,secondary,False,True,107.793,"LINESTRING (-3.8773683 39.6466998, -3.8765959 39.6464032, -3.8763797 39.6463398, -3.8762158 39.6463289)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,False,20.184,"LINESTRING (-3.8764225 39.6511033, -3.8763253 39.6511555, -3.87622 39.6511952)",,,,
86301867,,Calle Ajofrín,residential,False,False,98.40799999999999,"LINESTRING (-3.8764225 39.6511033, -3.8765803 39.6511526, -3.8767624 39.6511495, -3.877542 39.651022)",,,,
334574810,TO-3232,Calle Prado de Lucas,tertiary,False,False,134.873,"LINESTRING (-3.8764225 39.6511033, -3.8764567 39.6510723, -3.8765181 39.6510134, -3.8765798 39.6509366, -3.8766962 39.6507539, -3.8768363 39.6505009, -3.8771003 39.6500137)",,,,
182450047,,Calle Palma,residential,False,False,65.983,"LINESTRING (-3.8763322 39.6499928, -3.8765401 39.6499834, -3.8767914 39.6500089, -3.8771003 39.6500137)",,,,
335197653,,Calle Flores,residential,False,False,72.749,"LINESTRING (-3.8763322 39.6499928, -3.8763621 39.6504573, -3.8763727 39.6506463)",,,,
335197653,,Calle Flores,residential,False,True,112.271,"LINESTRING (-3.8763322 39.6499928, -3.8762717 39.6496851, -3.876242 39.6493514, -3.8762322 39.6489875)",,,,
86301808,,Calle Labradores,residential,False,False,116.798,"LINESTRING (-3.8728216 39.6506941, -3.8727846 39.6496441)",,,,
182447110,,Calle del Campo,residential,False,True,32.587,"LINESTRING (-3.8728216 39.6506941, -3.8727941 39.6509864)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,False,82.03699999999999,"LINESTRING (-3.8728216 39.6506941, -3.8726704 39.6506165, -3.8725065 39.6505171, -3.8723891 39.6504321, -3.8723055 39.6503687, -3.8722648 39.6503287, -3.8722361 39.6502917, -3.8722005 39.6502356, -3.8721694 39.6501736)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,True,105.681,"LINESTRING (-3.8728216 39.6506941, -3.8729449 39.6507539, -3.8730804 39.6508079, -3.8733549 39.6509105, -3.8736237 39.6510062, -3.8737954 39.651061, -3.8739371 39.6510963)",,,,
86301794,,Calle Real,residential,False,False,64.065,"LINESTRING (-3.8749199 39.6483328, -3.8749888 39.6489065)",,,,
86301794,,Calle Real,residential,False,True,22.952,"LINESTRING (-3.8749199 39.6483328, -3.8749231 39.6481264)",,,,
86301809,,Calle Piedras,residential,False,False,101.267,"LINESTRING (-3.8749199 39.6483328, -3.8761005 39.6482775)",,,,
86301867,,Calle Ajofrín,residential,False,False,39.791,"LINESTRING (-3.8786605 39.6509792, -3.8789831 39.6507216)",,,,
86301867,,Calle Ajofrín,residential,False,True,96.044,"LINESTRING (-3.8786605 39.6509792, -3.8778412 39.650988, -3.877542 39.651022)",,,,
182447104,,Calle Cantarranas,residential,False,False,70.919,"LINESTRING (-3.8786605 39.6509792, -3.87811 39.6511813, -3.877903 39.6512351)",,,,
86301808,,Calle Labradores,residential,False,True,81.762,"LINESTRING (-3.8728002 39.6489089, -3.8727846 39.6496441)",,,,
335197658,,Calle Rejas Verdes,residential,False,False,100.036,"LINESTRING (-3.8728002 39.6489089, -3.8727796 39.6480094)",,,,
86301830,,Calle Mora,residential,False,True,87.875,"LINESTRING (-3.8728002 39.6489089, -3.8726818 39.649003, -3.8719754 39.6492478, -3.8718977 39.6492669)",,,,
335197648,,Calle Beato Pedro Ruiz de los Paños,residential,False,False,98.458,"LINESTRING (-3.8728002 39.6489089, -3.8728974 39.6488035, -3.8730582 39.6487368, -3.8737896 39.6484883)",,,,
335197658,,Calle Rejas Verdes,residential,False,False,31.795,"LINESTRING (-3.8727796 39.6480094, -3.8727376 39.6477253)",,,,
335197658,,Calle Rejas Verdes,residential,False,True,100.036,"LINESTRING (-3.8727796 39.6480094, -3.8728002 39.6489089)",,,,
86301805,,Calle del Pilón,residential,False,False,38.137,"LINESTRING (-3.8727796 39.6480094, -3.8728278 39.6480754, -3.8731737 39.6480975)",,,,
86301805,,Calle del Pilón,residential,False,True,77.93,"LINESTRING (-3.8727796 39.6480094, -3.8722276 39.6480705, -3.8718766 39.6480958)",,,,
86301805,,Calle del Pilón,residential,False,False,70.468,"LINESTRING (-3.8731737 39.6480975, -3.8739347 39.6478561)",,,,
1173178804,,Calle Campanas,residential,False,False,13.186,"LINESTRING (-3.8731737 39.6480975, -3.8732224 39.64821)",,,,
86301805,,Calle del Pilón,residential,False,True,38.137,"LINESTRING (-3.8731737 39.6480975, -3.8728278 39.6480754, -3.8727796 39.6480094)",,,,
86301794,,Calle Real,residential,False,True,34.384,"LINESTRING (-3.8750791 39.6492078, -3.8749888 39.6489065)",,,,
86301794,,Calle Real,residential,False,False,235.896,"LINESTRING (-3.8750791 39.6492078, -3.8754381 39.6502684, -3.8756691 39.6507208, -3.8758771 39.6511536, -3.8759129 39.6512264)",,,,
86301854,,Calle Unión,residential,False,False,65.821,"LINESTRING (-3.8750791 39.6492078, -3.8746448 39.6493056, -3.8745943 39.6494045, -3.8745581 39.6495389)",,,,
86301854,,Calle Unión,residential,False,True,56.355000000000004,"LINESTRING (-3.8739068 39.6495971, -3.8742043 39.6495929, -3.8745581 39.6495389)",,,,
182447089,,Calle Salamanca,residential,False,True,124.733,"LINESTRING (-3.8739068 39.6495971, -3.8739206 39.6493589, -3.8738468 39.6489837, -3.8738711 39.6487395, -3.8737896 39.6484883)",,,,
335197662,,Calle de la Marina,residential,False,False,96.623,"LINESTRING (-3.8739068 39.6495971, -3.8736747 39.6495862, -3.8733759 39.64958, -3.8727846 39.6496441)",,,,
335197665,,Calle del Ángel,residential,False,False,166.90499999999997,"LINESTRING (-3.8739068 39.6495971, -3.8739411 39.6503469, -3.8739536 39.6507426, -3.8739524 39.6510401, -3.8739371 39.6510963)",,,,
86301794,,Calle Real,residential,False,False,29.923,"LINESTRING (-3.8748997 39.6478579, -3.8749231 39.6481264)",,,,
687241560,,Calle San Martín,residential,True,False,57.233,"LINESTRING (-3.8748997 39.6478579, -3.8755615 39.6477854)",,,,
"[1173178808, 23093441]",,"['Plaza Mayor', 'Calle Real']",residential,False,True,23.747,"LINESTRING (-3.8748997 39.6478579, -3.8748083 39.6477618, -3.8747106 39.6477047)",,,,
368534388,,,residential,False,True,17.356,"LINESTRING (-3.8742147 39.6465526, -3.8741591 39.6464025)",yes,,,
687241561,CM-410a,Calle San Benito,secondary,False,False,16.969,"LINESTRING (-3.8742147 39.6465526, -3.8744119 39.6465374)",,,,
687241558,CM-410a,Calle Barruelo de Escuelas,secondary,False,True,73.146,"LINESTRING (-3.8742147 39.6465526, -3.8737983 39.6465852, -3.8735939 39.646613, -3.8733717 39.646653)",,,,
86301809,,Calle Piedras,residential,False,True,9.404,"LINESTRING (-3.8762099 39.648285, -3.8761005 39.6482775)",,,,
86301838,,Calle Alba,residential,False,False,38.198,"LINESTRING (-3.8762099 39.648285, -3.8761906 39.6486282)",,,,
335197652,,Calle Castillo,residential,False,False,107.613,"LINESTRING (-3.8762099 39.648285, -3.876357 39.6482576, -3.8766014 39.6481837, -3.8769096 39.648083, -3.8772258 39.6479652, -3.8773296 39.6478746)",,,,
86301794,,Calle Real,residential,False,False,34.384,"LINESTRING (-3.8749888 39.6489065, -3.8750791 39.6492078)",,,,
86301794,,Calle Real,residential,False,True,64.065,"LINESTRING (-3.8749888 39.6489065, -3.8749199 39.6483328)",,,,
"[333646515, 86301868]",,"['Calle Florital', 'Calle Lobo']",residential,False,False,101.21000000000001,"LINESTRING (-3.8749888 39.6489065, -3.8757326 39.6489137, -3.8761695 39.6488871)",,,,
86301831,,Calle Arco San José,residential,True,False,61.322,"LINESTRING (-3.8745782 39.6470719, -3.874414 39.6466091, -3.8744119 39.6465374)",,,,
86301869,,Calle Francos,residential,True,False,123.50200000000001,"LINESTRING (-3.8745782 39.6470719, -3.8753351 39.6468718, -3.8759645 39.6467736)",,,,
86301854,,Calle Unión,residential,False,False,56.355000000000004,"LINESTRING (-3.8745581 39.6495389, -3.8742043 39.6495929, -3.8739068 39.6495971)",,,,
86301854,,Calle Unión,residential,False,True,65.821,"LINESTRING (-3.8745581 39.6495389, -3.8745943 39.6494045, -3.8746448 39.6493056, -3.8750791 39.6492078)",,,,
182447130,,Calle Albacid,residential,False,False,182.825,"LINESTRING (-3.8745581 39.6495389, -3.8746022 39.6497544, -3.8746518 39.6501486, -3.8746722 39.6506588, -3.8746018 39.6511755)",,,,
335197648,,Calle Beato Pedro Ruiz de los Paños,residential,False,False,10.765,"LINESTRING (-3.8737896 39.6484883, -3.8739012 39.6484437)",,,,
182447089,,Calle Salamanca,residential,False,False,124.733,"LINESTRING (-3.8737896 39.6484883, -3.8738711 39.6487395, -3.8738468 39.6489837, -3.8739206 39.6493589, -3.8739068 39.6495971)",,,,
335197648,,Calle Beato Pedro Ruiz de los Paños,residential,False,True,98.458,"LINESTRING (-3.8737896 39.6484883, -3.8730582 39.6487368, -3.8728974 39.6488035, -3.8728002 39.6489089)",,,,
86301794,,Calle Real,residential,False,True,235.89600000000002,"LINESTRING (-3.8759129 39.6512264, -3.8758771 39.6511536, -3.8756691 39.6507208, -3.8754381 39.6502684, -3.8750791 39.6492078)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,False,99.417,"LINESTRING (-3.8759129 39.6512264, -3.8757914 39.6512314, -3.8755555 39.6512435, -3.8753622 39.6512392, -3.8751566 39.6512262, -3.8747559 39.6511899)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,True,26.536,"LINESTRING (-3.8759129 39.6512264, -3.8760761 39.651214, -3.87622 39.6511952)",,,,
86301805,,Calle del Pilón,residential,False,False,77.93,"LINESTRING (-3.8718766 39.6480958, -3.8722276 39.6480705, -3.8727796 39.6480094)",,,,
86301870,CM-410a,Calle Ronda de Escuelas,secondary,False,False,85.854,"LINESTRING (-3.8718766 39.6480958, -3.8718879 39.6478773, -3.8718986 39.6476896, -3.8719158 39.6475006, -3.871929 39.6473248)",,,,
86301870,CM-410a,Calle Ronda de Escuelas,secondary,False,True,40.963,"LINESTRING (-3.8718766 39.6480958, -3.8718666 39.6482483, -3.8718592 39.6483832, -3.8718548 39.6484638)",,,,
86301867,,Calle Ajofrín,residential,False,True,39.791,"LINESTRING (-3.8789831 39.6507216, -3.8786605 39.6509792)",,,,
182447183,,Calle Juan y Esteban,residential,False,False,26.852,"LINESTRING (-3.8776455 39.6497808, -3.8773659 39.6496714)",,,,
182447183,,Calle Juan y Esteban,residential,False,True,26.078,"LINESTRING (-3.8776455 39.6497808, -3.877923 39.6498775)",,,,
182447116,,Calle Tomás y Victorio Garrido,residential,False,False,141.942,"LINESTRING (-3.8776455 39.6497808, -3.877459 39.6501367, -3.877429 39.650373, -3.8774586 39.6506378, -3.877542 39.651022)",,,,
335197661,,Calle de la Cruz,residential,False,True,10.364,"LINESTRING (-3.8739371 39.6510963, -3.8739098 39.6511871)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,False,105.681,"LINESTRING (-3.8739371 39.6510963, -3.8737954 39.651061, -3.8736237 39.6510062, -3.8733549 39.6509105, -3.8730804 39.6508079, -3.8729449 39.6507539, -3.8728216 39.6506941)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,True,57.621,"LINESTRING (-3.8739371 39.6510963, -3.874021 39.6511125, -3.8746018 39.6511755)",,,,
335197665,,Calle del Ángel,residential,False,True,166.905,"LINESTRING (-3.8739371 39.6510963, -3.8739524 39.6510401, -3.8739536 39.6507426, -3.8739411 39.6503469, -3.8739068 39.6495971)",,,,
182447177,,Callejón de Montes,residential,False,True,63.541,"LINESTRING (-3.8762158 39.6463289, -3.8761924 39.6462513, -3.8760671 39.6461299, -3.875961 39.6459856, -3.8758991 39.6458215)",,,,
334574818,CM-410a,Calle San Benito,secondary,False,False,107.793,"LINESTRING (-3.8762158 39.6463289, -3.8763797 39.6463398, -3.8765959 39.6464032, -3.8773683 39.6466998)",,,,
334574818,CM-410a,Calle San Benito,secondary,False,True,25.267000000000003,"LINESTRING (-3.8762158 39.6463289, -3.8759421 39.6463522, -3.8759225 39.646354)",,,,
182447104,,Calle Cantarranas,residential,False,False,33.735,"LINESTRING (-3.8775772 39.6513212, -3.8771865 39.6513606)",,,,
182447116,,Calle Tomás y Victorio Garrido,residential,False,True,7.762,"LINESTRING (-3.8775772 39.6513212, -3.8775722 39.6512515)",,,,
182447104,,Calle Cantarranas,residential,False,True,43.47,"LINESTRING (-3.8775772 39.6513212, -3.8779462 39.6513362, -3.877903 39.6512351)",,,,
182447183,,Calle Juan y Esteban,residential,False,False,66.823,"LINESTRING (-3.8787399 39.6501873, -3.8780397 39.6499218)",,,,
182447109,,Calle Caldereros,residential,False,True,21.681,"LINESTRING (-3.8778626 39.6488238, -3.8776104 39.6488062)",,,,
334574810,TO-3232,Calle Prado de Lucas,tertiary,False,False,35.227,"LINESTRING (-3.8778626 39.6488238, -3.8780294 39.6485342)",,,,
334574810,TO-3232,Calle Prado de Lucas,tertiary,False,True,30.646,"LINESTRING (-3.8778626 39.6488238, -3.8777025 39.6490703)",,,,
86301828,,Calle Santiago,residential,False,True,121.715,"LINESTRING (-3.8730662 39.6442909, -3.8725157 39.6432817)",,,,
182447111,,Calle de la Paz,residential,False,False,64.202,"LINESTRING (-3.8730662 39.6442909, -3.8737635 39.6440786)",,,,
86301828,,Calle Santiago,residential,False,False,169.80700000000002,"LINESTRING (-3.8730662 39.6442909, -3.8731747 39.6445022, -3.8735415 39.6452166, -3.8737614 39.6457206)",,,,
182447111,,Calle de la Paz,residential,False,False,54.851,"LINESTRING (-3.8743531 39.6439055, -3.8749514 39.6437292)",,,,
182447111,,Calle de la Paz,residential,False,True,54.028,"LINESTRING (-3.8743531 39.6439055, -3.8737635 39.6440786)",,,,
"[335197649, 182447189]",,"['Calle Caleros', 'Calle Comuneros de Castilla']",residential,False,False,125.814,"LINESTRING (-3.8743531 39.6439055, -3.8748458 39.6448897, -3.8748851 39.6449087, -3.8749372 39.6449005)",,,,
86301838,,Calle Alba,residential,False,False,28.845,"LINESTRING (-3.8761906 39.6486282, -3.8761695 39.6488871)",,,,
86301838,,Calle Alba,residential,False,True,38.198,"LINESTRING (-3.8761906 39.6486282, -3.8762099 39.648285)",,,,
182447109,,Calle Caldereros,residential,False,False,123.266,"LINESTRING (-3.8761906 39.6486282, -3.8768641 39.6486894, -3.8776104 39.6488062)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,False,26.536,"LINESTRING (-3.87622 39.6511952, -3.8760761 39.651214, -3.8759129 39.6512264)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,True,20.184,"LINESTRING (-3.87622 39.6511952, -3.8763253 39.6511555, -3.8764225 39.6511033)",,,,
182447104,,Calle Cantarranas,residential,False,True,94.7,"LINESTRING (-3.87622 39.6511952, -3.8763514 39.6513173, -3.8766982 39.6514522, -3.876854 39.6514534, -3.8770165 39.651392, -3.8771865 39.6513606)",,,,
182447167,,Calle Manzaneque,residential,False,True,132.603,"LINESTRING (-3.871929 39.6473248, -3.8703806 39.6473504)",,,,
86301870,CM-410a,Calle Ronda de Escuelas,secondary,False,False,80.922,"LINESTRING (-3.871929 39.6473248, -3.871938 39.647266, -3.8719528 39.6472054, -3.87197 39.6471409, -3.8719938 39.6470758, -3.8720275 39.6470208, -3.8720735 39.6469645, -3.8721276 39.6469127, -3.8721933 39.6468646, -3.8722381 39.6468378, -3.8722844 39.6468128, -3.8723534 39.6467825, -3.8724281 39.646761)",,,,
86301870,CM-410a,Calle Ronda de Escuelas,secondary,False,True,85.854,"LINESTRING (-3.871929 39.6473248, -3.8719158 39.6475006, -3.8718986 39.6476896, -3.8718879 39.6478773, -3.8718766 39.6480958)",,,,
182447183,,Calle Juan y Esteban,residential,False,True,26.852,"LINESTRING (-3.8773659 39.6496714, -3.8776455 39.6497808)",,,,
334574810,TO-3232,Calle Prado de Lucas,tertiary,False,False,9.927,"LINESTRING (-3.8773659 39.6496714, -3.8773728 39.6496242, -3.8773871 39.6495839)",,,,
334574810,TO-3232,Calle Prado de Lucas,tertiary,False,True,45.174,"LINESTRING (-3.8773659 39.6496714, -3.8773536 39.6497285, -3.8773355 39.6497729, -3.8772994 39.6498216, -3.8772626 39.6498575, -3.8771003 39.6500137)",,,,
86301828,,Calle Santiago,residential,False,False,83.195,"LINESTRING (-3.8737614 39.6457206, -3.8741225 39.6463139, -3.8741591 39.6464025)",,,,
86301828,,Calle Santiago,residential,False,True,169.80700000000002,"LINESTRING (-3.8737614 39.6457206, -3.8735415 39.6452166, -3.8731747 39.6445022, -3.8730662 39.6442909)",,,,
182447177,,Callejón de Montes,residential,False,False,69.608,"LINESTRING (-3.8737614 39.6457206, -3.8739641 39.6456279, -3.8742791 39.6454525, -3.8744426 39.6453803)",,,,
182447121,,Calle Cándido Melchor Trigueros,residential,False,False,71.667,"LINESTRING (-3.880498 39.6489158, -3.8796829 39.6490625)",,,,
182447179,,Calle Pepe Carbonell,residential,False,False,35.564,"LINESTRING (-3.8786733 39.6488759, -3.8785623 39.6485677)",,,,
182447179,,Calle Pepe Carbonell,residential,False,True,10.618,"LINESTRING (-3.8786733 39.6488759, -3.8787337 39.6489593)",,,,
182447168,,Calle Patricio de la Torre,residential,False,False,87.468,"LINESTRING (-3.8786733 39.6488759, -3.8788066 39.6488491, -3.8795075 39.6484345)",,,,
182447111,,Calle de la Paz,residential,False,False,54.028,"LINESTRING (-3.8737635 39.6440786, -3.8743531 39.6439055)",,,,
182447111,,Calle de la Paz,residential,False,True,64.202,"LINESTRING (-3.8737635 39.6440786, -3.8730662 39.6442909)",,,,
182447143,,Calle Libertad,residential,False,False,155.985,"LINESTRING (-3.8737635 39.6440786, -3.8744426 39.6453803)",,,,
182447143,,Calle Libertad,residential,False,True,108.472,"LINESTRING (-3.8737635 39.6440786, -3.8733118 39.6431672)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,False,13.29,"LINESTRING (-3.8747559 39.6511899, -3.8746018 39.6511755)",,,,
86301833,TO-3232,Ronda de Belén,tertiary,False,True,99.417,"LINESTRING (-3.8747559 39.6511899, -3.8751566 39.6512262, -3.8753622 39.6512392, -3.8755555 39.6512435, -3.8757914 39.6512314, -3.8759129 39.6512264)",,,,
335197682,,Plaza Juego de la Pelota,residential,False,True,24.347,"LINESTRING (-3.8783632 39.6466873, -3.8784348 39.6468992)",,,,
191697060,,Plaza Juego de Pelota,residential,False,True,65.476,"LINESTRING (-3.8783632 39.6466873, -3.8781962 39.6467358, -3.8781871 39.6467372, -3.8780236 39.6467618, -3.8778043 39.646771, -3.8776136 39.6467741)",,,,
335197654,,Calle Marjaliza,residential,False,False,148.092,"LINESTRING (-3.8783632 39.6466873, -3.8787379 39.6465213, -3.8795954 39.6461362, -3.8798496 39.6460069)",,,,
86301838,,Calle Alba,residential,False,True,12.388,"LINESTRING (-3.8762322 39.6489875, -3.8761695 39.6488871)",,,,
182447094,,Calle Jabonera,residential,False,True,120.85300000000001,"LINESTRING (-3.8762322 39.6489875, -3.8766548 39.6492292, -3.8769511 39.6494464, -3.8770675 39.6495084, -3.8772268 39.6495505, -3.8773871 39.6495839)",,,,
335197653,,Calle Flores,residential,False,False,112.27099999999999,"LINESTRING (-3.8762322 39.6489875, -3.876242 39.6493514, -3.8762717 39.6496851, -3.8763322 39.6499928)",,,,
182447116,,Calle Tomás y Victorio Garrido,residential,False,False,25.65,"LINESTRING (-3.877542 39.651022, -3.8775722 39.6512515)",,,,
86301867,,Calle Ajofrín,residential,False,False,96.044,"LINESTRING (-3.877542 39.651022, -3.8778412 39.650988, -3.8786605 39.6509792)",,,,
86301867,,Calle Ajofrín,residential,False,True,98.40799999999999,"LINESTRING (-3.877542 39.651022, -3.8767624 39.6511495, -3.8765803 39.6511526, -3.8764225 39.6511033)",,,,
182447116,,Calle Tomás y Victorio Garrido,residential,False,True,141.942,"LINESTRING (-3.877542 39.651022, -3.8774586 39.6506378, -3.877429 39.650373, -3.877459 39.6501367, -3.8776455 39.6497808)",,,,
