osmid,oneway,name,highway,reversed,length,ref,geometry,lanes,junction,maxspeed
30276947,False,Calle del Calvario,residential,True,130.743,,"LINESTRING (-3.3641748 40.4054216, -3.3649346 40.404398)",,,
152400422,False,Paseo de los Pozos,tertiary,True,13.874,M-220,"LINESTRING (-3.3641748 40.4054216, -3.3640644 40.4053294)",,,
152400422,False,Paseo de los Pozos,tertiary,False,101.44500000000001,M-220,"LINESTRING (-3.3641748 40.4054216, -3.3648112 40.4059273, -3.3649013 40.4060106, -3.3649757 40.4060978)",,,
30276947,False,Calle del Calvario,residential,False,130.743,,"LINESTRING (-3.3649346 40.404398, -3.3641748 40.4054216)",,,
30277019,False,Calle de García Lorca,residential,False,168.046,,"LINESTRING (-3.3649346 40.404398, -3.3655786 40.4058275)",1,,
30276947,False,Calle del Calvario,residential,True,165.932,,"LINESTRING (-3.3649346 40.404398, -3.3656832 40.4034479, -3.365945 40.4031194)",,,
30277019,False,Calle de García Lorca,residential,True,113.513,,"LINESTRING (-3.3649346 40.404398, -3.3645823 40.4036161, -3.3644996 40.4034324)",1,,
30277019,False,Calle de García Lorca,residential,True,168.046,,"LINESTRING (-3.3655786 40.4058275, -3.3649346 40.404398)",1,,
30277021,True,Calle de la Concepción,residential,False,59.24,,"LINESTRING (-3.3655786 40.4058275, -3.3649757 40.4060978)",,,
30277021,True,Calle de la Concepción,residential,False,64.611,,"LINESTRING (-3.3649757 40.4060978, -3.3645688 40.4062343, -3.3642694 40.4063169)",,,
152400422,False,Paseo de los Pozos,tertiary,False,25.986,M-220,"LINESTRING (-3.3649757 40.4060978, -3.3650334 40.4061971, -3.3650865 40.4063155)",,,
152400422,False,Paseo de los Pozos,tertiary,True,101.44500000000001,M-220,"LINESTRING (-3.3649757 40.4060978, -3.3649013 40.4060106, -3.3648112 40.4059273, -3.3641748 40.4054216)",,,
1102540312,True,,tertiary,False,10.350999999999999,M-220,"LINESTRING (-3.3629126 40.4035948, -3.3628767 40.4036325, -3.3628676 40.4036785)",,roundabout,
661220780,False,Calle de Antonio Machado,residential,False,54.432,,"LINESTRING (-3.365945 40.4031194, -3.3653265 40.4032528)",,,
30276947,False,Calle del Calvario,residential,False,165.932,,"LINESTRING (-3.365945 40.4031194, -3.3656832 40.4034479, -3.3649346 40.404398)",,,
152400543,False,Calle de Lope de Vega,residential,True,91.30000000000001,,"LINESTRING (-3.365945 40.4031194, -3.365939 40.4030598, -3.365863 40.4023007)",,,
661220780,False,Calle de Antonio Machado,residential,True,40.915,,"LINESTRING (-3.365945 40.4031194, -3.3663073 40.403074, -3.3664218 40.4030597)",,,
397252807,False,Calle Mayor,tertiary,False,8.889,M-224,"LINESTRING (-3.3596066 40.4031995, -3.3596379 40.4032758)",,,
195715260,True,Ronda de Santa Susana,tertiary,False,32.041,M-224,"LINESTRING (-3.3596066 40.4031995, -3.3598352 40.4032443, -3.3599765 40.4032575)",,,
"[397252802, 397252803]",False,Calle Mayor,tertiary,True,11.11,M-224,"LINESTRING (-3.3596066 40.4031995, -3.3595804 40.4031475, -3.3595565 40.4031072)",,,
195715307,True,Calle Ancha,residential,False,4.954,,"LINESTRING (-3.3600004 40.4061551, -3.3599585 40.406124)",,,
152519078,True,Calle de la Soledad,residential,False,28.786,,"LINESTRING (-3.3600004 40.4061551, -3.359988 40.406254, -3.3600417 40.4064082)",,,
195715307,True,Calle Ancha,residential,False,46.641,,"LINESTRING (-3.3604137 40.4064324, -3.3600004 40.4061551)",,,
152519146,False,Calle de la Almazara,residential,True,73.439,,"LINESTRING (-3.3604137 40.4064324, -3.3606517 40.4063029, -3.3609728 40.4061317, -3.3611351 40.4060676)",,,
152519071,False,Calle de los Ángeles,residential,False,61.623,,"LINESTRING (-3.3595365 40.4055002, -3.3590913 40.4059386)",,,
195715307,True,Calle Ancha,residential,False,11.521,,"LINESTRING (-3.3595365 40.4055002, -3.3594675 40.4054109)",,,
152519071,False,Calle de los Ángeles,residential,True,57.447,,"LINESTRING (-3.3595365 40.4055002, -3.3596199 40.4054272, -3.3598377 40.4052609, -3.3600116 40.4051317)",,,
152400576,False,Calle de los Nogales,residential,False,197.048,,"LINESTRING (-3.3611622 40.3977479, -3.3613904 40.3992279, -3.3614336 40.3995079)",,,
"[152519200, 195720794]",False,"['Calle de los Eucaliptos', 'Calle de los Avellanos']",residential,True,110.483,,"LINESTRING (-3.3611622 40.3977479, -3.3605093 40.3979476, -3.360581 40.3984021)",,,
152400550,False,Calle de las Palmeras,residential,False,98.155,,"LINESTRING (-3.359556 40.3977746, -3.3598582 40.3986268)",,,
203240957,True,Paseo de los Pozos,tertiary,False,4.955,M-220,"LINESTRING (-3.3621689 40.3978134, -3.3621466 40.3977722)",,,
1102540320,True,Paseo de los Pozos,tertiary,False,6.215,M-220,"LINESTRING (-3.3621689 40.3978134, -3.3621617 40.3977779, -3.3621515 40.3977595)",,,
152400437,False,Calle de los Paraísos,residential,True,66.111,,"LINESTRING (-3.360581 40.3984021, -3.3598582 40.3986268)",,,
