osmid,lanes,ref,highway,junction,oneway,reversed,length,geometry,name,bridge
65204857,2,AS-369,tertiary,roundabout,True,False,41.295,"LINESTRING (-6.1173221 43.4931331, -6.1172063 43.4931706, -6.117135 43.493225, -6.1170862 43.4933294, -6.1171057 43.4934224)",,
"[23158496, 1224587579, 1224587580]",,AS-368,tertiary,,False,True,157.088,"LINESTRING (-6.1173221 43.4931331, -6.117292 43.4929823, -6.1172531 43.4927913, -6.1170828 43.4920899, -6.1170584 43.4920184, -6.1170262 43.4919503, -6.1169828 43.4918959, -6.1168817 43.491769)",Carretera de Pravia a Somao,yes
23158495,,AS-368,tertiary,,False,True,268.655,"LINESTRING (-6.1168817 43.491769, -6.1165894 43.4917335, -6.1158752 43.4916925, -6.1155632 43.4916743, -6.1146243 43.4916196, -6.1141731 43.491583, -6.1138616 43.4915483, -6.1135778 43.4914942)",Avenida de Cudillero,
"[23158496, 1224587579, 1224587580]",,AS-368,tertiary,,False,False,157.088,"LINESTRING (-6.1168817 43.491769, -6.1169828 43.4918959, -6.1170262 43.4919503, -6.1170584 43.4920184, -6.1170828 43.4920899, -6.1172531 43.4927913, -6.117292 43.4929823, -6.1173221 43.4931331)",Carretera de Pravia a Somao,yes
1210764378,,,tertiary,,False,True,111.034,"LINESTRING (-6.1168817 43.491769, -6.1170244 43.4918023, -6.1170877 43.4918363, -6.1171242 43.4919049, -6.1173606 43.4926444)",,
23158495,,AS-368,tertiary,,False,False,268.655,"LINESTRING (-6.1135778 43.4914942, -6.1138616 43.4915483, -6.1141731 43.491583, -6.1146243 43.4916196, -6.1155632 43.4916743, -6.1158752 43.4916925, -6.1165894 43.4917335, -6.1168817 43.491769)",Avenida de Cudillero,
23158495,,AS-368,tertiary,,False,True,184.798,"LINESTRING (-6.1135778 43.4914942, -6.1132807 43.4914406, -6.1128937 43.4913726, -6.112532 43.4912886, -6.1123085 43.4911846, -6.1117549 43.4908497, -6.1115953 43.4907395)",Avenida de Cudillero,
"[793918736, 146259374]",,,residential,,False,False,245.814,"LINESTRING (-6.1135778 43.4914942, -6.1133601 43.4915066, -6.1131546 43.4914838, -6.1129165 43.4914425, -6.1127273 43.491412, -6.112575 43.4914646, -6.1120142 43.4918703, -6.1119565 43.4918883, -6.111902 43.4918872, -6.1114804 43.4915323, -6.1111811 43.4912803)",Calle Ramón Suárez Pazos,
147665818,,PV-4,tertiary,,True,False,87.715,"LINESTRING (-6.1108828 43.4881518, -6.1105433 43.4889012)",Calle Agustín Bravo - Travesía de Pravia,
23158511,,PV-4,tertiary,,False,True,39.897,"LINESTRING (-6.1108828 43.4881518, -6.1109102 43.488035, -6.1109368 43.4879133, -6.1109874 43.4878021)",Calle Agustín Bravo - Travesía de Pravia,
23158511,,PV-4,tertiary,,False,False,39.897,"LINESTRING (-6.1109874 43.4878021, -6.1109368 43.4879133, -6.1109102 43.488035, -6.1108828 43.4881518)",Calle Agustín Bravo - Travesía de Pravia,
148177437,,PV-4,tertiary,roundabout,True,False,10.054,"LINESTRING (-6.1109874 43.4878021, -6.1110289 43.4878007, -6.1110674 43.4877895, -6.1110988 43.4877697)",Plaza de Aloyas - Travesía de Pravia,
148177437,,PV-4,tertiary,roundabout,True,False,13.033000000000001,"LINESTRING (-6.1108785 43.4877261, -6.1108887 43.4877503, -6.1109127 43.4877755, -6.1109469 43.4877935, -6.1109874 43.4878021)",Plaza de Aloyas - Travesía de Pravia,
23155941,,PV-4,tertiary,,True,False,30.165,"LINESTRING (-6.1105204 43.4877649, -6.1106641 43.4877161, -6.1107642 43.487716, -6.1108785 43.4877261)",Plaza de Aloyas - Travesía de Pravia,
